,District,CurrentLevel,AlgoLevel,Category
0,Tarn Taran,"[9.46, 9.392222222222225, 9.60888888888889, 8.904444444444444, 9.135555555555557, 10.105714285714283, 9.381111111111107, 8.672222222222222, 7.7542857142857144, 9.435555555555556, 8.503076923076923, 9.083636363636364, 9.48909090909091, 9.289, 9.929166666666664, 10.473333333333334, 10.738, 12.1, 10.322000000000001, 12.320000000000002, 11.655, 10.733333333333334, 10.8, 10.7, 13.945, 14.014, 15.606666666666666, 12.65, 14.6125, 14.53, 15.843333333333332, 15.526, 14.218571428571426, 14.662857142857144, 14.716666666666667, 15.692857142857143, 14.293333333333335, 14.450000000000005, 15.599999999999998, 13.728, 12.89, 13.1575, 11.756666666666668, 12.9525, 12.6625, 10.774000000000001, 13.505999999999998, 14.455, 11.955, 14.568333333333333, 13.650000000000002, 14.233749999999995, 14.05625, 14.79875, 15.580000000000002, 14.4225, 15.012499999999998, 15.096666666666668, 15.304285714285712, 16.038749999999997, 14.92, 15.334444444444447, 14.975, 14.858, 13.238, 18.945, 15.716681077694233, 15.486363636363635, 16.08818181818182, 15.57875, 16.23533333333333, 16.045, 14.907, 15.547435897435895, 16.352105263157892, 15.042567567567568, 15.16435897435897, 15.967777777777775, 17.119999999999994, 16.581714285714288, 15.931666666666667, 17.485000000000007, 18.95875, 18.204000000000008, 17.540571428571425, 17.9825, 19.34875, 18.562580645161294, 19.830769230769228, 18.445714285714285, 20.75625, 18.45]","[None, None, None, 9.341388888888892, 9.260277777777778, 9.438650793650792, 9.381706349206347, 9.323650793650792, 8.978333333333332, 8.810793650793652, 8.591285103785108, 8.694138639138643, 9.127839937839942, 9.091201048951053, 9.447723484848488, 9.79514772727273, 10.107375, 10.810125, 10.908333333333335, 11.37, 11.59925, 11.257583333333335, 11.377083333333335, 10.972083333333336, 11.544583333333335, 12.364750000000004, 13.566416666666667, 14.05391666666667, 14.220791666666667, 14.349791666666668, 14.40895833333333, 15.12795833333333, 15.029476190476188, 15.062690476190474, 14.781023809523811, 14.822738095238098, 14.841428571428573, 14.788214285714293, 15.009047619047625, 14.517833333333336, 14.167000000000005, 13.843875000000004, 12.88304166666667, 12.68916666666667, 12.63229166666667, 12.036416666666673, 12.473750000000004, 12.849375000000006, 12.672500000000005, 13.621083333333337, 13.65708333333334, 13.60177083333334, 14.127083333333342, 14.184687500000008, 14.667187500000008, 14.71437500000001, 14.953437500000007, 15.027916666666675, 14.958988095238107, 15.363050595238107, 15.339925595238107, 15.399370039682553, 15.317048611111124, 15.021861111111125, 14.601361111111126, 15.504000000000012, 15.68942026942357, 15.846511178514474, 16.55905663305993, 15.717494133059931, 15.847157196969704, 15.986816287878794, 15.691520833333339, 15.683692307692313, 15.712885290148455, 15.462277182040346, 15.52661692563009, 15.63170239571556, 15.823676079926086, 16.208462759462762, 16.400289682539686, 16.779595238095247, 17.239282738095252, 17.64485416666668, 18.047080357142868, 18.171455357142868, 18.268955357142868, 18.358600518433192, 18.93114996898264, 19.04695354041121, 19.398828540411216, 19.37068337912089]",3
2,Faridkot,"[4.392222222222223, 4.765, 4.055, 4.459, 4.436, 4.819090909090908, 3.742000000000001, 3.6, 3.764444444444443, 4.094444444444443, 4.601, 4.026, 4.313333333333333, 4.8875, 4.687777777777779, 4.557777777777779, 4.63375, 4.710000000000001, 5.551111111111113, 5.102, 5.013333333333333, 5.52, 5.511111111111113, 5.349000000000001, 5.352, 5.585555555555557, 6.331111111111111, 5.942500000000001, 5.57375, 6.144444444444442, 6.13375, 6.788888888888887, 6.523333333333332, 6.88875, 8.1425, 7.675714285714285, 6.795714285714285, 6.877142857142857, 7.011428571428572, 6.507142857142857, 6.475714285714285, 6.61, 6.8028571428571425, 6.27, 6.615714285714287, 6.192857142857143, 7.315714285714285, 6.788571428571429, 6.843333333333334, 6.988571428571428, 6.545714285714285, 6.778571428571429, 6.659999999999997, 7.161428571428572, 7.532857142857143, 7.161428571428571, 7.095714285714285, 7.462857142857143, 7.7, 7.63857142857143, 7.007142857142857, 7.531428571428571, 7.7685714285714305, 7.117142857142857, 7.012857142857144, 7.365714285714286, 7.626224982746723, 7.916666666666665, 7.687500000000001, 7.9833333333333325, 7.01111111111111, 7.046666666666668, 7.318571428571426, 7.480909090909091, 8.02521739130435, 7.502272727272725, 7.327826086956521, 7.839999999999999, 8.084444444444445, 7.746363636363637, 8.53, 6.185833333333334, 8.084782608695651, 7.485294117647059, 6.974857142857145, 7.382857142857143, 8.350454545454546, 7.884062500000001, 6.6996774193548365, 11.199999999999998, 8.882105263157895, 4.25]","[None, None, None, 4.417805555555557, 4.42875, 4.442272727272727, 4.364022727272727, 4.149272727272727, 3.981383838383838, 3.800222222222221, 4.014972222222221, 4.121472222222221, 4.258694444444443, 4.4569583333333345, 4.4786527777777785, 4.611597222222223, 4.691701388888889, 4.6473263888888905, 4.863159722222223, 4.999215277777778, 5.094111111111111, 5.296611111111111, 5.286611111111111, 5.348361111111111, 5.433027777777778, 5.449416666666667, 5.654416666666667, 5.8027916666666695, 5.8582291666666695, 5.99795138888889, 5.948611111111112, 6.160208333333332, 6.397604166666666, 6.583680555555556, 7.085868055555557, 7.3075744047619065, 7.375669642857144, 7.372767857142858, 7.090000000000002, 6.797857142857145, 6.717857142857144, 6.6510714285714325, 6.598928571428572, 6.53964285714286, 6.574642857142861, 6.4703571428571465, 6.598571428571433, 6.72821428571429, 6.7851190476190535, 6.984047619047624, 6.791547619047622, 6.789047619047624, 6.74321428571429, 6.786428571428576, 7.03321428571429, 7.128928571428576, 7.237857142857146, 7.313214285714286, 7.355000000000002, 7.474285714285719, 7.452142857142861, 7.469285714285718, 7.486428571428576, 7.356071428571432, 7.3575000000000035, 7.316071428571432, 7.280484817115254, 7.480365769496206, 7.649026483781919, 7.803431245686682, 7.649652777777778, 7.43215277777778, 7.339920634920636, 7.214314574314578, 7.467841144362887, 7.581742659514401, 7.584056324110675, 7.673829051383401, 7.688635814668426, 7.7496585419411534, 8.050202020202024, 7.636660353535357, 7.636744894598158, 7.571477514919015, 7.182691800633299, 7.481947753014253, 7.548365737203977, 7.6480578327922135, 7.579262901916634, 8.533548616202348, 8.666461295628183, 7.757945670628184]",3
3,Gurdaspur,"[5.477826086956521, 6.758275862068966, 3.3984375, 4.324074074074073, 4.216521739130435, 5.621666666666666, 3.6178947368421053, 4.470294117647058, 5.091818181818182, 5.7634375, 5.972499999999997, 4.443703703703704, 5.578999999999999, 6.60076923076923, 4.9272, 4.845833333333334, 5.712083333333332, 6.213333333333335, 5.9272, 6.967037037037038, 6.404166666666665, 6.572380952380952, 4.986363636363635, 5.578181818181819, 6.874, 7.285294117647059, 7.677272727272728, 6.833478260869566, 7.796666666666666, 7.456, 6.976818181818183, 7.023999999999999, 7.770526315789473, 8.54888888888889, 6.6195, 7.068571428571428, 7.535238095238094, 9.139166666666666, 6.794210526315792, 7.063999999999997, 7.312, 7.963500000000002, 7.624375000000001, 6.985294117647058, 7.558125, 7.816, 6.339473684210527, 5.796842105263159, 5.7106249999999985, 6.293125, 3.9247058823529413, 5.1505555555555524, 5.352777777777779, 6.887222222222221, 6.27, 6.079375, 7.534999999999997, 7.592857142857142, 5.165, 7.437777777777778, 7.019090909090908, 7.698095238095237, 6.107894736842105, 7.351176470588236, 7.273529411764704, 8.657368421052631, 6.180068922305764, 8.60878787878788, 8.209, 8.409230769230772, 6.401111111111112, 7.76826923076923, 7.116839068965516, 7.081538461538463, 7.04626984126984, 7.710983606557376, 7.164246575342466, 6.704426229508197, 5.481052631578947, 6.920714285714286, 7.177692307692308, 8.668148148148147, 6.026333333333336, 7.607023809523804, 8.101341463414629, 8.3248, 6.937586206896548, 7.389870129870127, 7.486707317073169, 8.389999999999999, 6.060869565217391, 9.569090909090908]","[None, None, None, 4.9896533807748895, 4.674327293818369, 4.390174994967793, 4.445039304178318, 4.4815943150715665, 4.700418425743502, 4.735861134076836, 5.324512449866309, 5.317864846380472, 5.439660300925923, 5.648993233618232, 5.387668233618232, 5.48820064102564, 5.5214714743589735, 5.424612499999998, 5.6746124999999985, 6.204913425925925, 6.377934259259257, 6.467696164021162, 6.232487073112072, 5.885273268398267, 6.0027316017316, 6.180959893048126, 6.8536871657754, 7.167511276447338, 7.398177943114004, 7.440854413702238, 7.265740777338602, 7.313371212121212, 7.306836124401912, 7.5800583466241385, 7.49072880116959, 7.501871658312447, 7.443049603174603, 7.5906190476190485, 7.6342966791979965, 7.633153822055137, 7.577344298245615, 7.28342763157895, 7.490968750000001, 7.471292279411767, 7.5328235294117665, 7.4959485294117645, 7.174723200464396, 6.87761019736842, 6.41573519736842, 6.03501644736842, 5.431324496904025, 5.269752859477123, 5.180291053921566, 5.328815359477121, 5.915138888888887, 6.147343749999997, 6.692899305555553, 6.869308035714285, 6.593058035714285, 6.932658730158731, 6.803681457431457, 6.8299909812409805, 7.065714665451508, 7.044064338654121, 7.10767396432257, 7.3474922600619195, 7.365535806427834, 7.679938658477745, 7.9138063055365695, 7.851771892581105, 7.9070324397824425, 7.69690277777778, 7.423862545019159, 7.091939468096081, 7.253229150635762, 7.238907744582798, 7.250759621177035, 7.15648156316947, 6.765177260746746, 6.567609930535972, 6.570971363623433, 7.061901843283421, 7.198222018722018, 7.369799399674398, 7.600711688604978, 7.514874651567942, 7.742687869958744, 7.688399450045326, 7.534740913459961, 7.551040913459961, 7.331861753040173, 7.876666947845369]",3
5,Amritsar,"[6.6728571428571435, 7.208749999999997, 5.766666666666668, 5.6752941176470575, 6.894000000000001, 6.452500000000001, 5.474666666666666, 5.71764705882353, 6.465909090909091, 6.524375000000001, 7.0025, 6.374375000000001, 6.68375, 8.089999999999998, 7.372222222222222, 7.843333333333334, 8.6975, 9.625555555555557, 7.482222222222222, 7.941428571428569, 7.993636363636362, 8.831, 8.032, 8.274000000000001, 8.74111111111111, 8.989999999999998, 8.784285714285714, 9.20857142857143, 8.236666666666666, 8.344, 8.803333333333333, 8.578571428571427, 8.379999999999999, 9.053333333333333, 9.525, 9.436, 9.686, 9.5225, 10.4325, 9.48, 9.44, 9.9875, 10.583333333333334, 8.1925, 8.2775, 9.946000000000002, 10.66, 9.61, 9.483333333333333, 9.32, 9.87, 9.89, 10.0825, 10.26, 11.7625, 10.18, 11.58, 12.0375, 13.235, 11.165, 16.436666666666667, 12.525, 13.335, 13.08, 15.5775, 13.916666666666664, 13.906663961038964, 13.70625, 15.415, 13.88, 14.891428571428573, 13.764375, 12.467317073170733, 13.31340909090909, 14.16522727272727, 13.173369565217389, 13.46909090909091, 13.879333333333335, 13.988571428571428, 14.104761904761903, 13.635714285714286, 13.208888888888893, 13.77, 14.887777777777774, 14.485652173913046, 13.490000000000002, 14.144444444444444, 14.691395348837213, 14.992093023255816, 13.56, 15.132857142857144, 14.856666666666667]","[None, None, None, 6.330891981792716, 6.386177696078429, 6.197115196078429, 6.124115196078429, 6.134703431372548, 6.027680704099821, 6.045649454099821, 6.427607787433152, 6.591789772727271, 6.646249999999998, 7.03765625, 7.130086805555553, 7.497326388888887, 8.000763888888887, 8.384652777777777, 8.412152777777777, 8.436676587301584, 8.260710678210678, 8.062071789321786, 8.199516233766232, 8.28265909090909, 8.469527777777778, 8.509277777777775, 8.697349206349205, 8.930992063492061, 8.804880952380953, 8.643380952380951, 8.648142857142856, 8.490642857142856, 8.526476190476188, 8.703809523809522, 8.884226190476188, 9.09858333333333, 9.42508333333333, 9.542374999999996, 9.769249999999996, 9.780249999999997, 9.718749999999996, 9.834999999999997, 9.87270833333333, 9.55083333333333, 9.260208333333333, 9.249833333333333, 9.268999999999997, 9.623374999999996, 9.924833333333329, 9.768333333333327, 9.570833333333326, 9.640833333333326, 9.790624999999991, 10.025624999999991, 10.498749999999992, 10.571249999999992, 10.945624999999993, 11.389999999999993, 11.758124999999993, 12.004374999999992, 13.21854166666666, 13.34041666666666, 13.365416666666661, 13.844166666666661, 13.629374999999996, 13.97729166666666, 14.120207656926404, 14.276770156926405, 14.236145156926401, 14.226978490259734, 14.473169642857135, 14.487700892857136, 13.750780161149821, 13.609132433877091, 13.427582109201765, 13.279830750506113, 13.530274209486153, 13.671755270092216, 13.627591309053257, 13.860439393939387, 13.902095238095233, 13.73448412698412, 13.679841269841265, 13.875595238095233, 14.088079710144921, 14.158357487922695, 14.251968599033807, 14.202872991798673, 14.329483204134364, 14.346983204134364, 14.594086378737536, 14.635404208194899]",3
6,Sangrur,"[24.93933333333333, 24.521249999999995, 7.874545454545452, 24.30375, 8.450666666666667, 25.21125, 8.49642857142857, 25.68666666666667, 7.8088235294117645, 8.380666666666666, 8.922666666666666, 9.441538461538462, 7.394166666666668, 8.186250000000001, 8.867142857142857, 8.870000000000003, 8.316666666666665, 10.047142857142855, 10.556666666666667, 10.196666666666667, 9.16090909090909, 10.755, 11.046666666666665, 10.926666666666668, 11.404285714285715, 11.300999999999998, 12.49625, 12.528000000000002, 12.14888888888889, 12.6375, 12.19, 13.049, 12.545555555555556, 13.79, 13.605, 12.77714285714286, 12.731428571428573, 13.873333333333335, 14.072857142857144, 13.835, 14.32, 15.364285714285714, 14.898333333333332, 15.725, 16.265, 15.655, 15.927999999999999, 22.102222222222228, 18.39428571428571, 21.007777777777775, 20.71, 21.600000000000005, 21.73375, 21.59, 22.7625, 22.384, 21.928, 20.47, 23.27, 24.272, 22.82333333333333, 23.680000000000003, 22.485, 22.575, 23.504, 23.872, 25.741904761904763, 26.29333333333333, 26.280625000000004, 27.45478260869565, 29.001666666666665, 28.72666666666667, 27.5575, 26.8408695652174, 28.210952380952392, 28.802, 28.95368421052631, 29.03954545454545, 31.74272727272727, 29.27476190476191, 30.90375, 30.141, 32.714, 32.17527777777778, 31.937105263157893, 32.264, 33.93181818181818, 33.489705882352936, 33.65264705882353, 31.26, 34.95444444444444, 36.45666666666667]","[None, None, None, 20.40971969696969, 16.28755303030303, 16.460053030303033, 16.61552380952381, 16.96125297619048, 16.800792191876756, 12.593146358543425, 12.699705882352948, 8.638423831070893, 8.53475961538462, 8.486155448717955, 8.472274496337004, 8.32938988095239, 8.560014880952387, 9.025238095238102, 9.447619047619053, 9.779285714285717, 9.990346320346326, 10.167310606060614, 10.289810606060614, 10.472310606060617, 11.033154761904774, 11.169654761904773, 11.532050595238106, 11.932383928571436, 12.118534722222233, 12.452659722222233, 12.376097222222233, 12.506347222222233, 12.605513888888895, 12.893638888888898, 13.247388888888901, 13.179424603174615, 13.225892857142869, 13.246726190476206, 13.363690476190488, 13.628154761904769, 14.02529761904763, 14.398035714285724, 14.604404761904775, 15.07690476190477, 15.563154761904766, 15.635833333333338, 15.893250000000005, 17.487555555555566, 18.019876984126988, 19.358071428571435, 20.55357142857144, 20.428015873015887, 21.262881944444455, 21.40843750000001, 21.92156250000001, 22.11756250000001, 22.166125000000008, 21.88612500000001, 22.01300000000001, 22.48500000000001, 22.708833333333345, 23.51133333333335, 23.315083333333348, 22.89083333333335, 23.06100000000001, 23.10900000000001, 23.923226190476203, 24.852809523809533, 25.546965773809532, 26.44266142598345, 27.25760190217392, 27.86593523550726, 28.18515398550726, 28.031675724637694, 27.833997153209122, 27.852830486542448, 28.201876539174034, 28.751545511506038, 29.634489234449763, 29.75267971064024, 30.24019615800866, 30.5155597943723, 30.758377976190484, 31.48350694444445, 31.74184576023392, 32.27259576023393, 32.577050305688466, 32.905657331832266, 33.334542780748684, 33.08354278074867, 33.33919934640524, 34.08093954248368]",3
8,Kapurthala,"[5.445833333333333, 7.181111111111113, 6.89, 8.735, 6.699, 7.746666666666666, 6.201428571428571, 9.781249999999998, 6.251818181818181, 8.434999999999999, 7.106666666666666, 5.9814285714285695, 5.3842857142857135, 8.790000000000001, 6.493333333333332, 6.3966666666666665, 6.331428571428571, 6.816666666666667, 9.014, 7.7785714285714285, 8.066666666666666, 8.508333333333335, 9.582857142857145, 8.795714285714286, 8.644285714285715, 11.401428571428573, 14.341666666666667, 12.268571428571427, 12.09142857142857, 13.676666666666668, 12.096666666666666, 12.248571428571427, 11.493333333333334, 13.385, 14.392000000000001, 14.833333333333336, 9.13, 13.174285714285714, 10.107500000000002, 11.2, 12.128, 13.998333333333335, 13.26, 12.602, 12.553999999999998, 12.914, 16.32166666666667, 14.628333333333332, 14.39, 16.369999999999994, 13.230000000000002, 13.365, 11.39, 13.044285714285715, 13.461428571428574, 13.63, 11.94142857142857, 15.664, 15.748333333333333, 14.02, 13.784999999999998, 14.294285714285715, 14.96, 14.468, 13.058333333333335, 17.604, 16.361525297619046, 14.939999999999996, 12.391199999999996, 14.894285714285711, 17.585625, 14.444285714285712, 14.525, 13.270999999999995, 17.152142857142856, 15.045813953488365, 14.021707317073169, 13.9290243902439, 19.616875, 16.541428571428572, 15.439230769230768, 17.045882352941177, 18.687058823529405, 17.29162162162162, 15.704871794871796, 16.65769230769231, 19.188235294117643, 17.09882352941176, 17.24658536585366, 16.46, 20.36625, 25.968000000000004]","[None, None, None, 7.062986111111112, 7.376277777777778, 7.517666666666665, 7.345523809523808, 7.607086309523808, 7.495290854978354, 7.667374188311688, 7.893683712121211, 6.943728354978354, 6.726845238095237, 6.815595238095237, 6.662261904761902, 6.766071428571426, 7.002857142857142, 6.509523809523808, 7.139690476190474, 7.485166666666664, 7.918976190476187, 8.341892857142854, 8.484107142857141, 8.738392857142856, 8.882797619047619, 9.606071428571427, 10.795773809523812, 11.663988095238096, 12.52577380952381, 13.094583333333334, 12.533333333333335, 12.528333333333334, 12.378809523809526, 12.305892857142856, 12.879726190476193, 13.525916666666669, 12.935083333333337, 12.882404761904766, 11.811279761904766, 10.902946428571434, 11.652446428571436, 11.858458333333337, 12.646583333333338, 12.997083333333334, 13.103583333333335, 12.832500000000005, 13.597916666666672, 14.104500000000005, 14.563500000000005, 15.427500000000002, 14.654583333333335, 14.33875, 13.58875, 12.757321428571437, 12.815178571428573, 12.881428571428573, 13.019285714285715, 13.674214285714287, 14.245940476190475, 14.343440476190475, 14.804333333333332, 14.461904761904762, 14.264821428571429, 14.376821428571432, 14.195154761904767, 15.02258333333334, 15.372964657738098, 15.490964657738097, 15.324181324404762, 14.646752752976193, 14.952777678571428, 14.828849107142858, 15.362299107142858, 14.956477678571432, 14.848107142857144, 14.998489202657806, 14.8726660319261, 15.037172129487073, 15.653355165201367, 16.027258819686416, 16.38163968272581, 17.160854173400136, 16.92840012928249, 17.11594839183075, 17.182358648241006, 17.08531113692879, 17.21060525457585, 17.16240573152339, 17.547834124268856, 17.498411047345776, 17.792914723816367, 20.010208841463424]",3
9,Jalandhar,"[11.155, 11.489473684210527, 9.420588235294117, 10.489285714285714, 10.924666666666667, 11.287692307692303, 10.32, 8.426153846153845, 10.797058823529413, 9.823846153846157, 9.869285714285716, 6.835833333333332, 7.9957142857142856, 8.649333333333335, 10.775882352941174, 10.636875000000002, 8.53, 9.831111111111113, 9.501818181818182, 9.305454545454543, 10.000714285714286, 9.348571428571429, 7.725, 11.763333333333332, 9.284444444444443, 12.476363636363635, 13.953333333333333, 13.278888888888883, 11.840000000000002, 13.08, 13.418, 12.556000000000001, 11.622, 14.978571428571426, 16.636666666666667, 15.847499999999998, 14.95875, 15.75888888888889, 17.199, 14.849, 15.266000000000002, 16.155555555555555, 18.155555555555555, 16.8075, 15.26, 17.587777777777774, 18.813333333333333, 18.445, 18.23375, 19.416, 18.72888888888889, 18.325, 16.895000000000003, 18.1225, 18.692, 18.244, 16.13222222222222, 18.853333333333328, 19.71, 17.855555555555554, 16.743333333333332, 19.024, 20.83, 20.1625, 17.678888888888892, 11.989999999999998, 19.2, 22.20947368421053, 21.367187500000004, 22.75720930232559, 23.527142857142852, 22.14, 21.64866666666667, 21.436984126984125, 23.08616666666666, 22.55292307692309, 21.67444444444445, 21.549552238805976, 24.92296296296297, 23.74609375000001, 22.495714285714282, 23.323103448275862, 24.57, 24.60307692307692, 23.21476923076922, 25.34555555555556, 24.982, 25.29015625, 24.09841269841269, 27.92, 25.15727272727273, 50.44818181818182]","[None, None, None, 10.63858690844759, 10.581003575114256, 10.530558230984699, 10.75541117216117, 10.239628205128204, 10.207726244343887, 9.841764705882351, 9.72908613445378, 9.331506006248652, 8.631169871794869, 8.337541666666665, 8.564190826330531, 9.514451242997195, 9.648022671568627, 9.943467116013073, 9.624951073232324, 9.292095959595956, 9.659774531024528, 9.539139610389608, 9.094935064935065, 9.709404761904759, 9.530337301587297, 10.312285353535348, 11.869368686868679, 12.248257575757568, 12.887146464646456, 13.038055555555545, 12.904222222222213, 12.72349999999999, 12.66899999999999, 13.143642857142847, 13.948309523809517, 14.771184523809517, 15.605372023809517, 15.800451388888881, 15.941034722222215, 15.691409722222213, 15.768222222222214, 15.867388888888884, 16.10652777777777, 16.59615277777777, 16.59465277777777, 16.952708333333327, 17.117152777777775, 17.526527777777773, 18.269965277777768, 18.727020833333327, 18.705909722222213, 18.67590972222221, 18.341222222222214, 18.01784722222222, 18.008624999999995, 17.988374999999994, 17.79768055555555, 17.980388888888882, 18.23488888888888, 18.13777777777777, 18.29055555555555, 18.33322222222222, 18.61322222222222, 19.189958333333326, 19.423847222222218, 17.66534722222222, 17.25784722222222, 17.76959064327485, 18.69166529605263, 21.38346762163403, 22.465253335919737, 22.44788491486711, 22.518254706533774, 22.18819841269841, 22.077954365079364, 22.181185134310137, 22.187629578754578, 22.21577160671004, 22.67497068078412, 22.97326334905335, 23.178580809370807, 23.621968611738282, 23.533727870997534, 23.747973664266762, 23.927737400530496, 24.433350427350426, 24.53635042735042, 24.70812025908119, 24.929031125992054, 25.57264223710317, 25.616460418921353, 31.905966810966802]",3
10,Bathinda,"[7.8236000000000026, 7.607407407407409, 9.823461538461537, 7.71, 7.585185185185188, 7.894444444444442, 7.555599999999999, 7.237391304347827, 7.354285714285713, 7.997777777777778, 7.693076923076924, 7.849615384615384, 6.97222222222222, 7.474166666666666, 7.637307692307693, 7.638695652173915, 7.938750000000001, 7.4930434782608675, 7.542400000000001, 7.70521739130435, 8.0204, 8.3775, 8.646, 8.602307692307694, 8.584999999999999, 8.996956521739131, 9.553600000000003, 9.281200000000002, 9.60391304347826, 9.282083333333333, 9.312272727272726, 9.340000000000002, 9.34, 9.268400000000003, 9.844545454545457, 9.807619047619047, 9.528636363636364, 9.658333333333333, 10.060869565217393, 9.471249999999998, 9.620434782608696, 9.805217391304348, 10.084545454545452, 10.167142857142855, 10.09681818181818, 10.2985, 10.642727272727274, 10.55090909090909, 10.585909090909091, 10.75272727272727, 9.964545454545457, 10.496086956521738, 10.534090909090908, 10.67047619047619, 11.81181818181818, 11.016818181818183, 11.070416666666668, 11.347499999999998, 11.317619047619047, 11.396363636363635, 11.218695652173913, 11.405652173913046, 11.561904761904767, 10.953333333333333, 11.016818181818183, 10.921538461538463, 14.35, 12.981219512195125, 12.78341463414634, 13.081750000000005, 13.606999999999998, 13.281935483870974, 12.874393939393938, 13.50042253521127, 15.768880597014926, 15.148405797101448, 14.796923076923072, 14.342272727272727, 15.0392, 15.832878787878785, 17.105, 14.402307692307687, 14.956666666666665, 16.15843749999999, 15.614126984126985, 15.685384615384615, 15.7725, 17.046491228070174, 15.643389830508475, 19.666000000000004, 16.47083333333333, 28.195]","[None, None, None, 8.241117236467236, 8.181513532763534, 8.253272792022791, 7.6863074074074085, 7.5681552334943625, 7.510430365769496, 7.53626369910283, 7.570632929872062, 7.723688949938952, 7.628173076923077, 7.497270299145299, 7.483327991452992, 7.430598058342625, 7.672230002787068, 7.676949205685619, 7.653222282608698, 7.669852717391306, 7.690265217391306, 7.91137934782609, 8.18727934782609, 8.411551923076924, 8.552701923076926, 8.707566053511709, 8.934466053511711, 9.104189130434786, 9.35891739130435, 9.4301990942029, 9.369867276021084, 9.384567276021084, 9.31858901515152, 9.315168181818187, 9.448236363636367, 9.56514112554113, 9.612300216450222, 9.709783549783557, 9.763864577451539, 9.679772315546774, 9.702721920289859, 9.739442934782614, 9.745361907114628, 9.919335121400339, 10.038430971202713, 10.161751623376627, 10.301297077922085, 10.39723863636364, 10.519511363636367, 10.633068181818183, 10.463522727272732, 10.449817193675894, 10.436862648221346, 10.416299877658576, 10.878118059476757, 11.00830086580087, 11.14238230519481, 11.311638257575762, 11.188088474025976, 11.282974837662339, 11.320044584039152, 11.334582627517413, 11.395654056088846, 11.284896480331271, 11.234427112742337, 11.11339868464869, 11.8104224941725, 12.317394038887947, 12.759043151969989, 13.299096036585373, 13.113346036585375, 13.188525029504332, 13.211269855816235, 13.31593798961905, 13.856408138872778, 14.323025717180398, 14.80365800156268, 15.014120549578044, 14.831700400324314, 15.002818648018645, 15.57983787878788, 15.594846620046615, 15.574213286713286, 15.655602964743586, 15.282884710775328, 15.603653941544561, 15.807612274877894, 16.029625706895438, 16.036941418490812, 17.032095264644653, 17.20667859797799, 19.993805790960444]",2
