Date,Season,Mandi,Solan,Kangra,Hamirpur,Una,Kullu,Sirmaur,Mandi_Trend,Mandi_SMA,Mandi_EWMA,Mandi_DES,Mandi_TES,Mandi_ARIMA,Solan_Trend,Solan_SMA,Solan_EWMA,Solan_DES,Solan_TES,Solan_ARIMA,Kangra_Trend,Kangra_SMA,Kangra_EWMA,Kangra_DES,Kangra_TES,Kangra_ARIMA,Hamirpur_Trend,Hamirpur_SMA,Hamirpur_EWMA,Hamirpur_DES,Hamirpur_TES,Hamirpur_ARIMA,Una_Trend,Una_SMA,Una_EWMA,Una_DES,Una_TES,Una_ARIMA,Kullu_Trend,Kullu_SMA,Kullu_EWMA,Kullu_DES,Kullu_TES,Kullu_ARIMA,Sirmaur_Trend,Sirmaur_SMA,Sirmaur_EWMA,Sirmaur_DES,Sirmaur_TES,Sirmaur_ARIMA
1998-08-31,MONSOON,5.7966250000000015,9.524444444444443,3.6177777777777766,3.27,8.81,2.475,9.45,6.4856701388888895,6.211489583333332,6.163513991296001,6.323801172633849,5.565034478589114,6.224515504394856,11.130383838383837,10.175202020202022,10.24044142775596,11.812672719253499,6.042822679377242,9.297069669162774,4.393531454248366,4.200764297385622,4.1154336109036755,3.6101841605242737,2.109699270187917,3.0279141972923904,3.980833333333333,4.046666666666666,3.884513746943999,3.9591058594083264,3.0762577536684983,3.1092970629990275,8.807416666666665,9.0628125,9.289957266368,5.966298139220677,6.74502902767048,9.965,3.12625,3.1181249999999996,3.0744760780800005,3.2457924125283797,2.7769504605601307,3.2233511458703124,12.793128787878787,12.915999999999997,12.283561932986181,12.496266630335981,9.783722668302248,11.64885493299115
1998-11-30,POMKH,6.323,13.582045454545455,4.00388888888889,3.36,9.0575,2.79,11.367515151515152,6.793809027777778,6.313656249999999,6.227308394777601,6.327280926268266,6.234805263898918,5.7601381133398935,11.233690656565654,11.010940656565657,11.577083038471757,12.106596075315142,15.831817881858713,12.444683297555912,4.621623263888888,4.394736519607845,4.070815722097762,3.6241990897035126,4.9724438642277695,5.904095792304004,4.043749999999999,4.001666666666666,3.6747082481663993,3.816949212346641,3.8698735159639126,3.8128471380031335,8.05275,9.156875,9.1969743598208,6.726828617234236,6.864175881373267,8.81,3.081875,3.1125,2.9606856468480003,3.184769809325308,2.8166524011697796,3.101155885774287,12.968924242424242,12.686878787878785,11.917143220397769,12.2258434465981,11.715035667110813,9.93138370325635
1999-02-28,POMRB,8.121111111111112,10.590999999999998,5.713888888888887,4.69,5.9993333333333325,3.215,14.876363636363635,6.897387152777779,6.657684027777777,6.984829481311005,6.690654954439379,6.645442310042983,6.762440665881884,11.194498737373737,11.24982702020202,11.182649823083054,11.443951448334632,9.379460794251827,9.476383581058307,4.686271446078432,4.39232638888889,4.7280449888142115,4.090293161162771,5.193698306868935,5.088440122052298,4.1525,3.96,4.08082494889984,4.009156036469758,4.115836590666618,4.407852809739408,6.922958333333333,8.457958333333332,7.917917949225814,6.539768401655101,7.68795029708168,9.0575,3.210625,3.1399999999999997,3.0624113881088,3.2160308999460234,3.1357552366793304,3.1176864661969335,13.226247474747474,12.899378787878781,13.100831386784115,12.969754725394678,13.968559010291624,14.522770978856165
1999-05-31,PREMON,7.478999999999999,11.172727272727272,6.068125,5.19,6.723333333333333,3.615,16.459999999999994,6.9064652777777775,6.929934027777776,7.1824976887866026,6.8926849525774525,7.251394631761534,7.00385780945908,10.698801136363636,11.217554292929293,11.17868080294074,11.098080366989738,11.010288143781276,12.73447970883911,4.597624737394958,4.85092013888889,5.264076993288527,4.632897791616163,4.11006582447645,4.782430487874635,4.720000000000001,4.1275,4.524494969339904,4.2709242222497155,4.863477400087219,4.28807936095301,5.569758928571428,7.647541666666666,7.440084102868822,6.579405581200365,8.39226896788307,5.9993333333333325,3.403125,3.0237499999999993,3.2834468328652804,3.3242282804607997,4.078614118195122,3.351271776493389,13.625017676767676,13.038469696969688,14.444498832070467,14.1140522284671,15.637346782551377,16.207619608139705
1999-08-31,MONSOON,5.536250000000001,9.34,2.3005882352941183,3.47,3.013333333333333,3.97,10.952222222222225,6.774326388888889,6.864840277777776,6.523998613271962,6.682693396819075,6.257857397920829,6.82797447306346,10.190617424242424,11.171443181818184,10.443208481764444,10.26486460881861,7.969569393585383,9.803223238275578,4.624926324696545,4.521622753267975,4.078681490090763,4.1628341396887905,3.1617072102636925,3.2745035465093744,5.32875,4.1775,4.102696981603943,4.082473648044677,3.3089819116115864,3.6688619018254744,5.350711484593837,6.198374999999999,5.669383795054626,5.553986106952567,6.670160950824362,6.723333333333333,3.44125,3.3974999999999995,3.5580680997191685,3.4914286270954187,2.7043868642893947,3.001050930928953,13.886691919191918,13.414025252525246,13.04758818813117,13.558485498745023,10.073190499419818,11.323783067662667
1999-11-30,POMKH,6.6560000000000015,9.80090909090909,4.6119047619047615,7.7,4.0285714285714285,2.835,13.055454545454547,6.4023125,6.948090277777776,6.576799167963178,6.7096130977739765,6.613452249173543,6.240166123297893,10.16530303030303,10.226159090909093,10.186288725422303,9.75873176648576,14.52529142563499,12.218631901225365,4.474674588585434,4.673626721521942,4.2919707988163625,4.29939672493048,4.4933952951024745,4.038273467666843,5.41875,5.2625,5.5416181889623655,4.897191802243982,4.089569461187961,4.0273401159699835,5.7022071953781515,4.9411428571428555,5.013058848461347,4.952145595908447,5.873760247685375,3.013333333333333,3.340625,3.4087499999999995,3.268840859831501,3.401908617099372,2.872427555852119,3.1928058876750387,13.75794191919192,13.836010101010096,13.05073473106052,13.587747256097865,12.256139998110545,10.966445074111707
2000-02-29,POMRB,6.730999999999999,10.306666666666667,5.324285714285714,5.22,9.275882352941176,3.475,15.28181818181818,6.300083333333334,6.600562499999999,6.6384795007779065,6.745732026899245,7.013706273574297,7.360633166936769,10.294179292929293,10.155075757575759,10.234439901920048,9.565015575743615,9.612253286021245,9.645903338829449,4.489676485177404,4.57622592787115,4.7048967650041025,4.607913537615113,5.634757565319243,5.623720478321945,5.5703125,5.395,5.4129709133774195,4.962822839558905,5.975916619826279,5.952260058098268,6.069483671072596,5.760280112044816,6.718188250253279,5.983823936036687,2.569996026808274,4.0285714285714285,3.1368750000000003,3.47375,3.3513045158989008,3.4514907845992293,3.2100213239433195,3.2534579890178192,13.584438131313131,13.937373737373733,13.943168111363583,14.220429029923935,14.820824523380162,15.479229796772723
2000-05-31,PREMON,5.893,11.254545454545452,5.255714285714286,5.38,6.258750000000001,2.5500000000000003,15.024545454545455,6.412729166666667,6.204062499999999,6.340287700466744,6.607760560512745,7.02711972479834,6.860227113299265,10.476237373737373,10.175530303030303,10.64248212297021,9.786342317529147,10.60881971360832,11.520537772100601,4.68438448295985,4.373123249299722,4.925223773288176,4.871917042712846,5.123625280023632,4.787482796784268,5.463125,5.442499999999999,5.399782548026452,5.049770843255335,6.194023181351706,5.992606408536787,6.806417884862278,5.6441342787114825,6.534412950151968,6.069700815748555,4.604741899533245,9.275882352941174,3.180625,3.2075,3.0307827095393405,3.3020507030829003,4.079793053750812,3.3219655398021666,13.790593434343435,13.5785101010101,14.375719048636332,14.699866120378948,16.41397907300139,17.004949807066538
2000-08-31,MONSOON,6.304416666666667,10.289191919191918,3.2330141223155926,4.4925,6.416128472222222,3.405,10.999646464646466,6.196729166666667,6.396104166666666,6.3259392869467135,6.561461815606668,5.567388436772822,5.958275472710752,10.602717487373736,10.412828282828283,10.501166041458893,9.731920719656035,8.232444513406296,9.860344530236599,4.79758264764239,4.60622972105509,4.248339912899143,4.57932238927829,2.528594381610347,3.273056232815861,5.2718750000000005,5.698124999999999,5.036869528815871,4.915408564048694,4.185451217012201,4.3229126746303335,6.856451542075163,6.494833063433705,6.48709915898007,6.1927729121149495,1.8045439433934836,6.258750000000001,3.3301562500000004,3.0662499999999997,3.180469625723604,3.343746593141083,2.922385536408057,3.4347332256953265,13.953434343434344,13.590366161616158,13.025290015040385,13.94546824823405,10.420417359016465,11.48854605850755
2000-11-30,POMKH,6.789,10.30818181818182,5.237142857142857,5.82,6.5212499999999975,3.75,14.657272727272725,6.145291666666667,6.429354166666665,6.511163572168028,6.614764282326963,6.408543856092112,6.104707960187449,10.865561237373736,10.539646464646466,10.423972352148063,9.737244901955721,11.637905039444735,11.424581941539248,4.997974264705882,4.762539244864614,4.643861090596628,4.802871568030672,4.587576337906011,4.222802366400172,5.373125,5.2281249999999995,5.3501217172895235,5.113061042062302,5.024176824437974,6.7871760509797365,6.976159569035948,7.118002706290848,6.500759495388041,6.331247841764781,4.116659301954469,6.416128472222222,3.5621875,3.295,3.4082817754341623,3.450019642668462,2.841202068249773,3.1129534605137037,14.139911616161616,13.990820707070702,13.678083099933321,14.244655112566882,12.542628070281959,11.674438198001642
2001-02-28,POMRB,4.87,10.811234848484848,5.604632936507937,5.57,7.183473039215686,3.75625,14.98272727272727,6.331802083333334,5.964104166666666,5.854698143300817,6.280665246780932,6.920556138959038,7.167873812698197,11.010157196969697,10.665788510101011,10.578877350682777,9.946934159484867,9.957102039599867,9.973638599472256,5.071636189892624,4.83262605042017,5.028169828961152,5.098752721081497,5.638896717181611,5.670083884466668,5.4528125,5.315625,5.438073030373714,5.208799626599858,5.789966589453653,5.586329956109742,7.166105826184639,6.594900377859476,6.773844912919099,6.646705375132915,9.068155201615863,6.5212499999999975,3.7615625,3.3653125000000004,3.547469065260498,3.5433039238594333,3.276696217229877,3.317431483954488,14.151319444444441,13.916047979797973,14.199940769050901,14.592602767413855,15.35948235991437,15.907484731206937
2001-05-31,PREMON,7.3425,12.852727272727272,6.5785,5.84,9.308823529411764,4.125,16.815454545454546,6.383875,6.326479166666666,6.449818885980491,6.469671997688933,6.331869252636258,6.040365531095653,11.070457702020201,11.065333964646467,11.488417319500575,10.848766032553202,10.96953056598447,11.116807226902969,4.731096517335004,5.163322478991598,5.648301897376692,5.619963159927531,5.417205068658794,5.4848618723962455,5.38625,5.430625,5.598843818224228,5.3439417538106895,6.2214466994115405,5.490263247407575,6.92530330882353,7.357418760212417,7.787836359516165,7.572103922013323,5.661449899924142,7.183473039215686,3.7846875,3.7590624999999998,3.778481439156299,3.6997699764424685,3.8753214416437127,3.1084174819593016,13.705681818181818,14.363775252525246,15.246146279612358,15.413071820042061,16.69642575544582,16.875247953368905
2001-08-31,MONSOON,6.347,9.847777777777775,2.4995238095238093,4.67,4.885625,3.4250000000000003,9.3,6.743541666666667,6.337125,6.408691331588295,6.444709778422859,5.590958669781489,6.016706880349258,11.05157607323232,10.954980429292931,10.832161502811456,10.6523774619049,9.504444639528788,10.290253270715366,4.505771159670008,4.9799499007936525,4.3887906622355395,5.0284541209123885,3.3176380210628578,3.065615938686343,5.3187500000000005,5.475,5.227306290934537,5.182639356984867,4.385092993941046,4.748967145468784,6.837567095588235,6.97479289215686,6.626951815709699,7.069095895404476,5.88544825852645,9.308823529411764,3.81765625,3.7640625,3.6370888634937795,3.690397981322455,3.135193242458965,3.381411212069829,13.385454545454547,13.93886363636363,12.867687767767414,13.996942671635002,11.116901311353923,12.058146884851352
2001-11-30,POMKH,7.162999999999999,11.232,3.246315789473684,5.11,6.125333333333334,3.915,12.791818181818185,7.038270833333333,6.430624999999999,6.710414798952977,6.585084323198763,6.438945855058757,6.218735227263095,10.890105429292928,11.185934974747475,10.992096901686873,10.914302077256671,10.966593798323022,11.553708239197684,4.5482366854636584,4.482243133876359,3.931800713130797,4.640556600591825,5.134132484217988,4.614892698593721,5.43875,5.297499999999999,5.180383774560722,5.158068743969027,5.215003472440238,5.179476000961461,6.889259191176471,6.875813725490194,6.426304422759152,6.925698148631189,5.531997860084991,4.885625,3.766875,3.8053125000000003,3.7482533180962676,3.779799236155753,3.1164943956316296,3.5582821162140466,13.207727272727276,13.472499999999993,12.837339933387723,13.646225530574087,12.846176704573786,12.432715707562474
2002-02-28,POMRB,7.373333333333332,9.736363636363636,5.792857142857143,5.74,6.8775,3.855,14.286363636363635,7.105458333333333,7.056458333333333,6.975582212705119,6.755078756616656,7.068165884702472,7.015913703540225,11.187589646464644,10.917217171717173,10.489803595557579,10.631619530347002,10.640172624577962,10.187990714524735,4.819004542606516,4.529299185463661,4.676223285021335,4.923437047315372,5.4215306411053135,5.199537090091804,5.773750000000001,5.34,5.404230264736434,5.2821071716808845,5.622154242092375,5.743713225706807,7.487939236111111,6.799320465686273,6.606782653655491,6.993057761151834,6.61929801389417,6.125333333333334,3.744375,3.8300000000000005,3.790951990857761,3.843070765432083,3.4834430432015253,3.5582128256102026,13.74159090909091,13.298409090909082,13.416949414578088,13.752969133869831,15.093205542086343,15.374887424198134
2002-05-31,PREMON,7.197,12.635833333333332,6.729999999999998,6.63,10.028333333333332,3.62,16.09,7.068791666666666,7.020083333333332,7.064149327623071,6.873110802514038,7.281997210082692,7.110873849562619,11.408914772727272,10.862993686868688,11.34821549066788,11.333830204198755,12.026764199541597,11.4181916137217,5.211512817369511,4.56717418546366,5.4977339710128,5.434507328022832,5.800945365419298,5.651508895842093,6.19625,5.5375,5.89453815884186,5.579805742053882,6.188124910770184,5.9633287057182445,8.126916666666666,6.9791979166666644,7.975402925526628,7.992744801498149,8.296751016001815,6.8775,3.7389583333333336,3.7037500000000003,3.7225711945146562,3.846627397695013,4.044823725764985,3.748767382197747,14.519545454545456,13.117045454545448,14.486169648746852,14.375839660924024,16.356346563348907,16.424921901783765
2002-08-31,MONSOON,7.029999999999999,12.444545454545453,4.514166666666666,6.56,8.955555555555557,3.75,14.29636363636364,6.809333333333333,7.190833333333332,7.050489596573842,6.943963415792147,6.182220204917276,6.62491266859068,11.66496212121212,11.512185606060608,11.78674747621891,11.888364543934188,9.62058429013868,10.137586382027882,5.326521092132504,5.070834899749375,5.104307049274347,5.329602558206391,2.692052533121339,3.2176907024870443,6.4937499999999995,6.01,6.160722895305116,5.793581861012979,4.679553802520509,4.875261867113732,8.220112336601307,7.996680555555554,8.367463977538199,8.576450227033472,4.3442998175799055,10.028333333333332,3.7710416666666666,3.785,3.7335427167087936,3.8727517964793785,3.2783986001208723,3.509276480184208,14.822954545454545,14.366136363636357,14.410247243793567,14.439784107922804,10.583253263823647,11.077603449036758
2002-11-30,POMKH,6.1866666666666665,10.405833333333334,4.371739130434782,6.6,7.167222222222222,3.5466666666666664,14.019090909090908,6.766416666666666,6.946749999999999,6.704960424610972,6.835465161115974,7.069524865382579,6.937114485912415,12.24411931818182,11.305643939393942,11.23438181906468,11.656041781813451,11.333803413176568,11.801731395720761,5.211841032608695,5.35219073498965,4.811279881738521,5.173341375806787,4.449505440093401,4.808093360986182,6.71375,6.3825,6.33643373718307,5.967581838136369,6.144683684403558,6.753989019395734,8.224460784313726,8.257152777777776,7.887367275411808,8.518054309416113,6.397777776180301,8.955555555555557,3.8825000000000003,3.692916666666667,3.6587922966919426,3.850193941723497,3.3529595114898334,3.6152891512060363,15.093181818181817,14.672954545454537,14.253784709912503,14.403083292324446,13.510510039241309,13.222720332274806
2003-02-28,POMRB,6.274,12.610909090909093,5.587500000000001,6.63,6.581176470588236,4.48,15.486363636363633,6.662947916666666,6.671916666666665,6.5325762547665835,6.750029038204672,7.161347909607119,7.152655818523089,12.426862373737375,12.024280303030306,11.784992727802447,12.139233966088744,10.284129663651584,10.75334577498834,4.963509782608696,5.300851449275365,5.121767929043113,5.3259468737885864,6.168728857902323,5.535562968540274,6.6575,6.605,6.453860242309842,6.108626131599565,6.774910142417208,6.717893348180086,8.291891339869283,8.183071895424835,7.364890953482379,8.22141889656548,7.4144186273440615,7.167222222222222,3.8349999999999995,3.849166666666667,3.9872753780151657,4.019929450496723,3.6223591239903827,3.6021139673634046,14.987272727272726,14.972954545454538,14.746816280492956,14.771562513218107,15.847603621293953,16.010974333897426
2003-05-31,PREMON,7.9529999999999985,14.394545454545458,6.017916666666667,7.5,10.359444444444446,3.8866666666666654,17.05181818181818,6.44192361111111,6.860916666666665,7.100745752859949,7.006009614295891,6.97088277860329,6.824686201082922,12.818809974747477,12.463958333333338,12.82881381849965,13.147736104448757,12.860573209672093,11.46443454021547,4.800869706119163,5.122830615942033,5.480227424092535,5.571569098746432,6.714086567309206,6.276825132701047,6.33,6.822500000000001,6.872316145385906,6.414904662618512,7.2362718828327015,7.009890278863529,8.241589052287583,8.265849673202613,8.562712349867205,9.036711467950228,10.316820847321052,6.581176470588236,3.805833333333333,3.9158333333333335,3.9470318934757653,4.044090749089372,4.0866207518840225,3.5844997504721667,14.633068181818182,15.213409090909082,15.668817041023047,15.54588085705189,17.247403146391896,17.270913099923295
2003-08-31,MONSOON,5.446249999999999,12.14777777777778,3.2396000000000003,5.24,9.163888888888893,3.103333333333333,12.487272727272728,6.428368055555555,6.464979166666666,6.438947451715969,6.736003231491833,6.228854063398107,6.7145241598935215,13.493308080808081,12.389766414141418,12.556399402210902,13.234462555964127,11.781270793523296,11.37954081712197,4.745038888888889,4.804188949275366,4.58397645445552,5.07742244914327,3.783248907873582,3.229165937372437,6.11125,6.492500000000001,6.219389687231543,6.138226174443898,5.656776533883619,6.615143761650058,8.155686274509804,8.317933006535947,8.80318296547588,9.393800171674926,8.637114267855985,10.359444444444446,3.903333333333333,3.7541666666666664,3.6095524694187926,3.8998087865281783,3.4772364868436973,3.706693712759531,14.212829545454545,14.761136363636354,14.396199315522919,14.929715361441772,11.71611655216187,12.580719159816564
2003-11-30,POMKH,6.002222222222222,13.838181818181818,4.345185185185185,5.3,6.5564705882352925,3.96,12.994545454545454,6.454243055555555,6.418868055555555,6.264257359918471,6.598218879254339,6.562485899146915,6.376347767158316,13.789652777777777,13.247853535353538,13.069112368599267,13.800483775689848,11.297667088452819,12.286064916020962,4.764037731481482,4.797550462962967,4.488459946747386,4.88872410192442,4.2198780615674005,3.959218598403446,6.02125,6.1675,5.851633812338926,5.938396590753951,6.207331285555476,6.646487157631425,7.7503375204248375,8.165245098039215,7.904498014579645,8.880494514496,6.823069645163836,9.163888888888893,3.9512499999999995,3.8575,3.7497314816512755,3.945432954869446,3.464741809099161,3.5737040158166153,13.73759090909091,14.504999999999992,13.835537771131932,14.469882582344026,13.900270112230702,13.699215446085306
2004-02-29,POMRB,6.35,14.574545454545454,5.167407407407408,6.18,6.5047058823529404,4.846666666666667,13.149000000000001,6.599586805555556,6.437868055555555,6.298554415951083,6.542007517017383,6.756391117583527,6.676153697280325,14.099820707070707,13.73876262626263,13.671285602977743,14.485951522989447,12.401112238255655,11.665003007591343,4.872218518518518,4.692527314814819,4.760038931011395,4.925105027692061,5.690407365974315,5.693933558466827,5.8549999999999995,6.055000000000001,5.982980287403356,5.983972263151532,6.295057624488126,6.385625002811745,7.2996864787581695,8.14612745098039,7.344581161688963,8.341616673318358,6.31326951605174,6.556470588235293,3.9904166666666674,3.9491666666666667,4.188505555657432,4.1666405166819604,3.8570021794789566,3.8555960321203244,13.33781818181818,13.920659090909083,13.56092266267916,14.083329277608302,15.909027105369121,15.948077437309244
2004-05-31,PREMON,8.084,14.801666666666666,6.589999999999999,7.23,7.193125,3.9033333333333338,15.587272727272728,6.801402777777779,6.470618055555556,7.0127326495706495,6.8383518627561815,6.723361036499451,6.697195086703745,14.053492424242425,13.840542929292932,14.123438028453311,15.09297934966851,14.617437191563774,12.797399354913683,4.940185185185185,4.835548148148152,5.492023358606836,5.330547802262932,6.14968896502761,6.270957714390063,5.6225000000000005,5.987500000000001,6.481788172442014,6.25745537739055,6.768304313271788,6.6698558507588475,7.562141544117647,7.35454758986928,7.283998697013378,8.030624332742653,10.127355904287162,6.5047058823529404,3.936666666666667,3.9533333333333336,4.074436666727793,4.164243457328953,4.163747467377601,3.8244151870259797,13.13940909090909,13.554522727272722,14.371462688516587,14.424990418454737,16.826225865795593,16.731595824211176
