,STATE,DISTRICT,BLOCK,CATEGORY
148,KL,Wayanad,MANANTHAVADY,Safe
149,KL,Wayanad,KALPETTA,Safe
150,KL,Wayanad,SULTHANBATHERY,Safe
151,KL,Wayanad,PANAMARAM,Safe
