,STATE,DISTRICT,BLOCK,CATEGORY
0,TN,Ariyalur,T. PALUR,Safe
1,TN,Ariyalur,JAYANKONDAM,Safe
2,TN,Ariyalur,NAGAMANGALAM,Safe
3,TN,Ariyalur,KUVAGAM,Safe
4,TN,Ariyalur,ELAKURICHI,Safe
5,TN,Ariyalur,ANDIMADAM,Safe
6,TN,Ariyalur,UDAYARPALAYAM,Safe
7,TN,Ariyalur,KUNDAVELI,Safe
8,TN,Ariyalur,PONPARAPPI,Safe
9,TN,Ariyalur,THRUMANUR,Safe
10,TN,Ariyalur,ARIYALUR,Safe
11,TN,Ariyalur,KEELAPALUR,Safe
12,TN,Ariyalur,Mathur,Safe
13,TN,Ariyalur,SUTHAMALLI,Safe
14,TN,Ariyalur,SENDURAI,Semi-critical
