,STATE,DISTRICT,BLOCK,CATEGORY
449,TN,NILGIRIS,PANDALUR,Safe
450,TN,NILGIRIS,KILKOTAGIRI,Safe
451,TN,NILGIRIS,SHOLUR,Safe
452,TN,NILGIRIS,MELUR,Safe
453,TN,NILGIRIS,DEVARSHOLA,Safe
454,TN,NILGIRIS,CHERAMBADI,Safe
455,TN,NILGIRIS,COONOOR,Safe
456,TN,NILGIRIS,THUNERI,Safe
457,TN,NILGIRIS,KETTI,Safe
458,TN,NILGIRIS,NEDUGULA,Safe
459,TN,NILGIRIS,GUDALUR,Safe
460,TN,NILGIRIS,"UDHAGA
MANDALAM",Safe
461,TN,NILGIRIS,KOTAGIRI,Safe
462,TN,NILGIRIS,ITHALAR,Safe
463,TN,NILGIRIS,KUNDAH,Safe
