,STATE,DISTRICT,BLOCK,CATEGORY
0,KL,Alappuzha,VELIYANAD,Safe
1,KL,Alappuzha,CHAMPAKKULAM,Safe
2,KL,Alappuzha,THYCATTUSSERY,Safe
3,KL,Alappuzha,MAVELIKKARA,Safe
4,KL,Alappuzha,BHARANIKKAVU,Safe
5,KL,Alappuzha,CHENGANNUR,Safe
6,KL,Alappuzha,KANJIKKUZHY,Safe
7,KL,Alappuzha,PATTANAKKAD,Safe
8,KL,Alappuzha,MUTHUKULAM,Safe
9,KL,Alappuzha,AMBALAPPUZHA,Safe
10,KL,Alappuzha,HARIPPAD,Safe
11,KL,Alappuzha,ARYAD,Safe
