,STATE,DISTRICT,BLOCK,CATEGORY
73,KL,Kozhikode,PANTHALAYANI,Safe
74,KL,Kozhikode,PERAMBRA,Safe
75,KL,Kozhikode,MELADY,Safe
76,KL,Kozhikode,KODUVALLY,Safe
77,KL,Kozhikode,VADAKARA,Safe
78,KL,Kozhikode,KUNNUMMAL,Safe
79,KL,Kozhikode,THODANNUR,Safe
80,KL,Kozhikode,TUNERI,Safe
81,KL,Kozhikode,KOZHIKODE,Safe
82,KL,Kozhikode,CHELANNUR,Safe
83,KL,Kozhikode,KUNNAMANGALAM,Semi-critical
84,KL,Kozhikode,BALLUSSERY,Semi-critical
