,STATE,DISTRICT,BLOCK,CATEGORY
464,TN,PERAMABALUR,VENGALAM,Over-exploited
465,TN,PERAMABALUR,KEELAPULIYUR,Over-exploited
466,TN,PERAMABALUR,PASUMBALUR,Over-exploited
467,TN,PERAMABALUR,VALIKANDAPURAM,Over-exploited
468,TN,PERAMABALUR,PERAMBALUR,Over-exploited
469,TN,PERAMABALUR,KURUMBALUR,Over-exploited
470,TN,PERAMABALUR,CHETTIKULAM,Over-exploited
471,TN,PERAMABALUR,VARAGUR,Safe
472,TN,PERAMABALUR,VADAKKALUR,Safe
473,TN,PERAMABALUR,KOLAKANATHAM,Safe
474,TN,PERAMABALUR,KOOTHUR,Semi-critical
