,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
0,CG,Narayanpur,Narayanpur,19.593518516666666,81.35740741000001,1996,POMRB,3.186666666666666,,,3.186666666666666,6.632833831818156,3.2275520833333333,0.0
1,CG,Narayanpur,Narayanpur,19.593518516666666,81.35740741000001,1996,PREMON,5.08,,,3.944,8.881418259270646,5.159505713296398,0.0
2,CG,Narayanpur,Narayanpur,19.593518516666666,81.35740741000001,1996,MONSOON,1.435,2.9441666666666664,,2.9403999999999995,7.971023127809925,1.5508731253021393,0.0
3,CG,Narayanpur,Narayanpur,19.593518516666666,81.35740741000001,1996,POMKH,2.013333333333333,2.9058333333333337,2.92875,2.569573333333333,6.740045821213273,2.1633388181386883,0.0
0,CG,Narayanpur,Narayanpur,19.593518516666666,81.35740741000001,1997,POMRB,3.186666666666666,2.9580208333333333,2.9595833333333337,2.865744,5.948868741830244,3.340618310886503,3.1866658248302286
1,CG,Narayanpur,Narayanpur,19.593518516666666,81.35740741000001,1997,PREMON,5.08,3.078125,2.8520833333333337,3.5794464,5.766236517770127,5.2456463428107565,5.07999865799296
2,CG,Narayanpur,Narayanpur,19.593518516666666,81.35740741000001,1997,MONSOON,1.435,3.056979166666667,3.0639583333333342,3.0606678400000003,4.337739218917386,1.582494181437009,1.434999620909429
3,CG,Narayanpur,Narayanpur,19.593518516666666,81.35740741000001,1997,POMKH,2.013333333333333,3.067916666666666,3.0922916666666675,2.687067370666667,3.173289706418612,2.2143358931550083,2.0133328014617766
0,CG,Narayanpur,Narayanpur,19.593518516666666,81.35740741000001,1998,POMRB,3.186666666666666,3.0151041666666663,3.0216666666666674,2.8232404224000005,2.7922846369766803,3.47654362081794,3.2745478870642866
1,CG,Narayanpur,Narayanpur,19.593518516666666,81.35740741000001,1998,PREMON,5.08,2.903958333333333,3.1141666666666667,3.70194425344,3.5841645224245413,4.9717534861340456,4.773605263276816
