,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
0,ML,East Garo Hills,Dambo Rongjeng,25.77496527875,90.65694444250002,1996,POMRB,3.481666666666667,,,3.481666666666667,1.3233621437516174,3.073865875341463,0.0
1,ML,East Garo Hills,Dambo Rongjeng,25.77496527875,90.65694444250002,1996,PREMON,1.8060000000000005,,,2.8114000000000003,0.8667562568675462,2.165767082433148,3.481665222932097
2,ML,East Garo Hills,Dambo Rongjeng,25.77496527875,90.65694444250002,1996,MONSOON,2.2471428571428573,2.363107142857143,,2.585697142857143,0.8865963211970118,1.98899614938678,2.6078605205606467
3,ML,East Garo Hills,Dambo Rongjeng,25.77496527875,90.65694444250002,1996,POMKH,2.3142857142857136,2.311315476190476,2.462273809523809,2.4771325714285712,1.0564405527326741,2.2684998851821163,2.5429672162751453
0,ML,East Garo Hills,Dambo Rongjeng,25.77496527875,90.6569444425,1997,POMRB,3.481666666666667,2.2992559523809524,2.2639404761904762,2.561612876190476,1.4327859730405812,3.2921566233975468,3.262709699087674
1,ML,East Garo Hills,Dambo Rongjeng,25.77496527875,90.6569444425,1997,PREMON,1.8060000000000005,2.2051190476190468,2.358690476190476,2.4109677257142854,1.6023397593753077,1.9964788415890824,1.9020907846730288
2,ML,East Garo Hills,Dambo Rongjeng,25.77496527875,90.6569444425,1997,MONSOON,2.2471428571428573,2.1697916666666663,2.239821428571428,2.155247302095238,1.6051538095177933,2.114707026715721,2.2952190988494516
3,ML,East Garo Hills,Dambo Rongjeng,25.77496527875,90.6569444425,1997,POMKH,2.3142857142857136,2.2147916666666667,2.1704166666666658,2.1078150479238094,1.7334009001331652,2.2664378616914997,2.3117026963840592
0,ML,East Garo Hills,Dambo Rongjeng,25.774965278750003,90.6569444425,1998,POMRB,3.481666666666667,2.2329583333333334,2.1691666666666665,2.338022362087619,2.134626930646933,2.9991988823518017,2.9019497504248633
1,ML,East Garo Hills,Dambo Rongjeng,25.774965278750003,90.6569444425,1998,PREMON,1.8060000000000005,2.2312291666666666,2.2604166666666665,2.422813417252572,2.4247743001079813,2.0552556572848113,2.050990466859171
