,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
0,PY,Yanam,Pondicherry,16.73333333,82.22611111,1996,POMRB,2.32,,,2.32,2.293261992156199,2.335140245701111,0.0
1,PY,Yanam,Pondicherry,16.73333333,82.22611111,1996,PREMON,2.98,,,2.584,2.5207500560678633,2.2179653054006545,2.3199831222978338
2,PY,Yanam,Pondicherry,16.73333333,82.22611111,1996,MONSOON,2.08,2.1325,,2.3824,2.3578222605046397,3.1419939593102164,2.486514564865302
3,PY,Yanam,Pondicherry,16.73333333,82.22611111,1996,POMKH,1.62,1.94125,2.25,2.07744,2.0929719062204932,0.9558376939999028,2.7524158311898343
0,PY,Yanam,Pondicherry,16.73333333,82.22611111,1997,POMRB,2.32,1.875,2.015,1.7984639999999998,1.8378280028559075,2.6331511699443064,1.9122344541303309
1,PY,Yanam,Pondicherry,16.73333333,82.22611111,1997,PREMON,2.98,1.84,1.8675,2.0350784,2.020765614102662,2.0615555580933203,1.6022193436773515
2,PY,Yanam,Pondicherry,16.73333333,82.22611111,1997,MONSOON,2.08,1.80625,1.8825,2.07704704,2.053384490654313,2.8264318410918663,1.5978183879530383
3,PY,Yanam,Pondicherry,16.73333333,82.22611111,1997,POMKH,1.62,1.84375,1.7974999999999997,1.758228224,1.7775409840968046,0.7781283092497038,2.2034135675018303
0,PY,Yanam,Pondicherry,16.73333333,82.22611111,1998,POMRB,2.32,1.7275,1.815,1.6349369343999998,1.6568679537317044,2.3958718662825293,1.7996600829427507
1,PY,Yanam,Pondicherry,16.73333333,82.22611111,1998,PREMON,2.98,1.6675,1.8725,2.02896216064,1.98252453289774,1.9370652975569065,1.4688050847234857
2,PY,Yanam,Pondicherry,16.73333333,82.22611111,1998,MONSOON,2.08,1.9225,1.5824999999999996,1.6093772963839998,1.6278329705062446,2.832059739528321,1.7742167346963231
3,PY,Yanam,Pondicherry,16.73333333,82.22611111,1998,POMKH,1.62,2.15875,1.7524999999999995,1.7496263778304,1.7356677448320563,0.3559042380363913,1.9382472979914132
0,PY,Yanam,Pondicherry,16.73333333,82.22611111,1999,POMRB,2.32,2.42375,2.0925,2.17377582669824,2.0994005130465645,2.378226941207088,1.1274584550017963
1,PY,Yanam,Pondicherry,16.73333333,82.22611111,1999,PREMON,2.98,2.66625,2.225,2.564265496018944,2.4533936762645765,2.4250946922734853,2.4615489842198035
2,PY,Yanam,Pondicherry,16.73333333,82.22611111,1999,MONSOON,2.08,2.705,2.6225,2.5665592976113665,2.4832707705502233,3.3354947419531857,2.8232281807681936
3,PY,Yanam,Pondicherry,16.73333333,82.22611111,1999,POMKH,1.62,2.6,2.71,2.4639355785668196,2.4128932621268624,1.25817061279714,2.7688736092950554
0,PY,Yanam,Pondicherry,16.73333333,82.22611111,2000,POMRB,2.32,2.45375,2.7,2.5863613471400915,2.5260145392693207,3.0777800345422612,2.532561464538556
1,PY,Yanam,Pondicherry,16.73333333,82.22611111,2000,PREMON,2.98,2.3437500000000004,2.5,2.4918168082840557,2.45450809084489,2.853189588641505,2.7668833744069934
2,PY,Yanam,Pondicherry,16.73333333,82.22611111,2000,MONSOON,2.08,2.325,2.4075,2.375090084970433,2.3561919109346707,3.312808714980632,2.5462197204237644
3,PY,Yanam,Pondicherry,16.73333333,82.22611111,2000,POMKH,1.62,2.395,2.28,2.14505405098226,2.1540863468039437,1.1080005339710226,2.0505795710429195
0,PY,Yanam,Pondicherry,16.73333333,82.22611111,2001,POMRB,2.32,2.445,2.37,2.539032430589356,2.4820500639803225,2.7955318365151527,2.1419982482653
1,PY,Yanam,Pondicherry,16.73333333,82.22611111,2001,PREMON,2.98,2.37625,2.4200000000000004,2.5434194583536143,2.4949990226474434,2.8066831371002574,2.46936396620868
2,PY,Yanam,Pondicherry,16.73333333,82.22611111,2001,MONSOON,2.08,2.06625,2.4700000000000006,2.486051675012168,2.451608044859348,3.3567842010840314,2.831811975941481
3,PY,Yanam,Pondicherry,16.73333333,82.22611111,2001,POMKH,1.62,1.87625,2.2825000000000006,1.9116310050073009,1.957078429161413,1.2092459221370353,2.231857338129046
0,PY,Yanam,Pondicherry,16.73333333,82.22611111,2002,POMRB,2.32,1.89,1.8500000000000008,1.7069786030043803,1.7563585818979894,2.5843215804133672,2.1534126314126736
1,PY,Yanam,Pondicherry,16.73333333,82.22611111,2002,PREMON,2.98,1.945,1.902500000000001,2.128187161802628,2.095585949145238,2.0379903565298854,1.450555193221196
2,PY,Yanam,Pondicherry,16.73333333,82.22611111,2002,MONSOON,2.08,2.10875,1.8775000000000008,2.196912297081577,2.157309993870676,2.9473275321499828,1.6144133960702098
3,PY,Yanam,Pondicherry,16.73333333,82.22611111,2002,POMKH,1.62,2.2025,2.0125000000000006,1.9541473782489465,1.9522071813166184,0.9133775136612572,2.263027221092937
0,PY,Yanam,Pondicherry,16.73333333,82.22611111,2003,POMRB,2.32,2.15125,2.2050000000000005,2.040488426949368,2.019160270981026,2.5952645869818225,2.179247557149865
1,PY,Yanam,Pondicherry,16.73333333,82.22611111,2003,PREMON,2.98,2.0925,2.2000000000000006,2.3202930561696204,2.2595895669819543,2.327550604631906,2.150922642603708
2,PY,Yanam,Pondicherry,16.73333333,82.22611111,2003,MONSOON,2.08,2.0625,2.102500000000001,2.156175833701772,2.1292571068760298,3.123261500326916,2.212025020230631
3,PY,Yanam,Pondicherry,16.73333333,82.22611111,2003,POMKH,1.62,2.0125,2.082500000000001,1.8977055002210637,1.906329895896316,0.8815814135198385,2.091419156294442
0,PY,Yanam,Pondicherry,16.73333333,82.22611111,2004,POMRB,2.32,1.99375,2.042500000000001,1.9426233001326383,1.9340577526424787,2.545774904242296,1.8764687734494576
1,PY,Yanam,Pondicherry,16.73333333,82.22611111,2004,PREMON,2.98,2.04625,1.9825000000000008,2.165573980079583,2.121343877246536,2.237497327824568,2.0886161880841643
2,PY,Yanam,Pondicherry,16.73333333,82.22611111,2004,MONSOON,2.08,2.4606818181818184,2.005000000000001,2.09934438804775,2.0704369969132514,2.9781692175493992,2.0098960374959507
3,PY,Yanam,Pondicherry,16.73333333,82.22611111,2004,POMKH,1.62,3.5424886363636365,2.087500000000001,1.99560663282865,1.9820635036697056,0.8227814169610852,1.9056160015105288
0,PY,Yanam,Pondicherry,16.73333333,82.22611111,2005,POMRB,2.32,4.9364707792207785,2.8338636363636374,3.1955457978790083,3.014532071065801,2.6296866980845683,2.0431271438195995
1,PY,Yanam,Pondicherry,16.73333333,82.22611111,2005,PREMON,2.98,6.071452922077923,4.2511136363636375,5.184927478727405,4.782184211734072,3.3864409238111475,3.1942422673139945
2,PY,Yanam,Pondicherry,16.73333333,82.22611111,2005,MONSOON,2.08,6.463646103896106,5.621827922077923,6.1040993443793,5.694764843857844,5.786231506542825,5.7491612471337294
3,PY,Yanam,Pondicherry,16.73333333,82.22611111,2005,POMKH,1.62,5.980839285714287,6.5210779220779225,5.83725960662758,5.581587539467517,4.612646087461664,7.515378491309263
0,PY,Yanam,Pondicherry,16.73333333,82.22611111,2006,POMRB,2.32,5.356218253968253,6.406214285714286,5.3167557639765475,5.196764106496713,6.348759026312057,7.184609652895443
1,PY,Yanam,Pondicherry,16.73333333,82.22611111,2006,PREMON,2.98,5.238847222222222,5.555464285714287,5.096453458385929,5.02594137127245,5.571755390256153,5.949567381282739
2,PY,Yanam,Pondicherry,16.73333333,82.22611111,2006,MONSOON,2.08,5.384097222222223,5.156972222222223,5.413427630587113,5.302710418083183,5.920315597753468,4.566816896663487
3,PY,Yanam,Pondicherry,16.73333333,82.22611111,2006,POMKH,1.62,5.590097222222222,5.320722222222223,5.684856578352267,5.552863608691883,4.11243633538386,4.498196569058557
0,PY,Yanam,Pondicherry,16.73333333,82.22611111,2007,POMRB,2.32,5.711861111111111,5.447472222222222,5.42811394701136,5.353209117609514,6.272577189530077,6.0662483314488975
1,PY,Yanam,Pondicherry,16.73333333,82.22611111,2007,PREMON,2.98,5.56425,5.732722222222222,5.619668368206817,5.521803408454083,5.709634574033411,6.493347013745089
2,PY,Yanam,Pondicherry,16.73333333,82.22611111,2007,MONSOON,2.08,5.395875,5.691,5.66060102092409,5.5675461560234565,6.426397376538812,5.325266592704396
3,PY,Yanam,Pondicherry,16.73333333,82.22611111,2007,POMKH,1.62,5.306750000000001,5.4375,5.427560612554454,5.3748473786912845,4.371499467766902,5.361300334863955
0,PY,Yanam,Pondicherry,16.73333333,82.22611111,2008,POMRB,2.32,5.26775,5.35425,5.140536367532673,5.12241379347424,6.064353489287902,5.605006729991636
1,PY,Yanam,Pondicherry,16.73333333,82.22611111,2008,PREMON,2.98,4.95775,5.2592500000000015,5.295121820519603,5.240448919689818,5.4556108498829134,5.63728662290566
