,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
0,AR,East Siang,Koyu,27.85,95.23333333,1996,POMRB,6.545964912280701,,,6.545964912280701,1.5140052603276577,6.555964912280701,0.0
1,AR,East Siang,Koyu,27.85,95.23333333,1996,PREMON,2.5,,,4.927578947368421,0.7871993557131239,2.5194459833795024,-9.062057641997193e-13
2,AR,East Siang,Koyu,27.85,95.23333333,1996,MONSOON,4.76,5.083991228070175,,4.860547368421051,1.097782614971084,4.78834094274906,-1.8267914501971454e-12
3,AR,East Siang,Koyu,27.85,95.23333333,1996,POMKH,6.53,5.040241228070175,5.083991228070175,5.528328421052631,2.032657426761844,6.566689239595706,-2.0940338840148493e-12
0,AR,East Siang,Koyu,27.85,95.23333333,1997,POMRB,6.545964912280701,4.996491228070175,5.083991228070175,5.93538301754386,2.9883330689834278,6.584145642962164,6.114142538658696
1,AR,East Siang,Koyu,27.85,95.23333333,1997,PREMON,2.5,4.996491228070175,4.996491228070175,4.421229810526317,2.518401043170875,2.539837863673486,2.335080702612736
2,AR,East Siang,Koyu,27.85,95.23333333,1997,MONSOON,4.76,5.488245614035089,4.996491228070175,4.556737886315789,3.002635665614514,4.782254858393336,4.4459936577746495
3,AR,East Siang,Koyu,27.85,95.23333333,1997,POMKH,6.53,5.8737499999999985,4.996491228070175,5.346042731789472,4.106191284842177,6.5543019398089015,6.099230795224466
0,AR,East Siang,Koyu,27.85,95.23333333,1998,POMRB,6.545964912280701,5.620625,5.98,7.399625639073683,6.690860756838022,6.5701536986762985,6.114142538658696
1,AR,East Siang,Koyu,27.85,95.23333333,1998,PREMON,2.5,5.424166666666667,5.7675,4.959775383444209,5.759025495789403,2.5211593236130065,2.0081694042469533
2,AR,East Siang,Koyu,27.85,95.23333333,1998,MONSOON,4.76,5.354583333333333,5.473750000000001,4.409865230066527,5.517729719460976,4.959299164993609,4.4459936577746495
3,AR,East Siang,Koyu,27.85,95.23333333,1998,POMKH,6.53,5.944583333333332,5.374583333333334,5.09925247137325,6.088660604353282,6.662466771297691,6.099230795224466
0,AR,East Siang,Koyu,27.85,95.23333333,1999,POMRB,6.545964912280701,6.5545833333333325,5.334583333333334,7.187551482823949,8.092288631631925,9.138648876115315,9.78865830535259
1,AR,East Siang,Koyu,27.85,95.23333333,1999,PREMON,2.5,6.517916666666666,6.5545833333333325,6.78453088969437,8.387443694790736,1.7000314216625585,1.2142419653586227
2,AR,East Siang,Koyu,27.85,95.23333333,1999,MONSOON,4.76,6.5012500000000015,6.5545833333333325,5.5047185338166225,7.560885837574969,4.351920386039131,3.348505727546663
3,AR,East Siang,Koyu,27.85,95.23333333,1999,POMKH,6.53,7.01625,6.481250000000001,5.638831120289973,7.425391840948786,6.632936325974858,5.728731323743245
0,AR,East Siang,Koyu,27.85,95.23333333,2000,POMRB,6.545964912280701,7.364375000000001,6.52125,7.575298672173983,8.841574483408744,10.18690150065284,9.639213140385372
1,AR,East Siang,Koyu,27.85,95.23333333,2000,PREMON,2.5,7.24125,7.51125,8.60117920330439,9.966936316435635,4.793772107459604,5.772319496858684
2,AR,East Siang,Koyu,27.85,95.23333333,2000,MONSOON,4.76,7.225,7.2174999999999985,6.124707521982636,8.204445657254617,4.188729528267953,3.348505727546663
3,AR,East Siang,Koyu,27.85,95.23333333,2000,POMKH,6.53,7.308750000000002,7.265,6.0868245131895815,7.704536340343068,6.4085589101149,5.454748521303352
0,AR,East Siang,Koyu,27.858333335,95.275,2001,POMRB,6.545964912280701,7.35375,7.185,7.716094707913749,8.615885560272233,10.679895688749292,9.78865830535259
1,AR,East Siang,Koyu,27.858333335,95.275,2001,PREMON,2.5,6.979375,7.432499999999999,9.08165682474825,9.765529528164032,8.442820743865294,9.471087329797257
2,AR,East Siang,Koyu,27.858333335,95.275,2001,MONSOON,4.76,5.871875,7.274999999999999,6.16099409484895,7.610395184797209,3.197882815900764,2.2510177973186782
3,AR,East Siang,Koyu,27.858333335,95.275,2001,POMKH,6.53,4.9125,6.68375,5.16259645690937,6.2918033006344425,6.322049677845335,5.63221465470192
0,AR,East Siang,Koyu,27.858333335,95.275,2002,POMRB,6.545964912280701,4.793541666666666,5.06,4.563557874145622,5.20663336819621,10.37891620982632,9.48976797541816
1,AR,East Siang,Koyu,27.858333335,95.275,2002,PREMON,2.5,4.8220833333333335,4.764999999999999,6.718134724487372,6.37949049157778,9.818918905068776,10.395779288031902
2,AR,East Siang,Koyu,27.858333335,95.275,2002,MONSOON,4.76,5.167708333333334,4.822083333333332,4.834214168025757,4.922875132296055,1.8172558106344552,1.662577460260268
3,AR,East Siang,Koyu,27.858333335,95.275,2002,POMKH,6.53,4.633333333333333,4.822083333333332,4.366528500815454,4.2463840463001565,4.218407145265978,3.4232283100302716
0,AR,East Siang,Koyu,27.858333335,95.275,2003,POMRB,6.545964912280701,3.646041666666666,5.513333333333333,5.191917100489271,4.617074000782352,5.8045215279114535,3.4232283100302716
1,AR,East Siang,Koyu,27.858333335,95.275,2003,PREMON,2.5,3.314375,3.753333333333332,4.279150260293563,3.8893281760558236,9.95505639596708,9.29362119639869
