,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
2,UK,Nainital,Kotabagh,29.38611111,79.28694444,2007,MONSOON,66.16499999999999,63.7325,63.732500000000016,66.37439517206417,67.13215842172993,66.00860842635328,66.53804558407364
3,UK,Nainital,Kotabagh,29.38611111,79.28694444,2007,POMKH,56.64,63.839375,63.732500000000016,61.7646371032385,62.35877514385329,54.80291642867521,55.04451933739209
0,UK,Nainital,Kotabagh,,,2008,POMRB,59.59,63.946250000000006,63.732500000000016,60.894782261943114,60.55915961442064,59.54544890332981,59.78083905454438
1,UK,Nainital,Kotabagh,,,2008,PREMON,74.05499999999998,64.17,63.94625000000002,66.23486935716586,66.11639981353903,73.52858235425681,73.57729536705651
2,UK,Nainital,Kotabagh,,,2008,MONSOON,66.16499999999999,64.39375,63.94625000000003,66.58092161429951,67.42456671951571,67.07455396150276,67.12630725478861
3,UK,Nainital,Kotabagh,,,2008,POMKH,56.64,64.28687500000001,64.39375000000003,62.60455296857971,63.40106493998832,54.88068758275659,54.87583622638045
0,UK,Nainital,Kotabagh,,,2009,POMRB,59.59,64.18,64.39375000000001,61.39873178114783,61.34948998594169,59.718123342611115,59.28434439334003
1,UK,Nainital,Kotabagh,,,2009,PREMON,74.05499999999998,64.18,64.18,66.19523906868871,66.23960233816321,74.29988597293732,73.94462817215383
2,UK,Nainital,Kotabagh,,,2009,MONSOON,66.16499999999999,64.18,64.18,66.55714344121321,67.38731364451662,67.14409345620767,66.96336412483745
3,UK,Nainital,Kotabagh,,,2009,POMKH,56.64,64.263125,64.18,62.590286064727934,63.26851763684545,56.49979715940364,56.50564728901401
0,UK,Nainital,Kotabagh,,,2010,POMRB,59.59,64.22937499999999,64.18,61.390171638836755,61.17349484284858,59.560649173218096,59.45785546102631
1,UK,Nainital,Kotabagh,,,2010,PREMON,74.05499999999998,64.1125,64.34625,66.45610298330205,66.36769082548521,73.44905516604108,73.25999227684385
2,UK,Nainital,Kotabagh,,,2010,MONSOON,66.16499999999999,64.1125,64.11249999999998,66.33966178998122,67.03018429599427,67.1497257331891,66.84796280491656
3,UK,Nainital,Kotabagh,,,2010,POMKH,56.64,64.1125,64.11249999999998,62.459797073988746,62.962068524010476,56.620239584233275,56.56662765374486
0,UK,Nainital,Kotabagh,,,2011,POMRB,59.59,64.1125,64.11249999999998,61.31187824439324,60.937291413933885,59.57465592992998,59.517759302855794
1,UK,Nainital,Kotabagh,,,2011,PREMON,74.05499999999998,64.1125,64.11249999999998,66.40912694663594,66.20583295796135,73.97727261396417,73.98385660490322
2,UK,Nainital,Kotabagh,,,2011,MONSOON,66.16499999999999,64.1125,64.11249999999998,66.31147616798155,66.93697565996688,66.22449548426826,66.09492110068436
3,UK,Nainital,Kotabagh,,,2011,POMKH,56.64,64.1125,64.11249999999998,62.442885700788935,62.923593753739965,56.64260417528426,56.57095424019455
0,UK,Nainital,Kotabagh,,,2012,POMRB,59.59,64.1125,64.11249999999998,61.30173142047336,60.938075262485896,59.5919777644894,59.52195738921916
1,UK,Nainital,Kotabagh,,,2012,PREMON,74.05499999999998,64.1125,64.11249999999998,66.403038852284,66.23409019687739,74.04953723567684,73.98793183535936
2,UK,Nainital,Kotabagh,,,2012,MONSOON,66.16499999999999,64.1125,64.11249999999998,66.3078233113704,66.98034238146239,66.17001597971922,66.09887879354777
3,UK,Nainital,Kotabagh,,,2012,POMKH,56.64,64.1125,64.11249999999998,62.44069398682224,62.97078372249415,56.64188330850004,56.57479941110344
0,UK,Nainital,Kotabagh,,,2013,POMRB,59.59,64.1125,64.11249999999998,61.30041639209335,60.98177418779309,59.59184585301614,59.52569477237108
1,UK,Nainital,Kotabagh,,,2013,PREMON,74.05499999999998,64.1125,64.11249999999998,66.402249835256,66.27070546759558,74.05606048970921,73.9915659029831
2,UK,Nainital,Kotabagh,,,2013,MONSOON,66.16499999999999,64.1125,64.11249999999998,66.3073499011536,67.00794323988936,66.16679302382569,66.10241377378047
3,UK,Nainital,Kotabagh,,,2013,POMKH,56.64,64.1125,64.11249999999998,62.44040994069215,62.98921512912825,56.64161466366114,56.57823930442313
0,UK,Nainital,Kotabagh,,,2014,POMRB,59.59,64.1125,64.11249999999998,61.30024596441529,60.99212686584903,59.591607369792264,59.52904336671898
1,UK,Nainital,Kotabagh,,,2014,PREMON,74.05499999999998,64.1125,64.11249999999998,66.40214757864916,66.27428764926681,74.05652042194905,73.99482678769616
2,UK,Nainital,Kotabagh,,,2014,MONSOON,66.16499999999999,64.1125,64.11249999999998,66.3072885471895,67.0065714081516,66.16655522002286,66.10559035244182
