,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
2,HR,Panchkula,Morni,,,2014,MONSOON,13.33,12.365294191919194,12.365294191919189,12.49374575866784,12.803496376403418,12.681222518557535,12.377675601716632
3,HR,Panchkula,Morni,,,2014,POMKH,11.665,12.365294191919194,12.365294191919189,12.273136344089597,11.881590893564658,12.0587526066961,12.183222669725545
0,HR,Panchkula,Morni,,,2015,POMRB,7.29,12.365294191919194,12.365294191919189,12.282063624635574,12.123871361053133,12.469844851053086,12.299591608723256
1,HR,Panchkula,Morni,,,2015,PREMON,13.54,12.365294191919196,12.365294191919189,12.412238174781347,12.684954770631034,12.473300174962409,12.390102735783785
2,HR,Panchkula,Morni,,,2015,MONSOON,13.33,12.365294191919194,12.365294191919189,12.493742904868808,12.803496539316685,12.668071245605338,12.552461146020939
3,HR,Panchkula,Morni,,,2015,POMKH,11.665,12.365294191919194,12.365294191919189,12.273134631810171,11.881590966764653,12.040938900854185,12.26682155142382
0,HR,Panchkula,Morni,,,2016,POMRB,7.29,12.365294191919194,12.365294191919189,12.28206259726792,12.123871371009495,12.447939456186269,12.269608415779164
1,HR,Panchkula,Morni,,,2016,PREMON,13.54,12.365294191919196,12.365294191919189,12.412237558360752,12.684954757903485,12.518921974415836,12.20729206831666
2,HR,Panchkula,Morni,,,2016,MONSOON,13.33,12.365294191919194,12.365294191919189,12.493742535016453,12.803496527345429,12.660266518843038,12.47718735961674
3,HR,Panchkula,Morni,,,2016,POMKH,11.665,12.365294191919194,12.365294191919189,12.273134409898761,11.881590961568415,12.027272499283063,12.300023973363428
0,HR,Panchkula,Morni,,,2017,POMRB,7.29,12.365294191919194,12.365294191919189,12.282062464121074,12.123871370409324,12.429341886257033,12.216703703478975
1,HR,Panchkula,Morni,,,2017,PREMON,13.54,12.365294191919196,12.365294191919189,12.412237478472646,12.68495475888538,12.55365574006613,12.222580323478324
2,HR,Panchkula,Morni,,,2017,MONSOON,13.33,12.365294191919194,12.365294191919189,12.493742487083587,12.803496528223642,12.656038652502055,12.40619155287584
3,HR,Panchkula,Morni,,,2017,POMKH,11.665,12.365294191919194,12.365294191919189,12.27313438113904,11.881590961937684,12.016904680766249,12.247946568261368
0,HR,Panchkula,Morni,,,2018,POMRB,7.29,12.365294191919194,12.365294191919189,12.282062446865243,12.12387137044477,12.413695612214914,12.246115734638186
1,HR,Panchkula,Morni,,,2018,PREMON,13.54,12.365294191919196,12.365294191919189,12.412237468119145,12.684954758810306,12.57999678926993,12.313447159445687
2,HR,Panchkula,Morni,,,2018,MONSOON,13.33,,12.365294191919189,12.49374248087149,12.803496528159304,12.654143599349068,12.463843910494285
3,HR,Panchkula,Morni,,,2018,POMKH,11.665,,12.365294191919189,12.273134377411782,,12.009130902772348,12.24435164546577
0,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,1996,POMRB,14.183333333333332,,,14.183333333333332,13.2635675529662,13.669209771046807,0.0
1,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,1996,PREMON,13.456666666666667,,,13.892666666666665,13.230021331779284,14.2683242571736,14.183315061656867
2,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,1996,MONSOON,12.306363636363635,13.177528409090908,,13.258145454545453,13.098062244542225,12.057698330854022,13.715283195750626
3,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,1996,POMKH,13.633333333333333,13.068049242424241,13.394924242424242,13.408220606060604,13.095339931125432,13.192807905409035,13.068384645582455
0,HR,Panchkula,Barwala,30.620833333333334,76.98518518333333,1997,POMRB,14.183333333333332,13.262170454545453,12.960132575757575,13.022599030303027,12.987938078938154,13.776404370804267,13.727676464047676
1,HR,Panchkula,Barwala,30.620833333333334,76.98518518333333,1997,PREMON,13.456666666666667,13.336916666666667,13.175965909090907,13.541559418181816,13.055943288096412,13.870178454667814,12.927499000531034
