,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
0,GA,South Goa,Sanguem,,,1996,POMRB,7.0504140502354815,,,7.0504140502354815,6.446586728678996,7.0604081422469624,0.0
1,GA,South Goa,Sanguem,,,1996,PREMON,8.094389277389277,,,7.468004141096999,6.874832993713912,8.113818335040836,7.371815893460669e-07
2,GA,South Goa,Sanguem,,,1996,MONSOON,4.33600641025641,6.402599755898863,,6.215205048760764,6.187131622485549,4.364352017949242,8.463381251567266e-07
3,GA,South Goa,Sanguem,,,1996,POMKH,6.129589285714286,6.402599755898863,6.402599755898863,6.180958743542173,6.08090996432079,6.166275953713464,1.860635525970986e-07
0,GA,South Goa,Sanguem,,,1997,POMRB,7.0504140502354815,6.402599755898863,6.402599755898863,6.528740866219495,6.268710104842732,7.094904595312023,7.050413526870428
1,GA,South Goa,Sanguem,,,1997,PREMON,8.094389277389277,6.402599755898863,6.402599755898863,7.155000230687407,6.7622555849836194,8.146140974489523,8.094388024524225
2,GA,South Goa,Sanguem,,,1997,MONSOON,4.33600641025641,6.402599755898863,6.402599755898863,6.027402702515007,6.127905296092073,4.3945257612793895,4.336005776344988
3,GA,South Goa,Sanguem,,,1997,POMKH,6.129589285714286,6.402599755898863,6.402599755898863,6.068277335794718,6.0648573145599975,6.1943303659792015,6.1295885050421655
0,GA,South Goa,Sanguem,,,1998,POMRB,7.0504140502354815,6.402599755898863,6.402599755898863,6.461132021571023,6.287181553360492,7.120873553067896,7.050413546922858
1,GA,South Goa,Sanguem,,,1998,PREMON,8.094389277389277,6.402599755898863,6.402599755898863,7.114434923898326,6.808342107887938,8.17006234940017,8.094388548273184
2,GA,South Goa,Sanguem,,,1998,MONSOON,4.33600641025641,6.402599755898863,6.402599755898863,6.003063518441559,6.1902202443425605,4.416441099451814,4.336005985109489
3,GA,South Goa,Sanguem,,,1998,POMKH,6.129589285714286,6.402599755898863,6.402599755898863,6.053673825350651,6.135820054808412,6.2142845896348735,6.129588780788769
0,GA,South Goa,Sanguem,,,1999,POMRB,7.0504140502354815,6.402599755898863,6.402599755898863,6.452369915304582,6.361382282716253,7.138914648893628,7.050413670796293
1,GA,South Goa,Sanguem,,,1999,PREMON,8.094389277389277,6.402599755898863,6.402599755898863,7.10917766013846,6.881948056241423,8.186241078732762,8.094388746734168
2,GA,South Goa,Sanguem,,,1999,MONSOON,4.33600641025641,6.402599755898863,6.402599755898863,5.99990916018564,6.258370081619304,4.4308107061681845,4.336006096862748
