,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
0,NL,Mon,Naginimora,26.85833333,94.94166667,1996,POMRB,3.312,,,3.312,1.313066664236769,3.322,0.0
1,NL,Mon,Naginimora,26.85833333,94.94166667,1996,PREMON,1.91,,,2.7512,0.8739609416470021,1.9281717451523543,3.3119956793386263
2,NL,Mon,Naginimora,26.85833333,94.94166667,1996,MONSOON,0.96,2.52525,,2.03472,0.5442552040950164,0.9846001795566336,2.6109982734733577
3,NL,Mon,Naginimora,26.85833333,94.94166667,1996,POMKH,4.21,2.4775,2.5980000000000003,2.904832,1.0425642119158909,4.239400297126968,2.0606631653944083
0,NL,Mon,Naginimora,26.85833333,94.94166667,1997,POMRB,3.312,2.535,2.4525,2.8348992,1.186826058339133,3.3383937405265227,3.2695275117022757
1,NL,Mon,Naginimora,26.85833333,94.94166667,1997,PREMON,1.91,2.411666666666667,2.5025,2.54493952,1.2131309916142898,1.8279541428367407,1.9468215221679992
2,NL,Mon,Naginimora,26.85833333,94.94166667,1997,MONSOON,0.96,2.2558333333333334,2.5675,2.0149637119999997,1.0670676711017208,0.9182429236326888,1.054564626073367
3,NL,Mon,Naginimora,26.85833333,94.94166667,1997,POMKH,4.21,2.2320833333333336,2.2558333333333334,2.3943115605333336,1.3896649563038737,4.220195442434386,4.1124767980096415
0,NL,Mon,Naginimora,26.85833333,94.94166667,1998,POMRB,3.312,2.1758333333333333,2.2558333333333334,2.52858693632,1.652216807982285,2.7277514769073647,2.846748963266774
1,NL,Mon,Naginimora,26.85833333,94.94166667,1998,PREMON,1.91,2.0141666666666667,2.208333333333333,2.285152161792,1.7006662919702416,1.8593881712598592,2.079141123036633
2,NL,Mon,Naginimora,26.85833333,94.94166667,1998,MONSOON,0.96,1.885,2.143333333333333,1.7550912970751995,1.5078915822439922,0.9049185482616164,1.2159706688123189
3,NL,Mon,Naginimora,26.85833333,94.94166667,1998,POMKH,4.21,1.87,1.885,1.82505477824512,1.578009194691239,3.1551370846799207,3.21614167958716
0,NL,Mon,Naginimora,26.85833333,94.94166667,1999,POMRB,3.312,1.92,1.885,2.187032866947072,1.8573721612467935,2.435326894782225,2.50141606913726
1,NL,Mon,Naginimora,26.85833333,94.94166667,1999,PREMON,1.91,2.0875,1.855,2.0322197201682433,1.8800560285484145,1.6296840838103743,2.035542606864075
2,NL,Mon,Naginimora,26.85833333,94.94166667,1999,MONSOON,0.96,2.22125,1.985,1.8113318321009453,1.8124084149536472,0.6714654511844658,1.162476872620389
3,NL,Mon,Naginimora,26.85833333,94.94166667,1999,POMKH,4.21,2.19875,2.1900000000000004,2.1867990992605675,2.0748519603848417,2.233297501729949,1.663701342721306
0,NL,Mon,Naginimora,26.85833333,94.94166667,2000,POMRB,3.312,2.06875,2.2525000000000004,2.5040794595563405,2.383958969080657,2.7930264091764627,2.7860214215622845
