,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
0,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,1996,POMRB,7.01,,,7.01,7.066929397536107,6.6273681277276335,0.0
1,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,1996,PREMON,8.39,,,7.5619999999999985,7.800475139256097,9.03969448380575,6.363803510999423
2,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,1996,MONSOON,6.63,6.57125,,7.1892,7.087440023792821,8.49046198325452,7.521368634868949
3,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,1996,POMKH,4.96,6.2925,6.7475000000000005,6.29752,5.8237769362339415,5.043239413651816,6.298404707261177
0,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,1997,POMRB,7.01,6.22625,6.395000000000001,6.0185119999999985,5.667695361414257,5.4250984814226735,5.312926831880661
1,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,1997,PREMON,8.39,6.53,6.190000000000001,6.6391072,6.742876873407918,7.694222826722514,6.199353087118094
2,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,1997,MONSOON,6.63,6.99375,6.262500000000002,6.75146432,6.814639585190734,7.507232033089949,6.454760105451437
3,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,1997,POMKH,4.96,7.3475,6.797500000000001,6.890878592000001,6.948721468326809,4.937729477936147,5.874081435981588
0,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,1998,POMRB,7.01,7.262499999999998,7.190000000000001,7.0025271552,7.045101961384,6.867564237738716,7.004853723893705
1,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,1998,PREMON,8.39,6.9925,7.505000000000001,7.733516293119999,8.046047587702466,9.224606211896203,7.859875951880044
2,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,1998,MONSOON,6.63,7.0625,7.02,6.632109775872,6.234757212027532,8.851222607828477,7.5688256576962125
3,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,1998,POMKH,4.96,7.16625,6.965,6.7312658655232,6.579779641178929,4.017852277386346,4.6769923466279115
0,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,1999,POMRB,7.01,7.74375,7.16,7.218759519313919,7.342836989030558,6.430157801012544,6.8321172534869605
1,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,1999,PREMON,8.39,8.435,7.172500000000001,7.883255711588353,8.199038510822612,9.626437019860486,8.69521886923338
2,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,1999,MONSOON,6.63,8.5425,8.315000000000001,8.549953426953014,8.943563651928931,9.010513612350282,6.926398863873729
3,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,1999,POMKH,4.96,8.67375,8.555000000000001,8.265972056171806,8.26404252733599,7.217731168440852,8.842721076239846
0,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,2000,POMRB,7.01,8.7996875,8.530000000000001,8.099583233703084,7.986707460758129,8.085942844474136,7.821395544287977
1,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,2000,PREMON,8.39,9.039375,8.8175,8.87174994022185,9.132914170121161,10.071845513888034,8.623578548920356
2,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,2000,MONSOON,6.63,9.590625,8.781875,9.086049964133109,9.250186258917095,9.941642746803216,8.386960836438838
3,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,2000,POMKH,4.96,10.080624999999998,9.296875,9.411629978479867,9.584101008612599,7.408738081229911,8.504007680890671
0,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,2001,POMRB,7.01,10.6184375,9.884375,9.72697798708792,9.896863320467313,9.565367956426384,9.453576744236416
1,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,2001,PREMON,8.39,10.5575,10.276875,10.47618679225275,10.837479616669023,12.151414380876322,10.75391800219159
2,AP,Anantapur,Chennakothapalle,14.27111111,77.62222222,2001,MONSOON,6.63,9.58875,10.96,11.141712075351654,11.541933749512856,11.669932731891294,9.820502530770202
