Date,Season,Panchkula,Sirsa,Jind,Mahendragarh,Bhiwani,Rewari,Kaithal,Hisar,Rohtak,Karnal,Fatehabad,Palwal,Kurukshetra,Yamunanagar,Jhajjar,Panipat,Gurgaon,Sonipat,Ambala,Faridabad,Mewat,Panchkula_Trend,Panchkula_SMA,Panchkula_EWMA,Panchkula_DES,Panchkula_TES,Panchkula_ARIMA,Sirsa_Trend,Sirsa_SMA,Sirsa_EWMA,Sirsa_DES,Sirsa_TES,Sirsa_ARIMA,Jind_Trend,Jind_SMA,Jind_EWMA,Jind_DES,Jind_TES,Jind_ARIMA,Mahendragarh_Trend,Mahendragarh_SMA,Mahendragarh_EWMA,Mahendragarh_DES,Mahendragarh_TES,Mahendragarh_ARIMA,Bhiwani_Trend,Bhiwani_SMA,Bhiwani_EWMA,Bhiwani_DES,Bhiwani_TES,Bhiwani_ARIMA,Rewari_Trend,Rewari_SMA,Rewari_EWMA,Rewari_DES,Rewari_TES,Rewari_ARIMA,Kaithal_Trend,Kaithal_SMA,Kaithal_EWMA,Kaithal_DES,Kaithal_TES,Kaithal_ARIMA,Hisar_Trend,Hisar_SMA,Hisar_EWMA,Hisar_DES,Hisar_TES,Hisar_ARIMA,Rohtak_Trend,Rohtak_SMA,Rohtak_EWMA,Rohtak_DES,Rohtak_TES,Rohtak_ARIMA,Karnal_Trend,Karnal_SMA,Karnal_EWMA,Karnal_DES,Karnal_TES,Karnal_ARIMA,Fatehabad_Trend,Fatehabad_SMA,Fatehabad_EWMA,Fatehabad_DES,Fatehabad_TES,Fatehabad_ARIMA,Palwal_Trend,Palwal_SMA,Palwal_EWMA,Palwal_DES,Palwal_TES,Palwal_ARIMA,Kurukshetra_Trend,Kurukshetra_SMA,Kurukshetra_EWMA,Kurukshetra_DES,Kurukshetra_TES,Kurukshetra_ARIMA,Yamunanagar_Trend,Yamunanagar_SMA,Yamunanagar_EWMA,Yamunanagar_DES,Yamunanagar_TES,Yamunanagar_ARIMA,Jhajjar_Trend,Jhajjar_SMA,Jhajjar_EWMA,Jhajjar_DES,Jhajjar_TES,Jhajjar_ARIMA,Panipat_Trend,Panipat_SMA,Panipat_EWMA,Panipat_DES,Panipat_TES,Panipat_ARIMA,Gurgaon_Trend,Gurgaon_SMA,Gurgaon_EWMA,Gurgaon_DES,Gurgaon_TES,Gurgaon_ARIMA,Sonipat_Trend,Sonipat_SMA,Sonipat_EWMA,Sonipat_DES,Sonipat_TES,Sonipat_ARIMA,Ambala_Trend,Ambala_SMA,Ambala_EWMA,Ambala_DES,Ambala_TES,Ambala_ARIMA,Faridabad_Trend,Faridabad_SMA,Faridabad_EWMA,Faridabad_DES,Faridabad_TES,Faridabad_ARIMA,Mewat_Trend,Mewat_SMA,Mewat_EWMA,Mewat_DES,Mewat_TES,Mewat_ARIMA
1996-02-29,POMRB,15.428888888888887,11.11184210526316,7.166333333333335,20.311818181818182,10.818333333333335,14.54363636363636,6.944705882352941,7.680540540540539,2.5931818181818183,7.057333333333332,8.9755,5.766666666666668,16.54384615384615,7.734545454545455,4.986296296296296,6.824117647058822,12.422,2.955161290322581,8.676363636363634,11.585,3.7225,,,15.428888888888887,16.880392438157244,15.348988833594905,0.0,,,11.11184210526316,10.711577645790797,10.377066509470758,0.0,,,7.166333333333335,6.113856468015417,5.813636702994842,0.0,,,20.311818181818182,19.534392441156598,20.256200144585655,0.0,,,10.818333333333335,11.80218644164369,11.326730470246641,0.0,,,14.54363636363636,12.994924944802586,13.533624513660056,0.0,,,6.944705882352941,7.106321921418703,7.022366164472781,0.0,,,7.680540540540539,8.206693959768746,7.680540540540539,0.0,,,2.5931818181818183,3.309320688764771,2.8901120671053846,0.0,,,7.057333333333332,7.131614523106277,5.617431286447087,0.0,,,8.9755,7.54200739261334,8.9755,0.0,,,5.766666666666668,5.608142445445363,4.606169046130056,0.0,,,16.54384615384615,16.178976950348698,14.895343076622705,0.0,,,7.734545454545455,10.472317636008809,7.359345874066549,0.0,,,4.986296296296296,4.8359890572541,4.705287249069327,0.0,,,6.824117647058822,8.96281083594887,5.116305042580044,0.0,,,12.422,12.224760315024406,11.317408143206519,0.0,,,2.955161290322581,3.3837844774585064,3.5353799739154432,0.0,,,8.676363636363634,8.592423386146038,8.702005075040717,0.0,,,11.585,7.542419417176983,10.192333626074841,0.0,,,3.7225,3.564437101393489,3.3520130098014187,0.0
1996-05-31,PREMON,16.279999999999998,11.026052631578944,6.382142857142855,22.899230769230773,12.962424242424245,15.152222222222226,6.054666666666668,8.113243243243245,3.2704761904761908,9.0368,8.674444444444442,4.505555555555556,15.980000000000002,9.333846153846151,5.138333333333334,8.083529411764705,12.774000000000001,4.533333333333333,8.706190476190478,3.83,4.351666666666668,,,15.769333333333332,17.537673107470958,16.622762685434434,15.428490728226333,,,11.077526315789473,10.822234965266903,11.227856349162082,11.111823332388575,,,6.852657142857144,6.207521865328645,6.321806782636428,7.166322391331479,,,21.346783216783216,20.131274489625223,20.98001550617712,20.311125284116233,,,11.675969696969698,12.105373628323084,11.90615535791416,10.32312333760775,,,14.787070707070708,13.08309641519296,14.139890721631978,14.54331699044871,,,6.588690196078431,7.125057472217137,6.200951962626478,6.9446679049759785,,,7.853621621621622,8.462997954457986,8.113243243243245,7.680432907755524,,,2.8640995670995673,3.30513554172126,3.89972395500014,2.329435770577364,,,7.849119999999999,7.351855871216732,6.712856268392193,7.05729124911743,,,8.855077777777776,7.807536087849558,8.674444444444442,8.972927592138483,,,5.262222222222223,5.1395786460231125,5.65018817406387,5.766662854692009,,,16.31830769230769,15.927288639123317,15.526733759296942,16.543757937207165,,,8.374265734265734,11.865291720381478,8.909984864046741,7.734409771198654,,,5.047111111111111,4.893053973646764,5.205459142738509,4.98629323085583,,,7.327882352941175,10.029084279568814,6.561403940252343,6.824029509761116,,,12.5628,12.526504370496813,12.845730720022006,12.421934718480802,,,3.586430107526882,3.7102009756747005,3.159930892412663,2.955154572850068,,,8.688294372294372,8.615233206952553,8.760112160298736,8.67613050257056,,,8.483,7.2151958198526,3.610811306306145,11.584810590956629,,,3.974166666666667,3.592487966082665,4.480732683198598,1.2668554669286683e-05
1996-08-31,MONSOON,15.547777777777775,10.496923076923077,5.566153846153845,19.622307692307693,12.276470588235295,13.3425,6.463846153846152,7.839729729729731,2.7378947368421054,7.652857142857143,9.37842105263158,4.596,14.426666666666668,7.804117647058822,4.148888888888889,6.88,11.907999999999998,3.2023999999999995,8.056666666666667,4.58,2.3130000000000006,15.248194444444444,,15.680711111111108,17.70330521679081,15.502985217454173,15.593119860383267,10.801894248422936,,10.845285020242915,10.802584356398164,10.609188468856956,11.067101901396267,6.416074175824175,,6.338055824175824,6.166220103388088,5.103922084529971,6.647541849371047,20.21223776223776,,20.656993006993005,19.837212301062195,19.926114935251007,21.38790175990046,12.152542430608609,,11.916170053475938,12.160018850038288,12.09742098897459,11.060220206017888,14.096010101010103,,14.209242424242424,13.164405503911548,13.473628414056403,14.849830986926456,6.532427978883861,,6.53875257918552,7.167815530923649,6.66991188827264,6.470641438398239,7.8134618993994,,7.848064864864866,8.267432987251881,7.839729729729729,7.712389021943315,2.8969487924356345,,2.8136176349965822,3.2049810402992795,2.4351356239419912,2.69287208246162,7.4997,,7.770614857142856,7.482572682611233,7.245923710321671,8.56634343154391,8.575196443928448,,9.064415087719297,8.139419457096269,9.37842105263158,8.969101586259123,4.596335858585859,,4.995733333333334,4.856401869152078,4.499649515654611,5.109948117973114,15.732897435897435,,15.561651282051281,15.339948178412076,17.85073297091046,16.248289378360383,7.786242955573837,,8.14620649938297,11.992942739354953,8.006294977560666,7.977764414748184,4.5049675925925925,,4.687822222222222,4.6388686934104975,4.5269765852638475,5.067580760811079,7.258424836601306,,7.148729411764705,10.105985560035354,5.165449994999774,7.162011014758276,11.60075,,12.30088,12.365037362947184,12.9519039339738,12.58153985964099,3.536574233260019,,3.432818064516129,3.615823243048657,3.8887282686047286,3.78708483832053,8.188226845522898,,8.435643290043291,8.638103574330444,8.132671286381063,8.691173236538985,4.958125,,6.9218,7.003022003973508,4.850108929188661,6.058301735281632,3.3598049585218708,,3.3097000000000003,3.620051971825032,3.071596782809553,1.8945498994477566e-05
1996-11-30,POMKH,13.718888888888893,10.51275,7.2366666666666655,18.497272727272726,11.80939393939394,13.917500000000002,6.635,7.653243243243242,2.8983333333333325,6.377142857142857,8.414117647058822,3.9290909090909083,16.206,6.4465,4.152500000000002,7.321111111111112,11.44,3.0534375,7.554500000000003,3.45,3.1215384615384614,15.549107142857142,15.243888888888888,14.895982222222223,17.059406402838786,13.986265093639638,16.118936581409496,10.760975490772998,10.786891953441295,10.712271012145749,10.790101091769346,10.91612069164057,10.850881037240459,6.273535485347984,6.587824175824175,6.697500161172161,6.3800871052720955,5.8387127108602845,6.149710604694797,19.803789335664334,20.332657342657342,19.793104895104893,19.29567332894421,20.469418444362255,21.299707429245935,12.316949834479246,11.966655525846704,11.873459607843138,12.083469824609358,12.299690647229102,12.8553287319077,13.869444444444444,14.238964646464648,14.092545454545455,13.248151885001718,13.350300488416911,14.33601219589081,6.687217948717948,6.524554675716439,6.577251547511311,7.2174545649028055,6.8922702183240805,6.467909895030555,7.80379348991849,7.821689189189189,7.770136216216217,7.907393844049874,7.653243243243241,8.093111660995834,3.483606124686717,2.874971519708362,2.8475039143312824,3.1520678135155915,2.948065175849947,3.0358890177395397,7.173627777777778,7.531033333333333,7.213226057142856,7.532237527908588,5.3010769733404,7.062065243758711,8.157451840385274,8.860620786033712,8.804296111455107,8.290474281959277,8.414117647058822,8.6894062464109,4.62164898989899,4.699328282828284,4.569076363636364,4.4414234172840725,4.653451562602736,4.807639927776805,15.949947916666668,15.789128205128204,15.819390769230768,15.325506855294751,15.730444723707425,15.547344990930727,7.783377828054298,7.829752313862608,7.466323899629781,11.070807901607347,7.1682561490369405,9.128839329181067,4.277332070707072,4.60650462962963,4.473693333333333,4.462982549202418,4.4545939702461235,4.6945779766342595,7.208772525676938,7.27718954248366,7.217682091503268,10.037042912457503,6.29170537577631,7.691898277268231,11.153125,12.136,11.956527999999999,12.080345019738086,12.697185604679095,12.406229152855145,3.647937831439394,3.436083030913978,3.2810658387096776,3.5065805493454727,3.218058839697278,3.558488550733054,8.063440162907268,8.248430194805195,8.083185974025977,8.661034650185414,7.654845483428518,8.479029632078346,4.03875,5.86125,5.53308,6.687520455232526,3.489549338799968,8.440877658826622,3.3361538730876967,3.3771762820512827,3.234435384615385,3.648097298455516,2.9900797213721457,1.2550336754457651e-05
1997-02-28,POMRB,15.463333333333333,11.231860465116279,5.792333333333333,19.34846153846153,12.305428571428573,13.4,7.0076923076923086,7.614722222222222,2.769,6.8066666666666675,6.692105263157893,4.942727272727273,16.094,7.386470588235293,4.173999999999999,6.674000000000001,8.14,3.759090909090909,8.194736842105263,4.359999999999999,3.5835294117647054,15.907658730158731,15.2525,15.122922666666668,16.933215875808607,15.308913325904348,15.337733603888354,10.7942932201927,10.816896543404575,10.92010679333396,10.927118168155571,10.571006667129543,10.74297863684445,6.351300480769231,6.244324175824175,6.3354334300366295,6.34830195870899,6.2013723418545945,6.978072378110623,19.87105536130536,20.09181818181818,19.61524755244755,19.071596863245862,20.356781814602112,20.613058316482032,12.321304367201426,12.338429335370513,12.046247193277313,12.150889063578033,11.536894184174049,11.736559171582607,13.7775,13.95305555555556,13.815527272727273,13.330067973574131,14.431163760503427,14.30734966188545,6.909153846153846,6.540301282051281,6.749427851583711,7.288913014048813,7.240852616093501,6.526608153288498,7.736982928204703,7.8052346096096095,7.70797061861862,7.638333143171893,7.680540540540539,7.826003650925406,4.051049342105263,2.9189260651629074,2.8161023485987693,3.0852295164922343,2.7240541790722057,2.699037136639268,7.192460317460318,7.468366666666666,7.050602300952381,7.603886769101,7.055230700116152,7.1228405951028995,7.734782072368421,8.289772101823186,7.959419772136221,8.175709777156763,8.9755,9.357926456046993,4.827704545454545,4.493343434343434,4.718536727272728,4.510280633778548,4.611688092909556,4.788517464728834,16.689895833333335,15.67666666666667,15.92923446153846,15.311004981817996,15.833350200025592,16.02901294506048,7.858580882352941,7.742733597285067,7.434382575071986,10.354222902821103,7.768598041582267,7.287848035578312,4.086046387790953,4.403430555555556,4.353815999999999,4.346920594893878,4.546995136283987,4.50112241258037,7.2691349206349205,7.2396601307189545,7.000209254901962,9.437195986309066,5.519090552737841,7.064145612019439,11.17325,11.0655,10.429916799999999,10.592349891751132,11.5773080127331,11.949692762059518,3.850201403743315,3.63706543560606,3.4722758668621703,3.6047270861749383,3.822840095381818,3.388842984242613,7.969273496240603,8.128023496240603,8.12780632125769,8.684026604798335,8.794631746453481,8.314597699655115,4.414166666666667,4.055,5.063848,6.50351806663409,12.203404358817028,8.597863150358172,3.4593205397543634,3.3424336349924593,3.374072995475113,3.6765093098259323,3.7077072162197284,3.722508402593357
1997-05-31,PREMON,18.65285714285714,10.578684210526315,6.615833333333336,20.595,12.790588235294116,14.483333333333327,7.229999999999999,8.101714285714285,7.787916666666668,6.6788888888888875,7.615882352941178,5.532,18.16625,9.658999999999999,4.129545454545454,7.836428571428572,13.475,4.6203125,8.189523809523811,3.7,4.301428571428572,16.17738095238095,15.845714285714283,16.534896457142857,17.817192047965072,16.362029168022914,14.778765217267164,10.842125752243982,10.705054438141419,10.783537760210903,10.903194932756314,11.40532402480764,10.884784565361494,5.994741987179488,6.302746794871795,6.447593391355312,6.443910678783794,6.7095423111095105,6.111965261968095,20.3619796037296,19.515760489510487,20.00714853146853,19.252564321812702,20.818167867609926,19.93188847635951,12.73183372360802,12.295470333587982,12.343983610084035,12.3234615264012,13.013237632848853,12.032753698532437,13.653407738095236,13.785833333333334,14.082649696969694,13.416412871676197,14.901604655654385,14.340144812934044,6.909684440559441,6.834134615384613,6.941656710950226,7.371311294832268,6.3901198477926355,6.685002920324685,7.63389190430604,7.80235237022737,7.865468085456886,7.89577704687727,8.053076913478579,7.6504079570064665,4.367223958333334,4.048286184210526,4.804828075825928,3.9419925622376897,3.7521047310910998,2.779466723965388,7.497314814814816,6.878888888888888,6.901916936126983,7.6639419176588595,8.524965625315437,8.435474855994336,7.247594330495357,8.02513157894737,7.822004804458203,8.207905742622406,8.143128217589213,8.37751926016217,5.033484848484848,4.749954545454545,5.043922036363637,4.762991577657422,5.490738235399515,4.520952540505147,16.9870625,16.22322916666667,16.824040676923076,15.857835350629182,16.00240715521901,15.823673222976309,8.046424428104574,7.8240220588235285,8.324229545043192,10.520903025050268,9.20834743540955,6.939879996361005,4.21429668972332,4.151233585858586,4.264107781818181,4.2529153875352295,4.825155335536121,4.391244935233872,7.125393090569562,7.177884920634921,7.3346969815126055,9.23276291505913,6.964189445458765,7.4336809554380885,11.136500000000002,11.24075,11.647950080000001,11.812709675832114,11.325059062970496,10.57372682361246,4.0459545593805695,3.6588102272727263,3.9314905201173023,3.8989928180881237,3.57803388617415,3.503873679058554,8.021502662907269,7.998856829573937,8.152493316564138,8.707079594626252,8.817241894787552,8.300655955884242,4.935833333333334,4.022499999999999,4.5183088,6.265129718566676,4.720301971030782,4.4557804239269805,3.5936579939668176,3.3298741111829346,3.745015225856496,3.7053781566722197,4.571286457398604,4.300168623105493
1997-08-31,MONSOON,16.043333333333337,11.210833333333335,5.954583333333335,22.464666666666666,12.483142857142855,13.275833333333333,7.064,7.316774193548388,2.76,10.161428571428573,7.055625000000001,5.217999999999999,18.16,8.080588235294117,3.6273913043478254,7.610000000000001,11.368,4.733529411764704,7.8199999999999985,7.713333333333334,3.3485714285714288,16.45876984126984,15.969603174603174,16.33827120761905,17.65835497625669,15.913409503859803,15.802320307416982,10.683724123591626,10.883532002243983,10.954455989459877,11.013284229189951,10.647419793797962,10.80057310149625,5.493813947477254,6.3998541666666675,6.2503893681465215,6.427377844845609,5.491657640508198,6.323407576517093,20.339988782051282,20.226350233100234,20.990155785547785,19.973080994204626,19.235830528654606,19.753419598840967,13.178171903544024,12.34713840081487,12.399647308907564,12.375444025822242,12.465973395920505,11.834764582562707,13.525232142857142,13.769166666666667,13.75992315151515,13.498235926028125,13.861900472151522,13.860420105781504,6.769293789543789,6.984173076923075,6.990594026570136,7.4361913808853,6.961329065028019,6.858952487925787,7.533227103475799,7.671613486182034,7.645990528693487,7.449633263466046,7.8019631681680215,7.650566596615599,4.920677083333333,4.0538125,3.986896845495557,3.730740971619613,3.5632761420507792,3.991568824131278,7.45213955026455,7.506031746031745,8.205721590247618,7.9267991007940415,8.246356344497842,7.08548356209599,7.05343411377709,7.444432565789475,7.515452882674922,8.155808771716442,8.673820032077815,6.711738543181332,5.187549242424243,4.905454545454545,5.113553221818181,4.831180380443911,4.576059245497963,5.052974605515414,16.599116071428572,17.156562500000003,17.358424406153844,16.341521155402738,18.307644188151414,15.851786336789118,8.23719578134284,7.893139705882351,8.226773021143561,9.887727093729419,8.15973692921365,7.737470306942736,4.950805618294749,4.0208591897233195,4.009421190830039,4.038306780994611,3.933324274866045,4.305798961815044,6.883992169595111,7.360384920634922,7.444818188907564,8.856261710571639,5.568235494386316,6.9631454160007085,11.637250000000002,11.10575,11.535970048,11.715645435555496,12.302199362849613,10.816147373279781,3.929090889196587,4.041592580213902,4.252306076776263,4.1497659801225595,4.223072263852258,3.837123957339307,7.964667502088554,7.9396901629072705,8.019495989938482,8.730193778786411,8.153391251620686,8.18184082712629,5.78,4.805833333333332,5.796318613333334,6.492206886376669,5.583673411804501,5.339524755991631,3.5189901960784313,3.5887669683257912,3.586437706942469,3.7341369207511304,2.96483350692656,2.296657451569408
1997-11-30,POMKH,15.381111111111107,10.181499999999998,3.9957692307692296,19.58230769230769,14.88695652173913,12.991428571428573,6.039090909090907,7.351470588235292,5.405625,6.307407407407408,6.839411764705884,4.953333333333333,14.85,7.672777777777778,5.700000000000001,5.441176470588236,11.686,3.0883333333333334,8.209,4.49,3.1606666666666667,16.12108630952381,16.385158730158725,15.955407169015874,17.206821380298123,14.238938125242251,16.58672084310204,10.506607504337769,10.800719502243982,10.645273593675926,10.890926236611648,11.104918011668689,10.910181617284731,5.285874689826304,5.589629807692309,5.3485413131956046,6.120766158232385,6.226448334370932,6.6520902478671555,19.993965811965808,20.497608974358975,20.42701654825175,19.86692491255917,20.65049015708593,20.179456015938552,13.209499295791247,13.116529046401169,13.39457099404019,13.019113242895385,12.445451827629189,12.957722015874731,13.481376082251082,13.537648809523809,13.452525319480518,13.579124293138726,13.877861596058562,13.941260584577861,6.59180844155844,6.835195804195802,6.6099927795784446,7.420537070748694,7.218500665120747,6.923434852348644,7.382531720019386,7.596170322430047,7.528182552510209,7.233659474846704,7.1661934237854785,8.043939860525064,4.661935049019608,4.680635416666667,4.554388107297334,4.038163405487771,3.7490966084636588,6.252447009230886,7.510986772486773,7.488597883597883,7.446395917111534,7.952457565404414,6.584825370603692,7.849251560879671,6.993460171568628,7.0507560952012405,7.245036435487307,8.079523869237553,7.27069804615476,7.603975054506156,5.255972222222222,5.161515151515151,5.049465266424242,4.790346677857081,4.838372422737228,4.90847325136921,15.904471726190478,16.8175625,16.355054643692306,15.906995167615545,17.397407764272153,17.18739060572157,8.054807412358883,8.199709150326797,8.005174923797249,9.109646847124223,7.217724116441722,9.024166058899405,5.635496365047995,4.407734189723319,4.685652714498024,4.504565291497662,3.885435682007527,4.087202954241866,6.526779507257449,6.890401260504203,6.643361501579832,7.595316111745641,6.6944908780931325,7.551724060842023,11.392458333333334,11.167250000000001,11.5959820288,11.783294547924193,12.090488770688715,11.752048633486664,3.7001476059173664,4.050316538547236,3.786716979399091,3.9179867296338022,3.855134138829138,4.0992711165047,7.490593253968253,8.103315162907268,8.095297593963089,8.753369325784208,7.654856806646148,8.057819195406964,6.838541666666666,5.065833333333333,5.273791168000001,6.341906664784684,4.400252197958055,4.298294664427589,3.4719313725490197,3.5985490196078422,3.4161292908321483,3.7630458262113247,3.4297077089482144,3.51846798711867
1998-02-28,POMRB,16.052222222222227,10.295897435897436,5.025806451612904,18.0875,12.798571428571426,13.300666666666665,6.480476190476189,7.111176470588235,4.689333333333334,6.5150000000000015,6.713529411764705,5.151,14.346428571428573,7.6863636363636365,8.518571428571429,6.622727272727272,11.9,2.789285714285714,7.085555555555555,10.073333333333332,2.947058823529412,15.697430555555554,16.532380952380947,15.994133190298415,16.97014195919513,16.039276174802186,15.877740028794324,10.378322886543282,10.566728744939272,10.50552313056453,10.81643673345246,10.643918411057093,10.718627318004911,5.06520962572374,5.397998087262202,5.219447368562524,6.010993711878857,6.589107799693868,5.456851712336999,19.29206303418803,20.182368589743593,19.49120992895105,19.36263182453836,20.76082364533665,20.663046657406408,13.219767536252753,13.239814760686881,13.156171167852685,12.976111952754605,13.201468805611153,12.721419187481633,13.502496995329231,13.512815476190477,13.391781858354978,13.661396269021186,14.47320667239024,13.938750169549518,6.408667415917415,6.703391774891772,6.558186143937542,7.431738176647322,7.466076719252242,6.647290178777169,7.231285722500143,7.4702838845215505,7.36138011974142,6.977086993903611,7.177152670177587,7.319327973485455,4.198651348039215,5.160718750000001,4.608366197711733,4.159928588321519,3.9455727446988185,3.3661992272731274,7.174613756613757,7.415681216931216,7.073837550266921,7.987397205753414,7.778120737258572,6.216293059575109,7.129590379901962,7.056112132352943,7.032433625998266,7.995097835968733,5.830899699067545,7.051029762642145,5.044444444444444,5.213583333333332,5.090079159854545,4.833722480631423,4.963539591005061,5.371553170419987,14.94202380952381,16.380669642857143,15.551604214786812,15.415502056019982,16.7560353781421,16.50609246123396,7.7258147653000595,8.274682412358883,7.877650408823804,8.452308486867208,8.0893756011372,7.715052697683587,5.934259952004517,5.493877046866176,6.218820200127386,5.66641710426474,4.69636878443,4.603693273600628,6.107680481283423,6.877583078686021,6.635107810038808,7.026290041294843,5.921876034612388,7.248467794651672,10.493125000000001,12.10725,11.71758921728,11.909712237525778,11.3048958937291,11.621273564455922,3.370113795518207,3.8078652398459374,3.3877444733537403,3.66678331473127,4.307591868226005,3.806705672153448,6.94774019607843,7.826019841269842,7.691400778600075,8.776606386438853,8.773718754711705,8.16366128352341,6.91625,6.494166666666667,7.193608034133334,6.8211556417328945,7.118424250780347,3.7353752302364005,3.5140630689775914,3.439431372549019,3.2285011039110536,3.792097191481774,3.969877255703047,3.616486888639685
1998-05-31,PREMON,15.3625,10.097714285714286,5.718846153846156,19.087777777777774,12.548064516129033,14.231818181818182,6.3373333333333335,7.399696969696968,3.7976470588235296,7.441333333333335,7.1146666666666665,5.871111111111111,14.356666666666667,7.899999999999999,5.2625,5.03,7.756666666666668,3.758571428571429,5.50611111111111,6.455,4.561428571428571,15.598819444444446,15.70979166666666,15.741479914179049,16.503838227231657,18.248549497521925,17.040781966801777,10.328329152207443,10.446486263736265,10.342399592624432,10.716338965680885,11.253421545496094,10.608489549495692,5.047646805210918,5.173751292390408,5.419206882675978,6.020098301212419,7.097277780484653,5.581004117814185,18.252274572649572,19.805563034188037,19.32983706848174,19.18263498915301,20.811522652417633,20.26592178740356,12.873473611876376,13.179183830895612,12.912928507163224,12.880868426611702,13.957880864105197,13.792279454951066,13.587587064251537,13.44993668831169,13.72779638774026,13.74749508544418,15.083128425827368,14.280154715393342,6.49009835997336,6.480225108225106,6.469845019695859,7.427421046047001,6.579070276676617,6.5953760508822015,7.038817743373008,7.29477955551722,7.3767068597236385,7.124154680482107,7.473381470474759,7.3337840734783475,3.912260723039216,4.163151348039216,4.284078542156452,4.097739397675802,5.886248273532622,5.0604941801775905,6.556621328224777,7.606292328042328,7.220835863493487,8.074014339972072,8.5714566635152,7.035962470595806,7.267637254901961,6.930808210784315,7.065326842265626,7.97895970398972,7.0139503737661055,6.836736353600068,4.626611111111112,5.29836111111111,5.402491940357171,5.114511906918794,5.814033698651659,4.915273654067751,14.24402380952381,15.428273809523809,15.073629195538754,15.013582841682856,16.497905471979223,16.739376130826987,7.373408719548425,7.834932412358883,7.886590245294283,8.02654490463355,9.724290200980274,8.498689089727606,5.98612012987013,5.7771156832298125,5.836292120076431,5.508065224429481,6.398652849655117,5.8538377963502,5.896217134581105,6.175975935828879,5.993064686023285,5.991350798646996,7.366974923267118,6.7034410978805825,10.191583333333334,10.677666666666667,10.133220197034667,10.335814733496946,12.633482807554788,11.72963761610002,3.1247559523809523,3.5924299719887944,3.5360752554408155,3.7253533963789054,3.6948500865144625,3.5138307889065303,6.231321078431372,7.155166666666666,6.817284911604489,8.799905120405557,8.730325699361027,8.049328157379737,6.575833333333333,7.182916666666666,6.89816482048,6.8545081252120825,4.877494951159253,5.3293121243236845,3.4398614320728296,3.504431372549019,3.7616720909180605,3.82191612840082,4.542269638695836,4.063833132152065
