Date,Season,Nainital,Champawat,Udham Singh Nagar,Dehradun,Hardwar,Nainital_Trend,Nainital_SMA,Nainital_EWMA,Nainital_DES,Nainital_TES,Nainital_ARIMA,Champawat_Trend,Champawat_SMA,Champawat_EWMA,Champawat_DES,Champawat_TES,Champawat_ARIMA,Udham Singh Nagar_Trend,Udham Singh Nagar_SMA,Udham Singh Nagar_EWMA,Udham Singh Nagar_DES,Udham Singh Nagar_TES,Udham Singh Nagar_ARIMA,Dehradun_Trend,Dehradun_SMA,Dehradun_EWMA,Dehradun_DES,Dehradun_TES,Dehradun_ARIMA,Hardwar_Trend,Hardwar_SMA,Hardwar_EWMA,Hardwar_DES,Hardwar_TES,Hardwar_ARIMA
1996-02-29,POMRB,24.660970085470087,16.916666666666668,3.8697137549122496,10.359915573921878,5.87,,,24.660970085470087,35.13179587243355,24.660970085470087,0.0,,,16.916666666666668,17.32871616688483,17.306948219603928,0.0,,,3.8697137549122496,3.393109871636415,3.8631954278201666,0.0,,,10.359915573921878,8.683174377537451,10.359915573921878,0.0,,,5.87,5.734340794879251,4.982989980566621,0.0
1996-05-31,PREMON,31.055798534798537,20.52230769230769,4.774707335630981,12.986898175354057,6.4,,,27.21890146520147,40.51874807594799,31.05579853479854,5.47035832220436,,,18.358923076923077,18.28084309682632,20.148231623109105,15.96120685270067,,,4.231711187199743,3.6727702585366107,4.8176046122112615,3.86970839551941,,,11.41070861449475,9.894597477392987,12.986898175354058,6.079101807375469e-06,,,6.082000000000001,5.881182271283035,6.929252182558697,5.869993860575232
1996-08-31,MONSOON,30.04215918803419,15.79,2.774665892512046,7.565573827944304,5.22,27.94629299519925,,28.348204554334558,42.61789814916767,30.042159188034194,1.4353380422570998,17.09336858974359,,17.331353846153846,17.409386083895203,15.382096791522807,18.30569564385855,3.701072214724309,,3.6488930693246644,3.310970544427044,2.8314356113006283,4.180020925440625,10.06893249111775,,9.872654699874571,9.503059012864169,7.565573827944306,7.620587122666814e-06,5.43375,,5.7372000000000005,5.756431930390851,5.822669306911225,6.2243803155807145
1996-11-30,POMKH,26.026244172494177,15.144500000000004,3.3852018758419566,9.363342387250755,4.58,27.946292995199247,27.946292995199247,27.419420401598405,40.196527916147296,26.02624417249418,9.405932275539387,17.09336858974359,17.09336858974359,16.45661230769231,16.613794720168375,14.780123141237866,17.098997272494625,3.7010722147243085,3.7010722147243085,3.543416591931581,3.2108008863546296,3.3667073645201424,4.194840623805334,10.068932491117748,10.068932491117748,9.668929774825045,9.595256031651477,9.363342387250757,1.399855233467107e-06,5.34875,5.5175,5.27432,5.525883537421579,5.47751393251081,5.564769122359427
1997-02-28,POMRB,24.660970085470087,16.916666666666668,3.8697137549122496,10.359915573921878,5.2,27.946292995199247,27.946292995199247,26.316040275147078,35.9674339761736,24.66097008547009,24.101064046759404,17.09336858974359,17.09336858974359,16.640634051282053,16.643429028683983,17.608025700951703,16.193294072697505,3.7010722147243085,3.701072214724309,3.6739354571238483,3.3059243337833615,3.855535321886786,3.8344759419455134,10.068932491117748,10.068932491117746,9.945324094463778,9.932876771161673,10.35991557392188,10.359900391667631,5.313750000000001,5.35,5.244592000000001,5.469185626618473,4.756329534785034,5.356721732184918
1997-05-31,PREMON,31.055798534798537,20.52230769230769,4.774707335630981,12.986898175354057,6.39,27.94629299519925,27.946292995199247,28.21194357900766,34.97817538226331,31.05579853479854,30.166061695702727,17.09336858974359,17.09336858974359,18.193303507692306,17.81770995237377,20.32979329576778,18.024949859454495,3.7010722147243085,3.7010722147243085,4.114244208526701,3.712817171727376,4.810115605712772,4.362148743644924,10.068932491117748,10.068932491117746,11.16195372681989,10.962718013176152,12.986898175354058,12.986874509075282,5.46625,5.3475,5.7027552,5.667823062174299,6.580566693600175,5.731018185431219
1997-08-31,MONSOON,30.04215918803419,15.79,2.774665892512046,7.565573827944304,4.95,27.94629299519925,27.946292995199244,28.944029822618273,33.30555624523781,30.042159188034194,29.37494219475636,17.09336858974359,17.09336858974359,17.231982104615383,17.09638982651084,15.491585687308175,16.716694966511774,3.701072214724309,3.7010722147243085,3.5784128821208387,3.4330658727141152,2.824156102355984,3.0274994495538277,10.06893249111775,10.068932491117746,9.723401767269655,10.373660021823145,7.565573827944306,7.565559361673742,5.7925,5.28,5.401653120000001,5.531078533146157,5.567203813820002,5.563863597025453
1997-11-30,POMKH,26.026244172494177,15.144500000000004,3.3852018758419566,9.363342387250755,6.07,27.946292995199247,27.946292995199247,27.776915562568632,29.845970767943975,26.02624417249418,25.374494811653534,17.09336858974359,17.09336858974359,16.39698926276923,16.402264497574567,14.846149291607343,15.943482527690783,3.7010722147243085,3.7010722147243085,3.5011284796092856,3.3820069467516585,3.359671051599446,3.5766238978916673,10.068932491117748,10.068932491117746,9.579378015262096,10.267055646338735,9.363342387250757,9.363326605200335,5.95375,5.6525,5.668991872000001,5.651581908014403,5.21804795307329,4.855481971069292
1998-02-28,POMRB,24.660970085470087,16.916666666666668,3.8697137549122496,10.359915573921878,6.32,27.946292995199247,27.946292995199247,26.530537371729213,26.584232481780703,24.66097008547009,24.07110094946537,17.09336858974359,17.09336858974359,16.604860224328206,16.500471935699835,17.64784209056218,16.275117201857263,3.7010722147243085,3.701072214724309,3.648562589730471,3.5029332745627286,3.848771360947643,3.8239085998535343,10.068932491117748,10.068932491117746,9.891593038726008,10.4134289035567,10.35991557392188,10.359907459659365,6.0334375,5.9325,5.929395123200001,5.798837798337221,4.978387614368666,5.833141922821973
1998-05-31,PREMON,31.055798534798537,20.52230769230769,4.774707335630981,12.986898175354057,6.56,27.94629299519925,27.946292995199247,28.34064183695694,27.479233162563446,31.05579853479854,30.2736408371818,17.09336858974359,17.09336858974359,18.171839211520002,17.721096191068742,20.353804159232332,18.921987639614795,3.7010722147243085,3.7010722147243085,4.099020488090675,3.9209409452024246,4.8036487861479795,4.508641690169907,10.068932491117748,10.068932491117746,11.129715093377229,11.260309625219094,12.986898175354058,12.986886474584143,5.908125,5.975,6.181637073920001,5.965364666645931,7.049774842610314,6.436937208551606
1998-08-31,MONSOON,30.04215918803419,15.79,2.774665892512046,7.565573827944304,5.4175,27.94629299519925,27.946292995199244,29.021248777387843,28.016178435391165,30.042159188034194,29.35050397436059,17.09336858974359,17.09336858974359,17.219103526912,17.031095977295955,15.506065191099266,16.133617683378613,3.701072214724309,3.7010722147243085,3.569278649859223,3.632541595490172,2.818007038933658,2.924743090978178,10.06893249111775,10.068932491117746,9.70405858720406,10.516823596653685,7.565573827944306,7.565566572052536,5.625624999999999,6.091875,5.8759822443520004,5.863985676577772,5.9540577335407505,5.5795894984170165
1998-11-30,POMKH,26.026244172494177,15.144500000000004,3.3852018758419566,9.363342387250755,4.6,27.946292995199247,27.946292995199247,27.823246935430376,26.632831016242662,26.02624417249418,25.394435466403042,17.09336858974359,17.09336858974359,16.3892621161472,16.358137380612046,14.85488100716373,15.377816061192462,3.7010722147243085,3.7010722147243085,3.4956479402523164,3.5611718691349425,3.3538563897006757,3.495116621176546,10.068932491117748,10.068932491117746,9.567772107222737,10.283393963028967,9.363342387250757,9.363334250078672,5.834375,5.724375,5.3655893466112,5.615694261215584,5.627098948006656,5.959561725179912
1999-02-28,POMRB,24.660970085470087,16.916666666666668,3.8697137549122496,10.359915573921878,5.53,27.946292995199247,27.946292995199247,26.55833619544626,25.03480836106736,24.66097008547009,24.062349788778512,17.09336858974359,17.09336858974359,16.600223936354986,16.470649793571017,17.653107661651998,16.35625323035336,3.7010722147243085,3.701072214724309,3.6452742661162896,3.655392899110596,3.8433039925393326,3.830600014808305,10.068932491117748,10.068932491117746,9.884629493902393,10.32888332927237,10.35991557392188,10.359910035254677,6.3771875,5.526875,5.43135360796672,5.60837297930435,4.870247493377059,5.443230924459989
1999-05-31,PREMON,31.055798534798537,20.52230769230769,4.774707335630981,12.986898175354057,9.02,27.94629299519925,27.946292995199247,28.35732113118717,27.195951423208992,31.05579853479854,30.27878897342219,17.09336858974359,17.09336858974359,18.16905743873607,17.700941686936808,20.356979507618647,18.924138676042602,3.7010722147243085,3.7010722147243085,4.097047493922166,4.043434546791076,4.798538074068011,4.580723670869179,10.068932491117748,10.068932491117746,11.12553696648306,11.094082977193935,12.986898175354058,12.98689040355812,6.758750000000001,6.141875000000001,6.866812164780033,6.317612267169817,6.753959202066093,5.894643090127986
1999-08-31,MONSOON,30.04215918803419,15.79,2.774665892512046,7.565573827944304,7.3,27.94629299519925,27.946292995199244,29.03125635392598,28.585742109334543,30.042159188034194,29.34790497497156,17.09336858974359,17.09336858974359,17.21743446324164,17.017475090001895,15.507980052223042,16.098612562867682,3.701072214724309,3.7010722147243085,3.568094853358118,3.724461353982719,2.8132590472103582,2.8824691970739655,10.06893249111775,10.068932491117746,9.701551711067557,10.300172986573383,7.565573827944306,7.565568985563936,6.97375,6.612500000000001,7.040087298868019,6.530412195254152,6.416754432610191,6.870628957519472
1999-11-30,POMKH,26.026244172494177,15.144500000000004,3.3852018758419566,9.363342387250755,5.77,27.946292995199247,27.946292995199247,27.829251481353257,27.63667852740098,26.02624417249418,25.395861369726177,17.09336858974359,17.09336858974359,16.388260677944984,16.348932065042728,14.856035744432585,15.3600820059636,3.7010722147243085,3.7010722147243085,3.4949376623516533,3.624399560190831,3.3494741177773157,3.4637847264828103,10.068932491117748,10.068932491117746,9.566267981540836,10.0399182871798,9.363342387250757,9.363336879475783,6.831249999999999,6.904999999999999,6.532052379320811,6.386513891290364,6.480583153951398,6.02089147036723
2000-02-29,POMRB,24.660970085470087,16.916666666666668,3.8697137549122496,10.359915573921878,6.08,27.946292995199247,27.946292995199247,26.56193892299999,26.146719994979115,24.66097008547009,24.061597971982845,17.09336858974359,17.09336858974359,16.59962307343366,16.464428625089013,17.653804014062878,16.346546012410297,3.7010722147243085,3.701072214724309,3.6448480993758916,3.692899865377594,3.8392876114256143,3.8398093789214007,10.068932491117748,10.068932491117746,9.883727018493254,10.07656229589846,10.35991557392188,10.359911369587042,6.2325,7.042499999999999,6.351231427592487,6.335353506626178,5.810849695154026,6.018443703110575
2000-05-31,PREMON,31.055798534798537,20.52230769230769,4.774707335630981,12.986898175354057,7.33,27.94629299519925,27.946292995199247,28.359482767719406,28.24254999127753,31.05579853479854,30.27919307918879,17.09336858974359,17.09336858974359,18.168696920983272,17.696737275149943,20.35739943576437,18.918024322575555,3.7010722147243085,3.7010722147243085,4.0967917938779275,4.057897855084454,4.794885162593007,4.624299489975114,10.068932491117748,10.068932491117746,11.124995481237576,10.844492181539128,12.986898175354058,12.98689235714254,5.855,6.619999999999998,6.742738856555492,6.550697499719693,7.587051820997179,7.706448705813927
2000-08-31,MONSOON,30.04215918803419,15.79,2.774665892512046,7.565573827944304,4.2,27.94629299519925,27.946292995199244,29.03255333584532,29.455120316664598,30.042159188034194,29.34768997746134,17.09336858974359,17.09336858974359,17.217218152589965,17.014633649760455,15.508233285564097,16.094603045780655,3.701072214724309,3.7010722147243085,3.5679414333315753,3.7217452395285457,2.809964826703904,2.8589598604280653,10.06893249111775,10.068932491117746,9.701226819920267,10.067546004623656,7.565573827944306,7.565570194237756,5.8325000000000005,5.844999999999998,5.725643313933295,6.080999089860458,6.555389535115739,6.622876950457078
2000-11-30,POMKH,26.026244172494177,15.144500000000004,3.3852018758419566,9.363342387250755,5.85,27.946292995199247,27.946292995199247,27.830029670504864,28.27391370110397,26.02624417249418,25.395976410868226,17.09336858974359,17.09336858974359,16.38813089155398,16.347011752986024,14.856188454189393,15.357783559374186,3.7010722147243085,3.7010722147243085,3.494845610335728,3.6095132929212657,3.3465316836583723,3.4473090404570526,10.068932491117748,10.068932491117746,9.566073046852463,9.832584039617261,9.363342387250757,9.363338218928765,5.83,5.8649999999999975,5.775385988359977,6.044754179824414,5.727814400324999,4.806400580554838
2001-02-28,POMRB,24.660970085470087,16.916666666666668,3.8697137549122496,10.359915573921878,5.82,27.946292995199247,27.946292995199247,26.562405836490953,26.55258425694162,24.66097008547009,24.061536583476123,17.09336858974359,17.09336858974359,16.599545201599057,16.463130833095594,17.65389610410806,16.34521834101875,3.7010722147243085,3.701072214724309,3.6447928681663364,3.6698602836464054,3.836688160325673,3.8467377256764568,10.068932491117748,10.068932491117746,9.88361005768023,9.899091794000297,10.35991557392188,10.359912185778114,5.96625,5.799999999999997,5.793231593015987,6.009722732694514,5.287292709682653,5.996351506047865
2001-05-31,PREMON,31.055798534798537,20.52230769230769,4.774707335630981,12.986898175354057,7.57,27.94629299519925,27.946292995199247,28.359762915813988,28.443065285500793,31.05579853479854,30.27922588101619,17.09336858974359,17.09336858974359,18.16865019788251,17.695860196837433,20.357454969717118,18.91724706640653,3.7010722147243085,3.7010722147243085,4.096758655152194,4.029473902738558,4.7926182137892095,4.6525313204560375,10.068932491117748,10.068932491117746,11.12492530474976,10.698956271384606,12.986898175354058,12.986893525856232,6.0975,5.859999999999998,6.503938955809593,6.340366480014233,7.136036417308718,6.537917085095679
2001-08-31,MONSOON,30.04215918803419,15.79,2.774665892512046,7.565573827944304,5.05,27.94629299519925,27.946292995199244,29.03272142470207,29.49370211953237,30.042159188034194,29.347672463024455,17.09336858974359,17.09336858974359,17.217190118729505,17.01404089963549,15.508266774741996,16.094145736915397,3.701072214724309,3.7010722147243085,3.567921550096135,3.691865593807074,2.8080184367795367,2.8440637823126895,10.06893249111775,10.068932491117746,9.701184714027578,9.954030903333296,7.565573827944306,7.565570920056719,6.126250000000001,6.072499999999998,5.922363373485755,6.0875382341738895,6.294569623038723,5.480083151516743
2001-11-30,POMKH,26.026244172494177,15.144500000000004,3.3852018758419566,9.363342387250755,6.05,27.946292995199247,27.946292995199247,27.830130523818912,28.207319720230664,26.02624417249418,25.39598576649888,17.09336858974359,17.09336858974359,16.388114071237705,16.346611158528685,14.85620864949298,15.357518380952348,3.7010722147243085,3.7010722147243085,3.4948336803944637,3.580753334591946,3.3448926534469656,3.436979282209001,10.068932491117748,10.068932491117746,9.566047783316849,9.749334592293527,9.363342387250757,9.363339032560074,6.0825,6.122499999999999,5.973418024091453,6.0909438681759305,5.772737223002519,5.898033370905976
2002-02-28,POMRB,24.660970085470087,16.916666666666668,3.8697137549122496,10.359915573921878,5.85,27.946292995199247,27.946292995199247,26.562466348479383,26.43336746439131,24.66097008547009,24.061531586993006,17.09336858974359,17.09336858974359,16.59953510940929,16.462860101951907,17.65390828267773,16.34506444166764,3.7010722147243085,3.701072214724309,3.644785710201578,3.6438124668137895,3.8353422333285345,3.851458892931587,10.068932491117748,10.068932491117746,9.883594899558862,9.843437052162296,10.35991557392188,10.359912736575136,5.981875,6.129999999999999,5.924050814454871,6.052679478708971,5.3748990670873695,5.961245880870952
2002-05-31,PREMON,31.055798534798537,20.52230769230769,4.774707335630981,12.986898175354057,7.19,27.94629299519925,27.946292995199247,28.359799223007045,28.303737333876946,31.05579853479854,30.279228549702037,17.09336858974359,17.09336858974359,18.16864414256865,17.695677230371423,20.35746231387801,18.917157615550064,3.7010722147243085,3.7010722147243085,4.096754360373339,4.007027964492063,4.791550265384311,4.67189347751654,10.068932491117748,10.068932491117746,11.12491620987694,10.668560927145313,12.986898175354058,12.986894303578648,5.91625,6.034999999999999,6.430430488672923,6.296740985595632,7.207787166562572,6.75693700245427
2002-08-31,MONSOON,30.04215918803419,15.79,2.774665892512046,7.565573827944304,4.625,25.92617173451549,27.946292995199244,29.032743209017905,29.359120877119594,30.042159188034194,29.347671037718428,17.09336858974359,17.09336858974359,17.217186485541188,17.01391724660013,15.508271203562481,16.094093715665352,3.5681392453602774,3.7010722147243085,3.5679189732288217,3.6737022905200996,2.8072126536618147,2.833827762162004,10.086957750259867,10.068932491117746,9.701179257103885,9.943913680325387,7.565573827944306,7.565571404192373,5.795803571428571,5.928749999999999,5.7082582932037536,5.965692546715632,6.241980226779493,5.704927015491632
2002-11-30,POMKH,26.026244172494177,15.144500000000004,3.3852018758419566,9.363342387250755,5.949999999999998,24.08301796467422,27.946292995199247,27.830143594408412,28.094798876707408,26.02624417249418,25.39598652775467,18.62183012820513,17.09336858974359,16.388111891324712,16.346527590902948,14.856211320247485,15.357488177081517,3.4137126866285805,3.7010722147243085,3.4948321342740756,3.5669700500744512,3.344332702855935,3.4298096559292266,10.138753090423904,10.068932491117746,9.566044509162634,9.755128708501838,9.363342387250757,9.363339579737358,5.783732142857143,5.903749999999999,5.804954975922252,5.973352080526595,5.6176453101844475,5.623059791293769
2003-02-28,POMRB,8.5,16.916666666666668,2.80625,10.504117647058825,4.986428571428572,24.27260017239705,23.906050473831726,20.098086156645046,18.874934598896992,24.66097008547009,24.06153118040763,21.47966666666667,17.09336858974359,16.599533801461494,16.462803624987544,17.653909893248656,16.345046903411205,3.3765525273635757,3.435206275996246,3.219399280564445,3.2914315855260403,3.8350114217283298,3.8547004865819976,10.014032325305728,10.104983009401984,9.94127376432111,9.900776401717032,10.35991557392188,10.359913133325014,6.230482142857143,5.687857142857142,5.47754441412478,5.782027910442993,5.234970685193591,5.873304405827798
2003-05-31,PREMON,32.471538461538465,32.75,4.602758620689656,13.25705882352941,7.957000000000002,24.671357444638694,24.25998545551671,25.047467078602413,23.706636451976692,30.160453931725407,25.731407450809726,24.399729166666667,20.150291666666668,23.059720280876896,21.61002068070831,20.357463285116154,18.91714743001422,3.2819321515574202,3.392219097260914,3.7727430166145295,3.6438104249610137,4.694657398359097,4.8097775175248625,9.652550151347521,10.172523171445823,11.26758778800443,10.807771479426423,12.99488720987688,13.013767411541751,6.767891233766234,5.879607142857142,6.469326648474869,6.238202780373904,6.868682841144378,6.150037751693493
2003-08-31,MONSOON,30.143076923076922,26.425,2.6493333333333333,6.297647058823529,7.432,26.36701923076923,24.28521488927739,27.085711016392217,26.837961251942577,29.23008527889677,33.20694227988871,27.687083333333337,22.809041666666666,24.40583216852614,23.06384457837704,20.362180252385464,20.813585163967034,3.2453555777914618,3.3608859574662358,3.323379143302051,3.3335376396806238,2.69618176911186,2.6602066144086116,9.483161764705882,9.855541479165629,9.27961149633207,9.736233915517245,7.588487057331912,7.6109394063092495,6.9865185786435795,6.581357142857142,6.854395989084922,6.494174112249609,6.207320715220902,5.887455265588541
2003-11-30,POMKH,29.115384615384606,27.87,2.7535714285714294,7.739411764705883,7.4422727272727265,27.68721153846154,25.0575,27.897580455989175,28.811697658856286,25.226386183932785,23.53351665106733,28.915625,25.990416666666665,25.791499301115685,24.50895255131038,22.004983994308006,22.202870939038934,3.2654076183634375,3.202978345648604,3.0954560574098027,3.0972648571892707,3.224163584680888,3.2500166416110057,9.447132352941177,9.449558823529411,8.663531603681594,9.135252295580704,9.315866624163633,9.118263876285386,6.929549332611833,6.9544253246753245,7.089546684360044,6.700270320135075,6.365125856473971,6.9355091193047675
2004-02-29,POMRB,18.97615384615385,30.49,3.1452678571428567,10.772941176470587,5.243174603174603,27.66425480769231,27.676538461538463,24.329009812055045,25.005759037699455,24.0407328024975,10.248842150776035,28.254687500000003,29.383749999999996,27.67089958066941,26.324316167204376,27.016421945756363,25.231802964444945,3.271963379173509,3.287732809934318,3.1153807773030247,3.0293282510424713,3.6603622084106915,3.609319912891254,9.464963235294118,9.516764705882352,9.507295432797191,9.426997862117044,10.222651546289397,10.124698439433226,7.097718975468976,7.018611832611833,6.350997851885868,6.41393661698476,6.187448275337378,6.213481828257604
