Date,Season,Diu,Daman,Diu_Trend,Diu_SMA,Diu_EWMA,Diu_DES,Diu_TES,Diu_ARIMA,Daman_Trend,Daman_SMA,Daman_EWMA,Daman_DES,Daman_TES,Daman_ARIMA
2004-11-30,POMKH,2.7,3.40875,2.98,2.9987499999999976,2.8930441052459894,2.8067475937513624,2.943387947879947,2.8004233205647604,4.019159722222223,3.8383090277777723,3.433246127373912,3.8788443830046426,3.1749474816788155,3.181370542385406
2005-02-28,POMRB,3.33,5.19,2.949375,3.0187499999999976,3.0678264631475938,3.0443518157272127,2.992689988134763,2.946184016210397,3.9699166666666668,4.029715277777772,4.1359476764243475,4.1122327085006045,4.264747678908413,4.424057476773176
2005-05-31,PREMON,2.81,5.796666666666668,2.90125,2.9412499999999975,2.9646958778885564,2.908348141825796,3.410773392943674,3.1102908949252157,3.9301354166666664,4.00860416666666,4.800235272521276,4.4429898910483505,6.414036530258214,6.037302890982538
2005-08-31,MONSOON,2.99,1.3295,2.825,2.957499999999998,2.9748175267331343,2.928433538250873,2.520875074121892,2.9239364753749753,3.737635416666667,3.93122916666666,3.411941163512765,3.9954190419240314,1.6931811312906748,1.601451289296592
2005-11-30,POMKH,2.25,3.4,2.8825000000000003,2.844999999999998,2.6848905160398804,2.575188981432461,2.9239723067054686,2.912601907313639,3.567340277777778,3.92904166666666,3.4071646981076595,3.9070247080120577,3.2030395178436732,3.2475044643100404
2006-02-28,POMRB,3.17,3.65875,2.94375,2.804999999999998,2.8789343096239284,2.849520264830173,2.7516770692090433,2.7085214274647957,3.6271388888888896,3.5462291666666594,3.507798818864596,3.8645716429883485,4.289090528988607,4.64626789738435
2006-05-31,PREMON,3.43,5.965555555555558,3.0399999999999996,2.9599999999999977,3.099360585774357,3.1149281380451996,3.211453215126241,2.834788998743857,3.6680138888888894,3.588451388888882,4.490901513540981,4.2183828475288925,6.280076319081719,5.967491025211927
2006-08-31,MONSOON,2.86,1.639,3.1525,2.9274999999999975,3.003616351464614,2.9683363169050736,2.7432123884873985,3.16382415358357,3.8066076388888894,3.665826388888882,3.350140908124589,3.825158740810985,1.5900399993558243,1.5225544941091924
2006-11-30,POMKH,3.15,3.4175,3.12375,3.1524999999999976,3.0621698108787685,3.0371135679612213,2.964981646617106,2.869263491421406,3.9410694444444445,3.670201388888882,3.3770845448747533,3.744407178321786,3.141890321093392,3.291745508643542
2007-02-28,POMRB,3.17,4.75,2.8762499999999998,3.1524999999999976,3.1053018865272612,3.0814687662343263,3.234760042286196,3.1875867774057967,3.8617500000000002,3.9430138888888826,3.9262507269248523,3.894545622311802,4.235944974353476,4.360143363289727
2007-05-31,PREMON,3.2,5.95,2.6325,3.094999999999998,3.143181131916357,3.118470663798765,3.445920860303587,3.2296927594197284,3.8515625,3.9391249999999935,4.735750436154912,4.2483816949840785,6.343388820587046,5.966930240080691
2007-08-31,MONSOON,1.11,1.02,2.5675000000000003,2.657499999999998,2.3299086791498143,2.11088846698444,2.738644955956862,3.1036872217178475,3.8021874999999996,3.7843749999999936,3.249450261692947,3.752842044114224,1.6453265866597646,1.556293544518982
2007-11-30,POMKH,2.95,3.955,2.5862499999999997,2.6074999999999977,2.577945207489889,2.5083616590141866,2.0621393522809757,2.175993602609001,3.64375,3.918749999999993,3.531670157015768,3.7687102764336973,3.1285589336881454,3.3281817548573853
2008-02-29,POMRB,2.85,3.8175,2.8625000000000003,2.5274999999999976,2.6867671244939335,2.6588481923557565,2.6936306981386107,2.5620505604229202,3.756597222222222,3.685624999999993,3.646002094209461,3.7629993817025214,4.278668289704216,4.473027562342455
2008-05-31,PREMON,3.67,5.615,3.1425,2.644999999999998,3.0800602746963603,3.13702181857657,3.0185942111843738,2.7100800902292037,3.8031944444444443,3.6018749999999935,4.433601256525677,4.0661505332186305,6.286869692025599,5.962028036523491
2008-08-31,MONSOON,2.85,2.2577777777777777,3.15875,3.079999999999998,2.9880361648178164,2.974520460417444,2.7731212925565862,2.775755028410678,3.7198263888888885,3.9113194444444384,3.563271865026517,3.7893971204499803,1.5604681824280564,1.4010080843533672
2008-11-30,POMKH,3.45,3.0900000000000003,3.1287500000000006,3.2049999999999983,3.17282169889069,3.187514844466683,2.9743517078191695,3.171842544407677,3.6957440476190477,3.6950694444444383,3.3739631190159103,3.662012074144265,3.1782970315810246,3.5096789230257572
2009-02-28,POMRB,2.48,4.015555555555555,3.1325000000000003,3.1124999999999985,2.8956930193344137,2.818209707221967,3.3937008018870394,3.2896429289414586,3.51483878968254,3.7445833333333276,3.6306000936317684,3.697848344705263,4.235319150107521,4.283279736658976
2009-05-31,PREMON,3.8,5.224285714285714,3.3478125,3.1449999999999982,3.257415811600648,3.2808710799160106,3.1679600990663705,3.050079011143632,3.310411706349206,3.646904761904756,4.268074341893347,3.941327340148083,6.2680868148186875,5.861577927078452
2009-08-31,MONSOON,2.75,1.20125,3.665625,3.1199999999999983,3.054449486960389,2.9976535417898913,2.9125206596227704,3.2601564212201546,3.1898561507936507,3.3827728174603116,3.041344605136008,3.498514172965884,1.5038361465448946,1.649007094277307
2009-11-30,POMKH,5.2725,2.51111111111111,3.699375,3.5756249999999987,3.9416696921762333,4.093953984045762,2.9905458378877343,3.1254825557644033,3.2869072420634917,3.2380505952380894,2.829251207526049,3.2962698168439624,3.0199117914157565,3.388199419029372
