Date,Season,Pashchim Medinipur,Barddhaman,Birbhum,Puruliya,North 24 Parganas,Nadia,South 24 Parganas,Jalpaiguri,Dakshin Dinajpur,Haora,Darjiling,Kolkata,Bankura,Murshidabad,Uttar Dinajpur,Maldah,Purba Medinipur,Koch Bihar,Hugli,Pashchim Medinipur_Trend,Pashchim Medinipur_SMA,Pashchim Medinipur_EWMA,Pashchim Medinipur_DES,Pashchim Medinipur_TES,Pashchim Medinipur_ARIMA,Barddhaman_Trend,Barddhaman_SMA,Barddhaman_EWMA,Barddhaman_DES,Barddhaman_TES,Barddhaman_ARIMA,Birbhum_Trend,Birbhum_SMA,Birbhum_EWMA,Birbhum_DES,Birbhum_TES,Birbhum_ARIMA,Puruliya_Trend,Puruliya_SMA,Puruliya_EWMA,Puruliya_DES,Puruliya_TES,Puruliya_ARIMA,North 24 Parganas_Trend,North 24 Parganas_SMA,North 24 Parganas_EWMA,North 24 Parganas_DES,North 24 Parganas_TES,North 24 Parganas_ARIMA,Nadia_Trend,Nadia_SMA,Nadia_EWMA,Nadia_DES,Nadia_TES,Nadia_ARIMA,South 24 Parganas_Trend,South 24 Parganas_SMA,South 24 Parganas_EWMA,South 24 Parganas_DES,South 24 Parganas_TES,South 24 Parganas_ARIMA,Jalpaiguri_Trend,Jalpaiguri_SMA,Jalpaiguri_EWMA,Jalpaiguri_DES,Jalpaiguri_TES,Jalpaiguri_ARIMA,Dakshin Dinajpur_Trend,Dakshin Dinajpur_SMA,Dakshin Dinajpur_EWMA,Dakshin Dinajpur_DES,Dakshin Dinajpur_TES,Dakshin Dinajpur_ARIMA,Haora_Trend,Haora_SMA,Haora_EWMA,Haora_DES,Haora_TES,Haora_ARIMA,Darjiling_Trend,Darjiling_SMA,Darjiling_EWMA,Darjiling_DES,Darjiling_TES,Darjiling_ARIMA,Kolkata_Trend,Kolkata_SMA,Kolkata_EWMA,Kolkata_DES,Kolkata_TES,Bankura_Trend,Bankura_SMA,Bankura_EWMA,Bankura_DES,Bankura_TES,Bankura_ARIMA,Murshidabad_Trend,Murshidabad_SMA,Murshidabad_EWMA,Murshidabad_DES,Murshidabad_TES,Murshidabad_ARIMA,Uttar Dinajpur_Trend,Uttar Dinajpur_SMA,Uttar Dinajpur_EWMA,Uttar Dinajpur_DES,Uttar Dinajpur_TES,Uttar Dinajpur_ARIMA,Maldah_Trend,Maldah_SMA,Maldah_EWMA,Maldah_DES,Maldah_TES,Maldah_ARIMA,Purba Medinipur_Trend,Purba Medinipur_SMA,Purba Medinipur_EWMA,Purba Medinipur_DES,Purba Medinipur_TES,Purba Medinipur_ARIMA,Koch Bihar_Trend,Koch Bihar_SMA,Koch Bihar_EWMA,Koch Bihar_DES,Koch Bihar_TES,Koch Bihar_ARIMA,Hugli_Trend,Hugli_SMA,Hugli_EWMA,Hugli_DES,Hugli_TES,Hugli_ARIMA
2001-11-30,POMKH,5.1167741935483875,4.608703703703704,4.6626666666666665,3.845636363636364,3.842083333333333,2.7212499999999995,4.439736842105262,3.0448275862068965,3.4455555555555555,4.4,2.6060000000000003,11.635,3.8996052631578935,3.4282978723404245,1.982,3.925,4.622800000000002,2.4215789473684204,5.647096774193548,6.3112308020816785,6.523567111605487,5.468230105301828,6.041922800630312,4.622169887712531,4.264026341500298,5.356834284846433,5.122041735945443,4.76595155128202,5.08082390187768,4.468472444042495,4.381908423680595,5.0613992184794565,5.141834410395386,4.697916297298493,5.041895057640259,4.2501194169001195,4.143544843010719,4.569842491241435,4.072394074554647,3.7299359616437435,3.647764892128838,2.749605103005925,2.485367918464775,4.86024950716846,4.5055416218638,4.184033092659998,4.331967206622624,3.441494728009814,3.536687743282646,3.478462614710789,3.6534666347381846,3.267761879291626,3.445941459441198,3.194766545724559,3.2474721288394317,4.972788605872971,4.836184210526316,4.697135292646365,4.91370268141746,4.463811061476383,4.4033769175564,3.575102171136654,3.6602586206896555,3.286721356213441,3.3308210775050537,3.386169435138234,3.5618224268719354,4.213749999999999,4.564166666666665,3.8770399632049957,4.397931107067568,4.083128811268474,4.06958418469452,4.750738324175825,4.670975274725273,4.430430682241463,4.558633723346765,3.8198297864805704,4.119553323022486,3.180625,3.3822500000000004,2.957356141526671,3.2786978939225824,3.136825512152101,3.075283033320699,12.469999999999999,12.49374999999999,12.234706074892081,12.351810602647525,11.493992502854523,4.449712544085562,4.355590916296765,3.9527395103150744,3.7973128453012976,3.3826077747374437,2.8086152931776867,4.120913164368009,4.134881144737461,3.8571399775888606,4.211737198250178,3.5418818471592775,3.6165061549101924,2.58065507518797,2.7214918730650144,2.3291115288040483,2.5916435449540733,2.223766996981186,2.2684563738854315,5.232415909790641,5.246716056034482,4.541655510926206,4.7423005466636985,3.7144098734345774,3.593456208603186,6.752157039337474,5.81818382505176,5.538927558948816,5.628380896083141,5.111500586755323,5.168908504627292,2.60843567251462,2.6323684210526306,2.4157948170735035,2.4184225763767144,2.4271813184418676,2.4535870495690917,6.606154556650247,6.210685086604164,5.715008693562283,6.299669044859716,4.401840401641215,4.3597212929872455
2002-02-28,POMRB,8.687000000000003,7.0138888888888875,5.830602409638552,5.862244897959181,5.882666666666667,3.2946875,5.175588235294117,4.470689655172415,5.397777777777778,5.071538461538462,3.636,12.21,5.148787878787879,3.8156521739130436,2.942,5.445714285714287,8.496400000000001,3.3761111111111117,8.358064516129032,6.114457710948673,6.451650444938822,6.755738063181099,7.617377710291497,6.93599216968688,7.325863084580302,5.482390948545367,5.276419130581457,5.665126486324768,5.602322419272842,5.7663118238918,6.202495718008964,4.966345484121924,5.133783793292829,5.150990742234516,5.345530460494777,5.7224011622537265,5.695690592071302,4.798694818734296,4.508209536332578,4.582859536169918,5.160789015372209,4.741711206648974,4.5552453469793965,4.819057810633214,4.884998611111111,4.863486522262665,4.750009553240907,4.732865697740184,4.753379261904052,3.373444467504743,3.5159348060344806,3.2785321275749757,3.3815407148479117,4.207394475941085,3.7479773483150822,5.025165998217469,4.935212848297214,4.888516469705467,5.019245679972813,4.984471822244546,4.724304871663666,3.4606784802043427,3.7113793103448285,3.7603086757970305,3.568385615975892,4.367830037378749,4.274225078463173,3.9581944444444446,4.463333333333331,4.485335089034109,4.681089398539519,5.577771824954431,5.694661647210864,4.668033424908424,4.8185027472527455,4.686873793960262,4.687178510474885,4.810611056927544,5.029665233982663,3.058125,3.3080000000000003,3.2288136849160027,3.398166901189566,3.8995560718044504,3.941256045708442,12.4975,12.44124999999999,12.224823644935249,12.27336752798064,12.477348253394645,4.545632489546963,4.474444512499758,4.4311588577041965,4.4397932554877295,4.868991442290613,5.054611659547309,4.354828528111829,3.9339771150449905,3.840544856118534,4.154025304808407,4.787877119393634,4.493666486323933,2.52466212406015,2.6262565789473675,2.5742669172824293,2.6652292033505023,2.8014815534596447,2.9285562622355212,5.274319376026272,5.15245497229064,4.903279020841438,4.998951523713194,4.90727530670023,5.126751097171404,6.720155900621119,6.7148879917184265,6.7219165353692905,6.480126828187968,6.428407353795153,5.92375487426297,2.516487573099415,2.7400804093567244,2.7999213346885465,2.57760266874845,3.1782460388993075,3.0903883798295366,6.692813741458764,6.550927022088034,6.772231022588983,6.742673776950224,7.050451535741985,6.989087819561819
2002-05-31,PREMON,7.394642857142855,5.952631578947368,6.1579746835443006,7.066792452830187,5.826451612903226,4.7967741935483845,5.810606060606061,4.1618518518518535,5.068888888888889,5.232499999999999,4.243,13.91,6.603108108108107,6.586170212765955,3.935714285714286,8.815,8.4772,2.6231578947368424,7.8096774193548395,5.963137118108892,6.1708111592245345,7.011299980765801,7.996248307878269,8.589919613102637,8.394479437772947,5.520551637873509,5.437249439111403,5.780128523373808,5.7674682153292816,7.020274885953851,6.759022833353982,4.845778056179496,4.989014643666083,5.55378431875843,5.7206442336255074,7.022911197372629,7.104864160671654,4.7939815756883135,4.631475446150295,5.576432702834026,7.214876313073723,7.482053950846848,7.266386708966907,4.655146468040621,4.835500403225806,5.248672558518889,5.124290631306399,5.997236341906511,6.3780756846060305,3.2981687322106255,3.4409904233870936,3.8858289539643396,3.8518857075362045,4.676751379410467,4.618436404309758,5.061324057134815,5.01036436344873,5.257352306065704,5.336108478602195,5.650321599551284,5.4300737548011515,3.5484371008939983,3.4388250319284817,3.9209259462189596,3.7180412710859105,4.79322263585747,5.080960821967353,3.918611111111111,3.964166666666665,4.718756608976021,4.841932053902074,5.9391929642233805,5.605760978984112,4.526169871794872,4.682973901098899,4.9051242763761564,4.829542063201475,6.060892021311935,5.806960629521257,3.15325,3.0532500000000002,3.634488210949602,3.7631696081666934,4.541612181966301,4.540107616334261,12.524375000000001,12.498749999999989,12.898894186961149,12.625562987194002,13.600187348829285,4.679612966307046,4.424980575671363,5.299938557865761,5.910637953251287,7.08508154078105,7.005686416160513,4.496742830712302,4.307849213691025,4.938794998777503,4.651589027940554,5.459268985463824,5.465969655207821,2.512324248120301,2.5350535714285707,3.1188458646551718,3.0137809121108767,4.136879491208017,4.254218389402069,5.1923869047619045,5.31237684729064,6.467967412504862,7.85216236215953,7.363171232264856,7.382457798762109,6.666885714285715,6.789426086956521,7.424029921221575,7.263783127771123,9.406131297705063,9.367966840134542,2.570986842105263,2.476790935672514,2.729215958707865,2.6061547641279184,3.31401971912896,3.5007851303661375,6.631826036866359,6.661382091212459,7.187209581295326,7.076646082575095,8.514247966458045,8.184859113227407
2002-08-31,MONSOON,3.034,4.534905660377358,3.1234615384615396,3.0889830508474567,3.6592592592592585,2.4108823529411763,4.7339393939393934,2.252758620689655,1.8966666666666667,3.9083333333333337,1.767,12.23,3.013636363636364,3.7771111111111098,1.1973684210526316,2.7593333333333327,5.007142857142857,1.8038888888888889,5.082142857142856,5.6377414021164025,6.05810426267281,5.42037998845948,5.828558806389861,3.7760584913401605,2.9022004543492317,5.284671245118116,5.527532457979327,5.282039378175228,5.517115870654057,4.449580398263001,3.719174643917672,4.646834091839567,4.943676324577765,4.581655206639674,5.020631387817311,3.3113543591671863,3.045113944399221,4.511679062099146,4.9659141913183,4.581452842039399,5.456128952455351,2.9884031487533314,2.1751943154814826,4.400298930161833,4.802615218040621,4.612907238815037,4.859466620083672,3.732282986155545,3.4738629858695855,3.333088309416508,3.305898511622388,3.295850313555074,3.4466964842143177,1.9579312486636977,2.48766790212948,5.084536299697745,5.03996763298621,5.04798714121518,5.221470259039432,4.835706921335224,4.901911638467806,3.613221583652619,3.4825319284802054,3.253659016007238,3.372423616270703,2.0739746959873946,1.805442153391537,3.7856349206349202,3.9522222222222205,3.5899206320522787,4.049856643337319,2.246903629179286,2.310272836222845,4.369342948717948,4.653092948717947,4.5064078991590275,4.782756825646596,4.184990391723784,3.7224949086447867,3.2851249999999994,3.063,2.887492926569761,3.0465932023990314,1.8696151295408958,1.7816217826775766,12.605,12.496249999999987,12.63133651217669,12.54734228864035,12.543427942781399,4.650146615771616,4.6662844034225595,4.385417680174002,4.731507984789878,2.6888270594391304,2.4809515666622324,4.745319123239798,4.401807842532633,4.474121443710946,4.502004361862672,3.5372753037691407,3.1994121535577493,2.504377819548872,2.5142706766917287,2.3502548872141555,2.5852470311730276,1.5348436057559507,1.35748332667908,5.108172619047618,5.236261904761904,4.9845137808362505,5.362165022629859,3.1827904982520847,3.5255795880085823,6.356203361344537,6.650885714285714,6.457275095590088,6.713572762026387,5.598599894458768,5.936027630999776,2.562525584795322,2.556184210526315,2.3590851307802745,2.495249731714742,1.4636472165025234,1.3683270937945713,6.4750057603686635,6.724245391705068,6.345182891634337,6.950160201316106,5.116409626081635,4.928037702475981
2002-11-30,POMKH,4.3570370370370375,4.552857142857143,3.87948051948052,2.470175438596492,2.6623333333333323,2.6594117647058835,4.610588235294118,3.572068965517242,3.1766666666666663,3.384615384615384,3.3280000000000003,11.86,4.006233766233766,4.187777777777779,1.966428571428572,3.574,4.750799999999999,2.54,4.907741935483871,5.465661044973546,5.868169973544973,4.995042807890503,4.9690801150653,4.784557061771141,4.492225385906373,5.165867253402009,5.513570817767687,4.990366484047994,5.295673527671005,4.642704268331222,4.669932175341735,4.487788355326663,4.747879787781228,4.300785331776012,4.6307289439371475,4.184947935803961,4.180129594627286,4.374792004087913,4.622048960058332,3.7369418806622363,3.677275187401667,3.8043824211472517,3.3282017262482215,4.278234380325315,4.507677718040622,3.832677676622355,4.327936740276187,3.5864035206187657,3.449871728978148,3.4169612043406072,3.290438952798859,3.0412748940153977,3.1657844427340134,2.429246276787247,2.6717773910064895,5.12921636053631,5.082680481283424,4.873027578846756,5.057721612210592,4.640859128819632,4.584638447666525,3.6062444125159647,3.614342273307792,3.3810229958112394,3.386125066041942,3.2130077168047095,3.4977772827736047,3.7562698412698405,3.8849999999999985,3.4246190458980337,3.7134810440027746,3.688844925101952,3.893053852833182,4.356049679487179,4.399246794871793,4.0576908933415705,4.65795176647433,3.9765835176074957,4.337232160141809,3.3329999999999997,3.2435000000000005,3.0636957559418567,3.0772648421046638,3.147466092319107,3.096481653335441,12.600000000000001,12.552499999999988,12.322801907306014,12.381444294507165,11.529749297408005,4.476145881145881,4.692941529191527,4.233744114597908,4.343170672989839,3.54430363551902,3.4626502036332445,4.87197040099188,4.591677818891972,4.359583977337679,4.461756638314913,3.7901023296407015,3.8374250269999477,2.505163533834587,2.510377819548872,2.196724360899922,2.3967204405771967,2.0398998657988114,2.164110043203893,5.0836536458333335,5.148511904761905,4.42030826850175,4.117701354568268,3.76137815366223,3.4681493490547273,5.999089758403361,6.682885714285713,5.774685057354052,6.102889390094166,5.453281746583676,4.969256410617115,2.5922880116959064,2.58578947368421,2.4314510784681644,2.5077082142975367,2.4275626616009798,2.4482521916816666,6.52706182795699,6.539406682027648,5.770206509174151,6.777745042991717,5.276673584966198,5.177123836848346
2003-02-28,POMRB,6.843571428571432,5.182692307692308,5.022236842105265,4.979285714285715,5.023636363636364,3.6358823529411763,5.190434782608696,4.461724137931034,4.602857142857141,4.832307692307691,3.968999999999999,12.63,4.806428571428572,5.044782608695653,2.894,5.122999999999998,5.882941176470588,3.19,7.8428571428571425,5.668643187830688,5.407312830687831,5.734454256162875,5.727376369951603,7.038822432398774,7.515794506747676,5.278917808606487,5.055771672468543,5.06729681350572,5.2697193891763705,5.94054364696884,6.256041537239446,4.568490237832344,4.545788395897906,4.589365935907713,4.670993893090863,5.443937781420404,5.430199791003109,4.308884418820282,4.401309164139965,4.233879414111628,4.217189276962427,4.517382352811732,3.871211445196507,4.244266210960176,4.292920142283046,4.309061151427959,4.472966794287064,4.752301642720026,4.343457252139599,3.546941636029412,3.3757376660341527,3.2791178775857093,3.2583401179757976,3.9008952794989322,3.7227491493604505,5.148012464432413,5.086392118112069,4.9999904603515315,5.109601791581944,5.159356528246721,5.082728996878156,3.6056896551724136,3.6121008939974466,3.8133034526591576,3.6330321126255103,4.386151420407176,4.4963333982547535,3.9827579365079364,3.6862698412698394,3.8959142846816768,3.84815451832095,5.377454230484108,5.610676705578275,4.376041666666667,4.3394391025641,4.367537612928018,4.724482737350309,4.614252814650022,4.774176121769599,3.3538749999999995,3.3267500000000005,3.425817453565114,3.391788019407863,3.910211391210325,3.946719038902826,12.545000000000002,12.657499999999988,12.44568114438361,12.41648674045063,12.35129018362395,4.307485514485515,4.607351702351701,4.462817897330174,4.5373757433867015,4.991955509949493,5.114178055188623,4.99691199832776,4.898960427587624,4.633663429880869,4.597564783688584,5.1985464782375574,4.82453293496438,2.5973823621553884,2.498377819548872,2.4756346165399536,2.481655199037857,2.666643118370634,2.92519418002054,5.191080729166666,5.067833333333333,4.701384961101049,4.419025032084585,4.991484799325617,5.157670807264101,6.041337079831933,6.029521008403359,5.817987505000667,5.95378414537401,6.708856684635084,6.749311970556226,2.638972953216374,2.5392616959064322,2.7348706470808986,2.627387929322966,3.1787718890670775,3.1312078034243878,6.729259024577574,6.410604838709675,6.599266762647348,7.05824961080663,7.6675849207708655,7.370235278883525
2003-05-31,PREMON,7.861428571428568,6.833396226415093,5.693974358974358,6.854655172413794,5.708965517241379,5.1265625,6.153199999999999,4.115,5.628888888888889,5.365384615384615,4.292999999999998,13.45,5.55346153846154,6.370250000000001,3.99,8.941562500000002,8.23375,3.047368421052631,8.741333333333333,5.691440039963976,5.524009259259259,6.585243982269152,6.888131705125962,8.567047558892666,7.534920394220545,5.179258695575912,5.275962834335474,5.773736578669469,5.69524990745572,7.194506698458105,6.25474735639631,4.677830625385966,4.429788314755421,5.031209305134371,4.948564097283924,6.587036207251702,6.422609202448619,4.21760730968178,4.348274844035867,5.2821897174324945,6.122084834354681,6.911068499666793,7.236644775965869,4.314721898790864,4.263548618367584,4.869022897753327,4.802001283296565,5.9334631900993955,6.005704290378664,3.658177719200888,3.458184742647057,4.018095726551426,3.8791751939140773,5.118928029418124,4.9599543999758255,4.91766079649251,5.172040602960553,5.4612742762109185,5.498308424519602,5.7693343336276985,5.551504776565527,3.5313362068965515,3.6003879310344837,3.9339820715954943,3.777737369921609,4.8040840571687795,4.868503780560772,4.028412698412698,3.8262698412698395,4.589104126364561,4.300243592417483,5.409978144178385,6.122826556264897,4.396846153846154,4.372660256410254,4.766676413910657,4.857448426816159,5.835262422962383,5.70848653457729,3.2840277777777773,3.3392500000000003,3.7726904721390673,3.810783248434,4.552274180320511,4.659376435060185,12.49125,12.54249999999999,12.847408686630164,12.654755496988818,13.747561151764783,4.041966802015189,4.344940059940059,4.89907535378272,5.161355519612737,7.063605753580291,6.76835415354693,5.056558900037162,4.844980374396135,5.328298057928523,4.967706264286032,6.12999826617305,6.2823166410063545,2.624131469979296,2.5119492481203007,3.081380769923972,2.873663551785793,4.027339237508709,4.164062197836718,5.15452302631579,5.099473958333334,6.3974559766606305,7.760849598118783,7.551162124893334,7.6513168058929315,6.120165651260504,5.968658508403359,6.7842925030004,6.664683223320565,8.85634525881049,8.071762566008093,2.574298245614035,2.6453143274853796,2.8598697566695916,2.718865923951508,3.3143166478598003,3.3754040039543707,6.752863011754492,6.643518817204299,7.456093390921742,7.463266359969618,8.404931552131703,7.927870745579325
2003-08-31,MONSOON,4.191071428571429,4.558545454545454,4.233076923076924,2.773859649122808,3.5049999999999994,3.1209375000000006,4.541714285714286,2.295172413793103,3.1485714285714286,3.935384615384616,1.884,12.25,2.713999999999998,4.992564102564104,1.8808333333333327,3.4921875,5.588571428571428,1.7531578947368422,5.7680645161290345,5.478051883791617,5.813277116402117,5.627574960790063,5.718281896661116,3.784811786708053,3.285968841881581,4.967968517573981,5.281872782877499,5.287660129019863,5.4475474667758785,4.623812214492478,4.118733256351401,4.688660072834802,4.707192160909267,4.711956352311391,4.720711419927508,2.867124517406193,2.6732470408033064,4.09290007540757,4.269493993604705,4.2788576901086195,4.4566769115513445,2.6062900895458925,2.218939326508171,4.30987754159767,4.224983803552769,4.323413738651996,4.504964387419903,3.6634220969947804,3.4677389899757562,3.7482706714761376,3.635698529411763,3.6592324359308557,3.73343821602088,2.3972314084892297,2.5669415214597784,4.437815177319174,5.123984325904275,5.093450280012266,5.2607676528335565,5.0327755571557375,5.069602071711886,3.398491379310345,3.610991379310346,3.2784582084745377,3.4447654012684676,2.0690578938835547,1.8935883829876023,3.752430555555555,4.13924603174603,4.012891047247308,3.9869351089005147,1.9900632721977667,1.921886098885458,4.229064102564102,4.379423076923074,4.434159694500241,4.789670618968901,4.049481019085182,3.6240255987336356,3.140236111111111,3.3685000000000005,3.0172142832834403,3.152028461648273,1.8802779429302832,1.7764359290930114,12.423749999999998,12.547499999999989,12.608445211978099,12.583182661346553,12.39641199194384,3.6997657302375044,4.270030969030968,4.025045212269632,3.9331095249972,2.7381059520622015,2.149798945240865,4.971982803340885,5.148843622259383,5.194004475782755,4.99628664587347,3.926278303996371,3.66393260276412,2.4993224637681157,2.682815476190476,2.601161795287716,2.6571496336770055,1.4730299038481123,1.3520373103784735,4.8914963731444,5.282687500000001,5.235348585996379,5.950327026789799,3.157672614592559,3.412459894586277,6.29157300420168,6.114015651260502,6.306004073228811,6.378451157416809,5.136698819754365,5.638422184330855,2.4912533738191627,2.632631578947368,2.4171850118964917,2.5895075520584454,1.4644636229212535,1.4305530893810665,6.553286315367662,6.814999231950845,6.780881841004659,7.370317133031842,5.361863428203368,5.518140485358089
2003-11-30,POMKH,3.382340425531914,3.7319444444444474,3.644588235294117,2.055081967213116,3.380238095238096,2.8392452830188666,2.9599999999999995,2.9348275862068967,2.29,3.5239999999999996,2.6522222222222225,11.41,2.181720430107527,3.4494999999999987,1.49695652173913,2.5486842105263157,4.800000000000002,2.0733333333333333,4.410652173913042,5.501643661200253,5.569602963525836,4.729481146686803,4.473970061487281,4.867476365983803,4.7260250453423005,4.807265785895694,5.076644608274325,4.665373855189697,5.007017466794947,4.816936083766763,4.617452340255954,4.906916760935142,4.648469089862666,4.285009105504482,4.331219617056113,4.202300030844793,4.204595836121959,3.973716378504557,4.165720625758861,3.389347400950418,2.8666885252950345,3.4575279973571957,3.0928751089616053,4.205391504774365,4.40445999402896,3.9461434812864358,4.194408790573426,3.509453622621214,3.361899439899328,3.8721706029437457,3.6806569089900085,3.3312375747660603,3.4862129560535884,3.0611825716786467,3.178102585537957,4.003249148163664,4.711337267080745,4.240070168007359,4.493802589169104,4.702018870780781,4.602773150897827,3.302945954907162,3.4516810344827595,3.1410059595674813,3.295563478127976,3.2210306192542224,3.526925022984397,3.570076884920635,3.917579365079363,3.323734628348385,3.460821441100564,3.4434774873271246,3.31859928520033,4.018685897435898,4.414269230769229,4.070095816700144,4.66211975418695,3.876779238754406,4.418513259633177,3.0666527777777772,3.1995555555555564,2.871217458858953,2.9005642143082593,3.15813110901993,3.013288214987644,12.392499999999998,12.434999999999988,12.12906712718686,12.307068761236717,11.663003276038392,3.665146133167908,3.8139026349994074,3.2877152994047893,2.802476957657636,3.5933848834539512,3.4501170915701245,4.955097678866832,4.964274177814938,4.496202685469653,4.716284285890206,4.441703666425363,4.533783419394746,2.470371376811594,2.5654474637681153,2.1594796858682814,2.350479320471093,2.195204236606031,2.4685644964439684,4.65222013115722,5.02635855263158,4.160682835808354,3.9218378916629164,3.763117378540408,3.7373446180865924,6.65321345899471,6.126315651260502,5.703602443937287,5.844593428950113,5.2907022564642014,5.202256302022134,2.472426338281601,2.515964912280702,2.2796443404712283,2.5143490763861167,2.428316154175401,2.461359628513336,6.718148684705642,6.690726791558138,5.832789974168012,7.045928184867966,5.508137438155156,5.483520102684406
2004-02-29,POMRB,6.111162790697674,4.313283582089554,5.343764705882351,4.3967213114754085,4.266976744186047,4.176792452830188,3.0022580645161283,4.036206896551725,3.2816666666666667,3.3506666666666667,3.4944444444444445,12.54,3.893333333333335,5.106451612903224,2.365,4.044102564102563,7.205,2.9923076923076914,6.743333333333332,5.622069256438349,5.386500804057396,5.282153804291151,5.075328633688571,7.053433879153271,6.880592588073324,4.94014987876222,4.859292426873637,4.524537745949639,4.784100003373715,6.1147754571583555,5.417352504694367,5.029161342742225,4.728851055806937,4.70851134565563,4.5600395733819665,5.386358701118474,5.311478210645873,3.847333738775445,4.020079525056284,3.792296965160414,3.4734022582631168,4.134611702682354,3.8892269139384292,4.195658374927806,4.21529508916638,4.07447678644628,4.153944133282478,4.750641078236643,4.817590306410235,4.071698959425227,3.8158844339622613,3.6694595259917113,3.7199285556220434,4.080707663413745,3.6074342589105513,3.705176406926406,4.164293087557603,3.7449453266108668,3.865410130003178,4.62291669946098,4.302917476247724,3.251236737400531,3.3453017241379324,3.499086334361179,3.442159786863945,4.217765614121734,4.265331355553572,3.5992224702380953,3.5872817460317443,3.3069074436756978,3.293604508107872,4.986316701130471,5.02245487226481,4.045051282051283,4.043858974358972,3.7823241566867534,4.510203844199073,4.574904330012763,4.767111888585445,3.100070707070707,3.0809166666666674,3.1205082530931496,3.0526190021545947,3.920862184437995,3.8947038751567837,12.472499999999998,12.412499999999987,12.293440276312115,12.327045005228968,12.430986525406215,3.731317055318047,3.585628825475598,3.5299625129762076,3.057839038779671,4.8315220997053565,4.273636480985822,4.9919412285463185,4.979691428866832,4.740302256443082,4.815423268952784,5.4085240671247465,5.067238620460648,2.506894248188406,2.4331974637681153,2.2416878115209693,2.307811295180543,2.639934682720665,2.68399423413192,4.562269473262483,4.756634193657221,4.114050727126037,3.6222727342721304,5.02942328336752,4.678933441022896,7.002738095238096,6.456830357142856,6.304161466362372,6.214816822724072,6.607034763129665,6.591040678386035,2.485951818649187,2.4665418353576247,2.564709681205813,2.5930869876015152,3.1789524323283462,3.138557286265768,7.022122037146539,6.4158458391771855,6.1970073178341405,7.0829891900672886,7.9197079708346525,7.44861680438045
2004-05-31,PREMON,8.782571428571428,6.41718309859155,7.118499999999999,6.483749999999999,5.629736842105262,5.5768518518518535,4.864848484848483,3.7761538461538464,5.491249999999999,5.1640000000000015,4.178888888888888,13.29,6.1896,6.1735000000000015,4.2873913043478264,8.10625,9.804814814814817,3.094444444444445,11.15975609756098,5.71480400655949,5.61678651834311,6.682320854003262,7.092506382687195,8.533411489038507,7.533069693211488,5.33205521137212,4.755239144917751,5.281595887006404,5.163367629664265,7.368738503146985,6.216996373571133,4.953084486619505,5.084982466063348,5.672506807393377,5.391978413951457,6.642073824241061,6.320258458131158,3.8739012219186395,3.9273532319528357,4.868878179096248,5.659766202398672,6.42314049594627,6.983949886467559,4.108521289790721,4.195487920382352,4.696580808709873,4.4989618394460305,5.860288450107154,5.6026236538514835,4.232489190251572,3.9284567719252244,4.432416456335768,4.431181720569695,5.663632401379948,5.428054779989321,3.6095929175830883,3.842205208769724,4.192906589905913,3.9992078592641627,4.656245798863127,4.74172424934047,3.2177022546419103,3.2605901856763944,3.609913339078246,3.518045495359639,4.565401124748631,4.553323727985077,3.7675173611111115,3.552872023809522,4.180644466205418,3.8212413264972596,5.384107861098125,5.333293683347704,4.2888782051282055,3.993512820512819,4.334994494012053,4.603132691324618,5.356900118073972,5.099259025726295,3.203611111111111,3.05238888888889,3.543860507411445,3.4930775145249893,4.562914919508396,4.627805074693088,12.621249999999998,12.372499999999988,12.692064165787269,12.535870995670855,13.574056993279946,3.847585862926018,3.7446634408602133,4.593817507785724,4.847788258281859,6.6436491774576325,6.123541475821301,5.169821625240732,4.930503928866831,5.31358135386585,5.1051622077371945,6.292851906551045,6.458774404702457,2.5731514190821256,2.507545289855072,3.0599692086517125,2.811605640743727,3.85430085982216,3.8626348591319277,4.6243973515519565,4.54780606865722,5.710930436275622,6.6827878255586235,7.732116531942251,7.751591515228283,7.274870014245015,6.84959656084656,7.70442280574335,7.503749811192515,9.163021497454682,8.728811412074288,2.5236933708054394,2.478310841205578,2.776603586501266,2.686313385470042,3.314254069301431,3.3343969991421263,7.176385440924503,7.020451530234097,8.182106829724876,7.812206982054377,8.470176399023378,7.922450018013798
