Date,Season,Morni,Barwala,Pinjore,Morni_Trend,Morni_SMA,Morni_EWMA,Morni_DES,Morni_TES,Morni_ARIMA,Barwala_Trend,Barwala_SMA,Barwala_EWMA,Barwala_DES,Barwala_TES,Barwala_ARIMA,Pinjore_Trend,Pinjore_SMA,Pinjore_EWMA,Pinjore_DES,Pinjore_TES,Pinjore_ARIMA
2000-08-31,MONSOON,11.15,11.185999999999998,20.5175,11.172500000000001,10.972500000000004,11.145335616241898,11.61152971922349,11.231259300717054,9.947897675862208,11.040394841269842,10.910694444444447,11.212533737343485,11.978063504014084,10.210161387281582,11.345790409750487,16.796708333333335,17.080041666666677,17.884550229151813,17.15184103325861,16.435906450082463,15.509481932704995
2000-11-30,POMKH,10.8,11.536,13.656666666666665,11.27,11.125000000000004,11.00720136974514,10.767530347660108,10.5456873658105,10.854415783503311,11.456511904761904,11.105805555555559,11.34192024240609,11.893374257965599,11.544294878910383,11.873835119428087,17.5858125,16.240208333333342,16.193396804157754,16.167499703868526,16.241845825429056,16.979339416254145
2001-02-28,POMRB,11.23,10.475714285714286,18.872,11.295,11.220000000000004,11.096320821847083,11.113402449391925,10.67501269688626,10.673893745671691,11.742428571428572,10.97498412698413,10.995437859729368,11.722922955625213,12.005051335404671,11.70007746441883,17.832791666666665,17.353208333333342,17.264838082494652,16.823355367868047,16.266407513536024,19.169080854262837
2001-05-31,PREMON,12.1,14.554444444444444,18.2275,11.335,11.320000000000004,11.49779249310825,12.416771748565768,12.102023178637968,12.035196615878013,11.43206746031746,11.938039682539685,12.419040493615398,11.928062590564362,12.044880254593298,11.550108483038183,18.450083333333332,17.81841666666667,17.64990284949679,17.25013261089129,18.23356526660234,15.175619387224087
2001-08-31,MONSOON,10.95,9.621111111111112,20.6325,11.4675,11.270000000000005,11.278675495864949,11.125401543744351,11.585628275223279,11.628679605158505,11.30854761904762,11.546817460317463,11.299868740613684,11.679009355786018,10.743257122588398,12.516941719005835,19.148249999999997,17.84716666666667,18.842941709698074,18.359637800930752,17.78563812982193,18.394782407904426
2001-11-30,POMKH,11.32,10.618,18.48,11.548750000000002,11.400000000000006,11.295205297518969,11.164475512140818,10.747457266587835,11.264030550694322,10.967472222222224,11.317317460317463,11.02712124436821,11.540845875111565,11.503182081351877,11.07657700607471,19.5355625,19.053000000000004,18.697765025818846,18.700362493510863,16.328621035690695,18.145296077313827
2002-02-28,POMRB,11.77,10.405555555555557,19.634,11.860000000000001,11.535000000000004,11.485123178511381,11.841907350461538,11.058638982507386,11.53998558524489,10.870166666666668,11.29977777777778,10.778494968843148,11.396654894767467,11.723938631175663,10.956439778274856,19.230749999999997,19.243500000000004,19.072259015491305,19.300062882620143,17.98815494415008,19.544063234764533
2002-05-31,PREMON,12.21,11.896,20.564,12.235,11.562500000000004,11.77507390710683,12.562897570425974,12.440349732295468,12.111293201281669,11.275277777777777,10.63516666666667,11.22549698130589,11.397251406947223,11.821504661760912,11.73405700104024,18.870875,19.827625000000005,19.66895540929478,20.06746045727135,19.378388689619737,18.285087549526853
2002-08-31,MONSOON,13.33,11.50111111111111,15.857499999999998,12.882499999999999,12.157500000000002,12.3970443442641,14.066968696299373,11.71362968473779,12.305203376487809,11.747350694444446,11.105166666666669,11.335742633227978,11.362948655189081,9.85341462786052,10.818804766316653,19.248375,18.633875000000003,18.14437324557687,19.276184537286007,19.585411713261113,19.07114997690782
2002-11-30,POMKH,11.94,11.978888888888893,20.375999999999998,13.545,12.312500000000002,12.214226606558459,12.29409571179365,11.986678955621459,12.601725264685406,12.04903125,11.44538888888889,11.593001135492344,11.373961881803586,11.37143246148227,11.428426847079121,19.978375,19.107875000000003,19.03702394734612,19.826748490022737,16.88401383981215,19.41308289145427
2003-02-28,POMRB,16.33,12.82125,20.758000000000006,13.662500000000001,13.452500000000004,13.860535963935074,17.693258455994737,12.082314212042672,12.93969545983432,11.76048611111111,12.049312500000001,12.084300681295407,11.458289891860836,12.000717156997489,11.228369544032914,21.464750000000002,19.388875000000006,19.725414368407677,20.399250252080794,18.695340360898562,16.73288358888107
2003-05-31,PREMON,12.95,11.89375,25.28,13.72,13.637500000000005,13.496321578361044,14.058782932460835,14.666536378229035,13.882870893376456,11.403055555555556,12.048750000000002,12.008080408777243,11.453014230425989,12.683694423390001,12.613727799576655,22.180875,20.567875000000008,21.947248621044608,22.245285255670314,20.085045812571348,19.566547930566188
2003-08-31,MONSOON,13.53,9.195,23.0325,13.272499999999999,13.687500000000004,13.509792947016628,13.258509205432214,13.71168575044925,14.599217587144008,11.080121527777777,11.472222222222225,10.882848245266345,11.210090891972316,10.479011288877969,10.961892304139887,21.584958333333333,22.361625000000007,22.381349172626763,23.1850577810829,20.21037208963733,20.067520690834893
2003-11-30,POMKH,12.2,11.425555555555556,18.93,12.835,13.752500000000005,12.985875768209976,11.579032630982736,12.964057882082754,12.962098883156774,10.840385416666667,11.33388888888889,11.09993116938203,11.186349778545841,11.194634481848347,10.60986585996772,20.438958333333332,22.000125000000004,21.000809503576058,22.667078656158452,19.77649965139738,22.801875926684684
2004-02-29,POMRB,12.49,10.791111111111107,17.436666666666664,12.9025,12.792500000000004,12.787525460925986,11.85275428529872,13.599793984355923,13.828306269599736,10.927791666666666,10.826354166666667,10.976403146073661,11.108811740404198,11.720863220458087,11.130290623176187,19.491812499999998,21.16979166666667,19.5751523688123,21.608668079065666,20.613887622212143,21.248388808201323
2004-05-31,PREMON,13.29,12.005999999999998,19.433333333333334,13.1,12.877500000000001,12.988515276555592,13.315264587987405,12.950015243897854,12.039621214587022,10.93283333333333,10.854416666666665,11.388241887644195,11.145611070295708,11.924795720270932,11.573437633877607,19.584,19.708125000000003,19.518424754620714,21.15611329255008,21.592394639009353,18.652761305621556
2004-08-31,MONSOON,13.73,9.781999999999998,21.302000000000003,13.46125,12.927500000000002,13.285109165933356,14.284045657031971,13.092387482102351,12.99815047346313,10.912138888888887,11.001166666666665,10.745745132586517,10.982780795831017,9.958541892130278,10.5704015336562,20.437416666666664,19.275500000000005,20.23185485277243,21.26823695362307,20.074701446226715,17.827139131917033
2004-11-30,POMKH,13.58,10.878888888888886,21.398000000000003,13.62875,13.2725,13.403065499560014,14.049188420273794,12.553769706838446,12.838771199578956,10.851840277777777,10.864499999999998,10.799002635107465,10.931727099467114,10.977274254808767,10.761135844965889,21.42766666666667,19.892500000000005,20.698312911663457,21.384374509781697,18.787841129664365,19.15630432621723
2005-02-28,POMRB,14.0,11.172222222222222,21.796,13.72875,13.65,13.64183929973601,14.274779140431141,13.823318234280569,14.951722616766183,10.635059027777777,10.959777777777777,10.948290469953367,10.91125626486138,11.41337336835769,10.728140278974498,21.9325,20.982333333333337,21.137387746998073,21.592565974681417,19.854853813356737,20.332468322967134
2005-05-31,PREMON,13.12,11.142499999999998,22.996,13.9175,13.6075,13.433103579841607,13.074101633229729,13.953474945794238,13.503433214940468,10.418437499999998,10.743902777777777,11.025974281972019,10.8900471751044,11.805772715951816,11.614412318084689,22.02525,21.873,21.88083264819884,22.122741139641196,21.87716614806667,20.433833127380797
2005-08-31,MONSOON,14.7,8.911249999999997,21.778,14.043749999999998,13.849999999999998,13.939862147904964,14.838781586367602,13.693978016917233,13.12984314039018,10.300850694444444,10.526215277777776,10.18008456918321,10.673908555604136,9.635759032513937,10.018048764791892,22.1395,21.992,21.839699588919302,22.21533910648562,21.458522919107615,20.76075641460578
2005-11-30,POMKH,14.12,10.016666666666666,21.664,14.123749999999998,13.985,14.011917288742978,14.486007583206952,13.373636848653977,13.523389559047253,10.130451388888886,10.310659722222221,10.114717408176592,10.57520614205951,10.504515363857772,10.267550606378899,21.469125,22.058500000000002,21.769419753351585,22.227112879884785,20.23272698345413,21.47187834448601
2006-02-28,POMRB,14.47,11.093750000000002,22.444000000000006,14.084375,14.1025,14.195150373245786,14.644315763358511,14.371450248475794,13.379470443797441,10.025062003968253,10.291041666666665,10.506330444905956,10.580629585707458,10.834020193790366,10.25084426415904,20.0876875,22.2205,22.039251852010953,22.436703090713028,20.990903096620315,20.74241373653042
2006-05-31,PREMON,13.29,9.857777777777775,16.985,13.989999999999998,14.144999999999998,13.833090223947472,13.1135202710923,14.278047591895024,14.711321378452801,9.979786706349207,9.96986111111111,10.246909378054683,10.476493609559569,11.363508304318579,11.296443935837123,18.772437500000002,20.717750000000002,20.017551111206572,20.9839447536355,22.799482666523385,20.729731773651316
2006-08-31,MONSOON,14.215,9.352857142857145,16.7375,13.926874999999999,14.023749999999996,13.985854134368482,13.991622448963675,14.309605174099012,14.614055576769264,9.871163194444446,10.080262896825397,9.889288483975669,10.33739020334574,8.962917876971233,9.183667538550475,17.3620625,19.457625,18.705530666723945,19.597792099659795,21.05821386793359,20.98112972131927
2006-11-30,POMKH,13.85,9.212857142857144,16.1825,13.8121875,13.956249999999995,13.931512480621087,13.87689093340723,13.509383763390296,14.139039924163427,10.013115079365079,9.879310515873017,9.618715947528258,10.198738199700818,10.136693470609936,10.157160246640322,16.710833333333333,18.08725,17.696318400034368,18.248393205876567,19.206558653415268,17.614280967273455
2007-02-28,POMRB,14.235,11.028571428571427,16.6425,13.7875,13.897499999999994,14.052907488372654,14.328172651231235,14.22479857863255,13.729363048433818,10.109642857142857,9.863015873015874,10.182658139945527,10.233065095650513,10.346870534836095,9.826660815268044,16.950520833333336,16.636875,17.27479104002062,17.270648354062317,19.19914347249744,17.42330540861473
2007-05-31,PREMON,12.607500000000002,11.058571428571426,17.576666666666668,13.881875,13.726874999999994,13.474744493023593,12.370565833976011,13.889236840125683,13.341080094214657,10.158571428571426,10.163214285714286,10.533023455395886,10.266879276437736,10.991850149107428,10.858143806208739,17.1296875,16.784791666666667,17.395541290679038,16.785110071962222,19.171166213211123,17.0869548388034
2007-08-31,MONSOON,14.7,8.924285714285713,18.063333333333333,13.944999999999999,13.848124999999992,13.964846695814156,14.707183186971516,13.976697287705697,14.099672083054609,10.2625,10.056071428571428,9.889528358951818,10.109254885164471,9.021632391852636,9.487195438007358,17.3665625,17.11625,17.662658107740754,16.612807711493897,18.39352926438899,17.396082291676795
2007-11-30,POMKH,14.12,10.032857142857145,16.29,13.974375,13.915624999999993,14.026908017488493,14.579923205253506,13.579378794096499,13.679754652114926,10.191071428571428,10.261071428571428,9.946859872513949,10.063958707287055,10.062040112605256,9.7395101724257,19.141666666666666,17.143124999999998,17.11359486464445,16.05470061068968,17.434858358420446,17.9813799620685
2008-02-29,POMRB,14.47,11.04,18.43,13.713875,13.974374999999995,14.204144810493096,14.748510063271013,14.309847253285238,15.019512464927075,10.300386904761904,10.263928571428572,10.384115923508368,10.111700791015295,10.517079596793465,10.15446153457456,20.257604166666667,17.59,17.640156918786673,16.27720274519653,17.825413945699076,18.197044006115178
2008-05-31,PREMON,12.607500000000002,10.475714285714286,29.99,13.181152777777779,13.974374999999995,13.565486886295858,12.341685343695145,13.786048998513222,13.234462277334359,10.320595238095239,10.118214285714288,10.420755268390735,10.10525645655269,11.118601736942718,10.793063879208548,19.88520833333333,20.69333333333333,22.580094151272004,20.079396315162306,18.494602570640275,17.192049476122442
2008-08-31,MONSOON,12.616,10.381666666666666,14.5775,12.637112373737375,13.453374999999994,13.185692131777515,11.89590045870941,14.29696076281643,13.467513844290192,9.90702380952381,10.482559523809527,10.405119827701107,10.09110672824136,8.954167404666347,9.128934449921617,19.702291666666667,19.821875,19.3790564907632,18.955798140570735,20.175485278623068,18.997346811816545
2008-11-30,POMKH,11.942222222222224,8.737142857142857,16.796666666666667,12.365294191919192,12.908930555555552,12.688304167955398,11.337742849953841,12.924842458621624,12.475409134314159,9.715535714285714,10.158630952380955,9.737929039477805,9.93314940575788,10.411918293574868,10.249837082002992,17.407916666666665,19.948541666666664,18.346100561124587,18.507737227099575,18.179262671932932,25.461895683716143
2009-02-28,POMRB,12.295454545454545,9.027142857142858,16.46,12.365294191919192,12.365294191919189,12.531164318955057,11.97042482799982,12.987135241418256,12.330511339951302,9.763125,9.65541666666667,9.453614566543827,9.815321531423551,10.416566852543511,9.72555277030754,15.829687500000002,19.456041666666664,17.591660336674753,17.970003837729035,18.804271581383585,16.1245281303423
2009-05-31,PREMON,12.607500000000002,10.956666666666665,13.605,12.365294191919194,12.365294191919189,12.561698591373034,12.721722068892,11.874539400137564,11.460230099719972,10.209910714285714,9.775654761904764,10.054835406592963,9.878598017090265,10.494689317216714,9.869478808583755,16.1234375,15.359791666666666,15.996996202004851,16.644961738238973,20.67946239733216,17.452851485640696
2009-08-31,MONSOON,12.616,10.281428571428572,18.336666666666666,12.365294191919192,12.365294191919189,12.58341915482382,12.87197530603376,13.036715690124057,12.42541730448421,11.207083333333333,9.75059523809524,10.145472672527205,9.87646785089746,8.632651288943878,9.304923886231853,15.908229166666668,16.299583333333334,16.93286438786958,16.866186286472328,16.46329765526196,17.114430164612756
2009-11-30,POMKH,11.942222222222224,12.411666666666667,15.3875,12.365294191919192,12.365294191919187,12.326940381783182,11.920248542435207,12.290697712329804,12.598912301672039,11.970714285714287,10.669226190476193,11.05195027018299,10.062502518092462,10.150964932235873,9.895057766168122,17.149166666666666,15.947291666666668,16.314718632721746,16.251764945377943,16.420500627377933,15.542378436479492
2010-02-28,POMRB,12.295454545454545,13.330000000000002,16.1475,12.365294191919192,12.365294191919187,12.314346047251727,12.133732813635568,12.656486636082557,11.91779072610667,12.118809523809524,11.74494047619048,11.963170162109794,10.312444524929804,11.232735099410569,10.965315738857445,18.100833333333334,15.869166666666667,16.24783117963305,15.965137290769164,16.95441549355857,18.303144073735535
2010-05-31,PREMON,12.607500000000002,12.762857142857143,23.845,12.365294191919194,12.365294191919187,12.431607628351037,12.68162300705873,11.945363488527905,11.980044203237167,11.60217261904762,12.1964880952381,12.283044954408734,10.489335055541368,12.265147930388231,11.75964425676825,18.7620625,18.429166666666664,19.286698707779827,18.06176678448329,18.350093449117683,16.519408374235507
2010-08-31,MONSOON,12.616,9.66,15.71,12.365294191919192,12.365294191919187,12.50536457701062,12.798405224764041,12.859414325578998,11.944918714019996,10.588683035714284,12.041130952380959,11.23382697264524,10.376151352398011,10.412889545114325,10.428639098407317,20.7181875,17.772499999999994,17.856019224667897,17.57154164335348,17.712542808997256,17.2853761668416
2010-11-30,POMKH,11.942222222222224,8.899999999999997,23.304,12.365294191919192,12.365294191919187,12.280107635095263,11.878866031986174,12.19651169540703,12.061469180308915,9.787388392857142,11.163214285714291,10.300296183587143,10.20632529383983,11.273878263523141,10.290241644132164,21.891375,19.751624999999994,20.035211534800737,19.379510345309196,16.543058194253017,21.671387060830178
2011-02-28,POMRB,12.295454545454545,8.73375,23.88000000000001,12.365294191919192,12.365294191919187,12.286246399238976,12.12324556269111,12.596721325366024,12.29277177884817,9.312767857142855,10.01415178571429,9.673677710152287,10.037462468353077,11.087185663917074,10.136854328111395,23.2895,21.684749999999994,21.573126920880448,21.205927009546265,18.457875602877145,17.009604618598203
2011-05-31,PREMON,12.607500000000002,10.94875,25.498,12.365294191919194,12.365294191919187,12.414747839543386,12.685240879163599,12.104463729442902,12.76459431202684,9.253303571428571,9.560625000000005,10.183706626091372,10.079591837573316,10.901462664968014,10.138551512525416,24.683000000000007,22.097999999999995,23.14307615252827,23.315002206621955,21.921100307222268,21.681700601307636
2011-08-31,MONSOON,12.616,7.677142857142856,25.241999999999997,12.365294191919192,12.365294191919187,12.49524870372603,12.803874178100047,12.783289982781714,12.611475352294054,10.242477678571428,9.06491071428572,9.181081118511965,9.82916180913725,8.92592592844608,9.48728625108781,23.938645833333336,24.480999999999995,23.98264569151696,25.050852287734767,19.7718456439467,22.124237356875742
2011-11-30,POMKH,11.942222222222224,10.407142857142855,24.920000000000005,12.365294191919192,12.365294191919187,12.274038111124508,11.881783441049162,12.148068527095306,12.13809502784716,10.943665178571427,9.441696428571435,9.67150581396432,9.842675179027825,9.651190919022131,9.11708230740323,23.02629166666667,24.884999999999994,24.357587414910178,26.35256788518032,21.272216956518786,23.133179546845515
2012-02-29,POMRB,12.295454545454545,15.14,16.309166666666666,12.365294191919192,12.365294191919187,12.282604684856523,12.123910851335944,12.558239775747424,12.40875643562321,10.858878348214287,11.043258928571435,11.858903488378592,10.272564234641324,10.32111813801522,10.255466071732409,21.959708333333335,22.99229166666666,21.138219115612774,24.671691427675132,22.43885030152133,22.996714336370317
2012-05-31,PREMON,12.607500000000002,10.152000000000001,25.770000000000003,12.365294191919194,12.365294191919187,12.412562810913915,12.684931075218584,12.234707646673563,12.289450168119348,10.741667410714285,10.844071428571436,11.176142093027156,10.222748043405815,12.098424741997988,12.540747644042312,20.931125,23.06029166666666,22.990931469367666,25.75473669331185,23.617563597810367,22.49020804675147
2012-08-31,MONSOON,12.616,7.795598214285714,16.43733333333333,12.365294191919192,12.365294191919187,12.49393768654835,12.80346859488361,12.734535524971147,12.686308144814287,9.97602455357143,10.87368526785715,9.823924541530578,9.969592479001472,9.577218378775996,9.11549291365555,20.076979166666668,20.85912499999999,20.369492214953933,23.79260409176219,21.520569483771382,17.611315198198845
2012-11-30,POMKH,11.942222222222224,9.351,25.496,12.365294191919192,12.365294191919187,12.2732515008179,11.881577348760896,12.11100641673818,12.396914454328751,9.37527455357143,10.609649553571437,9.634754724918347,9.876986567353836,10.15664836083723,9.391309622824874,19.62383333333333,21.00312499999999,22.42009532897236,24.578236307660816,20.912363476055717,23.032648735878677
2013-02-28,POMRB,12.295454545454545,10.071,8.9,12.365294191919192,12.365294191919187,12.282132718672557,12.123868899024094,12.524786696311635,12.183809318063748,9.314824776785713,9.342399553571436,9.809252834951009,9.856436863560873,10.399172916225375,10.468115953577428,19.08716666666667,19.150833333333324,17.012057197383413,20.374453549391337,20.700853911117868,17.69829117529646
2013-05-31,PREMON,12.607500000000002,10.415,29.554000000000002,12.365294191919194,12.365294191919187,12.412279631203536,12.684956669879673,12.335775099059413,12.006727691192243,9.014897727272727,9.408149553571436,10.051551700970604,9.868132806115671,10.767754814272914,10.284445118081324,18.05325,20.096833333333322,22.02883431843005,22.65718938019528,22.204878847771372,22.59240138299728
2013-08-31,MONSOON,12.616,7.0489999999999995,8.36,12.365294191919192,12.365294191919187,12.493767778722122,12.803498589286612,12.702212558157361,12.32081131803508,8.531545454545453,9.221500000000008,8.850531020582363,9.581741742705269,8.682728421350182,8.855608392019853,18.109468749999998,18.07749999999999,16.56130059105803,18.606029177574484,19.86545925863553,13.254713083918102
2013-11-30,POMKH,11.942222222222224,7.698181818181819,25.302,12.365294191919192,12.365294191919187,12.273149556122164,11.881591925924825,12.081718155284246,12.28938255527574,8.285795454545454,8.808295454545462,8.389591339622145,9.378996356050566,9.30263567854127,8.889804277455738,18.2735,18.028999999999993,20.057580354634815,19.954487174109335,19.6709868541805,25.040850298606994
2014-02-28,POMRB,12.295454545454545,7.8569999999999975,9.54375,12.365294191919192,12.365294191919187,12.282071551855115,12.123871523685123,12.495378855852401,12.18251776797035,8.285201704545456,8.254795454545462,8.176554803773286,9.208927987120633,9.326530922429601,9.538614649840934,18.3820625,18.189937499999992,15.85204821278089,16.724649910017874,17.060161683246328,12.762399143441819
2014-05-31,PREMON,12.607500000000002,10.663,30.2225,12.365294191919194,12.365294191919187,12.41224293111307,12.68495460747076,12.413602925148458,12.327326732157562,8.498267045454545,8.316795454545462,9.171132882263972,9.302111665177895,9.382728497609255,9.136746709203694,17.2143125,18.35706249999999,21.60022892766853,20.000566588025503,22.31930621476522,22.48314370741887
2014-08-31,MONSOON,12.616,6.7962500000000015,8.559999999999999,12.365294191919192,12.365294191919187,12.493745758667842,12.803496376403418,12.681222518557536,12.377675601716632,8.788856691919191,8.253607954545462,8.221179729358383,9.04552184564099,7.7446537336956185,8.399838124864203,16.102031249999996,18.40706249999999,16.384137356601116,16.73033222991894,17.106452085996796,13.653796961067592
2014-11-30,POMKH,11.942222222222224,9.655454545454543,15.76,12.365294191919192,12.365294191919187,12.273136344089595,11.881590893564658,12.058752606696101,12.183222669725543,8.743023358585859,8.742926136363643,8.794889655796847,9.064843245845802,8.552131137443428,8.326256133043888,14.2421875,16.021562499999995,16.13448241396067,15.937952054996005,20.121247285860225,25.443474333566165
2015-02-28,POMRB,12.295454545454545,8.224444444444442,10.1875,12.365294191919192,12.365294191919187,12.282063624635574,12.123871361053133,12.469844851053084,12.299591608723254,8.839228219696967,8.834787247474754,8.566711571255887,8.956116063337783,9.317132295390797,9.795006209504807,12.326875,16.182499999999994,13.755689448376401,13.775371565297265,13.715319557280768,12.514581617612663
2015-05-31,PREMON,12.607500000000002,9.928888888888887,14.7,12.365294191919194,12.365294191919187,12.412238174781345,12.684954770631037,12.473300174962409,12.390102735783785,9.207904040404038,8.651259469696974,9.111582498309087,9.007794864782243,9.476470048388272,9.256117318054242,12.535874999999999,12.301874999999995,14.133413669025842,13.292873354181495,22.0910879638213,16.663746913367866
2015-08-31,MONSOON,12.616,8.3,8.76,12.365294191919192,12.365294191919187,12.493742904868807,12.803496539316686,12.668071245605338,12.552461146020939,10.049305555555554,9.027196969696973,8.786949498985452,8.910986010845026,7.611815901131403,7.799362304959728,12.954614583333333,12.351874999999996,11.984048201415504,11.366542551249,11.64794953350483,13.412771649483222
2015-11-30,POMKH,11.942222222222224,11.10111111111111,17.232,12.365294191919192,12.365294191919187,12.273134631810173,11.881590966764652,12.040938900854186,12.266821551423822,10.808888888888887,9.388611111111114,9.712614143835715,9.070254116531393,8.867219704055342,8.887126462692635,12.866497023809522,12.719874999999996,14.083228920849303,12.243757997117656,16.29850354577434,15.913775333863875
