Date,Season,Maheshpur,Amrapara,Hiranpur,Pakaur,Litipara,Pakuria,Maheshpur_Trend,Maheshpur_SMA,Maheshpur_EWMA,Maheshpur_DES,Maheshpur_TES,Maheshpur_ARIMA,Amrapara_Trend,Amrapara_SMA,Amrapara_EWMA,Amrapara_DES,Amrapara_TES,Amrapara_ARIMA,Hiranpur_Trend,Hiranpur_SMA,Hiranpur_EWMA,Hiranpur_DES,Hiranpur_TES,Hiranpur_ARIMA,Pakaur_Trend,Pakaur_SMA,Pakaur_EWMA,Pakaur_DES,Pakaur_TES,Pakaur_ARIMA,Litipara_Trend,Litipara_SMA,Litipara_EWMA,Litipara_DES,Litipara_TES,Pakuria_Trend,Pakuria_SMA,Pakuria_EWMA,Pakuria_DES,Pakuria_TES,Pakuria_ARIMA
1996-02-29,POMRB,5.1,1.94,8.73,6.23,7.78,4.815,,,5.1,4.669974806420164,4.785393754619521,0.0,,,1.94,5.350290159817112,2.084375,0.0,,,8.73,6.450281760321882,8.74,0.0,,,6.23,7.016462730014364,6.24,0.0,,,7.78,9.830918385053918,7.016964569116678,,,4.815,3.116902378074785,5.0825715949092185,0.0
1996-05-31,PREMON,5.9,3.78,12.24,6.65,9.0,3.78,,,5.42,4.92089615303732,5.958678235057416,5.099996835863344,,,2.676,7.913692254897282,4.042354570637119,3.0958169235853766e-08,,,10.134,7.18371886490637,12.258836565096953,8.729962904337041,,,6.398,7.406367355994763,6.669445983379502,0.0,,,8.268,10.827319237793322,8.611182060649474,,,4.401,2.55987803107853,4.781553993144753,-3.1928247124611233e-11
1996-08-31,MONSOON,3.01,1.5,2.72,5.88,4.93,3.285,4.41875,,4.4559999999999995,4.5503021371705685,3.378756317181545,5.689201411747251,2.445,,2.2056000000000004,7.534023916442783,1.8551650923488925,1.223726014088059e-07,7.005624999999999,,7.1684,5.027610490516527,2.7465342500441228,10.442721481507238,6.09625,,6.190799999999999,7.587249542305533,5.908340942749059,0.0,7.2575,,6.9328,9.593402808803114,4.809494736023187,4.0181249999999995,,3.9545999999999997,2.140056508678344,2.927696507924923,6.447163635435628e-11
1996-11-30,POMKH,3.515,1.76,6.052499999999998,5.51,8.03,3.59,4.45625,4.38125,4.079599999999999,4.35249318671807,3.997433784856951,3.753362289997911,2.6687499999999997,2.245,2.0273600000000003,6.372585760854191,2.1844667897706067,1.7088599486239708e-07,6.575625,7.435624999999999,6.722039999999999,4.572968076938409,6.085627644054535,8.041494787611947,6.10375,6.067500000000001,5.91848,7.63421304271096,5.546689239595706,0.0,7.16875,7.4350000000000005,7.37168,9.579282937782454,6.437906391286969,4.37125,3.8675,3.8087599999999995,1.927712336323267,2.913007824434078,7.608546869255966e-11
1997-02-28,POMRB,5.4,3.54,5.29,6.46,6.36,6.02,4.44625,4.456249999999999,4.607759999999999,4.566774136804198,4.769022253820671,4.727001004392938,2.725,2.645,2.632416,5.9590634299245675,2.404645155167465,1.6281025320065534,6.604375,6.575625,6.1492239999999985,4.158018772887246,8.762870457597876,8.260292017512809,6.0,6.125000000000001,6.135088,7.8035132732703065,6.271338625418304,6.22999154765517,7.26625,7.08,6.967008,8.711860025043553,7.0421292691717605,4.573125,4.16875,4.693256,2.205265465549896,5.010575875707846,4.544482002735424
1997-05-31,PREMON,5.9,3.97,12.24,6.48,9.71,5.4,4.444375,4.456249999999999,5.124656,4.837966584616335,5.940752889000846,5.52599357162622,2.79,2.6925000000000003,3.1674496000000003,5.543271708407864,4.560805625644009,3.1722822285391095,6.633125,6.575624999999999,8.5855344,6.439879787541564,11.872728088730407,10.344416363078622,5.9275,6.082500000000001,6.2730528,7.9225373782513975,6.708546130184638,6.64999097783417,7.126250000000001,7.2575,8.064204799999999,9.289282223128643,8.63631018927744,4.59375,4.57375,4.9759536,2.4054975998150887,4.512065008326064,3.567630731118534
1997-08-31,MONSOON,2.93,1.76,2.95,5.22,5.0,3.28,4.377083333333333,4.436249999999999,4.2467936,4.467821705311261,3.3016938872398356,3.801051217484745,2.64125,2.7575000000000003,2.60446976,3.7582512871999314,2.3110099035488703,1.2588421768567846,6.848125,6.633124999999999,6.3313206399999995,5.250575804177041,2.3615400789026797,4.3271872354647325,5.93,5.917500000000001,5.85183168,7.753056877112466,5.933336261035151,5.879992022506004,7.105,7.275,6.838522879999999,7.789280292442759,4.834640045905414,4.4939583333333335,4.572500000000001,4.2975721600000005,2.2784919194500026,3.0238364790071883,3.1004409925226715
1997-11-30,POMKH,3.58,2.02,6.052499999999998,5.59,6.84,3.76,4.285416666666666,4.452499999999999,3.9800761600000003,4.2990840894408775,3.896444840199843,3.573615178337438,2.46625,2.8225000000000002,2.370681856,2.643127067025411,2.594997934054823,1.4770414847333657,7.063125,6.633124999999999,6.219792383999999,5.323695597777251,5.733294675345382,6.41869425635793,6.012500000000001,5.937500000000002,5.747099008,7.612544428508651,5.530807751388204,5.509992524491169,7.06875,6.977499999999999,6.839113727999999,7.262827286738291,6.463053335355001,4.2822916666666675,4.615000000000001,4.082543296000001,2.2870595283563944,3.095166702658728,3.3883053769126317
1998-02-28,POMRB,4.796666666666667,2.09,7.01,6.4,7.38,5.051666666666667,4.27125,4.301666666666666,4.3067123626666675,4.4043941301337854,4.934795340949947,4.999700605225623,2.5416666666666665,2.46,2.2584091136,2.026925299649308,2.8590079013007745,2.5009693587948267,7.048749999999999,7.063124999999999,6.535875430399999,5.774804013295483,6.431841288273998,6.475601970787938,6.05,5.922500000000001,6.0082594048,7.592103751760067,6.329744365809527,6.353885373942498,6.79625,7.2325,7.0554682367999995,7.09027867742331,7.06724479448726,4.129166666666667,4.372916666666668,4.4701926442666675,2.553997811104445,5.282182502803258,5.296702051179645
1998-05-31,PREMON,5.77,4.02,12.24,7.2,8.4,4.675000000000002,4.257083333333333,4.269166666666665,4.8920274176,4.6817415527175505,5.787559142482605,5.33294153578396,2.649583333333333,2.4724999999999997,2.96304546816,2.830483966610472,4.56165558022721,3.5360669894310277,7.034374999999999,7.063124999999999,8.81752525824,8.21718158988604,12.211896279524531,10.68810147189054,5.9775,6.102500000000001,6.484955642880001,7.693801375476002,6.626719740051726,6.558425505072216,6.577500000000001,6.904999999999999,7.59328094208,7.422727120876482,8.661451403775294,4.024166666666667,4.191666666666668,4.552115586560001,2.7651089114332925,4.750982444324022,4.51169044071814
1998-08-31,MONSOON,2.9466666666666668,2.313333333333333,2.835,4.8,4.13,2.78,4.1275,4.273333333333332,4.113883117226666,4.3455830867478955,3.0863437802990594,3.5655126438730416,2.775833333333333,2.610833333333333,2.703160614229333,2.4966775967226247,2.2609668648810466,1.4875066148231333,6.819375,7.034375,6.424515154944,6.901604014317587,2.809837393008803,4.107903989877549,5.95125,5.997500000000001,5.810973385728,7.324786875480757,5.7405902542188105,5.524487969703661,6.40125,6.687499999999999,6.207968565248,6.034584053305434,4.859747280993372,3.8902083333333337,4.066666666666668,3.8432693519360006,2.649234974902945,3.0927626199004736,3.179811362042249
1998-11-30,POMKH,3.45,2.33,6.052499999999998,5.43,5.96,3.42,3.997916666666667,4.240833333333331,3.8483298703359994,4.175115708627055,3.7471946592857766,3.560096134825973,2.809583333333333,2.688333333333333,2.5538963685376,2.2912684479468015,2.5932569067451103,1.7247598434117881,5.932916666666666,7.034375,6.2757090929664,6.786249265026795,5.976946595719736,6.383410559583481,5.9725,5.957500000000001,5.6585840314368,7.065085926184109,5.569398481740269,5.553088472363198,6.4,6.4674999999999985,6.1087811391488,5.6759872701814835,6.488138069195171,3.7362500000000005,3.9816666666666687,3.6739616111616007,2.6718009956968363,3.274053967152525,3.5670783260587307
1999-02-28,POMRB,3.89,2.79,5.29,6.35,6.85,4.32,3.977708333333333,4.014166666666664,3.8649979222015998,4.125253508325978,4.826535538552028,4.752254400912331,2.9266666666666667,2.8633333333333333,2.64833782112256,2.4530070447111516,2.858344613327886,2.371420012787677,5.553958333333333,6.604375000000001,5.88142545577984,6.3727436673795,6.807599576231691,5.8426767732650235,6.322500000000001,5.945000000000002,5.935150418862079,6.973599650676243,6.360167642525746,6.372972281216598,6.421250000000001,6.334999999999998,6.40526868348928,5.827465852031759,7.09230668087636,3.74875,3.7987500000000027,3.9323769666969604,2.8706253168029354,5.22015740713075,5.171238302218477
1999-05-31,PREMON,5.64,3.59,6.868333333333332,7.42,8.92,4.175,3.9149999999999996,3.9816666666666647,4.57499875332096,4.431690507306013,5.515335569090212,5.0048065096098275,2.91125,2.7558333333333334,3.025002692673536,3.1114463748028336,4.663123831944684,3.6875529458368277,5.846458333333333,5.261458333333334,6.276188606801237,6.5559007216075305,12.03320739991521,10.210343589627012,6.734062499999999,6.000000000000003,6.529090251317248,7.07706535842125,6.810328304746461,6.82397407265345,6.39125,6.464999999999998,7.411161210093567,6.904353780969602,8.686499095520439,3.63375,3.6737500000000027,4.029426180018175,3.04625605565131,4.730537777275712,4.556893196988534
1999-08-31,MONSOON,2.915,3.68,5.175000000000002,7.38,3.78,3.38,4.01875,3.9737499999999977,3.9109992519925765,4.138378007488768,2.8227595998742516,3.47573197273188,2.6737499999999996,3.0975,3.2870016156041215,3.6714371438910978,2.2760680767783708,1.7467620291421992,6.090208333333333,5.8464583333333335,5.835713164080743,6.109739658969318,2.009888460345297,4.374113175379081,6.839375,6.645000000000002,6.869454150790348,7.165895997393466,5.446718802216928,5.224621400652629,6.45875,6.377499999999999,5.958696726056139,5.733965641949126,4.884807294206016,3.3381250000000002,3.8237500000000026,3.769655708010905,3.076789789488093,3.008607305974405,3.0011931729945824
1999-11-30,POMKH,2.98,0.84,6.052499999999998,6.1425,6.07,1.9,4.220625,3.8562499999999975,3.5385995511955457,3.9155493466552707,3.5062032522358813,3.418627177439456,2.75375,2.725,2.3082009693624728,2.345057299444554,2.805131653085475,1.9146614050178792,6.3339583333333325,5.8464583333333335,5.922427898448445,6.030005838866779,5.498555838344633,6.224502262170809,6.578125000000001,6.823125000000003,6.57867249047421,7.019529898447099,5.686421230346032,5.502141984028295,6.1075,6.4049999999999985,6.003218035633684,5.691812985609375,6.513188691672458,3.37875,3.4437500000000028,3.0217934248065434,2.842936189441384,3.313323786403974,3.4899182217870037
2000-02-29,POMRB,5.19,2.38,7.24,6.48,7.28,3.475,4.258125000000001,4.181249999999998,4.199159730717327,4.17407600082906,4.40078233292979,4.090392534655031,2.7525,2.6225000000000005,2.3369205816174836,2.237937831372162,2.769312045145531,2.4714986588608157,6.612083333333333,6.333958333333333,6.449456739069067,6.400590283802924,5.424378359264461,6.28970842207027,5.979375,6.855625000000002,6.539203494284527,6.9360951268262125,6.557620439516859,6.364526088900622,5.8090625000000005,6.5124999999999975,6.51393082138021,6.2040672669277726,7.117359542090261,3.55,3.2325000000000026,3.203076054883926,2.909870870835076,4.977951270737913,4.8349363153086955
