Date,Season,Phagwara,Sultanpur Lodhi,Dhilwan,Kapurthala,Nadala,Phagwara_Trend,Phagwara_SMA,Phagwara_EWMA,Phagwara_DES,Phagwara_TES,Phagwara_ARIMA,Sultanpur Lodhi_Trend,Sultanpur Lodhi_SMA,Sultanpur Lodhi_EWMA,Sultanpur Lodhi_DES,Sultanpur Lodhi_TES,Sultanpur Lodhi_ARIMA,Dhilwan_Trend,Dhilwan_SMA,Dhilwan_EWMA,Dhilwan_DES,Dhilwan_TES,Dhilwan_ARIMA,Kapurthala_Trend,Kapurthala_SMA,Kapurthala_EWMA,Kapurthala_DES,Kapurthala_TES,Kapurthala_ARIMA,Nadala_Trend,Nadala_SMA,Nadala_EWMA,Nadala_DES,Nadala_TES,Nadala_ARIMA
2000-02-29,POMRB,7.1933333333333325,6.93,6.38,4.715,9.220231910946195,7.655,7.145833333333333,7.114385560600926,7.27175852071619,6.898057679999958,6.299879760681083,11.542083333333334,12.3225,9.259266766877001,13.114348987710951,6.890568948569259,7.682345526698561,5.991875,5.52,5.69319416045129,5.785074969489441,5.0411233805927695,5.147828298579606,4.890000000000001,4.564583333333333,4.412379611994915,4.639087446115347,3.43821265692603,4.0584715916672165,10.546343604903186,10.546343604903186,10.335529130554477,10.501710777503732,9.775294784714255,10.065167502654864
2000-05-31,PREMON,7.933333333333334,22.758333333333336,6.3000000000000025,4.5,9.565694444444443,8.017500000000002,7.509166666666666,7.441964669693889,7.8560698123140265,7.851331350557892,6.990476280117675,12.352083333333333,11.012083333333333,14.658893393459536,15.73814766928107,28.747957175771326,22.418592539531765,6.298750000000001,5.8325000000000005,5.9359164962707744,6.031089659748608,6.343752179000335,5.731825246430306,5.6937500000000005,4.20375,4.447427767196949,4.642323608098678,5.625461630317173,4.7371743413079095,10.546343604903186,10.546343604903186,10.027595256110462,10.26934307290844,9.718433011445358,10.02742279791856
2000-08-31,MONSOON,8.723333333333334,11.32,6.5950000000000015,9.38,11.813727153188694,8.452083333333334,7.800833333333332,7.954512135149667,8.674130332139471,8.100265276184404,7.592139409333631,12.817708333333332,12.072083333333333,13.323336036075721,14.938806418986598,7.990492517717149,8.546654289041866,6.470625000000001,6.151250000000001,6.1995498977624655,6.299835609978138,5.9422319482948165,6.052328275507945,6.210000000000001,5.57625,6.42045666031817,6.022768877270645,6.457059740222304,4.274242254902657,10.546343604903186,10.546343604903186,10.742048014941755,10.641464066622289,11.614358677311872,11.050344434528833
2000-11-30,POMKH,9.086666666666668,9.52,6.51,4.65,11.58572091103341,8.988750000000001,8.234166666666667,8.407373947756467,9.424779436756014,8.953493485979514,8.084160344957166,12.400625,12.632083333333334,11.802001621645433,13.639338115124836,9.292022589592149,8.85737962514535,6.573125,6.446250000000001,6.323729938657479,6.4089472493096045,6.175453018969209,6.291386297783228,6.765,5.811249999999999,5.712273996190902,5.690298575497545,6.131829118711517,5.748795907536804,10.546343604903187,10.546343604903186,11.079517173378417,10.893142126624015,11.113599567221751,11.129627244780696
2001-02-28,POMRB,8.936666666666666,8.415,6.5749999999999975,7.9049999999999985,9.220231910946195,9.533333333333333,8.67,8.619091035320547,9.802621614418094,8.28851519717735,8.014154897607932,11.421666666666667,13.003333333333334,10.44720097298726,12.146482861991206,8.271862788161888,8.69185093642804,6.686250000000001,6.495,6.424237963194486,6.498319730469718,6.542102264855811,6.670655723624611,7.427499999999999,6.608749999999999,6.58936439771454,6.367869308843134,4.605927016947475,5.616323071951946,10.546343604903186,10.546343604903186,10.335803068405529,10.506625385727995,9.772266715406506,10.058578928413905
2001-05-31,PREMON,10.483333333333333,17.936666666666667,6.9250000000000025,5.75,9.565694444444443,9.900208333333333,9.307500000000001,9.364787954525662,10.760327011975859,9.293417495098069,8.82013808169418,10.831666666666667,11.797916666666666,13.442987250459023,13.447705027446199,25.355024373788485,19.187215961169287,6.77625,6.651249999999999,6.624542777916693,6.705940036591659,6.848985539967398,6.607351954236516,8.566875,6.921249999999999,6.2536186386287245,6.25174235615025,7.380766338509422,6.251601210695908,10.546343604903186,10.546343604903186,10.027759618821094,10.272217434526988,9.715600436259702,10.02438078127043
2001-08-31,MONSOON,10.53,8.31,6.875,13.43,11.813727153188694,10.200416666666666,9.759166666666667,9.830872772715397,11.392929729817276,10.021122843075414,9.859921966893607,10.843541666666667,11.045416666666666,11.389792350275414,12.031265166622067,11.7631818716265,11.51308498632843,6.881875000000001,6.721249999999999,6.7247256667500155,6.797330777919518,6.724738873568098,6.825504962350967,8.924375,7.933749999999998,9.124171183177234,8.336147607442738,8.06554435359245,7.0369776729405595,10.546343604903186,10.546343604903186,10.742146632568133,10.642682479321723,11.611730254293919,11.049059588073193
2001-11-30,POMKH,10.215,7.81,6.9499999999999975,9.715,11.58572091103341,10.478333333333333,10.04125,9.984523663629238,11.531336796807194,10.711450607938566,10.284995662005736,10.361458333333335,10.617916666666666,9.957875410165249,10.65172094068575,9.78582007159308,10.105537260137794,6.893437500000001,6.831249999999999,6.814835400050009,6.881499298903985,6.6445999245729315,6.824066839015216,9.24,9.199999999999998,9.36050270990634,8.801925089530968,8.44971444567691,8.021489177648416,10.546343604903187,10.546343604903186,11.079576343954244,10.893039097616267,11.111174080465478,11.125933634900353
2002-02-28,POMRB,10.21,10.22,6.98,5.7,9.220231910946195,10.917083333333334,10.359583333333333,10.074714198177542,11.440628233598527,9.989518898978226,9.983115658799328,10.565625,11.069166666666666,10.062725246099149,10.130071372691514,8.325935476084082,9.198874127299064,6.918750000000001,6.932499999999999,6.8809012400300045,6.941318323035094,6.900640002405308,6.896499568724362,10.098749999999999,8.648749999999998,7.896301625943805,8.006616671582188,7.722007235516139,9.144735095474458,10.546343604903186,10.546343604903186,10.335838570751024,10.505542931714874,9.77003712792383,10.053689013609544
2002-05-31,PREMON,11.433333333333332,12.275,6.6125000000000025,10.48,9.565694444444443,11.537395833333335,10.597083333333332,10.618161852239858,11.847124220988558,11.005948170610539,10.903644177785466,11.868125,9.653749999999999,10.94763514765949,10.301021768143931,19.502437797028335,15.563119832893323,6.955625,6.854374999999999,6.773540744018004,6.807716768747264,7.240966448117295,7.027552102004894,10.844375,9.831249999999997,8.929780975566283,8.778465586665167,8.950766559048379,7.714368317202091,10.546343604903186,10.546343604903186,10.027780920228391,10.27042459212946,9.713556475993647,10.02196428625164
2002-08-31,MONSOON,13.090000000000002,15.605,7.3900000000000015,15.57,11.813727153188694,12.136458333333334,11.237083333333333,11.606897111343915,12.926718127768149,11.323403240383835,11.335213551550849,12.302500000000002,11.4775,12.810581088595693,11.457298773255896,8.941843407981006,8.975763644779663,6.902812500000001,6.983124999999999,7.020124446410803,7.086500479614141,6.847258634750332,6.833255781174238,12.247499999999999,10.366249999999997,11.585868585339771,10.776817291807705,10.553706348079857,10.001050309280494,10.305064616034912,10.546343604903186,10.742159413412512,10.640346542399497,11.609860049262593,11.047883892772242
2002-11-30,POMKH,12.6175,10.935,6.729999999999999,13.54,11.58572091103341,12.666458333333333,11.837708333333332,12.011138266806348,13.416438848394625,12.133614857391727,11.940074000546304,12.50375,12.25875,12.060348653157416,11.266796711809256,9.188539302178349,9.030215915799193,6.916562500000001,6.928125,6.904074667846482,6.940681138441027,6.981380231749366,7.096027255368504,13.755,11.322499999999998,12.367521151203864,11.65589135407064,10.836715346243444,10.936195729003678,9.670573821611082,10.546343604903186,11.07958401246087,10.890309171750404,11.109465178800633,11.123049208026183
2003-02-28,POMRB,12.6,10.57,6.7775,13.1,7.29,13.094895833333334,12.435208333333332,12.24668296008381,13.6201188678074,11.897621106355087,12.042976053296021,12.668125,12.34625,11.46420919189445,11.003101454440444,11.209731590394382,10.809864726169792,7.119375000000002,6.877499999999999,6.853444800707889,6.882102991077843,6.93152170520996,6.944725307515436,13.571562499999999,13.172499999999998,12.660512690722317,12.170520033951053,10.526829622227611,10.937607117733856,8.70439612190694,10.063785627166636,9.563750407476522,10.02146464075996,9.768477121179124,10.049944870351437
2003-05-31,PREMON,13.283333333333333,13.535,6.9250000000000025,15.14,6.42,13.4253125,12.897708333333332,12.661343109383619,13.968105457027688,13.114858172572536,13.143356542499124,12.813125,12.66125,12.29252551513667,11.60262354872354,14.924342991108082,12.175606083332397,7.148750000000001,6.955624999999998,6.882066880424735,6.91673784058165,6.94351860318414,6.772473371937523,12.401250000000001,14.337499999999995,13.65230761443339,13.120623943248814,13.0907524658487,12.491186827934884,7.575715113879176,9.277362016055527,8.306250244485913,9.092943423604053,8.867176093972377,9.110214964683223
2003-08-31,MONSOON,14.6675,15.66,8.7,9.4425,7.23,13.617708333333335,13.29208333333333,13.463805865630171,14.82343206878244,13.703797457527543,13.95746129958054,13.085625,12.675,13.639515309082002,12.775695869520966,16.015242159780456,14.469062877375267,7.039687499999999,7.283124999999998,7.609240128254841,7.739741845750308,7.186376310205911,7.049240393099797,11.165625,12.805624999999994,11.968384568660035,12.202176965373807,14.844786272479078,14.247834510289186,7.022500000000001,8.131430227758354,7.875750146691548,8.539328798678628,9.696389540010818,8.965316380851405
2003-11-30,POMKH,13.683333333333335,12.04,5.6549999999999985,10.305,7.14,13.789375,13.558541666666665,13.551616852711437,14.851830354897464,13.934093547931761,14.016121625005585,13.395,12.95125,12.999709185449202,12.825713145371585,11.634489559272902,11.456104391901931,6.985017857142857,7.014374999999999,6.827544076952904,6.812564517948201,7.466054404642111,7.589655469450959,9.428125000000001,11.996874999999994,11.303030741196022,11.778245689528696,12.10059827917908,12.439261491120426,7.121875,7.020000000000001,7.581450088014928,8.074249851466638,7.894968663330811,7.4347142785564175
2004-02-29,POMRB,13.073333333333332,11.645,6.98,6.45,7.31,13.8803125,13.676874999999997,13.360303444960195,14.400654105185975,13.531627107822908,13.81710163316538,13.82875,13.22,12.457825511269522,12.713507862795035,11.608767340249639,11.261101689323425,6.653160714285715,7.064999999999999,6.888526446171742,6.903455023783883,6.797751889905638,6.759894704554307,8.2803125,10.334374999999994,9.361818444717613,10.381508705244677,10.483528180867157,11.724308258229492,7.324375,7.025000000000002,7.472870052808956,7.7478434727486825,5.7997895993116675,4.523617733288139
2004-05-31,PREMON,14.183333333333332,14.935,6.285142857142858,7.89,7.195,14.108749999999999,13.901874999999997,13.68951540030945,14.496674851938254,14.255906575073197,14.26880120538055,14.83875,13.57,13.448695306761714,13.501028547883365,14.78829847531362,13.25856521087078,6.239410714285714,6.905035714285711,6.647173010560188,6.6386445386910795,6.994166325136512,6.8956613705335235,8.244375,8.521874999999994,8.773091066830569,9.773055295041562,11.127824919458035,10.555788519485814,7.499375,7.218750000000002,7.361722031685374,7.465551457353903,6.390992810310639,5.148629923544316
2004-08-31,MONSOON,14.495,17.73,6.685,7.51,8.075,14.618124999999997,13.858749999999997,14.01170924018567,14.674071549465555,14.979477934485555,15.161208420683538,15.630624999999998,14.087500000000002,15.161217184057028,15.00821765821201,16.85986589437407,14.777726805595973,5.931359126984126,6.401285714285712,6.662303806336112,6.674308004300951,7.44924478481436,7.1099478956811515,8.66,8.038749999999993,8.26785464009834,9.223540212715896,11.345659940711329,8.677899232633616,7.566249999999999,7.430000000000001,7.647033219011224,7.464378045446497,8.513999144752876,6.640223272559702
2004-11-30,POMKH,15.683333333333332,18.05,4.36,11.95,7.695,14.950833333333332,14.358749999999997,14.680358877444736,15.372858187594137,14.45128710610367,14.438812173771392,15.818750000000001,15.590000000000002,16.316730310434217,16.46293938289822,13.224855964651159,12.575004819212694,5.785182539682539,6.0775357142857125,5.741382283801667,5.640795556684302,5.694118108603335,6.10110732162312,9.385625000000001,8.449999999999994,9.740712784059005,10.078009187052407,9.056667046233635,8.49774060803475,7.466875,7.568750000000001,7.666219931406735,7.381413657251211,7.571835794152691,7.66585204050423
2005-02-28,POMRB,15.148333333333332,11.97,5.8105873015873,8.13,7.29,15.248229166666665,14.877499999999996,14.867548659800175,15.591428774945125,14.445898122331979,14.612404470935138,16.25375,15.671250000000004,14.57803818626053,15.969742977557896,13.43795579083261,12.68268518933122,5.53330753968254,5.785182539682538,5.769064290915921,5.73016450738272,5.875259853982817,5.701244389113998,10.025,8.869999999999994,9.096427670435403,9.620256605019042,8.802001289449146,8.78052076483659,7.264375000000001,7.5637500000000015,7.515731958844041,7.224991503484129,5.895921477190611,7.850108641180971
2005-05-31,PREMON,14.77,16.115000000000002,6.285142857142858,12.015,6.42,15.879375,15.024166666666664,14.828529195880105,15.478574868609186,15.624392268190299,15.6014071121613,16.110625,15.966250000000002,15.19282291175632,16.554889539429716,16.594829199813287,14.87125091853267,5.281432539682539,5.785182539682538,5.975495717406696,5.994199901090823,5.677824139029527,5.560888103504732,9.59875,9.901249999999994,10.263856602261242,10.384685761790267,10.423015024623542,8.863756787344414,7.0893749999999995,7.370000000000001,7.077439175306425,6.894537355696878,6.498478988274734,7.564760320376614
2005-08-31,MONSOON,16.287499999999998,20.03,4.67,8.5,7.23,16.435416666666665,15.472291666666665,15.412117517528063,16.085734622190035,16.002239019107904,15.88979017779793,15.963125,16.54125,17.12769374705379,18.134848372338606,19.213100471056837,16.79765583146888,5.281432539682539,5.281432539682538,5.453297430444017,5.407651063818996,6.663656024726446,5.984499611350341,9.095,10.148749999999994,9.558313961356745,9.947625944658464,12.044187745359626,9.722396399786069,7.025,7.158750000000002,7.138463505183855,6.835996387966724,8.293754623829216,7.447046969692269
2005-11-30,POMKH,18.94,14.605,4.36,7.55,7.14,16.954375,16.286458333333332,16.82327051051684,17.893938650152116,16.157343059349717,16.249638805460908,16.29125,15.680000000000003,16.118616248232275,17.944846846118185,18.73579677499506,17.22405094597027,5.28143253968254,5.281432539682538,5.01597845826641,4.945068231216309,4.209986948937593,4.783008662287859,9.223125,9.048749999999995,8.754988376814048,9.361708441107732,9.839884296014244,10.210565041173702,7.223750000000001,7.020000000000001,7.139078103110313,6.777163741224329,7.10921843000472,6.977884573459296
2006-02-28,POMRB,16.34,14.235,5.8105873015873,8.5,7.33,17.633645833333333,16.584375,16.6299623063101,17.87300837883741,16.48542561325765,16.87472535286137,16.05,16.246250000000003,15.365169748939365,17.517741839225344,12.979628096463014,13.053036870666952,5.29580753968254,5.281432539682538,5.333821995594766,5.348027485168422,5.424202290614686,4.991199325045394,9.3225,9.141249999999994,8.652993026088428,9.204158648726661,8.079195666775492,8.693415713784484,7.62875,7.030000000000001,7.215446861866188,6.786493647537204,5.404534217230246,6.670826806899761
2006-05-31,PREMON,17.73,16.475,6.285142857142858,12.67,7.97,17.85541666666667,17.324375000000003,17.06997738378606,18.367810574223984,16.998616450393648,16.938168822785435,15.736875,16.33625,15.809101849363621,17.645482894552323,17.17514170671028,15.854640632119365,5.27955753968254,5.281432539682538,5.714350340214002,5.7843063143345725,5.634147729310037,5.476452801745574,9.36375,9.304999999999994,10.259795815653057,10.267248529770928,10.01773231939326,9.379515784649007,7.97875,7.4175,7.517268117119713,6.962234622494686,6.248501534658196,6.496436554906484
2006-08-31,MONSOON,18.761666666666667,17.74,4.785,8.64,8.92,18.047916666666666,17.942916666666672,17.746653096938303,19.13722078045855,18.157265903645815,18.11074876931771,15.72125,15.763749999999998,16.581461109618175,18.04416419626635,20.763388446753286,18.503285556357262,5.010109126984127,5.310182539682538,5.342610204128402,5.344453229301963,5.7892331617227315,5.391722982305643,9.312500000000002,9.339999999999995,9.611877489391834,9.901811773650373,11.946978178567072,9.679531319758668,8.15625,7.840000000000001,8.078360870271828,7.351424293312764,8.857048292398202,7.66911736678064
2006-11-30,POMKH,18.24,14.39,4.115,7.74,8.25,18.554166666666664,17.76791666666667,17.94399185816298,19.317161330610904,19.062755321945023,19.483025338373807,15.440624999999999,15.709999999999997,15.704876665770906,17.400235162669333,15.902649266485009,14.859769584390762,4.554392857142857,5.248932539682539,4.851566122477041,4.799384082968437,4.447741330812226,5.043609679213475,8.71,9.387499999999996,8.8631264936351,9.382067435631031,9.811597758286245,9.1905507940274,8.23625,8.1175,8.147016522163097,7.511309608975183,8.247075825915484,8.31870933321549
2007-02-28,POMRB,18.58,14.325,3.9,7.9,7.64,18.89770833333333,18.32791666666667,18.19839511489779,19.461227223156364,17.527467229637548,17.850566762292672,15.289374999999998,15.732499999999998,15.152925999462543,16.72869313566948,14.630204822411047,14.577748319746908,4.2977083333333335,4.771285714285713,4.470939673486225,4.402614430248118,5.537849891461434,5.0315932145344435,9.120000000000001,9.237499999999995,8.477875896181061,9.049517212249594,8.114333929268078,8.943595579891873,8.190000000000001,8.195,7.9442099132978585,7.495356073585974,6.646609922274368,8.615048535134727
2007-05-31,PREMON,19.54,14.14,4.55,8.45,8.3,19.4625,18.78041666666667,18.735037068938674,19.926546778164223,18.634658594901612,18.782780886046503,15.563749999999999,15.148749999999998,14.747755599677525,16.037998871615304,17.05622028452553,16.04465811537274,4.261458333333334,4.337499999999999,4.502563804091735,4.479099035503256,4.990268615202362,4.667125370692064,10.683125,8.182499999999994,8.466725537708637,8.963148210051164,9.868326368439039,9.432952851386958,8.263750000000002,8.2775,8.086525947978714,7.650720475613343,7.198107861942845,8.593452233915114
2007-08-31,MONSOON,19.7,18.865,4.466666666666667,16.14,8.22,20.17625,19.015000000000004,19.121022241363203,20.25597172780429,19.813045580717766,19.905516765754204,16.244375,15.43,16.39465335980651,16.721897174197785,18.491098165427438,16.762744120065683,4.23125,4.257916666666666,4.488204949121708,4.483363613538367,4.15014623614499,4.21028101674291,11.869375,10.057499999999994,11.536035322625182,11.072004552581816,10.614830419405092,8.3714399941821,8.44125,8.1025,8.139915568787227,7.7620784433595125,9.621961647504767,8.877337581740706
2007-11-30,POMKH,21.82,15.46,4.1433333333333335,12.745,9.54,20.63375,19.910000000000007,20.20061334481792,21.488537329440874,20.126847412995506,20.20569329248186,17.15125,15.697500000000002,16.020792015883906,16.4141813413347,15.132345153888926,14.653524354746231,4.1975,4.264999999999999,4.3502563028063586,4.339253223466694,3.578445208639775,4.14069162203806,13.708750000000002,11.308749999999993,12.019621193575109,11.645919083811643,11.045697157442127,10.495228269789013,8.4275,8.424999999999999,8.699949341272337,8.187874854234018,8.437981283263902,8.080802547379884
2008-02-29,POMRB,20.71,18.7,3.63,12.385000000000002,7.77,21.12375,20.442500000000006,20.404368006890753,21.762146032752458,19.847910293412642,20.320909560118167,17.4575,16.79125,17.092475209530342,17.031231069487806,14.978941566143824,14.680126135478698,4.251666666666667,4.197499999999999,4.062153781683815,4.027586136537964,4.616785931048748,4.0836784507753405,13.947500000000002,12.429999999999994,12.165772716145066,11.961359241407852,10.444096944465361,11.19075164363812,8.3325,8.4575,8.327969604763402,8.096893236808556,7.340310596005818,8.415448693259425
