Date,Season,Sarila,Muskara,Kurara,Gohand,Sumerpur,Maudaha,Rath,Sarila_Trend,Sarila_SMA,Sarila_EWMA,Sarila_DES,Sarila_TES,Sarila_ARIMA,Muskara_Trend,Muskara_SMA,Muskara_EWMA,Muskara_DES,Muskara_TES,Muskara_ARIMA,Kurara_Trend,Kurara_SMA,Kurara_EWMA,Kurara_DES,Kurara_TES,Kurara_ARIMA,Gohand_Trend,Gohand_SMA,Gohand_EWMA,Gohand_DES,Gohand_TES,Gohand_ARIMA,Sumerpur_Trend,Sumerpur_SMA,Sumerpur_EWMA,Sumerpur_DES,Sumerpur_TES,Sumerpur_ARIMA,Maudaha_Trend,Maudaha_SMA,Maudaha_EWMA,Maudaha_DES,Maudaha_TES,Maudaha_ARIMA,Rath_Trend,Rath_SMA,Rath_EWMA,Rath_DES,Rath_TES,Rath_ARIMA
2002-02-28,POMRB,13.476666666666668,7.0633333333333335,6.55,13.085,9.457692307692307,5.244999999999999,3.65,15.100208333333335,14.58166666666667,14.35372717408094,12.19922172221749,13.076863424309229,14.055845183365475,6.974166666666666,7.225833333333337,6.940537960877766,6.957930371040039,7.228428585622957,6.877651337217213,6.553750000000001,5.997500000000006,6.475454577393222,6.799739256892229,6.857230467130669,6.976570502837982,14.025625000000002,12.97875,12.883984697425188,12.73030781519016,14.955471782364661,13.536468230835641,9.020793269230769,8.746378205128202,8.871729663870738,8.615390330426306,8.775647821223398,9.472690306667857,5.808437499999999,5.185625000000002,4.893132504080743,4.776085398320665,4.754590953332917,5.413005446760193,3.91375,3.2474999999999996,3.0414660589511326,2.934886492930391,2.797580985563625,2.7030576242663082
2002-05-31,PREMON,18.733333333333334,7.563333333333333,8.15,17.16,9.52625,9.575,6.28,16.303229166666668,14.157500000000004,16.105569637781898,15.111393614435551,16.153891574286146,13.635186980354298,7.149166666666666,6.8783333333333365,7.1896561098599925,7.229340004279931,7.80650398997664,7.943204720437056,7.4799999999999995,5.985000000000006,7.145272746435934,7.122411383524782,7.674251229284791,7.261737376534146,15.279375,13.267499999999998,14.594390818455114,13.373929000783486,13.772421446095304,13.894708833233262,9.638528311965812,8.790024038461535,9.133537798322443,8.852548040641809,10.052067066688103,8.301200341781534,6.196875,5.547500000000001,6.7658795024484455,9.157298895933675,8.275074114346587,8.202227833495263,4.548750000000001,3.355,4.33687963537068,3.7400386394340606,6.226963435088208,5.674308926642594
2002-08-31,MONSOON,18.885,6.786666666666666,8.75,16.905,9.776923076923076,5.3375,5.62,16.259652777777777,16.04291666666667,17.217341782669138,17.627395558871438,15.443448283600235,15.88356245413203,7.415833333333333,7.070000000000003,7.028460332582663,7.184208770874697,6.013215966253116,6.275101141925043,8.068750000000001,7.122500000000007,7.7871636478615605,7.520953719030368,6.079438147694724,6.5502848444428805,16.276875,14.783749999999998,15.518634491073069,13.964355184615853,12.301798981717575,12.435402341527245,10.245407585470087,9.251562499999997,9.390891909762697,9.093084605701153,8.153637804849703,8.623506372451999,6.350312499999999,6.069375000000001,6.194527701469067,7.927310799545263,4.961320488233656,4.221511129350779,4.7375,4.4725,4.850127781222408,4.191598258427185,2.190994868758266,2.027497403285045
2002-11-30,POMKH,15.159166666666668,7.499999999999999,7.9,15.95,11.341111111111116,5.14,2.95,16.051597222222224,16.56354166666667,16.39407173626815,17.07438845804943,17.325989987196994,17.12406796070155,7.80625,7.228333333333335,7.217076199549598,7.369994250431834,8.013784452028027,6.754602105499842,8.53125,7.8375000000000075,7.832298188716936,7.561381438272547,7.365227588238673,7.9146761076799255,16.42125,15.774999999999999,15.69118069464384,14.371292940574492,14.443088820758636,13.881768992669416,10.60442616064491,10.025494123931622,10.170979590302064,9.693992388728066,8.847690165925469,9.475740457611888,6.4437500000000005,6.324375000000001,5.7727166208814396,6.467829569556465,4.982477285337098,4.818255499680642,4.921250000000001,4.625,4.090076668733445,3.890383087298316,4.294470373658896,4.351864528208854
2003-02-28,POMRB,11.045555555555556,8.563333333333334,8.4,17.1,11.217,5.4525,4.55,15.468003472222223,15.95576388888889,14.25466526398311,14.025429787342283,15.199622679139674,16.020551133823112,7.9925,7.603333333333335,7.755579053063093,7.862697057619979,7.773518898656065,7.25700147163582,8.8625,8.300000000000008,8.059378913230162,7.731954253188509,8.157111278941315,8.08592727329427,16.2775,16.778749999999995,16.254708416786304,14.955833656402545,16.91070066616688,15.069823449250714,10.41816588966589,10.465321047008546,10.589387754181239,10.09657096345559,10.377463437596294,11.28698408111995,6.513125,6.376250000000001,5.644629972528864,5.682038932274334,5.965730937231564,6.565520387050258,4.8774999999999995,4.8500000000000005,4.274046001240067,4.047664210676276,4.280417819999588,4.175735824756735
2003-05-31,PREMON,19.5,9.186666666666667,10.0,14.3,10.639090909090912,10.115,6.85,14.476180555555556,16.147430555555555,16.352799158389864,16.84736813499153,16.004241116635786,13.51596958845699,8.007708333333333,8.009166666666669,8.328014098504521,8.460685403505154,8.664121334765229,8.530359043651957,8.7003125,8.762500000000008,8.835627347938097,8.30692227242982,9.186082434410215,8.721931885066024,16.542499999999997,16.063749999999995,15.472825050071783,15.022133279559142,16.246216219140813,16.68969160808386,9.30988383838384,10.743531274281274,10.60926901614511,10.231462255562164,11.71158969197716,10.770255735151665,6.18875,6.511250000000001,7.432777983517319,9.33435988794593,8.97537076862761,8.885351724773546,4.60375,4.9925,5.30442760074404,4.721459754841806,7.458116443003582,6.3047047999444725
2003-08-31,MONSOON,13.449583333333335,6.653333333333332,9.55,18.615,7.1739999999999995,5.3525,4.7,14.396840277777777,14.788576388888888,15.191512828367252,15.335986119065936,15.751045785528092,16.181385696680998,7.668749999999999,7.975833333333337,7.658141792436046,8.088877286491622,7.180860854722475,7.522879017638466,8.128125,8.96250000000001,9.121376408762858,8.58568823406201,7.721559317103784,9.436360623504465,16.541875,16.491249999999994,16.729695030043068,15.813096562901888,13.432762986929387,14.596213867363423,7.963904671717173,10.092800505050505,9.235161409687066,9.385227832573985,9.612849611386071,10.297669931798236,5.510104166666667,6.515000000000001,6.600666790110391,7.433875778918413,5.580027650344718,4.746012676984531,4.1075,4.762499999999999,5.062656560446424,4.714168335451012,3.1366451265606496,2.987130943305665
2003-11-30,POMKH,12.66,7.755000000000001,5.8025,16.36,5.077777777777778,2.53,1.68,12.874895833333332,14.163784722222221,14.178907697020351,13.697586591771174,14.767787603112778,14.727915139355773,7.077083333333333,8.039583333333336,7.696885075461628,8.123510885078423,8.843574326973895,7.558619622840011,7.665625,8.43812500000001,7.7938258452577145,7.718609879405585,8.682895590150432,8.848445838773086,16.7425,16.593749999999993,16.58181701802584,16.167913658465412,15.719830341336081,15.59732587727001,7.046455808080809,8.52696717171717,7.572207956923351,8.19947089363728,8.818486427456982,7.543340900513501,4.997395833333333,5.862500000000001,4.972400074066234,4.073074522728558,5.293903169538904,5.086639618298349,3.6137499999999996,4.444999999999999,3.7095939362678543,3.980550672546497,4.43448521295465,3.905915068712205
2004-02-29,POMRB,12.91,5.596666666666668,5.92,16.685000000000002,6.7125,2.6333333333333333,1.85,11.264947916666667,14.629895833333332,13.67134461821221,12.753327916316675,12.670879486218704,13.601421388169728,6.837083333333333,7.297916666666669,6.856797711943644,7.429340169152765,8.426848908136233,7.995012934312988,7.353125000000001,7.818125000000011,7.044295507154628,7.138874444858082,8.158980421736636,7.509402353307919,16.07125,16.489999999999995,16.623090210815505,16.53604700845407,17.969232219710705,16.53949705741625,6.6661527777777785,7.400842171717169,7.228324774154011,7.78378096255166,8.063998918767172,4.980111683921152,4.691458333333333,5.157708333333334,4.036773377773074,2.5101161583578064,4.790178472731192,5.239872064976687,3.02,3.7699999999999996,2.965756361760713,3.4651139228007906,3.8115522482366058,3.4463176150177866
2004-05-31,PREMON,5.46,7.419999999999999,8.78,16.32,7.8039999999999985,8.8325,5.6,11.52875,11.119895833333333,10.386806770927326,8.301984591095318,15.667725952550164,13.132895031028005,6.704791666666667,6.856250000000003,7.082078627166186,7.4511908057553,8.077011601284871,7.835209602922202,7.055312500000001,7.513125000000011,7.738577304292777,7.541113790102866,8.231734903781756,7.974832943927741,14.752500000000001,16.994999999999994,16.501854126489302,16.794649427506748,16.93377296175418,16.82949125169777,6.596607638888889,6.692069444444442,7.458594864492406,7.7793152949745235,8.595303168563735,6.341483321832426,4.765833333333333,4.837083333333334,5.955064026663845,7.503695153956287,6.9632341054956335,6.8979825706413065,2.6724999999999994,3.4575,4.019453817056427,3.9782562817081573,6.025790054780218,4.872230983559699
2004-08-31,MONSOON,14.61,6.5,8.270000000000001,11.225,6.966666666666668,4.1875,1.2,10.8775,11.409999999999998,12.076084062556395,10.661306326241391,8.57640622755082,9.392664496097737,6.782083333333333,6.81791666666667,6.849247176299711,7.166804795357302,5.943987183462521,6.331182379852404,7.094687499999999,7.193125000000012,7.951146382575667,7.680706640507818,6.664860975301513,8.683698552766241,14.404375000000002,15.147499999999994,14.391112475893582,16.1259907052408,14.455774293984067,16.497442600459138,6.709782051282051,6.6402361111111095,7.2618235853621105,7.547908697922203,6.599596575398186,6.271622077933753,5.295416666666666,4.545833333333334,5.248038415998307,6.495564158069752,3.939269198898324,3.275977751619715,2.91625,2.5824999999999996,2.8916722902338563,3.3066661612335593,1.783051927318347,2.000522105236474
2004-11-30,POMKH,13.61,6.849999999999999,4.7,13.2,4.72875,4.29,2.4,12.20875,11.647499999999997,12.689650437533837,12.148430613465663,11.752393082194944,11.741901178072382,7.062916666666666,6.591666666666669,6.849548305779827,7.0504174827387835,7.644490199242571,6.841526396742149,7.02,6.917500000000011,6.6506878295454,6.765625695749421,7.540163392363906,7.008480760728091,14.639999999999999,14.357499999999995,13.91466748553615,15.784796033089853,14.624790445832918,15.02647832795377,6.995744026806526,6.552979166666664,6.248594151217266,6.77004823787802,6.833356440857154,5.918449838430402,5.9953125,4.985833333333334,4.864823049598984,5.4517272576501234,3.895301303430675,3.6748648389046865,3.07625,2.7624999999999997,2.6950033741403137,3.0865961994873485,2.154018749700148,1.7944121489018503
