Date,Season,Tral,Pulwama,Tral_SMA,Tral_EWMA,Tral_TES,Tral_ARIMA,Pulwama_SMA,Pulwama_EWMA,Pulwama_TES,Pulwama_ARIMA
2000-05-31,PREMON,14.949999999999998,3.0380000000000003,14.872916666666663,14.961505512611836,14.968704613748416,14.786347919041942,3.4019166666666667,3.4299357962158084,3.476383762199452,3.0853390092015696
2000-08-31,MONSOON,14.085,3.469375,14.656666666666665,14.610903307567101,14.457896921954372,15.226137927473424,3.5097604166666665,3.445711477729485,3.4851395281317576,3.728868489074978
2000-11-30,POMKH,15.506666666666666,4.062291666666667,15.012083333333331,14.969208651206927,15.18156681245361,14.450170299926368,3.6579895833333333,3.692343553304358,3.4991251368938956,3.6406143763110457
2001-02-28,POMRB,,,,,,,,,,
2001-05-31,PREMON,14.949999999999998,3.0380000000000003,14.872916666666663,14.961525190724156,14.966724231068978,14.89363042321429,3.4019166666666667,3.430606131982615,3.457300142937581,3.1351967325030907
2001-08-31,MONSOON,14.085,3.469375,14.656666666666665,14.610915114434494,14.971853287651406,15.114653960095843,3.5097604166666665,3.446113679189569,3.4857680070053063,3.8041315505564555
2001-11-30,POMKH,15.506666666666666,4.062291666666667,15.012083333333331,14.969215735327364,14.303194876960134,14.55926368712655,3.6579895833333333,3.692584874180408,3.495049806039044,3.5517146683878553
2002-02-28,POMRB,,,,,,,,,,
2002-05-31,PREMON,14.949999999999998,3.0380000000000003,14.872916666666663,14.961529441196419,15.309933476006336,14.8411962831937,3.4019166666666667,3.4307509245082453,3.5097575527987295,3.1130285042028696
2002-08-31,MONSOON,14.085,3.469375,14.656666666666665,14.610917664717851,14.968344644678508,14.844226311944666,3.5097604166666665,3.446200554704947,3.466693355307424,3.848621346033564
2002-11-30,POMKH,15.506666666666666,4.062291666666667,15.012083333333331,14.969217265497377,14.734594004815285,14.81565366761609,3.6579895833333333,3.6926369994896353,3.4956686703280218,3.6185868937460524
2003-02-28,POMRB,,,,,,,,,,
2003-05-31,PREMON,14.949999999999998,3.0380000000000003,14.872916666666663,14.961530359298425,14.57872446064479,14.886363498829674,3.4019166666666667,3.4307821996937813,3.505677040399883,3.0459925275749944
2003-08-31,MONSOON,14.085,3.469375,14.656666666666665,14.610918215579055,15.249902734658036,14.797901140406712,3.5097604166666665,3.4462193198162687,3.5190923059698114,3.8413348071134834
2003-11-30,POMKH,15.506666666666666,4.062291666666667,15.012083333333331,14.9692175960141,14.730909844727446,14.861602792067606,3.6579895833333333,3.692648258556428,3.4766029862400147,3.6532696700047165
2004-02-29,POMRB,,,,,,,,,,
2004-05-31,PREMON,14.949999999999998,3.0380000000000003,14.872916666666663,14.961530557608459,14.941539956547405,14.840951987462208,3.4019166666666667,3.430788955133857,3.506286307667878,3.078001572360787
2004-08-31,MONSOON,14.085,3.469375,14.656666666666665,14.610918334565076,14.641902110988877,14.844802226355066,3.5097604166666665,3.446223373080314,3.515006625413432,3.7988584302127726
2004-11-30,POMKH,15.506666666666666,4.062291666666667,15.012083333333331,14.969217667405712,14.962434223636885,14.845471797476447,3.6579895833333333,3.6926506905148555,3.528943541300825,3.652787639810671
2005-02-28,POMRB,,,,,,,,,,
2005-05-31,PREMON,14.949999999999998,3.0380000000000003,14.872916666666663,14.961530600443425,14.938319229185275,14.688720295969846,3.4019166666666667,3.4307904143089134,3.487229591230506,3.0952342526932624
2005-08-31,MONSOON,14.085,3.469375,14.656666666666665,14.610918360266055,14.947450942857765,14.976532813379558,3.5097604166666665,3.446224248585348,3.5156063132023907,3.818904966487847
2005-11-30,POMKH,15.506666666666666,4.062291666666667,15.012083333333331,14.9692176828263,14.45730334759573,14.879014756027942,3.6579895833333333,3.6926512158178753,3.5248527059556665,3.628988218242268
2006-02-28,POMRB,,,,,,,,,,
2006-05-31,PREMON,14.949999999999998,3.0380000000000003,14.872916666666663,14.961530609695778,15.129010136923979,14.655397457231091,3.4019166666666667,3.430790729490725,3.539511814221894,3.0921876218401687
2006-08-31,MONSOON,14.085,3.469375,14.656666666666665,14.610918365817467,14.944894224704816,15.01142551833502,3.5097604166666665,3.446224437694435,3.496558564451289,3.83044650661151
2006-11-30,POMKH,15.506666666666666,4.062291666666667,15.012083333333331,14.969217686157148,14.714820050702137,14.841829532310829,3.6579895833333333,3.6926513292833274,3.525442831785912,3.641525160035736
2007-02-28,POMRB,,,,,,,,,,
2007-05-31,PREMON,14.949999999999998,3.0380000000000003,14.872916666666663,14.961530611694286,14.709564262805225,14.694139005843013,3.4019166666666667,3.4307907975699967,3.5354158374390185,3.0786319676066536
2007-08-31,MONSOON,14.085,3.469375,14.656666666666665,14.610918367016572,15.10209370272383,14.967955051157913,3.5097604166666665,3.446224478541998,3.5487825188404405,3.828981108134003
2007-11-30,POMKH,15.506666666666666,4.062291666666667,15.012083333333331,14.969217686876608,14.712890835377301,14.724614571102132,3.6579895833333333,3.6926513537918657,3.506404050751598,3.648418789951762
2008-02-29,POMRB,,,,,,,,,,
2008-05-31,PREMON,14.949999999999998,3.0380000000000003,14.872916666666663,14.961530612125962,14.926651974318753,14.822820355198328,3.4019166666666667,3.4307908122751196,3.5359964188092703,3.084602346835835
2008-08-31,MONSOON,14.085,3.469375,14.656666666666665,14.610918367275577,14.753885097904183,14.998586736218845,3.5097604166666665,3.446224487365072,3.544681413953232,3.8223167994301988
2008-11-30,POMKH,15.506666666666666,4.062291666666667,15.012083333333331,14.969217687032014,14.84251207360187,14.692552519724744,3.6579895833333333,3.69265135908571,3.558569799940788,3.647738671773229
2009-02-28,POMRB,,,,,,,,,,
2009-05-31,PREMON,14.949999999999998,3.0380000000000003,14.872916666666663,14.961530612219207,14.925211067992862,14.85666529620634,3.4019166666666667,3.4307908154514264,3.516966605517143,3.0880273704151286
2009-08-31,MONSOON,14.085,3.469375,14.656666666666665,14.610918367331523,14.936860679840155,14.964305003293997,3.5097604166666665,3.446224489270856,3.5452524683406237,3.8249786553083207
2009-11-30,POMKH,15.506666666666666,4.062291666666667,15.012083333333331,14.96921768706558,14.553449958924553,14.726094826246458,3.6579895833333333,3.6926513602291804,3.554463580264969,3.6450618553935614
2010-02-28,POMRB,,,,,,,,,,
2010-05-31,PREMON,14.949999999999998,3.0380000000000003,14.872916666666663,14.961530612239347,15.032061226067356,14.844526513953912,3.4019166666666667,3.4307908161375082,3.5690742128437973,3.087617248692264
2010-08-31,MONSOON,14.085,3.469375,14.656666666666665,14.610918367343608,14.93574717649175,14.846048085165346,3.5097604166666665,3.4462244896825047,3.5262316228109714,3.826555990357033
2010-11-30,POMKH,15.506666666666666,4.062291666666667,15.012083333333331,14.969217687072831,14.707603964247953,14.830874735798533,3.6579895833333333,3.6926513604761695,3.555025125125067,3.645911678571036
2011-02-28,POMRB,,,,,,,,,,
2011-05-31,PREMON,14.97,3.2225,14.877916666666666,14.969530612243698,14.792066882247683,14.86643766126744,3.4480416666666667,3.5045908162857016,3.564962891677444,3.0869906887428513
2011-08-31,MONSOON,13.94,3.585,14.625416666666668,14.557718367346219,15.026094024802383,14.82408628327446,3.584791666666667,3.536754489771421,3.5783370208457836,3.9094460703080376
2011-11-30,POMKH,15.28,4.235,14.924166666666666,14.846631020407731,14.692085440460536,14.870963063674195,3.776197916666667,3.8160526938628525,3.536104129601687,3.799905698195774
2012-02-29,POMRB,,,,,,,,,,
2012-05-31,PREMON,14.88,2.825,14.7675,14.859978612244639,14.881182046739497,14.697854952980238,3.466875,3.4196316163177114,3.5656581252599753,3.228249079930496
2012-08-31,MONSOON,14.085,3.45375,14.54625,14.549987167346783,14.779774049584109,14.621874399570672,3.5246874999999998,3.4332789697906265,3.5744172963187837,3.6011578648576377
2012-11-30,POMKH,15.26,3.880833333333333,14.876250000000002,14.83399230040807,14.709122627787709,14.777957934977955,3.5986458333333324,3.6123007152077093,3.588187570221002,3.4826665110152173
2013-02-28,POMRB,,,,,,,,,,
2013-05-31,PREMON,14.97,3.2225,14.798750000000002,14.888395380244841,14.816650735234658,14.75198777346159,3.3455208333333326,3.456380429124626,3.5466936250725056,2.973248393143334
2013-08-31,MONSOON,13.94,3.585,14.56375,14.509037228146905,14.867080012990902,14.678587142361904,3.535520833333333,3.5078282574747757,3.5745811898433093,4.240856583297035
2013-11-30,POMKH,15.28,4.235,14.862499999999999,14.817422336888143,14.548526928350508,14.866568472320573,3.730833333333333,3.798696954484866,3.5841519958056676,3.618689427482334
2014-02-28,POMRB,,,,,,,,,,
2014-05-31,PREMON,14.79,2.4275,14.745,14.806453402132886,14.830324261212878,14.715286302999111,3.3675,3.2502181726909196,3.5985453892497845,3.2628577512251815
2014-08-31,MONSOON,14.23,3.3225,14.559999999999999,14.575872041279732,14.81193798653853,14.924470971798275,3.3925,3.2791309036145515,3.5560269649953904,3.2908937898699215
2014-11-30,POMKH,15.24,3.526666666666667,14.884999999999998,14.841523224767839,14.605312247291936,14.624743554478597,3.3779166666666667,3.378145208835398,3.5842572474465566,3.4672306522309366
2015-02-28,POMRB,,,,,,,,,,
2015-05-31,PREMON,14.88,2.1,14.784999999999997,14.856913934860703,14.721275215913284,14.703856342304418,2.8441666666666663,2.866887125301239,3.5944109318261925,2.604878366494227
2015-08-31,MONSOON,14.085,3.855,14.608749999999999,14.548148360916421,14.822816920674914,14.815178294712583,3.2010416666666663,3.2621322751807433,3.6064376819556476,4.0594653246207155
2015-11-30,POMKH,15.506666666666666,4.195,14.927916666666665,14.93155568321652,14.639660361001138,14.679891406703968,3.419166666666667,3.6352793651084463,3.565232382534152,2.950880393986602
2016-02-29,POMRB,,,,,,,,,,
2016-05-31,PREMON,14.94,3.575,14.852916666666664,14.934933409929911,14.787876610474632,14.74595238298309,3.4312500000000004,3.6111676190650677,3.5938897448913827,3.6731441173004744
2016-08-31,MONSOON,14.23,3.4308333333333336,14.690416666666662,14.652960045957947,14.782767045085041,15.140764559075146,3.7639583333333335,3.5390339047723742,3.6027010265420767,4.775772701602254
2016-11-30,POMKH,15.62,4.004722222222223,15.074166666666661,15.039776027574767,14.66484785299843,14.864545893031437,3.801388888888889,3.725309231752314,3.616770782722747,3.4247066701686686
2017-02-28,POMRB,,,,,,,,,,
2017-05-31,PREMON,15.09,3.18,14.969999999999994,15.059865616544862,14.929042561085154,14.854208207146407,3.547638888888889,3.5071855390513886,3.5759670034281656,2.1870459800851836
2017-08-31,MONSOON,14.085,3.4850000000000003,14.756249999999994,14.669919369926918,14.897989227635966,15.076764588201682,3.525138888888889,3.4983113234308334,3.603702539123464,3.7759131256373415
2017-11-30,POMKH,16.0,4.2925,15.198749999999993,15.20195162195615,14.677224202489748,14.923091777087619,3.7405555555555554,3.8159867940585004,3.6123394112945237,4.752057056198245
2018-02-28,POMRB,,,,,,,,,,
2018-05-31,PREMON,15.09,3.865,15.066249999999995,15.157170973173692,15.012838546665519,14.753163351187203,3.7056249999999995,3.8355920764351006,3.627194720549041,3.0603749404935905
2018-08-31,MONSOON,14.085,3.115,14.814999999999994,14.728302583904215,15.067501058431473,15.257358142965057,3.689375,3.547355245861061,3.5856067604115047,3.3876620239915374
2018-11-30,POMKH,16.0,4.2925,15.293749999999994,15.236981550342529,14.757919760900714,14.90752675093711,3.8912500000000003,3.845413147516637,3.6135810252164053,3.8415405780496075
