Date,Season,Matanhail,Bahadurgarh,Sahlawas,Beri,Jhajjar,Matanhail_Trend,Matanhail_SMA,Matanhail_EWMA,Matanhail_DES,Matanhail_TES,Matanhail_ARIMA,Bahadurgarh_Trend,Bahadurgarh_SMA,Bahadurgarh_EWMA,Bahadurgarh_DES,Bahadurgarh_TES,Bahadurgarh_ARIMA,Sahlawas_Trend,Sahlawas_SMA,Sahlawas_EWMA,Sahlawas_DES,Sahlawas_TES,Sahlawas_ARIMA,Beri_Trend,Beri_SMA,Beri_EWMA,Beri_DES,Beri_TES,Beri_ARIMA,Jhajjar_Trend,Jhajjar_SMA,Jhajjar_EWMA,Jhajjar_DES,Jhajjar_TES,Jhajjar_ARIMA
2004-11-30,POMKH,2.84,5.301666666666667,12.04,3.078333333333333,5.864,3.3125,2.9274999999999936,2.6358704245347284,2.3690120356730455,2.2714403582464784,1.6325904158546747,5.263089285714286,5.019970238095238,4.986279269283941,5.091328491738462,5.66786314723069,4.781485634241917,12.875416666666666,10.757500000000002,11.342627059228764,10.613597084257606,10.766764558405072,10.910574034575173,3.4570833333333333,3.2783333333333333,3.200755371358043,3.4939494102992406,3.1659223452880707,3.333948296806462,5.943583333333334,5.782333333333339,5.827471124910635,5.82078130494686,5.089873849588611,4.802820604475655
2005-02-28,POMRB,3.35,5.908333333333334,13.37,4.1080000000000005,6.426666666666668,3.576875,3.0487499999999934,2.921522254720837,2.614252417623662,3.6077782445784843,3.470770862359407,5.674705357142858,5.154553571428572,5.355100894903698,5.314061649426916,5.319233926733733,5.3745971584657095,12.371249999999998,12.465833333333334,12.153576235537258,11.362747422590788,10.95498621493486,14.206680503853816,3.38675,3.4903333333333335,3.5636532228148257,3.55170120522609,3.682879622322855,3.8806806040842323,5.515166666666667,6.059500000000007,6.067149341613048,5.893457783825707,5.54303868964924,5.202998550234543
2005-05-31,PREMON,5.49,6.794,13.71,3.764,4.926666666666667,3.54875,3.5762499999999937,3.948913352832502,3.4429192780527744,2.2774625863646984,3.3439349454184715,6.102077380952381,5.371625000000001,5.930660536942218,5.754516272798042,5.851685876196594,5.4892577442600885,11.80875,13.285,12.776145741322356,11.953223440809113,13.218182787707901,12.903601208249404,3.2753750000000004,3.423833333333334,3.6437919336888953,3.5604505897302263,4.240412739491463,3.9153031743372537,4.8905,5.827666666666673,5.610956271634495,5.716065928835024,6.254184053585959,6.002458603756761
2005-08-31,MONSOON,2.63,5.9071428571428575,6.71,2.4483333333333337,3.5933333333333337,3.7075000000000005,3.5774999999999935,3.421348011699501,3.102686137656272,3.530518368212524,3.8313217168689278,6.160119047619047,5.977785714285716,5.921253465022474,5.824408315613164,5.314062688668843,5.899398922115545,11.160833333333333,11.4575,10.349687444793414,9.871774908394261,11.782193663324607,14.192530156458877,3.0828333333333333,3.349666666666667,3.1656084935466704,3.4085278325538257,3.1330338061404905,3.3580114651371598,4.133333333333334,5.202666666666673,4.803907096314031,5.355803849859086,6.602005068987457,4.886533699213567
2005-11-30,POMKH,2.6100000000000003,6.296,14.85,2.4840000000000004,3.3666666666666667,3.87,3.5199999999999934,3.096808807019701,2.8707310132010004,3.2082973537583275,3.6998089520160127,5.994827380952381,6.226369047619049,6.071152079013484,5.994483446367997,5.838361057870745,5.672785694004175,10.510416666666666,12.16,12.14981246687605,11.414649039791668,10.432772183340536,11.942884867224327,2.965958333333333,3.2010833333333335,2.8929650961280027,3.2800837686350337,2.9918525353627086,3.1356247384865275,3.566666666666667,4.578333333333339,4.2290109244550855,5.018217171062734,4.804793082377918,4.750772335031268
2006-02-28,POMRB,4.85,5.378333333333333,5.376666666666668,3.162,2.8666666666666667,3.8625000000000003,3.894999999999993,3.7980852842118207,3.4139171762727205,4.127837179036002,2.2831050573714493,5.804892857142857,6.093869047619049,5.794024580741423,5.84538150158339,5.605159178184092,5.912191902144805,10.045416666666666,10.161666666666667,9.440554146792296,9.065698758834957,11.798033898559892,8.907487038814658,3.0389999999999997,2.9645833333333336,3.0005790576768017,3.2500630927972463,3.419984163112127,3.630680622329019,3.6817708333333337,3.6883333333333392,3.684073221339718,4.656201700633367,4.930490187679042,5.2452960708353205
2006-05-31,PREMON,5.29,6.001666666666666,16.5,3.775,3.953333333333333,4.21,3.844999999999993,4.394851170527092,3.9112259359035257,3.1475537335411863,3.760760556452285,5.702624999999999,5.895785714285715,5.877081415111521,5.917285893556807,6.071332303776328,5.5962725613010464,8.501666666666667,10.859166666666667,12.264332488075379,11.485696509082741,10.753088087371022,11.137089182595028,3.2026666666666666,2.967333333333334,3.310347434606081,3.298174118239454,3.8331383341228227,3.4969386721679885,4.091458333333334,3.4450000000000065,3.791777266137164,4.525732308320017,4.796083324329267,4.8313177619667895
2006-08-31,MONSOON,2.77,5.18,0.2,3.0216666666666665,5.4875,4.609999999999999,3.8799999999999937,3.7449107023162553,3.456956492851406,4.018375945199958,4.121370247686652,5.780625,5.714,5.598248849066913,5.722478958435994,5.435508961471455,5.846837112794661,7.213333333333333,9.231666666666667,7.438599492845227,7.2963835852531025,11.284488268242258,7.754110229982931,3.3392083333333336,3.110666666666667,3.1948751274303153,3.2488526262380977,2.8141646359498527,2.966608105217619,4.590625,3.9185416666666733,4.470066359682298,4.660170206594464,4.927926089748285,4.355231994082037
2006-11-30,POMKH,5.25,6.204999999999999,9.01,3.22,4.75,4.436875,4.539999999999994,4.346946421389753,3.9273329737796034,3.571901175427766,2.4601553201630173,5.884166666666665,5.69125,5.8409493094401475,5.881417283982669,5.869423954422301,5.517875047106459,4.7562500000000005,7.7716666666666665,8.067159695707137,7.747863761567491,7.684198862891163,10.203768418694638,3.3754166666666663,3.294666666666667,3.2049250764581894,3.2298037234884203,2.861556634974514,2.944273712523622,5.091041666666667,4.2643750000000065,4.582039815809379,4.655581989784248,3.9622658743072345,4.151188356506613
2007-02-28,POMRB,5.41,6.093333333333334,0.91,3.518333333333333,5.476666666666668,4.2475000000000005,4.679999999999994,4.772167852833852,4.289200495924305,5.304563360145445,5.330108779004827,5.848958333333332,5.87,5.941902918997422,5.968707411795562,5.620906792300028,5.90068302626006,2.975,6.654999999999999,5.204295817424281,5.193501490886601,7.892099933984246,3.5762427321927728,3.3516666666666666,3.383750000000001,3.330288379208247,3.2493393285708168,3.472785989943046,3.6223677471567317,5.195520833333334,4.916875000000006,4.939890556152295,4.767151077206596,4.327934013876454,4.188271055002597
2007-05-31,PREMON,3.345,6.1149999999999975,1.31,3.7083333333333335,5.346666666666667,4.0200000000000005,4.193749999999994,4.201300711700311,3.8866653715309774,4.103987044593231,4.799320436171072,5.632499999999999,5.898333333333333,6.011141751398452,6.0407608747821495,6.1660506744395915,5.854192010959587,1.98375,2.857499999999999,3.6465774904545687,3.726576747441536,6.637228406113308,6.993773808354213,3.3320833333333333,3.367083333333334,3.4815063608582815,3.2894560095778913,3.950093678255431,3.6152570037165446,4.989322916666667,5.26520833333334,5.102601000358044,4.839902475315376,4.908691747253692,3.9813237554331575
2007-08-31,MONSOON,3.2,4.785,1.14,2.898333333333333,4.93,3.4425,4.301249999999994,3.800780427020187,3.5744758415015725,3.938425378042084,3.6857188269118364,5.0584999999999996,5.7995833333333335,5.520685050839072,5.692688786133112,5.537724809054208,5.921048942005865,0.8475000000000001,3.0924999999999994,2.643946494272741,2.744080029364277,3.02271943208674,1.167949702036813,3.2377083333333334,3.33625,3.2482371498483023,3.2262752692072048,2.8923101776637754,3.0416439916675455,4.688645833333333,5.12583333333334,5.033560600214827,4.834629581627417,5.484608509866609,4.046773159698193
2007-11-30,POMKH,3.0,4.868333333333333,0.14,3.186666666666667,3.657916666666667,3.1543750000000004,3.7387499999999942,3.480468256212112,3.305111248580615,3.6741035271301206,4.770639870687713,4.584172619047619,5.465416666666667,5.259744363836776,5.450246599345905,5.919407816735295,5.436258247140962,0.79125,0.8749999999999996,1.6423678965636446,1.775514476353941,2.8673653951727247,1.1776787609248485,3.1122916666666667,3.3279166666666664,3.223608956575648,3.20602989929937,2.897118200457804,2.998722977709954,4.213020833333333,4.852812500000006,4.4833030267955625,4.628181733451816,4.3840620699092945,3.6197390472340576
2008-02-29,POMRB,3.04,2.838,0.69,2.796666666666667,4.163333333333333,3.12,3.146249999999994,3.3042809537272673,3.1388463605431682,4.566565598922285,2.7817077336491214,4.5363154761904765,4.651583333333334,4.291046618302065,4.660924767517605,5.509623756660418,5.416768333342319,0.74125,0.8199999999999994,1.2614207379381868,1.3588670831325729,1.5578520441212984,0.2587870483423914,2.993291666666667,3.1475000000000004,3.0528320406120555,3.141036165335938,3.4937861342441763,3.625588896550766,3.4915624999999997,4.524479166666673,4.3553151494106705,4.535628314658719,4.575308799249625,3.7107123699424784
