Date,Season,Kodarma,Jainagar,Barkatha,Chauparan,Kodarma_Trend,Kodarma_SMA,Kodarma_EWMA,Kodarma_DES,Kodarma_TES,Kodarma_ARIMA,Jainagar_Trend,Jainagar_SMA,Jainagar_EWMA,Jainagar_DES,Jainagar_TES,Jainagar_ARIMA,Barkatha_Trend,Barkatha_SMA,Barkatha_EWMA,Barkatha_DES,Barkatha_TES,Barkatha_ARIMA,Chauparan_Trend,Chauparan_SMA,Chauparan_EWMA,Chauparan_DES,Chauparan_TES,Chauparan_ARIMA
2009-02-28,POMRB,5.4,2.99,3.9,5.5,4.865,4.099999999999999,4.3389975079617225,4.37523163526666,4.279081876534658,4.645910494777614,2.486875,2.66375,2.5980202763273414,2.583810770871342,2.8727363190704627,2.7735547086067975,4.670833333333333,5.014166666666666,4.346211860758835,4.595276255019307,4.064283837670591,4.2638171667471205,5.92375,4.745000000000007,4.725243402959931,4.635175128349553,4.006587688471035,4.146016765452931
2009-05-31,PREMON,6.7,3.25,5.92,8.53,5.53,4.374999999999998,5.2833985047770335,4.929168259824424,5.71174084450667,6.284286870210757,2.44375,2.4825,2.858812165796405,2.637992146909089,3.354977798503435,3.170855003754815,4.7675,4.644166666666667,4.975727116455301,4.926075657833544,7.49601746491379,7.144438154030566,6.8875,5.102500000000006,6.247146041775959,5.2510631648758235,7.249523003156444,7.81593131424091
2009-08-31,MONSOON,6.27,1.235,5.57,7.95,5.7250000000000005,5.354999999999998,5.6780391028662205,5.249194281866679,3.6714965316936636,4.092745144994435,2.356875,2.49125,2.209287299477843,2.550626692366999,1.506791233356101,1.5566554096536962,4.955,4.697500000000001,5.213436269873181,5.1370061525538215,5.0436985828183225,5.177674437883255,7.251250000000001,6.745000000000006,6.928287625065575,5.666150165283856,4.099131092911243,3.972331156955196
2009-11-30,POMKH,4.45,2.1100000000000003,3.96,6.14,5.92375,5.704999999999997,5.186823461719733,5.060275495676719,5.822312507567551,6.239869149267812,2.4075,2.3962499999999998,2.169572379686706,2.524329981365485,2.570924803271087,2.3311453237682818,5.326250000000001,4.837500000000001,4.712061761923909,4.869582256207152,3.120685733349086,3.7581683980655236,7.545,7.0300000000000065,6.612972575039345,5.711815609984826,6.063110208166732,6.359804106764628
2010-02-28,POMRB,5.56,2.675,4.84,7.27,6.132499999999999,5.744999999999997,5.33609407703184,5.180269084429929,6.0332468730129,5.606472521859678,2.50125,2.3174999999999994,2.3717434278120235,2.537387427566063,2.89412235847261,2.6973629921708273,5.57125,5.072500000000002,4.763237057154345,4.863154408158857,3.9499661180291255,4.375080957662103,7.645,7.472500000000007,6.875783545023607,5.936086300412052,6.480467997342357,6.803645352992387
2010-05-31,PREMON,8.13,3.97,7.95,9.11,6.5725,6.102499999999998,6.453656446219105,5.883036326947953,6.6738019496510725,6.419463760039617,2.6487499999999997,2.4974999999999996,3.0110460566872144,2.640816342198334,3.3762901021901484,3.093155652657848,5.8425,5.580000000000002,6.037942234292608,5.75495211218942,7.010291757438344,6.371076934559616,8.06125,7.617500000000007,7.769470127014164,6.425594421003352,9.450546219630821,8.878186954991964
2010-08-31,MONSOON,6.51,1.265,5.5,8.17,7.407500000000001,6.162499999999999,6.476193867731463,6.033478390408757,4.866065702422285,5.1830207658042715,2.8962499999999998,2.505,2.312627634012329,2.554464232761436,1.5281744650717384,1.7088277344316638,6.31375,5.562500000000002,5.822765340575565,5.872685917306613,5.695102196878803,5.910979284178115,8.343333333333334,7.672500000000007,7.929682076208499,6.676489406181007,6.382546473324591,6.621733439081474
2010-11-30,POMKH,7.73,3.26,6.2,9.25,7.96375,6.982499999999999,6.977716320638878,6.438354035583856,6.542578230190391,6.2546034214682,2.9493750000000003,2.7924999999999995,2.6915765804073972,2.6074626953108186,2.5922844394220728,2.3069455134301604,6.661250000000001,6.122500000000001,5.9736592043453385,6.149297942366842,3.7847340497035775,4.191896428153112,8.472916666666666,8.450000000000006,8.457809245725098,7.062710954716723,6.815207837784502,6.2199156768905715
2011-02-28,POMRB,8.96,3.505,6.37,6.416666666666668,7.89125,7.8325000000000005,7.770629792383327,7.0395803509921375,8.025385636661646,7.707131927138706,2.9468749999999995,2.999999999999999,3.0169459482444383,2.6771317406101325,2.915663452919784,3.006765554879105,6.5175,6.505000000000002,6.132195522607203,6.422114933306517,4.85804488934707,5.235247286545816,8.472916666666666,8.236666666666675,7.641352214101726,6.915633363739564,8.146445719187838,7.821738832503151
2011-05-31,PREMON,9.18,3.5650000000000004,9.2,11.0,7.4125000000000005,8.095,8.334377875429997,7.550264433410815,9.365474554724042,8.731191598758,2.885,2.8987499999999993,3.236167568946663,2.7503452682666145,3.398044840374175,3.4375814483740705,5.953750000000001,6.817500000000002,7.359317313564322,7.476374958818926,8.025641804714095,7.324720575215883,7.858541666666667,8.709166666666675,8.984811328461035,7.549707592197395,10.054475909539287,9.3656194220586
