Date,Season,Basrehar,Mahewa,Takha,Jaswantnagar,Barhpura,Puredalai,Chakarnagar,Bharthana,Basrehar_Trend,Basrehar_SMA,Basrehar_EWMA,Basrehar_DES,Basrehar_TES,Basrehar_ARIMA,Mahewa_Trend,Mahewa_SMA,Mahewa_EWMA,Mahewa_DES,Mahewa_TES,Mahewa_ARIMA,Takha_Trend,Takha_SMA,Takha_EWMA,Takha_DES,Takha_TES,Takha_ARIMA,Jaswantnagar_Trend,Jaswantnagar_SMA,Jaswantnagar_EWMA,Jaswantnagar_DES,Jaswantnagar_TES,Jaswantnagar_ARIMA,Barhpura_Trend,Barhpura_SMA,Barhpura_EWMA,Barhpura_DES,Barhpura_TES,Barhpura_ARIMA,Puredalai_Trend,Puredalai_SMA,Puredalai_EWMA,Puredalai_DES,Puredalai_TES,Puredalai_ARIMA,Chakarnagar_Trend,Chakarnagar_SMA,Chakarnagar_EWMA,Chakarnagar_DES,Chakarnagar_TES,Chakarnagar_ARIMA,Bharthana_Trend,Bharthana_SMA,Bharthana_EWMA,Bharthana_DES,Bharthana_TES,Bharthana_ARIMA
1996-02-29,POMRB,2.11,7.18,5.3100000000000005,11.87,23.388,3.9150000000000014,38.71,4.702142857142858,,,2.11,2.998896605709108,1.5805135953501854,0.0,,,7.18,5.551830244565231,7.350945011410574,0.0,,,5.3100000000000005,2.988213469146543,5.262938643079137,0.0,,,11.87,10.848036324888266,12.157231539357976,0.0,,,23.388,22.761067773885067,23.024721486514032,0.0,,,3.9150000000000014,3.8168301823600133,4.136877352950072,0.0,,,38.71,35.72089748122378,38.71,0.0,,,4.702142857142858,4.14985643173685,4.170309241001846,0.0
1996-05-31,PREMON,2.3,5.69,5.17,11.62,23.018,5.44,37.55,6.2683333333333335,,,2.186,3.346629380716365,3.3530899240821146,2.109992029453359,,,6.584,5.161638037614723,7.488204527096984,7.179991439853032,,,5.2540000000000004,2.9872722259132045,5.304388931250097,4.215723841292127,,,11.77,11.029729211501444,10.175561508926128,9.050925433769953,,,23.240000000000002,22.555399207636718,23.430321538776745,23.387856629701556,,,4.525,4.013691365388116,5.313364563370499,3.9149980668718194,,,38.245999999999995,36.097503429500996,37.55,38.70997543278986,,,5.328619047619048,4.592472308971925,6.11742134259787,4.702138963376907
1996-08-31,MONSOON,0.85,3.07,2.1366666666666667,7.511,22.086,4.141666666666667,33.47,4.82923076923077,1.65,,1.6516,3.2200398031709936,1.1407735969315462,2.2072795213127545,3.9787500000000007,,5.1784,4.249048880176058,4.422442150632155,6.0508682247771075,3.3516666666666666,,4.007066666666667,2.9863312654334977,1.4830345550987456,4.638049318783679,10.100875,,10.0664,10.142923095538023,8.877880540484378,10.749609523914403,22.3665,,22.7784,21.956530009438573,21.83462362243591,23.20765535572939,4.2472916666666665,,4.371666666666667,3.979490376008858,3.6955019011914976,4.885121572493725,35.49125,,36.3356,35.61314824603396,33.47,37.76572059456818,4.868587454212455,,5.128863736263737,4.5182780569788275,4.713955513379745,5.7115339231862885
1996-11-30,POMKH,1.46,2.21,0.53,9.4025,21.818,3.45,34.52,4.590714285714286,1.7337500000000001,1.68,1.57496,3.1730930429821207,1.7450710649628216,1.7193371879284758,3.325,4.5375000000000005,3.99104,3.399676702004641,3.3498288363316813,4.669125253067443,3.4250000000000003,3.2866666666666666,2.6162400000000003,2.9853905940766876,1.7467091831746022,3.870647568314513,10.100875,10.100874999999998,9.80084,9.948736188642885,10.085858241426205,9.970523774067686,22.052,22.5775,22.394240000000003,21.483529887387476,22.560349664426482,22.5637264636216,4.332023809523809,4.236666666666667,4.003,3.831375412649248,3.8648409065046057,4.189935431099104,33.99,36.0625,35.60936,35.424981672077976,34.52,35.13442951908044,4.639569597069597,5.097605311355311,4.913603956043957,4.406487490480102,4.439696906859022,4.9444930315584905
1997-02-28,POMRB,1.87,2.71,5.83,11.87,21.7,4.0,34.14,2.87,1.8475,1.62,1.692976,3.1693002380792095,1.4405920810893527,1.7546691489584108,3.23,3.420000000000001,3.478624,2.9314242170958287,5.210107337819924,5.117113501181302,3.1987500000000004,3.4166666666666665,3.9017440000000008,2.984450243017263,5.234404338501324,4.347111665968579,10.100874999999998,10.100874999999998,10.628504,10.417460551711201,11.860100347618435,11.184049770304432,21.948500000000003,22.1555,22.116544,21.210213522463548,22.774907861147693,21.95537198739348,4.367672619047619,4.257916666666667,4.0018,3.797590635590963,4.1670920548738035,3.874565879938528,33.06,34.919999999999995,35.021616,35.19962282456212,38.71,36.74768236315667,4.639569597069597,4.639569597069597,4.096162373626374,3.7401629256084012,4.400346725799205,4.7378485436230955
1997-05-31,PREMON,3.21,4.93,5.236666666666667,11.62,22.19,6.032857142857143,30.11,6.2683333333333335,1.87625,1.8475000000000004,2.2997856,3.466447575088915,3.1873558578900973,1.832292059044146,3.3474999999999997,3.2300000000000004,4.0591744,3.1619880543511365,3.3608147256590724,3.5011187106216877,3.2179166666666665,3.433333333333333,4.435713066666667,2.9835101854759967,5.220625209356477,4.358089112296115,10.100875,10.100874999999998,11.025102399999998,10.706778190643794,9.999537103609978,11.285921214775929,21.512500000000003,21.9485,22.1459264,21.45048221024453,22.12128057056486,21.76048468101662,4.417547619047619,4.406130952380952,4.814222857142857,4.14269104337848,5.357435663123245,5.189778123807546,32.750416666666666,33.05999999999999,33.0569696,34.238900025926554,36.385346260387806,35.33906105182188,4.639569597069597,4.639569597069597,4.965030757509158,4.443795688357049,5.990066491608756,5.095112801207783
1997-08-31,MONSOON,0.85,3.07,0.26,7.511,22.086,3.8340000000000014,33.47,4.82923076923077,1.9399999999999997,1.8475000000000006,1.71987136,3.097400175278472,1.2524961813136284,1.6992671854636887,3.4725,3.2300000000000004,3.66350464,2.8810907395179566,2.1165802106895657,3.4868895142393215,3.27875,2.9641666666666664,2.76542784,2.982570401517666,1.852744397658288,2.6887062979843375,10.100875,10.100874999999998,9.619461439999998,9.900695435808297,8.773601379859693,7.798182569648379,21.0385,21.9485,22.12195584,21.660543469673488,20.435973809369496,21.9388347991689,4.4837976190476185,4.329214285714286,4.4221337142857156,4.081041945082337,3.878372970931331,4.488378406740687,32.50583333333333,33.05999999999999,33.22218176,34.11250148918379,30.503540565219723,32.65603172609299,4.639569597069596,4.639569597069597,4.9107107621978034,4.565307564704612,4.608672275984604,5.084123600795558
1997-11-30,POMKH,1.69,3.15,2.56,9.4025,18.33,4.156666666666666,32.04333333333333,4.590714285714286,2.73625,1.9050000000000005,1.707922816,2.9122128234530043,1.8279778155525759,1.7017907141518236,3.395,3.465,3.4581027840000003,2.7116538439070847,2.2473175922975193,2.6361492420008696,3.4312500000000004,3.4716666666666667,2.6832567039999997,2.9816309239965957,0.8807587480459746,1.6458317701727612,10.100875,10.100874999999998,9.532676863999999,9.76705464763917,10.024081902401331,9.33618535016554,21.17725,21.0765,20.605173504,19.577279975941238,21.775977560234033,22.139308532421296,4.386892857142858,4.505880952380953,4.3159468952380955,4.0815822487751925,3.9236442745235873,3.4833869190663407,33.444583333333334,32.440833333333316,32.75064238933333,33.73475413748347,31.828855600769806,35.55280004272669,4.639569597069597,4.639569597069597,4.7827121716043965,4.585794931736157,4.3526600960087585,4.81105985861496
1998-02-28,POMRB,2.15,2.77,4.286666666666666,11.87,21.396,3.823333333333333,34.66,2.87,4.26625,1.9750000000000003,1.8847536896000001,2.8257049429929837,1.5614375765660298,1.8159630695486215,3.08,3.4799999999999995,3.1828616704000003,2.507131947324855,4.368227705382702,3.900445909015069,3.8129166666666667,3.085833333333333,3.3246206890666663,2.9806917502208568,5.626439417532176,4.697929521852432,10.100874999999998,10.100874999999998,10.467606118399999,10.281191298322412,11.823503236169008,11.551031620056943,21.343249999999998,21.0005,20.9215041024,20.06186553391936,20.187790660347446,20.25525815167675,4.2430714285714295,4.461714285714287,4.118901470476191,4.023595914943091,4.389754193601071,4.180159910744229,34.53458333333333,32.57083333333331,33.5143854336,33.93540972339523,34.521680426770146,33.991658148515825,4.639569597069597,4.639569597069597,4.017627302962638,3.9798334830270394,4.328394089934161,3.8321079589691553
1998-05-31,PREMON,9.3,4.25,8.0,11.62,23.604,5.434285714285715,37.1,6.2683333333333335,5.08,3.4975000000000005,4.8508522137600005,4.660050923622238,3.3492509743991685,2.263538922352104,2.6624999999999996,3.3099999999999996,3.60971700224,2.742615660596459,5.0895954735337865,3.5854531956678035,4.380416666666667,3.7766666666666664,5.19477241344,2.979752889088146,5.125243487341258,4.341367041994736,10.100875,10.100874999999998,10.92856367104,10.604570177014283,9.97785649599578,11.426663559516204,21.736749999999997,21.354,21.99450246144,21.978191901844124,20.463237424388247,19.824423457656838,4.195738095238095,4.312071428571429,4.645055168000001,4.263094757999222,5.479098829893366,5.509704341963902,34.14666666666667,34.318333333333314,34.94863126016,34.568931580080495,32.608458710735796,34.55188638239228,4.639569597069597,4.639569597069597,4.917909715110916,4.718907572386385,5.930583822639701,5.562250356906745
1998-08-31,MONSOON,7.0,1.23,0.55,7.511,22.0,3.282,35.2,4.82923076923077,5.48625,5.035,5.7105113282560005,5.892439765398252,2.9433864062956627,2.9953891778763424,2.3725,2.8499999999999996,2.657830201344,2.1701425339240266,2.375143221493058,2.783832700340696,5.169583333333334,3.8491666666666666,3.3368634480640003,2.9788142899650603,1.0985947343191542,1.690597476160816,9.99725,10.100874999999998,9.561538202624,9.824034870124521,8.760757504256201,7.552727245797815,22.13775,21.3325,21.996701476864,22.38165039748641,20.696593111899062,22.472218850132517,4.183952380952381,4.174071428571429,4.099833100800001,4.103243888099796,3.817873086216562,3.971947464144364,32.765,34.75083333333331,35.049178756096,34.71328013168259,31.77160526845393,34.53477158023438,4.639569597069596,4.639569597069597,4.882438136758857,4.8451893029858315,4.559498428978927,4.984917906332345
1998-11-30,POMKH,2.05,1.65,6.81,9.4025,21.564,4.33,27.21,4.590714285714286,4.953749999999999,5.125,4.246306796953601,5.697300900432061,4.668975396619633,4.031463563742214,2.26125,2.4749999999999996,2.2546981208064,1.870310043493607,1.471641614665219,1.502947871048342,4.745,4.911666666666667,4.7261180688384,2.9778760148324124,2.044887769135425,2.9437455990306134,9.57675,10.100874999999998,9.4979229215744,9.709555806577068,10.016473022460568,9.284509601331663,22.363375,22.141000000000002,21.8236208861184,22.26890021333855,22.333022993346844,22.822181596189964,4.166630952380952,4.217404761904762,4.19189986048,4.138564057570999,3.738833281510732,3.58995448921043,31.743750000000002,33.54249999999998,31.9135072536576,33.285821308594855,32.83662266984686,33.504586982596436,4.639569597069597,4.639569597069597,4.765748596341028,4.846384367694779,4.312008469724195,4.7220308354871445
1999-02-28,POMRB,5.04,1.95,6.35,11.040999999999999,21.37,3.5557142857142856,28.44,2.87,3.3625,5.8475,4.56378407817216,6.175853551722274,3.7625286039975343,3.7679979150977854,2.1525,2.2699999999999996,2.13281887248384,1.7370471305398334,1.923221930867085,2.0394053007591726,4.026249999999999,5.427500000000001,5.37567084130304,2.976938033167603,5.362138250996799,4.087923803396994,9.259875,9.893624999999998,10.11515375294464,10.031655129051318,11.818995636147786,11.589961358772623,22.50825,22.134500000000003,21.642172531671036,21.952023454568565,22.96341857304915,21.787485770535426,4.260428571428572,4.150499999999999,3.9374256305737143,4.032808843400828,4.295525718763412,4.104849558059946,31.425,31.987499999999983,30.52410435219456,32.37097122374628,34.387473731490424,30.27630052999677,4.639569597069597,4.639569597069597,4.007449157804617,4.200996828057392,4.294787715403619,3.4961738510782587
1999-05-31,PREMON,2.15,4.18,2.54,9.085,25.435,5.5633333333333335,35.15,6.2683333333333335,2.72125,4.06,3.598270446903296,5.781078218555382,5.728027530333038,6.053174187183187,1.94125,2.2524999999999995,2.951691323490304,2.214134840017983,3.808298020810552,3.177560529726807,3.2687499999999994,4.062500000000001,4.241402504781824,2.976000329713187,7.414695495680613,6.2860078292951105,9.259875000000001,9.259875,9.703092251766783,9.786227168210507,9.637296580489954,11.14941166715148,22.313000000000002,22.592250000000003,23.15930351900262,24.23721405208832,22.39587804132254,21.469440916247414,4.275386904761905,4.182761904761904,4.587788711677562,4.297681676583879,5.341016094209075,5.365598806544773,32.248749999999994,31.499999999999986,32.37446261131674,32.92897255875968,32.17665978768902,32.10678698701552,4.639569597069597,4.639569597069597,4.9118028280161035,4.894925724677988,5.902801701423156,5.740032639458408
1999-08-31,MONSOON,1.42,0.43,0.26,7.511,21.328000000000007,3.903333333333333,34.599999999999994,4.82923076923077,2.5316666666666667,2.664999999999999,2.7269622681419774,5.114380753569077,2.8644715026318766,4.623537706081848,1.8774999999999997,2.0524999999999993,1.9430147940941824,1.628151894210122,1.5071358879989587,2.0023080099075,1.9037499999999998,3.990000000000001,2.6488415028690944,2.975062911307637,0.8195413409207268,1.9145244233196759,9.259875,9.259875,8.82625535106007,9.210241139569648,7.525772519918286,6.3934632765225405,21.696437500000002,22.424250000000004,22.426782111401575,23.205169149357342,22.990266231792273,23.351353997186905,4.269880952380952,4.338095238095237,4.3140065603398705,4.250580069804553,3.7473534485189073,3.790777593839731,33.955,31.349999999999984,33.26467756679004,33.27322263838156,30.51116371894912,35.348028554770444,4.639569597069596,4.639569597069597,4.87877400450197,4.9739150276802615,4.536531171425164,4.945006312460545
1999-11-30,POMKH,2.5,0.76,1.04,9.4025,20.674,3.828333333333333,34.4,4.590714285714286,2.2358333333333333,2.777499999999999,2.6361773608851866,4.688149505386034,3.1712036459699204,2.579903753126626,1.89375,1.8299999999999992,1.4698088764565094,1.2925353017575907,1.3284823706309323,1.0262655893772417,1.2100000000000002,2.547500000000001,2.005304901721457,2.974125791713376,4.737173072457734,5.401151708226566,9.259875000000001,9.259874999999997,9.056753210636042,9.249183151571222,9.28485176056921,8.319076263411446,20.695999999999998,22.201750000000004,21.725669266840946,21.8717481268869,23.078586193885158,23.43317444859862,4.302291666666665,4.212678571428571,4.119737269537255,4.188679543516699,3.8432983629735684,4.079681978680472,34.81875,33.14749999999998,33.71880654007403,33.512523596356054,29.132347840847398,31.032857489888702,4.568527930402931,4.639569597069597,4.763550116986897,4.930298773529554,4.293021621476373,4.674769647685874
2000-02-29,POMRB,3.0733333333333333,2.33,1.2,11.040999999999999,17.3275,4.013333333333333,34.9,2.87,2.1770833333333335,2.2858333333333327,2.8110397498644453,4.39678301723954,2.7671321550161676,3.4138691690035077,1.965,1.9249999999999992,1.8138853258739056,1.4489062894817732,1.3408299643197403,1.3725528565769956,1.2325,1.2600000000000011,1.683182941032874,2.9731889680296244,5.22783797370206,4.981159832857278,9.259875,9.259874999999997,9.850451926381623,9.686355118760344,11.385573628883229,11.279957249511364,20.173375,21.191125000000003,19.96640156010457,18.92383282107423,22.428007071407535,21.009228655803142,4.363958333333333,4.3270833333333325,4.077175695055686,4.161232133547186,4.246686849571836,3.7561770760225595,34.925,34.76249999999998,34.19128392404441,33.80235771688951,33.175170411865494,33.167786535481476,4.497486263736263,4.639569597069597,4.006130070192138,4.248054737871045,4.279091439714534,3.334138558952048
2000-05-31,PREMON,1.75,3.93,2.14,9.085,21.474,5.364999999999998,35.6,5.7,2.1033333333333335,2.1858333333333326,2.386623849918667,3.7922632687828304,4.482118069009028,2.5247809673177177,2.2462500000000003,1.8624999999999994,2.6603311955243436,1.9855274757693242,3.863247489989697,3.3047891826504596,1.26375,1.1600000000000013,1.8659097646197245,2.972252443694128,3.578080123405955,2.6878012883683446,9.259875000000001,9.259874999999997,9.544271155828973,9.527236770300291,9.380531712975083,10.304606698225852,19.949749999999998,20.200875000000003,20.56944093606274,19.521978575474225,19.009300468122646,19.0428558052679,4.522916666666665,4.277499999999999,4.592305417033411,4.381172654698192,5.420271487895015,5.5832673997642175,34.839375,34.87499999999998,34.754770354426654,34.17164107160788,35.5500819772137,34.71024815679728,4.497486263736263,4.497486263736263,4.683678042115282,4.6934755569556,5.8898257157676,5.824635382842759
2000-08-31,MONSOON,1.35,1.25,0.84,7.511,21.108,4.595,35.0,4.82923076923077,2.0454166666666667,2.1683333333333326,1.9719743099512004,3.151708899664136,1.8367416204474698,2.1633476436051833,2.5146875,2.0674999999999994,2.096198717314606,1.7032509891828753,0.6547327953732878,0.9745225535878754,1.4316666666666666,1.3050000000000013,1.4555458587718346,2.9713162084724125,-0.31349849096621973,1.376446148614742,9.259875,9.259874999999997,8.730962693497384,9.015986797807049,7.37366165317771,6.826969421509093,20.509328125000003,20.145875000000004,20.784864561637647,19.998091332869436,17.964890010083497,19.348578560722142,4.613645833333332,4.450416666666666,4.593383250220047,4.451500494012106,3.7564005935424096,3.7525078234240206,34.56125,34.97499999999998,34.85286221265599,34.353857081911976,34.05603138477408,34.26816519525188,4.497486263736264,4.497486263736263,4.7418991329614775,4.773491082711391,4.4273073185747185,4.706418327415067
2000-11-30,POMKH,1.98,2.19,0.71,9.4025,19.105,4.408333333333332,33.315,4.590714285714286,2.1175,2.0383333333333327,1.9751845859707202,2.743894268496655,2.3904944110038944,2.308710970986811,2.709375,2.4249999999999994,2.1337192303887638,1.739335011005568,1.5419768652382382,1.1880327259524244,1.6695833333333332,1.2225000000000013,1.1573275152631006,2.970380267569843,1.9935617870723752,1.8010385005078022,9.259875000000001,9.259874999999997,8.999577616098431,9.103483737237328,9.19473929306288,8.68009954685304,21.52628125,19.753625000000007,20.11291873698259,19.244760271152423,19.843174823771584,21.295605027559557,4.625624999999999,4.595416666666665,4.519363283465361,4.480668547817267,4.02499488619032,4.277663160477875,34.41875,34.70374999999998,34.2377173275936,34.17536588797531,32.679319273934844,32.2352469546794,4.497486263736264,4.497486263736263,4.681425194062601,4.747164199515098,4.202727135325631,4.644159861722218
2001-02-28,POMRB,3.1300000000000003,3.0475000000000003,2.873333333333333,11.040999999999999,23.373125000000005,4.159166666666667,33.760000000000005,2.87,2.13125,2.0524999999999993,2.4371107515824324,2.675242853839725,2.053665850604041,2.406358783328841,3.081875,2.6043749999999997,2.499231538233259,1.9950307432982237,2.9585114621106956,2.3751687698588597,1.8604166666666666,1.6408333333333345,1.8437298424911936,2.969444631275327,2.502843012331109,1.856995130150251,9.259875,9.259874999999997,9.816146569659058,9.577074064115074,11.332189824199821,10.800438134877803,21.81553125,21.265031250000007,21.417001242189556,21.46845197321735,19.901134484679385,20.13170183115243,4.53825,4.631874999999999,4.375284636745883,4.458159989799313,4.52912301678505,4.059385434031098,34.34375,34.41874999999998,34.04663039655616,34.11724396314526,34.96333956814968,33.113491828197695,4.502582417582417,4.497486263736263,3.9568551164375605,4.095080707417151,4.204445709716424,3.2448803771158854
2001-05-31,PREMON,2.27,4.77,2.37,9.085,23.564,5.315,35.6,5.7,2.00125,2.182499999999999,2.3702664509494595,2.441366997541387,3.9672868374905024,2.174004164156706,3.435625,2.8143749999999996,3.4075389229399553,2.6539901706460642,4.574370229596552,3.720991625572072,2.043125,1.6983333333333341,2.054237905494716,2.9685092874212677,2.6726630407060266,2.4213375936509314,9.259875000000001,9.259874999999997,9.523687941795433,9.445271108605766,9.348906448666378,8.997849404902848,23.12832291666667,21.787531250000004,22.275800745313735,23.257821306222567,22.08676331435999,21.185360769801566,4.433583333333334,4.619375,4.751170782047531,4.643456571489633,5.668157816469446,5.5925844783056,34.479375000000005,34.41874999999998,34.667978237933696,34.42588198352683,36.299919250254575,35.28794337250321,4.365089285714286,4.497486263736263,4.654113069862536,4.573981965825641,5.828116687404012,5.644071560732128
2001-08-31,MONSOON,0.94,3.39,2.1366666666666667,7.511,21.332,3.9459999999999993,34.4,4.87,1.785,2.079999999999999,1.7981598705696755,1.9585340196687657,1.5888172541386574,2.079385155596307,3.5634374999999996,3.3493749999999998,3.4005233537639734,2.7995299718866704,1.7101893553818648,1.935719492065144,1.8383333333333334,2.022500000000001,2.0872094099634966,2.9675742371378044,0.3264702712987755,1.6827228261155778,9.259875,9.259874999999997,8.71861276507726,8.954508898286134,7.354926432852592,7.497523380705072,24.746473958333333,21.843531250000005,21.89828044718824,22.946506801379062,22.106523391906716,23.46616090263544,4.4631815476190475,4.457125,4.429102469228518,4.567210325799477,3.9289449669783743,3.969930243512689,34.9075,34.26874999999998,34.56078694276022,34.443187182099344,34.868941848664946,34.716592040955554,4.324999999999999,4.507678571428571,4.740467841917521,4.703119756197011,4.3762929580523515,4.776326051547109
2001-11-30,POMKH,1.35,2.88,0.875,9.4025,29.383333333333336,4.22,35.0,3.45,1.545,1.922499999999999,1.6188959223418053,1.6610928173125892,2.10076699701173,2.0320767817305,3.59375,3.521875,3.192314012258384,2.778753539675092,3.150492242017805,2.8867926629255667,1.5985416666666667,2.0637500000000006,1.602325645978098,2.9666394756773355,1.3257317724049922,1.6222172820050274,9.259875000000001,9.259874999999997,8.992167659046356,9.057372572496298,9.183640303431666,9.238535903230876,25.16402083333334,24.41311458333334,24.89230160164628,27.716899156187722,22.9140895724737,22.476083118887782,4.526053571428571,4.410041666666666,4.345461481537111,4.537305738031812,3.989752753740787,4.073773361148399,35.1875,34.68999999999998,34.736472165656124,34.57310492642824,33.03668163870648,34.98992447044115,4.4275,4.2225,4.2242807051505125,4.289430815962354,4.1676196047789125,4.643154505100886
2002-02-28,POMRB,2.03,3.38,1.07,11.040999999999999,26.04,4.584285714285714,35.5,3.69,1.3425,1.6474999999999986,1.783337553405083,1.5872104526773554,1.6761742809873224,2.2234257268336046,3.705,3.6050000000000004,3.2673884073550306,2.8985925861249093,3.8435278494650844,3.233492862365702,1.9808333333333334,1.6129166666666674,1.3893953875868588,2.9657050095430204,2.8304646052152473,2.8276632805221684,9.259875,9.259874999999997,9.811700595427812,9.542488635361916,11.325614637534075,10.800438134877803,25.445770833333334,25.079833333333337,25.35138096098777,28.74211643319357,28.430483451124086,25.25636444838479,4.566107142857143,4.516321428571428,4.440991174636553,4.5706162745524725,4.455160777709597,4.019352410219018,35.3275,35.124999999999986,35.041883299393675,34.77462243003557,35.09812967650729,35.25144989787628,4.441875,4.4275,4.010568423090307,4.019245492578594,3.9777276916411357,2.7593237123092162
2002-05-31,PREMON,1.45,4.68,2.255,9.085,24.2375,5.392857142857144,36.1,5.7,1.355,1.4424999999999986,1.6500025320430498,1.4199928879671349,3.403443663508095,1.9405594378824884,4.0025,3.5825000000000005,3.832433044413018,3.344830533264501,5.257031867419023,4.4699023183438005,2.356875,1.5841666666666676,1.7356372325521152,2.9647708431234303,2.444015679998289,2.493959053369246,9.259875000000001,9.259874999999997,9.521020357256688,9.419330495551257,9.345011222063226,8.997849404902848,25.02208333333333,25.248208333333338,24.90582857659266,27.692284907636207,28.93961313722241,27.753732628799945,4.551845238095238,4.535785714285713,4.82173756192479,4.747383921107832,5.720424129446611,5.6931130949685285,35.61125,35.249999999999986,35.4651299796362,35.053274217135915,36.958150143484005,35.07338756340627,4.51875,4.4275,4.686341053854184,4.544115579850661,5.782803268034847,5.851994568781025
