Date,Season,Nakodar,Bhogpur,Nurmahal,Jalandhar-east,Lohian,Rurka Kalan,Shahkot,Phillaur,Adampur,Jalandhar-west,Jalandhar-city,Nakodar_Trend,Nakodar_SMA,Nakodar_EWMA,Nakodar_DES,Nakodar_TES,Nakodar_ARIMA,Bhogpur_Trend,Bhogpur_SMA,Bhogpur_EWMA,Bhogpur_DES,Bhogpur_TES,Bhogpur_ARIMA,Nurmahal_Trend,Nurmahal_SMA,Nurmahal_EWMA,Nurmahal_DES,Nurmahal_TES,Nurmahal_ARIMA,Jalandhar-east_Trend,Jalandhar-east_SMA,Jalandhar-east_EWMA,Jalandhar-east_DES,Jalandhar-east_TES,Jalandhar-east_ARIMA,Lohian_Trend,Lohian_SMA,Lohian_EWMA,Lohian_DES,Lohian_TES,Lohian_ARIMA,Rurka Kalan_Trend,Rurka Kalan_SMA,Rurka Kalan_EWMA,Rurka Kalan_DES,Rurka Kalan_TES,Rurka Kalan_ARIMA,Shahkot_Trend,Shahkot_SMA,Shahkot_EWMA,Shahkot_DES,Shahkot_TES,Shahkot_ARIMA,Phillaur_Trend,Phillaur_SMA,Phillaur_EWMA,Phillaur_DES,Phillaur_TES,Phillaur_ARIMA,Adampur_Trend,Adampur_SMA,Adampur_EWMA,Adampur_DES,Adampur_TES,Adampur_ARIMA,Jalandhar-west_Trend,Jalandhar-west_SMA,Jalandhar-west_EWMA,Jalandhar-west_DES,Jalandhar-west_TES,Jalandhar-west_ARIMA,Jalandhar-city_Trend,Jalandhar-city_SMA,Jalandhar-city_EWMA,Jalandhar-city_DES,Jalandhar-city_TES,Jalandhar-city_ARIMA
1996-02-29,POMRB,12.4,11.460740740740741,11.68,26.77966666666667,18.29,9.98,20.38,8.646666666666668,10.155714285714286,10.85,27.308000000000003,,,12.4,10.889355185509318,12.409906668824453,0.0,,,11.460740740740741,7.774341591460004,11.183728991117801,0.0,,,11.68,11.420187724060343,11.5693415546871,0.0,,,26.77966666666667,26.773938395831973,26.789678559427877,0.0,,,18.29,16.74086467389567,18.3,0.0,,,9.98,9.821763815145584,9.858332876465996,0.0,,,20.38,20.209988055533234,18.893836150522183,0.0,,,8.646666666666668,9.03622366818085,8.50470054444613,0.0,,,10.155714285714286,9.856927539526769,10.157719494047619,0.0,,,10.85,10.579782464865222,9.599487379720774,0.0,,,27.308000000000003,15.902687638730205,24.42703007161736,0.0
1996-05-31,PREMON,14.31,4.67,11.8,28.615714285714287,17.41875,10.84,20.46,9.8575,9.2675,10.365,15.27,,,13.164,10.411886856215355,14.328692530985162,12.393499632010622,,,8.744444444444444,7.255912440176151,4.951484183455019,11.460714227605838,,,11.728000000000002,11.644789312439322,11.29794794779994,11.679972818699428,,,27.514085714285716,27.26736045021388,28.634562757262877,26.779495400941446,,,17.941499999999998,16.081570677108676,17.437586565096954,0.0,,,10.324000000000002,10.122146605447092,11.119060297175519,1.891999124140773e-05,,,20.412,20.257838451211242,19.30155426464024,20.37995568322771,,,9.131,9.431520266518655,10.26548473667322,8.64666259173392,,,9.800428571428572,9.549600228588048,9.271399324792245,10.15569831075869,,,10.655999999999999,10.63920729031297,12.222916208577285,10.849976069321803,,,22.492800000000003,16.060640585535566,15.216992318725303,27.307632341541364
1996-08-31,MONSOON,12.336666666666664,7.25,10.45,29.198888888888888,22.44,9.215,20.0,9.616,8.5575,9.485,11.7,12.719166666666666,,12.833066666666666,9.810567700819194,12.363248910042001,12.61376676092592,6.737685185185185,,8.146666666666667,7.338682755069162,7.395340443784616,7.186986483411076,11.272499999999999,,11.2168,11.377626221144533,11.937405883611927,11.757551171932347,27.959057656395892,,28.188006984126986,27.90188848951611,29.22543226467718,27.706509320134973,21.06502083333333,,19.7409,16.469152147452224,22.466534250044123,0.0,9.9875,,9.880400000000002,9.68029167023729,9.755543557668592,3.70763668991282e-05,20.331249999999997,,20.2472,20.305749702018307,19.962925820078993,20.433336836163498,9.397958333333333,,9.325,9.568599582221273,9.466926142938819,9.514015206888875,9.354568452380953,,9.303257142857143,9.122750562118748,8.563182949457495,9.632523542389974,10.524375,,10.1876,10.418744071526712,10.471133086951856,10.535561256737568,16.3695,,18.17568,16.220162366737885,12.917800758948113,20.957799800860027
1996-11-30,POMKH,11.86,3.57,10.45,27.24196078431372,26.11133333333333,9.975,20.45,9.3825,9.63125,11.7,11.2,12.560833333333331,12.726666666666667,12.443839999999998,9.321368677097576,11.893154759774143,14.01713345670711,6.739560185185185,6.737685185185185,6.316,6.685024061456001,3.837070851446419,8.454584066154435,11.35625,11.094999999999999,10.910079999999999,11.191785330117199,10.086728404820965,11.027411025902984,27.959057656395892,27.959057656395892,27.809588504201677,27.861370732227936,27.275086026771287,28.21979769569426,20.09017708333333,21.06502083333333,22.289073333333334,17.595668065381776,26.144460977387865,0.0,9.951875,10.0025,9.91824,9.701478508397079,9.308972573498707,4.712619705438699e-05,20.34,20.3225,20.328319999999998,20.353815798847073,19.682932249306106,20.17105277367459,9.643479166666667,9.375666666666667,9.347999999999999,9.554804728301098,9.49379305707533,9.396669190145053,9.355208333333332,9.402991071428572,9.434454285714285,9.036535193638008,9.638606956898101,9.425059582301126,10.653125,10.6,10.792559999999998,10.923116287609115,9.939445559761477,10.029070217942582,16.39825,16.369500000000002,15.385407999999998,16.381268588068153,11.364931298498462,17.82573023886514
1997-02-28,POMRB,12.339999999999998,11.460740740740741,13.1,26.77966666666667,18.29,9.86,20.45,8.825,9.768333333333333,10.245,27.308000000000003,12.32,12.711666666666666,12.402303999999997,9.073382815870382,12.437548163370286,13.590424665650733,6.7414351851851855,6.737685185185185,8.373896296296296,7.6982420959650435,11.730050155315585,9.152522229535702,11.162500000000001,11.45,11.786048,11.893627129845743,12.149907049014619,11.012506317102364,27.959057656395892,27.95905765639589,27.397619769187674,27.65212572011799,26.81253727567531,27.15920838639796,19.115333333333332,21.065020833333335,20.689444,17.332700973748686,18.319712562861028,18.289999999999996,9.910625,9.9725,9.894944,9.672397211225165,10.629070150904372,9.980052788544022,20.34,20.340000000000003,20.376991999999998,20.401990681248293,19.27752075407284,20.376265746967587,9.857625,9.420250000000001,9.1388,9.318248885630585,8.806118185892295,9.211990654472364,9.466369047619049,9.306145833333332,9.568005904761904,9.030403128725789,10.164214615893428,9.661571164120597,11.065625,10.448749999999999,10.573535999999999,10.848165399138356,10.804866406889913,11.051516549375945,16.6295,16.369500000000002,20.1544448,16.543975113202173,26.727389805620952,20.967797792383553
1997-05-31,PREMON,13.103333333333332,4.6850000000000005,11.05,28.615714285714287,9.62,10.675,20.46,11.643333333333333,9.66,12.0,15.5,11.654166666666665,12.409999999999998,12.682715733333332,9.077505511199394,14.34423382073781,12.820288705957356,6.7414351851851855,6.7414351851851855,6.898337777777778,7.196785382439026,5.0832955551552645,5.792440055618821,11.0,11.2625,11.4916288,11.738896716924556,12.27173034119993,12.175984577875482,27.959057656395892,27.959057656395885,27.884857575798318,28.003474684024212,28.6486650511575,28.37181821651567,19.115333333333332,19.115333333333336,16.2616664,15.600765214954622,17.446118706896318,17.418749999999996,9.646250000000002,9.931249999999999,10.2069664,9.97426197840635,11.356067960653725,10.76547242073276,20.32125,20.340000000000003,20.410195199999997,20.450275626784304,19.650694992747354,20.390038718212402,10.011979166666666,9.866708333333333,10.140613333333333,10.331260369629147,10.417239384861883,9.286718673640966,9.469739583333334,9.404270833333332,9.604803542857143,9.031043579339872,9.255621818452752,9.268717154301118,10.83625,10.857499999999998,11.1441216,11.318898540717955,12.131959431889012,10.276021802337736,16.832,16.427000000000003,18.29266688,16.708297624825423,16.19372615202228,16.534850840691327
1997-08-31,MONSOON,11.616666666666667,7.25,9.65,29.198888888888888,22.44,9.05,20.0,9.543333333333337,9.054285714285717,11.15,13.32,11.099583333333332,12.229999999999999,12.256296106666667,8.926482133422274,12.23381389945831,12.306275440471914,6.7414351851851855,6.7414351851851855,7.039002666666667,7.290458847589667,7.580795191245475,6.893184091831774,10.965625000000001,11.0625,10.75497728,11.192185696748485,11.934777603843743,10.879144726241426,27.959057656395892,27.959057656395885,28.410470101034544,28.486258830171632,29.23220455872208,28.807038356067732,19.115333333333332,19.115333333333336,18.732999839999998,16.324946980089088,21.558653521256964,22.44,9.41375,9.889999999999997,9.744179840000001,9.532888809734615,9.719098929643293,9.108041053232075,20.2775,20.340000000000003,20.246117119999997,20.498622410944144,20.196814188460948,20.404902404369473,10.215416666666666,9.848541666666668,9.901701333333335,10.075966136015595,10.49366558329336,10.676671110094299,9.374501488095238,9.528467261904762,9.384596411428571,8.906923258945959,8.56850564848787,9.21293351898009,10.370624999999999,11.273749999999998,11.14647296,11.400660804135763,11.101333570092123,10.796651803174555,16.832,16.832000000000004,16.303600128,16.874252246871556,13.30997205828681,14.403507963916205
1997-11-30,POMKH,7.253333333333333,3.57,9.95,27.24196078431372,26.11133333333333,8.025,20.3,10.69,9.161428571428573,8.2,11.2,10.674999999999999,11.078333333333331,10.255110997333333,8.14588454169965,11.678826614426999,13.276597927354413,6.739560185185185,6.7414351851851855,5.6514016,6.645692741048851,3.9195923867243163,4.610254822636615,11.276250000000001,10.9375,10.432986368,10.905977327230218,10.027233929643286,10.348176330528108,27.959057656395892,27.95905765639589,27.943066374346216,28.29560862175503,27.27586924138877,27.511406169523244,19.115333333333332,19.115333333333336,21.68433323733333,17.75048380121171,25.248600613388167,26.111333333333327,9.3875,9.402499999999996,9.056507904,8.85990543560667,9.706256428660081,9.856627362661746,20.2525,20.302500000000002,20.267670271999997,20.547109556544875,19.989957804475527,20.19534270559519,10.175625,10.175416666666667,10.2170208,10.393170686422165,9.950709301078358,9.517249189086261,9.414241071428572,9.411011904761905,9.295329275428571,8.843724699887415,9.670792516682635,9.424202771636645,10.6025,10.398749999999996,9.967883776,10.577868308927128,11.54930480272059,11.778277155402398,16.817625,16.832000000000004,14.262160076799997,17.041855190670532,12.263147245116915,14.01600553304823
1998-02-28,POMRB,12.509999999999998,11.460740740740741,13.325,26.77966666666667,18.29,9.95,20.25,9.145,9.47625,10.02,27.308000000000003,10.664583333333333,11.120833333333332,11.1570665984,8.374996743317569,11.683385134043775,15.062564051204394,6.737685185185185,6.7414351851851855,7.975137256296296,7.666163551404388,11.795678229647923,9.868387533145924,11.786874999999998,10.99375,11.589791820799999,11.765382988873919,11.99693734614328,11.266323323236765,27.959057656395892,27.95905765639589,27.477706491274397,27.94701644250919,26.81191115948758,27.061148453994107,19.115333333333332,19.11533333333334,20.326599942399998,17.729644096901126,17.45348864421649,18.29,9.4125,9.424999999999997,9.4139047424,9.189755969545967,9.46672596417251,8.91364552248209,20.252499999999998,20.2525,20.260602163199998,20.59570128388935,19.62377912278996,20.30666885796634,10.149166666666668,10.255416666666665,9.78821248,9.949790455891781,9.692142852078863,10.000899569408947,9.491919642857143,9.337991071428572,9.367697565257142,8.887927599320708,10.088142368172301,9.613608559463277,10.65625,10.342499999999996,9.988730265600001,10.53479981900101,10.343793980581966,9.223387230196872,17.005750000000003,16.832000000000004,19.48049604608,17.21112296671823,27.92087516839392,22.425439495133727
1998-05-31,PREMON,9.536666666666667,4.67,13.31,28.615714285714287,9.62,10.375,20.46,11.005,10.27,14.08,15.385,10.465833333333334,10.229166666666666,10.508906625706667,8.156839934718928,13.5065259242687,10.280692510975793,6.737685185185185,6.737685185185185,6.653082353777778,7.167682651740735,5.064671892484541,5.5710375203261595,12.09625,11.55875,12.277875092479999,12.358488367417797,11.961271627691993,11.868324673293117,27.959057656395892,27.959057656395885,27.932909609050352,28.174674421330934,28.646591064049268,28.436107147264714,19.115333333333332,19.11533333333334,16.04395996544,16.164927105810428,9.637222244693323,9.620000000000001,9.37625,9.349999999999998,9.79834284544,9.565011073073341,10.752087146357013,10.117600574278105,20.2525,20.252499999999998,20.340361297919998,20.64442464486138,19.957788614022405,20.28299728319011,9.8478125,10.095833333333333,10.274927488,10.446852599862234,11.231036309725532,10.186458820843502,9.428883928571429,9.490491071428572,9.728618539154285,9.15045022716569,9.336016082032028,9.461534841359436,10.704166666666667,10.862499999999995,11.625238159360002,11.71670978279266,11.845482439015234,10.88926293022105,17.20825,16.803250000000006,17.842297627648,17.382071897751963,16.78516170510182,16.34977844208842
1998-08-31,MONSOON,15.1,7.25,11.475,29.198888888888888,22.44,9.55,20.0,9.97,9.065714285714282,9.5,14.94,9.388333333333334,11.1,12.345343975424,8.957521201219677,11.083803910016076,12.406572708906435,6.027592592592593,6.737685185185185,6.891849412266668,7.266722719896071,7.600436682677189,6.898901602657894,11.7975,12.015,11.956725055487999,12.19555001320387,12.50618452535058,11.637651560777948,27.959057656395892,27.959057656395885,28.439301320985766,28.55246935985192,29.2286932334591,28.91521742605515,19.115333333333332,19.11533333333334,18.602375979264,17.022433788673908,22.391039036240503,22.44,8.984375,9.474999999999998,9.699005707264,9.481175143974209,9.246855559404066,8.953223014641306,20.265,20.252499999999998,20.204216778752,20.693210836700786,20.400504235890022,20.373210437696613,9.3478125,10.202499999999999,10.1529564928,10.319711000122584,10.2526803914153,10.234411708467013,9.256316964285714,9.493348214285712,9.463456837778283,9.100702778381596,8.694738028037726,9.249553431049154,10.717083333333333,10.449999999999996,10.775142895616002,11.1914898066385,11.553947222152631,12.095243700743021,15.6485,17.208250000000007,16.681378576588802,17.554718769056166,14.185173150516965,14.359511399494172
1998-11-30,POMKH,2.18,3.57,10.6,27.24196078431372,26.11133333333333,7.235,20.3,7.852500000000001,8.645714285714286,10.233333333333333,11.2,8.915833333333332,9.831666666666667,8.279206385254401,7.5774698512904965,10.576274454581334,8.768376492148821,5.321250000000001,6.737685185185185,5.56310964736,6.626333603800614,3.9250450106445083,4.296904695075851,11.193125,12.177500000000002,11.414035033292798,11.807784196935575,11.417107413320048,11.388714257640062,27.959057656395892,27.95905765639589,27.96036510631695,28.278731560415057,27.270978851682205,27.44281586405636,19.115333333333332,19.11533333333334,21.60595892089173,18.557901563969118,25.995892049474456,26.11133333333333,8.5225,9.277499999999998,8.7134034243584,8.530164690278562,9.231031720178944,8.672406706917736,20.553370098039213,20.252499999999998,20.242530067251202,20.74213838447032,20.244239423555765,20.17913142034559,8.9428125,9.493125,9.23277389568,9.37660131659033,10.30827915951906,10.158152884894001,8.816214285714285,9.36441964285714,9.136359816952684,8.953616701831216,9.581987463179775,9.267044001057043,10.345833333333331,10.958333333333329,10.558419070702934,11.036032763185712,10.548550689987369,9.01396808946064,14.103124999999999,17.208250000000007,14.48882714595328,17.729080420302164,12.693764854844254,13.597170568378697
