Date,Season,Kirimira,Lakhanpur,Kolabira,Jharsuguda,Laikera,Kirimira_Trend,Kirimira_SMA,Kirimira_EWMA,Kirimira_DES,Kirimira_TES,Kirimira_ARIMA,Lakhanpur_Trend,Lakhanpur_SMA,Lakhanpur_EWMA,Lakhanpur_DES,Lakhanpur_TES,Lakhanpur_ARIMA,Kolabira_Trend,Kolabira_SMA,Kolabira_EWMA,Kolabira_DES,Kolabira_TES,Kolabira_ARIMA,Jharsuguda_Trend,Jharsuguda_SMA,Jharsuguda_EWMA,Jharsuguda_DES,Jharsuguda_TES,Jharsuguda_ARIMA,Laikera_Trend,Laikera_SMA,Laikera_EWMA,Laikera_DES,Laikera_TES,Laikera_ARIMA
1998-08-31,MONSOON,2.658333333333333,1.9,2.75,4.495,1.36,4.088958333333333,4.088958333333334,4.009391941717333,3.9182767598558725,2.7387620422457806,2.6583335309146974,3.6024999999999996,3.8554999999999975,3.6418456834047994,3.866284936050994,1.8488018325643703,2.1993381414900695,4.26375,4.4225,4.246047048704,4.35194243138186,1.9728485490857635,2.4888968478228386,4.865,4.928750000000001,4.789229395455999,4.674173157497213,2.591924658999603,2.279626471781204,3.1768750000000003,2.9405882352941175,2.7241397945163293,3.4829180788932703,0.8497336683022727,0.7593805819619477
1998-11-30,POMKH,3.0,2.2019999999999995,3.1,4.4,3.1,4.088958333333333,4.088958333333334,3.6056351650304,3.306804202778305,3.0846967173183133,3.0000001350985364,3.3034999999999997,3.6699999999999973,3.0659074100428794,2.9358198481631206,3.045483646753398,2.941017715719159,4.171250000000001,4.4225,3.7876282292224,3.7421627178595456,3.235722033693567,3.0999988756549812,4.921875,4.836250000000001,4.6335376372736,4.513240883034187,4.483204969884503,5.053635602090277,3.2524999999999995,3.1249999999999996,2.8744838767097978,3.4759614069632954,2.15089133676726,2.6782643908720467
1999-02-28,POMRB,4.1875,3.128,3.92,5.065,3.655,4.088958333333333,4.088958333333334,3.83838109901824,3.606088506248488,4.276004581772265,4.187500017861405,3.0342499999999997,3.5349999999999975,3.0907444460257274,2.8302911612427493,4.158995687102682,3.647410156833541,4.145,4.1049999999999995,3.8405769375334398,3.575297798599752,5.067975722914086,5.105002543031115,4.750625,4.893750000000001,4.80612258236416,4.800032888235881,5.583681047409724,5.104526798024931,3.1775,3.2287499999999993,3.1866903260258788,3.47369423752671,3.9912086464562604,3.951137169033066
1999-05-31,PREMON,6.51,5.058,7.18,5.84,4.99,4.088958333333333,4.088958333333334,4.907028659410944,5.410830712430568,6.601867025686758,6.510000073865657,3.105,3.0719999999999983,3.877646667615436,4.028707573385106,5.354870352859818,5.742962042151637,4.164583333333333,4.237499999999999,5.176346162520064,4.732286977875891,7.002218938978323,6.685468909305791,4.58359375,4.950000000000001,5.219673549418496,5.501537113773927,6.399277013349872,6.34143266669712,3.029375,3.276249999999999,3.9080141956155274,3.482642001978139,5.363342466257753,5.127897203235554
1999-08-31,MONSOON,2.658333333333333,1.598,2.01,2.9000000000000004,0.57,4.088958333333333,4.088958333333334,4.007550528979899,4.33471156456064,2.7531315090726634,2.6583333584596414,3.5010000000000003,2.9964999999999984,2.965788000569262,2.8692795570724754,1.6862737164369035,1.8309612185119466,4.399166666666667,4.052499999999998,3.909807697512038,3.8327836783565665,1.920531066363092,2.7004739995172127,4.6228125,4.5512500000000005,4.291804129651098,4.239938762691918,2.792124253893281,3.1442327351614536,2.9281250000000005,3.0787499999999994,2.5728085173693165,3.4545833352910043,1.0230016217492346,0.9906044283501368
1999-11-30,POMKH,3.0,3.0700000000000003,3.9966666666666666,4.65875,2.705,4.088958333333333,4.088958333333334,3.6045303173879395,3.6362619852671605,3.0973126095043906,2.9999999816359466,3.8455,3.2134999999999985,3.0074728003415574,2.8551249330363397,2.872263793581473,2.6552941247157724,4.400416666666667,4.276666666666665,3.9445512851738895,3.789690368786111,3.0739713951557888,3.099999131324648,4.8009375,4.615937500000001,4.438582477790659,4.324103740368905,4.198983122418301,4.548758596030289,2.8525,2.9799999999999995,2.62568511042159,3.4444838009385053,2.1015690655275945,2.46173693360563
2000-02-29,POMRB,4.1875,5.428,4.9,5.119999999999999,3.24,4.088958333333333,4.088958333333334,3.8377181904327635,3.828640846808528,4.286924291664311,4.187499822504742,4.0625,3.788499999999998,3.9756836802049347,4.415066050946381,4.065594422211655,3.6304006490868765,4.501666666666667,4.521666666666665,4.326730771104334,4.116876854146695,5.074654472803764,4.363031708782969,5.2678125,4.6296875,4.711149486674395,4.710833375382036,5.445976170037262,4.980388490589615,3.02625,2.8762499999999998,2.8714110662529544,3.4389124443704135,3.862007787754859,3.85154765303314
2000-05-31,PREMON,6.51,5.5139999999999985,6.21,7.209999999999999,4.8,4.088958333333333,4.088958333333334,4.906630914259658,5.515949228992079,6.611149622075288,6.509999813444166,4.27,3.902499999999998,4.5910102081229605,5.709368863670916,5.444944181697887,5.896778362790429,4.858333333333333,4.279166666666665,5.0800384626626,4.935218815098588,7.163785465343734,6.9951107387569875,5.6185937500000005,4.9721874999999995,5.710689692004637,6.374998476513392,6.313572133567687,6.163834019103532,3.2731250000000003,2.82875,3.6428466397517725,3.4464465608276993,5.168099656203088,4.918113367763199
2000-08-31,MONSOON,2.658333333333333,2.878,3.79,5.2650000000000015,2.15,4.088958333333333,4.088958333333334,4.007311881889128,4.3577188608113335,2.760837485392269,2.65833323594088,4.33775,4.222499999999998,3.9058061248737763,4.82248092738248,1.8043989796653204,1.8481466374790965,4.89625,4.724166666666665,4.564023077597559,4.709628401094094,1.9020277307669837,2.26814452281228,6.00625,5.563437499999999,5.5324138152027835,6.3331377343909985,3.0992306578164097,3.388206879322542,3.42625,3.22375,3.0457079838510634,3.4318025395446865,0.8289703105311981,0.8745705212603501
2000-11-30,POMKH,3.0,3.45,5.07,5.1,3.1,4.088958333333333,4.088958333333334,3.604387129133477,3.614223711098627,3.1035036412355343,2.9999999423351897,4.51975,4.317499999999998,3.7234836749242657,4.302802321374516,3.0794568948518086,2.9488148967016663,5.19125,4.992499999999999,4.766413846558535,4.95984066016155,3.3416697453296877,3.6349760728447045,6.3475,5.673749999999999,5.35944828912167,6.017529910789919,5.061397017828238,5.332877872108164,3.5775,3.3225,3.067424790310638,3.4251702325616926,2.317477716420941,3.2368397281847665
2001-02-28,POMRB,4.1875,5.59,4.13,7.78,4.07,4.088958333333333,4.088958333333334,3.837632277480086,3.7841231128102475,4.291663003335479,4.187500047253927,4.4697499999999994,4.357999999999998,4.470090204954559,5.171687954467338,4.2860346803238265,4.085394772631968,5.279999999999999,4.799999999999999,4.5118483079351215,4.7912377480766315,5.470556138276348,4.850099065973103,5.975624999999999,6.338749999999999,6.327668973473003,7.359635087094542,6.194742077610993,5.566320740966733,3.44375,3.53,3.468454874186383,3.4267035598719398,4.119300545559695,3.581765259637747
2001-05-31,PREMON,6.51,6.808,9.34,7.2799999999999985,5.18,4.088958333333333,4.088958333333334,4.906579366488051,5.458582763890859,6.614499363594421,6.510000020005888,4.3605,4.681499999999998,5.405254122972735,6.607039660983199,5.660904484028314,5.844111207005029,4.82125,5.582499999999999,6.443108984761073,6.71250234345555,7.3741534064624705,6.473370077632792,5.503125,6.356249999999999,6.708601384083801,7.9610990646103,7.578070541445065,7.368427182631481,3.16375,3.624999999999999,4.1530729245118305,3.4375612491848138,5.557732573101294,5.322586547944662
2001-08-31,MONSOON,2.658333333333333,1.1840000000000002,1.37,2.22,0.7,4.088958333333333,4.088958333333334,4.0072809532261635,4.305804325750379,2.762862118469238,2.658333350846939,4.44825,4.257999999999998,3.7167524737836413,4.165005319902462,2.1030004326774385,2.2805118076017337,4.86125,4.977499999999999,4.413865390856644,5.275251538460381,2.5770062181322757,3.2382479493101486,4.922499999999999,5.594999999999999,4.9131608304502805,5.254108947278588,4.0414024325445554,4.361281833586535,3.035,3.262499999999999,2.771843754707098,3.4109080026843848,1.2163772708823082,1.1228788284989168
2001-11-30,POMKH,3.0,4.2700000000000005,3.82,4.365,2.31,4.088958333333333,4.088958333333334,3.6043685719356984,3.5758724145175385,3.1042673355221346,3.0000000318863336,4.226750000000001,4.462999999999998,3.938051484270185,4.072884931935314,3.2253080574220188,2.8214193942394443,5.16625,4.664999999999999,4.176319234513986,4.8475702073396905,3.5241342390366115,4.300811433193381,4.29125,5.411249999999999,4.693896498270169,4.486015918169156,4.927659736423074,4.861378104375283,2.995,3.064999999999999,2.5871062528242588,3.3978152648535924,2.280299983999554,2.565757146940781
2002-02-28,POMRB,4.1875,5.472,5.7,3.87,3.83,4.088958333333333,4.088958333333334,3.837621143161419,3.760235438410998,4.291230042547273,4.18750009442919,4.09575,4.433499999999999,4.551630890562111,4.785716625106054,4.483565234456664,4.503591603528262,5.39375,5.057499999999999,4.7857915407083915,5.168263151209252,5.425067897646904,4.436007411741761,4.3237499999999995,4.433749999999999,4.364337898962101,3.7910127141166314,5.898758462212372,5.5174491936639,3.035,3.004999999999999,3.0842637516945555,3.397506131946192,3.9081619984695264,3.6071939904608468
2002-05-31,PREMON,6.51,5.154,10.21,6.14,5.1,4.088958333333333,4.088958333333334,4.906572685896851,5.449590637807811,6.612933961214997,6.510000111022365,4.1405,4.019999999999999,4.792578534337267,5.141109090102257,5.834246867609419,6.021462738351933,5.671250000000001,5.2749999999999995,6.955474924425035,7.289193394633198,7.585743064342536,8.148443833825535,4.5575,4.14875,5.07460273937726,4.758360587216543,6.306871114713789,6.10646474777244,3.0925000000000002,2.9849999999999994,3.890558251016733,3.4078647937261213,5.339924773121964,5.218506980288528
2002-08-31,MONSOON,2.658333333333333,1.7899999999999998,2.32,3.62,1.1,4.088958333333333,4.088958333333334,4.007276944871443,4.306230108759555,2.7602282436761625,2.6583333884523754,3.9555,4.171499999999998,3.5915471206023595,3.432828405338408,2.136261075674205,1.8434799973142089,6.13125,5.512499999999999,5.1012849546550205,6.043178911784963,2.893370855232927,1.9902025363927844,4.7562500000000005,4.49875,4.492761643626356,4.078963862831932,2.8056062085883995,2.974766598715661,3.175,3.0849999999999995,2.7743349506100397,3.3847346700001166,1.0304138489805879,1.0451294321048108
2002-11-30,POMKH,3.0,4.022,5.09,4.835,2.37,4.088958333333333,4.088958333333334,3.604366166922866,3.5807705030305503,3.100628548844772,3.000000024627894,3.87725,4.109499999999998,3.7637282723614156,3.490609022147803,3.3024741703247247,3.1962860461284985,6.29625,5.829999999999999,5.096770972793012,5.8850873069098215,3.9413313324998915,3.7216132156640915,4.8100000000000005,4.616250000000001,4.629656986175814,4.329416716980513,4.403113789014215,4.531301869313363,3.2337499999999997,3.099999999999999,2.612600970366024,3.372312070084452,2.2297399347166396,2.696792323580777
2003-02-28,POMRB,4.1875,4.24,8.11,4.99,4.43,4.088958333333333,4.088958333333334,3.837619700153719,3.766885651104302,4.2866493414106195,4.187499933216709,3.8735,3.801499999999997,3.9542369634168493,3.746752222573578,4.535804527140168,4.645105307844336,6.132499999999999,6.432499999999999,6.302062583675807,6.883186119204729,5.977974291517026,5.232366084150615,4.578125,4.896250000000001,4.7737941917054885,4.659144778314742,5.64258344321141,5.242766609718744,3.11375,3.2499999999999996,3.3395605822196144,3.3771948347875393,3.8831499663105444,3.5931163308183125
2003-05-31,PREMON,6.51,5.76,9.12,5.45,4.97,4.088958333333333,4.088958333333334,4.906571820092232,5.456844992107646,6.607473634865931,6.509999945789558,3.5404999999999998,3.9529999999999967,4.676542178050109,4.953586510114336,5.788038011187251,5.688157988908218,5.78125,6.159999999999998,7.4292375502054835,8.157349541675327,8.434174804363039,8.751826296775123,4.258125000000001,4.723750000000001,5.044276515023293,5.1999397529958875,6.4220468299648354,6.379537990206671,2.9162500000000002,3.2175,3.9917363493317684,3.3866224662738316,5.459339396382035,5.488881057126932
2003-08-31,MONSOON,2.658333333333333,1.1540000000000001,2.1,2.455,0.27,4.088958333333333,4.088958333333334,4.007276425388672,4.312277636363641,2.753949738033202,2.658333301215128,3.1755,3.793999999999997,3.267525306830066,3.1242170251421366,2.140049719804228,1.9332088443449287,5.3462499999999995,6.104999999999999,5.29754253012329,6.48370129469395,3.4333336472596594,2.4202695516446124,4.050625,4.4325,4.008565909013976,3.818289483805133,2.7035111634341766,3.052271563424016,2.71875,3.01,2.503041809599061,3.3567013454735877,1.092194190178693,0.8667595839158704
2003-11-30,POMKH,3.0,1.994,2.5,3.44,1.62,4.088958333333333,4.088958333333334,3.6043658552332034,3.584962021176318,3.0935923406894723,2.999999968394485,2.9357499999999996,3.286999999999997,2.7581151840980396,2.308849197237492,3.2572174315636713,3.2551942460437147,4.9975,5.457499999999999,4.1785255180739735,5.117448047193611,4.360358773582439,4.406995074147158,4.106249999999999,4.08375,3.7811395454083856,3.3939589546177102,4.01420163858179,4.2698705615527235,2.6462499999999998,2.8225,2.1498250857594368,3.3381709673196305,2.0854492798410185,2.3526081191535337
2004-02-29,POMRB,4.1875,3.3480000000000003,7.22,4.725,3.6,4.088958333333333,4.088958333333334,3.837619513139922,3.7692791885355983,4.278914821988487,4.187499956385168,2.8925,3.063999999999997,2.994069110458824,2.585377312741065,4.338553214367258,4.278388932609744,4.784999999999999,5.2349999999999985,5.395115310844384,5.701378012417577,5.91816540854861,6.529964974321329,4.2925,4.0175,4.158683727245031,3.9229732497583196,4.982185866526288,4.672850160768188,2.78375,2.6149999999999998,2.729895051455662,3.3362874759008543,3.598893085956458,3.514735818102105
2004-05-31,PREMON,6.51,4.734,7.22,6.16,5.22,4.088958333333333,4.088958333333334,4.906571707883954,5.457456333075965,6.599099002313005,6.509999939916727,3.0365,2.807499999999997,3.6900414662752947,3.769518638568082,5.537528148593628,5.555257975356134,4.8575,4.759999999999998,6.1250691865066305,6.25127265521796,8.242254908547078,8.342620641669942,4.533125,4.195,4.959210236347019,5.314125469357928,5.868344388925101,5.8741289789075894,2.94375,2.6775,3.7259370308733972,3.348006347652057,5.0489731778015425,5.132894692217428
2004-08-31,MONSOON,2.658333333333333,1.834,2.3,3.2350000000000003,1.12,4.088958333333333,4.088958333333334,4.007276358063705,4.311857631569164,2.7449918990947473,2.658333305439433,3.0872500000000005,2.977499999999997,2.947624879765177,2.90065335374346,1.830091770617777,1.6460119829388389,5.123749999999999,4.809999999999998,4.595041511903978,4.910394241896959,2.969601408562435,2.2956891790462572,4.726875000000001,4.390000000000001,4.269526141808211,4.512287077864996,2.49080955641952,2.9309797688998747,2.98625,2.8900000000000006,2.683562218524038,3.3253991235917644,0.8344242082410696,1.016008857468476
2004-11-30,POMKH,3.0,2.466,2.88,4.585,2.05,4.088958333333333,4.088958333333334,3.604365814838223,3.5841300465082155,3.084106821080072,2.99999999459899,3.07775,3.095499999999997,2.7549749278591062,2.5971757939360933,3.0231483983643685,3.1315426711123884,5.31375,4.904999999999998,3.9090249071423866,4.0123647252978545,4.002248404914933,3.1386396465386857,4.7225,4.6762500000000005,4.395715685084927,4.631406814443764,4.069373278342747,4.338725149617637,2.9662499999999996,2.9975000000000005,2.4301373311144228,3.310653132380209,2.0836607911330693,2.52031087744271
2005-02-28,POMRB,4.1875,3.282,8.97,5.13,3.51,4.088958333333333,4.088958333333334,3.8376194889029343,3.768351184395153,4.268955685398092,4.1875000673483935,3.025,3.0789999999999966,2.965784956715464,2.886524778259056,4.1586105342980275,4.1846911737631425,5.263750000000001,5.342499999999998,5.933414944285433,5.601944246557722,5.677512943795271,6.230220373805087,4.640625,4.7775,4.689429411050956,5.029858736051152,5.331439695011692,5.078994326884598,2.90875,2.9750000000000005,2.8620823986686537,3.3081929021033174,3.6968815040573024,3.597713297684819
2005-05-31,PREMON,6.51,4.723999999999998,6.99,5.72,5.15,4.088958333333333,4.088958333333334,4.9065716933417605,5.456566358355701,6.588718777417222,6.510000064293643,2.9852499999999997,3.0764999999999962,3.6690709740292777,4.0746828970951965,5.366320169308638,5.397225665649631,5.1499999999999995,5.284999999999998,6.35604896657126,6.295484088056069,8.318381445370102,7.453060627984561,4.6587499999999995,4.6674999999999995,5.1016576466305725,5.662078374781351,6.232640912920271,6.250063386824484,2.849375,2.9575000000000014,3.777249439201192,3.31950367956533,5.103521570739328,5.072735148370728
2005-08-31,MONSOON,2.658333333333333,1.4220000000000002,2.13,3.02,0.73,4.088958333333333,4.088958333333334,4.007276349338389,4.311172596553223,2.7342415149832373,2.6583333684734187,3.12425,2.9734999999999965,2.7702425844175664,2.912674561193413,1.6712417897775396,1.6681529134562796,4.452500000000001,5.242499999999998,4.6656293799427555,5.026867499018083,2.99701303386363,2.378376104410598,5.035,4.61375,4.2689945879783435,4.441222449212561,2.6380725632788424,3.056251866350419,2.8921875,2.860000000000001,2.558349663520715,3.29381060163196,0.8601921827858914,1.0309604954626608
2005-11-30,POMKH,3.0,2.56,2.14,4.945,1.965,4.088958333333333,4.088958333333334,3.6043658096030335,3.583688356931597,3.0730355504050078,3.000000026394493,3.5709999999999993,2.9969999999999963,2.68614555065054,2.6636099847225134,2.844892259361607,2.9529904669341827,3.87875,5.057499999999998,3.6553776279656534,3.938665266413286,3.9982452761496647,3.2700812211209582,5.475625,4.703749999999999,4.539396752787006,4.6338146314284785,4.118882270122329,4.365797011644148,3.058125,2.838750000000001,2.3210097981124287,3.278539750660522,2.0133538504812414,2.283297164031703
2006-02-28,POMRB,4.1875,4.3,4.13,7.78,3.9375,4.088958333333333,4.088958333333334,3.83761948576182,3.768126666122412,4.2576110952048944,4.18750000854538,3.8709999999999996,3.2514999999999965,3.331687330390324,3.5825028753902974,4.00122520427937,4.042340795280882,3.815,3.847499999999998,3.845226576779392,3.774331739231296,5.556388239112892,7.190496181791037,5.480625000000001,5.36625,5.835638051672204,6.647741685321201,5.464732407730029,5.176320658534033,3.1806249999999996,2.945625000000001,2.9676058788674573,3.2798480911995154,3.6231793175976432,3.6271251922287067
2006-05-31,PREMON,6.51,7.2799999999999985,7.24,6.5950000000000015,6.05,4.088958333333333,4.088958333333334,4.906571691457092,5.456548912677987,6.577146686978517,6.510000022301551,3.828,3.8904999999999963,4.9110123982341936,6.496602391866991,5.2990383822087646,5.425824696378606,3.6000000000000005,3.909999999999998,5.203135946067635,4.8731085287114855,7.4463267658093315,7.317817716438046,5.323125000000001,5.585000000000001,6.1393828310033225,7.3815075868955775,7.045048626066638,6.936349038141298,3.22125,3.1706250000000007,4.200563527320474,3.2988780045555646,5.145636283328074,5.255111655456271
2006-08-31,MONSOON,2.658333333333333,1.2659999999999998,1.37,2.185,0.81,4.088958333333333,4.088958333333334,4.007276348207588,4.311263783470903,2.722485961017121,2.658333341728997,4.1298125,3.851499999999996,3.4530074389405163,4.653493308490655,1.8050574445593544,2.01035761812018,3.52875,3.719999999999998,3.6698815676405814,3.6842074934864306,2.303514565156994,2.286651683377389,5.112500000000001,5.376250000000001,4.5576296986019935,5.063938618498109,3.467370345970613,3.717330136173328,3.3821875,3.1906250000000007,2.8443381163922847,3.2740231683641485,1.1005454835714383,1.3174670023946224
2006-11-30,POMKH,3.0,2.372,1.18,4.52,2.21,4.088958333333333,4.088958333333334,3.604365808924553,3.5838130628659304,3.0611387589515546,2.9999999937564152,4.135624999999999,3.804499999999996,3.0206044633643097,3.6539726072505414,2.95649101503617,2.875611662600974,3.96,3.4799999999999978,2.6739289405843487,2.6625312686373914,3.294164202424345,2.8665183548263418,5.016875000000001,5.2700000000000005,4.542577819161195,4.624518072540434,4.4990815044620085,4.6012547686690155,3.50875,3.251875000000001,2.590602869835371,3.2609707361953273,2.2166529994732307,2.1342147865301926
2007-02-28,POMRB,4.1875,6.9025,4.52,6.52,4.98,4.088958333333333,4.088958333333334,3.8376194853547316,3.768249381095414,4.245613460099446,4.187499942697774,3.8303749999999996,4.455124999999996,4.573362678018586,5.752050692264333,4.08985710078792,4.056012680618455,4.348750000000001,3.577499999999998,3.4123573643506093,3.0583505227956866,4.811581954244198,4.952630358928224,5.108125,4.955,5.333546691496718,5.563536049837562,5.627654535253419,5.426270723684276,3.49375,3.512500000000001,3.5463617219012225,3.2711718584069622,3.8361146244712305,3.822461467880434
2007-05-31,PREMON,6.51,4.724,10.3,7.09,6.02,4.088958333333333,4.088958333333334,4.906571691212839,5.45665450951321,6.565086754223283,6.509999939606334,3.8583749999999997,3.816124999999997,4.633617606811152,5.8996623386222815,5.580380206917206,6.094469838976729,4.547499999999999,4.342499999999998,6.167414418610365,5.925834168137146,6.882105896251891,7.414380918025034,5.12625,5.078749999999999,6.036128014898031,6.677270827416847,6.824005654937496,6.572973778407945,3.4537500000000003,3.505000000000001,4.5358170331407335,3.2900965546740113,5.550265906686327,5.745794624298992
2007-08-31,MONSOON,2.658333333333333,1.38,1.42,2.42,0.72,4.088958333333333,4.088958333333334,4.007276348061037,4.311338672495047,2.7104004194168225,2.658333301826951,3.4965625,3.8446249999999966,3.3321705640866908,3.830749408068377,1.8688922574406037,1.541081381765831,4.842499999999999,4.354999999999998,4.268448651166219,4.946892775182223,2.3160277509571383,1.9000749091167877,5.14,5.1375,4.589676808938819,4.661414755725022,3.4395463180801564,3.500186899563051,3.2600000000000002,3.482500000000001,3.00949021988444,3.2646332514378567,1.4047416764034626,1.0665931091030738
2007-11-30,POMKH,3.0,2.482,2.72,4.43,1.98,4.088958333333333,4.088958333333334,3.604365808836622,3.5838573222158496,3.0490624362756584,2.9999999811103506,3.1710000000000003,3.872124999999997,2.9921023384520145,2.932204950995992,3.024171427292487,2.8217868011187646,4.41875,4.7399999999999975,3.6490691906997315,4.4331674140887145,3.3126427868575066,2.3355677399278383,5.23,5.115,4.525806085363291,4.316988053381804,4.542178612687758,4.612166609081432,2.93375,3.4250000000000007,2.597694131930664,3.249800413888866,2.4297590459932237,2.1859917030222236
