Date,Season,Manu,Ambasa,Salema,Manu_Trend,Manu_SMA,Manu_EWMA,Manu_DES,Manu_TES,Manu_ARIMA,Ambasa_Trend,Ambasa_SMA,Ambasa_EWMA,Ambasa_DES,Ambasa_TES,Ambasa_ARIMA,Salema_Trend,Salema_SMA,Salema_EWMA,Salema_DES,Salema_TES,Salema_ARIMA
2000-11-30,POMKH,4.415,1.65,2.723333333333333,4.779166666666667,4.779166666666667,4.624022090784732,4.633466555516519,4.415,4.414999952846374,1.4100000000000001,1.8750000000000002,1.5176136737137236,1.8034837644161767,2.0074310240729063,1.8021717077686203,3.095625,3.566458333333333,3.270863396184594,3.4480582115931715,4.025289578233148,3.5481460913335825
2001-02-28,POMRB,4.8260000000000005,2.32,2.796666666666667,4.779166666666667,4.779166666666667,4.70481325447084,4.6860325753562915,4.8260000000000005,4.825999898446257,1.4787499999999998,1.335,1.838568204228234,1.9607862329171704,3.3696817741764455,2.707130672376985,2.6503124999999996,3.4522916666666665,3.081184704377423,3.347971955012585,3.792003463460339,3.242100045527852
2001-05-31,PREMON,5.504,1.14,2.5766666666666667,4.779166666666667,4.779166666666667,5.024487952682504,5.085621492634619,5.504,5.503999889515437,1.4049999999999998,1.4849999999999999,1.5591409225369404,1.8848935353588758,1.26403407637111,1.6094156671240196,2.52625,2.7389583333333336,2.8793774892931205,3.2332758342223156,4.411597183592756,4.394947111857752
2001-08-31,MONSOON,4.371666666666667,0.78,2.15,4.779166666666667,4.779166666666667,4.763359438276169,4.823866239127957,4.371666666666667,4.37166657606345,1.2675,1.4725,1.2474845535221641,1.734870977713098,0.8145585659193917,0.827975391323956,2.5129166666666665,2.561666666666667,2.5876264935758724,3.082002082056049,1.9260778468508293,2.607175363562876
2001-11-30,POMKH,4.415,1.11,2.44,4.779166666666667,4.779166666666667,4.624015662965701,4.620694030206004,4.415,4.414999953124877,1.2325,1.3375,1.1924907321132985,1.6446786300147689,1.8413109516378543,1.661682153183594,2.5370833333333334,2.4908333333333337,2.528575896145523,2.979509316222456,2.633011558882905,2.7645032017969937
2002-02-28,POMRB,4.8260000000000005,1.76,2.9733333333333336,4.779166666666667,4.779166666666667,4.704809397779421,4.671540852715834,4.8260000000000005,4.826000001396353,1.24,1.1974999999999998,1.4194944392679791,1.6744188238708773,2.9963397481356457,3.1165347661076677,2.7129166666666666,2.535,2.7064788710206473,2.9486754522613836,2.6383224834249503,2.886795076051923
2002-05-31,PREMON,5.504,1.42,2.5933333333333333,4.779166666666667,4.779166666666667,5.024485638667652,5.0717315450884515,5.504,5.503999965422961,1.23625,1.2674999999999998,1.4196966635607873,1.6393467707090081,1.1185695751065379,1.191882388479183,2.90125,2.539166666666667,2.661220655945722,2.8784033566986302,3.0635950398719434,2.9099643290783384
2002-08-31,MONSOON,4.371666666666667,0.56,3.54,4.779166666666667,4.779166666666667,4.763358049867258,4.8123359150586555,4.371666666666667,4.371666656128886,1.22,1.2124999999999997,1.0758179981364724,1.4493203164352118,0.7103218213754308,0.8047908631936853,2.8904166666666664,2.886666666666667,3.0127323935674335,2.923662876886535,1.6863167060527524,2.602360489632567
2002-11-30,POMKH,4.415,1.3,2.5566666666666658,4.779166666666667,4.779166666666667,4.624014829920355,4.612241962452561,4.415,4.414999961696184,1.1012499999999998,1.2599999999999996,1.1654907988818834,1.4031031619284986,1.5425935406308078,1.5420395285415065,2.8004166666666666,2.915833333333334,2.8303061028071266,2.853179241156093,2.502865788526345,3.1092089637335163
2003-02-28,POMRB,4.8260000000000005,1.44,2.77,4.779166666666667,4.779166666666667,4.704808897952214,4.66616958980962,4.8260000000000005,4.825999933052627,1.07625,1.1799999999999997,1.2752944793291299,1.3874647403938232,2.5867638065374505,2.6169492901434923,2.579583333333333,2.865,2.806183661684276,2.8147152409665614,2.8200986334665124,3.0571751656951918
2003-05-31,PREMON,5.504,0.79,2.0766666666666667,4.779166666666667,4.779166666666667,5.024485338771328,5.069119837911234,5.504,5.503999921583317,1.00125,1.0224999999999997,1.081176687597478,1.2597571305758148,1.1149544661523336,1.186867990082607,2.6387500000000004,2.7358333333333333,2.5143768636772323,2.7019410734150844,2.8678789800703965,2.829848346186793
2003-08-31,MONSOON,4.371666666666667,0.99,2.2900000000000005,4.779166666666667,4.779166666666667,4.763357869929463,4.811783961434598,4.371666666666667,4.371666605131317,0.8575,1.13,1.0447060125584868,1.1794230228869547,0.5496917263821381,0.7447967805684753,3.1129166666666666,2.423333333333334,2.4246261182063398,2.6254955937472158,2.4799267512837257,3.1591533129402314
2003-11-30,POMKH,4.415,0.27,4.28,4.779166666666667,4.779166666666667,4.6240147219576775,4.613015719619325,4.415,4.414999962597743,0.85,0.8724999999999998,0.734823607535092,0.984416885539321,1.3852381130500055,1.3478463321636078,3.3745833333333337,2.854166666666668,3.166775670923804,2.784044121355118,2.168894734864944,2.5358379791858368
2004-02-29,POMRB,4.8260000000000005,1.32,4.84,4.779166666666667,4.779166666666667,4.7048088331746065,4.66767681534299,4.8260000000000005,4.825999989367873,0.8725,0.8424999999999999,0.9688941645210551,0.9942916000378763,2.139593779928344,2.1367222496908016,3.33875,3.371666666666668,3.836065402554282,2.9917744170916305,2.7881186626458394,3.3944882650291395
2004-05-31,PREMON,5.504,0.85,2.1,4.779166666666667,4.779166666666667,5.0244852999047644,5.0709432693570635,5.504,5.503999963538797,1.0462500000000001,0.8574999999999999,0.9213364987126331,0.9277662649914278,0.8962294250187013,1.1725047111484455,3.0608333333333335,3.3775000000000013,3.1416392415325696,2.867247520947138,2.918151179882528,3.2111076598988286
2004-08-31,MONSOON,4.371666666666667,1.11,1.98,4.779166666666667,4.779166666666667,4.763357846609525,4.813539205731383,4.371666666666667,4.371666649086307,1.295,0.8875,0.9968018992275799,0.9179447545729217,0.5427533418006623,0.7121015762267859,2.577916666666667,3.300000000000001,2.6769835449195414,2.7419308320348876,2.8650168647228083,2.6342011791489752
2004-11-30,POMKH,4.415,1.54,2.3666666666666667,4.779166666666667,4.779166666666667,4.624014707965715,4.614478613724647,4.415,4.414999967648603,1.4675,1.205,1.214081139536548,0.9916379695372143,0.9717099996979006,1.1459335361136866,2.4029166666666666,2.821666666666668,2.5528567936183917,2.673695507817715,3.5088684923419615,3.5840339819175338
2005-02-28,POMRB,4.8260000000000005,2.04,2.89,4.779166666666667,4.779166666666667,4.7048088247794295,4.668758328293105,4.8260000000000005,4.825999952403337,1.50125,1.385,1.544448683721929,1.1590026958685655,1.8932206783596246,1.767082068030254,2.4991666666666665,2.3341666666666683,2.6877140761710354,2.6724689643581065,3.575318673284584,3.652758942939817
2005-05-31,PREMON,5.504,1.51,2.65,4.779166666666667,4.779166666666667,5.024485294867658,5.0716320890141295,5.504,5.50399994028917,1.39875,1.55,1.5306692102331574,1.2255315286734696,0.907659063619912,0.9883593290243107,2.537083333333333,2.4716666666666685,2.672628445702621,2.6446475321546474,1.9407047999402982,2.2574141225516815
2005-08-31,MONSOON,4.371666666666667,0.72,2.2,4.779166666666667,4.779166666666667,4.763357843587261,4.813889370743988,4.371666666666667,4.371666621632439,1.3800000000000001,1.4525,1.2064015261398944,1.144300279565998,0.7549799933902737,0.8389988696338129,2.5654166666666667,2.526666666666668,2.4835770674215727,2.56896233827759,2.0479766863633215,2.53218528158402
2005-11-30,POMKH,4.415,1.11,2.45,4.779166666666667,4.779166666666667,4.624014706152357,4.614573646082861,4.415,4.414999968731396,1.8224999999999998,1.345,1.1678409156839367,1.1366323317639353,1.1560675138484322,0.9239888685011616,2.6158333333333332,2.547500000000001,2.4701462404529435,2.529895034976176,2.7179645762000373,2.616200500200638
2006-02-28,POMRB,4.8260000000000005,2.32,3.033333333333333,4.779166666666667,4.779166666666667,4.7048088236914145,4.668679382580849,4.8260000000000005,4.825999984007178,2.2112499999999997,1.4149999999999998,1.628704549410362,1.3551468058840186,1.9361703407346935,1.6408491030947878,2.6575,2.5833333333333344,2.6954210776050997,2.561779703204799,3.117829553144122,2.8959727524195644
2006-05-31,PREMON,5.504,4.77,2.91,4.779166666666667,4.779166666666667,5.024485294214848,5.071444046610313,5.504,5.503999964233781,2.225,2.23,2.885222729646217,2.061515860255419,1.0854769611848785,1.0056663223504088,2.6916666666666664,2.6483333333333343,2.7812526465630603,2.57707344352834,2.1975304456069837,2.860147517843851
2006-08-31,MONSOON,4.371666666666667,0.57,2.273333333333333,4.779166666666667,4.779166666666667,4.763357843195576,4.813661632361119,4.371666666666667,4.37166664643322,2.26625,2.1925,1.9591336377877302,1.9513220003102834,0.9383471341932537,0.8842228883675622,2.7308333333333334,2.666666666666668,2.578084921271169,2.518904322737653,2.0747423556542377,2.6278289381777595
2006-11-30,POMKH,4.415,1.37,2.65,4.779166666666667,4.779166666666667,4.624014705917345,4.614354451715332,4.415,4.414999971989538,1.71875,2.2575000000000003,1.723480182672638,1.972384465245789,1.3290929591701297,1.1145467463463747,2.50125,2.7166666666666677,2.6068509527627013,2.5099878516743406,2.582443027087448,2.635975462654113
2007-02-28,POMRB,4.8260000000000005,2.39,3.146666666666667,4.779166666666667,4.779166666666667,4.704808823550407,4.668495055606472,4.8260000000000005,4.825999963960068,1.1456250000000001,2.2750000000000004,1.9900881096035827,2.173436664614303,2.2372668680215155,1.8267871470477735,2.2058333333333335,2.745000000000001,2.8227772383242877,2.5591608022377206,3.1364372758753074,3.0075021555065122
2007-05-31,PREMON,5.504,0.32,0.96,4.779166666666667,4.779166666666667,5.024485294130244,5.071306078016758,5.504,5.503999952065601,1.05375,1.1625000000000005,1.3220528657621498,1.9628229260880663,2.2527365164944504,1.6954112953315412,1.9566666666666668,2.257500000000001,2.0776663429945725,2.3550667662868805,2.6025411594610515,3.0005311205517233
2007-08-31,MONSOON,4.371666666666667,0.435,1.86,4.779166666666667,4.779166666666667,4.763357843144814,4.813571762330473,4.371666666666667,4.3716666316823245,1.10375,1.1287500000000004,0.9672317194572899,1.761812402990935,0.7375788738115325,0.7713329885615259,1.8716666666666668,2.1541666666666677,1.9905998057967436,2.2743967316672173,1.8549325923911606,2.0175307916157026
2007-11-30,POMKH,4.415,0.77,1.07,4.779166666666667,4.779166666666667,4.6240147058868875,4.614306557979193,4.415,4.414999973076342,1.506875,0.9787500000000005,0.888339031674374,1.619660845580818,1.2338290432674999,1.129008229105923,2.1060416666666666,1.7591666666666677,1.6223598834780462,2.112770730776651,2.237323440610065,2.542275009938856
2008-02-29,POMRB,4.8260000000000005,3.39,4.046666666666667,4.779166666666667,4.779166666666667,4.704808823532133,4.668480121982928,4.8260000000000005,4.825999981988762,1.765625,1.2287500000000002,1.8890034190046245,1.9685038299095448,2.137812042865903,2.0193961488817234,2.3683333333333336,1.9841666666666677,2.5920825967534946,2.306828099180166,2.505599267842096,2.4796313106008316
2008-05-31,PREMON,5.504,2.545,1.935,4.779166666666667,4.779166666666667,5.02448529411928,5.071315470271931,5.504,5.503999966070834,1.7775,1.7850000000000001,2.1514020514027745,2.150283260381608,1.658331742852934,2.36125297769641,2.7358333333333333,2.227916666666668,2.329249558052097,2.241746057425801,1.4590446288387433,2.1337764572038633
2008-08-31,MONSOON,4.371666666666667,0.28,2.983333333333333,4.779166666666667,4.779166666666667,4.763357843138235,4.813594669579178,4.371666666666667,4.371666645943459,1.6750000000000003,1.7462500000000003,1.4028412308416647,1.8947188897541882,0.724354474273252,0.6464827062712195,2.958333333333333,2.5087500000000014,2.590883068164591,2.3031120968608323,1.7813105211922862,2.332446126817061
2008-11-30,POMKH,4.415,1.02,2.8866666666666667,4.779166666666667,4.779166666666667,4.62401470588294,4.614334370908946,4.415,4.414999975315598,1.263125,1.8087500000000003,1.2497047385049989,1.7735903387327447,1.174117580542657,1.1238024943931157,2.831875,2.962916666666668,2.709196507565421,2.347973693806621,1.8891494406457459,2.1012607948398716
2009-02-28,POMRB,4.8260000000000005,2.32,4.01,4.791458333333333,4.779166666666667,4.704808823529764,4.6685072951913265,4.8260000000000005,4.825999971207784,0.97125,1.5412500000000002,1.6778228431029993,1.8922721286911706,2.550251596732166,2.2924823930968863,2.6579166666666665,2.953750000000001,3.229517904539253,2.5173439754689046,3.7789710171367976,3.767795331380733
2009-05-31,PREMON,5.504,0.32,0.96,4.80375,4.779166666666667,5.024485294117858,5.071338881340223,5.504,5.503999959916085,0.995,0.9850000000000003,1.1346937058617996,1.6380154646032303,1.896719278944604,1.740641700130155,2.620416666666667,2.7100000000000013,2.3217107427235515,2.3227165837519785,2.13427959926709,2.5590171706274765
2009-08-31,MONSOON,4.47,0.17,2.566666666666667,4.88175,4.80375,4.802691176470715,4.862848673829262,4.371666666666667,4.371666638135712,1.22,0.9575000000000002,0.7488162235170797,1.369783703067388,0.4761576181179288,0.5166467745987069,2.6625,2.605833333333335,2.4196931123007976,2.33086692715647,2.546266718444941,2.5190787520436895
2009-11-30,POMKH,4.415,1.32,3.0033333333333334,4.95975,4.80375,4.647614705882429,4.651614601368669,4.44006001846722,4.4729065609723895,1.606875,1.0325000000000002,0.9772897341102478,1.3254291961720697,1.003291913021739,0.9817063958600012,2.96343137254902,2.6350000000000016,2.6531492007138118,2.388553200001662,2.3823662192868063,2.757845232211667
2010-02-28,POMRB,5.45,3.82,4.23,4.95975,4.95975,4.968568823529457,5.011166135807146,4.849031795847688,4.7919787107512715,1.86875,1.4075000000000002,2.1143738404661487,1.7517497607939208,2.3791947262696347,2.5737340462969422,3.272696078431373,2.6900000000000017,3.2838895204282874,2.58152863515729,3.871825520481905,3.484672463198565
2010-05-31,PREMON,5.504,1.915,3.1474509803921573,5.051625,4.95975,5.182741294117674,5.33164735716739,5.683434698395805,5.891426743507536,1.8778124999999999,1.8062500000000001,2.0346243042796894,1.8152733208147005,1.4589319020894207,1.7306704258470302,3.2918627450980398,3.2368627450980414,3.2293141044138354,2.6326780956393554,1.629878014425262,2.0948669470740184
2010-08-31,MONSOON,4.47,0.67,2.853333333333333,5.1434999999999995,4.95975,4.897644776470605,5.035399381034699,4.5352561352892895,4.197237256238139,1.5506250000000001,1.9312500000000001,1.4887745825678136,1.6428952330710673,0.48500110491727133,0.3849609044249776,3.367696078431373,3.308529411764708,3.0789217959816346,2.6456315227985385,3.044155279447989,3.108637845107811
2010-11-30,POMKH,5.15,0.8925,2.87,5.149249999999999,5.1434999999999995,4.998586865882363,5.1148418338902,4.583889592399208,4.574500435465509,1.276875,1.8243749999999999,1.2502647495406882,1.5148486494839677,1.2085420371857696,1.0237887998428694,3.6017647058823528,3.2751960784313745,2.9953530775889807,2.6595652478326794,3.1653354433870136,3.0201404366349944
2011-02-28,POMRB,5.45,1.63,4.97,5.155,5.1434999999999995,5.179152119529418,5.323652496144207,5.158199754351026,5.504347578546967,1.250625,1.2768749999999995,1.402158849724413,1.5263002884428654,2.851848757945773,2.633432543741279,3.5854166666666667,3.460196078431374,3.7852118465533886,2.9135565195116016,4.431048093307378,3.597197597388121
2011-05-31,PREMON,5.55,1.915,4.28,5.156874999999999,5.154999999999999,5.327491271717651,5.526836116279755,5.954693383399921,5.47198792919851,1.2128125,1.2768749999999995,1.6072953098346479,1.5907398699515842,1.5298206093698128,1.3083527635486927,3.3768749999999996,3.743333333333335,3.983127107932033,3.065297218451427,2.761141171822456,3.4781991068974474
2011-08-31,MONSOON,4.47,0.46,1.59,5.15875,5.154999999999999,4.9844947630305905,5.114998588777041,4.776286892572231,4.497790919250805,1.4375,1.2243749999999995,1.1483771859007887,1.3898545147516224,0.47814418278937576,0.3565039194089047,3.171875,3.4275000000000015,3.02587626475922,2.894334288415329,3.4688670090470453,3.319707964037673
2011-11-30,POMKH,5.165,0.8,2.465,5.1587499999999995,5.1587499999999995,5.056696857818355,5.117742588313088,4.780689182044859,4.79723274029721,1.7531250000000003,1.2012499999999995,1.0090263115404734,1.2626965939804573,1.0558971299266606,1.0709032547743722,3.031875,3.326250000000001,2.801525758855532,2.8396986884058704,3.2782424812024917,2.5781665821999225
2012-02-29,POMRB,5.45,3.52,3.735,5.192500000000001,5.1587499999999995,5.214018114691013,5.2701860093181905,5.315180296320892,5.547976553730065,1.8375,1.6737499999999994,2.013415786924284,1.6468988426090139,2.460922421561156,2.7803120143336635,3.0741666666666663,3.017500000000001,3.174915455313319,2.936073563791863,4.811525994300601,3.904197592356737
2012-05-31,PREMON,5.55,2.55,4.395,5.224374999999999,5.1587499999999995,5.348410868814608,5.443016283786769,6.070122354014895,5.471229124486776,1.79625,1.8324999999999994,2.2280494721545705,1.845087884823661,1.685086766509785,1.5511976914250412,3.121458333333333,3.0462500000000006,3.6629492731879916,3.099732365266224,3.262104916740661,3.585680909999425
2012-08-31,MONSOON,4.739999999999998,0.5,1.8133333333333332,5.169583333333333,5.226249999999999,5.105046521288765,5.159232551184777,4.853796025608301,4.481165679317922,1.4874999999999998,1.8424999999999994,1.5368296832927422,1.6528328486315775,0.5570922043024649,0.4570732773995818,3.067708333333333,3.1020833333333337,2.923102897246128,2.951889324294197,2.3637248759828204,2.488495044067797
2012-11-30,POMKH,5.15,0.43,2.62,5.116666666666666,5.2225,5.123027912773258,5.129941678454283,4.8936351576333825,5.169839979234461,1.246875,1.7499999999999993,1.0940978099756453,1.4504924117817892,1.0746912985059804,0.9565663103573001,2.9802083333333336,3.140833333333334,2.801861738347677,2.9103176904082404,2.8132716029611364,2.600869596842724
2013-02-28,POMRB,5.026666666666666,1.42,3.1500000000000004,5.144166666666667,5.116666666666667,5.084483414330622,5.052480541391723,5.390431990795934,5.211970451649584,1.2524999999999997,1.2249999999999996,1.224458685985387,1.4357526939612564,2.808685330863014,2.4964482152441585,2.9629166666666666,2.9945833333333343,2.9411170430086067,2.933529325266887,4.311744570213581,3.3588846472780562
2013-05-31,PREMON,5.55,2.725,4.28,5.175416666666667,5.116666666666667,5.270690048598373,5.264689619085368,6.007552541853897,5.431973849591275,1.29875,1.2687499999999996,1.8246752115912321,1.664510640289877,1.8495292778974153,1.7761980296337407,2.92375,2.965833333333334,3.4766702258051643,3.0846810583517867,3.6937262309316554,3.65969876934221
2013-08-31,MONSOON,4.96,0.37,1.79,5.220833333333333,5.171666666666668,5.146414029159024,5.140189306566205,4.774315745127742,4.665180728186224,1.35375,1.2362499999999996,1.242805126954739,1.453807703675346,0.4760917173016228,0.4551916766808413,2.8350000000000004,2.960000000000001,2.802002135483099,2.9359973385866125,1.94387508379105,2.548696946968625
2013-11-30,POMKH,5.18,0.93,2.33,5.262499999999999,5.179166666666667,5.1598484174954145,5.148010614385318,4.860393661132363,5.059672138783651,1.3243749999999999,1.3612499999999996,1.1176830761728436,1.3529163625107867,0.8329791707270606,0.8128136026770283,2.8112500000000002,2.887500000000001,2.6132012812898595,2.8630554896728846,2.5885674364179385,2.632024207937901
2014-02-28,POMRB,5.36,1.36,2.73,5.24125,5.2625,5.239909050497248,5.248343475853359,5.356497744649998,5.162723366805884,1.3091666666666668,1.3462499999999997,1.214609845703706,1.336250723042387,2.4087760060123276,2.5872007425368126,2.74375,2.782500000000001,2.6599207687739157,2.8428626302547357,3.6304596174236794,2.929953536727327
2014-05-31,PREMON,5.55,2.55,4.51,5.195937499999999,5.2625,5.363945430298349,5.424268906259439,6.053208824672506,5.649339680501349,1.2839583333333333,1.3024999999999998,1.7487659074222237,1.541972799960104,2.062835260614475,2.109908399827985,2.6392187499999995,2.8400000000000007,3.3999524612643492,3.029275640428855,3.797814514176402,3.545612477458488
2014-08-31,MONSOON,4.79,0.4233333333333333,1.0200000000000002,5.035625,5.22,5.13436725817901,5.169959110855651,4.810607670318827,4.717379009684078,1.3108333333333333,1.315833333333333,1.2185928777866675,1.3530037838514524,0.4090738009336983,0.4465661352454025,2.5184375,2.647500000000001,2.4479714767586094,2.797987483191758,1.7302138572310684,2.6045108453725385
2014-11-30,POMKH,4.9875,0.6749999999999999,2.26375,4.916874999999999,5.171875,5.0756203549074055,5.05810801829053,4.84436006630433,5.050964610738032,1.4133333333333333,1.252083333333333,1.0011557266720004,1.2192630491829775,0.8244987467800586,0.7013604073291455,2.0978125,2.630937500000001,2.3742828860551652,2.730942170756964,2.2142740358952455,2.2350767819308803
2015-02-28,POMRB,4.27,1.83,1.83,4.931875,4.899375,4.753372212944443,4.626102415117235,5.286596460934983,5.063133965726875,1.4604166666666667,1.369583333333333,1.3326934360032003,1.303592248511955,2.083865050824011,2.0088822625717357,1.8953125,2.4059375000000007,2.156569731633099,2.620629705423043,3.003639577236881,2.7056304752853753
2015-05-31,PREMON,5.69,2.9,2.045,4.9021875,4.934375,5.128023327766666,5.020966569721091,5.7066209182612315,5.072927325246598,1.465625,1.457083333333333,1.95961606160192,1.5884047447999088,2.184228292782267,2.3143603366881025,1.95109375,1.7896875000000008,2.1119418389798597,2.545540624240419,3.8043075966279907,3.428374589791086
2015-08-31,MONSOON,4.77,0.45,1.865,4.925,4.929375,4.98481399666,4.897898549881861,4.52609654793566,5.068500120388116,1.4212500000000001,1.4637499999999999,1.3557696369611518,1.4126108210561132,0.4189549360576281,0.4116315796362268,1.94625,2.000937500000001,2.013165103387916,2.4572171059082284,0.6432849576471131,1.3653673519002945
