Date,Season,Mandsaur,Garoth,Malhargarh,Sitamau,Bhanpura,Mandsaur_Trend,Mandsaur_SMA,Mandsaur_EWMA,Mandsaur_DES,Mandsaur_TES,Mandsaur_ARIMA,Garoth_Trend,Garoth_SMA,Garoth_EWMA,Garoth_DES,Garoth_TES,Garoth_ARIMA,Malhargarh_Trend,Malhargarh_SMA,Malhargarh_EWMA,Malhargarh_DES,Malhargarh_TES,Malhargarh_ARIMA,Sitamau_Trend,Sitamau_SMA,Sitamau_EWMA,Sitamau_DES,Sitamau_TES,Sitamau_ARIMA,Bhanpura_Trend,Bhanpura_SMA,Bhanpura_EWMA,Bhanpura_DES,Bhanpura_TES,Bhanpura_ARIMA
2007-11-30,POMKH,8.35,4.7,17.7825,11.273333333333332,10.966666666666667,10.038541666666667,9.625833333333329,8.913377520546913,9.955698818293607,8.063286162653917,9.016536079587514,8.716208333333334,6.252916666666657,5.661232370374857,5.607510162528115,6.41504425740488,4.822434688423911,16.126875,16.698124999999997,15.816854193818132,13.29087397683505,12.813955797816329,13.508543125225676,10.822166666666668,11.739749999999994,9.98238821319894,11.278307836860973,8.559191817060773,7.277133684149811,11.57625,10.063541666666666,10.110938510157606,10.31776283676676,8.99447421188108,8.893371959047382
2008-02-29,POMRB,9.818333333333333,16.284000000000002,14.065,16.763333333333335,12.395,10.438124999999998,9.708333333333329,9.27535984566148,9.631924655538917,10.935766926825778,12.072121354436826,8.956625,8.513916666666658,9.910339422224915,8.698106240477372,7.834453151357383,7.702359250867757,15.166249999999998,15.999374999999997,15.11611251629088,13.215620614155583,17.346087821737576,16.623079378060837,10.547166666666666,11.08766666666666,12.694766261252699,14.11884539951202,12.630760568129377,14.668923570482955,12.175729166666665,10.817291666666664,11.024563106094565,11.648226124383871,11.616675269635184,11.385948016834725
2008-05-31,PREMON,15.858333333333327,10.135,18.615,12.345999999999998,15.761666666666665,10.630624999999998,10.368749999999993,11.908549240730219,10.166726651506165,13.431297748168705,13.802700244454961,9.19725,8.918499999999991,10.00020365333495,9.131240218306873,13.388502141339076,16.39947903355964,12.646562499999998,16.254374999999996,16.515667509774527,13.934470418601434,20.656878983384416,17.62984825311336,9.795250000000001,10.556666666666658,12.555259756751619,14.235005846294774,19.05201320360003,12.057468427170484,11.895833333333334,12.33520833333333,12.919404530323405,14.391180123977872,14.440408426830604,14.053357475480887
2008-08-31,MONSOON,8.003333333333334,4.86,5.8500000000000005,1.768,8.941666666666668,11.1025,10.507499999999995,10.346462877771465,9.658500346959013,7.519926617416777,5.989383651137002,8.410187500000001,8.994749999999991,7.94412219200097,7.8289210425166536,5.752182644997597,8.07934392994684,10.511458333333334,14.078124999999995,12.249400505864715,12.517106365457673,11.00754388204225,10.882818537994314,7.754166666666666,10.537666666666658,8.240355854050971,9.325976084061432,5.716625385456513,3.0641811129804792,11.755416666666667,12.016249999999998,11.32830938486071,12.578819053736204,8.365496902752053,8.711408559343457
2008-11-30,POMKH,9.335,6.32,6.329999999999999,5.3340000000000005,10.003333333333334,11.516874999999999,10.753749999999995,9.941877726662879,9.376957295555355,9.072003280772645,9.619605268468366,7.563125,9.39974999999999,7.294473315200582,7.305530715568466,7.3841587109036375,5.592882663704529,10.077291666666667,11.214999999999995,9.881640303518829,11.277302652359966,11.494483428178585,8.631134353269898,5.9485,9.052833333333325,7.077813512430583,7.092385924618451,7.883176721980211,10.119484063572282,11.450208333333334,11.775416666666665,10.79831896424976,11.704707433512413,10.797194600973024,8.904211858258085
2009-02-28,POMRB,12.608333333333333,8.367500000000001,8.436666666666667,6.3740000000000006,12.235,11.697583333333334,11.451249999999995,11.00845996933106,9.573750917106857,11.644637171341152,11.468658422453789,7.96375,7.42062499999999,7.7236839891203495,7.548921879765911,8.96603759233929,6.752816315877808,10.609583333333335,9.807916666666662,9.303650848777965,10.493558449278103,12.791021556524136,10.715467419775196,5.524562500000001,6.455499999999992,6.79628810745835,6.039794542838153,10.708960282765778,14.70498865608801,10.989041666666667,11.735416666666666,11.372991378549855,12.184460291923907,12.391271569611872,11.23239379863114
2009-05-31,PREMON,16.38333333333333,11.275,20.770000000000003,8.290000000000001,13.48,11.642666666666667,11.582499999999994,13.158409314931967,10.301663628996062,15.555320446222373,15.295737043261958,8.3115625,7.705624999999991,9.14421039347221,8.642307086114435,12.261560219622009,13.474305828453698,11.6525,10.346666666666664,13.89019050926678,11.846993390658549,15.759106026685581,13.366508242380199,6.057125000000001,5.4414999999999925,7.393772864475011,6.29461511503692,15.126015795454308,9.553845445304237,11.003708333333334,11.165000000000001,12.215794827129914,13.133527122006582,14.86762139120541,12.727067079674903
2009-08-31,MONSOON,8.924000000000003,6.9250000000000025,7.953333333333332,2.4325,7.5340000000000025,11.285166666666667,11.812666666666662,11.464645588959181,10.014048208182494,8.71884572330805,5.170469667231377,8.399062500000001,8.221874999999992,8.256526236083328,8.120043310068963,5.191100616200566,6.490388228747165,12.908541666666668,10.872499999999997,11.5154476388934,11.0461201130682,8.361803581131193,13.73923893084247,7.303416666666667,5.6076249999999925,5.409263718685006,4.227351908179706,1.7598574070546729,1.267909951268364,11.303500000000001,10.813083333333333,10.34307689627795,10.690573083705543,7.785837014165283,10.211536346251759
2009-11-30,POMKH,7.975,7.037500000000001,12.57,8.929999999999998,11.528333333333334,11.193812500000002,11.472666666666662,10.068787353375509,9.620976878033582,10.13445063900547,7.867366723478107,9.553125000000001,8.401249999999992,7.768915741649998,7.762660593233561,7.478582886909937,6.4757580153699905,12.123750000000001,12.432499999999997,11.93726858333604,11.075369694350123,10.365177723237439,11.022432210437149,8.149270833333333,6.506624999999992,6.817558231211002,5.682885182845526,5.020225789635116,7.232659999964271,11.975583333333335,11.194333333333333,10.817179471100104,11.009021595667965,9.90977000453093,9.166465979448455
2010-02-28,POMRB,11.108333333333333,8.35,12.245,12.748333333333333,13.108333333333334,11.654958333333333,11.097666666666662,10.484605745358639,9.679492232513258,12.063954611372322,10.861682090885164,10.83125,8.396874999999993,8.001349444989998,7.902033884246139,9.215990066476442,11.16230993141963,10.607916666666664,13.38458333333333,12.060361150001624,11.078157768725543,14.014821105346723,13.73784114095525,8.530208333333333,8.100208333333324,9.189868272059936,9.078175343812294,9.374791204764998,9.888375840459785,12.34975,11.412666666666667,11.733641015993395,12.06842404827973,12.400529427424273,12.508589915917252
