Date,Season,Mandi,Sundarnagar,Aut,Mandi_Trend,Mandi_SMA,Mandi_EWMA,Mandi_DES,Mandi_TES,Mandi_ARIMA,Sundarnagar_Trend,Sundarnagar_SMA,Sundarnagar_EWMA,Sundarnagar_DES,Sundarnagar_TES,Sundarnagar_ARIMA,Aut_Trend,Aut_SMA,Aut_EWMA,Aut_DES,Aut_TES,Aut_ARIMA
2009-02-28,POMRB,4.504,5.306666666666667,10.86,4.3195,3.9999999999999996,4.012429082273063,4.194280849227082,4.384465631168633,4.3487349036502,5.026875,4.562083333333331,4.872784795368677,4.369540564428579,5.0463595566606205,4.556217777013618,13.16,13.37875000000001,13.363348652097454,13.003251022024207,15.543846412764596,15.307215869760729
2009-05-31,PREMON,5.569999999999999,5.666666666666668,10.92,4.745749999999999,4.104999999999999,4.635457449363837,4.353017522055536,4.771940011497882,4.893230282806504,4.844791666666667,4.704583333333331,5.190337543887873,4.561894514282955,4.534381696487232,4.743561286215925,12.131875,13.303750000000012,12.386009191258472,11.997925579288946,13.326405520102576,13.3138744142656
2009-08-31,MONSOON,4.538,4.973333333333334,11.63,5.08,4.533999999999999,4.596474469618302,4.374572400953428,3.094241856301401,3.164389549271915,4.355416666666667,5.349166666666664,5.103535859666057,4.572293889837463,4.458823054977417,4.974007095013279,11.45125,13.01625000000001,12.083605514755082,11.716391067715097,11.563990481126657,12.240886448547291
2009-11-30,POMKH,5.218,1.415,11.58,5.2357499999999995,4.957499999999999,4.845084681770981,4.471991177058669,4.506102738710154,4.694504782597014,3.965208333333334,4.340416666666664,3.6281215157996343,3.861723172449526,4.9854246868864305,4.973838895847117,11.346562500000001,11.24750000000001,11.882163308853048,11.534116920421948,12.313009373896726,11.967073501717026
2010-02-28,POMRB,5.484,5.426666666666668,12.49,5.134500000000001,5.202499999999999,5.100650809062588,4.588838443392829,5.424743472878582,5.533402131779143,3.5483333333333333,4.3704166666666655,4.347539576146447,4.1162632517560445,4.631203473720121,4.085403485219874,10.4025,11.65500000000001,12.125297985311828,11.807825993448883,12.016486758550109,11.793578515214893
2010-05-31,PREMON,5.836,2.425,8.4525,4.83925,5.268999999999998,5.394790485437553,4.732785311468348,5.911073494943934,5.925337742653566,3.9972916666666665,3.5599999999999987,3.5785237456878685,3.7090656816509076,4.240067428626962,4.420239014515236,9.189375,11.03812500000001,10.656178791187097,10.286545485734743,12.095392452147232,12.105730175213875
2010-08-31,MONSOON,3.4619999999999997,4.88,6.545,4.5385,4.999999999999998,4.621674291262532,4.586635154003154,4.0626856646499165,3.9350956425992334,4.432916666666667,3.5366666666666653,4.099114247412722,3.886457575627477,3.4683566563654313,3.9221436960593,7.975,9.76687500000001,9.011707274712258,8.621029288450641,9.768894216739028,10.468270837061407
2010-11-30,POMKH,3.932,5.1000000000000005,6.96,4.29575,4.678499999999998,4.345804574757519,4.5114665544661445,4.683285278853241,4.453772934339292,4.206041666666667,4.457916666666666,4.499468548447633,4.06962829373152,4.193706330500571,4.161264792467033,7.2153125,8.61187500000001,8.191024364827355,7.838180318074917,9.026412087209346,8.709773244483259
2011-02-28,POMRB,4.364,5.226666666666667,7.395,4.1195,4.3984999999999985,4.353082744854511,4.494727160379932,5.013141658065274,4.687792644676741,3.452916666666667,4.407916666666665,4.790347795735247,4.238467296078228,4.882308235043283,4.395612461463239,6.965624999999999,7.3381250000000104,7.872614618896413,7.569949859831192,8.10847971287144,7.925485805310141
2011-05-31,PREMON,5.014000000000001,0.8099999999999999,7.47,4.042000000000001,4.193,4.617449646912707,4.554805157316109,5.246113876725664,5.083990725176813,2.372291666666667,4.004166666666665,3.1982086774411482,3.478445736419828,4.389000960356949,4.603078437210269,6.4025,7.09250000000001,7.711568771337847,7.447266227277573,7.627788371592205,7.687710222058925
2011-08-31,MONSOON,2.874,0.47,5.53,4.020250000000001,4.045999999999999,3.9200697881476243,4.361404698219062,3.255025838682072,3.1622597927496514,1.3052083333333335,2.9016666666666646,2.106925206464689,2.8153714831437107,3.205187373869461,3.656167015387646,5.488125,6.83875000000001,6.838941262802708,6.5704870841124094,6.839691735390405,7.590127639242127
