Date,Season,Sonpeth,Manwat,Gangakhed,Palam,Parbhani,Pathri,Jintur,Selu,Purna,Sonpeth_Trend,Sonpeth_SMA,Sonpeth_EWMA,Sonpeth_DES,Sonpeth_TES,Sonpeth_ARIMA,Manwat_Trend,Manwat_SMA,Manwat_EWMA,Manwat_DES,Manwat_TES,Manwat_ARIMA,Gangakhed_Trend,Gangakhed_SMA,Gangakhed_EWMA,Gangakhed_DES,Gangakhed_TES,Gangakhed_ARIMA,Palam_Trend,Palam_SMA,Palam_EWMA,Palam_DES,Palam_TES,Palam_ARIMA,Parbhani_Trend,Parbhani_SMA,Parbhani_EWMA,Parbhani_DES,Parbhani_TES,Parbhani_ARIMA,Pathri_Trend,Pathri_SMA,Pathri_EWMA,Pathri_DES,Pathri_TES,Pathri_ARIMA,Jintur_Trend,Jintur_SMA,Jintur_EWMA,Jintur_DES,Jintur_TES,Jintur_ARIMA,Selu_Trend,Selu_SMA,Selu_EWMA,Selu_DES,Selu_TES,Selu_ARIMA,Purna_Trend,Purna_SMA,Purna_EWMA,Purna_DES,Purna_TES,Purna_ARIMA
1998-08-31,MONSOON,8.108833333333333,0.75,2.86,1.72,3.9700000000000006,4.645,2.89,5.196666666666666,0.22,5.842208333333333,5.842208333333332,6.898796212345904,7.208047846066011,6.48715577618775,6.656659076767576,3.404375,4.276875000000001,3.865217054208,3.625574507746181,3.0661798210811053,6.40329531232022,5.1674999999999995,6.41875,5.832709232128,6.694879126657198,5.553611778106593,6.740441590283854,5.0575,4.879999999999999,4.889975417343999,6.494684227240635,3.13260104802814,6.999774112574389,4.1678125,4.5579166666666655,4.502477512192001,5.574736908714119,3.6314785939679295,5.334561813017004,4.194374999999999,4.69,4.845500956672,4.580595806547707,4.230394571257062,4.614360734469755,4.372,4.667,4.624440636928,3.618674018367832,3.466906052061771,5.8005708832220515,7.150416666666667,9.961249999999998,9.176316529322666,8.928298668300254,7.181460391487273,10.147555251971893,2.26,2.365,2.054986212352,3.137175751422456,1.620949395398171,2.5131341926523407
1998-11-30,POMKH,3.4,2.0,3.385,4.2,3.325,2.1,2.858,3.203333333333333,2.7,5.860958333333333,5.842208333333332,5.499277727407542,6.945389275287007,5.793218861260971,5.508661204709858,3.4459375000000003,3.3418750000000013,3.1191302325248005,3.1949598817319522,2.1851773577367957,1.7282064797870813,4.97,5.281250000000001,4.8536255392768,6.086208381742479,4.744491910964895,4.392652701863002,4.9125000000000005,4.919999999999999,4.613985250406399,6.474365558244693,3.71102221279052,2.4368869996433205,4.3465625,4.1724999999999985,4.031486507315201,5.619667346820159,3.0549016574595416,4.734274792586033,4.216874999999999,3.897500000000001,3.7473005740031997,3.8279289473114075,3.8056998374493918,4.967259494405828,4.57575,4.1995000000000005,3.9178643821568,2.797255288525131,3.9799229590775,4.3930081620910775,5.382499999999999,8.310833333333331,6.787123250926933,6.618254830217619,4.005893292855526,4.116283107373827,1.8887500000000002,2.485,2.3129917274112,3.176849491147685,1.5725468587030909,1.4580350997311593
1999-02-28,POMRB,5.68,3.65,5.65,6.0,4.9625,5.5749999999999975,5.98,3.8,1.4,5.879708333333333,5.842208333333332,5.571566636444525,6.901009064998404,6.141082729415128,5.618988391005372,3.4437499999999996,3.4668750000000013,3.3314781395148803,3.0918722175922126,4.380844705081562,3.3403320578707114,4.978750000000001,5.053750000000001,5.17217532356608,6.015530534242915,5.126766077806844,4.964164000450184,4.8525,5.1949999999999985,5.16839115024384,6.493126921633184,6.424924297432647,5.7157073541013235,4.491562500000001,4.163124999999999,4.403891904389121,5.664959924526756,5.598371415886995,5.280672123662604,3.7493749999999997,4.49125,4.478380344401919,4.189899914111415,4.156405929594437,3.4360470034479507,4.6107499999999995,4.544500000000001,4.74271862929408,4.216532045820995,5.260947125487332,5.073550143159105,4.821249999999999,5.989999999999997,5.592273950556159,5.454856664576597,6.052295961905509,7.150941133750566,1.8837499999999998,2.035,1.94779503644672,2.5321664037734855,2.52040138868694,2.431337320094847
1999-05-31,PREMON,6.33,7.3,7.65,6.6,5.8625,3.45,6.6999999999999975,6.9,2.65,6.4446442307692315,5.8797083333333315,5.874939981866715,6.916496826369317,9.542040784071478,7.8280526870599605,3.3625,3.4250000000000007,4.918886883708928,3.5733414277091176,6.834806701285001,6.169394899101718,5.241875,4.88625,6.163305194139648,6.3331880355843495,8.160515912263213,7.827209711872017,4.8,4.629999999999999,5.741034690146304,6.524593604310015,8.49184619475762,8.403163129244614,4.401562500000001,4.529999999999999,4.987335142633473,5.710617553263189,6.649980717188087,5.176978064049565,3.4562499999999994,3.9425,4.067028206641152,3.898098734665133,6.847702926694763,5.744257385061786,4.740999999999999,4.607,5.525631177576447,5.922886044578948,7.584838487351784,7.288367426397771,4.812916666666666,4.774999999999997,6.115364370333696,5.9470502317429474,7.297730367723396,6.918384472205938,1.775,1.7425000000000002,2.228677021868032,2.709418234968541,5.108379728559118,3.6844253153502224
1999-08-31,MONSOON,8.108833333333333,0.9,3.6,3.5,3.6625,3.1,2.92,5.566666666666666,1.35,7.323698717948718,5.8797083333333315,6.768497322453363,7.085225032356446,6.216268359630637,6.720084638396379,3.28625,3.462500000000001,3.3113321302253564,3.0104057089079514,2.1130787632670622,4.265248508459521,5.527500000000001,5.071250000000001,5.137983116483789,5.832043155510792,3.9370964336910834,5.1917067187115995,4.75625,5.074999999999999,4.844620814087782,6.4871368479161475,3.2731130101415298,4.886007917719511,4.2234375,4.453125,4.457401085580083,5.756643144578627,3.51780924928278,5.374403892083332,2.931875,3.5562500000000004,3.680216923984691,3.5981551206261893,3.5875323009776157,3.816468021388016,4.854749999999999,4.6145,4.483378706545868,4.7721080303187176,2.9859642532697666,4.340031483542953,4.835416666666666,4.867499999999997,5.895885288866884,5.730413060840558,2.1247185092079452,4.065837688707096,1.50375,2.025,1.8772062131208191,2.1787644441392597,1.0161915331818394,1.1973990079169639
1999-11-30,POMKH,7.919487179487182,1.2,4.75,2.0,2.9125,1.3,3.87,2.766666666666667,0.7,7.6190673076923074,7.009580128205127,7.2288932652668905,7.224455844439547,5.558852550449803,4.989273224576435,3.3125,3.2625000000000006,2.4667992781352135,2.5889304383362957,1.7119659097259898,1.470687020443087,5.913125,5.412500000000001,4.982789869890273,5.639739028678229,4.163459113560025,4.488826417876152,5.1975,4.5249999999999995,3.7067724884526694,6.415937334182814,3.8516908843681197,3.376044642262209,4.138562500000001,4.3500000000000005,3.83944065134805,5.803039678449415,2.8830959558397025,4.061247698001871,2.5549999999999997,3.3562500000000006,2.7281301543908145,2.9162310808819623,2.9423245599061727,3.645665025246034,4.871687499999999,4.8675,4.238027223927521,4.348585747450042,3.6382640303895686,3.780220497752377,5.24625,4.75833333333333,4.644197839986797,4.5214574591144485,4.127684904117198,3.8622427492256146,1.49625,1.5249999999999997,1.4063237278724914,1.5304736707520574,1.2837056917160965,1.3920306016323587
2000-02-29,POMRB,8.192948717948719,3.84,6.57,7.85,3.95,2.18,5.877999999999999,4.416666666666667,1.23,7.600317307692309,7.637817307692307,7.614515446339622,7.376653300438596,6.547632073625943,6.724513470367456,3.2275,3.31,3.016079566881128,2.642602010958401,3.7654681946837965,2.6305733053164566,6.196250000000001,5.642500000000002,5.6176739219341645,5.824596237302932,5.400844622155995,5.897006768942623,5.194999999999999,4.987499999999999,5.364063493071601,6.473120163839167,6.565369180727089,5.0752180305645265,4.1318125000000006,4.096875000000001,3.8836643908088297,5.8498101622044825,5.354373368736984,5.0296553112534,2.44625,2.507500000000001,2.5088780926344887,2.6557387957124456,3.30852171586651,3.2580759336885867,4.958875,4.842,4.894016334356513,5.251090542106249,5.288295982428961,5.83164142421596,5.578333333333334,4.912499999999997,4.553185370658745,4.42776885166543,5.641172066851952,5.1182115010985,1.39125,1.4824999999999995,1.335794236723495,1.3728641557664034,1.919941144875393,1.4760802919121225
2000-05-31,PREMON,6.18,7.32,9.815,8.28,6.1960000000000015,3.83,6.9375,9.57,2.76,7.6003173076923085,7.600317307692308,7.0407092678037735,7.34230675331688,10.232575391419294,8.316344062434789,3.2587499999999996,3.3150000000000004,4.737647740128677,3.233291213617035,6.569798651298834,6.156011386504606,6.208749999999999,6.183750000000002,7.2966043531604985,6.583883557066743,8.71842048642627,8.265092426121438,5.4775,5.407499999999999,6.53043809584296,6.539399530213644,8.632454479694086,8.536563361997548,4.2695625,4.180250000000001,4.808598634485298,5.89695762168934,6.175482991010014,4.762551216516042,2.2399999999999998,2.602500000000001,3.037326855580693,2.8970557199190163,5.377217370257061,3.806395107089147,5.0966249999999995,4.901375,5.711409800613907,6.6268383913034254,7.576926810641051,7.091791394427426,6.034583333333334,5.5799999999999965,6.559911222395247,6.355855638343321,7.8673879368862,8.146445571095029,1.2850000000000001,1.5099999999999993,1.9054765420340969,2.0195801900606383,4.586310585093181,2.8613671195300614
2000-08-31,MONSOON,8.108833333333333,0.2,3.7,1.8,3.2750000000000004,1.85,3.38,5.553333333333334,0.4,7.600317307692308,7.6003173076923085,7.467958894015598,7.478080511875814,6.793481891868256,7.14464333420396,3.54125,3.14,2.9225886440772064,2.6480750875248704,1.9720597175857622,3.1694215809122905,6.34375,6.208750000000001,5.8579626118962995,6.054927305884273,5.2011789963294035,6.040663576878621,5.6975,4.982499999999999,4.638262857505776,6.462322993605678,3.413868444301875,5.0812364158806815,4.94325,4.083375,4.195159180691179,5.944485044136816,3.2856573178666926,5.177928675387559,2.105,2.290000000000001,2.562396113348416,2.556389494021002,2.5693680713635145,3.3047291441130526,5.317125,5.016375,4.778845880368344,5.339215258784696,3.044951865443175,4.200613271923908,7.0675,5.5766666666666636,6.157280066770481,5.971827385924954,4.698653020993989,8.00571303685146,1.35,1.2724999999999995,1.3032859252204583,1.3117928651459496,0.6092284799141348,0.768222834922182
2000-11-30,POMKH,7.919487179487182,2.15,4.75,5.96,4.401999999999999,0.9,4.512,6.43,0.8,7.637817307692309,7.6003173076923085,7.648570208204232,7.586907299939312,6.058246017374806,5.801630022207805,3.6375,3.3775000000000004,2.6135531864463237,2.4558687828931784,1.3277695503379383,0.7521735516743373,6.376875,6.208750000000001,5.414777567137779,5.821218042742196,4.916029124573768,4.601220620824321,5.3687499999999995,5.972499999999999,5.166957714503465,6.476333066647523,3.9922703314735184,2.5374663557825285,5.409375,4.45575,4.277895508414707,5.9923955319144095,2.6043498943586525,3.509871923879724,2.094375,2.190000000000001,1.8974376680090497,2.0657756656104893,1.8674918180900746,2.352202832676708,5.74925,5.176875,4.672107528221006,4.927161701185608,3.8065677265762083,4.08869433669283,7.8462499999999995,6.492499999999997,6.2663680400622885,6.077832675618685,4.232688059686325,3.9600410993089374,1.4325,1.2974999999999994,1.101971555132275,1.0585900817505918,0.7778501985663397,0.6961257144747659
2001-02-28,POMRB,8.192948717948719,5.15,7.65,5.65,7.85,1.5,7.0,9.016666666666666,1.65,7.675317307692309,7.600317307692309,7.866321612102027,7.711053771967265,6.979697194900174,7.17661782129312,3.7034374999999997,3.705000000000001,3.6281319118677944,2.7606646679937805,3.961696417153971,3.096697553400345,6.3875,6.478750000000002,6.3088665402826685,6.174972930029409,5.822725883936593,6.041703816159407,5.265,5.422499999999999,5.3601746287020795,6.483028928265134,6.706313750642469,6.7330639141254505,5.833624999999999,5.430750000000001,5.706737305048824,6.040692195328135,5.605983994186805,5.37173051870321,2.3578125,2.020000000000001,1.7384626008054298,1.8697713097375976,2.3986409457397615,2.434228389302233,6.233625,5.457375,5.603264516932604,6.152901646352731,5.585729417589187,5.8249247053277875,8.3475,7.642499999999996,7.366487490704039,7.137910199952017,9.14175444956144,8.698408158262525,1.5,1.4024999999999994,1.3211829330793652,1.3041139362117042,1.5244179749570534,0.9947821039113893
2001-05-31,PREMON,6.48,6.78,9.0,7.85,6.025,4.425,9.2725,11.2,3.0,7.675317307692309,7.675317307692309,7.3117929672612165,7.676873303302983,10.606389390571492,8.11101545848107,3.780625,3.570000000000001,4.888879147120677,3.2839740551097676,7.250558639817616,6.8612136056353545,6.515625,6.275000000000002,7.3853199241696,6.716274595568455,9.429487417769343,9.187124852768719,4.976249999999999,5.3149999999999995,6.356104777221248,6.537770951704474,8.773175261326898,7.823002014826555,6.292958333333333,5.388000000000001,5.834042383029294,6.089378094711364,7.521368753542545,6.189463645978739,2.5968750000000003,2.1687500000000006,2.813077560483258,2.4880578908160342,4.52352724400166,3.072879290942681,6.399625,6.041125,7.070958710159562,8.632767526601034,8.099137310807423,7.355152991851094,8.343333333333334,8.049999999999995,8.899892494422424,8.618058417904178,12.417102760386271,11.632762893161452,1.54375,1.4624999999999995,1.992709759847619,2.147131564829227,4.339302311884493,2.587220233805887
2001-08-31,MONSOON,8.108833333333333,1.2675,4.6,1.4,6.839999999999999,3.3625,4.92,7.933333333333333,0.7,7.675317307692308,7.675317307692308,7.630609113690063,7.786754157340441,7.157344270148465,7.528828813992808,3.468125,3.8368750000000014,3.440327488272406,2.881849970365604,2.121744125663062,2.180016308145258,6.306875,6.500000000000003,6.27119195450176,6.3315665859962085,5.241672881308444,5.093883084508009,4.8325,5.214999999999999,4.373662866332748,6.449864786197777,3.5545346539921736,4.3776765922022465,6.3429166666666665,6.279250000000001,6.236425429817576,6.1384563932555,4.176577832634928,4.496273292689286,2.609375,2.5468750000000004,3.032846536289955,2.6555953649196122,2.0697868640772716,2.822913785344609,6.273375000000001,6.426125,6.210575226095737,7.550615980000339,4.061329267366535,4.6546776188803936,7.619583333333333,8.644999999999994,8.513268829986787,8.252711018180667,6.462194974461049,7.062157311744529,1.6,1.5374999999999994,1.4756258559085715,1.5661427590706574,0.45090926675959997,0.5526461071628006
2001-11-30,POMKH,7.919487179487182,1.7,4.875,4.05,4.511666666666667,1.3,4.3,4.016666666666667,0.85,7.656567307692308,7.675317307692308,7.746160340008911,7.871691954616774,6.373052383518916,6.384066220801701,3.2956250000000002,3.7243750000000015,2.7441964929634435,2.608133353073756,1.8767375627565408,1.4699533374111287,6.0268749999999995,6.531250000000003,5.712715172701056,6.069916455064179,5.334200830983793,5.134379915614723,5.20375,4.737499999999999,4.244197719799649,6.419772786546841,4.132884837297462,2.9866247703127264,6.665994791666667,6.306666666666668,5.546521924557212,6.187930222497762,4.297317119295833,5.221040553891669,2.3987499999999997,2.6468750000000005,2.339707921773973,2.2406459830213095,1.859731386137475,2.3012122512754285,6.1789375,6.373125,5.446345135657442,6.098716160748122,4.9656847890091775,4.597134908914742,7.151249999999999,8.04166666666666,6.714627964658739,6.524031500182097,6.584492493936178,6.534118394583317,2.2199999999999998,1.5499999999999994,1.225375513545143,1.2612676453069944,0.7029954817161241,0.6495575261055229
2002-02-28,POMRB,8.192948717948719,3.1,5.855,6.41,8.14,1.2,6.202000000000001,5.6400000000000015,2.05,7.637817307692309,7.675317307692309,7.924875691184834,7.973798261920995,7.252061292098867,7.4969609205431675,3.4046874999999996,3.2118750000000014,2.8865178957780664,2.5946200543247673,4.076076531937664,3.2120860215803324,5.880625,6.082500000000003,5.769629103620634,6.0407237229843105,6.112074247030417,6.433353772797689,5.414375,4.927499999999998,5.110518631879789,6.441223304637572,6.84673219290592,5.9535412323806165,6.647822916666667,6.379166666666668,6.5839131547343275,6.2378028291366965,6.824065932063262,5.41026342633982,2.3053125000000003,2.5718750000000004,1.8838247530643837,1.9172876539109964,2.490550969967792,2.216540288634982,5.9270625,6.173625,5.748607081394465,6.0777125648231385,6.371079604042031,6.194312145008139,6.915416666666667,7.1974999999999945,6.284776778795244,6.106629684424522,6.9463690474373365,6.346135045634841,2.7899999999999996,1.649999999999999,1.5552253081270857,1.6479300207287224,1.4723005463418124,1.0652824161137406
2002-05-31,PREMON,6.33,7.45,8.555,10.06,8.319625,3.04,9.315,10.83,7.56,7.637817307692309,7.637817307692308,7.2869254147109,7.906260304645676,10.842033295589921,7.976541991792107,3.5925000000000002,3.3793750000000014,4.71191073746684,3.2713164693261345,6.423353646601976,5.685534182888254,6.0024999999999995,5.971250000000003,6.883777462172381,6.523481599183516,8.802946835862349,8.104267902671562,5.533125,5.479999999999999,7.090311179127873,6.542770171329814,8.91365289857568,8.015217664372571,6.266364583333334,6.952822916666669,7.278197892840597,6.28807739309826,8.461087587721279,6.612566540547193,2.66,2.225625,2.34629485183863,2.1628328537959702,4.519641188419585,2.970253282974671,5.718312500000001,6.1842500000000005,7.175164248836679,8.057916422057088,8.452865814452228,7.856285664887869,6.880000000000001,7.104999999999994,8.102866067277146,7.853606804749078,9.094465550970247,8.964279650917184,2.87125,2.789999999999999,3.9571351848762513,5.065911215535664,4.369519972802163,2.7041858444521853
2002-08-31,MONSOON,8.108833333333333,1.47,3.875,0.875,4.4,4.0,2.8625000000000003,6.416666666666668,0.7,7.637817307692308,7.637817307692308,7.615688582159874,7.9983883506858,7.340995572430075,7.677975355009632,3.9987500000000002,3.4300000000000015,3.415146442480104,2.9247073488434054,1.9458784768960022,2.2008859843605295,6.5112499999999995,5.790000000000003,5.680266477303428,6.038576690440693,4.694903519318792,4.767056969951709,5.81625,5.348749999999999,4.604186707476724,6.441508353785566,3.6952101097783734,4.593550723948096,6.1924062499999994,6.342822916666669,6.126918735704358,6.338757113509114,5.522678765359825,5.782633478073348,3.44125,2.385,3.0077769111031785,2.5878622411120373,1.728309796554905,2.2307483166980635,5.7115,5.669875000000001,5.450098549302008,5.63058396566573,4.33021679792933,4.904987604763937,7.2666666666666675,6.725833333333328,7.428386307032955,7.20759243219857,5.9571472167084805,8.67182409146752,3.1212499999999994,2.789999999999999,2.6542811109257505,3.72644769992907,1.3060454352333621,1.5220610552460112
2002-11-30,POMKH,7.919487179487182,3.0,6.5749999999999975,5.525,3.9,3.5,4.6875,5.25,1.5,8.096567307692307,7.637817307692308,7.737208021090797,8.06694727218391,6.531943773670783,6.782072901810601,4.255,3.7550000000000017,3.2490878654880624,2.86708643981448,1.8654749141056537,1.5037833098585676,7.023124999999999,6.215000000000002,6.038159886382056,6.150279934091307,4.709114679796498,4.6654696669957065,5.824999999999999,5.7174999999999985,4.972512024486035,6.442173983778371,4.273496638921079,2.9719560498401094,6.356515625,6.189906250000002,5.236151241422615,6.389845289578009,4.5078385697243855,4.176351303720058,4.2559375,2.9349999999999996,3.204666146661907,2.7627995590387564,1.7575494616231868,2.1426437875797095,5.3168750000000005,5.766750000000001,5.145059129581204,4.870665991186055,4.600398457767314,3.9719938018810597,7.643541666666667,7.0341666666666605,6.557031784219774,6.368690739295192,5.114095265254171,4.0353220101271505,3.3425,2.9524999999999992,2.1925686665554505,3.1340661849061515,1.4024028316618486,1.4432743612313073
2003-02-28,POMRB,8.192948717948719,5.05,8.225,7.2,8.16,5.25,5.76,7.5,3.4,8.55531730769231,7.637817307692309,7.9195042998339655,8.153942304032512,7.389530907346572,7.698125960198404,4.39625,4.2425000000000015,3.9694527192928373,3.143105127926685,4.635261455810432,3.7675494576107007,7.241874999999999,6.807500000000002,6.912895931829233,6.550776664283223,6.508660259402138,7.268477251344385,5.690625000000001,5.914999999999998,5.863507214691621,6.479350516717691,6.987471545267388,6.454622304911368,6.635875,6.1949062500000025,6.405690744853569,6.441345260349151,6.7879854104500525,6.013489200651643,4.626875,3.9475,4.022799687997145,3.3421541280790676,2.9511002587570268,2.6926264932221717,5.2759374999999995,5.656250000000001,5.391035477748723,5.039502509165223,6.211003027488037,6.098138046355521,7.948333333333333,7.49916666666666,6.934219070531864,6.729245157920112,8.056039118272539,7.463072030812237,3.4075,3.289999999999999,2.6755411999332703,3.6806042682666735,2.162710325471013,1.9841507624475787
2003-05-31,PREMON,10.0,7.55,10.28,9.34,9.6125,5.5075,6.6,11.985,7.98,8.555317307692308,8.55531730769231,8.751702579900378,8.39109355653119,10.960969224706593,7.80658491755539,4.6850000000000005,4.267500000000002,5.401671631575702,3.786811668670879,7.5875943805863315,6.960429072976714,6.923124999999999,7.238750000000001,8.259737559097541,7.262396904988026,10.066675830357122,9.516874082333057,5.29875,5.734999999999998,7.254104328814973,6.563353099869837,9.054454313995517,8.535399862090191,7.116125,6.518125000000001,7.688414446912142,6.493260316999513,8.441827507725973,6.8835959736357095,4.854375,4.564375,4.616679812798287,3.8242078678299536,5.857573768424206,4.436040777840889,5.8216874999999995,4.977500000000001,5.8746212866492336,5.773701099018944,8.215936837885899,7.90755378724245,8.620833333333332,7.787916666666661,8.954531442319118,8.673903777128363,10.920146951538364,11.033801616763652,3.3950000000000005,3.3949999999999996,4.7973247199599625,6.611821907293561,5.180047704598877,4.221744422760032
2003-08-31,MONSOON,8.108833333333333,2.5,3.9,0.52,5.3420000000000005,4.5,5.25,7.6999999999999975,0.8,8.555317307692308,8.55531730769231,8.494554881273562,8.445699199030287,7.938686801780533,8.851838249892843,4.58875,4.525000000000002,4.241002978945421,3.5525549175678934,2.647135273979081,2.228941577821077,6.386874999999999,7.245000000000001,6.515842535458525,6.644913942562163,6.161320808452798,5.626086318236791,4.848125,5.6462499999999975,4.560462597288984,6.452614621999342,3.83592922855805,3.906442118514893,7.658125,6.753625000000001,6.749848668147285,6.545593748422081,5.896972291387709,6.299904539093316,4.756875,4.689375,4.5700078876789725,3.9083672154422424,3.3423469008740785,3.6634508945503907,6.1475,5.574375000000001,5.62477277198954,5.5378929129134775,3.4177649983339116,3.5720560870736744,9.592083333333333,8.108749999999993,8.45271886539147,8.196532616687792,7.142822850967697,7.417910096526225,3.3200000000000003,3.42,3.1983948319759774,4.73975602763568,2.0454541750877104,2.2110204103937603
2003-11-30,POMKH,7.919487179487182,4.28,4.0,2.745,6.8,4.82,6.666,9.346666666666668,1.3,8.995317307692307,8.55531730769231,8.26452780055901,8.479639665431543,7.049054129727226,7.304530172969673,4.47,4.845000000000002,4.256601787367252,3.6310752412983422,2.7097471187973885,2.374100321555984,7.0874999999999995,6.601250000000002,5.5095055212751145,6.160900922243124,5.542155042583955,5.049112532678016,4.727499999999999,4.951249999999998,3.8342775583733903,6.390385397235739,4.414168355957173,3.198564485792369,8.0666875,7.478625000000001,6.769909200888371,6.598348983175905,5.052406432138211,4.533653026712179,4.6684375000000005,5.019375,4.670004732607383,4.051700062831859,3.0992781767689945,2.9674646609742092,6.737,6.069000000000001,6.041263663193725,6.212868617273671,4.587514399015735,4.768994501139528,10.326041666666667,9.13291666666666,8.810297985901549,8.542776311993272,6.392961929493104,6.497420538667963,3.1475,3.37,2.439036899185586,3.6179535051953664,2.0253688676697466,2.1133877276142745
2004-02-29,POMRB,8.192948717948719,3.0,6.51,6.375,9.596,3.15,6.388,11.173333333333332,3.0,9.435317307692308,8.55531730769231,8.235896167514893,8.534695447120365,7.836924322557671,8.050976114489318,4.5409375,4.332500000000002,3.7539610724203514,3.4984830988981224,5.669091308126442,4.762815408991418,8.22390625,6.172500000000001,5.909703312765069,6.237685841953093,5.844164726830095,5.978743255462919,4.833906249999999,4.744999999999998,4.850566535024035,6.4077155813354105,7.1278640246247456,5.675684020784756,8.217984375,7.837625000000002,7.900345520533023,6.651529434067992,8.03902688646095,7.538675249256879,4.7715625,4.494375,4.06200283956443,3.7212202441647486,4.28751774022226,3.9491286862286668,7.085421875,6.226000000000001,6.179958197916235,6.528156792715404,6.740970793912832,6.456208483084753,10.4565625,10.051249999999992,9.755512124874262,9.455058667515443,12.023825212759297,10.543351216852326,3.0290624999999998,3.27,2.6634221395113515,3.6768032373323196,2.6358060446790796,2.673438443447533
2004-05-31,PREMON,13.52,8.65,17.6,9.2,11.445,6.9,10.688,14.183333333333335,7.0,9.435317307692307,9.435317307692308,10.349537700508936,9.047987226965002,11.348044953571716,8.376388110776068,4.361875,4.607500000000003,5.712376643452211,4.288641485355351,7.2798446071477905,6.159491806149949,8.67421875,8.002500000000001,10.585821987659042,8.380721173859792,8.940575392451182,8.651667542259556,5.035625,4.709999999999998,6.5903399210144205,6.4869694818900845,9.194754458471472,8.331093527751037,7.820364583333334,8.295750000000002,9.318207312319814,6.7051385188319905,9.748344288978345,7.715266851005801,4.551875000000001,4.842499999999999,5.197201703738658,4.457133897887826,6.354014461561104,4.295181069620643,6.709421874999999,7.248000000000001,7.983174918749741,9.569081504799355,8.772628217012453,7.451289138193247,9.937395833333333,10.600833333333327,11.526640608257892,11.164428113102856,14.606947969218645,13.608049639502863,3.0212499999999998,3.0249999999999995,4.398053283706811,5.834051495396335,5.494143992106191,4.990259720620321
