Date,Season,Kumarganj,Gangarampur,Kusmandi,Tapan,Hilli,Balurghat,Bansihari,Kumarganj_Trend,Kumarganj_SMA,Kumarganj_EWMA,Kumarganj_DES,Kumarganj_TES,Gangarampur_Trend,Gangarampur_SMA,Gangarampur_EWMA,Gangarampur_DES,Gangarampur_TES,Gangarampur_ARIMA,Kusmandi_Trend,Kusmandi_SMA,Kusmandi_EWMA,Kusmandi_DES,Kusmandi_TES,Kusmandi_ARIMA,Tapan_Trend,Tapan_SMA,Tapan_EWMA,Tapan_DES,Tapan_TES,Tapan_ARIMA,Hilli_Trend,Hilli_SMA,Hilli_EWMA,Hilli_DES,Hilli_TES,Hilli_ARIMA,Balurghat_Trend,Balurghat_SMA,Balurghat_EWMA,Balurghat_DES,Balurghat_TES,Balurghat_ARIMA,Bansihari_Trend,Bansihari_SMA,Bansihari_EWMA,Bansihari_DES,Bansihari_TES,Bansihari_ARIMA
2011-11-30,POMKH,4.03125,4.1554166666666665,3.523333333333333,2.9440625,3.087083333333333,3.7433333333333336,3.95325,4.826875,5.035312500000001,4.633376718097771,4.809746520094727,4.197499449008954,5.551458333333334,5.754687500000005,4.993889687252889,5.4222583797354975,4.51110255996261,4.0483134005257675,4.333177083333333,3.958333333333336,3.924137635170929,3.957607672408461,2.8923210101859866,3.600501990168224,4.944787720959596,4.449626736111111,3.8971833926668107,3.9439050307194514,2.188103514630538,2.2946973114288705,4.202187500000001,4.057604166666668,3.6631092960409313,4.556396434461551,3.5493800559142334,3.5397341857485345,4.306076388888888,4.1234722222222215,3.780682686088945,3.808921327899579,3.5131359402580435,3.215498667765894,5.017270833333333,5.39339583333334,4.875223716667384,5.024547751911635,3.982520088756512,3.1616344588195107
2012-02-29,POMRB,4.343749999999999,5.0929166666666665,3.817916666666666,4.394791666666666,3.945,4.66375,4.450166666666666,4.847916666666666,4.812500000000001,4.517526030858662,4.701641741319922,4.8556268796853175,5.629166666666667,5.5245833333333385,5.0335004790184,4.997201043333037,5.249870783492125,4.904106246057517,4.3793750000000005,4.244062500000003,3.881649247769224,3.8292842345095495,3.2481639613577693,3.363326743981765,5.28791745580808,4.618324652777778,4.096226702266753,3.976922473983701,3.6928677976962185,3.7325853683605366,4.342604166666667,4.113854166666668,3.7758655776245584,4.566279762711521,4.760080742162063,4.295399268976828,4.453576388888889,4.141076388888888,4.133909611653367,4.172144638620091,4.520197537927747,4.087038646513093,4.787270833333333,5.162187500000007,4.7052008966670975,4.66225261521962,4.929790836386628,4.605618545966458
2012-05-31,PREMON,6.575,9.601666666666668,6.2579166666666675,10.431704545454542,6.59,6.5,7.1673333333333344,4.780677083333333,4.8412500000000005,5.340515618515197,5.203381891412936,6.397362363227393,5.816406250000001,5.578333333333339,6.860766954077707,7.631561240999128,8.784337799725936,9.328012943694631,4.301041666666666,4.42229166666667,4.832156215328201,4.419620105109754,7.1003230461275635,6.833400007250757,5.418295059974747,5.271250789141414,6.6304178395418685,7.503896489554939,8.511867002323264,8.484301261627706,4.49421875,4.290520833333335,4.9015193465747355,4.939484884894852,5.720183536424373,5.083097906805115,4.454409722222222,4.471076388888888,5.0803457669920205,5.298765134525273,5.743798669986974,5.539807414182606,4.9480312500000005,4.872354166666675,5.690053871333593,5.530913932908922,8.447089858092074,7.490750631673045
2012-08-31,MONSOON,4.468333333333333,3.87,3.7466666666666666,3.4477777777777785,3.956666666666667,2.8372222222222216,3.238,4.6775520833333335,4.854583333333334,4.991642704442452,5.097435817937232,3.5789552605357895,6.029322916666667,5.680000000000006,5.664460172446624,6.07283032011257,3.9167763530658095,3.5288368023797894,4.3233854166666665,4.336458333333336,4.397960395863587,4.26484948333919,3.688789393762637,3.632154325670819,5.643282039141413,5.304584122474748,5.357361814836232,6.575353444978762,3.1427516292679023,3.0484113452586756,4.650625,4.394687500000002,4.523578274611508,4.928132541936934,3.4701144988325616,3.5170134300648,4.450190972222222,4.436076388888888,4.183096349084101,4.655989935275884,2.6579417297827996,2.0394510857304837,5.2984375,4.702187500000008,4.709232322800156,4.6736725869959,4.13310351949435,4.335856227714894
2012-11-30,POMKH,3.44,5.246666666666667,3.24,3.85375,3.8833333333333333,3.89,5.92,4.593958333333333,4.7067708333333345,4.370985622665471,4.711248845981032,4.1996708865859,6.189375,5.952812500000006,5.497342770134641,5.610067884815381,4.451294609661479,4.660344403852059,4.210156250000001,4.2656250000000036,3.934776237518152,3.9788560174351537,3.1592468783771253,2.9741505790772207,5.881504103535353,5.532005997474748,4.7559170889017395,5.754781615899789,2.7657661864665943,2.656355000465688,4.890000000000001,4.593750000000002,4.267480298100239,4.892984441183591,3.7973990081404194,3.8029728204814157,4.348263888888889,4.472743055555555,4.065857809450461,4.470884836692405,3.689981656700095,3.4479661473659933,5.307083333333333,5.193875000000008,5.193539393680093,5.057893050274675,3.7113636993917423,3.978342282780366
2013-02-28,POMRB,4.11,5.704999999999999,4.28,5.285,4.4,4.483333333333333,5.286666666666666,4.764791666666667,4.648333333333334,4.266591373599283,4.529340267084118,4.825999039227186,6.314166666666667,6.105833333333338,5.580405662080784,5.553248981468467,5.49384710528335,5.804757584165207,4.119583333333334,4.3811458333333375,4.072865742510891,4.011969667541425,3.466412420844827,3.2619445564908265,6.146852904040403,5.754558080808081,4.967550253341043,5.700255129283333,4.270687175885314,4.101394789817207,5.135416666666667,4.707500000000001,4.320488178860144,4.9188317367892065,5.099859369253025,4.636486112659226,4.492986111111111,4.427638888888889,4.23284801900361,4.533641996950125,4.708038840574324,4.660270716305326,5.043416666666667,5.403000000000008,5.2307903028747225,5.14376173942332,4.598475321087952,5.489524330398609
2013-05-31,PREMON,6.1400000000000015,10.27,4.89,11.447272727272725,8.05,5.865,6.4,5.178750000000001,4.539583333333335,5.015954824159571,4.911312875344664,6.35585924507525,6.132708333333333,6.2729166666666725,7.456243397248469,8.525910637988604,9.449978435542647,9.207057899087456,4.340416666666666,4.039166666666671,4.399719445506534,4.223528222778044,6.885764133131364,5.971639513092381,6.193536931818181,6.008450126262627,7.559439242913717,9.076155092749627,9.759121695104014,9.568888769007426,4.957291666666666,5.072500000000002,5.8122929073160865,5.450831354781999,6.09186285125923,5.748191573318623,4.792083333333333,4.268888888888888,4.885708811402166,5.166183606201653,5.90296788343727,5.727472988067399,4.395416666666667,5.211166666666673,5.698474181724833,5.690478643495067,7.74362739852231,7.269769904879326
2013-08-31,MONSOON,6.27,4.2,4.39,4.5550000000000015,4.46,4.63,1.896,5.405625000000001,4.990000000000001,5.517572894495743,5.309625592745271,3.5145197549786595,5.7993749999999995,6.355416666666672,6.153746038349082,6.899884813440539,4.275060625133414,4.141880632344282,4.526666666666666,4.200000000000005,4.39583166730392,4.2811725176457065,3.694936832263427,3.6685769356758557,6.104630681818182,6.285255681818182,6.357663545748231,8.02178507399678,3.5392563639654706,3.270834634350521,4.555,5.198333333333335,5.271375744389652,5.461508243111043,4.0360498903737545,4.200227602855271,5.041041666666667,4.717083333333333,4.783425286841299,5.1568757055267564,2.7348064326212773,2.954212368618054,3.664833333333333,4.875666666666674,4.177484509034899,4.3070458863043175,3.655543453019082,2.410382132125952
2013-11-30,POMKH,4.95,3.465,4.363333333333333,3.12,1.955,4.49,2.0780000000000003,5.52875,5.367500000000001,5.290543736697446,5.314454078997924,4.236398517722357,5.5287500000000005,5.9100000000000055,5.0782476230094495,5.117228289704736,5.10393183517997,4.843000851909366,4.807083333333333,4.480833333333338,4.382832333715685,4.3240386099498975,3.205028717130408,3.6374819920523604,6.355852272727273,6.101818181818182,5.062598127448939,6.1705520757463965,3.62507363563311,3.323232615739001,4.455,4.716250000000002,3.944825446633791,5.105289864614167,4.390866955318236,4.401546417628653,5.617500000000001,4.867083333333333,4.66605517210478,5.038847247035512,3.967773924435235,3.9023221443969467,3.41725,3.9151666666666736,3.3376907054209397,3.276316995385133,5.02362205704277,4.826466317858259
2014-02-28,POMRB,4.415,4.82,4.6466666666666665,5.3075,3.11,5.875,3.2840000000000003,5.313125,5.4437500000000005,4.940326242018467,5.156907895937422,4.947295641143156,5.379166666666666,5.688750000000006,4.97494857380567,4.635924103591703,5.445615761280732,4.926759592605848,4.899166666666667,4.572500000000005,4.488366066896077,4.439774753449311,3.802188159281396,4.252022776614483,6.340511363636364,6.107443181818182,5.160558876469363,5.699622416107332,5.01627593899356,4.760592314693084,4.49625,4.3937500000000025,3.6108952679802746,4.903233554884465,5.31528083287086,4.749600671900405,5.805833333333333,5.215,5.149633103262868,5.491528293993332,5.043623016440006,4.745317669944703,3.4315000000000007,3.4145000000000074,3.3162144232525637,2.982044588492478,4.5070744250444505,3.612081811732064
