Date,Season,Khunti,Karra,Bundu,Murhu,Torpa,Khunti_Trend,Khunti_SMA,Khunti_EWMA,Khunti_DES,Khunti_TES,Khunti_ARIMA,Karra_Trend,Karra_SMA,Karra_EWMA,Karra_DES,Karra_TES,Karra_ARIMA,Bundu_Trend,Bundu_SMA,Bundu_EWMA,Bundu_DES,Bundu_TES,Bundu_ARIMA,Murhu_Trend,Murhu_SMA,Murhu_EWMA,Murhu_DES,Murhu_TES,Murhu_ARIMA,Torpa_Trend,Torpa_SMA,Torpa_EWMA,Torpa_DES,Torpa_TES,Torpa_ARIMA
1998-08-31,MONSOON,4.665,1.32,1.495,1.05,2.1375,6.374375,6.13375,6.109973273088,5.783865450217966,1.9490738606036184,2.9538975657275195,4.31125,3.7256250000000004,3.57069126144,3.4340211521503394,1.860247272456058,1.244550846368404,5.2524999999999995,4.3287499999999985,3.888579730432001,4.169894164147054,1.3347794824764123,1.8016409159092333,3.07,1.882499999999999,1.9362535434239998,3.0197459392573562,0.9683870717039849,-0.25328885551196045,4.604374999999999,4.604374999999999,4.1970570347519995,4.181919757617976,2.217928708912448,2.1375002436828208
1998-11-30,POMKH,5.734999999999999,3.425,6.3,3.56,3.915,7.11125,5.984999999999999,5.9599839638528,5.424514694190503,7.6282218242012325,7.435147812231184,4.759375,3.874375,3.512414756864,3.3580160704383237,3.0966666591721577,3.7399402706044027,5.96125,4.866249999999999,4.853147838259201,4.517819119297858,3.271798638910855,4.19928756094403,3.7837500000000004,2.414999999999999,2.5857521260544,3.028707282153354,1.898473032808821,1.8317538216434472,4.604375,4.604374999999999,4.0842342208512,4.120981948612278,3.9996967173183138,3.9150002311765135
1999-02-28,POMRB,6.625,6.9250000000000025,8.4,7.5,5.33,7.1118749999999995,6.76375,6.22599037831168,5.5780443484799855,5.57928621127364,5.4588583509215525,4.905625,4.748125000000001,4.877448854118401,3.6829126047448404,4.583523787390411,4.386689860589253,6.409375,5.638749999999999,6.27188870295552,5.363370005113079,6.417288224738811,6.733520873397376,3.86125,3.724999999999999,4.55145127563264,3.0376952191478495,3.1247330024018054,3.239422070551554,4.604375,4.604374999999999,4.58254053251072,4.461928429730847,5.418504581772266,5.32999978412372
1999-05-31,PREMON,12.81,7.4125,8.94,3.26,7.034999999999998,6.8031250000000005,7.45875,8.859594226987008,8.53320911963453,10.015784063929875,10.680727656673422,4.9593750000000005,4.770625000000001,5.89146931247104,4.053465752505334,7.406446385316114,7.999088150348234,6.327500000000001,6.2837499999999995,7.339133221773312,6.285976533985675,9.525605337191704,8.547097769665829,3.5762499999999995,3.8424999999999994,4.034870765379584,3.046709827951535,5.32041929915293,6.204268104519201,4.604374999999999,4.604374999999999,5.563524319506431,5.2750933895134375,7.126867025686758,7.034999888281801
1999-08-31,MONSOON,1.89,2.4000000000000004,2.5,1.2,2.1375,7.1606250000000005,6.765000000000001,6.071756536192205,6.442645823625162,2.8310734845419248,3.505119341490971,4.55625,5.040625,4.494881587482624,3.8464111915071433,2.582276335111042,2.18122948886657,5.8812500000000005,6.534999999999999,5.403479933063987,5.545983384739415,3.334392227032825,2.93209468840649,2.645,3.879999999999999,2.9009224592277505,3.0557511880375072,1.55234898145299,0.42673207822478876,4.604374999999999,4.604374999999999,4.193114591703859,4.622420548718226,2.2322981757393308,2.1374999334028706
1999-11-30,POMKH,6.039999999999999,2.775,4.64,1.13,3.915,7.2725,6.8412500000000005,6.059053921715323,6.283245716452748,7.166069943211947,6.91069720271088,4.1840625,4.878125,3.8069289524895744,3.6933918974327713,3.939721895829475,4.010093640785898,5.7325,6.119999999999999,5.0980879598383915,5.375140886081767,4.837690304199378,5.30359485156646,2.09,3.2724999999999986,2.1925534755366503,3.0648193790866105,2.5700768997449654,2.5481901401510143,4.604375,4.604374999999999,4.081868755022315,4.484851887076574,4.0123126095043915,3.9149998803942756
2000-02-29,POMRB,9.18,4.35,6.49,2.48,5.33,7.262499999999999,7.48,7.307432353029194,7.490494636138902,5.836253508257375,5.719619373837771,4.085624999999999,4.234374999999998,4.024157371493745,3.72708420163842,4.9217928992858955,5.076521849707702,5.9312499999999995,5.6425,5.654852775903034,5.664209596910149,6.576464337662162,6.379560412475111,2.0787500000000003,2.0174999999999987,2.30753208532199,3.073914480931873,3.6180755177154165,3.986487105567443,4.604375,4.604374999999999,4.581121253013389,4.7468802375582095,5.429424291664312,5.329999787695872
2000-05-31,PREMON,11.15,7.01,9.66,3.84,7.034999999999998,7.31875,7.0649999999999995,8.844459411817516,9.435811152407247,10.92786128311023,11.228364402474053,4.248125,4.133749999999997,5.2184944228962475,4.062853112667817,6.759770136905322,6.749490263474952,6.26875,5.822500000000002,7.256911665541821,6.714507937431196,8.782475197581244,7.7060694199035815,2.0625,2.1624999999999988,2.920519251193194,3.083036573434755,4.440714428823384,3.715031395347104,4.604374999999999,4.604374999999999,5.562672751808034,5.478598072175875,7.13614962207529,7.034999765737063
2000-08-31,MONSOON,3.47,2.015,3.37,0.53,2.1375,6.940625000000001,7.459999999999999,6.694675647090509,7.721977268748304,2.7026355702822364,3.156441872779615,4.6825,4.037499999999998,3.9370966537377483,3.823057385911566,2.018153484042902,1.4063470558923943,6.81125,6.040000000000002,5.702146999325093,6.118759659842109,3.2292896890703036,3.1774056833814353,2.32625,1.9949999999999986,1.9643115507159163,3.092185736001747,1.0365610946504402,0.8014347282590697,4.604374999999999,4.604374999999999,4.19260365108482,4.754776883829613,2.2400041520589373,2.1374999220367945
2000-11-30,POMKH,4.91,4.46,6.47,1.67,3.915,6.815,7.1775,5.980805388254306,6.7341585096621275,7.214057593117076,6.764769496951438,5.006875,4.458749999999998,4.146257992242649,3.8704362957312606,3.436158578854287,3.4770063404783973,6.9624999999999995,6.497500000000001,6.009288199595056,6.307080298688621,5.1578010244485135,5.555483834126424,2.7775,2.129999999999999,1.8465869304295497,3.1013620496234315,1.9307379140198928,1.7063845335631878,4.604375,4.604374999999999,4.081562190650892,4.556180182633492,4.018503641235536,3.9149999555012007
2001-02-28,POMRB,7.285,6.1400000000000015,9.0,4.05,5.33,6.80125,6.703750000000001,6.502483232952583,6.862727136407737,6.723740566863571,6.399980953749208,5.233125,4.906249999999998,4.9437547953455905,4.107839525968,5.158159606293479,5.434147312830913,6.6225000000000005,7.125000000000002,7.205572919757033,7.0938084344298815,7.554992932189951,7.277855820679733,3.2331249999999994,2.522499999999999,2.7279521582577297,3.1105655950561193,3.171637030690029,3.340756774182882,4.604375,4.604374999999999,4.580937314390535,4.765326752181338,5.434163003335481,5.330000216903986
2001-05-31,PREMON,12.04,7.814999999999999,8.36,5.88,7.034999999999998,6.6825,6.926250000000001,8.71748993977155,9.076923440468207,10.856927623795803,11.202264299672105,5.364999999999999,5.107499999999998,6.092252877207354,4.529279371895723,7.521403767260226,7.90484690308586,6.0424999999999995,6.800000000000002,7.6673437518542205,7.644391902364279,10.42883299066725,9.346477950016764,3.7750000000000004,3.032499999999999,3.9887712949546374,3.11979645303111,4.326067635748885,4.498171518227338,4.604374999999999,4.604374999999999,5.562562388634321,5.448958809358012,7.139499363594421,7.035000168627218
2001-08-31,MONSOON,2.47,3.02,1.95,2.135,2.1375,6.3968750000000005,6.676250000000001,6.21849396386293,6.925049097715233,2.8499378882881463,3.23116992970105,5.40375,5.358749999999998,4.863351726324412,4.389574873009639,2.7944488235771696,2.294180397474517,5.29,6.445000000000001,5.380406251112532,6.546369723342286,3.590828349894597,2.5709750224321493,4.2725,3.433749999999999,3.2472627769727826,3.1290547037763026,1.231418495545984,1.333730118831972,4.604374999999999,4.604374999999999,4.1925374331805925,4.693929308576371,2.242028785135906,2.1375000736907643
2001-11-30,POMKH,4.96,4.51,3.25,4.4,3.915,5.606249999999999,6.6887500000000015,5.715096378317758,6.068725606147077,6.58356429752761,6.403693021241189,5.445468750000001,5.371249999999998,4.722011035794647,4.422294956313973,4.28977653650475,4.244003288452335,5.25125,5.6400000000000015,4.528243750667519,5.840858084625529,4.742463583579166,5.028959174528061,4.654999999999999,4.116249999999999,3.7083576661836695,3.138340429470592,2.345433893951196,2.3318023290396326,4.604375,4.604374999999999,4.0815224599083555,4.475729669650682,4.019267335522136,3.91500009080118
2002-02-28,POMRB,4.95,6.400000000000001,6.2,5.3,5.33,6.18625,6.105000000000001,5.409057826990655,5.4005537176143354,6.765231087677888,6.520735248039939,5.928437500000001,5.4362499999999985,5.393206621476789,4.668211160829268,5.740082863646743,5.829697898675894,6.0675,4.940000000000001,5.1969462504005115,5.9080006227664335,5.916625442079831,6.044309265763442,4.708125,4.428749999999999,4.345014599710202,3.147653711446307,4.016274795266533,4.560615904123891,4.604375,4.604374999999999,4.580913475945014,4.67279380765674,5.433730042547275,5.330000032903614
2002-05-31,PREMON,8.05,7.88875,10.85,7.69,7.034999999999998,7.092499999999999,5.107500000000002,6.465434696194394,6.1819149064505865,10.74996523683463,11.236450953279483,6.598854166666667,5.454687499999999,6.391423972886074,5.076211095292207,7.994488188662641,7.992337611178059,6.766249999999999,5.562500000000002,7.458167750240307,7.11869336990645,8.283912060598784,7.78210495950711,4.372916666666667,4.88125,5.683008759826121,3.1569946316992663,5.290642070806081,5.30027342724501,4.604374999999999,4.604374999999999,5.562548085567007,5.348840074645284,7.137933961214998,7.035000066181553
2002-08-31,MONSOON,11.1,6.81,5.99,0.75,2.1375,7.088749999999999,7.265000000000002,8.319260817716636,8.274626766017564,1.9329505610549336,2.8810024134072227,6.873020833333333,6.402187499999998,6.558854383731644,5.346257165842661,3.132522516415934,2.5028448918134907,7.2316666666666665,6.5725000000000025,6.8709006501441845,7.027481109092498,3.4670587890335898,3.680456879354842,3.9608333333333334,4.535,3.709805255895673,3.1663632708688136,2.2529642811986177,2.1947988227946187,4.604374999999999,4.604374999999999,4.192528851340205,4.595780510852286,2.2393949103428303,2.137500012833009
2002-11-30,POMKH,3.58,6.083333333333332,4.8,3.103333333333333,3.915,7.12875,6.920000000000002,6.423556490629982,6.85487110550977,6.443261365309031,6.242787243126845,7.086927083333332,6.795520833333331,6.36864596357232,5.520487510653472,5.794909868433135,5.702717259211381,7.172083333333333,6.960000000000003,6.0425403900865104,6.630892812282637,6.434390272532302,6.67271506764951,3.4558333333333335,4.210833333333333,3.467216486870737,3.1757597125871713,3.139120820859887,2.47386618104013,4.604375,4.604374999999999,4.081517310804123,4.384788853426342,4.015628548844775,3.9149999817673384
2003-02-28,POMRB,6.3,7.02,8.373333333333333,3.3,5.33,5.7325,7.257500000000001,6.374133894377989,6.686950361596094,6.4739010152082805,6.3214946598272554,7.029583333333333,6.9505208333333295,6.629187578143391,5.792178058379289,7.268273892251894,7.4883734172155805,6.924583333333333,7.5033333333333365,6.974857567385239,7.126203524938044,7.546662117409341,6.8272132186808445,3.5570833333333334,3.7108333333333334,3.400329892122442,3.185184039041794,4.44595451891514,4.265131651546438,4.604375,4.604374999999999,4.580910386482474,4.59175205537991,5.429149341410623,5.3299998395752
2003-05-31,PREMON,7.02,8.98,8.2,5.65,7.034999999999998,4.5590625,7.000000000000001,6.632480336626793,6.833320550507095,10.483151603989137,10.86200057349103,6.954166666666666,7.223333333333329,7.569512546886035,6.2783612030920555,9.215629471664384,8.620189391934087,7.138020833333333,6.840833333333336,7.464914540431144,7.526273545555938,10.150864274156461,9.364240448130676,3.9104166666666664,3.2008333333333328,4.300197935273465,3.194636333301294,5.485918598256109,5.179388676310795,4.604374999999999,4.604374999999999,5.562546231889484,5.279277094138242,7.132473634865933,7.03499985432217
2003-08-31,MONSOON,0.96,5.26,6.66,3.6,2.1375,4.921875,4.465000000000002,4.363488201976076,4.579466165328964,4.113668715536698,4.020011649493927,6.996875,6.835833333333329,6.645707528131621,6.315163167030739,4.309748936645798,3.6825689494044,7.228541666666667,7.008333333333335,7.1429487242586855,7.493900208708331,3.3643022871726607,2.771807412709489,3.9137500000000003,3.913333333333333,4.0201187611640785,3.204116677711847,1.7702699471082988,1.0434848496039788,4.604374999999999,4.604374999999999,4.19252773913369,4.539047737063306,2.2331164046998713,2.137499943820766
2003-11-30,POMKH,4.3325,7.03,5.8375,3.08,3.915,5.963125,4.653125000000001,4.3510929211856455,4.118336099360308,4.687395470500515,5.527198523838501,6.7675,7.072499999999995,6.799424516878973,6.5452744261789375,6.050089987158634,5.467385963063389,7.5581249999999995,7.267708333333334,6.620769234555212,7.239982422035911,6.6686099315686596,6.671756478870847,3.645,3.9075,3.6440712566984472,3.2136251557407842,3.259115328447231,3.417156942972811,4.604375,4.604374999999999,4.081516643480215,4.34080088738953,4.008592340689476,3.9149999466153904
2004-02-29,POMRB,8.45,6.415000000000001,8.06,3.35,5.33,7.366874999999999,5.190625000000001,5.990655752711387,5.545736921408741,5.469078952503482,5.968502531558961,6.491250000000001,6.921249999999996,6.645654710127384,6.688897183492784,7.7572382719389825,7.3412689049147275,7.756874999999999,7.189375,7.196461540733127,7.53286116863394,8.131168477495983,7.57517144863551,3.0549999999999997,3.92,3.526442754019068,3.2231618509937188,4.441811943431641,3.91727325583936,4.604375,4.604374999999999,4.580909986088129,4.5599457439707995,5.421414821988491,5.330000052396865
2004-05-31,PREMON,13.2,7.75,11.15,3.45,7.034999999999998,8.0240625,6.7356250000000015,8.874393451626833,9.15712714396603,9.073722933709043,10.155193713902884,6.204791666666667,6.613749999999997,7.08739282607643,6.973217594114368,9.334736108051922,8.684084955729512,7.644687500000001,7.926875,8.777876924439877,8.555646876760356,10.343849407987486,9.019808662780216,2.76,3.3699999999999997,3.4958656524114406,3.2327268471824286,5.612215823952184,5.1042895245211755,4.604374999999999,4.604374999999999,5.562545991652877,5.259342374800412,7.124099002313007,7.035000022807097
2004-08-31,MONSOON,6.01,4.28,5.3,1.08,2.1375,8.268749999999999,7.998125000000002,7.7286360709760995,9.065871040859726,3.608155626154193,3.672331717068401,6.040208333333334,6.368749999999997,5.964435695645857,6.838541707649517,3.9727369416091833,3.256932299922893,7.9350000000000005,7.586875,7.386726154663926,8.032591456603711,4.75953972660785,4.833177502710962,2.8975,2.7399999999999998,2.5295193914468643,3.2423202279270447,1.7281833678506786,1.135569232469282,4.604374999999999,4.604374999999999,4.192527594991726,4.528645318067389,2.2241585657614156,2.1375000179059733
2004-11-30,POMKH,4.54,5.718333333333334,6.3,3.24,3.915,8.4125,8.05,6.453181642585659,8.058777315796434,5.457319644519163,5.605276940227718,6.148958333333334,6.04083333333333,5.865994750720848,6.860724131792169,5.495690573542502,4.96606235078284,8.18625,7.702500000000001,6.952035692798356,7.766919332169629,6.862370148843417,5.866978483797415,3.13375,2.78,2.8137116348681186,3.2519420781308397,2.6828114099923974,2.426933611631085,4.604375,4.604374999999999,4.081516556995036,4.338018564080254,3.999106821080075,3.9150000388348856
2005-02-28,POMRB,10.2,6.41,9.92,4.29,5.33,8.1725,8.4875,7.951908985551396,9.462031175871152,6.97727688864823,6.486307288390014,6.366458333333334,6.039583333333329,6.083596850432508,6.951483366094568,6.946814838495686,6.471976583551192,8.305,8.1675,8.139221415679014,8.392736230048051,8.442118133065833,7.866050993391097,3.27,3.015,3.404226980920871,3.2615924821151356,3.882643240962291,3.8918150238314144,4.604375,4.604374999999999,4.580909934197021,4.563402507420555,5.411455685398096,5.330000089509177
2005-05-31,PREMON,12.6,8.625,11.3,4.4,7.034999999999998,7.97125,8.337500000000002,9.811145391330836,11.697525984943296,10.946379693905744,10.808849790111196,6.488541666666666,6.258333333333329,7.100158110259505,7.286144947653766,8.796617787030181,8.215636754407234,8.7425,8.205,9.403532849407409,9.297386876897493,11.330293915174051,10.242782172904395,3.0825000000000005,3.2525000000000004,3.802536188552523,3.27127152447662,5.16184377576292,4.922117351938285,4.604374999999999,4.604374999999999,5.562545960518213,5.268246344874881,7.113718777417226,7.035000093701826
2005-08-31,MONSOON,4.69,5.1450000000000005,6.1,1.22,2.1375,7.19125,8.007500000000002,7.762687234798502,9.979811885264354,4.927974799297665,4.214209648626294,6.43,6.474583333333329,6.318094866155704,7.20109498525883,3.9123789238512154,3.6955432198230556,8.670625,8.405000000000001,8.082119709644445,8.818107400898352,5.381235625163512,4.9738319391850165,2.5412500000000002,3.2875000000000005,2.7695217131315135,3.2809792897155665,1.6152474405185715,1.2141462299618355,4.604374999999999,4.604374999999999,4.192527576310928,4.540638196797085,2.213408181649907,2.137500031680038
2005-11-30,POMKH,4.25,5.83,9.0,1.6,3.915,6.535,7.935000000000002,6.357612340879101,8.104751739624735,5.841722202480716,5.710899174812399,6.295,6.502499999999996,6.122856919693422,7.185747193800645,5.748186278033613,5.606536056984725,7.6674999999999995,9.080000000000002,8.449271825786667,9.053206938055112,7.561819170852614,6.313534805525561,2.17375,2.8775000000000004,2.3017130278789084,3.2907158635958242,2.7182383821394636,2.7107452177337135,4.604375,4.604374999999999,4.081516545786557,4.351592610946724,3.988035550405012,3.915000019406469
2006-02-28,POMRB,4.25,5.83,6.6450000000000005,1.6,5.33,6.423750000000001,6.4475000000000025,5.514567404527461,6.508076939642116,8.196035507292116,7.070298215408251,5.689375,6.3574999999999955,6.005714151816054,7.160744790760614,7.151697740137875,6.733914152767868,6.4675,8.261250000000002,7.727563095472,8.665781614037675,10.013948024469652,9.472939078788091,2.1212500000000003,2.205,2.0210278167273454,3.300481331553201,3.6702164668608943,3.4915174029999694,4.604375,4.604374999999999,4.580909927471934,4.5776415431101745,5.400111095204899,5.329999918119454
2006-05-31,PREMON,13.3,8.125,6.55,4.15,7.034999999999998,6.170000000000001,6.622500000000002,8.628740442716477,9.027186958908809,11.03452033604009,10.911778335272926,4.90875,6.232499999999995,6.853428491089632,7.391346670646928,8.736140111993585,8.068054871377882,5.16875,7.073750000000001,7.2565378572832,8.267824183130724,10.788565232415671,8.779718281979292,2.1425,2.1425,2.8726166900364074,3.3102757797102598,4.494007777208511,4.024078255743894,4.604374999999999,4.604374999999999,5.562545956483159,5.2826129648977656,7.1021466869785215,7.034999937827121
2006-08-31,MONSOON,3.1,0.8,1.25,1.05,2.1375,5.885,6.225000000000002,6.417244265629886,6.976175373221149,4.643396372757959,4.225263866129847,4.720625,5.146249999999995,4.432057094653779,6.768237568081291,3.7033034170554373,3.5019930280877167,4.226875,5.861250000000002,4.8539227143699195,6.650827176137893,3.0044047981360116,2.8041281585528837,2.4225,2.1,2.1435700140218445,3.3200992932327202,1.040106383974954,1.1390050097199358,4.604374999999999,4.604374999999999,4.192527573889896,4.554067254752872,2.2016526276837904,2.137499971426171
2006-11-30,POMKH,3.81,3.93,3.46,1.94,3.915,5.67,6.115000000000002,5.374346559377932,5.562891965433471,5.081372252097003,5.462163544056349,4.8,4.671249999999995,4.231234256792268,6.514922010324697,4.140798606413281,3.874279471368088,4.0625,4.476250000000002,4.296353628621952,5.756780761076385,4.106512715163284,4.315161912085907,2.6025,2.185,2.062142008413107,3.329951958964371,2.1318149150125874,2.2868753601515874,4.604375,4.604374999999999,4.081516544333938,4.3635505965862285,3.976138758951559,3.9149999618518274
2007-02-28,POMRB,2.41,6.225,4.65,3.5,5.33,5.7943750000000005,5.655000000000002,4.188607935626759,4.010999716277823,6.923952008642937,6.683442881715337,5.219375,4.769999999999996,5.028740554075361,6.527198041052153,5.445380946167631,4.765730793110854,4.35625,3.977500000000002,4.437812177173171,5.28053503853577,5.649568624289858,6.359168567263417,2.7824999999999998,2.66,2.6372852050478643,3.3398338635158336,3.1237739493845753,3.0711870039951448,4.604375,4.604374999999999,4.580909926600363,4.587882195018978,5.388113460099451,5.329999973221917
2007-05-31,PREMON,13.42,8.365,7.23,3.69,7.034999999999998,5.87,5.685000000000001,7.881164761376056,7.5663318898334095,10.954241164498033,10.913404401088421,5.64875,4.8299999999999965,6.363244332445216,6.780184995985625,7.740256218741346,7.7064699644529355,4.5375000000000005,4.147500000000002,5.554687306303903,5.499423686106351,7.457401821737253,7.487813112094667,3.06125,2.545,3.0583711230287185,3.3497450934531283,4.450878979660354,4.721989560665439,4.604374999999999,4.604374999999999,5.562545955960218,5.290985276788903,7.090086754223287,7.034999960637831
2007-08-31,MONSOON,3.975,3.915,2.92,2.95,2.1375,6.355,5.903750000000001,6.318698856825633,6.6403597054265395,3.7284473467451424,3.925600435198888,5.671875,5.608749999999996,5.383946599467129,6.514196642814358,3.1252587473861904,3.4392108325148305,4.599375,4.565000000000001,4.500812383782342,4.72524293869925,1.4223906266397104,2.9263321685914487,2.97125,3.0199999999999996,3.0150226738172314,3.3596857356642227,0.9720016426472899,0.9634418198562023,4.604374999999999,4.604374999999999,4.192527573576131,4.560562372926112,2.1895670860834926,2.1374999904757304
2007-11-30,POMKH,3.54,4.25,3.24,2.27,3.915,6.64875,5.8362500000000015,5.20721931409538,5.572364816770417,4.378057145947863,5.162043116077343,5.6431249999999995,5.688749999999996,4.930367959680277,6.29241941864802,4.811333135179652,5.103729938783209,4.726875,4.510000000000002,3.996487430269405,4.161391469560904,3.942605345202397,5.016281367610341,2.78625,3.1024999999999996,2.717013604290339,3.3696558774413092,2.3194306341853315,2.9202078933960847,4.604375,4.604374999999999,4.081516544145678,4.3682832133231795,3.964062436275664,3.9150000045148348
2008-02-29,POMRB,6.56,6.09,5.365,2.45,5.33,6.158124999999999,6.873750000000001,5.748331588457228,5.894181948175852,5.554351921532135,6.158467503619324,5.374375,5.654999999999996,5.394220775808166,6.285698040391748,5.99740347231269,5.859645760707506,4.680000000000001,4.688750000000002,4.543892458161643,4.197084235710922,5.46120092415158,6.017914402109895,2.55625,2.84,2.6102081625742035,3.379655606453913,3.3845423941387986,3.449364488338428,4.604375,4.604374999999999,4.580909926487407,4.590986036259428,5.376079324701807,5.3300000750835865
2008-05-31,PREMON,11.62,8.27,7.535,3.26,7.034999999999998,5.97875,6.42375,8.096998953074337,8.462755240853452,11.666974698302273,11.1617701661016,5.186249999999999,5.631249999999996,6.544532465484899,6.52607461998206,8.060003722164884,7.80099573440254,4.628749999999999,4.765000000000002,5.740335474896986,4.775609663533336,7.662965947404483,7.7987039387751675,2.36375,2.7325,2.870124897544522,3.3896850105977174,4.422071800408306,4.0854205771765235,4.604374999999999,4.604374999999999,5.5625459558924435,5.292534367891787,7.078125921416648,7.035000066484865
