Date,Season,Agastheeswaram,Rajakkamangalam,Kalkulam,Vilavancode,Thovala,Thackalai,Agastheeswaram_Trend,Agastheeswaram_SMA,Agastheeswaram_EWMA,Agastheeswaram_DES,Agastheeswaram_TES,Agastheeswaram_ARIMA,Rajakkamangalam_Trend,Rajakkamangalam_SMA,Rajakkamangalam_EWMA,Rajakkamangalam_DES,Rajakkamangalam_TES,Rajakkamangalam_ARIMA,Kalkulam_Trend,Kalkulam_SMA,Kalkulam_EWMA,Kalkulam_DES,Kalkulam_TES,Kalkulam_ARIMA,Vilavancode_Trend,Vilavancode_SMA,Vilavancode_EWMA,Vilavancode_DES,Vilavancode_TES,Vilavancode_ARIMA,Thovala_Trend,Thovala_SMA,Thovala_EWMA,Thovala_DES,Thovala_TES,Thovala_ARIMA,Thackalai_Trend,Thackalai_SMA,Thackalai_EWMA,Thackalai_DES,Thackalai_TES,Thackalai_ARIMA
2006-02-28,POMRB,8.5025,3.1,7.178571428571429,14.766666666666666,5.125,6.95,10.444083333333332,11.136041666666667,10.446707218829665,9.910088310055325,10.601397874256758,11.55203968086478,4.155,4.076666666666671,3.7572254184122866,3.8368008332332413,3.367352081765884,4.7252426597852875,8.383750000000001,8.112142857142858,7.5922506971517505,7.150926191731188,6.957500923905849,7.869220247662492,15.518333333333333,15.353333333333333,15.015747761463059,15.02307583887267,13.943495347026323,13.914305692821303,5.820625000000001,5.832500000000005,5.7517940153282545,5.0276470402779045,5.999342203712992,5.897183104091123,6.76,7.523750000000001,7.400083624926049,7.765147989332962,7.828204536461968,7.31498944980634
2006-05-31,PREMON,12.2425,5.27,10.900000000000002,15.566666666666668,6.035,5.59,10.30025,10.117916666666666,11.1650243312978,10.796241541032682,10.906985574982764,11.49271466879867,3.6825,4.355000000000004,4.362335251047372,4.3101355711879386,4.0426204353723305,3.4039365235282437,8.394464285714287,8.271428571428572,8.915350418291052,10.103750148316987,10.322362960405943,10.632092514177113,15.4225,15.450000000000001,15.236115323544503,14.956519218588083,15.838099844468069,17.620631765944285,5.6775,5.8337500000000055,5.865076409196953,5.368237523948486,6.357685094849355,6.407325456924497,6.50375,6.7475000000000005,6.676050174955629,6.951595405263157,8.066532838690982,7.016363288629079
2006-08-31,MONSOON,11.496,3.2,8.972857142857142,16.38,6.32,7.15,9.742125,10.77025,11.29741459877868,10.964216852824672,12.112396334776989,12.153436636814265,3.33125,3.9550000000000036,3.8974011506284234,4.036395080550495,4.576504201578959,3.2050045191326637,8.412857142857142,8.49607142857143,8.938353108117488,10.202979063071338,8.683498295567095,9.039592339699603,14.892916666666666,15.586666666666668,15.6936691941267,14.890281290069025,16.784419815288647,16.04380469659368,5.568125,5.8075000000000045,6.047045845518172,5.900443459757145,6.784164449092767,6.6649626164612155,6.14625,6.7725,6.865630104973377,6.971400681379858,7.330835359825282,6.5624512296926385
2006-11-30,POMKH,7.08,2.07,6.119999999999999,14.32,4.71,5.25,9.2049375,9.83025,9.610448759267207,9.144804237022312,9.91577635558789,11.603770111120326,3.01875,3.4100000000000037,3.166440690377054,3.41577512094995,4.674099493808147,2.8688906140811117,8.693214285714285,8.292857142857143,7.811011864870492,7.684242524022815,7.236341811085347,7.8425117097973125,14.397083333333333,15.258333333333335,15.14420151647602,14.824283038113474,15.194856792614175,15.09254570283667,5.513125,5.547500000000005,5.512227507310903,5.1662139279752575,5.380849459980931,5.380426263327218,5.973750000000001,6.235000000000001,6.219378062984026,6.270811281986678,5.914676864622026,7.316650854794757
2007-02-28,POMRB,7.7974999999999985,2.47,8.138571428571428,11.843333333333335,5.29,6.24,8.642,9.654,8.885269255560324,8.446874814414546,8.421490729997938,8.688825014807355,2.7625,3.2525000000000035,2.8878644142262324,3.0151137922045503,2.9583930842348876,2.9054869491622184,8.723214285714285,8.532857142857143,7.942035690350867,7.683373824212428,7.01301983817569,7.454328860102639,14.087083333333332,14.527500000000003,13.823854243218946,14.758512142091263,13.773841451783694,14.356185010827978,5.280625,5.5887500000000045,5.423336504386542,5.085272835260439,5.453634970497374,5.5188471958388545,5.790625,6.057500000000002,6.227626837790416,6.159415785571755,6.421709113646947,6.456550870287358
2007-05-31,PREMON,8.65,3.4,12.182857142857143,14.523333333333332,5.43,4.92,8.5884375,8.755875,8.791161553336195,8.429157683045759,9.489767982093715,10.502898686651138,2.5124999999999997,2.7850000000000037,3.0927186485357394,2.9932753444175733,3.603734463485768,4.783722463977396,8.529464285714285,8.853571428571428,9.638364271353378,11.328241411045106,10.675942606901735,10.857206943447263,13.663750000000002,14.266666666666667,14.1036458792647,14.693106844206296,15.02631846770629,15.457013781228122,5.063125,5.437500000000004,5.426001902631926,5.186054356335638,5.975915675441318,6.308694238460171,5.7075000000000005,5.8900000000000015,5.704576102674249,5.594736716839484,6.893265846938167,6.279087681991694
2007-08-31,MONSOON,10.585,3.02,7.93,14.943333333333335,5.065,6.355,8.765625,8.528125,9.508696932001719,9.25736974105773,9.570317987338054,9.47898010889425,2.32625,2.7400000000000038,3.063631189121444,2.883552252359086,3.9438581926982557,4.367803243744854,8.415357142857143,8.592857142857142,8.955018562812027,9.857993042187797,9.160535429451365,9.437594953739827,13.48625,13.907500000000002,14.439520860892154,14.62800448320599,15.918643092279439,15.041414517510153,4.9225,5.123750000000005,5.281601141579156,5.041088421007087,6.350059728991155,6.193398260213922,5.7368749999999995,5.691250000000002,5.9647456616045496,5.751301704420039,6.326092333991617,6.634074609528963
2007-11-30,POMKH,7.5625,0.25,5.612857142857144,12.37,4.225,5.38,9.006499999999999,8.64875,8.730218159201032,8.407503796061633,8.217145284066945,9.936328108450484,2.355,2.2850000000000037,1.9381787134728663,1.9721150994379217,4.102737705258509,1.4036031884989832,8.098571428571429,8.466071428571428,7.618153994830074,6.938323586677669,6.987328847744538,7.0678255746433996,13.360000000000001,13.420000000000003,13.611712516535292,14.56312287352708,14.195954871125217,14.398069476373964,4.854375,5.002500000000005,4.858960684947493,4.408816357029294,4.755764657029193,4.943623476568451,5.951874999999999,5.723750000000002,5.73084739696273,5.505421387839989,4.980168380522619,5.928063375127471
2008-02-29,POMRB,8.7325,2.8,7.732857142857143,12.373333333333335,4.65,6.345,9.138937499999999,8.8825,8.731130895520618,8.44306073033707,7.850744817140944,8.264323046029107,2.4524999999999997,2.3675000000000037,2.2829072280837197,2.0289543737566196,2.217976851879779,2.0482250939842555,8.01607142857143,8.364642857142858,7.664035254040901,6.907512774535119,7.333308280117626,7.5991814638815836,13.34125,13.552500000000002,13.116360843254508,14.498530613900751,12.553154014746267,12.76558754364484,5.0175,4.842500000000005,4.775376410968496,4.336884445816377,4.860073316539901,5.164686492719726,6.19875,5.750000000000002,5.976508438177638,5.708804975579366,5.843661900463088,6.3467421579039085
2008-05-31,PREMON,9.642,3.3,10.054285714285713,12.983333333333334,5.525,6.535,8.3020625,9.1305,9.09547853731237,8.85667111872169,9.697658662885367,10.258535431327937,2.8275,2.3425000000000034,2.689744336850232,2.284655162954201,3.0082430132895714,4.68965545214756,8.304285714285715,7.8325,8.620135438138826,9.055769823425031,10.943375831243596,11.044439071764351,13.380416666666667,13.167500000000002,13.063149839286039,14.43424279736254,14.21387190988016,14.830588628407414,5.103125,4.866250000000004,5.075225846581098,4.986779980539631,5.370683113670024,5.788994189791762,5.83,6.153750000000002,6.199905062906583,5.935463327676557,6.543943797845213,6.142616437017119
2008-08-31,MONSOON,10.6525,3.9,9.39857142857143,16.333333333333332,6.275,6.715,6.788520833333333,9.147374999999998,9.718287122387423,9.52361484809018,10.183679607245944,9.793367723048574,3.12375,2.5625000000000036,3.173846602110139,2.7476742384479764,3.4154518523020907,3.379792510003464,8.388392857142856,8.199642857142857,8.931509834311868,9.869308291035734,8.137806275654146,8.361208517344295,13.136666666666667,13.515000000000002,14.371223236904957,14.37033206034055,14.936539146947936,14.834806865951677,5.115625,5.168750000000004,5.555135507948659,6.026673114922061,5.906250619026447,5.920383611783366,5.341875,6.243750000000002,6.40594303774395,6.172994515925583,6.634543092319884,6.651368010040807
2008-11-30,POMKH,0.8,2.37,6.45,11.293333333333335,3.7,2.07,6.180291666666666,7.456749999999998,6.150972273432454,5.626319483216985,8.548236284012013,9.51953057286031,3.2175,3.092500000000004,2.8523079612660833,2.65979284762927,3.7650169840701175,2.9612325720991026,8.56017857142857,8.408928571428572,7.9389059005871205,7.795277519302376,6.471172813908775,7.120145937911501,13.07125,13.245833333333335,13.140067275476309,14.306570149702534,13.766999237556925,13.587238870848513,5.203750000000001,5.037500000000003,4.813081304769195,4.843294229582594,4.694710561704426,4.889165170558409,5.295625,5.4162500000000025,4.67156582264637,4.605132778689572,5.305880915977462,6.587241652364281
2009-02-28,POMRB,3.3866666666666667,3.05,7.568571428571429,11.5,5.275,5.75,6.135479166666666,6.120291666666663,5.045250030726139,4.585944475387992,4.513667445668037,4.240982113430843,3.2425,3.155000000000004,2.93138477675965,2.8026695220645044,2.213009530135663,3.5712554811156068,8.70517857142857,8.367857142857144,7.790772111780845,7.35521570449992,7.609477517735042,7.920772564603542,12.762083333333335,13.027500000000003,12.484040365285786,14.243098088209322,11.973159357287978,13.191086992553164,5.150625,5.193750000000003,4.997848782861517,5.063770793047271,4.691378262442672,4.664667467556402,5.4175,5.267500000000003,5.102939493587822,4.900250844536914,4.951919873154109,5.1601556098724375
2009-05-31,PREMON,10.122,3.8,11.592857142857143,13.333333333333336,5.605,6.76,7.085916666666668,6.240291666666663,7.075950018435684,6.926189285680561,5.321833062870535,6.434121170590451,3.3337499999999998,3.280000000000004,3.27883086605579,3.18635253987215,3.0377959860307797,2.2073981139566063,8.906607142857144,8.752500000000001,9.311606124211364,10.650907987115358,10.763081995311076,10.508142924279827,12.453750000000001,13.115000000000006,12.823757552504805,14.179958511778437,13.565473929011567,13.242517920734592,5.271875,5.213750000000003,5.240709269716911,5.464980884966542,5.385757147871285,5.981646377569617,6.094374999999999,5.323750000000003,5.7657636961526935,5.507737006962426,5.751568794629572,6.468089507394149
2009-08-31,MONSOON,9.814,3.6,9.02,13.51,5.77,7.465,8.702208333333335,6.030666666666662,8.17117001106141,8.090216976077246,8.318851030210594,9.281902422577518,3.38625,3.205000000000004,3.407298519633474,3.4563309020404307,3.5086991440238706,3.025193001255189,9.283214285714285,8.657857142857143,9.194963674526818,10.41936408201175,8.935003632517017,9.224733420656264,12.72875,12.409166666666675,13.098254531502882,14.11710519980533,14.520956493869999,15.14531531998778,5.596875,5.087500000000002,5.452425561830147,5.834339682464052,5.9364174382287835,5.566267821854665,6.7856250000000005,5.511250000000003,6.445458217691616,6.223719017157798,6.182846244384402,6.656636918640766
2009-11-30,POMKH,9.242,3.4,8.44,11.65,5.175,6.735,9.15725,8.141166666666663,8.599502006636847,8.487819198303209,7.214132698732204,7.4956295574261524,3.2675,3.462500000000004,3.4043791117800843,3.6057100545696414,3.8050221103929376,2.7367913057807174,9.309107142857144,9.155357142857142,8.89297820471609,9.452794425716455,6.652400092655192,6.94225781319148,12.779583333333335,12.49833333333334,12.51895271890173,14.05448187584696,12.789955849778844,12.3256964679553,5.62125,5.4562500000000025,5.341455337098088,5.597757156596766,4.600865650948113,4.754410688099695,6.9331249999999995,6.677500000000003,6.56127493061497,6.45670569271389,5.256584229298957,4.954408250836671
2010-02-28,POMRB,7.875,2.44,8.59142857142857,13.343333333333335,6.4,6.615,9.07475,9.263249999999996,8.309701203982108,8.116210216371318,8.23488689318042,8.39415509418812,3.2187500000000004,3.310000000000004,3.0186274670680504,3.3789615614559665,2.3870511060891033,4.12374924823102,9.02107142857143,9.411071428571427,8.772358351401083,8.842628645938445,8.182163148850629,8.417127816304683,12.69125,12.959166666666674,12.848704964674372,13.992183472344909,11.307122351186443,11.833301819198615,5.921875,5.7375000000000025,5.764873202258853,6.254614751257789,4.961131943810908,4.9394635264382405,6.753125,6.8937500000000025,6.582764958368982,6.573598429364563,6.481252397526591,6.912121148769651
2010-05-31,PREMON,9.274,3.46,10.77714285714286,11.896666666666668,4.675,7.0749999999999975,9.124749999999999,9.051249999999996,8.695420722389265,8.516088689131596,9.43973493727589,9.333479201001248,3.1374999999999997,3.225000000000004,3.1951764802408302,3.488547383046975,3.105685346456333,3.04729391598552,8.640535714285715,9.207142857142856,9.574272153697795,10.276135707262922,11.677666379422877,11.054055068107898,12.885000000000002,12.600000000000007,12.46788964547129,13.930123744992757,13.48459423424081,14.305498897706437,6.432500000000001,5.505000000000003,5.328923921355312,5.43491304499529,5.854227924088027,6.066314387350113,6.4331249999999995,6.972500000000002,6.779658975021388,6.831010169480947,7.058442954898487,6.74606088977872
2010-08-31,MONSOON,10.002,3.55,7.531428571428571,14.24,9.105,5.71,8.781250000000002,9.098249999999997,9.21805243343356,9.05307082788587,9.868834315653014,9.1252667498425,2.975,3.2125000000000044,3.3371058881444977,3.6000761579494496,3.5213639339323515,4.281420803985961,8.203035714285715,8.834999999999997,8.757134720790106,8.52259444919001,9.261894977282502,8.984761116576017,12.497916666666667,12.782500000000008,13.176733787282775,13.868403978682968,14.123922325307735,14.61508704917187,6.28875,6.338750000000003,6.839354352813187,8.1530603187175,6.081401369326947,5.32187137946771,6.096874999999999,6.533750000000002,6.351795385012833,6.481081198891602,7.157581460683195,7.130614762079529
2010-11-30,POMKH,9.454,2.8,6.8842857142857135,12.47,5.9250000000000025,5.93,8.2616875,9.151249999999997,9.312431460060136,9.113436298036994,8.05982051378474,8.075466701946514,2.8799999999999994,3.062500000000004,3.1222635328866986,3.428166861382638,3.809202648332647,3.491853530062419,7.755357142857143,8.446071428571425,8.007995118188349,6.998702146823294,7.0562342655472525,7.177526543161573,12.060416666666665,12.987500000000008,12.894040272369665,13.806911577180642,12.655733540227503,11.64806576806819,6.432500000000001,6.526250000000004,6.473612611687913,7.572359799421264,5.485673920459843,5.974156293829283,5.801875,6.332500000000003,6.183077231007699,6.309091836948555,5.317240413823224,7.076690038397195
2011-02-28,POMRB,4.915000000000001,1.74,6.647142857142856,9.426666666666666,4.5,4.73,7.871562500000001,8.411249999999997,7.553458876036082,7.181094913673117,8.752888265562833,8.667843270772218,2.90125,2.887500000000004,2.569358119732019,2.915007056210642,2.309431004051404,2.559851572326532,7.634107142857142,7.9599999999999955,7.463654213770152,6.1385508789728185,7.771097961130769,8.070531575236666,11.9725,12.00833333333334,11.507090830088465,13.745611140455525,11.3954140931861,12.859240203718533,6.529375,6.051250000000003,5.684167567012747,5.932021211715384,5.8160672812862195,4.732168861477833,5.763750000000001,5.861250000000004,5.60184633860462,5.725144647802339,6.252034984683743,6.232274807998109
2011-05-31,PREMON,8.0775,3.4,9.14,12.313333333333333,7.725,6.6,6.965916666666668,8.112124999999997,7.763075325621649,7.4794699548749115,8.15922627010002,7.70396573927788,2.8574999999999995,2.872500000000004,2.901614871839212,3.0066230978922923,2.943800573900832,4.612299420407268,8.01029761904762,7.550714285714281,8.13419252826209,7.8953186134869116,10.564405644445898,10.256156226870745,11.9125,12.112500000000006,11.829587831386412,13.684661952367046,12.638974126889753,12.573687626759408,6.107499999999999,6.813750000000003,6.500500540207648,7.022216870421313,6.071781933685768,6.129988853463299,5.730625,5.742500000000005,6.001107803162772,6.027036137499792,6.274770247248204,6.049022663028565
2011-08-31,MONSOON,8.0775,3.78,8.198571428571428,13.12,6.83,5.88,6.1492708333333335,7.630999999999997,7.888845195372991,7.644887613418002,8.631767388473417,8.453515505787086,2.7575,2.930000000000004,3.252968923103527,3.228653478786169,3.3732734481420126,3.7330528351126127,8.435059523809525,7.717499999999996,8.159944088385824,8.327373862186395,7.8019327971799335,8.062701796501312,12.215833333333332,11.832500000000005,12.345752698831848,13.624006276537884,13.572653483373836,13.087173707983274,6.015,6.245000000000004,6.632300324124589,7.133297411997339,6.95598686852556,6.568920536408447,5.894374999999999,5.785000000000005,5.952664681897662,5.967939020775903,6.477270884294084,5.900854570358661
2011-11-30,POMKH,4.133333333333333,2.22,9.226666666666668,13.11,4.824999999999998,5.494999999999999,5.818020833333334,6.30083333333333,6.3866404505571275,6.028404613197244,6.467274922102779,7.066511034469571,2.7737499999999997,2.7850000000000046,2.839781353862116,2.915826324973078,3.712302232007029,3.8850296554779518,8.736845238095238,8.303095238095235,8.586633119698162,9.370534280954145,6.498253268043817,7.360767719777363,12.777083333333332,11.992500000000005,12.65145161929911,13.563620750320776,11.971842904653133,12.214550474646845,5.765,5.970000000000002,5.909380194474753,5.764703953627518,5.631408674521576,5.089149174054976,6.234375,5.676250000000005,5.769598809138597,5.778969578907992,4.921664805040354,5.766709598345322
2012-02-29,POMRB,3.7025,1.52,7.702857142857143,11.213333333333333,4.86,6.475,5.661130208333334,5.99770833333333,5.312984270334276,4.945643605055718,5.23249318098201,5.024007367078323,2.7795833333333335,2.7300000000000044,2.31186881231727,2.424608930177913,2.1471232257928916,1.768227914192607,8.802901785714287,8.567023809523807,8.233122728961755,8.59692319169511,7.583847019549566,8.289992657479976,13.184999999999999,12.439166666666672,12.0762043049128,13.503453219868137,11.020240059794393,11.508682794979341,5.444374999999999,6.060000000000002,5.489628116684852,4.91369126176399,5.673219178615122,5.33866477910328,6.3862499999999995,6.112500000000005,6.051759285483158,6.022196559928112,5.843257725737136,5.4564625410500796
2012-05-31,PREMON,6.6400000000000015,3.75,10.498571428571427,15.016666666666666,5.365,7.575,6.195177083333334,5.63833333333333,5.8437905622005655,5.617575982952726,5.832267310307908,6.428284877195109,2.809166666666666,2.8175000000000043,2.887121287390362,2.7384540417502534,2.7736817849186126,3.001727687432042,8.743303571428571,8.906666666666663,9.139302208805624,10.310760004379791,10.566058053122958,10.059776914842104,13.6178125,13.115000000000006,13.252389249614346,13.443656641834508,12.767917350202685,13.578007249115307,5.408125,5.470000000000002,5.4397768700109115,4.81882551845119,6.045302838571391,5.923502015182128,6.64375,6.356250000000005,6.661055571289895,6.625116590937332,6.58720676016244,6.65072968288093
2012-08-31,MONSOON,8.259875000000001,3.4766666666666666,7.368452380952381,13.68,6.625,6.12,7.441114583333333,5.68392708333333,6.8102243373203395,6.691648011507026,6.764756743154039,7.030292005707942,2.9479166666666665,2.741666666666671,3.122939439100884,2.949830810107924,3.2735740903241233,2.9824184449599667,8.949434523809522,8.699136904761902,8.430962277664328,8.668989612486701,8.609834336559931,8.577743549844918,13.967395833333333,13.255000000000004,13.423433549768607,13.38409055667647,14.301915906855228,14.07172027323396,5.390625,5.418750000000003,5.913866122006548,5.781307615076758,6.388462418163986,6.261957168930208,6.970625,6.416250000000005,6.444633342773937,6.492582460111556,7.011573381551042,6.801050973445637
2012-11-30,POMKH,8.223333333333333,2.76,9.579999999999998,16.0125,4.74,7.315,8.006635416666667,6.70642708333333,7.375467935725537,7.2712823444520085,5.660022529698838,6.397094368775244,2.9579166666666667,2.876666666666671,2.97776366346053,2.9037950475938032,3.5850326555661383,2.367139640115785,9.45282738095238,8.787470238095235,8.890577366598595,9.314655992268568,7.597709660058918,7.855082349131612,13.785208333333333,13.980625000000003,14.459060129861165,13.324853022664765,12.661635209644295,13.311242747496182,5.413125,5.3975000000000035,5.444319673203928,5.169964559925964,5.147064410071328,5.079408179579035,7.198125,6.871250000000005,6.792780005664362,6.8557275428424065,5.357417179146854,6.217946989054082
2013-02-28,POMRB,9.58,2.09,8.998571428571427,11.107499999999998,4.805,7.27,8.023734375,8.17580208333333,8.257280761435322,8.18019118560923,6.95766002910185,6.84846854867261,2.8579166666666667,3.019166666666671,2.622658198076318,2.6410028014302847,2.1101959807615835,2.615109736514377,9.752842261904762,9.111398809523806,8.933774991387729,9.226923385674086,7.7909890672446025,8.261928811277881,13.546249999999999,13.954166666666671,13.118436077916698,13.265747126290439,12.226011240133081,12.086987282991885,5.3081249999999995,5.383750000000004,5.188591803922357,4.8081087653821015,5.280721382955674,5.068152506115041,7.429999999999999,7.070000000000006,6.983668003398616,7.094809316566919,6.742539207743524,7.183848341917167
2013-05-31,PREMON,5.286666666666666,3.26,13.23,13.665,5.6,8.6,7.982083333333333,7.8374687499999975,7.0690351235278595,6.824674518527654,9.704648049873603,9.6463134167464,2.8441666666666667,2.896666666666671,2.8775949188457908,2.7978829238365894,2.818927059433265,2.504734642501494,9.55205357142857,9.79425595238095,10.652264994832638,12.805013590938747,10.960035820786485,10.493054227402318,13.294843749999998,13.616250000000004,13.33706164675002,13.206973805541015,13.66783691562111,14.899468833904734,5.33125,5.442500000000003,5.353155082353414,5.171498519138505,5.730455819537555,5.855877925150078,7.4825,7.326250000000006,7.63020080203917,7.781430883627181,7.451568549030419,7.158915470252787
2013-08-31,MONSOON,9.75,3.1666666666666665,7.0371428571428565,13.12,5.55,6.9499999999999975,7.347604166666667,8.209999999999997,8.141421074116716,8.006219755412957,7.934867351776126,6.641460037598399,2.882916666666666,2.819166666666671,2.9932236179741407,2.915090366327611,3.246351942850474,3.556094831863527,9.070357142857143,9.711428571428568,9.206216139756727,9.660219378222854,9.18904814915566,9.043027994417583,13.2575,13.476250000000006,13.250236988050013,13.148447794668993,14.676790553597533,12.912696401886436,5.5725,5.173750000000003,5.431893049412048,5.4263658909153545,6.200618893735793,6.184483190338022,7.281249999999999,7.533750000000006,7.358120481223501,7.622306295734821,7.929726475747582,6.9735374846489995
2013-11-30,POMKH,6.4,2.96,8.305,14.56125,6.0,6.905,6.8064583333333335,7.754166666666664,7.444852644470029,7.210402135891216,6.9956158492440945,7.676596990950067,2.8379166666666666,2.8691666666666706,2.9799341707844844,2.950434896852497,3.519524916525599,2.216056643572049,8.042723214285715,9.392678571428569,8.845729683854035,8.503248096583416,8.877164989011218,8.412233760165895,13.570520833333333,13.113437500000003,13.774642192830008,13.090221629794042,12.81850746506106,13.404503673668927,5.5874999999999995,5.488750000000003,5.659135829647229,5.915634140720095,4.753261013884341,4.6789873990353055,6.846875,7.431250000000005,7.176872288734101,7.475241506673506,6.246051331545492,7.22098417972383
2014-02-28,POMRB,6.3275000000000015,2.2,6.420000000000001,12.26,5.475,6.07,6.104375000000001,6.941041666666665,6.997911586682018,6.737805533383326,6.6597401060865735,6.359265094397394,2.7708333333333335,2.896666666666671,2.6679605024706907,2.72619952697205,2.0806356144157148,2.90418805324522,7.29610119047619,8.748035714285713,7.875437810312421,6.561744911715699,8.293518763216362,8.23145009579277,14.127604166666668,13.401562500000004,13.168785315698004,13.032192907881898,12.007887234342869,11.363098753936125,5.451875,5.6562500000000036,5.585481497788337,5.8257753009593936,5.269746072057943,5.462961209148101,6.436249999999999,7.131250000000004,6.734123373240461,7.035043856550869,7.196312776750941,6.78330111585686
2014-05-31,PREMON,4.21,2.79,7.5875,15.016666666666666,5.05,6.325,5.349479166666667,6.671874999999999,5.882746952009211,5.558726532247511,7.878884586217008,7.336669237862525,2.725625,2.779166666666671,2.7167763014824144,2.7207357653414705,2.8082619182155923,3.924793520696683,7.2481510416666675,7.337410714285713,7.760262686187453,6.5638134688313645,11.082986531171933,10.577969602795015,14.697135416666667,13.739479166666671,13.907937856085468,12.974497337752267,13.769327215248426,14.486834305646333,5.22578125,5.518750000000004,5.3712888986730025,5.405504278627544,5.877356783978575,5.610484122565091,6.22078125,6.5625000000000036,6.570474023944277,6.810448720557485,7.351559562974061,7.074663800633316
2014-08-31,MONSOON,5.21,3.1,6.706666666666666,16.225,5.015,5.94,5.252916666666667,5.536874999999999,5.613648171205527,5.338143607105416,6.496469494322445,6.161870726922513,2.7662500000000003,2.762500000000004,2.8700657808894485,2.824667036465845,3.173496970857189,3.4177622265366647,7.51718005952381,7.254791666666665,7.338824278379137,6.173224331410435,6.812048355821083,6.839127419602396,14.806510416666669,14.515729166666672,14.83476271365128,12.917091621370597,15.069808106149349,13.937442925031252,5.014270833333333,5.385000000000004,5.228773339203801,5.086226887786826,6.186188007852817,6.157821445240836,6.255520833333334,6.310000000000004,6.318284414366566,6.498828376478452,7.101400080629984,6.517119343199759
2014-11-30,POMKH,4.900833333333333,2.665,8.251875,16.0125,4.72625,6.19125,5.28,5.162083333333333,5.328522236056649,5.081955693641261,3.9533478391274066,4.803330364191137,2.8825000000000003,2.688750000000004,2.788039468533669,2.7758101483725164,3.4475077857138468,3.7853668445020583,7.590037202380952,7.2415104166666655,7.704044567027482,7.387691524099329,7.3903867786283115,8.268090179943618,14.820445601851855,14.87854166666667,15.305857628190768,12.859936096875247,13.843929223714659,14.663584603291309,4.776354166666667,5.066562500000004,5.027764003522281,4.7131970673579895,4.618130120894206,4.53778658716505,6.213229166666667,6.131562500000004,6.267470648619939,6.372348083147237,5.356889719939369,6.243653148702193
2015-02-28,POMRB,7.054166666666667,2.8200000000000003,8.625357142857142,11.68375,5.056666666666668,7.061666666666667,5.0475,5.34375,6.018780008300657,5.87251929029545,4.415425564386621,5.068611573258752,2.86125,2.8437500000000044,2.8008236811202014,2.7836535441569934,1.9784285978686038,2.493897041846034,7.434828869047619,7.79284970238095,8.072569597359346,8.551583364576482,6.7580344908928724,7.636626848541122,14.90641203703704,14.734479166666672,13.857014576914459,12.80291848948227,13.132607412555682,13.044209997886714,4.510729166666668,4.961979166666671,5.039325068780036,4.751461481663305,4.870437694407872,5.158454188136776,5.807604166666668,6.379479166666671,6.585149055838631,6.618079801195325,6.365889490800237,6.138748529439643
2015-05-31,PREMON,3.7,3.1,5.965,15.704398148148151,3.565,4.995,4.410520833333333,5.21625,5.091268004980394,4.858138815341891,7.170894777743397,6.916396252938011,2.6356249999999997,2.921250000000004,2.920494208672121,2.885541369189875,2.8038352710109766,3.314446268558809,7.2125111607142856,7.38722470238095,7.229541758415607,7.007750144594273,9.91563282713997,10.041565622329664,14.737193287037037,14.906412037037043,14.595968005407935,12.74626365987425,14.497400027189766,14.395490105338451,4.248072916666667,4.590729166666671,4.449595041268021,3.8538034274950057,5.4730340424307915,5.419543844000449,5.343697916666668,6.046979166666671,5.949089433503179,6.00448994132898,7.131281249968488,6.419120972974145
2015-08-31,MONSOON,3.86,2.62,7.0875,16.225,4.375,4.025,3.6950000000000003,4.878749999999999,4.598760802988236,4.365066088046502,5.890862238396864,5.363200078362439,2.46125,2.8012500000000045,2.8002965252032723,2.8159070689746057,3.2116408788958553,2.7863866700232367,6.877093253968255,7.4824330357142825,7.172725055049364,6.892475505170657,6.491346089410799,6.4417268512977905,14.640005787037039,14.906412037037041,15.247580803244762,12.689875471913675,15.788473767581081,14.309164869060268,4.012708333333334,4.430729166666671,4.419757024760813,3.8866144138093777,5.530706625714045,5.451875688561229,5.007500000000001,5.568229166666671,5.179453660101908,5.209730913478282,6.509520405290172,5.7748805484662435
2015-11-30,POMKH,1.155,1.34,6.0925,14.658749999999998,3.265,4.3950000000000005,3.1827083333333333,3.9422916666666663,3.221256481792942,2.920193270401678,2.9628074908163367,3.7639132799866277,2.433125,2.470000000000004,2.216177915121963,2.3396021272189484,3.4154996438001315,3.2503683796926937,6.97638888888889,6.942589285714282,6.740635033029618,6.123664519843941,7.493606246362344,8.36250602283588,13.890237268518517,14.567974537037042,15.012048481946856,12.633696381390111,14.39501002946358,15.27511806783911,4.060625,4.065416666666671,3.9578542148564875,3.2824610068576208,3.9652405939373994,4.407759216716663,4.743333333333333,5.119166666666671,4.865672196061145,4.800799892956027,4.321950022494283,5.59716232844988
2016-02-29,POMRB,5.075833333333334,2.75,8.10138888888889,12.26,4.635000000000002,6.168333333333334,2.897708333333333,3.447708333333333,3.9630872224090985,3.817247113421963,2.000095066526934,2.768859775970826,2.43875,2.452500000000004,2.429706749073178,2.387621785068405,1.7713609251764004,2.381380403492223,7.323368055555556,6.81159722222222,7.284936575373327,7.386076345831396,6.6455226887668255,7.408146328528963,13.068437500000002,14.712037037037042,13.911229089168113,12.577702974421483,13.239502816366755,12.29950630501801,4.210000000000001,3.9600000000000044,4.228712528913893,3.9163375122316144,4.0291429730406865,4.335797612298014,4.7683333333333335,4.8958333333333375,5.386736650970021,5.195720957924651,5.0760174540991425,6.058007035093279
