Date,Season,Balachaur,Saroya,Banga,Aur,Nawanshahr,Balachaur_Trend,Balachaur_SMA,Balachaur_EWMA,Balachaur_DES,Balachaur_TES,Balachaur_ARIMA,Saroya_Trend,Saroya_SMA,Saroya_EWMA,Saroya_DES,Saroya_TES,Saroya_ARIMA,Banga_Trend,Banga_SMA,Banga_EWMA,Banga_DES,Banga_TES,Banga_ARIMA,Aur_Trend,Aur_SMA,Aur_EWMA,Aur_DES,Aur_TES,Aur_ARIMA,Nawanshahr_Trend,Nawanshahr_SMA,Nawanshahr_EWMA,Nawanshahr_DES,Nawanshahr_TES,Nawanshahr_ARIMA
2008-08-31,MONSOON,22.00500000000001,26.415,12.364999999999998,17.047777777777778,9.19,21.452916666666667,21.38916666666666,21.436319186188886,21.571747216342818,21.735544329075772,21.220131936379975,23.801875000000003,25.6175,25.32654376965141,24.012391499783426,24.234356183341102,23.374665243779244,11.91,11.47125,11.931087913832528,12.507767110940494,11.695056583286545,11.379432309620622,14.88294642857143,14.88294642857143,15.475108703494556,15.630406229328704,17.453369740036642,17.000937841209176,9.25125,9.352499999999996,9.243377821403724,8.654596812541985,8.288948564880863,8.586071843520756
2008-11-30,POMKH,21.665,18.28,11.075,14.296785714285715,9.0,21.503333333333334,21.491666666666656,21.527791511713332,21.662135153494937,21.44151198142348,21.569935537514763,23.75125,23.85875,22.507926261790846,23.352797130153885,23.746882828531728,23.861955148272834,12.1478125,11.806874999999998,11.588652748299516,12.240785263830517,10.73002928155206,10.984213268242366,14.88294642857143,14.88294642857143,15.00377950781102,15.279710609618549,14.691833551436517,14.291882178746242,9.13625,9.294999999999995,9.146026692842234,8.683723088393931,9.024933472810897,8.545857854700001
2009-02-28,POMRB,21.0,25.235,12.275,14.0275,8.87,21.644375000000004,21.414166666666656,21.316674907028,21.44445927524101,21.491954599148727,21.62339746740031,23.818125000000002,23.745,23.598755757074507,23.64569991887649,21.478735016042403,22.967306835812067,11.680902777777778,12.013124999999999,11.86319164897971,12.367839822077563,12.303559771762053,11.70219894357141,14.88294642857143,14.88294642857143,14.613267704686612,14.9474509900455,14.444961892163203,14.028171141943213,9.13125,9.207499999999994,9.03561601570534,8.71294738462044,8.730608625361747,8.553966389972382
2009-05-31,PREMON,21.7,25.100000000000005,13.415,14.159722222222225,9.2,21.7625,21.59249999999999,21.470004944216797,21.600770127835617,21.217245174648806,21.284850740840533,24.809166666666666,23.757500000000004,24.199253454244705,23.885702186479257,25.612921236898135,23.330761537925486,11.057586805555555,12.282499999999999,12.483914989387825,12.80835441507712,13.149956786090407,12.396298112210559,14.882946428571431,14.88294642857143,14.431849511700857,14.765519887062167,14.656489143292891,14.173607148109191,9.2625,9.064999999999994,9.101369609423203,8.742270035451172,8.719003105202647,8.559953833517541
2009-08-31,MONSOON,22.42,26.9,7.552222222222222,17.047777777777778,9.72,21.949375,21.69624999999999,21.850002966530077,21.987508627840718,22.179607952058166,21.769185900938048,25.066458333333333,23.878750000000004,25.27955207254682,24.3217586595555,24.48407305493985,23.61432637137838,10.756727430555555,11.079305555555553,10.511237882521584,11.378429462925816,12.755046136229712,12.33192050275372,14.88294642857143,14.88294642857143,15.478220818131625,15.630726217977783,17.48909263364458,17.03433421207977,9.06,9.197499999999994,9.348821765653922,8.77169137368631,8.407209530153835,8.66451254005462
2009-11-30,POMKH,22.195,25.72333333333333,10.90125,14.296785714285715,9.52,22.016458333333336,21.828749999999992,21.988001779918044,22.12552731920114,21.86151893370443,21.904186469580097,25.150833333333335,25.739583333333336,25.457064576861423,24.556806386294493,24.03274691373024,24.140937968059728,10.065406249999999,11.035868055555554,10.66724272951295,11.207473031414398,10.46068928984517,10.03856872744289,14.88294642857143,14.88294642857143,15.005646776593261,15.27436933081128,14.722955744378257,14.295378346834086,8.87625,9.327499999999993,9.417293059392353,8.801211724637087,9.143194438095243,8.833166028339637
2010-02-28,POMRB,21.965,19.85,10.041875,14.0275,6.73,21.511666666666667,22.069999999999993,21.978801067950826,22.11368788324176,21.71814005813305,21.799102379209838,25.287083333333335,24.393333333333334,23.214238746116855,24.027048140746842,22.864221379744695,24.394556507708977,9.653225694444444,10.477586805555553,10.41709563770777,10.813153687827354,11.882180136686545,11.555870007549439,14.88294642857143,14.88294642857143,14.614388065955957,14.938472553394842,14.45444196891553,14.027692624957831,8.9725,8.792499999999995,8.342375835635412,8.830831397018624,8.848869590657191,8.859031898295987
2010-05-31,PREMON,21.271666666666665,31.16,10.117555555555557,14.159722222222225,9.87,20.777916666666666,21.962916666666658,21.695947307437162,21.823693705441215,21.992889094243036,22.087127817392304,23.67666666666667,25.908333333333335,26.392543247670112,24.979517457593072,25.958238598997912,23.66617736317919,10.693694444444443,9.653225694444442,10.297279604846885,10.521724660759523,12.499050573813728,11.57407245062183,15.930848214285717,14.88294642857143,14.432521728462465,14.754224252839029,14.618932074062577,14.163707345325228,9.004999999999999,8.959999999999994,8.953425501381247,8.860550781187461,8.83726407043571,8.247580072773275
2010-08-31,MONSOON,18.81,21.93,7.552222222222222,17.047777777777778,9.82,19.944791666666667,21.060416666666658,20.5415683844623,20.646709851149595,22.490965064893274,22.012751153036504,22.5825,24.66583333333333,24.607525948602067,24.6584504572616,25.707353301036846,24.867250362113843,12.895178819444444,9.653225694444442,9.19925665179702,9.533575741288718,9.065381798955466,8.378900300191582,17.9490625,14.88294642857143,15.47862414818859,15.617641776818843,17.493502582881465,17.04391932979692,9.35125,8.984999999999994,9.300055300828749,8.890370182535145,8.52547049540214,8.87149833555517
2010-11-30,POMKH,19.935,17.81,19.225,22.68,9.68,19.555833333333332,20.495416666666657,20.298941030677376,20.40633863711311,20.943333799139037,20.73643962940938,21.829375,22.6875,21.88851556916124,23.8605925193365,24.304535969362068,24.396482335112402,15.178999999999998,11.734163194444443,13.209553991078213,12.31528381348579,10.09990527224144,10.102970771768085,20.035659722222224,16.97875,18.359174488913155,18.139893216451412,14.734522672435723,14.296381784686762,9.60875,9.024999999999995,9.45203318049725,8.920289936808178,9.261455403343042,8.942456297850661
2011-02-28,POMRB,17.56,19.01,19.33,21.79,9.34,19.512499999999996,19.394166666666656,19.203364618406425,19.294216115272274,20.34128293854628,20.361064206129576,20.464999999999996,22.4775,20.737109341496744,23.311116664108628,21.878506893390416,23.340833374595743,16.301805555555557,14.056194444444445,15.657732394646928,14.713694184872002,12.221155506946996,12.523628592372201,21.942847222222223,18.919375000000002,19.731504693347894,19.552106113977036,16.92265449224319,17.107525017368253,9.40875,9.677499999999995,9.40721990829835,8.95031037984234,8.967130555906143,8.981876922906459
2011-05-31,PREMON,22.565,25.975,19.1,23.09,9.32,18.974375000000002,19.71749999999999,20.548018771043857,20.675868477798506,19.33347038505101,19.084744085338773,20.07,21.18125,22.832265604898048,23.701862189990397,24.99491064200772,22.646708724270084,16.301805555555557,16.301805555555557,17.034639436788154,16.65161205889394,14.388555173980931,13.593739248208013,22.708125,21.151944444444446,21.074902816008738,20.961130263411142,18.62301010789751,19.120363707044035,9.157499999999999,9.539999999999996,9.37233194497901,8.980431853523037,8.955525035753494,8.958636410076533
2011-08-31,MONSOON,17.17,16.2,7.552222222222222,23.375,8.77,18.45375,19.30749999999999,19.196811262626316,19.295237581430488,20.15302263147913,19.599207758752495,20.4375,19.74875,20.17935936293883,22.819794314270165,24.095437907608854,23.18015086283643,16.301805555555553,16.301805555555557,13.24167255096178,14.61371236767334,12.778567188318572,12.545572208462133,22.689062500000002,22.73375,21.99494168960524,22.01856960765622,22.9509440716453,22.279156114702925,8.93625,9.277499999999995,9.131399166987405,9.010654692844923,8.643731460701463,8.98552122837212
2011-11-30,POMKH,17.27,20.38,19.225,22.475,8.72,17.889375,18.64124999999999,18.42608675757579,18.515521083907625,19.6855439301679,19.04886152108124,19.925624999999997,20.39125,20.259615617763295,22.569848342257984,22.059947570831035,22.061406650153806,16.259618055555556,16.30180555555556,15.63500353057707,16.466782865200326,17.94409557092056,17.088038286180193,22.54416666666667,22.682499999999997,22.186965013763142,22.42706593398512,25.129804102927558,24.843526160576417,8.7475,9.037499999999994,8.966839500192442,9.040979243674245,9.379716368610096,8.88193758654391
2012-02-29,POMRB,16.06,19.38,19.33,21.8425,8.53,17.63375,18.26624999999999,17.479652054545472,17.558309116148607,18.063712185897746,17.614593138684114,20.386875,20.483749999999997,19.907769370657977,22.22530983545937,20.37359735079442,21.79191907092323,17.75465277777778,16.30180555555556,17.11300211834624,18.020674990589605,17.564392363655966,18.206261025593545,22.202604166666664,22.695625,22.049179008257887,22.48407229084431,22.489059896839443,21.96145417835873,8.719781249999999,8.834999999999994,8.792103700115465,9.071405846986579,9.08539152114341,8.860703410188298
2012-05-31,PREMON,19.55,21.51,18.762500000000006,21.87833333333333,8.62,17.9225,17.51249999999999,18.307791232727283,18.413736840683395,19.231437873504646,18.643842711241216,21.695,19.3675,20.54866162239479,22.189989188705127,23.778048764269684,21.405348557727084,19.291875,16.21743055555556,17.772801271007747,19.082007175793926,17.558748603712875,18.077047825111038,22.038125,22.39270833333333,21.980840738288066,22.53118124485192,22.347674429229453,21.918422137960256,8.9408125,8.659999999999993,8.723262220069278,9.101934848878386,9.07378600096512,8.803646155054675
2012-08-31,MONSOON,18.14,24.355,19.85,21.854166666666664,9.24825,18.35875,17.75499999999999,18.24067473963637,18.34669087550421,17.1250474953434,17.245143028659903,20.521250000000002,21.40625,22.071196973436876,22.51548649110551,22.379555367808248,21.42212157562374,19.291874999999997,19.291875,18.603680762604647,20.23045612269742,10.687605853154423,12.24456133551573,22.057187499999998,22.012499999999996,21.930171109639502,22.55090022147492,22.970709881581083,22.628516764621352,9.233312499999998,8.779562499999994,8.933257332041567,9.132566599054025,8.761992425890487,8.802422097005664
2012-11-30,POMKH,18.61,22.69,19.225,22.68,10.01,18.568593749999998,18.08999999999999,18.38840484378182,18.49865731277301,18.12328766961319,17.613719475262684,20.008124999999996,21.98375,22.318718184062128,22.59236978222852,21.86055668093689,21.89218888895986,19.334062499999998,19.291875000000005,18.85220845756279,20.90075272719391,21.728425804492037,21.566298483703708,22.20208333333333,22.06375,22.230102665783704,22.84474661637182,22.979301959643255,22.291424237375555,9.549145833333332,9.102062499999994,9.36395439922494,9.16330144456565,9.497977333809063,8.93731678000011
2013-02-28,POMRB,18.21,7.68,19.33,21.79,9.58,18.5271875,18.62749999999999,18.317042906269094,18.42572812620368,17.56542939440188,17.598087997102365,21.479375,19.058750000000003,16.463230910437275,20.7790540513948,20.55973129270044,22.02005812567945,19.376250000000002,19.291875000000005,19.04332507453767,21.386080610875247,20.810348815568624,20.11019708802017,22.543645833333333,22.050624999999997,22.054061599470224,22.734820392205325,22.15056161223755,21.56961341838439,9.558947916666666,9.364562499999993,9.450372639534965,9.194139721096024,9.203652486374747,9.145051766361789
2013-05-31,PREMON,19.07875,29.105,19.1,23.09,10.096666666666666,18.4259375,18.50968749999999,18.621725743761456,18.73693285228407,20.327451798714822,18.953213959289585,22.215625,20.957500000000003,21.519938546262367,21.873069064538836,22.138082273930628,19.721704214996798,19.603333333333335,19.376250000000002,19.0659950447226,21.609297005508623,19.894722334581065,19.823547423680527,22.6825,22.353541666666665,22.468436959682137,23.103408067420173,22.192010334495563,21.922088792288786,9.083541666666667,9.73372916666666,9.708890250387647,9.225081785687852,9.192046966222193,9.114165913940246
2013-08-31,MONSOON,18.28,28.53,19.85,23.375,7.85,18.2209375,18.54468749999999,18.485035446256873,18.59590637978328,17.940773190421375,18.545830039729637,24.2975,22.001250000000002,24.32396312775742,22.76062968422532,22.158382943075413,21.22561266317349,19.800416666666667,19.376250000000006,19.37959702683356,21.922757697562815,16.270699826194548,19.448610140884814,22.644375,22.73375,22.83106217580928,23.449226554726376,22.85519750710288,22.508377726488323,8.504583354166666,9.38416666666666,8.965334150232588,9.25612796148741,8.880253391185082,9.276229293596685
2013-11-30,POMKH,17.66,24.405,21.041666666666668,22.27,7.605,18.14984375,18.30718749999999,18.155021267754123,18.25906282171809,18.552813882944548,18.59743862381006,25.920000000000005,22.430000000000003,24.356377876654452,23.022285082288647,22.31478068066511,22.396323901133734,19.686041666666668,19.83041666666667,20.044424882766805,22.458134216495743,20.840993244507946,19.205459826275867,22.35458333333333,22.63125,22.606637305485567,23.300708977112627,23.800103425201904,23.431842827069765,8.244666708333334,8.78291666666666,8.421200490139553,9.287278617807218,9.616238299061767,8.80779148251871
2014-02-28,POMRB,17.52,22.62,19.09,21.895,7.3533335000000015,18.1675,18.13468749999999,17.901012760652474,18.001736394907777,17.60247578349443,18.116141120768006,25.95375,26.165000000000006,23.66182672599267,23.028133860034746,21.207651881270174,22.718264616203555,19.601666666666667,19.770416666666673,19.662654929660082,22.203535063374733,20.93544865432952,19.797250063036795,21.671458333333334,22.6575,22.321982383291342,23.06615280343314,22.57593831393777,21.958457957897,8.600958375000001,8.22625004166666,7.994053694083732,9.31853410620308,9.321913451557748,8.66976630399429
2014-05-31,PREMON,19.2,27.145000000000003,18.425,20.666666666666668,10.244000000000002,18.34583333333333,18.164999999999992,18.420607656391482,18.534432410833915,19.52461639457232,18.17215252124194,26.5775,25.675000000000008,25.055096035595604,23.600246700395665,24.9817355135417,22.702515247340905,19.64645833333333,19.601666666666674,19.16759295779605,21.693674553614017,20.26078036504598,19.220520532883125,21.10125,22.051666666666666,21.659856096641473,22.479633685441442,23.225668474177112,22.690297837541756,9.253208375000002,8.263083374999994,8.89403221645024,9.34989480920467,9.31030793134042,8.5212682879384
2014-08-31,MONSOON,18.3,30.76,19.85,20.33333333333333,10.553,18.597916666666666,18.16999999999999,18.372364593834888,18.48371985790495,17.94330204353873,18.300967848447524,26.823125,26.23250000000001,27.337057621357364,24.555031346237293,24.264037326196856,23.41453483017215,19.66125,19.601666666666674,19.44055577467763,21.633524268793895,18.432870430145922,20.682385774268667,20.987499999999997,21.291249999999998,21.129246991318215,21.96143118228214,22.663188978391904,22.262341581861175,9.881416687500002,8.938833374999993,9.557619329870144,9.381361056477795,8.998514356304113,9.114657016972714
2014-11-30,POMKH,19.066666666666666,27.165,21.4,20.75,10.12,18.149166666666666,18.521666666666658,18.6500854229676,18.766466770794324,18.16634846750998,18.100723362556003,26.848750000000006,26.922500000000007,27.268234572814418,24.942060874930956,24.43953863319268,24.591829820952192,19.853125,19.691250000000007,20.224333464806577,22.00209506816056,21.019606634071522,19.924012031423754,21.100416666666668,20.91125,20.977548194790927,21.748028686362474,21.62780781003055,20.876724887970738,10.292875000000002,9.567583374999991,9.782571597922086,9.412933196201667,9.734499264252198,9.282208239517875
2015-02-28,POMRB,18.13,21.82500000000001,18.85,22.505,9.864,17.675416666666667,18.674166666666657,18.44205125378056,18.552241948974867,18.05142073008356,18.418644874899616,26.97,26.72375000000001,25.090940743688655,24.61243915715622,23.43000386926287,25.004244867811444,20.075,19.63125000000001,19.674600078883948,21.471158097148756,20.212101341221075,19.403445297340447,21.684166666666666,21.06375,21.58852891687456,22.20267778165857,21.068952621887433,20.590081035986522,10.01075,10.19524999999999,9.815142958753253,9.444611586421363,9.440174416814386,9.284297945133474
2015-05-31,PREMON,15.0,28.145,20.2,20.96,11.025,17.528333333333332,17.624166666666657,17.065230752268334,17.14753382053111,19.947730517401865,18.851768140143506,26.486250000000002,26.97375000000001,26.312564446213194,25.11520978861455,26.74052316712261,24.49469115394838,20.2125,20.07500000000001,19.884760047330367,21.395820812629843,19.639011360392423,18.732504450199922,22.388749999999998,21.137083333333333,21.337117350124736,21.978282099272835,21.291997967734595,21.08944825537657,9.866208333333333,10.39049999999999,10.299085775251951,9.476396598117791,9.428568896663146,9.292538417024666
2015-08-31,MONSOON,18.71,30.73,19.85,24.71,7.5150000000000015,17.510277777777777,17.726666666666656,17.723138451361002,17.826793188043197,17.09990248292663,17.113907431652898,27.403125000000003,26.966250000000006,28.079538667727917,25.88011234003846,25.90625028282764,25.079744682880623,20.541666666666664,20.07500000000001,19.870856028398222,21.189598245385962,19.78417231603733,19.969687501990585,22.78,22.23125,22.68627041007484,23.111733101156005,21.511014427341543,21.148105972444082,9.534666666666666,9.63099999999999,9.185451465151171,9.508288545925549,9.116775321645147,9.617249579055612
2015-11-30,POMKH,17.48,23.325,22.5,22.01,12.001666666666665,18.179305555555555,17.32999999999999,17.625883070816602,17.72850818005776,17.899596357982283,17.960973187394806,28.596249999999998,26.00625000000001,26.17772320063675,25.6231949240802,25.82484477572949,25.985339785120935,20.622395833333336,20.35000000000001,20.92251361703893,21.80010622076019,21.62400618908325,20.952400648835454,23.448125,22.54625,22.415762246044906,22.952762687348326,22.908635938469544,22.468091910404983,8.497291666666667,10.101416666666656,10.31193754575737,9.540287865379094,9.852760229506043,8.895861305042018
2016-02-29,POMRB,19.572222222222226,33.0,20.383333333333336,24.375,5.33,18.642430555555556,17.690555555555548,18.404418731378854,18.523957621366062,17.097582171842742,17.478226063418646,28.386875,28.800000000000004,28.90663392038205,26.610119251082352,24.01253142524362,25.55895362299458,20.511458333333334,20.73333333333334,20.706841503556692,21.63006177411541,20.117231005023978,19.869585992150547,24.006875,23.01375,23.199457347626943,23.654267267552758,23.63487299621879,23.518631288251722,8.012916666666666,8.967916666666657,8.319162527454422,9.572394812264974,9.558435382116944,9.852728905459827
2016-05-31,PREMON,18.91,26.515,19.3125,24.435,7.26,19.246388888888895,18.668055555555547,18.60665123882731,18.72644303219917,18.153539280786518,17.256192474702225,28.972500000000004,28.39250000000001,27.94998035222923,26.663222812922196,28.95040227434003,26.751567899050805,20.30729166666667,20.51145833333334,20.149104902134017,21.133070072042436,20.753061505786132,20.525537948274437,23.923,23.8825,23.693674408576165,24.149839697148302,22.66703996520412,22.00095537140781,8.167864583333332,8.026666666666657,7.895497516472653,9.604609830167753,9.546829861837189,8.437804748198008
2016-08-31,MONSOON,18.505000000000006,30.685,19.85,25.705,7.4049999999999985,20.004236111111112,18.61680555555555,18.56599074329639,18.681497397556306,19.238011364054156,19.07384683765268,28.351666666666667,28.381250000000005,29.04398821133754,27.232303369371955,27.526197883995234,26.713651960973,20.067708333333332,20.511458333333344,20.02946294128041,20.86486730887095,20.268924780841473,19.77119883642418,23.100875000000002,24.13125,24.498204645145698,24.92127315452054,25.472795457751396,25.43452964838806,9.200669642857141,7.999166666666657,7.699298509883591,9.636933265902977,9.235036286711917,8.640723178087358
2016-11-30,POMKH,22.516666666666666,28.055,20.866666666666667,20.344,13.351249999999995,20.10125,19.875972222222217,20.1462611126445,20.291995981815873,18.635125546014933,18.463504629948524,27.180208333333333,29.563750000000002,28.648392926802522,27.401929597264587,27.18900175994649,27.350160071064575,20.143229166666664,20.103125000000013,20.364344431434915,20.939979411162337,22.382765885427858,21.57296036449892,22.735125000000004,23.71475,22.836522787087418,23.600123305724416,23.713063464321785,23.380667732619454,10.303526785714284,8.336562499999989,9.960079105930152,9.669365539222207,9.971021194566507,8.560727370158034
2017-02-28,POMRB,20.598333333333333,23.30333333333333,20.1,19.464,12.242857142857142,20.095625000000002,20.132499999999993,20.32709000092003,20.466241830746977,20.141419411944156,20.661418935175337,25.645208333333336,27.139583333333334,26.510369089414844,26.95533217442729,25.893792407785984,27.46312834447576,18.716944444444444,20.032291666666676,20.25860665886095,20.759584666260125,20.11559935047835,20.16623377297029,23.020125,22.487,21.48751367225245,22.3943523052505,24.628712877244716,23.76727652311747,10.422901785714284,10.064776785714274,10.873190320700948,9.701906949667949,9.676696347211422,9.884861803438081
2017-05-31,PREMON,18.66,26.84,20.2,26.42,9.17,20.189999999999998,20.069999999999993,19.66025400055202,19.77874089425897,19.999068316586502,20.424215152656394,24.443958333333335,27.220833333333335,26.642221453648908,27.006746586538046,29.05291343056734,26.796416881544058,17.419305555555553,20.254166666666677,20.23516399531657,20.633608661251728,19.912360971096426,19.84397342329146,23.20725,22.983249999999998,23.460508203351473,23.960580678186105,22.501374596583666,21.513275517762974,10.45283482142857,10.542276785714275,10.191914192420569,9.734557845945837,9.66509082711936,9.907927918208234
2017-08-31,MONSOON,18.71,18.08,7.552222222222222,26.0,6.45,20.567291666666666,20.121249999999993,19.28015240033121,19.39055534808836,19.933497216824616,19.6305565491737,24.89229166666667,24.069583333333334,23.217332872189345,25.95421616457097,27.662890631627178,26.80340216918132,17.921388888888888,17.17972222222223,15.16198728607883,16.766255101242255,20.24395503600082,20.113643312277873,23.53525,23.057,24.476304922010883,24.881029441291336,25.081349078209275,25.12200875477491,10.798816964285713,10.303526785714276,8.695148515452342,9.767318599857784,9.353297252043586,9.367910473698979
2017-11-30,POMKH,23.066666666666666,31.05,22.78333333333333,21.546,14.545714285714284,20.891458333333333,20.258749999999992,20.794758106865395,20.937860516191485,20.651065994490033,20.577873768960504,24.9459375,24.818333333333335,26.350399723313608,26.65613732072978,25.368152152115673,25.405258220650747,16.923583333333337,17.658888888888896,18.210525704980633,18.20414282478517,19.38812258926236,16.775711161784077,23.588937500000004,23.3575,23.304182953206528,23.97374367257562,21.51346604350754,21.82297616220695,10.876116071428573,10.602142857142848,11.03537482355712,9.800189683439621,10.089282159868528,8.701891459328717
2018-02-28,POMRB,23.066666666666666,23.895000000000003,22.20000000000001,20.886000000000006,13.81625,20.777510964912278,20.875833333333325,21.703521530785903,21.85744502783309,20.58970843946005,20.89485411225269,27.211875000000003,24.966250000000006,25.368239833988163,26.37530119138162,24.812815419048075,26.309969640204105,15.66327777777778,18.1838888888889,19.806315422988384,19.24637631349156,18.795988546955734,19.783950492166415,24.814875,23.713000000000005,22.33690977192392,23.125501421030688,22.425453552733728,21.214862419215322,11.196741071428571,10.995491071428562,12.147724894134273,9.833171384505375,9.794957312543172,10.44835848699846
2018-05-31,PREMON,18.785,26.6775,10.117555555555557,25.4275,8.215,20.389605263157897,20.907083333333325,20.53611291847154,20.656565914486677,20.520873851119894,21.086247634589235,29.3109375,24.925625000000004,25.891943900392896,26.477614937391536,28.22890942539624,25.922910196783615,15.543486111111113,15.66327777777779,15.930811476015252,16.499228244268437,19.41906681304725,19.618202376404046,25.661625,23.464875000000003,23.573145863154352,24.10491607535312,26.430921612952968,25.836344203014963,10.477276785714285,10.75674107142856,10.574634936480564,9.866264029238302,9.783351792491308,10.614301556995938
2018-08-31,MONSOON,17.67342105263158,36.37,7.552222222222222,36.8,9.97,,20.647938596491223,19.391036172135557,19.489218113578552,20.364883074231127,20.23742864756284,,29.498125000000005,30.083166340235735,27.78182928624775,26.940515360885524,26.04385213509263,,15.663277777777791,12.57937577449804,13.577836124749066,11.87275422091599,9.702312072338449,,26.164875000000002,28.863887517892607,28.690322409478753,25.8921947170436,25.74086232506747,,11.63674107142856,10.33278096188834,9.899468060601299,9.471558217385885,9.542432761805031
2018-11-30,POMKH,21.0,29.5525,21.825,17.52,5.27,,20.131271929824557,20.034621703281335,,21.77656142168235,20.678268399357776,,29.123750000000005,29.870899804141438,,27.566701958408743,27.698876272344698,,15.423694444444457,16.277625464698822,,20.074761093250572,18.213424865232568,,25.158375,24.32633251073556,,24.761644292151214,25.34386641887685,,9.317812499999988,8.307668577133004,,10.207543125304797,9.851360380585781
