Date,Season,Narkhed,Savner,Hingna,Nagpur (rural),Ramtek,Nagpur (urban),Parseoni,Bhiwapur,Umred,Mouda,Kuhi,Kamptee,Katol,Kalameshwar,Narkhed_Trend,Narkhed_SMA,Narkhed_EWMA,Narkhed_DES,Narkhed_TES,Narkhed_ARIMA,Savner_Trend,Savner_SMA,Savner_EWMA,Savner_DES,Savner_TES,Savner_ARIMA,Hingna_Trend,Hingna_SMA,Hingna_EWMA,Hingna_DES,Hingna_TES,Hingna_ARIMA,Nagpur (rural)_Trend,Nagpur (rural)_SMA,Nagpur (rural)_EWMA,Nagpur (rural)_DES,Nagpur (rural)_TES,Nagpur (rural)_ARIMA,Ramtek_Trend,Ramtek_SMA,Ramtek_EWMA,Ramtek_DES,Ramtek_TES,Ramtek_ARIMA,Nagpur (urban)_Trend,Nagpur (urban)_SMA,Nagpur (urban)_EWMA,Nagpur (urban)_DES,Nagpur (urban)_TES,Nagpur (urban)_ARIMA,Parseoni_Trend,Parseoni_SMA,Parseoni_EWMA,Parseoni_DES,Parseoni_TES,Parseoni_ARIMA,Bhiwapur_Trend,Bhiwapur_SMA,Bhiwapur_EWMA,Bhiwapur_DES,Bhiwapur_TES,Bhiwapur_ARIMA,Umred_Trend,Umred_SMA,Umred_EWMA,Umred_DES,Umred_TES,Umred_ARIMA,Mouda_Trend,Mouda_SMA,Mouda_EWMA,Mouda_DES,Mouda_TES,Mouda_ARIMA,Kuhi_Trend,Kuhi_SMA,Kuhi_EWMA,Kuhi_DES,Kuhi_TES,Kuhi_ARIMA,Kamptee_Trend,Kamptee_SMA,Kamptee_EWMA,Kamptee_DES,Kamptee_TES,Kamptee_ARIMA,Katol_Trend,Katol_SMA,Katol_EWMA,Katol_DES,Katol_TES,Katol_ARIMA,Kalameshwar_Trend,Kalameshwar_SMA,Kalameshwar_EWMA,Kalameshwar_DES,Kalameshwar_TES,Kalameshwar_ARIMA
1998-08-31,MONSOON,4.65,3.3666666666666667,1.85,5.23,2.8160000000000003,1.65,6.4125,2.785,3.36,1.085,2.4,5.370833333333334,4.433333333333334,0.875,6.030625000000001,5.962500000000003,6.04290129792,7.259613980646615,4.701590645945508,6.968488802277489,4.3012500000000005,4.379166666666668,4.582500795306666,4.650339984693053,3.5893003947907127,4.568076216948116,3.84625,3.750000000000001,4.0083282944,3.043482402974748,1.610154505951551,2.8137957723567837,5.355,5.882500000000002,6.0777194867199995,6.741288261816518,4.872483818392859,5.995005666552956,3.3102500000000004,3.4560833333333334,3.613806503936,3.124876967668814,2.7690252635281034,4.123674425403147,2.85375,2.8999999999999995,2.80844488704,2.4247515470472107,2.067572319785783,1.8533039778322054,6.7365625,6.609374999999998,6.7273689484800006,6.479647115138765,5.016676310188224,6.237868573281225,2.6993750000000003,2.7525,3.0730521303039997,2.342774978857017,2.5180448407455027,2.45168918509998,3.24375,3.5025000000000004,3.77741139968,4.898294242519827,2.6380099969646347,2.7577201903470443,2.484375,2.7087499999999993,2.72226201344,2.02337543023724,1.8824834845284275,2.653378351175382,3.8125,3.1874999999999987,3.6888868853759997,2.839007820455736,4.08290443837504,4.628041570471185,6.77875,6.607916666666666,5.997362516309334,6.787709109627459,6.647010639801154,5.595537380674859,5.215833333333333,5.759583333333335,5.931609594453334,5.6840089813926165,4.670774921978291,7.394874007978457,2.158125,1.8312499999999992,2.21965250048,2.5975684453789816,1.2955332208458268,1.669466782486297
1998-11-30,POMKH,5.4625,3.4,2.5,3.75,2.4333333333333336,2.35,6.45,1.55,0.9833333333333332,1.25,5.0,10.0,3.75,1.725,6.459687500000001,5.740625000000003,5.810740778752001,7.2359805150629635,5.1438415375184245,5.056366760906311,4.369166666666667,4.1416666666666675,4.109500477184,4.34773792932972,3.3097477119229977,3.148782119387081,4.217499999999999,3.600000000000001,3.40499697664,2.3443284030791993,1.8828255254480792,2.211980570278693,5.5165625,5.276250000000002,5.146631692031999,6.72633544599634,5.377932984384026,5.317597514514077,3.3873333333333333,3.2602499999999996,3.1416172356949335,2.5320069612073963,3.0256071053004687,2.9082573028460006,2.8075,2.7874999999999996,2.625066932224,2.3764739707811793,2.8098122490086315,2.8628154638259042,7.129375,6.556249999999999,6.616421369088,6.4186267212220685,5.371786853851571,5.904105343072766,2.899375,2.5650000000000004,2.4638312781823997,2.1469683245966507,2.6091139835669934,2.7550392955352576,3.2641666666666667,3.1733333333333333,2.659780173141333,2.578679363114275,2.3216466731452017,2.5366123961591227,2.40375,2.477499999999999,2.133357208064,1.8066308014482435,1.7673068317607588,1.5969218729162113,3.8374999999999995,3.7874999999999983,4.2133321312256,4.621445169335455,3.4575042921458152,2.06761153968709,6.949583333333332,6.607916666666666,7.5984175097856,7.98410338403331,9.41207085189548,8.966089347074906,5.6092708333333325,5.033333333333335,5.058965756672,4.804661665194049,5.198393641432057,5.308321578927617,2.40375,1.9499999999999993,2.0217915002880003,2.4974541878062624,0.820638742353688,0.7666939313406196
1999-02-28,POMRB,7.52,3.91,5.02,5.2675,3.3666666666666663,3.18,7.4925,2.85,3.1299999999999994,2.055,2.6,5.416666666666665,5.76,2.665,6.5409375,6.320625000000003,6.494444467251201,7.212565121459658,6.6761694657137385,6.610294048658315,4.265,4.460833333333334,4.0297002863103994,4.205950982750652,4.3515833409869025,3.5759328293312853,4.51125,4.0925,4.050998185984,3.4759064778470194,3.885369325174317,4.340938508400919,5.5493749999999995,5.4337500000000025,5.1949790152192,6.713023983238631,5.92480327449845,5.027605312275312,3.3884583333333333,3.3602499999999993,3.2316370080836267,2.6171096775469875,3.862268918045383,3.4320480717855535,2.76375,2.9199999999999995,2.8470401593344006,2.531174597073839,3.55536906911043,3.0626081666057936,7.280937499999999,6.916874999999997,6.9668528214528,6.555765657403322,7.459178422329675,6.46105295649296,2.81375,2.83375,2.61829876690944,2.2300082205655536,2.6122984510004756,2.1391469971195893,3.2983333333333333,3.3141666666666665,2.8478681038847995,2.7612949540380263,2.822685054690785,2.7766538790893835,2.5285416666666665,2.491249999999999,2.1020143248384002,1.8058780498348117,2.709780976495944,2.443509333534354,3.9125,3.837499999999998,3.5679992787353596,3.3277650840149153,4.5788105006374185,3.8709074803990617,6.949583333333333,6.949583333333332,6.725717172538026,7.5709687883876935,4.877797381965389,4.812027541362171,5.797291666666666,5.398333333333334,5.3393794540032005,4.81573495154451,6.283638731957412,4.938008816096655,2.4787500000000002,2.366249999999999,2.2790749001728,2.474135431384401,2.1808625915502935,2.771465446152251
1999-05-31,PREMON,8.762500000000001,6.433333333333334,8.0,8.15,5.041666666666666,3.6,9.0125,4.675,5.383333333333333,4.875,5.35,7.010833333333332,9.3375,4.5,6.121145833333334,6.598750000000004,7.401666680350721,7.189311659378299,9.173385255666421,8.848163597682065,4.142083333333333,4.277500000000001,4.9911535051195735,4.777062426919308,6.7772446276668505,6.887798157852718,4.6925,4.3425,5.6305989115904005,6.631889912559259,8.35745946479606,8.823599620058935,5.390000000000001,5.599375000000002,6.37698740913152,6.702787957528968,7.6288219609657055,7.846379994085366,3.358333333333333,3.414416666666666,3.9556488715168427,3.642265612522486,5.561019839492264,5.089418350319161,2.87625,2.6949999999999994,3.14822409560064,2.782114735032676,4.696106384180368,5.044320204773141,6.891875,7.341874999999998,7.785111692871681,6.9642212720696275,9.618674283535722,8.552561938535089,2.68125,2.9650000000000003,3.440979260145664,2.693429462826103,4.857775300440077,4.8682892493679475,3.5908333333333333,3.2141666666666664,3.862054195664213,5.034543011388177,5.821337058580024,5.9700512833540165,2.7533333333333334,2.3162499999999993,3.2112085949030402,2.518532544390181,5.115073047235416,5.661217611489913,3.5749999999999997,3.837499999999998,4.280799567241216,5.221245767923088,7.348536149461173,6.8282446471146026,6.949583333333332,6.949583333333333,6.839763636856149,7.626110857297349,8.081968956853478,7.027663522329052,5.67125,5.820208333333335,6.938627672401921,6.2052296836100185,8.460413672060644,8.555066036631537,2.444375,2.4412499999999993,3.16744494010368,2.595411867891719,4.894226714936113,4.7983541182973175
1999-08-31,MONSOON,4.1875,3.266666666666666,3.2,4.83,2.608333333333333,2.2,5.925,1.575,4.033333333333334,2.783333333333333,3.0,5.370833333333334,4.25,1.175,5.4275,6.483125000000005,6.116000008210432,7.165823944813188,4.937122071228926,5.702718765909249,3.9595833333333332,4.2525,4.30135876973841,4.438784022304082,3.2587522528405266,3.6547278480933376,4.540000000000001,4.68,4.65835934695424,5.8064020662551865,2.671922330136768,3.033213960618875,5.3628125,5.4993750000000015,5.758192445478913,6.689081413665672,4.4385476974360945,5.9794562768172455,3.3291666666666666,3.3624999999999994,3.416722656243439,3.2535003066851367,2.4309822193085093,3.6816298741289604,2.985,2.832499999999999,2.768934457360384,2.686434832994993,1.7084886786506555,1.8357788381519038,6.250104166666667,7.219999999999997,7.041067015723009,6.788908719935459,5.881098673153026,7.192615743327482,2.684375,2.6625,2.694587556087398,2.5062239270080187,2.627448323345512,2.810913625522928,3.8594791666666666,3.3825000000000003,3.9305658507318615,5.17794642727374,2.846896629501543,2.995965738253232,2.7495833333333333,2.740833333333333,3.0400584902751575,2.683666318640194,1.2964218091453386,1.850909264348382,3.1124999999999994,3.9874999999999985,3.7684797403447297,3.9161873471302635,3.5191974173267937,3.8333670388929297,6.949583333333332,6.949583333333334,6.252191515447023,7.115214842707775,6.422496809248887,5.638532912503818,5.610625000000001,5.774375000000002,5.863176603441152,5.623554453024259,4.272445184517091,7.137993286087145,2.275625,2.5162499999999994,2.370466964062208,2.4604652106661273,1.7233687240177031,1.9111073034251405
1999-11-30,POMKH,2.566666666666667,2.5166666666666666,2.6,2.875,2.4,2.7,3.825,1.7,2.65,1.35,1.7,10.0,2.925,1.15,4.870208333333334,5.759166666666671,4.696266671592926,7.1423036473212,5.144508304683363,5.016046463933742,3.708333333333333,4.031666666666667,3.587481928509713,3.9222599297016254,3.107970862634601,3.147523546281629,4.45,4.705,3.835015608172544,4.500215455988528,3.1824345245247034,3.112726220508995,5.384062500000001,5.2806250000000015,4.604915467287348,6.673352771353683,4.954466588906576,4.58452279417985,3.227708333333333,3.354166666666666,3.0100335937460634,2.827584273578134,2.7206284992393965,2.6445751755539386,2.9625000000000004,2.9199999999999995,2.7413606744162307,2.7082338550025686,2.6144217355306947,2.4882471713316776,5.584895833333333,6.563749999999998,5.754640209433806,6.250357084232955,5.686865508735181,5.816739869086497,2.601875,2.6999999999999997,2.296752533652439,2.34992516031567,2.131700086191527,1.7130019883489664,3.911875,3.799166666666667,3.4183395104391168,3.8219218308472143,1.7397056034383778,1.8473104813878403,2.9120833333333334,2.7658333333333327,2.3640350941650947,2.469837796796019,1.875598298239904,2.221623983211069,3.165625,3.1624999999999988,2.9410878442068378,2.1233376990607815,3.3605560255688887,3.285355869646062,6.949583333333332,6.949583333333333,7.751314909268213,8.091664309914924,10.375505924346825,9.00831802212679,5.6171875,5.568125000000002,4.687905962064692,4.654462289655468,4.864339087944192,4.680396300861622,2.116875,2.3724999999999996,1.8822801784373246,2.328559507451945,1.3175895770260537,0.2856134158173149
2000-02-29,POMRB,4.866666666666666,3.333333333333333,3.7,5.925,3.1666666666666665,3.7,4.983333333333333,2.725,3.6125,1.925,2.2,5.416666666666665,6.1,1.89,4.944583333333333,5.095833333333338,4.764426669622422,7.1190175273742495,5.702259040514473,5.900909278759886,3.6395833333333334,3.8875,3.485822490439161,3.680332880814338,3.7691271731230622,3.05568447983954,4.375,4.375,3.781009364903527,4.071737502404748,4.51192557545752,4.646990975763697,5.550624999999999,5.445000000000002,5.132949280372408,6.66088288699897,5.362033010451768,4.755611028290431,3.1033333333333335,3.3041666666666663,3.0726868229143047,2.8867662129507607,3.6261816152468227,3.5188424330228085,2.88125,3.05,3.1248164046497386,2.964532865692805,3.458183687598537,3.278842566168165,4.970833333333333,5.936458333333332,5.4461174589936165,5.964443360036555,6.579577741612597,5.427886994351724,2.45375,2.6687499999999997,2.4680515201914632,2.409199434132962,2.6164747181146875,2.5242926448837943,3.4935416666666668,3.919791666666667,3.49600370626347,3.631109201565181,3.2686309864079597,3.3051058988368114,3.08875,2.733333333333333,2.188421056499057,2.3921846987597823,2.815552210778632,2.1085501793986197,3.025,3.0624999999999987,2.644652706524103,1.7691881474641922,3.5519940962727055,2.5103018744093393,6.949583333333333,6.949583333333333,6.817455612227594,7.509652415825463,5.609275751820066,5.8778576876688415,5.6296875,5.653125000000003,5.252743577238815,4.95959818114899,5.802811448763581,4.845040446781434,2.045625,2.17875,1.8853681070623947,2.2588137457031072,2.0215609525306215,1.6883866278099258
2000-05-31,PREMON,6.9575,5.0,8.6,7.6625,4.43,2.9000000000000004,6.2,4.14,5.32,6.305,6.175,7.010833333333332,9.05,4.005,5.8346875,4.644583333333337,5.641656001773453,7.095950595794243,7.634404155228644,8.176471984846719,4.116666666666667,3.529166666666667,4.091493494263497,3.9279421245840704,6.198022151064139,6.352777892822553,4.54375,4.525,5.708605618942116,6.999711379228759,7.538043777374075,7.765957452071177,6.638541666666667,5.323125000000003,6.1447695682234444,6.650279268871465,7.442520616613509,8.176358073976122,3.2468749999999997,3.1512499999999997,3.6156120937485827,3.6235290735496677,5.334084550579153,5.016711054433804,2.95,2.875,3.034889842789843,3.0122258745038666,4.710053797135362,4.845742803120933,5.045833333333333,5.233333333333332,5.74767047539617,5.92597102097016,8.076911450709607,7.342369626424398,2.4629166666666666,2.5349999999999993,3.1368309121148776,2.760446628341417,4.7161390111218155,4.732808909635239,3.2346875,3.9039583333333336,4.225602223758083,4.991576119516249,5.961315291586351,5.76676264338878,3.2272916666666664,3.0908333333333324,3.8350526338994344,3.434978652095001,5.149180450833532,5.510464317450147,2.94375,3.2687499999999985,4.056791623914462,6.468615872874891,6.418960558554555,5.845417233283244,6.949583333333332,6.949583333333333,6.894806700669889,7.439284349754811,7.614019035470969,6.780498074131461,6.159375,5.5812500000000025,6.771646146343289,6.376334123635027,8.224980378391804,8.920014601266857,2.1175,2.0549999999999997,2.733220864237437,2.355894869553026,4.289717002809117,4.168375488007581
2000-08-31,MONSOON,6.5875,4.15,2.0,6.65,2.225,2.25,3.825,0.925,0.75,2.766666666666666,1.05,5.370833333333334,4.6375,1.1,6.631875,5.2445833333333365,6.019993601064072,7.072934773702995,3.308634343961371,4.700097971607559,4.884166666666666,3.75,4.114896096558098,3.941616778917139,2.202471239513515,2.529419818964776,5.2250000000000005,4.2250000000000005,4.225163371365269,5.005064502617064,2.876173009036708,3.4557165713793863,7.676458333333334,5.778125000000003,6.346861740934067,6.6386382295714235,4.15932273121141,5.417346873925531,3.6191666666666666,3.0554166666666664,3.05936725624915,3.0888284808240294,2.1064761335312343,3.1707269262041033,2.9875,2.8875,2.7209339056739057,2.8928624891160073,1.593879950322172,1.9831756014815265,5.9584166666666665,4.708333333333331,4.978602285237702,5.4780375552271465,3.822981139339402,5.259186718587271,2.622708333333333,2.3724999999999996,2.2520985472689263,2.439867949049881,2.1666606501343226,2.0452704239711066,3.4476041666666664,3.083125,2.8353613342548494,2.3298027243324286,3.635037470893705,3.5196548612935294,3.6022916666666664,3.0866666666666656,3.407698247006327,3.5372341668921523,1.754817659761897,2.4835185396638972,3.2862500000000003,2.7812499999999987,2.854074974348677,3.587932972165021,3.032652683611977,3.740973555842527,6.949583333333332,6.949583333333334,6.285217353735267,6.853192818301105,5.985311756244963,5.652717367406273,6.923541666666667,5.678125000000002,5.917987687805974,6.01374375160713,4.021446061822107,6.184602550896484,2.115,2.0362499999999994,2.079932518542462,2.230093905301399,1.1647786533638893,1.1075278296319846
2000-11-30,POMKH,7.2875,5.45,5.15,9.758333333333336,3.931666666666666,3.2,6.525,2.4233333333333333,3.8625,2.475,3.0,10.0,6.775,1.8,7.108854166666665,6.42479166666667,6.5269961606384435,7.050042662342702,4.871474442038921,5.571813397180944,5.789166666666667,4.483333333333333,4.648937657934859,4.320486613280828,3.135049900446158,3.6259399607129614,5.670624999999999,4.862500000000001,4.595098022819162,5.207052158207631,2.3383805321117412,2.242042947024018,8.024270833333334,7.498958333333338,7.711450377893774,6.6303059673146825,5.322879263877274,4.790702367113768,3.976458333333333,3.438333333333333,3.4082870204161564,3.503187847684119,2.381203376292448,2.4464603221970904,3.2375,3.0125,2.9125603434043437,2.996322999604445,2.5294530935047135,2.3177677568620676,7.09725,5.383333333333332,5.597161371142622,5.557125603199389,3.61172934280339,4.032571821803201,2.8339583333333334,2.5533333333333332,2.320592461694689,2.4336588478131866,1.833285902287067,1.45938180505692,3.893333333333333,3.38625,3.2462168005529097,3.131034749104368,1.7965984794203225,1.5791393541610659,3.909791666666666,3.3679166666666656,3.0346189482037964,3.518845046677244,2.1895965508415003,1.8609772325994105,3.469375,3.106249999999999,2.9124449846092064,3.30540196193847,2.4749699545188637,2.222259729377277,6.949583333333332,6.949583333333333,7.77113041224116,7.777246352302953,10.389876155464641,9.022579588015066,7.293958333333334,6.640625000000003,6.260792612683584,6.424209746778931,4.804225245126483,4.354158116928804,2.0368749999999998,2.1987499999999995,1.9679595111254775,2.163087352343627,1.0755488544522365,0.6441341750752996
2001-02-28,POMRB,6.5233333333333325,6.54,6.6,7.3450000000000015,4.613333333333333,3.5,9.584,3.28,4.1033333333333335,3.8,3.64,5.416666666666665,8.363333333333333,1.22,7.488124999999999,6.838958333333336,6.525531029716399,7.027174276453693,7.109497544651369,7.013900696857283,6.449583333333334,5.285,5.405362594760915,4.987827945837779,5.419477253666486,5.204706777466348,5.72875,5.587500000000001,5.397058813691498,6.237170136010386,5.7594796349362145,5.860875561439388,8.075833333333335,7.853958333333337,7.564870226736265,6.619453459378947,7.740381693355463,7.8354883843410965,4.123749999999999,3.8000000000000003,3.8903055455830273,4.205112152675313,3.761279572829963,3.888266823248059,3.5,2.9625000000000004,3.147536206042606,3.1607002043488146,3.47854676892775,3.411317207055892,8.1235,6.533499999999998,7.191896822685573,6.193762501442227,6.444783033048759,6.715895376251375,2.9727083333333333,2.692083333333333,2.7043554770168132,2.603378984081002,2.624535281863772,2.8888729501006982,4.667291666666666,3.508958333333333,3.5890634136650794,3.9492505261750397,3.263586664360247,3.71481786710005,3.852708333333334,3.836666666666665,3.3407713689222778,3.7979043777068124,3.376058448676635,2.54637570661847,3.46625,3.4662499999999987,3.203466990765524,3.6822873382020864,3.1059350127697103,2.6015677909948423,6.949583333333333,6.949583333333333,6.829344914011362,7.180684199027955,5.692011722193779,5.890083152993898,7.640833333333333,7.206458333333336,7.1018089009434835,7.360147985625493,6.911662689161876,6.910600731820107,2.0456250000000002,2.0312499999999996,1.6687757066752864,2.0557662761891544,2.2920114154250593,2.1645562731585084
2001-05-31,PREMON,9.116666666666664,9.033333333333333,9.265,9.025,5.841666666666666,5.1,10.71,5.275,8.395,6.8900000000000015,6.2,7.010833333333332,9.75,4.05,7.599062499999999,7.378750000000003,7.5619852844965045,7.0045578813223965,9.125567047650291,7.657783672308383,6.536249999999999,6.293333333333333,6.856550890189883,6.3475849092732926,8.717643600097242,8.365251891555715,5.603750000000001,5.753750000000002,6.944235288214899,8.783257313937995,10.105240638865158,9.753261009062706,7.401979166666667,8.194583333333338,8.148922136041758,6.610402077873069,9.52520652429635,8.583506274398617,4.0129166666666665,4.152916666666667,4.670849994016483,5.441057946225976,5.80180628790934,5.2886220329832625,3.4775,3.5125000000000006,3.928521723625564,3.7013523335556378,4.690737447032383,4.55851374913186,8.645375,7.660999999999999,8.599138093611344,7.00558675847003,9.866336640186649,9.437378955997783,2.88875,2.975833333333333,3.7326132862100883,3.1882356740078475,4.5921950916424334,4.6792486396538555,5.321562500000001,4.277708333333333,5.5114380481990475,8.944404217367573,5.6195301511547076,5.6393652278676685,3.64625,3.9829166666666653,4.760462821353367,4.84908726729668,6.109233558236028,6.152837666637419,3.3875,3.4724999999999984,4.402080194459314,6.648572691223201,6.424216306947402,6.351793761530089,6.949583333333332,6.949583333333333,6.90194028174015,7.12028551414964,7.377438144326465,6.793117115540717,7.917395833333333,7.3814583333333355,8.161085340566089,8.699650997301893,9.678974831956836,9.97810844003717,2.001875,2.0424999999999995,2.6212654240051716,2.1709340868906972,4.007519699560739,3.4938668597976212
2001-08-31,MONSOON,7.4625,5.4,1.8,5.7,1.9916666666666665,2.15,7.525,0.9,3.866666666666666,1.725,1.0,5.370833333333334,6.7125,1.125,7.8547916666666655,7.597500000000004,7.522191170697903,6.981903778787202,5.024558580497439,6.934873356029865,6.34375,6.605833333333333,6.27393053411393,6.562810986783963,5.567567454563472,5.767661567623238,5.447500000000001,5.703750000000002,4.886541172928939,5.868748058683699,3.95750445317075,3.403898764904401,6.8453125,7.957083333333339,7.169353281625055,6.597871586084476,6.019822113392173,6.29678874071939,3.885,4.0945833333333335,3.5991766630765563,4.313171749971263,2.8135894714635086,3.4315567081237415,3.5175,3.4875000000000007,3.217113034175338,3.493779152239955,1.9741823131438163,2.226298850813522,8.835,8.585999999999999,8.169482856166807,7.185200060552792,6.717891891871231,7.221687164517348,2.6883333333333335,2.969583333333333,2.599567971726053,2.8413709780530336,2.0156519511393487,1.9767999829739868,5.850416666666666,5.056875,4.853529495586095,7.517204174070573,2.8723279182844084,2.7365641095716375,3.693125,3.7224999999999993,3.54627769281202,4.509478998243924,2.6008715233910906,2.6512904776976605,3.335,3.459999999999998,3.0412481166755883,3.1255400195273366,2.901262066168923,3.0452966093050136,6.949583333333332,6.949583333333334,6.289497502377423,6.56494313386898,5.737909896830923,5.664658257500295,7.911666666666667,7.900208333333336,7.581651204339654,8.65988687168562,5.25002682562944,6.112389045454579,2.061875,2.0487499999999996,2.022759254403103,2.0614064219776917,1.092718351290226,0.9497217523627466
2001-11-30,POMKH,7.3,4.8933333333333335,4.35,5.317499999999999,3.2783333333333333,3.12,7.000000000000001,1.7766666666666666,5.98,1.865,2.42,10.0,6.9125000000000005,1.4249999999999998,8.354791666666667,7.600625000000003,7.433314702418742,6.959313535803734,6.30445527927844,6.457151846592794,6.372916666666668,6.466666666666667,5.721691653801692,6.536788861284187,5.318771711454782,4.881550890714495,5.533124999999999,5.503750000000002,4.671924703757363,5.01140094095891,3.176549872545137,2.9963589293550403,6.831249999999999,6.846875000000005,6.428611968975033,6.5849730862242115,6.31630378795174,5.748779742035062,3.9210416666666665,3.93125,3.470839331179267,3.934253143422043,2.849812301627895,2.9068826640718965,3.6174999999999997,3.467500000000001,3.178267820505203,3.5033092514808537,2.823270349308891,3.187044149945695,8.97025,8.704749999999999,7.701689713700085,7.24844809167498,6.833782189260225,6.764152294891419,2.603125,2.8079166666666664,2.2704074497022986,2.6736595846417552,2.2566785480613225,1.879880855154775,6.018333333333333,5.58625,5.304117697351657,7.5846224621979035,3.6898544094832526,3.400811677324406,3.605,3.569999999999999,2.873766615687212,4.149618878993588,2.461868438788147,1.5609551899216305,3.555,3.3149999999999977,2.7927488700053527,2.323553565483227,2.550302240140717,2.4159693384420073,6.949583333333332,6.949583333333333,7.773698501426454,7.527503424352501,10.288516123461047,9.034602145662099,7.73875,7.934583333333336,7.313990722603792,8.55089594484446,6.285850951996594,5.882958925647426,2.2406249999999996,1.9549999999999994,1.7836555526418616,1.9796770298556994,1.143422588618688,0.7465154488266614
2002-02-28,POMRB,8.556666666666667,5.5566666666666675,6.15,7.3325,4.243333333333333,3.9,10.626,2.3233333333333333,6.216666666666666,4.785,3.8,5.416666666666665,8.18,2.075,8.4021875,8.108958333333335,7.882655488117912,6.936883459601706,8.06453321071255,7.078713628525869,6.765416666666667,6.220833333333334,5.655681658947682,6.621948641647559,6.072571387936357,5.053632961030162,6.02125,5.391250000000001,5.263154822254418,5.47399262846019,5.272198207368082,5.598332069566378,6.829999999999999,6.843750000000004,6.790167181385019,6.574234534922032,7.0572684490101425,5.875158072967583,4.068333333333333,3.83875,3.7798369320408933,4.093724176376948,3.945355424147796,3.9399604372011456,3.63375,3.567500000000001,3.4669606923031218,3.683779520283283,3.7050530392444974,3.38132310369729,8.87775,8.965249999999997,8.87141382822005,7.965929777385413,8.550591161422474,7.817559610725143,2.69,2.56875,2.2915778031547127,2.619043522876199,2.9188495623275683,2.816730205429761,5.585,6.114583333333332,5.66913728507766,7.37379093053759,4.678304712026711,4.354542821148687,3.2331250000000002,3.8162499999999993,3.6382599694123274,4.490597465988527,3.3801594401946002,2.643101155228847,4.03,3.3549999999999978,3.1956493220032116,3.2969053244456834,3.0458448098529987,2.6939168427884095,6.949583333333333,6.949583333333333,6.830885767522538,6.976382423988312,5.6466426309897715,5.900491938795922,7.531875,7.888750000000003,7.660394433562275,8.811279324954109,7.991449451844179,7.292061218315347,2.341875,2.1687499999999993,1.900193331585117,1.9521067676837633,1.914815321502192,1.7877871794798295
2002-05-31,PREMON,11.083333333333336,10.25,10.4,8.925,6.5,5.5,10.75,5.55,7.625,5.2,7.8,7.010833333333332,8.55,4.625,8.047500000000001,8.600625000000004,9.162926626204081,6.914699400537484,10.443414479348448,9.501546330815971,6.879791666666667,6.525000000000002,7.493408995368609,8.001737761606968,8.45672091019593,7.766123413063362,6.523750000000001,5.675000000000001,7.317892893352651,8.72550002271145,9.386265091162304,9.340409273336554,6.895312499999999,6.818750000000005,7.644100308831011,6.5652045669448595,9.048986007703775,8.663219473682274,4.16,4.003333333333334,4.867902159224537,5.43816569095208,5.845364296459065,5.397432160335647,3.71,3.667500000000001,4.280176415381874,4.234545632011643,4.948483671470022,4.674379630968364,8.7324375,8.975249999999997,9.62284829693203,8.659824672987343,11.53987416050461,10.357083066817001,2.904166666666667,2.6374999999999997,3.5949466818928277,3.2383369173157255,4.720668547546661,4.579688297688602,5.2785416666666665,5.922083333333332,6.4514823710465965,8.13880910039232,7.948930061027838,7.492542803013492,3.02375,3.393749999999999,4.262955981647396,4.895083319123903,6.411483646514357,6.719403429721451,4.7025,3.754999999999998,5.037389593201927,8.927912056957114,6.341644527647014,6.192518283132133,6.350666666666665,6.949583333333333,6.902864793846856,6.962728363161171,7.250377232601409,6.803855412265802,7.269270833333334,7.588750000000003,8.016236660137364,9.09369604902702,10.381140034524512,9.82720630595775,2.418125,2.312499999999999,2.99011599895107,2.124264895539305,4.4523590728454,3.969586579417712
2002-08-31,MONSOON,5.875,7.323333333333332,4.57,5.79,2.5116666666666667,1.88,6.744999999999999,1.32,1.17,0.44,3.2,5.370833333333334,6.2575,1.36,8.121666666666668,8.203750000000005,7.847755975722448,6.892234491249631,6.560712387010985,7.34242313524448,7.061249999999999,7.005833333333335,7.425378730554499,8.416798256156689,6.131943507105395,6.576339578140954,6.786250000000001,6.367500000000001,6.218735736011591,7.383093268130724,4.200184527043726,3.614342122427341,6.9875,6.841250000000005,6.902460185298606,6.552895685430368,5.659670418219467,6.0856978150747185,4.224375,4.133333333333334,3.9254079622013887,4.41311601501191,3.013059167819117,3.287590531861741,3.9450000000000003,3.600000000000001,3.320105849229124,3.87004891207536,2.2575433043521516,2.3978628472616164,8.387625,8.780249999999997,8.471708978159217,8.557213672740604,7.727653456362393,7.323647544885626,3.2595833333333335,2.7424999999999997,2.6849680091356967,2.9570728360159633,1.6177731881871185,1.603224473587162,5.230833333333333,5.247916666666665,4.3388894226279575,3.698079607626132,3.9885210910048663,3.155910540989173,2.66125,3.072499999999999,2.733773588988438,4.069439152661962,2.297567360565349,1.8260465115637272,5.39625,4.304999999999998,4.302433755921156,6.661178186699708,3.018942455766509,2.9577338594785623,5.7517499999999995,6.949583333333334,6.290052209641447,6.451479847089328,5.602563387993301,5.674862649447942,7.066041666666667,7.475000000000003,7.312741996082418,8.422392215067088,5.383521961693029,5.688970557986107,2.5275,2.371249999999999,2.338069599370642,2.0436222994000004,1.6106804365173129,1.358469334774706
