Date,Season,Gangapur,Bonli,Sawai Madhopur,Bamanwas,Khandar,Gangapur_Trend,Gangapur_SMA,Gangapur_EWMA,Gangapur_DES,Gangapur_TES,Gangapur_ARIMA,Bonli_Trend,Bonli_SMA,Bonli_EWMA,Bonli_DES,Bonli_TES,Bonli_ARIMA,Sawai Madhopur_Trend,Sawai Madhopur_SMA,Sawai Madhopur_EWMA,Sawai Madhopur_DES,Sawai Madhopur_TES,Sawai Madhopur_ARIMA,Bamanwas_Trend,Bamanwas_SMA,Bamanwas_EWMA,Bamanwas_DES,Bamanwas_TES,Bamanwas_ARIMA,Khandar_Trend,Khandar_SMA,Khandar_EWMA,Khandar_DES,Khandar_TES,Khandar_ARIMA
1998-08-31,MONSOON,2.415,5.573333333333334,10.79,6.455,6.724000000000001,4.63875,4.125,3.9675047915520008,4.000812002261623,5.23192863460018,4.847561520767343,5.456488095238095,5.938690476190475,6.029626676345905,6.26904283903711,4.3712812996773,5.51212891583181,11.2778125,11.39375,11.353136364800001,11.636518595133346,10.850653714274603,11.482867551480346,7.1678125,7.590624999999999,7.324146182144,7.370962766197835,7.4525630616122,7.835679266017671,7.80525,7.870500000000003,7.8284827113472,7.783242710966272,6.74835055850622,6.961559977509046
1998-11-30,POMKH,5.165,3.8816666666666673,10.585,6.3775,6.556,4.612500000000001,4.60875,4.4465028749312,4.155803984198001,6.8726941743799665,4.353344173804243,5.369226190476191,5.584464285714285,5.17044267247421,5.638798052329769,5.784976754983134,5.58906757427645,11.372499999999999,11.231875,11.045881818880002,11.504975099931993,11.616479764386265,11.313013952205548,7.06375,7.1949999999999985,6.9454877092864,7.037342390988668,7.164436086411095,7.342794631304789,7.8767499999999995,7.785000000000002,7.31948962680832,7.251261254722797,7.746336832607692,7.062923188835869
1999-02-28,POMRB,5.79,4.573333333333333,11.6,7.399999999999999,8.046000000000001,4.889375,4.668749999999999,4.98390172495872,4.418418505200095,7.087848080155086,4.517260834811003,5.351130952380952,5.328511904761904,4.93159893681786,5.328195374150632,5.752202746601358,5.265005851953502,11.431875,11.32375,11.267529091328,11.59321917746189,10.824342782439329,11.134921887083106,6.9875,7.140624999999998,7.12729262557184,7.1707657882753155,7.195899920670499,6.998228167128434,8.01725,7.825500000000002,7.610093776084993,7.573132449344632,8.002964274657144,7.764570779384105
1999-05-31,PREMON,4.855,7.611428571428572,12.71,7.714999999999999,10.386,6.4350000000000005,4.5562499999999995,4.932341034975233,4.5124129033628035,7.059105420268266,4.773309807541353,5.538541666666667,5.409940476190476,6.003530790662145,5.9681818601900485,6.475714099402141,6.282502342990366,11.5590625,11.42125,11.8445174547968,11.897745090982792,11.914875453014371,11.248555009337407,7.104999999999999,6.986874999999998,7.362375575343103,7.366936666166125,7.822954380786291,7.1416371396993075,8.39,7.928000000000001,8.720456265650995,8.74565922982164,8.931400272523756,9.115808577337322
1999-08-31,MONSOON,5.08,5.102857142857143,10.875,6.459999999999999,7.438,7.815625,5.2225,4.99140462098514,4.6396919249657875,4.300728694227075,4.7897038266763134,5.950416666666667,5.292321428571428,5.643261331540144,5.753735785930869,4.051870303371537,5.207419939948061,11.790000000000001,11.4425,11.45671047287808,11.777181581149874,10.970656109071,11.605384624061612,7.288125,6.988124999999998,7.0014253452058615,7.063136266923543,6.948105202536377,7.346290869836777,8.947,8.1065,8.207473759390597,8.177986138976742,6.983368483949911,7.220848341496716
1999-11-30,POMKH,14.865,5.8514285714285705,11.5175,7.3125,8.824,7.851875,7.647500000000001,8.940842772591084,6.530242742407743,6.40617126746512,4.847870303726462,6.161428571428571,5.784761904761904,5.726528227495514,5.795871006538279,5.4007470556143105,4.7817756863822485,11.9975,11.675625,11.481026283726848,11.796846584753155,11.727706673459554,11.427122866929393,7.4778125,7.221874999999998,7.125855207123516,7.157539109179222,6.848830051824177,7.029943958545763,9.2965,8.6735,8.454084255634358,8.435418892760236,8.254869778390361,7.45666697810964
2000-02-29,POMRB,7.135,5.8985714285714295,12.515,7.93,10.234,7.476875,7.983750000000001,8.218505663554652,7.024860469137172,8.409747396610921,6.852973230203846,6.395178571428572,6.116071428571428,5.79534550792588,5.8423800208338355,6.378018303776314,5.672553521837721,12.278437499999999,11.904375,11.894615770236108,12.01646924950927,11.14147189695085,11.449175826365934,7.835624999999999,7.354374999999999,7.44751312427411,7.432361910821067,7.343883223573778,7.130797410945254,9.73575,9.220500000000001,9.166050553380614,9.178531382467948,9.51621262146087,9.326367500663876
2000-05-31,PREMON,3.8,7.974285714285713,13.455,8.702499999999999,10.994000000000002,6.18,7.72,6.4511033981327905,6.871562296239418,8.534466318543881,6.90938934558083,6.989107142857142,6.206785714285712,6.666921590469814,6.491836252446867,7.401636256639579,7.417402586431385,12.730312499999998,12.090625,12.518769462141666,12.402062620831341,12.38189738058577,11.70921436931279,8.2725,7.601249999999999,7.949507874564466,7.879058462430869,8.112548120998191,7.416058527668787,10.5435,9.372500000000002,9.897230332028368,9.927398903912403,10.829954713132373,11.306851380418951
2000-08-31,MONSOON,3.135,6.609999999999999,12.3775,8.335,10.344000000000001,5.158125,7.233750000000001,5.1246620388796735,6.54984324428279,5.452034239598582,6.287650049882517,7.909464285714285,6.583571428571426,6.644152954281888,6.615822403035726,4.736193830477212,5.8690530194430455,12.673124999999999,12.466249999999999,12.462261677285,12.510590881942704,11.507370199710753,12.135117633846907,8.720624999999998,8.069999999999999,8.10370472473868,8.045642926630924,7.496407034320633,7.87523066959866,11.321666666666667,10.099000000000002,10.07593819921702,10.08484437374725,8.14497253994412,8.300275660702209
2000-11-30,POMKH,6.4350000000000005,9.095714285714283,13.63,8.9325,12.38,5.74375,5.126250000000001,5.648797223327804,6.774697261691727,7.061664580309821,5.6574274819164785,8.55142857142857,7.3946428571428555,7.624777486854846,7.450905365423383,6.438123992018099,6.0295580074497215,12.06375,12.994375,12.929357006371,12.859928492058229,12.50655392408639,12.194246931943717,9.208124999999999,8.474999999999998,8.435222834843207,8.360959496791958,7.888927947145142,8.0393370305961,11.949416666666668,10.988000000000003,10.997562919530214,11.034375621546522,10.412583119991584,9.609675887230516
2001-02-28,POMRB,7.39,10.017142857142858,9.945,9.895,12.903333333333334,6.798125000000001,5.190000000000001,6.345278333996682,7.1354227473067375,7.367493658517083,5.81283979859996,8.88642857142857,8.424285714285713,8.58172363497005,8.411463688896113,8.362330538850866,7.633726999795352,11.5590625,12.351875,11.7356142038226,12.388311868361809,12.254680574268091,12.54449114275538,9.679999999999998,8.966249999999997,9.019133700905925,8.899731752325142,8.598946043941162,8.358135401066916,12.531750000000002,11.655333333333337,11.759871085051461,11.802388116921689,12.472395100281384,12.425963480271683
2001-05-31,PREMON,8.23,8.991428571428571,11.15,10.6375,13.34666666666667,8.438125,6.297500000000001,7.09916700039801,7.610629012758507,7.502344122878804,6.128030342310344,9.016071428571427,8.678571428571427,8.745605609553458,8.881369402185383,10.301711475255058,10.300052161235113,10.620000000000001,11.775625,11.50136852229356,12.211680148653674,12.571685093393997,11.910368066300409,9.954374999999999,9.449999999999996,9.666480220543555,9.509371695952918,9.630778795680177,8.90669141027429,12.775625000000002,12.243500000000004,12.394589317697545,12.432036733658705,13.622336594760146,13.837250534377784
2001-08-31,MONSOON,7.14,8.272857142857143,10.645,10.175,12.65,9.301875,7.298750000000002,7.115500200238806,7.851484653793862,5.243613379699106,6.548073209631863,8.827142857142857,9.094285714285713,8.556506222874933,9.026428626437214,6.828344799593234,8.11914391896689,10.323125,11.342500000000001,11.158821113376137,11.943815789770106,11.071687167352133,11.72488440613141,9.953125,9.909999999999995,9.869888132326132,9.75018363649934,9.169130658870694,9.524472209412021,12.642083333333334,12.820000000000004,12.496753590618527,12.501085376800763,10.686262110716957,10.87245462543636
2001-11-30,POMKH,15.55,8.47,7.849999999999999,9.2875,12.025,8.730625,9.5775,10.489300120143284,9.578018002890238,7.585146288873946,6.666354439607774,8.94357142857143,8.93785714285714,8.52190373372496,9.174718781476026,8.346074562070166,8.549953141795037,10.584999999999999,9.8975,9.835292668025682,11.125204427229102,11.745744601049259,11.461459339565145,9.842500000000001,9.998749999999996,9.63693287939568,9.602364362729128,9.62365954378122,9.756666328688533,12.544583333333334,12.731250000000003,12.308052154371115,12.277256680127335,12.819514360568764,12.154912679114656
2002-02-28,POMRB,5.1850000000000005,9.131428571428572,13.35,9.53,12.19,8.63,9.026250000000001,8.367580072085971,9.396056114033863,9.552191820083202,8.44147018879567,9.385565476190479,8.716428571428569,8.765713668806406,9.46634081040273,9.183142070366795,8.984289112182074,10.334375,10.748750000000001,11.24117560081541,11.545671832237254,10.235504891345098,10.580488693189437,9.8921875,9.907499999999995,9.594159727637408,9.588907909186709,9.822222522836382,9.5892059006896,12.442083333333333,12.552916666666668,12.260831292622669,12.217848293944762,13.302169867653594,12.980999008357486
2002-05-31,PREMON,5.865,10.80857142857143,9.84,10.1175,13.28,7.829375000000001,8.435000000000002,7.366548043251583,9.261702507211433,9.140992177044147,7.790779438109589,10.040833333333335,9.170714285714283,9.582856772712415,10.185434783764734,10.390290868033691,10.224343912606134,11.798124999999999,10.421250000000002,10.680705360489245,11.190437231989861,11.912409969903702,11.256075579152702,10.086770833333333,9.777499999999996,9.803495836582444,9.782579807789862,10.265294289785134,9.56807342622588,12.784791666666667,12.53625,12.668498775573601,12.643370565284764,13.570944266394054,13.209687275921492
2002-08-31,MONSOON,8.7,9.991666666666667,9.95,11.0925,11.896666666666668,7.124375,8.825000000000003,7.8999288259509495,9.571645612872413,6.29436712007535,7.405984814149547,11.015654761904763,9.600416666666664,9.746380730294115,10.505915459700297,7.658612193617355,8.99965299593732,12.9625,10.247500000000002,10.388423216293546,10.902324129735796,10.249268153373862,10.910642331705704,10.216666666666669,10.006874999999997,10.319097501949466,10.245800371898309,9.375676786009397,9.7641812955469,13.437916666666668,12.347916666666668,12.359765932010827,12.305132823077841,10.626147616797951,10.825183082590675
2002-11-30,POMKH,7.585,11.993333333333334,20.255,9.926666666666668,15.52,7.795,6.833750000000003,7.77395729557057,9.628097578553728,8.78892081967319,7.664543167407567,11.724196428571428,10.481249999999998,10.645161771509802,11.342593069956935,9.55759555184003,9.724982921696451,12.85625,13.34875,14.335053929776127,12.811616369055645,10.955270936654138,10.676306223309622,10.6303125,10.166666666666664,10.162125167836347,10.148054393564838,10.093750404919781,10.238300610627034,13.596666666666668,13.22166666666667,13.623859559206496,13.638511325972347,12.363548382776937,11.55328117039111
2003-02-28,POMRB,7.51,13.406666666666665,10.26,9.93,13.92,8.29513888888889,7.415000000000003,7.668374377342342,9.618863776431349,9.110086592090926,7.648649650820973,11.775292658730159,11.550059523809521,11.749763729572546,12.435317491673882,11.38661013740742,11.123476926084868,13.193437499999998,12.57625,12.705032357865676,12.413597405089085,12.753281745952416,13.012902405810575,10.894791666666666,10.266666666666664,10.069275100701809,10.085032643139023,10.354988389928028,10.127068515793377,13.779527777777778,13.654166666666669,13.7423157355239,13.732133811055808,15.10233955166523,14.58327649048811
2003-05-31,PREMON,8.905,12.201666666666664,12.08,13.026666666666666,12.82,9.049166666666668,8.175000000000002,8.163024626405406,9.809736705292794,9.049533589055564,7.620946155535051,11.436922123015872,11.89833333333333,11.930524904410195,12.938336695132715,13.482709212535465,13.277572865371909,12.34784722222222,13.13625,12.455019414719406,12.430538529072535,13.0242554300388,12.341368229064104,10.669131944444445,10.99395833333333,11.252231727087752,11.11105254912133,10.748844945499789,10.056728476583,13.948549603174602,13.539166666666667,13.37338944131434,13.322113108970914,15.3310446794119,15.341693445090009
2003-08-31,MONSOON,9.661111111111113,9.00734126984127,10.4075,10.299166666666666,13.819555555555556,10.126440972222223,8.415277777777781,8.762259220287689,10.090243048442026,6.693720716824631,7.877511603226775,10.972105654761902,11.65225198412698,10.761251450582625,12.338695144324317,10.021888921833762,11.530004570227568,11.716944444444444,13.250625,11.636011648831644,12.089259455039763,11.643954376708963,12.27761090792994,10.431180555555557,10.795624999999996,10.871005702919318,10.844494257203396,10.758383281709708,11.11679414918347,14.166924603174603,14.019888888888888,13.551855887010827,13.50740756578223,11.118495347882156,11.196350087834231
2003-11-30,POMKH,12.656111111111109,10.270694444444443,13.032777777777774,8.914722222222222,14.949285714285715,10.964305555555555,9.683055555555558,10.319799976617057,10.858725106205547,9.27934425538093,8.233890296005653,10.70871837797619,11.221592261904759,10.565028648127353,12.167815721110234,10.484490926249121,11.13567924646842,12.047569444444443,11.445069444444442,12.194718100410096,12.329017358309704,12.114994256147744,11.821422120152725,10.00037326388889,10.542638888888884,10.08849231064048,10.192291483169166,10.669816891849198,10.82495682068796,14.84695138888889,13.877210317460317,14.110827817920782,14.090724536483902,13.672783664893256,13.152315634611998
2004-02-29,POMRB,11.057083333333335,11.410773809523807,12.435,9.038333333333334,16.237714285714286,11.29107638888889,10.569826388888893,10.614713319303569,11.293406750462198,10.458701319397424,9.117487761012013,10.813552827380953,10.722619047619045,10.903326712685935,12.326070850047907,11.176649496698293,11.424818171282023,12.22375,11.988819444444443,12.290830860246057,12.412191493954856,11.811559039794567,12.116916280647201,9.64220486111111,10.319722222222218,9.668428719717621,9.806724787495215,10.342392328343351,10.143133161458803,15.200763888888888,14.45663888888889,14.961582405038184,14.970384150812928,15.33805982853947,14.768864278712694
2004-05-31,PREMON,12.060833333333335,12.09046130952381,12.55,10.471875,15.9425,11.2953125,11.358784722222227,11.193161324915476,11.850370315325558,10.9293809651411,9.505035312010238,11.082526041666666,10.694817708333332,11.378180551421085,12.623690650272579,12.506444919530907,12.236825096390481,12.624930555555554,12.106319444444445,12.394498516147635,12.504370586340741,12.863929418874546,12.194508587618026,9.624184027777778,9.681024305555551,9.989807231830573,10.04772764526001,10.410384664631563,9.748794862836597,15.40411507936508,15.237263888888888,15.35394944302291,15.352861584524,16.75565419436477,16.106921384581266
2004-08-31,MONSOON,9.119444444444444,9.957222222222224,11.346944444444444,9.988611111111108,13.527555555555557,11.847204861111113,11.22336805555556,10.363674572727064,11.824961119678505,8.989231198664367,10.015705139792875,11.163136160714284,10.932287946428572,10.80979721974154,12.197432217204275,9.416802110203298,10.580968148456524,12.997222222222222,12.341180555555557,11.975476887466359,12.329299672231404,11.641658035915809,12.281226004611687,9.600190972222222,9.603385416666661,9.989328783542787,10.03937037238963,9.59834724438246,10.006885227984759,16.112751984126984,15.16426388888889,14.623391888035968,14.55468029061836,13.512657953068246,14.093935719546423
2004-11-30,POMKH,13.23166666666667,11.472599206349207,15.302777777777774,9.081111111111113,16.86809523809524,12.85621527777778,11.367256944444451,11.510871410302906,12.470459972348959,11.25353209642817,9.836624792153998,11.125794270833333,11.232764136904763,11.074918014384608,12.26398323360489,10.546606075476038,11.034482040815137,13.22909722222222,12.908680555555557,13.306397243590926,12.996682183672878,12.348802698007031,12.053320405838793,9.42974826388889,9.644982638888884,9.626041714570118,9.72107644402087,9.82467625936804,10.000362612780332,17.000600198412698,15.64396626984127,15.521273228059677,15.503683991608217,14.533056259130156,14.081433402789925
2005-02-28,POMRB,14.896666666666668,10.853749999999998,13.143333333333333,8.68,19.988,13.88826388888889,12.327152777777783,12.86518951284841,13.35483960278823,12.30715903165439,10.514982328043754,11.00811507936508,11.09350818452381,10.986450808630764,12.107952626691539,11.727822928768376,11.909156142189467,13.282499999999999,13.085763888888891,13.241171679487888,13.13143200217566,12.555863122078156,12.845982444016155,9.259270833333334,9.55539930555555,9.247625028742071,9.373855393017354,9.87221734264444,9.672252430332891,17.842718253968254,16.5815376984127,17.307963936835804,17.366628122044048,16.802792934353057,16.012959972046858
2005-05-31,PREMON,16.293333333333337,12.34875,13.696666666666667,9.466666666666667,19.295,14.591458333333335,13.385277777777784,14.23644704104238,14.425307923848552,13.250453085590301,11.390479138731788,10.71766865079365,11.158080357142858,11.53137048517846,12.398913758146861,12.582115650052593,12.26827355548671,12.653888888888886,13.37243055555556,13.4233696743594,13.357754199808907,13.599215238387874,12.918517250471043,9.020555555555557,9.304097222222218,9.33524168391191,9.417060185269937,9.981668456686204,9.318085887923921,18.320119047619045,17.4196626984127,18.102778362101482,18.148043349099034,19.525515407054208,18.975949556088956
2005-08-31,MONSOON,13.143333333333333,8.7575,10.6275,9.63,16.912,15.009166666666669,14.391250000000007,13.799201557958762,14.855949487561794,11.819762884748783,12.370109947484783,10.751875,10.858149801587302,10.421822291107077,11.556490355291071,9.570830131332219,10.650055468616841,12.095625,13.192569444444448,12.305021804615638,12.907305774624724,12.480081562776082,13.108336481778682,8.743333333333334,9.214444444444442,9.453145010347146,9.501723922287795,8.9559301626111,9.371119107160377,18.23257142857143,18.265773809523814,17.62646701726089,17.59326731291316,16.615225687005914,17.052515857098104
2005-11-30,POMKH,14.833333333333336,10.34875,10.993333333333332,7.53,17.302857142857142,15.337500000000002,14.791666666666675,14.21285426810859,15.501232664858463,14.50876561906087,12.524606368107225,11.008325892857142,10.5771875,10.392593374664248,11.319538052114936,10.11977008271362,10.715645308784408,12.186875,12.115208333333339,11.780346416102716,12.576358811097167,12.79665157361303,12.503169319927807,8.63625,8.826666666666664,8.683887006208288,8.83345439788298,9.287463708954725,9.463521955377132,17.97567857142857,18.37446428571429,17.49702306749939,17.43838141897456,17.796585161153047,17.428005418310605
2006-02-28,POMRB,16.636666666666667,12.25125,12.986666666666665,8.013333333333334,18.852857142857143,14.494791666666668,15.226666666666675,15.18237922753182,16.381974214763662,15.48505461385863,12.985909079240184,11.385714285714286,10.926562500000001,11.136056024798549,11.675736791617203,11.001914123300562,11.04694104948243,12.6521875,12.076041666666672,12.262874516328296,12.694189343434273,11.811006188451262,12.134864852756191,8.564166666666667,8.659999999999998,8.415665537058306,8.56133291404039,8.95916096211582,8.773386295666015,17.21842857142857,18.090678571428576,18.039356697642493,18.002902775825778,18.450999877825538,17.824584764361774
2006-05-31,PREMON,17.18,13.002857142857142,14.583333333333336,9.276666666666667,18.375,13.846666666666668,15.448333333333341,15.981427536519092,17.268744901248752,16.34840195978003,13.715360579391904,11.897209821428572,11.090089285714287,11.882776472021988,12.179604722916002,12.767314168800425,12.400318437536129,13.464999999999998,12.29770833333334,13.191058043130312,13.129119774129222,13.001824080180157,12.342650609562943,8.797916666666666,8.612499999999997,8.760065988901651,8.81814378972727,9.159946710006075,8.502099149887242,16.636,17.860678571428576,18.173614018585496,18.126708802831427,19.58433515263081,18.487535245864784
2006-08-31,MONSOON,5.5150000000000015,11.1225,13.463333333333333,9.243333333333332,11.774,14.350000000000001,13.541250000000009,11.794856521911456,15.98799691255062,14.6555695346694,14.40762412709152,11.953174107142855,11.681339285714287,11.578665883213194,12.024129097452402,9.95722687470552,10.720100005293569,13.49375,13.006666666666673,13.29996815921152,13.275948274872693,12.254760039523402,12.889235446595677,9.328333333333333,8.51583333333333,8.953372926674323,8.975251698682492,8.368382454746241,8.778567003120957,16.23338095238095,16.576178571428578,15.613768411151298,15.41375888696214,16.115106138524332,16.12723644841585
2006-11-30,POMKH,17.276666666666667,12.075714285714286,14.66,9.786666666666667,17.78142857142857,14.769583333333333,14.152083333333342,13.98758057981354,16.705956342865218,15.479649142629473,12.630804451953345,11.665910714285715,12.113080357142858,11.777485244213631,12.163622660250418,11.35514132133651,11.799610901077639,12.717500000000001,13.923333333333341,13.843980895526911,13.649852351510294,13.338795273709856,13.02927901302052,9.776250000000001,9.079999999999997,9.28669042267126,9.265676085452368,8.774380945267234,8.944456931094425,15.738752976190476,16.695821428571435,16.480832475262204,16.38406563941467,14.64807847375787,13.968617470337058
2007-02-28,POMRB,18.22,10.972,9.55,10.0,15.153333333333334,16.304375,14.547916666666676,15.680548347888124,17.51734524776347,16.553995685075055,13.559086052696157,11.111491071428572,11.793267857142858,11.455291146528179,11.940402445072355,12.448216966137636,12.598505829759848,12.642916666666666,13.064166666666676,12.126388537316148,12.907254749269395,13.13650219470144,13.427071772994232,10.234166666666667,9.576666666666663,9.572014253602756,9.529875280973325,9.472801457223351,9.245068449809198,16.12335714285714,15.770940476190482,15.949832818490655,15.834777435414024,17.37367789096612,16.399878381724896
2007-05-31,PREMON,18.953333333333333,11.984000000000002,11.81,10.873333333333335,18.1175,17.640416666666667,14.99125000000001,16.989662342066207,18.37827164654342,17.37429386400989,14.490375111511966,10.632214285714287,11.538553571428572,11.666774687916908,12.04462311259876,13.044143120764176,12.790898943045192,12.867500000000001,12.370833333333342,11.999833122389688,12.714313632228576,13.133393476826258,12.481311527366785,10.637083333333333,9.97583333333333,10.092541885494988,10.004353753071655,10.219625852045631,9.51452760023609,16.237157738095238,15.706565476190484,16.81689969109439,16.76847830142717,17.00964693234023,16.429168100290234
2007-08-31,MONSOON,16.02,7.706,15.64,11.31,15.108333333333333,17.88,17.61750000000001,16.601797405239726,18.629638885166077,15.695422942487145,15.382110981859643,10.311,10.684428571428572,10.082464812750144,10.874111802811932,9.678105842928028,10.596879281211079,12.800625,12.915000000000008,13.455899873433813,13.340666431773842,11.658038341167982,12.317553982449162,10.977916666666669,10.492499999999998,10.579525131296993,10.466366424505539,9.627118441173351,9.999528708406805,16.095,16.540148809523817,16.133473147989967,16.037355792741465,14.863611033097431,14.222858332161506
2007-11-30,POMKH,17.46,11.658,14.28,10.943333333333333,15.3575,16.435624999999998,17.66333333333334,16.945078443143835,19.04620677261262,18.185225402022713,15.509566469886403,9.623375000000001,10.580000000000002,10.712678887650085,11.075221144435233,9.729841000187921,10.357812661952421,12.456875,12.820000000000007,13.785539924060288,13.608779069716704,13.437392571195899,13.12802062986335,11.499583333333335,10.781666666666665,10.72504841211153,10.643293240348454,10.332610168082741,10.467277712673864,15.758958333333332,15.934166666666675,15.823083888793981,15.721066019002025,16.01524704140357,16.31496503007098
