Date,Season,Pathargama,Sundar Pahari,Mahagama,Meherma,Boarijor,Poreyahat,Godda,Pathargama_Trend,Pathargama_SMA,Pathargama_EWMA,Pathargama_DES,Pathargama_TES,Pathargama_ARIMA,Sundar Pahari_Trend,Sundar Pahari_SMA,Sundar Pahari_EWMA,Sundar Pahari_DES,Sundar Pahari_TES,Sundar Pahari_ARIMA,Mahagama_Trend,Mahagama_SMA,Mahagama_EWMA,Mahagama_DES,Mahagama_TES,Mahagama_ARIMA,Meherma_Trend,Meherma_SMA,Meherma_EWMA,Meherma_DES,Meherma_TES,Meherma_ARIMA,Boarijor_Trend,Boarijor_SMA,Boarijor_EWMA,Boarijor_DES,Boarijor_TES,Boarijor_ARIMA,Poreyahat_Trend,Poreyahat_SMA,Poreyahat_EWMA,Poreyahat_DES,Poreyahat_TES,Poreyahat_ARIMA,Godda_Trend,Godda_SMA,Godda_EWMA,Godda_DES,Godda_TES,Godda_ARIMA
2009-05-31,PREMON,5.0,11.69,6.805,2.85,7.48,9.2,5.1,3.32,3.499999999999996,4.088721538270716,3.711148377478077,5.173417590389499,5.121535068821288,9.218541666666667,7.286249999999996,8.775942986704177,7.883834539233218,10.621499919759298,10.434211729558786,5.211458333333334,4.953749999999995,5.681021314055256,5.083731481816085,7.565432802777664,7.423378715527766,2.6775,2.962500000000001,3.3397598805356417,3.7999588573444236,4.770859413592022,5.303560389978674,6.20875,6.018749999999997,6.544973555274064,6.283439019773955,7.204964930037596,7.4675375775814254,8.043125,5.950000000000003,7.041448801419607,6.284949518821393,7.438923248030373,8.999111508905761,3.4687499999999996,3.518750000000001,4.162638010168207,5.075879444113875,5.640603921180786,5.598736274256592
2009-08-31,MONSOON,0.78,11.34,4.423333333333333,1.21,5.14,11.56,1.825,3.6825,3.1199999999999957,2.7652329229624293,3.1652871490630807,2.375761494558143,2.95763130321285,9.303333333333333,9.211249999999996,9.801565792022506,8.102537700567218,6.210932741160231,6.969603041095998,5.026458333333332,5.420833333333328,5.177946121766487,5.018502267718819,4.3374026670334915,3.522547166905637,2.20875,2.8150000000000004,2.487855928321385,3.408236170629885,2.133102044210675,1.8618199232490662,6.319375,6.196249999999997,5.982984133164438,6.031343901632736,5.219929477919734,5.162630965017799,8.64625,7.840000000000003,8.848869280851765,6.72018346006978,5.488767396883579,5.5426650521033185,3.46875,3.443750000000001,3.227582806100924,3.1448200044463697,2.7504002631386033,2.837997059760813
2009-11-30,POMKH,4.5,6.973333333333333,3.575,1.65,6.05,5.925,2.9,4.01375,3.5199999999999956,3.4591397537774577,3.3249199389087907,2.4111871547151544,2.4270097135355004,9.157083333333333,9.225833333333329,8.670272808546837,8.023020033510859,6.647956443564359,7.569438215158961,5.293958333333333,5.002083333333328,4.5367676730598925,4.766312807658082,4.8166019420490205,4.172468211346555,2.116875,2.5400000000000005,2.152713556992831,3.1343732788901044,2.7220221694207156,2.0051599035163825,6.53921875,6.221249999999998,6.009790479898662,5.986621962273589,5.360270671060881,5.587945277387778,9.24625,8.246250000000003,7.679321568511059,6.6402293308346865,5.8042120553591765,6.597423834256887,3.5487500000000005,3.4937500000000012,3.0965496836605544,2.757932474772631,2.9588942889162926,2.9437504471502436
2010-02-28,POMRB,5.1,7.52,5.4,1.8,7.0,9.5,3.95,4.4624999999999995,3.8449999999999953,4.1154838522664745,3.597993005651146,3.92941551363446,4.58334039218272,8.411249999999999,9.38083333333333,8.210163685128101,7.981586919322517,7.4853099799477985,7.447067393569144,5.627916666666667,5.050833333333328,4.882060603835935,4.907370158782647,6.109269114141018,5.584076262165609,2.595,1.8775000000000006,2.0116281341956985,2.9182175512503967,3.5975024986394333,3.523882275959585,6.839687499999999,6.417499999999998,6.405874287939197,6.150213179491999,6.291759492506753,6.071864809361471,8.930833333333332,9.046250000000004,8.407592941106635,6.870134868030809,7.756639944569075,6.934209414389462,3.7212500000000004,3.443750000000001,3.4379298101963327,3.466353840043329,3.7818661601111008,3.828964529766495
2010-05-31,PREMON,6.35,9.9,8.75,4.765,8.45375,10.8,5.94,4.623749999999999,4.182499999999996,5.009290311359885,4.101428536085118,5.636638478838596,5.533114040067335,8.10375,8.93333333333333,8.886098211076861,8.103076433680004,11.476304785964533,10.971755690321517,6.124375,5.537083333333328,6.429236362301561,5.7689867364988,7.563189980233091,7.282325230248726,3.3587499999999997,2.3562500000000006,3.1129768805174187,3.210917817764174,4.8247110048129205,4.014576777362434,7.272187499999999,6.660937499999997,7.225024572763518,6.61923695055128,7.531323586517391,7.646406181610824,8.756041666666668,9.446250000000003,9.364555764663981,7.1902869439881165,9.150009714495447,9.82583443532436,4.12,3.653750000000001,4.4387578861178,5.847525019262652,5.442359756543093,5.420873583015359
2010-08-31,MONSOON,3.02,7.163333333333334,5.15,3.12,6.57,7.436666666666667,2.365,4.4712499999999995,4.742499999999995,4.213574186815931,3.971026274862203,3.1146296641970164,3.2272968137174,8.395833333333334,7.8891666666666636,8.19699225997945,8.037709032906339,7.4718347314517075,7.200740711339571,6.836250000000001,5.718749999999995,5.917541817380936,5.812927674374235,4.381841170510233,3.7097458564966805,4.23375,2.83375,3.115786128310451,3.2008472037348454,2.186953648175277,2.346755638847956,7.6096875,7.018437499999997,6.9630147436581105,6.6692422005200935,5.592270264787464,5.449516686761511,9.150416666666668,8.415416666666669,8.593400125465056,7.197712316481842,7.180250977220966,6.929423936274343,4.721875000000001,3.788750000000001,3.6092547316706804,4.111073359849728,2.5249084438488687,2.737103995587367
2010-11-30,POMKH,3.55,8.69,6.82,5.85,8.08,8.65,5.5500000000000025,4.4375,4.5049999999999955,3.9481445120895584,3.934272704702505,3.616668609887559,3.311150726980136,8.193333333333333,8.318333333333332,8.39419535598767,8.076962730370225,6.5611107410622305,6.741336019195086,7.158125,6.529999999999995,6.278525090428562,6.191682490140134,4.7902002511513535,4.0400080562648135,4.556875,3.8837500000000005,4.20947167698627,3.638686220832462,2.775873783728801,2.603846825995603,7.70671875,7.525937499999997,7.409808846194866,7.027927663282239,6.22488517814079,6.0650855308878855,8.756666666666668,9.09666666666667,8.616040075279034,7.307308897210435,6.469583297806224,5.448920365443121,5.092500000000001,4.451250000000002,4.385552839002409,5.4687362079098385,2.9573519708952043,3.0054520094900044
2011-02-28,POMRB,4.83,8.14,7.85,4.6,7.67,9.93,6.115,4.1850000000000005,4.437499999999995,4.300886707253735,4.130254078959108,4.464885012494053,4.3123441587440645,7.831666666666667,8.473333333333333,8.292517213592602,8.078737496800127,7.545498656487737,7.739761220971451,6.86375,7.142499999999995,6.907115054257137,6.761181400642109,6.1135337617968295,5.537827341530747,4.30875,4.58375,4.365683006191762,3.821301712168472,3.6513541352397008,4.642835398863229,7.43,7.693437499999996,7.513885307716919,7.274451689532028,7.45750655015188,6.803054739972789,8.223333333333333,9.20416666666667,9.14162404516742,7.515876986088594,8.785463813466,8.030766026842118,5.121875000000001,4.992500000000002,5.077331703401446,6.73878302892469,3.9762572368274007,4.240383545515719
2011-05-31,PREMON,6.35,7.66,8.875,4.55,8.56,7.22,6.74,3.76625,4.437499999999995,5.120532024352241,4.601813221047155,5.921735053512809,5.504423122705089,7.550000000000001,7.913333333333332,8.039510328155561,8.047955307840782,11.350345163396431,11.04716747428526,6.113125,7.173749999999995,7.694269032554281,7.514318983611679,7.670815073627442,7.585046667018209,3.6224999999999996,4.53,4.439409803715058,3.973991178895155,4.878562660765964,4.984968519959596,6.828750000000001,7.719999999999997,7.932331184630152,7.68457827716327,8.78535178205902,8.355505234237064,7.8625,8.30916666666667,8.372974427100452,7.4767439791067085,10.073162060243687,10.084774652068445,4.725,5.192500000000002,5.742399022040868,7.818688567440355,5.823878752388048,5.884549788762141
2011-08-31,MONSOON,1.0,6.51,2.67,1.35,4.25,6.75,1.8,3.5025000000000004,3.9324999999999948,3.4723192146113444,4.060394275923921,3.311106540871264,3.211847223636882,7.3500000000000005,7.749999999999998,7.427706196893337,7.939319022624067,7.309391549128925,6.737364316714372,5.36,6.5537499999999955,5.684561419532569,6.849907934866738,4.4670024006636,4.011191663097622,3.1074999999999995,4.0875,3.2036458822290346,3.584254222262723,2.2408053046387137,2.42174773704952,6.525,7.139999999999997,6.459398710778091,7.143719858822506,6.752838896769776,6.098729999086681,7.29625,8.137500000000003,7.723784656260271,7.401173781050905,7.308754024466212,6.11046267689836,4.126875,5.051250000000001,4.1654394132245205,4.24519824248179,2.805222571105867,2.897942559836293
2011-11-30,POMKH,2.22,7.09,3.295,2.13,5.59,6.45,2.94,3.36125,3.5999999999999943,2.971391528766807,3.7525566296661244,3.124173655004264,2.672732133271168,7.9925,7.349999999999998,7.292623718136002,7.87141168074032,6.712274365591243,6.636012317596361,4.931875,5.672499999999996,4.728736851719542,6.296565185763276,4.941465641462412,4.625838984402219,3.18375,3.1575,2.7741875293374205,3.366588672822246,2.8297254341542173,2.5740602341250307,6.8375,6.517499999999998,6.111639226466854,6.887342560552888,7.096490503171955,6.358311697528894,7.477499999999999,7.587500000000004,7.214270793756163,7.306727442811419,6.4542373273888884,5.796585774107955,3.953125,4.3987500000000015,3.6752636479347123,2.9712150502691603,3.785520981795912,3.5499689639283742
2012-02-29,POMRB,4.05,8.14,5.35,4.2,7.73,7.6,3.94,3.5321875,3.4049999999999945,3.4028349172600842,3.7899025652408076,3.7120591739354287,3.9176671314468647,8.934583333333334,7.349999999999998,7.6315742308816015,7.8761932607099,7.231082314673887,7.268549691181447,5.1534375,5.047499999999996,4.977242111031725,6.1794924748756985,6.246707804627126,6.021987185882004,3.4053125,3.0575000000000006,3.3445125176024524,3.511846909545477,3.705205759613076,3.338367813988421,7.4,6.532499999999999,6.7589835358801125,7.084355515875603,7.179333400043392,6.662479737316829,8.096874999999999,7.005000000000004,7.368562476253698,7.3179085309113,8.384602617538084,7.782841347733118,4.177083333333333,3.8550000000000018,3.7811581887608274,3.169336108796638,4.531246494376092,4.3278324161289214
2012-05-31,PREMON,6.0,12.8,7.95,5.56,11.0,11.0,7.525,3.8378125,3.317499999999994,4.441700950356051,4.188751766134599,5.1604623720439236,5.309477156600544,9.295104166666667,8.634999999999998,9.698944538528963,8.199597832930653,10.356979227466148,10.594228700908968,5.66734375,4.816249999999996,6.166345266619035,6.612761406203211,7.773732215741795,7.849427920043701,3.6714583333333333,3.3100000000000005,4.230707510561471,3.8630561370285355,4.9324142798934325,4.789979683541959,7.803437499999999,7.142499999999998,8.455390121528069,7.96880126393001,8.330462238267351,8.233021739958946,8.211875,7.950000000000005,8.82113748575222,7.616227265951934,9.331875162569649,9.024796504144382,4.398072916666667,4.051250000000001,5.278694913256496,6.86570034022826,5.973563578148096,5.759641951199419
2012-08-31,MONSOON,2.7175,8.906666666666668,5.3675,2.1125000000000003,6.31,7.925,2.806666666666666,3.9625,3.746874999999994,3.75202057021363,3.9685488423189583,2.677674256620687,2.945231248250095,9.506041666666668,9.234166666666665,9.382033389784045,8.255925077656848,7.450577834115975,7.694286776568128,5.939375000000001,5.490624999999996,5.846807159971421,6.464379467377397,4.408130081010908,3.7211445476104124,3.7735416666666666,3.5006250000000008,3.383424506336883,3.608908430118688,2.294656928090208,2.6204369626650488,7.95625,7.657499999999999,7.597234072916841,7.808873738165026,6.0161572409970185,6.223401192700217,8.370000000000001,8.243750000000004,8.462682491451332,7.6281427583182975,7.365316541094088,7.157396324318611,4.583385416666667,4.302916666666667,4.289883614620564,4.97140633193143,2.5813846945461894,2.802777978457092
