Date,Season,Malshiras,Solapur North,Mohol,Sangole,Barshi,Karmala,Akkalkot,Solapur South,Pandharpur,Mangalvedhe,Madha,Malshiras_Trend,Malshiras_SMA,Malshiras_EWMA,Malshiras_DES,Malshiras_TES,Malshiras_ARIMA,Solapur North_Trend,Solapur North_SMA,Solapur North_EWMA,Solapur North_DES,Solapur North_TES,Solapur North_ARIMA,Mohol_Trend,Mohol_SMA,Mohol_EWMA,Mohol_DES,Mohol_TES,Mohol_ARIMA,Sangole_Trend,Sangole_SMA,Sangole_EWMA,Sangole_DES,Sangole_TES,Sangole_ARIMA,Barshi_Trend,Barshi_SMA,Barshi_EWMA,Barshi_DES,Barshi_TES,Barshi_ARIMA,Karmala_Trend,Karmala_SMA,Karmala_EWMA,Karmala_DES,Karmala_TES,Karmala_ARIMA,Akkalkot_Trend,Akkalkot_SMA,Akkalkot_EWMA,Akkalkot_DES,Akkalkot_TES,Akkalkot_ARIMA,Solapur South_Trend,Solapur South_SMA,Solapur South_EWMA,Solapur South_DES,Solapur South_TES,Solapur South_ARIMA,Pandharpur_Trend,Pandharpur_SMA,Pandharpur_EWMA,Pandharpur_DES,Pandharpur_TES,Pandharpur_ARIMA,Mangalvedhe_Trend,Mangalvedhe_SMA,Mangalvedhe_EWMA,Mangalvedhe_DES,Mangalvedhe_TES,Mangalvedhe_ARIMA,Madha_Trend,Madha_SMA,Madha_EWMA,Madha_DES,Madha_TES,Madha_ARIMA
2001-05-31,PREMON,6.3375,6.933333333333333,6.875,12.578571428571427,8.608333333333333,5.0,7.633333333333333,6.566666666666666,9.4,7.780000000000001,9.283333333333333,4.9435416666666665,4.655625,5.126068356558514,4.188536351211409,5.628315558143963,6.0338762302429885,5.2299999999999995,4.171250000000001,4.891564323605848,4.359353496247866,5.84958963306806,5.873566578678037,6.109791666666667,6.282083333333334,6.3655125237051,6.3796894807710585,8.684378378167573,7.557910569559502,7.739767857142857,7.741101190476192,8.957368397504336,8.566631458767088,8.014379945356012,7.248168567337313,6.11125,5.172291666666666,6.357153489180432,5.5385897604421865,7.50732318593818,7.771715356747113,4.9375,3.6193749999999993,4.204065946468731,3.794468827012747,4.845739024681619,4.969880321675207,7.367083333333333,5.3225,6.109301664410225,5.4918290903505484,6.946937431032541,6.984273942491475,4.829583333333333,3.7529166666666662,4.711293371903585,4.560803219708536,5.855028809585811,5.02435986036284,7.64067261904762,6.317916666666667,7.225585885055073,6.565573348426662,7.726297193464077,7.091304437794527,6.362416666666667,5.511499999999996,6.2052788475645695,5.4887903609187445,7.429803130503901,7.177466704375253,7.5562499999999995,6.390416666666667,7.523085724095593,7.051365935642589,10.27219714653638,7.9537171385131815
2001-08-31,MONSOON,5.15,6.75,7.033333333333334,7.597999999999999,5.6625000000000005,6.78,10.9,6.966666666666666,9.104,7.318,9.006666666666666,4.674166666666666,4.980625,5.135641013935109,4.343032687169835,4.497272228636769,3.7923257077463908,5.383125,5.080416666666667,5.634938594163509,4.845080378804999,4.635686164176063,5.167010212948064,6.067291666666667,6.126666666666667,6.632640847556393,6.598090106162242,6.54153604673214,5.974163713538864,7.518845238095238,7.8612261904761915,8.413621038502601,8.067646449780062,8.271505008138558,10.156615971266659,6.433333333333333,6.026041666666667,6.0792920935082595,5.503565607340453,5.36093192084679,4.917378840681231,4.8428125,4.843124999999999,5.234439567881239,4.400745423225487,3.8021697176697122,4.077068810594565,7.657916666666667,7.053333333333333,8.025580998646134,6.199227218994683,6.045540816493022,5.701195581701622,5.2716666666666665,4.658333333333333,5.613442689808817,5.104101685070139,4.047025895551741,4.6303258743966555,7.616803571428572,7.520791666666667,7.976951531033043,7.231395415271462,7.088112642658123,7.336768031840661,6.3628333333333345,6.3094999999999954,6.650367308538741,5.8327273207998065,5.289704837913233,6.259961186614827,7.385833333333332,7.568333333333333,8.116518101124022,7.501787484292469,5.558539859913739,6.874388259731597
2001-11-30,POMKH,3.263333333333333,4.329999999999999,4.538333333333333,3.686666666666667,4.89,3.535,6.44,3.57,5.8757142857142854,4.163333333333333,4.553333333333334,4.3421875000000005,4.906458333333333,4.386717941694398,4.141596929260847,3.771793796745747,3.4381293167405165,5.22375,5.379583333333334,5.112963156498105,4.691692693121747,4.880608389644031,4.65067513549412,6.352916666666668,6.092916666666667,5.79491784186717,6.070741154235738,4.62188471705266,5.390615479621581,6.7236666666666665,7.618309523809525,6.5228392897682275,6.28978841829572,7.061688924940841,5.77339481103883,6.486309523809523,6.196458333333334,5.603575256104955,5.295770682670118,4.206407421834444,5.051422809570118,4.6275,5.0318749999999985,4.554663740728744,4.216967032870247,3.9182754835217226,3.9384606393595045,7.684166666666666,7.680833333333332,7.391348599187681,6.2356770362997755,5.298678725219938,6.843401820007349,6.076666666666666,5.0008333333333335,4.79606561388529,4.751348017441366,4.104628693487354,4.131727726835393,7.41055357142857,7.760553571428571,7.13645663290554,6.835756579322745,6.884601823463065,6.846091683833206,6.382208333333333,6.415333333333329,5.655553718456578,5.486578389634327,4.654199276162339,4.732179671090174,7.37875,7.544166666666667,6.691244194007747,6.7661491691941436,5.663943711548379,7.168381956498655
2002-02-28,POMRB,3.016666666666666,3.533333333333333,5.7200000000000015,5.814285714285715,7.519999999999999,3.2999999999999994,5.566666666666666,5.066666666666666,5.5125,5.98,6.066666666666666,4.19625,4.441875,3.8386974316833053,3.927204822226147,4.290724544875301,3.8938120360546513,4.805833333333333,5.386666666666668,4.481111227232196,4.399014130254357,5.097415059932572,4.968530039314003,7.12125,6.041666666666668,5.764950705120302,6.010748718658732,5.873042032148785,5.6733682186148595,5.8364166666666675,7.419380952380953,6.239417859575223,6.0122916769759795,7.117889912710187,4.290648421910825,6.592633928571428,6.670208333333333,6.370145153662973,5.756901390646448,5.903256335155386,6.056524098781175,4.305,4.653749999999999,4.052798244437247,4.022958932038372,4.438838179756332,4.483393149459941,7.264270833333334,7.634999999999998,6.661475826179275,6.153924935543175,6.342754927768865,6.061331917204434,6.32,5.5425,4.904306034997841,4.819278452931426,4.898648512598157,5.358085796190135,7.170678571428571,7.47305357142857,6.486873979743324,6.450410957083349,7.104355687950342,5.791027018510749,6.376083333333334,6.310333333333329,5.785332231073947,5.567433710347273,6.39348566946866,5.791578753900845,7.491041666666667,7.227500000000002,6.441413183071314,6.576110863092219,7.405199415242386,6.710971350687193
2002-05-31,PREMON,5.54,5.630000000000001,9.365,7.012857142857143,7.137142857142857,4.79,8.026666666666666,10.84,8.9,8.355,10.493333333333334,4.207291666666666,4.2425,4.519218459009983,4.191357850712937,5.5541053190100795,5.298960208290798,4.534166666666667,5.060833333333334,4.940666736339318,4.630972779264504,6.527831884156948,6.061372920653032,8.044166666666667,6.664166666666668,7.204970423072181,6.970469663946832,8.446983034691517,7.140859908107946,5.79342261904762,6.027952380952382,6.548793572887991,6.29569537664628,7.6766424249253395,8.000419032052584,7.464940476190476,6.302410714285713,6.676944235054926,6.018077060283754,8.994585368761797,8.822791934543764,4.1496875,4.6012499999999985,4.347678946662348,4.1743070480640085,5.37705290682629,4.304469936100291,6.8097916666666665,7.733333333333331,7.207552162374231,6.4024220593731735,8.382815940272243,7.004275992121805,6.235416666666667,6.610833333333335,7.278583620998704,6.184094176093834,7.483589660303906,6.650158653434119,7.175870535714285,7.34805357142857,7.452124387845995,7.0925037121113865,8.2398541316336,7.580519552925161,6.445479166666667,6.45408333333333,6.8131993386443686,6.099888423307296,8.046724481821933,7.050318903041575,7.7179166666666665,7.530000000000003,8.062181243176122,7.5019760692170205,10.438584929098466,7.734896961282211
2002-08-31,MONSOON,4.78,4.71,10.69,6.065714285714287,7.984285714285713,4.41,7.147500000000001,4.64,7.685,6.694,8.695,4.410833333333333,4.15,4.62353107540599,4.282680689762334,4.236673664347527,3.685100557192026,4.845000000000001,4.550833333333334,4.848400041803591,4.609226232551259,4.073362866930139,4.667092717962192,9.0495,7.578333333333334,8.598982253843308,8.036542998634717,7.304496245524014,6.973818739699242,5.949553571428572,5.644880952380953,6.355561858018509,6.110683053008572,5.6928811881948915,4.5620689035489495,8.409940476190476,6.882857142857141,7.199880826747242,6.41681641341511,5.710057699727665,5.066652374114456,4.476041666666666,4.008749999999998,4.372607367997409,4.216555756656435,4.101846522413039,4.439563716359,7.088958333333333,6.795208333333331,7.183531297424539,6.504578748434101,7.238087910389408,6.742981325314403,6.598749999999999,6.029166666666669,6.223150172599222,5.828217322511924,6.932041044132421,7.605196742820761,7.548125,6.993303571428571,7.545274632707597,7.227177253735511,7.123623401826902,7.620751307307191,6.739437500000001,6.298083333333331,6.765519603186621,6.198750031007784,5.889479650369271,6.739727623951394,8.466666666666667,7.452083333333336,8.315308745905673,7.766843096016768,6.077139569212098,7.1825674905766
2002-11-30,POMKH,3.7216666666666662,4.196666666666666,8.265,4.875,9.546666666666667,4.6625,6.5566666666666675,5.22,7.33625,5.3425,6.68,4.627833333333333,4.264583333333334,4.26278531191026,4.173689800584181,3.4830030036950155,3.2580195691207896,5.41125,4.517500000000001,4.587706691748821,4.480230747756726,3.3931854630607794,3.4258685241109474,9.498375,8.51,8.465389352305985,8.14786156384299,6.4462001424563,7.144593216947355,6.039702380952381,5.9419642857142865,5.763337114811105,5.549348283462262,4.931560733581879,3.881827478133552,9.220089285714286,8.047023809523807,8.138595162715012,7.08922580823523,5.31442859092672,5.433099070425652,4.868697916666666,4.290624999999998,4.488564420798445,4.301826474809023,3.383762954844697,2.830254270980418,7.827708333333334,6.824374999999997,6.93278544512139,6.516761890971664,5.337045322890725,5.026348220145904,6.788333333333333,6.441666666666668,5.821890103559533,5.685362464958441,4.513725766851141,3.8569882786528416,7.6,7.3584375,7.461664779624558,7.229884584419356,6.234089641143832,5.9490800507157084,6.784125000000001,6.592874999999998,6.196311761911973,6.0116635702402,4.753429574330084,4.303597674793639,9.262916666666666,7.983750000000002,7.661185247543404,7.48011137575735,5.902334244395229,7.016224957380301
2003-02-28,POMRB,4.1866666666666665,6.153333333333332,10.036,5.875000000000001,10.423333333333334,4.783333333333334,7.683333333333333,6.323333333333332,7.029999999999999,7.1525000000000025,9.93,4.856083333333332,4.557083333333335,4.2323378538128225,4.163403129664331,4.1944640793809755,3.9493934943929343,6.013749999999999,5.172500000000001,5.213957348382626,4.808126014316923,4.4577200251417395,4.678139037487451,9.862250000000001,9.589,9.093633611383591,8.716801601818625,8.39510287685502,8.27940844131491,7.0029538690476185,5.957142857142857,5.808002268886664,5.585496266074746,6.41016570285058,5.290373966696037,9.800119047619047,8.772857142857141,9.05249043096234,7.809080279332208,8.376465016435175,8.705156749022585,5.0553125,4.661458333333331,4.606471985812401,4.394260892416882,4.423651855835105,4.791726359470294,8.315729166666667,7.353541666666664,7.233004600406168,6.673789579541804,6.399396864535927,6.028142647996493,7.6170833333333325,6.755833333333334,6.022467395469053,5.825900855905073,5.897262386432148,5.589338426218425,7.695729166666666,7.7378124999999995,7.288998867774735,7.1485628507222305,7.449523514778162,7.32712787403418,6.949,6.885999999999998,6.578787057147185,6.218467110890671,6.93442813515777,6.436514734140267,10.701249999999998,8.949583333333337,8.568711148526042,8.048682140185443,8.280870121883423,7.149676184210401
2003-05-31,PREMON,6.105999999999999,7.54,8.639999999999999,7.673333333333333,10.715,6.447916666666666,11.82,11.1,7.7974999999999985,7.54,13.0,5.347333333333332,4.6985833333333344,4.981802712287693,4.495354007459935,5.784154142219893,5.8270555473649885,6.895,5.65,6.1443744090295755,5.364644256146015,7.928869188545943,7.522409481159124,10.889875,9.40775,8.912180166830154,8.748173464930675,11.62702585505163,10.747231578474853,8.987395833333332,6.1222619047619045,6.554134694665332,6.285531371193894,7.298296744094941,5.867919100097252,9.985833333333332,9.667321428571428,9.717494258577403,8.427516786132312,11.63326586287991,11.082699835252,5.1000000000000005,5.075937499999998,5.343049858154107,4.808715121974123,5.830106450712343,5.031183727902361,8.412083333333333,8.301874999999997,9.067802760243701,7.348128018522953,8.920270358683185,8.13625712771076,8.970416666666665,6.820833333333334,8.053480437281433,7.020202264160041,8.604796901584633,8.251831726218963,8.278645833333332,7.462187499999999,7.49239932066484,7.298376046297217,9.137954799834478,8.207794396759633,7.6391875,6.682249999999999,6.963272234288311,6.4602441010354825,8.845984618394706,7.8611671711187086,13.2084375,9.576250000000003,10.341226689115626,9.219783428936266,12.322571169615035,10.112802223508716
2003-08-31,MONSOON,6.04,7.62,14.326000000000002,13.111249999999998,9.046666666666663,4.245,7.258333333333333,11.01,9.553333333333333,8.828,17.695,6.054,5.013583333333334,5.405081627372616,4.768010434339621,4.55329550514541,4.082725975425455,8.177916666666668,6.3775,6.734624645417745,5.8123346160338505,5.79303631613794,5.777860489744327,11.892875,10.31675,11.077708100098093,10.336591445571203,9.052245343786003,9.380678320553002,11.803715277777776,7.883645833333333,9.176980816799198,8.761107470004758,5.759809425661839,6.502189754465078,10.225624999999999,9.932916666666666,9.449163221813107,8.506078999218095,8.710045693723451,7.721651738988089,5.385833333333334,5.034687499999999,4.903829914892464,4.6862355868397625,4.931381580528179,5.166928802562609,8.645916666666666,8.32958333333333,8.344014989479554,7.342574705183925,8.535468750228162,8.565609199379248,9.980833333333335,8.413333333333334,9.23608826236886,7.9216174123663246,7.644113821195797,7.569655531497686,8.981770833333332,7.929270833333333,8.316772925732238,7.884377392025013,7.078136720026675,6.904704080981313,8.6165625,7.215749999999999,7.709163340572987,6.907359018007224,6.028480196978231,6.2921749215675025,15.491874999999997,11.826250000000003,13.282736013469375,11.238550252662334,8.171276159610262,9.538875904770087
2003-11-30,POMKH,6.391666666666668,8.336666666666668,12.85,13.705000000000002,9.97,5.1850000000000005,7.216666666666666,9.676666666666668,10.13125,8.73,17.7375,6.418666666666668,5.681083333333334,5.799715643090237,5.064330050214449,4.042728901247038,3.8538486759770825,9.277916666666666,7.412500000000001,7.375441453917314,6.3150355658386745,5.85806294869598,5.211866956109266,12.903583333333334,11.463000000000001,11.786624860058856,11.090870322649799,8.886522929847793,9.83932557754903,13.623368055555556,10.091145833333332,10.98818849007952,10.488468744105019,7.989754347019672,10.866561749515824,10.690267857142857,10.038749999999999,9.657497933087864,8.784470967773812,7.569006275978679,7.527928172650956,5.852239583333334,5.165312499999999,5.016297948935478,4.781649360179597,3.902537349037287,3.0211988890428234,8.69575,8.494583333333331,7.893075660354399,7.332323603744487,6.357484414004525,5.281623164383339,10.290416666666667,9.527500000000002,9.412319624087983,8.314323871295944,7.913714802645983,7.2289106894284725,9.563958333333332,8.628020833333332,9.042563755439343,8.465994624736204,7.0912600404189545,8.067542880066952,9.6685,8.062624999999999,8.117498004343792,7.245781173749248,5.7084185054922685,5.581354988446666,16.947291666666665,14.590625000000005,15.064641608081626,12.773604549821087,10.327152113366328,10.661312557292952
2004-02-29,POMRB,7.17,12.276666666666666,13.475,19.575555555555557,11.918333333333335,6.5475,8.894000000000002,9.95,9.86,11.584,17.139999999999993,6.360651041666667,6.426916666666667,6.347829385854142,5.457450728202553,5.297997558415261,5.091583545264955,9.339583333333334,8.943333333333335,9.335931539017054,7.5646939221475575,7.971308103206093,7.251425451720262,13.138802083333333,12.322750000000001,12.461974916035313,11.81409996971341,11.622051534654503,11.859162975318139,13.860590897817461,13.51628472222222,14.423135316269935,13.751097825985621,11.942349243115272,12.251049153015376,10.87516369047619,10.4125,10.561832093186052,9.457721621017896,9.926550826357957,9.398873501954135,6.238203125,5.606354166666665,5.628778769361287,5.136567321508505,4.9435903839201,5.010568791872151,8.720526041666666,8.79725,8.29344539621264,7.541376578200599,7.335708997703374,6.538524649639745,9.704401041666666,10.434166666666668,9.62739177445279,8.679585009419572,9.799248156364415,9.298758245586964,9.497981770833333,9.335520833333332,9.369538253263606,8.81351089073714,9.220675166453386,8.619528222806572,9.9828125,9.170499999999997,9.504098802606276,8.078648359908422,8.884355071987235,8.3125196451713,16.845755208333333,16.393125000000005,15.894784964848974,13.78869540099116,14.944172471740897,14.153880879654928
2004-05-31,PREMON,6.040000000000001,10.216666666666667,13.286666666666667,8.530000000000001,12.937142857142858,8.415,11.008,9.95,9.625,11.524000000000001,17.433333333333334,6.01809375,6.410416666666667,6.224697631512486,5.593035749035369,7.3721030871426825,7.120766996029961,8.617291666666667,9.612500000000002,9.688225590076899,8.080525539834664,13.07628849167001,11.078765563860923,12.38100744047619,13.484416666666668,12.791851616287854,12.290711417986106,14.931750819070432,13.66706267519018,13.776351066468255,13.730451388888888,12.065881189761962,11.567727610065795,16.331718671613757,17.583781503445213,10.466041666666667,10.968035714285715,11.511956398768774,10.213367824033686,13.162159795532897,11.703502586464143,6.270729166666667,6.098124999999998,6.743267261616772,5.800918775365722,6.738826812047472,5.995741774310268,8.723963541666667,8.59425,9.379267237727584,7.998163849534319,9.920617200872044,9.166157738432403,8.798307291666667,10.146666666666667,9.756435064671674,8.96152778233543,12.375986602767963,11.4110825142185,8.778333333333334,9.792395833333332,9.471722951958164,9.001319501064778,11.408514420066005,10.17077409870463,9.383578125,10.166499999999997,10.312059281563766,8.73318389198114,11.81091674305273,10.17534159108768,15.499895833333333,17.50145833333334,16.510204312242717,14.626263808279605,19.170380206421346,16.62379251688246
2004-08-31,MONSOON,5.6418750000000015,5.436666666666667,11.561083333333332,14.15236607142857,8.303690476190473,5.3656250000000005,8.268541666666666,7.471874999999999,7.1980208333333335,7.3584999999999985,12.449375000000002,5.292802083333334,6.310885416666668,5.991568578907492,5.637496470959766,5.715029687507726,4.303278649313965,7.1345833333333335,9.06666666666667,7.987602020712806,7.434651654073208,9.393640751174102,7.542546439645312,11.500285714285715,12.7931875,12.299544303106046,12.163876407358888,12.849168412804815,14.054225363936999,12.706971726190474,13.990730406746032,12.900475142428604,12.361685927116232,11.28839962554823,10.110510818542368,9.810892857142855,10.78229166666667,10.228650029737453,9.696224641086395,10.505637095938605,9.178707451708206,5.785677083333334,6.378281249999998,6.1922103569700635,5.703316913157908,6.170806805394918,5.9121128478672045,8.394625,8.846802083333333,8.934977009303218,8.039958349368009,9.11281145557987,8.011821569910522,8.050416666666665,9.262135416666666,8.842611038803003,8.61583604723377,9.077389793439538,8.274856201082034,8.016067708333335,9.203567708333331,8.562242104508233,8.47735287692157,9.139726378532504,8.285809319240434,8.30653125,9.799124999999997,9.13063556893826,8.436448586533949,9.410228250155651,8.732237447855118,14.415052083333334,16.19005208333334,14.88587258734563,14.054850541988776,14.204216296486122,14.651382723459035
2004-11-30,POMKH,4.049333333333333,4.741666666666667,9.552559523809524,11.989965277777774,7.44,4.324583333333333,6.233958333333334,5.966041666666667,6.729374999999999,5.4056250000000015,12.21625,4.9915520833333344,5.725302083333334,5.214674480677829,5.390699722243793,4.8024948045407,4.001549500711559,5.786666666666667,8.16791666666667,6.68922787909435,6.783483342865376,5.837632689366295,4.292232698472525,10.990285714285715,11.968827380952382,11.200750391387437,11.518202395420456,10.276690864240404,11.728630152732645,11.855096726190474,13.561971726190475,12.536271196568272,12.028520134576508,11.594862529806369,13.04799749224897,9.45752976190476,10.149791666666669,9.113190017842472,9.097829374259415,8.387993850425456,8.24092189530499,5.304635416666667,6.163177083333331,5.445159547515371,5.412533388814945,5.1048412719214005,3.789634801657658,8.203875,8.601125,7.854569538915264,7.811948789058396,7.035858526319143,5.982130713425473,7.747604166666667,8.334479166666666,7.691983289948469,8.006696257376172,6.985223125935413,5.540546400806004,7.644973958333334,8.35309895833333,7.829095262704939,7.970384560649636,7.069608865856943,6.78270955479758,7.561781250000001,8.968031249999996,7.6406313413629565,7.81441361937682,7.105924379925189,5.181006524803062,13.733697916666666,14.809739583333343,13.818023552407379,13.566939799269914,12.553654292443298,11.581417728563277
2005-02-28,POMRB,3.71,4.01,9.726666666666668,12.735555555555555,9.207142857142856,3.5275000000000003,7.242000000000001,7.6775,7.16375,6.292000000000002,13.982499999999998,5.059442708333334,4.860302083333334,4.6128046884066976,5.1177710252229875,5.25836726884621,4.348002081708353,5.314583333333334,6.101250000000004,5.61753672745661,6.120209073728167,5.7130181779902385,5.734880749875952,10.663483630952381,11.031744047619048,10.61111690149913,11.094344065324245,11.292895915633707,11.71355655126763,12.511050967261903,11.851971726190474,12.615984940163184,12.107313022327908,13.267065625703836,13.635878135439377,9.478497023809524,9.471994047619049,9.150771153562626,9.058760275451533,9.457160618854974,8.516318356743188,5.285078125,5.408177083333331,4.678095728509223,5.018423751684402,5.5013595416428975,4.810676944230019,8.091057291666667,8.188125,7.609541723349159,7.744382370562574,7.626384282291843,6.349076523649625,7.655807291666667,7.766354166666667,7.686189973969082,7.925549799212189,7.549046053754753,6.736574462460792,7.323658854166666,7.67903645833333,7.562957157622964,7.7212993065385165,7.604734587508909,7.4038823188413385,7.557718750000001,7.645031249999996,7.101178804817774,7.491316303566365,8.350532123110684,6.929521873665536,13.286796875,14.020364583333345,13.883814131444426,13.625111736596129,14.555861718130597,10.983088291145224
2005-05-31,PREMON,7.0900000000000025,7.7,12.955,8.555,12.821428571428573,7.586666666666666,11.134,9.8,9.3525,10.858,15.14,4.944166666666668,5.122802083333335,5.60368281304402,5.485266702917512,6.451059819967388,5.529165346418687,4.8810416666666665,5.472083333333337,6.450522036473966,6.413894571294359,7.056453794483833,6.1638495944796485,10.204903273809526,10.94882738095238,11.548670140899478,11.673469546182384,13.348507344875578,11.884938232793967,14.117773437499999,11.858221726190473,10.99159096409791,10.578841199232478,14.15676359377145,7.153915988851291,9.113650793650795,9.443065476190476,10.619034120709006,9.883588829644205,11.830334122510916,10.03300540492598,5.318177083333333,5.201093749999997,5.841524103772199,5.5374192677726946,6.178656576020867,4.944636908265204,7.828557291666667,8.219625,9.019325034009496,8.191331205229224,9.757869518716593,8.602617713327845,7.290755208333333,7.728854166666667,8.53171398438145,8.345395101189792,10.115191409793525,9.252243497167584,6.731484375,7.61091145833333,8.278774294573779,8.136096717569636,9.283043714498392,8.654760556154924,7.439953125000001,7.478531249999996,8.603907282890665,8.13210556473562,9.330919223081585,7.5074384021969,13.144843750000001,13.447031250000009,14.386288478866657,13.948680349820869,17.847487178216227,13.773933025371523
2005-08-31,MONSOON,5.135000000000002,4.176666666666667,9.278333333333332,19.375,8.587142857142856,6.0375,7.2399999999999975,6.8874999999999975,4.9,7.992000000000001,11.1675,4.974333333333334,4.996083333333335,5.416209687826413,5.451685337605686,5.3019148789737125,4.905412699654341,4.720416666666667,5.157083333333337,5.540979888551046,5.870928311407865,5.566964664873552,5.843079474139824,10.087261904761906,10.378139880952382,10.64053541787302,11.084360731717789,11.724978958401996,12.42163465513712,15.903315972222222,13.163880208333328,14.344954578458745,13.730361656874917,10.056419127536122,10.276404882443174,8.712480158730159,9.513928571428572,9.806277615282546,9.513548402983055,9.641657557579919,8.174285789354458,5.484166666666666,5.3690624999999965,5.9199144622633195,5.631869556152077,5.526844105884806,5.480271206850517,7.747708333333334,7.962489583333333,8.307595020405696,8.074517425988663,9.017457862241656,8.097182581333279,6.857812499999999,7.582760416666668,7.874028390628868,8.007408349703283,7.819371850153248,7.575010380133714,6.22921875,7.036406249999996,6.9272645767442675,7.2257167547372925,7.888213050148602,8.288499929559357,7.097125,7.636906249999997,8.359144369734398,8.080313433118338,7.672186274738196,8.213430812907717,13.337187499999999,13.12656250000001,13.098773087319994,13.23338983325884,12.553806357362927,12.473821460287716
2005-11-30,POMKH,3.634,2.5333333333333337,8.166666666666666,19.62111111111111,4.2377777777777785,3.9175,5.1625,3.63,4.29,3.83,12.3625,4.818083333333334,4.8922500000000015,4.703325812695848,5.154975624128794,4.365218441373909,3.794098394771134,4.587083333333333,4.605000000000004,4.337921266463961,5.092060726726264,3.6178243762478495,3.615341824458744,9.531294642857143,10.031666666666666,9.650987917390477,10.347829710890275,8.727563945009363,9.783491060504161,17.84454861111111,15.071666666666662,16.45541719151969,15.737160292756645,13.129546400520434,16.259151871031413,8.124265873015872,8.713373015873017,7.578877680280639,8.204727544550366,7.965438998870285,8.200137207664014,5.367708333333333,5.267291666666663,5.1189486773579915,5.2724133754280365,4.872036121822455,4.153360446401331,7.360791666666666,7.694625,7.049557012243417,7.70280245152917,6.72269760917817,5.525391782709388,6.491874999999999,6.998750000000001,6.17641703437732,7.006031213156432,6.047233303308479,5.264377567183548,5.673883928571429,6.4265624999999975,5.872358746046561,6.400418529751786,5.324508153644691,4.5445137606758985,6.501812500000001,7.242999999999997,6.547486621840639,7.219155300475179,6.337883023886324,5.54568191948607,14.055,13.163125000000008,12.804263852391998,12.981816790276405,11.027622353892843,10.445642999544546
2006-02-28,POMRB,4.366666666666666,4.933333333333334,10.171428571428573,19.38875,9.2,5.262499999999998,7.666666666666668,6.55,5.585,5.125000000000001,15.374999999999998,4.7644375000000005,5.056416666666668,4.568662154284175,5.030413350117396,4.826745519886328,4.100812479588454,4.47125,4.835833333333337,4.5760860932117104,5.014470109162619,3.500393770413324,4.2721903065872855,9.253690476190476,10.142857142857142,9.859164179005717,10.361606052449728,9.803640074164582,9.848621392822063,18.78944444444444,16.734965277777775,17.628750314911812,16.86832656962653,17.414897699017267,17.601485217976656,7.413134920634921,8.711587301587304,8.227326608168383,8.377806889345202,7.965249252247981,7.473859371957159,5.1259375,5.701041666666663,5.176369206414794,5.262743193972048,5.214097986334648,4.48458410195841,7.444333333333334,7.800791666666666,7.2964008740127175,7.7045176697470374,7.136235750762305,5.942828586447972,6.3246875,6.716875,6.325850220626393,6.896842085213362,5.946882566736268,5.5612987297941014,5.535111607142857,6.031874999999998,5.757415247627936,6.154799838529069,5.532177999854799,6.169718748288523,5.793375,6.951249999999996,5.978491973104383,6.7852226662061685,7.252175451982396,6.018352627261759,14.7328125,13.511250000000008,13.832558311435196,13.519567432199478,13.594213401946048,10.979377148629036
2006-05-31,PREMON,5.183333333333334,5.71,8.0625,17.431666666666665,8.122857142857143,4.92,7.614,8.0,6.488571428571428,7.2625,19.49,4.801125000000001,4.579750000000001,4.8145306259038385,5.068479653879497,6.299884810457705,5.975066404803947,4.7749999999999995,4.338333333333337,5.029651655927026,5.124223961900699,6.8070959867021,6.8586874763579,9.682886904761906,8.919732142857143,9.14049850740343,9.791032934348985,12.568611580563775,11.257017184358926,17.391961805555553,18.95413194444444,17.549916855613752,16.817373097082932,19.378478062651872,15.267692116338983,7.51029761904762,7.536944444444447,8.185538822043886,8.256008695985315,10.909623071349774,9.348278621393568,5.169479166666666,5.034374999999997,5.073821523848876,5.184885870023413,6.523287621227771,6.002240398857422,8.0725625,6.920791666666666,7.4234405244076305,7.699167034833644,9.481240057746009,9.063414103497509,6.595937500000001,6.266875,6.995510132375836,7.142170297799143,8.738526702372901,8.220936337450087,5.863080357142857,5.315892857142855,6.049877720005333,6.22261209322359,7.443391998775822,7.390405124776171,5.520625000000001,6.052374999999997,6.49209518386263,6.859034076544444,8.204486274154927,7.249015254541697,14.8321875,14.598750000000006,16.095534986861118,14.919843123034006,17.680347684764303,14.419298063226801
