Date,Season,Seondha,Datia,Seondha_Trend,Seondha_SMA,Seondha_EWMA,Seondha_DES,Seondha_TES,Seondha_ARIMA,Datia_Trend,Datia_SMA,Datia_EWMA,Datia_DES,Datia_TES,Datia_ARIMA
2010-08-31,MONSOON,16.545,7.91,16.404374999999998,18.31125,17.77954781467774,17.550178398620726,18.258918565302633,18.89544905215307,8.555833333333334,8.310833333333328,8.408865329754878,7.754327058389235,5.561549337455531,7.423465228058638
2010-11-30,POMKH,14.06,7.713333333333334,14.576249999999998,17.32,16.291728688806643,15.973319338070944,18.011129405555803,16.77193569260003,8.557916666666667,8.622499999999993,8.13065253118626,7.508283594968736,7.521654920900143,7.647117004618552
2011-02-28,POMRB,11.45,7.333333333333332,12.88,15.488750000000001,14.355037213283985,13.964903525959752,16.47541003202774,15.661601061483262,7.962916666666667,8.48916666666666,7.811724852045089,7.245388567071248,8.88780356864471,8.129925447643378
2011-05-31,PREMON,12.6,11.55,11.757499999999999,13.663750000000002,13.65302232797039,13.31131222475218,14.00989905898604,13.669099562124948,6.897500000000001,8.626666666666662,9.307034911227053,7.78161373168696,11.12927976755747,9.795923301137492
2011-08-31,MONSOON,10.275,2.6,11.440625,12.096250000000001,12.301813396782233,11.949684208693075,13.044024981008494,14.232097888482647,6.308333333333334,7.299166666666662,6.624220946736232,6.737547108617059,6.127959229301841,6.787207048667858
2011-11-30,POMKH,11.35,4.5,11.727083333333333,11.418750000000001,11.921088038069339,11.632288158797103,12.34151637373787,11.903779541478652,5.860416666666667,6.495833333333327,5.774532568041739,6.123598411650339,5.721379502011418,5.451152358704736
2012-02-29,POMRB,11.625,5.833333333333332,12.201770833333333,11.462500000000002,11.802652822841605,11.568696135706917,12.081302089249752,12.7341614664469,5.807604166666667,6.120833333333327,5.798052874158376,5.820477038599621,6.518428398226688,6.375846541648163
2012-05-31,PREMON,14.716666666666667,9.466666666666667,12.736875,11.991666666666669,12.968258360371628,12.848471389254025,11.584940586336005,12.141648626000272,5.852708333333333,5.599999999999993,7.265498391161692,6.214267671098108,9.110039710791263,9.896386230358374
2012-08-31,MONSOON,11.955833333333334,4.260833333333333,13.2853125,12.411875000000004,12.56328834955631,12.401705625296817,12.576371708542707,14.169593315209136,5.704791666666666,6.015208333333327,6.0636323680303486,5.700585088106633,4.082906028292731,5.24534053283687
2012-11-30,POMKH,13.95,3.2,13.107916666666668,13.061875000000002,13.117973009733785,12.996246567978998,12.799796853411491,11.87292116304907,5.779791666666666,5.690208333333326,4.918179420818209,5.067272694959286,5.168847650857202,5.7002268480238145
2013-02-28,POMRB,13.4125,5.9499999999999975,12.554270833333334,13.508750000000003,13.23578380584027,13.105842311871111,13.462599908725725,13.912141322196097,5.495104166666666,5.719374999999993,5.330907652490924,4.98953112595652,5.664858682002827,5.167069301722889
2013-05-31,PREMON,11.51,9.95,11.803020833333333,12.707083333333337,12.545470283504162,12.358419123253316,13.141299450235284,12.90869432953651,5.145833333333332,5.840208333333326,7.178544591494554,5.661535450908845,8.647226296049004,9.833768903016333
