Date,Season,Daskroi,Viramgam,Bavla,Ranpur,Dholka,Dhandhuka,Sanand,Barwala,Mandal,Ahmadabad City,Daskroi_Trend,Daskroi_SMA,Daskroi_EWMA,Daskroi_DES,Daskroi_TES,Daskroi_ARIMA,Viramgam_Trend,Viramgam_SMA,Viramgam_EWMA,Viramgam_DES,Viramgam_TES,Viramgam_ARIMA,Bavla_Trend,Bavla_SMA,Bavla_EWMA,Bavla_DES,Bavla_TES,Bavla_ARIMA,Ranpur_Trend,Ranpur_SMA,Ranpur_EWMA,Ranpur_DES,Ranpur_TES,Ranpur_ARIMA,Dholka_Trend,Dholka_SMA,Dholka_EWMA,Dholka_DES,Dholka_TES,Dholka_ARIMA,Dhandhuka_Trend,Dhandhuka_SMA,Dhandhuka_EWMA,Dhandhuka_DES,Dhandhuka_TES,Dhandhuka_ARIMA,Sanand_Trend,Sanand_SMA,Sanand_EWMA,Sanand_DES,Sanand_TES,Sanand_ARIMA,Barwala_Trend,Barwala_SMA,Barwala_EWMA,Barwala_DES,Barwala_TES,Barwala_ARIMA,Mandal_Trend,Mandal_SMA,Mandal_EWMA,Mandal_DES,Mandal_TES,Mandal_ARIMA,Ahmadabad City_Trend,Ahmadabad City_SMA,Ahmadabad City_EWMA,Ahmadabad City_DES,Ahmadabad City_TES,Ahmadabad City_ARIMA
1998-08-31,MONSOON,33.46458333333333,9.933333333333334,4.57,15.1625,9.023333333333332,4.6975,11.165,12.20727272727273,7.21,14.5,21.728854166666665,10.991145833333334,18.02545604667733,17.256220573509854,9.76973303143944,1.1120570543564672,10.368333333333334,9.468333333333335,9.189185353659735,8.879781146482687,5.202948374049963,6.910233826187795,4.03125,3.9262500000000005,4.233804626176,4.266700424500121,3.9224906219729654,4.36720444244992,15.16625,14.033125000000009,14.709775573759998,15.167065622091437,11.832432469259691,13.70684727135423,9.597291666666665,9.593333333333334,9.466987187157333,9.549459411878605,7.9776146486836925,9.2151624327546,4.8196875,5.3950000000000005,5.280867008073143,5.5777661717682046,4.24447406079059,3.5853777752317897,12.713437499999998,14.164583333333335,12.730220705792,12.009686480601578,26.04832141216035,14.05703629111721,13.019562500000003,13.243484848484849,13.01113339126691,12.88778980338702,12.091159700156345,13.045059240499949,6.818035714285714,7.096785714285712,7.177637417947429,7.0481869740884076,5.829676823703772,7.170230194894349,16.83875,17.314166666666665,16.84942692352,17.5605561732876,20.623142398038198,18.45234859940787
1998-11-30,POMKH,28.32333333333333,11.28,3.2150000000000003,14.65,8.8925,3.43375,10.84,13.277000000000001,5.107142857142857,16.583333333333332,30.572604166666668,17.231979166666665,22.144606961339733,21.085927846456936,16.54228758117034,18.00986539142425,10.644270833333334,10.210833333333337,10.025511212195841,9.580074687201748,8.921986954193663,8.696565925452012,4.1525,3.9981250000000004,3.8262827757056,3.928350034966536,4.051495134927193,4.4005047946261655,15.489374999999999,14.92625000000001,14.685865344255998,15.13427991717735,14.523567797308106,14.885852223893627,10.013541666666665,9.191458333333333,9.2371923122944,9.403013519028642,9.672709852803175,9.047497376661168,4.73875,5.0209375000000005,4.542020204843885,5.263551362868018,4.999467481927167,5.610992847987457,16.4434375,10.438749999999999,11.9741324234752,11.803734108057904,17.9116124781619,14.253344160049561,12.787573863636364,13.177318181818183,13.117480034760145,12.872981257308485,13.18999033900006,13.22846262833308,6.463392857142857,7.141071428571426,6.3494395936256005,7.07498121945237,6.38665032338487,7.040802997336395,15.776250000000003,17.959999999999997,16.74298948744533,17.338458073737176,21.833901203727663,16.92564314952515
1999-02-28,POMRB,38.795,12.767500000000002,3.91,15.625,12.486666666666665,4.369999999999999,26.7575,12.305454545454545,5.912857142857143,16.83666666666667,34.15932291666667,26.225729166666667,28.80476417680384,27.250080226746427,18.538712006118764,34.47310456292721,10.777827380952381,10.525833333333336,11.122306727317506,10.522634007220846,11.514746070959513,10.37191455829905,4.130520833333334,4.064375000000001,3.85976966542336,3.9427826478867165,4.11831455005467,3.7039885012951554,15.76,15.40625000000001,15.061519206553598,15.10156509076542,14.7600186248986,14.407397275696352,9.964791666666665,10.003124999999999,10.536982054043307,9.993436179652198,10.623390184526942,8.260965984727171,4.953749999999999,4.6184375,4.473212122906331,5.088053462918029,4.993483326254562,6.259612049879391,19.369375,14.988124999999997,17.88747945408512,13.471075972268324,18.361047217392006,13.32356129655778,12.762659090909093,12.861806818181817,12.792669839037906,12.77380827882538,13.67683120021652,13.247294617185238,6.415223214285715,6.494999999999997,6.174806613318218,7.101877331201731,7.59182051069161,6.334462621092786,16.098750000000003,15.717499999999998,16.780460359133865,17.28543175379985,13.263280734016913,16.793421079898685
1999-05-31,PREMON,39.095,9.07,5.267500000000001,16.8525,9.693333333333333,6.935,22.8325,13.063636363636364,7.497142857142857,15.42,33.54458333333333,34.91947916666667,32.920858506082304,31.300460395911237,32.62136328109316,31.106604394757404,9.903779761904763,10.762708333333336,10.301384036390504,10.008342501974983,13.79047825967039,10.285847351383508,4.012708333333333,4.240625000000001,4.422861799254017,4.418131473477101,4.196486097625543,4.001431856246618,16.135624999999997,15.572500000000012,15.777911523932158,15.068920991567214,17.27014375591011,16.96960572206774,10.0590625,10.023958333333333,10.199522565759317,9.916469055014502,10.74235358980905,11.076038819365921,5.216302083333333,4.859062499999999,5.457927273743799,5.229257214618141,6.853359690323634,6.944879343320228,20.801875,17.898749999999996,19.865487672451074,14.669361490305825,19.493325649865266,16.27142306288145,12.496796717171717,12.71334090909091,12.90105644887729,12.750665122740367,13.759893137215053,13.170413330240565,6.688184523809523,6.431785714285711,6.703741110848074,7.128875702453868,7.426082205440524,6.494791316266885,16.004583333333336,15.834999999999997,16.23627621548032,16.742410971638048,21.856977422128423,16.810125083873594
1999-08-31,MONSOON,27.38333333333333,10.054285714285717,3.6891666666666665,16.662499999999998,8.55,5.455,22.93,12.601818181818182,7.077499999999999,16.61,32.63645833333333,33.399166666666666,30.705848436982716,29.73842247175453,33.30682971303328,30.820510880754295,8.659300595238097,10.792946428571433,10.20254470754859,9.9657573709194,6.815209849190254,8.269047883987724,4.050833333333333,4.020416666666668,4.129383746219077,4.191318822356976,4.3338877831140366,4.7077331830564795,16.586875,15.94750000000001,16.131746914359294,15.03634745588467,13.723331211766908,14.608347547802836,10.0925,9.905624999999999,9.53971353945559,9.629649233693149,8.259890756408941,9.3668997171358,5.5529166666666665,5.0484375,5.45675636424628,5.189515417937638,4.24447406079059,3.949420067769656,18.885937499999997,20.839999999999996,21.091292603470645,15.866097307671936,26.46652682696262,15.294343973091465,12.018309343434343,12.811977272727272,12.781361142053647,12.688902259465758,11.580851872201855,12.539696479377923,7.341934523809524,6.398660714285711,6.853244666508844,7.15597670686091,5.4912218667641515,6.975065850870915,15.344583333333334,16.362499999999997,16.38576572928819,16.81763748325261,18.39759266083496,16.27317924246133
1999-11-30,POMKH,29.486666666666665,4.166666666666667,3.1533333333333338,16.155,10.12,4.776666666666666,10.535,10.755555555555556,7.423333333333333,13.72,36.766041666666666,33.69,30.218175728856295,29.48494333453357,29.2347783031073,30.461612339330976,10.388988095238096,9.014613095238099,7.788193491195821,8.094991970493561,9.982210716838537,9.54433383040799,3.9786458333333337,4.005000000000001,3.7389635810647794,3.857276599853014,3.9492527557056576,3.953319943117644,17.1653125,16.32375000000001,16.141048148615578,15.003844328763002,15.739613348060715,15.559990605821799,10.180416666666666,10.212499999999999,9.771828123673355,9.708989874737444,9.77936358554941,8.856510999594569,5.871041666666667,5.384166666666667,5.184720485214434,5.077106341880404,4.999467481927167,4.891491360891173,15.514062499999998,20.763749999999995,16.868775562082387,15.569016541001956,20.15710067327796,17.692477193430356,11.559825757575757,12.181616161616162,11.97103890745441,12.469913590720257,12.92733660241027,13.26852288444123,7.617767857142856,6.97770833333333,7.081280133238639,7.183180740356525,6.111353735199161,6.880090658540766,17.6240625,15.646666666666665,15.319459437572917,15.828771543294389,21.196012946658257,16.403278442918655
2000-02-29,POMRB,30.366666666666664,9.925,4.276666666666666,17.73,11.526666666666666,5.7200000000000015,11.735,10.999,8.826666666666666,14.42,43.888124999999995,31.582916666666666,30.27757210398044,29.634855332651114,27.009860791911407,25.429813893689822,12.01845238095238,8.3039880952381,8.642916094717492,8.621380390949358,9.549365161977564,8.00260459759949,3.8353124999999997,4.096666666666668,3.9540448153055343,4.021533766478925,4.032200323320646,3.6318629673130474,17.279062500000002,16.850000000000012,16.776628889169345,14.97141147388657,16.199261117709096,15.567706513094471,10.711458333333335,9.972499999999998,10.473763540870678,10.04956754157464,10.99055638938535,10.31928506612537,6.108291666666667,5.721666666666668,5.398832291128661,5.08691276856554,4.993483326254562,5.776825278315714,14.662916666666668,17.008124999999993,14.815265337249432,15.385021275271137,22.324640850864796,14.636463334424489,11.087671717171718,11.855002525252527,11.582223344472647,12.292564453459054,12.795957061318134,11.985934625382496,7.587544642857143,7.70616071428571,7.779434746609851,7.210488202579271,8.111232145273284,7.010608533341773,20.0325,15.042499999999997,14.95967566254375,15.439030139597964,11.81044313075066,15.366845495301135
2000-05-31,PREMON,80.56,25.75,4.323333333333333,19.375,11.356666666666667,8.129999999999999,10.88,10.702222222222224,6.79,36.0725,52.38625,41.94916666666666,50.39054326238826,47.531981964769685,34.90485323250262,27.14571292365901,13.064583333333335,12.4739880952381,15.485749656830496,13.93043015948405,11.500414279634459,6.8114236247788496,3.8929166666666664,3.8606250000000006,4.1017602225166545,4.146309433755626,4.290344539182552,4.156572043758138,17.13625,17.48062500000001,17.815977333501607,14.939048739885575,18.71882739404431,17.960066641556807,11.388333333333334,10.388333333333332,10.826924791189075,10.288992510125375,10.801053451840158,9.57286314534926,6.1860833333333325,6.020416666666668,6.4912993746771965,5.380472612239074,6.853359690323634,6.938632454451056,15.520208333333333,14.019999999999992,13.241159202349658,15.077628072058632,21.288418086258844,16.710667031567255,11.00825,11.264648989898992,11.230222895572478,12.105353506295351,12.76253964091519,12.400221412492265,7.704255952380953,7.5293749999999955,7.383660847965911,7.237899460808694,8.679762484107771,7.504150001445253,19.790625,20.205624999999994,23.40480539752625,22.96054516970411,20.05118935810205,15.001120646262128
2000-08-31,MONSOON,42.895,6.41,3.4866666666666664,15.05,11.135,6.1579999999999995,28.07333333333333,11.185999999999998,7.542857142857144,15.225,60.52270833333334,45.827083333333334,47.39232595743296,45.625027178323656,49.936428917237635,50.72547501847251,13.838125,11.562916666666672,11.855449794098297,11.49863876980679,11.547292227842888,14.449876006234932,3.997499999999999,3.81,3.8557228001766592,3.9418485702110377,4.015148981459112,4.198459170350224,17.1,17.07750000000001,16.709586400100964,14.906755929651883,16.10502154002805,16.580435766546646,11.861666666666666,11.03458333333333,10.950154874713444,10.437190522364006,8.691547235824439,9.082769830705825,6.054062500000001,6.196166666666668,6.357979624806317,5.42254592509986,4.24447406079059,4.3292752423565215,19.723958333333332,15.305833333333327,19.174028854743128,16.78840606158446,26.183621481150222,13.787359432125573,11.040394841269842,10.910694444444447,11.212533737343485,11.978063504014084,10.210161387281582,11.345790409750487,7.732714285714286,7.645714285714281,7.447339365922404,7.265414930645648,6.143594004713963,6.9443465095855865,19.53125,19.859374999999993,20.13288323851575,20.351514904062967,24.815942487106426,23.140068647831768
2000-11-30,POMKH,81.96,16.18,3.8166666666666655,16.625,12.95,4.6960000000000015,12.25,11.536,7.8916666666666675,13.17,57.300625000000004,58.94541666666666,61.219395574459774,58.25942197266879,45.45505223370989,64.74152739087438,11.142083333333336,14.566250000000005,13.585269876458979,12.897607342146722,11.613613900905202,11.905444844031994,3.9903125,3.9758333333333327,3.8401003467726618,3.9196957221733304,3.6767168913830863,3.7747060862128174,16.446875,17.19500000000001,16.675751840060578,14.874532937032907,16.336067420497134,14.96010939195513,12.746041666666667,11.742083333333332,11.750092924828067,10.913352511356587,10.711510507091878,9.863631726100895,5.680375,6.176000000000002,5.693187774883791,5.292528747092123,4.999467481927167,4.859724595800878,23.817083333333333,15.734583333333326,16.404417312845876,16.60080125532981,19.365201211154737,18.57145728700364,11.456511904761904,11.105805555555559,11.34192024240609,11.893374257965599,11.544294878910383,11.873835119428087,7.943880952380953,7.762797619047614,7.625070286220109,7.293035005214744,6.706375652639492,7.1767680409476,17.505312500000002,19.721874999999994,17.34772994310945,17.92227403108042,24.756806364599342,20.082825521430177
2001-02-28,POMRB,42.985,4.1,4.45,16.970000000000002,12.483333333333333,4.7445,43.65,10.475714285714286,8.586,12.895,52.651875,62.099999999999994,53.92563734467586,52.52063983696487,56.50400676814608,55.61551283955478,9.493229166666666,13.110000000000007,9.791161925875388,10.072171688374658,15.023846211809756,12.063382520914423,3.9768749999999997,4.019166666666666,4.0840602080635975,4.122339703116705,4.1316564732356715,3.9076048304059854,14.93,17.00500000000001,16.793451104036347,14.842379601726828,16.941381591712556,16.471717144451212,13.444791666666667,11.98125,12.043389088230173,11.202999876124704,12.36381143754545,12.766443663506951,5.110125,5.932125000000002,5.313712664930275,5.180809624724261,4.993483326254563,5.761820393477368,24.832291666666666,23.713333333333328,27.302650387707526,20.15137830289497,21.45311886068725,13.620040122850481,11.742428571428572,10.97498412698413,10.995437859729368,11.722922955625213,12.005051335404671,11.70007746441883,7.999773809523811,7.702630952380947,8.009442171732065,7.320760084781373,8.667403604468669,7.317389063118378,15.394374999999998,19.340624999999992,15.56663796586567,16.24868544937817,13.865879960010819,17.412704901424
2001-05-31,PREMON,42.165,10.006666666666668,4.0925,14.91,17.475,6.1160000000000005,11.71,14.554444444444444,8.72,21.39,48.253125,52.50125,49.22138240680552,48.558003079664104,58.22000683186056,52.91334361085576,9.393958333333334,9.174166666666673,9.8773638221919,9.994360470719034,12.792167754448778,10.961794159110438,3.7839583333333326,3.961458333333333,4.087436124838159,4.133853560528765,4.419165607063423,4.228738159018387,13.8275,15.888750000000009,16.040070662421808,14.81029575481692,18.802176564732928,17.97348228096365,12.650625000000002,13.510833333333334,14.216033452938104,12.418057529487449,12.077483027777411,10.178074341638744,4.949208333333334,5.428625000000002,5.634627598958165,5.240593057807277,6.853359690323634,7.184249855572853,29.395625,23.920833333333327,21.065590232624515,19.86676295080934,22.939465890924744,22.7667766106423,11.43206746031746,11.938039682539685,12.419040493615398,11.928062590564362,12.044880254593298,11.550108483038183,7.6483750000000015,8.185130952380947,8.293665303039239,7.348590564309024,8.991574701949315,7.584130448794237,19.97,15.669999999999993,17.8959827795194,18.213786269444014,20.79548412224181,15.667714099960014
2001-08-31,MONSOON,44.1,8.962499999999997,3.61,7.379999999999999,10.606666666666667,3.61,35.36499999999999,9.621111111111112,6.0600000000000005,13.02,44.1425,52.802499999999995,47.172829444083305,46.70885874852297,50.65672579858631,42.588154189631084,10.594375,9.812291666666674,9.511418293315138,9.614700214690926,6.533169616753196,5.087943904225872,3.42875,3.992291666666666,3.8964616749028953,3.9759196476676513,4.0010135704763385,4.0717924759636706,13.55625,13.971250000000008,12.576042397453085,14.778281204375613,14.352134819803336,13.920297804796501,12.018333333333334,13.378750000000002,12.772286738429528,12.039149693563,11.093355335490047,11.862487108665512,5.045979166666667,4.791625000000002,4.824776559374898,5.005151678956901,4.24447406079059,4.709697503853934,29.066249999999997,25.74374999999999,26.785354139574704,22.363845738423286,29.33012318971406,13.460630932762694,11.30854761904762,11.546817460317463,11.299868740613684,11.679009355786018,10.743257122588398,12.516941719005835,7.3693333333333335,7.814416666666661,7.4001991818235435,7.3765268234371515,6.951641437096004,7.70132558042743,28.734375,15.118749999999993,15.94558966771164,16.4825502039462,19.911004906202336,17.877981582323727
2001-11-30,POMKH,45.565,12.833333333333336,2.1500000000000004,15.475,7.125,5.956666666666668,41.465,10.618,6.5633333333333335,51.98,45.219375,43.70375,46.52969766644998,46.045294757370584,46.352820679751176,37.44989071390139,13.293541666666666,8.975625000000008,10.840184309322417,10.566824797036071,9.400427094352176,8.92470266261261,3.3640625,3.5756249999999996,3.1978770049417373,3.370380872696516,3.717222957331586,3.820258678682525,13.841458333333332,13.683750000000007,13.73562543847185,14.746335919776424,12.798264966646729,11.610596402598144,11.639166666666666,11.922500000000003,10.513372043057716,11.049919803269493,12.43228106338488,11.179529563432927,4.909729166666668,5.106791666666668,5.277532602291606,5.06505943974722,4.999467481927167,4.822839510542106,27.69958333333333,33.04749999999999,32.65721248374483,25.59597192144917,21.762469734514635,25.16953521753892,10.967472222222224,11.317317460317463,11.02712124436821,11.540845875111565,11.503182081351877,11.07657700607471,7.309083333333334,7.482333333333328,7.06545284242746,7.404569288123182,6.81189181292668,6.923696568469831,41.54,24.821249999999992,30.359353800626984,29.348526275326464,20.840575442780263,16.00155686313935
