Date,Season,Shindkhede,Dhule,Sakri,Shirpur,Shindkhede_Trend,Shindkhede_SMA,Shindkhede_EWMA,Shindkhede_DES,Shindkhede_TES,Shindkhede_ARIMA,Dhule_Trend,Dhule_SMA,Dhule_EWMA,Dhule_DES,Dhule_TES,Dhule_ARIMA,Sakri_Trend,Sakri_SMA,Sakri_EWMA,Sakri_DES,Sakri_TES,Sakri_ARIMA,Shirpur_Trend,Shirpur_SMA,Shirpur_EWMA,Shirpur_DES,Shirpur_TES,Shirpur_ARIMA
2008-02-29,POMRB,7.85,6.6850000000000005,4.664285714285714,10.9,7.051875,8.047499999999994,7.78062510705092,7.669060484263048,9.505527554483033,9.28752445141471,7.123363095238096,7.2625595238095215,6.848574885606902,7.326534269495876,7.194448139805666,7.7241533235506665,4.280029761904762,3.998571428571428,4.073732831025502,3.937772666459349,4.1121102632289945,4.416511166001896,10.295833333333334,10.948749999999995,10.538146537083922,10.578139465802273,10.565151720062467,10.643022428396783
2008-05-31,PREMON,8.0075,9.109285714285717,5.7057142857142855,11.96,6.955625000000001,7.274374999999994,7.871375064230552,7.622964629071004,9.948493634306658,9.252233542339297,7.103065476190477,7.145238095238094,7.752859217078428,7.5570264838888725,8.823790887723879,8.845161098463645,4.506238095238095,4.154999999999999,4.726525412901015,4.20805692068092,5.99392171951499,6.127014198420511,9.915333333333333,10.871249999999996,11.106887922250355,10.804911411045726,12.265124430159977,12.09441100355787
2008-08-31,MONSOON,4.1000000000000005,6.265,3.7716666666666665,5.805,7.214625000000001,6.8293749999999935,6.362825038538332,6.590346321921507,8.186214718252748,9.222064646222442,6.958904220779221,7.101488095238094,7.1577155302470565,7.386863999733754,6.804231259509233,6.4310954591485325,4.488130952380952,4.405059523809523,4.344581914407275,4.100183109274881,3.517762123888703,3.441014442966676,10.3185,9.720416666666663,8.986132753350212,10.013756925276036,10.107254616106207,9.987749914296959
2008-11-30,POMKH,8.370000000000001,6.359285714285713,4.288,11.776,7.3920625,7.081874999999993,7.165695023123,6.931409110837155,7.710972285021533,9.099949524274338,6.77950487012987,7.1046428571428555,6.838343603862519,7.2511964835285845,6.024885068489718,5.869146115376843,4.350943452380952,4.6074166666666665,4.321949148644365,4.100586815082168,3.4310524691867093,3.679130887798335,10.875499999999999,10.110249999999997,10.102079652010126,10.300872338862739,8.795170940044073,7.219270641986496
2009-02-28,POMRB,8.912,5.5190909090909095,3.71,12.565999999999999,8.0555,7.347374999999992,7.8642170138738,7.317950940593441,9.505527482193417,9.082646713238749,6.646469155844155,6.813165584415582,6.310642525953876,7.023772157776299,7.061643499629137,7.46304953922837,4.265333333333333,4.368845238095238,4.07716948918662,3.998391062965074,4.771778362793228,5.048061158014031,11.61425,10.526749999999998,11.087647791206075,10.668382968701072,10.347770126707502,11.37808749281962
2009-05-31,PREMON,8.364999999999998,8.84,5.5625,14.75,8.54425,7.436749999999991,8.06453020832428,7.459111151943152,9.94849357294739,9.078545576960567,6.379266774891774,6.7458441558441535,7.322385515572325,7.258699185171504,8.318556655635206,8.242590964228171,4.058053571428571,4.3330416666666665,4.671301693511972,4.248679125187,5.982252338116718,5.880500021284856,11.66825,11.224249999999998,12.552588674723644,11.325891759315533,12.488744880105292,12.803099728212972
2009-08-31,MONSOON,9.05,5.47,3.2300000000000004,8.925,8.53825,8.674249999999992,8.458718124994569,7.736884097376867,8.186214660572952,9.06202395174082,6.163963744588744,6.547094155844153,6.581431309343396,7.023899717397135,6.384055425973166,6.235649955139614,3.9502678571428573,4.197625,4.094781016107183,4.048765504635833,3.4513755483645823,3.163456988595822,10.97875,12.004249999999997,11.101553204834186,10.949661610166139,10.93180407078702,10.465861402028533
2009-11-30,POMKH,7.329999999999999,5.016666666666667,3.171428571428572,9.088,9.605375,8.414249999999992,8.007230874996742,7.499044020106814,7.710972278288281,9.061614853488173,6.0490773809523795,6.211439393939392,5.955525452272704,6.760685328335366,5.469586778371643,5.537959614718725,4.036919642857143,3.918482142857143,3.725440038235739,3.8617055003132865,3.1669691964879614,3.460893004407385,10.2165,11.332249999999998,10.29613192290051,10.659227905627139,10.15721018771831,9.456138684024971
2010-02-28,POMRB,9.904,5.139285714285714,3.9642857142857135,9.738,10.46725,8.662249999999991,8.765938524998045,7.9842745930520875,9.505527464756243,9.022589474424521,6.079583333333332,6.1164880952380924,5.629029557077908,6.547803175529187,6.222519553247614,6.222313940540111,4.216607142857143,3.9820535714285707,3.8209783086557287,3.8419997229741423,4.153095567022526,4.308957613134636,10.439,10.625249999999998,10.072879153740306,10.51864459587263,10.761474958847232,10.364197390228881
2010-05-31,PREMON,15.91,8.300714285714282,6.001428571428571,11.48,10.585374999999999,10.548499999999994,11.623563114998827,9.87271499573232,9.94849356572011,9.042041267343194,6.362083333333332,5.981666666666663,6.697703448532458,6.774596226309175,7.645015090942829,8.16156021107114,4.511964285714285,4.091785714285713,4.693158413764865,4.201009819215613,5.726688037790238,5.677676721434055,11.0389375,9.807749999999999,10.635727492244184,10.678299212425557,12.143390337271068,11.862074071409928
2010-08-31,MONSOON,8.399999999999999,6.253333333333334,4.228571428571429,13.975,10.59675,10.385999999999992,10.334137868999296,9.325415632522256,8.186214731000554,9.192981740963429,6.716755952380952,6.177499999999997,6.519955402452808,6.705042530238275,5.758912502269807,5.74189073337364,4.8775892857142855,4.34142857142857,4.507323619687491,4.2000324408646845,3.484691320624073,3.427503073198597,10.840375,11.070249999999998,11.97143649534651,11.210598950396337,9.901630992674917,8.69390466716687
2010-11-30,POMKH,8.924999999999997,6.493333333333334,4.535714285714287,8.837499999999997,9.562916666666665,10.784749999999992,9.770482721399576,9.061756894409454,7.710972342025931,9.175571256726016,6.707589285714286,6.546666666666663,6.509306574805018,6.675836026803387,5.352193325140691,5.840717041300484,5.2039285714285715,4.682499999999999,4.51867988609821,4.256026767359565,3.601791068255845,3.986990079658921,10.8446875,11.007624999999997,10.717861897207904,10.838733517091335,10.550736247519552,11.657169612581043
2011-02-28,POMRB,8.4,6.5,5.525,8.4,8.807708333333332,10.40874999999999,9.222289632839747,8.73583579646945,9.505527544910002,9.170027325713098,6.526770833333334,6.886845238095235,6.505583944883011,6.6513103494912125,6.679777733337462,6.7720894216919705,5.577357142857144,5.07267857142857,4.921207931658926,4.489182231402118,4.974535636172187,5.133440569108137,10.290208333333332,10.673124999999997,9.790717138324743,10.456175154642331,11.004199498154426,10.11898777701105
2011-05-31,PREMON,9.143333333333333,6.866666666666667,7.051428571428572,12.8525,8.657708333333332,8.717083333333324,9.190707113037181,8.688948179874696,9.948493630394355,9.153428263088612,6.174223484848485,6.5283333333333315,6.650017033596473,6.677757288944753,8.427965207390526,8.941252977131548,5.6775714285714285,5.335178571428571,5.773296187566784,4.983971997261991,6.855635351757758,6.735827172983945,9.0153125,11.016249999999996,11.015430282994846,10.84470813113405,12.01598130706742,11.16650326579589
2011-08-31,MONSOON,9.125,6.240833333333334,6.166,8.166666666666666,8.313958333333334,8.898333333333325,9.164424267822309,8.650172477031186,8.186214726030704,9.153076901561157,5.580183080808082,6.525208333333331,6.486343553491217,6.619215183761668,5.7426447259599245,5.061962835568363,5.388732142857143,5.819535714285714,5.93037771254007,5.266856347127341,4.580799844691941,4.351479518880266,8.120208333333332,9.564166666666662,9.875924836463573,10.423977370385778,10.125432226747167,10.272222131789274
2011-11-30,POMKH,7.0,3.6854545454545455,3.4,4.446666666666666,8.092916666666666,8.417083333333325,8.298654560693386,8.078642183647116,7.710972344517948,9.152349629893024,5.385498737373737,5.823238636363634,5.365987950276549,6.235385725056417,5.337283815624784,5.987095151569655,5.222303571428572,5.535607142857142,4.918226627524041,5.004610264149949,5.0478536470507285,5.146471274662806,6.961145833333333,8.466458333333328,7.70422156854481,9.476673843409143,9.362086770306533,8.499835390857243
2012-02-29,POMRB,7.5749999999999975,4.5555555555555545,4.35,5.63,7.755351562499999,8.210833333333325,8.009192736416031,7.81015162604873,9.505527527589475,9.107372087707555,5.412770991161617,5.337127525252522,5.041814992388151,6.015018140649725,5.658015133377328,5.1249195249839765,5.020753968253969,5.2418571428571425,4.6909359765144245,4.937244577239483,5.346686706008032,5.164582486684448,6.210837797619047,7.773958333333329,6.874532941126885,8.868696741752398,9.065744653979976,7.802549346515171
2012-05-31,PREMON,8.2,7.253636363636364,6.895,6.35,7.6060156249999995,7.974999999999991,8.085515641849618,7.774760389015839,9.948493604582737,9.075566740430144,5.750701753108003,5.433869949494946,5.926543540887437,6.174935336211469,7.07357987715616,7.327798276721263,5.0387579365079365,5.20275,5.572561585908655,5.345529132512192,6.5842360965469835,5.952677917240407,6.955008928571428,6.14833333333333,6.664719764676131,8.472203524362902,9.882816523110327,10.201957343622821
2012-08-31,MONSOON,7.3678125,6.072041666666667,4.7100317460317465,8.66670238095238,7.5982031249999995,7.535703124999991,7.79843438510977,7.536248956073817,8.18621469051008,9.057475673796036,6.450554886086136,5.3916720328282794,5.984742791199129,6.160034299407163,5.016010192932231,5.564472164901255,5.543619047619048,4.838757936507936,5.227549649957892,5.305773153202588,4.357223600139578,4.118876659430056,8.369175595238094,6.273342261904759,7.465512811186631,8.508299850055398,6.969168475432284,6.9346052905305395
2012-11-30,POMKH,7.5625,6.5576923076923075,5.0,9.9,7.663828125,7.676328124999991,7.704060631065862,7.412626740565985,7.710972290911947,9.022949920073291,7.0192570866633375,6.10973147338772,6.213922597796401,6.21035148022092,4.811749172072972,5.319717168041462,6.111605158730159,5.238757936507937,5.136529789974735,5.317492597719879,4.311653718547765,4.336482444856653,10.150425595238096,7.636675595238092,8.43930768671198,8.735403170018145,7.061961539322991,7.9717557846396225
2013-02-28,POMRB,6.95,7.2821428571428575,6.788888888888889,11.49,7.4028515624999995,7.520078124999992,7.402436378639517,7.1661416785170475,9.505527479772853,8.993304960779664,7.184047332875458,6.791378298784546,6.641210701534984,6.348486255208263,6.357362436629085,6.5828483427335005,6.35972619047619,5.848480158730158,5.797473429540396,5.656131410834638,5.582248522499241,5.42726501241955,10.771837797619048,9.101675595238092,9.659584612027189,9.180060570767568,8.58112568022861,9.855470607013636
2013-05-31,PREMON,9.35,9.076666666666666,9.0,14.74,6.700729166666667,7.807578124999993,8.18146182718371,7.600597270930288,9.94849355033347,8.95217237161343,7.010231627747253,7.2471358745421215,7.615393087587657,6.7023909936383,8.503738247084128,8.820776934136518,6.240034722222222,6.374730158730158,7.078484057724237,6.376372766563248,7.736290091539527,7.499364006666992,10.071583333333333,11.199175595238092,11.691750767216313,10.072510636310733,10.883817851719574,12.126972388383656
2013-08-31,MONSOON,4.130000000000001,5.567333333333334,4.59,5.247999999999998,6.444427083333333,6.998124999999993,6.560877096310226,6.581755564243503,8.18621464809688,8.959966042508524,6.844486607142857,7.120958791208788,6.796169185885928,6.552886247199535,6.587797159819408,6.704617880367252,5.9186805555555555,6.344722222222222,6.083090434634543,6.200263114826856,5.905663393069804,5.7099262055123035,9.584559523809524,10.344499999999996,9.114250460329787,9.308899064898277,9.700336185215347,11.033673338705876
2013-11-30,POMKH,5.183333333333334,5.671875000000001,4.1625000000000005,7.716666666666666,6.3073958333333335,6.403333333333325,6.0098595911194685,6.110366981071449,7.710972215174431,8.864207517633968,6.578250801282052,6.899504464285712,6.346451511531557,6.436516264228382,5.634968753723678,5.335718601358328,5.360347222222222,6.135347222222222,5.314854260780725,5.948490914486803,5.166078931202646,4.872361628434689,8.866285714285713,9.798666666666664,8.555216942864538,9.060464869624631,8.353110252062699,6.766814311992796
2014-02-28,POMRB,7.27875,6.842000000000001,5.0555555555555545,9.777142857142858,6.590052083333334,6.485520833333326,6.517415754671681,6.303435332694575,9.505527379548406,8.791661637869316,6.449449519230771,6.7894687499999975,6.544670906918935,6.487786063348508,6.564481767183273,6.250324290426842,4.926875,5.702013888888889,5.211134778690656,5.8764425106234395,5.7329034047244845,5.126710357111575,8.615761904761904,9.370452380952377,9.043987308575865,9.180214567814023,9.05870921531739,9.151794178710189
2014-05-31,PREMON,7.9250000000000025,7.386923076923077,6.266666666666668,10.706666666666663,7.432604166666667,6.129270833333326,7.08044945280301,6.609038387557778,9.948493453492594,8.76194881724759,6.541151041666668,6.367032852564099,6.881571774920592,6.603359293127017,8.477522417431024,8.62319509584137,4.797395833333334,5.018680555555556,5.633347533881061,6.029113538973898,7.103284443289723,6.630622866731082,8.804821428571428,8.362119047619043,9.709059051812185,9.429216382794866,10.848500114947987,11.810314825272652
2014-08-31,MONSOON,7.816250000000001,6.2266666666666675,3.855555555555555,7.277142857142858,7.758102678571428,7.050833333333326,7.374769671681806,6.803410609796988,8.186214536589574,8.745549960664626,6.433019230769232,6.5318661858974325,6.619609731619022,6.55268247295564,5.961886919088672,5.474988905462388,4.708333333333334,4.835069444444445,4.922230742550859,5.714095647832583,4.399009015279266,3.9872699992538543,8.406309523809524,8.869404761904757,8.736292573944453,9.091544641743477,8.7288655972111,8.141528140560922
2014-11-30,POMKH,8.237499999999999,5.746153846153848,3.861111111111111,7.2,7.9276116071428575,7.814374999999992,7.719861803009083,7.052431511801075,7.710972141606863,8.727459880268215,6.17598717948718,6.550435897435895,6.270227377432953,6.446016542270441,5.472383145553119,5.780543113734134,4.6913888888888895,4.759722222222222,4.4977828899749595,5.425089320350657,3.9806316825330743,3.7960182714920316,8.03779761904762,8.740238095238091,8.121775544366672,8.795232160301369,8.084246434835453,7.845630272882835
2015-02-28,POMRB,6.828571428571429,5.902666666666666,4.644444444444447,7.105714285714287,8.396517857142857,7.701830357142851,7.363345653234022,6.873225857384084,9.505527337415025,8.717912812789505,6.0442884615384616,6.315602564102561,6.123203093126438,6.373664810989728,6.487284748761099,6.428028725306939,4.922361111111112,4.656944444444445,4.556447511762754,5.305725643878543,4.915187566253097,4.800035718967793,8.212321428571428,8.072380952380948,7.715351040905718,8.530971040912853,8.73182127593655,9.016674693133492
2015-05-31,PREMON,9.73125,6.270000000000001,6.542222222222222,10.43,8.553705357142857,8.15339285714285,8.310507391940412,7.485124204643746,9.948493406725872,8.681667423039281,5.961540064102565,6.036371794871792,6.1819218558758635,6.358615176031133,8.089529064768191,7.779631909670021,5.170000000000001,4.725833333333333,5.350757395946541,5.546665345341911,6.454699214732136,6.346961744047881,8.752678571428572,8.003214285714282,8.80121062454343,8.839020341883812,9.972627724208017,10.380520899928628
2015-08-31,MONSOON,9.76125,6.290000000000001,5.427777777777778,8.95,8.562113095238095,8.639642857142848,8.890804435164249,7.937655014151361,8.186214508413194,8.701495572721356,5.922104166666667,6.0522051282051255,6.2251531135255185,6.3481356439301235,5.311117620145952,5.030722416423485,5.4897222222222215,5.118888888888889,5.381565548679036,5.556809677714074,4.134827813947921,3.9929215081533247,8.964464285714286,8.421428571428569,8.860726374726058,8.862012589848597,7.993299848564691,7.849600840220317
2015-11-30,POMKH,7.550000000000002,5.020833333333333,4.2700000000000005,9.85,8.701614583333333,8.46776785714285,8.35448266109855,7.701259410193778,7.7109721334488714,8.721415718062854,6.222291666666667,5.870874999999996,5.743425201448645,6.1736700094987125,5.0790446918586145,5.8006649123818645,5.929555555555555,5.221111111111111,4.936939329207421,5.350370580778335,4.48031772286029,4.559335090468693,9.155357142857143,9.083928571428569,9.256435824835634,9.024924619502114,7.912623447053037,8.471742971493725
2016-02-29,POMRB,7.583333333333332,6.3125,6.793333333333332,6.15,8.666458333333335,8.656458333333324,8.046022929992462,7.53791890622296,9.505527322181125,8.699228857687796,6.405083333333334,5.97333333333333,5.971055120869186,6.190262358920042,5.974268228778446,5.883566914327024,6.051055555555555,5.758333333333333,5.679496930857786,5.6279665647526995,5.377105778017594,5.372490146652945,9.360178571428571,8.844999999999997,8.01386149490138,8.57169706072566,9.22089366065474,9.850439759975913
2016-05-31,PREMON,10.0925,8.261666666666667,7.912000000000001,12.912857142857144,8.625431547619048,8.746770833333326,8.864613757995478,8.060734702074155,9.948493399260155,8.678186372815619,6.402383928571429,6.471249999999996,6.887299739188179,6.458637036101113,7.9091958411892245,7.624715413731565,6.134250000000001,6.100777777777777,6.572498158514672,6.086063334239825,7.618326877420439,7.404752611988005,9.037455357142857,9.465714285714283,9.973459754083684,9.26935549399058,10.123396986639326,9.937592233053786
2016-08-31,MONSOON,9.11875,5.7606666666666655,5.03,8.105714285714287,8.869300595238094,8.586145833333326,8.966268254797287,8.191852920537526,8.186214504665546,8.704439786317932,6.471431547619048,6.3389166666666625,6.436646510179573,6.366137445156722,5.913780765142259,6.449810936980915,6.09425,6.001333333333333,5.9554988951088035,5.963121883999923,5.384205328367905,5.2420643076182465,9.24214285714286,9.254642857142855,9.226361566735925,9.089269317809611,8.69013769573246,9.164440715740993
2016-11-30,POMKH,7.864285714285715,5.528571428571429,5.333333333333333,8.1125,8.956249999999999,8.664717261904753,8.525475238592659,7.966424944185604,7.710972123088466,8.712003958649229,6.337957417582418,6.465851190476187,6.073416477536315,6.25547297238961,5.273628105525462,5.306131261078965,5.869208333333332,6.267166666666666,5.706632670398616,5.9026619913120895,5.044547325591876,4.717450099194595,9.287410714285716,8.820267857142854,8.780816940041555,8.938886432116918,8.248600467432976,8.329207361114623
2017-02-28,POMRB,9.22,6.3571428571428585,5.4099999999999975,9.525,8.803236607142857,9.07388392857142,8.803285143155595,8.149176719937637,9.50552731505542,8.696195598996134,6.123050366300366,6.477011904761902,6.186907029378933,6.267204088515504,6.2817425222172085,6.263811999909358,5.790208333333332,5.921333333333332,5.587979602239169,5.8579547135153,6.148941719790483,5.8279021526026185,8.902946428571429,9.664017857142854,9.078490164024934,9.037734902404162,9.071356961406572,8.374925036178812
2017-05-31,PREMON,9.151428571428571,7.149230769230769,7.495,9.900000000000002,8.845535714285715,8.83861607142856,8.942542514464785,8.264507278036538,9.948493408979402,8.705712260674408,5.979043040293041,6.1989029304029275,6.571836525319668,6.38060151261371,8.12192056258657,7.79391818177696,5.659166666666667,5.817083333333333,6.350787761343501,6.200519531263296,7.493702276272148,7.105282929335538,8.777901785714286,8.910803571428568,9.407094098414962,9.180696012406095,10.799145982082738,11.986632963272527
2017-08-31,MONSOON,8.835714285714285,5.153846153846153,4.815,8.042857142857144,9.140297619047619,8.767857142857133,8.899811222964585,8.267629726077425,8.18621450469907,8.713757891615826,5.911533882783883,6.0471978021977995,6.004640376730261,6.219227821891952,5.648790935684986,5.652675122157368,5.512125,5.763333333333333,5.7364726568061,6.010672376814835,5.137964753694366,4.688654644872398,8.729464285714286,8.895089285714283,8.861399316191836,9.004672952908484,8.502183419537861,7.59975646396974
2017-11-30,POMKH,8.485714285714286,4.983333333333333,4.5,7.174999999999999,9.12595238095238,8.923214285714277,8.734172448064465,8.180408548726062,7.71097212020892,8.715855619146772,5.981706730769231,5.910888278388276,5.59611755937149,6.056702517941425,4.885409824383092,5.015037112951184,5.4953125,5.555,5.24188359408366,5.776856865956819,4.811301527509898,4.555941464390395,8.986517857142857,8.660714285714281,8.1868395897151,8.718178676918942,8.089938232299094,8.248371546533289
2018-02-28,POMRB,10.956666666666665,6.362307692307692,5.066999999999998,10.075,8.912213541666667,9.357380952380943,9.623170135505344,8.748793359845017,9.505527318571762,8.711534872185895,6.3982532051282055,5.912179487179484,5.902593612545971,6.095051577938899,5.836919291514276,5.972207290146816,5.781999999999999,5.469250000000001,5.171930156450195,5.667879540854299,5.666084531590761,5.379730987886285,9.17875,8.798214285714282,8.94210375382906,8.939843460168765,8.730326454452786,8.147736044568916
2018-05-31,PREMON,7.3,7.705448717948718,7.7035,11.406428571428574,8.91918898809524,8.8945238095238,8.693902081303207,8.227047966664813,9.948493430369917,8.752130506254684,6.860423951048951,6.051233974358972,6.62373565470707,6.3033867800569965,7.839316042228138,7.625782306876637,6.112069444444444,5.521375,6.184558093870117,6.055251596304835,7.069019846327298,6.764323132345984,9.695178571428572,9.174821428571423,9.927833680868867,9.338677652076745,10.666754167943763,11.833614098027432
2018-08-31,MONSOON,8.977232142857146,7.9300000000000015,6.9,8.074285714285715,,8.929903273809515,8.807234105924781,8.276580791641074,8.186214507034254,8.72574948689799,,6.745272435897434,7.146241392824242,6.51378424570108,5.668578210999181,5.8363991994756095,,6.042625,6.47073485632207,6.255340660088246,4.976659809015688,4.699560886373263,,9.182678571428566,9.186414494235606,9.142560531772899,8.753528571539057,8.35313391698601
2018-11-30,POMKH,8.4,5.904545454545455,5.0555555555555545,11.275,,8.908474702380943,8.644340463554869,,7.710972124000639,8.730149044462253,,6.975575466200464,6.649563017512728,,5.89885507564372,6.554095891704482,,6.1815138888888885,5.904663136015463,,5.584365763098364,5.518202128449168,,10.207678571428566,10.021848696541365,,8.289788954547575,8.054100521198201
