Date,Season,Holalkere,Hosdurga,Molakalmuru,Hiriyur,Challakere,Chitradurga,Holalkere_Trend,Holalkere_SMA,Holalkere_EWMA,Holalkere_DES,Holalkere_TES,Holalkere_ARIMA,Hosdurga_Trend,Hosdurga_SMA,Hosdurga_EWMA,Hosdurga_DES,Hosdurga_TES,Hosdurga_ARIMA,Molakalmuru_Trend,Molakalmuru_SMA,Molakalmuru_EWMA,Molakalmuru_DES,Molakalmuru_TES,Molakalmuru_ARIMA,Hiriyur_Trend,Hiriyur_SMA,Hiriyur_EWMA,Hiriyur_DES,Hiriyur_TES,Hiriyur_ARIMA,Challakere_Trend,Challakere_SMA,Challakere_EWMA,Challakere_DES,Challakere_TES,Challakere_ARIMA,Chitradurga_Trend,Chitradurga_SMA,Chitradurga_EWMA,Chitradurga_DES,Chitradurga_TES,Chitradurga_ARIMA
2006-02-28,POMRB,5.420000000000001,5.432499999999999,8.775,6.1433333333333335,4.715,9.18,6.2775,6.721845238095234,6.274279891594821,6.7303929532711875,6.617812783650279,5.472044716972455,6.5171874999999995,6.423124999999992,6.016402382853709,5.754614979752396,6.201330242339507,6.304319654770802,9.30625,11.315,10.376864854803642,11.270709780957342,11.91053729980309,11.334774176446711,7.574107142857144,9.097380952380952,8.637527173532483,7.10103501933957,8.134909224909705,8.137224428458126,6.2925,8.71541666666667,7.970382638110654,10.57654338901862,7.985192101805079,9.88879831374551,8.696666666666667,9.387708333333332,8.945802655333438,8.86660779364153,9.241379811936469,9.58629807394068
2006-05-31,PREMON,6.25,8.285,10.11,9.09,7.6933333333333325,8.435,7.062708333333333,6.110416666666663,6.264567934956892,6.593510717006466,7.968061618044599,7.883526124499672,6.8090625000000005,6.395624999999991,6.923841429712225,6.877942179743478,6.6575542860847445,6.789578584265113,9.792916666666667,9.306249999999999,10.270118912882186,11.001093529343027,12.678162577276346,11.9211243534652,7.762738095238095,7.8915476190476195,8.81851630411949,8.212740147916247,7.482033758832719,8.463224154840045,7.112291666666667,6.481250000000004,7.859562916199726,10.656147933193026,3.6420710915040804,8.667903957391783,8.88675,8.817083333333333,8.741481593200064,8.695968070105364,10.337767792441385,9.096413357557145
2006-08-31,MONSOON,9.551666666666666,8.07,10.11,8.343333333333334,8.3,10.19,8.122083333333334,6.4445833333333296,7.579407427640801,7.419639080947892,5.78867213085524,5.222063428596266,7.15375,6.638749999999991,7.382304857827336,7.375353827607068,7.654471513695031,8.477380599447997,10.699270833333333,9.306249999999999,10.20607134772931,10.818517762710806,9.815094602227376,12.608859521815177,8.801205357142857,7.256666666666667,8.628443115805027,8.254399096822837,8.897313812981487,9.647566358006356,9.125052083333333,6.103750000000003,8.035737749719836,10.738118084771703,4.1384586566264785,9.244347807739265,9.254999999999999,8.576249999999998,9.320888955920037,9.099043868053673,8.544264817931548,8.204690532566739
2006-11-30,POMKH,9.501666666666667,6.13,12.123333333333335,9.498571428571427,11.775,8.984,9.179583333333333,7.68083333333333,8.348311123251147,8.000120127746467,6.277198894312005,7.381756838596409,7.495535714285715,6.979374999999992,6.881382914696402,6.74463582101347,5.8750117242920785,5.808454089915478,11.746041666666667,10.279583333333331,10.97297614197092,11.36577881106969,7.774613961028321,7.923713171610606,9.997038690476192,8.268809523809523,8.976494440911587,8.934391236797868,6.494885802327006,8.330731398900578,11.010604166666667,8.120833333333337,9.531442649831902,10.831699321889857,6.205887208397719,10.040955884546236,10.09926785714286,9.197249999999999,9.186133373552021,9.029424241607526,7.807421983907905,7.716812708463866
2007-02-28,POMRB,8.95,6.8275000000000015,12.1325,10.402500000000002,12.74875,9.642000000000001,9.549999999999999,8.563333333333329,8.58898667395069,8.263341564878909,8.586082127890942,8.474410335511152,7.641160714285715,7.328124999999993,6.859829748817842,6.7314126285873455,7.378495534835431,7.247406320393677,12.524791666666667,11.118958333333332,11.436785685182553,11.739421600965727,11.41966682285469,10.814192143176278,10.992184523809524,9.333601190476191,9.546896664546953,9.740033034284801,10.089897655901039,10.125942028911977,12.693326388888888,10.129270833333337,10.818365589899141,10.928900300672375,13.146359619284727,12.147856191069875,11.000285714285717,9.31275,9.368480024131213,9.176988369819309,9.653191170441813,10.434556430392394
2007-05-31,PREMON,11.18,9.624285714285717,15.126666666666667,14.3975,14.744000000000002,14.727142857142859,8.922833333333331,9.795833333333329,9.625392004370415,9.077265893976916,10.666757032207515,9.869813849842823,7.444375000000001,7.662946428571423,7.965612135004992,8.014498395771495,8.000401933222513,7.984005250102767,11.796041666666666,12.373124999999998,12.912738077776199,12.990176112701658,13.891233023717655,15.221876905916837,11.298515873015873,10.660476190476192,11.487137998728173,12.371123622058384,11.112517637102753,10.84448775100337,13.407840277777778,11.891937500000003,12.388619353939486,11.033028018221648,13.759786849449792,11.934742259832719,10.897619047619049,10.885785714285714,11.51194515733587,10.812196055239164,10.769991136373637,9.385922000375665
2007-08-31,MONSOON,7.584999999999999,7.895714285714287,11.323333333333332,10.996999999999998,14.711111111111107,11.106000000000002,8.268583333333332,9.304166666666664,8.809235202622249,8.656190516127568,9.53095533394828,8.667433775508849,7.152187500000001,7.6193749999999945,7.93765299528871,7.898572058201435,8.99460999905921,9.450888796959926,10.083645833333334,12.676458333333331,12.276976179999052,12.569777445677694,13.226775729731859,11.686569848729434,11.22420138888889,11.323892857142859,11.291082799236904,11.533190626947956,13.747248874976096,12.594020425279727,13.124593749999999,13.494715277777779,13.317616056808134,11.137589787646974,12.702675854152975,10.615602304430954,10.672452380952382,11.114785714285714,11.349567094401522,10.906987888354948,11.359748359414912,13.312412027232813
2007-11-30,POMKH,6.450999999999999,4.73,5.08,9.295555555555557,11.08,7.246666666666666,7.446708333333333,8.541499999999997,7.865941121573348,8.035608110092516,7.349389273073843,6.388465881534863,6.6521726190476205,7.269374999999996,6.654591797173226,6.376716003299843,6.063298103307365,5.708346203725061,8.292083333333334,10.915624999999997,9.398185707999431,10.204653388396814,11.19126932426823,9.651085370888351,10.996618055555555,11.27313888888889,10.492871901764365,10.20352864391709,9.747792630871064,10.037185126688808,12.622930555555554,13.320965277777779,12.42256963408488,11.231005125067348,14.200211424953654,11.061038861318705,10.152559523809526,10.68045238095238,9.70840692330758,9.818139245651144,9.850375542754,7.815325588798811
2008-02-29,POMRB,6.7666666666666675,5.89,5.476666666666668,10.011,11.177777777777774,9.578,6.718732142857142,7.995666666666664,7.426231339610676,7.6774380514772025,7.730000010365077,6.653990660503325,6.115922619047619,7.034999999999995,6.3487550783039355,6.103561840610774,6.358751157495709,6.1543184418135155,7.183333333333334,9.251666666666663,7.829578091466326,8.73524448455234,9.737068945026511,8.437032692909467,11.15001388888889,11.175263888888889,10.300123141058618,10.051863985815274,10.829811929063,10.182318989346822,12.140694444444442,12.928222222222221,11.924652891562037,11.325219570965698,13.436966180263141,10.38458605362283,9.505166666666668,10.664452380952378,9.656244153984549,9.731458640052095,10.158682096099916,8.9204665712358
2008-05-31,PREMON,6.788333333333334,6.561666666666667,7.45,12.968333333333335,12.301666666666668,10.632,6.673839285714286,6.897749999999997,7.171072137099739,7.425765943981585,9.189915575746896,8.657379330865812,6.105625,6.269345238095232,6.433919713649028,6.2683206223567804,7.0432116010745975,7.4192798466004,7.468916666666668,7.332499999999998,7.677746854879795,8.397772974724944,10.2872761205714,7.9526177079807265,11.709486111111111,10.817972222222222,11.367407217968506,11.68344362435281,11.029718009794196,10.988579496983846,11.819642857142856,12.317638888888887,12.075458401603889,11.423540336571756,13.30441404416542,11.384998731401076,9.389083333333334,9.640666666666663,10.046546492390728,9.985379894980436,11.043867096529166,11.199925760698335
2008-08-31,MONSOON,6.152857142857143,6.668333333333332,10.13,13.653333333333334,13.295555555555556,10.022,6.758380952380953,6.5397142857142825,6.763786139402701,7.066697635223867,6.690841461537856,5.879180672374272,6.469107142857143,5.962499999999993,6.52768516152275,6.405025771305396,6.436056916662406,7.001964767284906,8.456270833333335,7.034166666666666,8.658648112927878,9.062294321129704,7.252284399208513,6.929397587130309,12.53482738095238,11.482055555555556,12.281777664114436,12.765675700499104,12.685431301105048,11.802043139460359,11.650535714285715,11.963749999999997,12.563497263184555,11.525570245936798,11.224339049924927,11.614178429835087,9.1225,9.369666666666662,10.036727895434437,9.986030327680522,9.856721304766857,9.995560500483966
2008-11-30,POMKH,7.524000000000001,5.875,8.558,11.115,9.927142857142858,7.401999999999999,6.998537202380954,6.807964285714283,7.067871683641621,7.192298859300325,5.167787630000311,5.518199443550435,7.062113095238096,6.248749999999993,6.26661109691365,6.111677625725165,4.517217894825235,4.699308279386066,9.525750000000002,7.903666666666666,8.618388867756726,8.988455768764632,6.235880649924398,8.727825498882074,13.015089285714287,11.936916666666667,11.815066598468661,11.76757789651837,11.389648245469239,11.609022755295832,11.58282738095238,11.675535714285711,11.508955500767875,11.617286217734991,10.72872489111723,12.769610588324765,8.797708333333334,9.408499999999997,8.982836737260662,9.202201290635177,8.517769003011955,7.728845241884473
2009-02-28,POMRB,6.37,7.652857142857143,9.8975,14.794285714285712,10.977777777777774,7.290000000000001,7.358075892857143,6.7087976190476155,6.788723010184972,6.959504968372614,7.070585230184733,7.315311030231288,7.346220238095238,6.689464285714278,6.821109515291047,6.775977965093122,6.85947290013029,6.99633869206937,9.871791666666669,9.008875,9.130033320654036,9.384811272248148,8.65148808071828,9.901781931099933,12.68350108225108,13.132738095238096,13.00675424479548,13.455425826323522,12.600802204906627,11.358083654095374,11.309674603174603,11.62553571428571,11.296484411571836,11.712859741919221,11.680870082525399,11.42192165483905,8.4945,8.836499999999997,8.305702042356398,8.60496960721749,9.431228556767438,8.942728915949399
2009-05-31,PREMON,9.10625,9.542857142857144,11.585,12.02714285714286,11.96,10.321666666666667,6.880847222222222,7.288276785714283,7.7157338061109835,7.5582706478353,8.653388868906111,8.242940537447437,6.975303571428572,7.434761904761897,7.909808566317485,8.000605002999333,8.503897744418447,8.679819154001642,9.223083333333333,10.042625,10.112019992392423,10.215530379027976,11.776375141075647,11.470849110460023,11.704978354978357,12.897440476190479,12.614909689734432,12.582053085498503,14.99111491947098,14.026152253943817,10.881531746031744,11.540119047619044,11.561890646943102,11.812090602780744,12.979514910639155,11.509996474778129,7.953833333333333,8.758916666666664,9.112087892080506,9.082997108750419,9.681731074292287,11.148656404686712
2009-08-31,MONSOON,6.71125,5.96,8.763333333333334,11.941818181818185,11.452,7.906666666666666,5.867569444444444,7.427874999999997,7.313940283666589,7.31842573375159,7.489346405947168,7.319247894246324,6.238071428571429,7.257678571428564,7.12988513979049,6.998282185331124,9.053219639756191,9.225849954635924,8.103333333333333,9.700958333333332,9.572545328768786,9.83781394825682,11.102864588511201,9.838708983484551,10.742109307359309,12.46956168831169,12.345673086567933,12.164062477277907,13.081885743392366,11.645103199666808,10.32114236111111,11.079230158730155,11.51793438816586,11.910200718956666,12.006305639322292,12.621423216042025,7.709083333333334,8.230083333333331,8.62991940191497,8.705434983332658,8.922358987990897,9.038202825564674
2009-11-30,POMKH,3.1477777777777787,3.616,4.735,4.998333333333334,8.345555555555556,5.192,4.836788194444445,6.3338194444444404,5.647475281311065,6.147885378393498,5.853991438209995,6.03960550860244,5.345044642857143,6.692928571428565,5.724331083874294,5.384712642172957,4.605049907439279,4.259611414531253,6.905833333333334,8.745208333333332,7.637527197261272,8.239689320330145,7.824155460969038,6.5719823313991865,10.509597402597404,10.940395021645024,9.406737185274093,8.006188281608221,10.253281396976252,10.83661890189241,10.21820138888889,10.683833333333329,10.248982855121739,11.998819843028869,8.691735265885974,10.000945462987302,7.547875,7.677583333333331,7.254751641148982,7.625000387328743,7.103099540029304,5.740381038929165
2010-02-28,POMRB,2.64,4.0139999999999985,4.7625,13.207999999999998,8.07625,7.542000000000002,4.096684027777778,5.40131944444444,4.444485168786639,5.163359607522096,5.38907733484419,4.561356460485782,4.929875,5.783214285714279,5.040198650324576,4.711353090474666,5.162333834150126,5.344281552642677,6.331354166666667,7.461458333333333,6.4875163183567635,7.166652593582028,7.781621665468852,6.067450404067627,10.723685606060606,10.543823593073595,10.927242311164456,10.956407487007759,7.842983880912092,8.247077649993486,10.326763888888891,9.958451388888886,9.379889713073043,12.087031543996233,9.880594454517148,9.849318174019954,7.453833333333334,7.740583333333332,7.36965098468939,7.551149680300583,7.693093966190839,7.099257442073078
2010-05-31,PREMON,4.59,6.0375,7.14,11.753333333333336,14.038,8.78,4.1642013888888885,4.2722569444444405,4.502691101271983,5.000988953235698,6.013795127234478,6.037040098637838,4.691624999999999,4.906874999999992,5.439119190194745,5.287144088062405,5.3299121929874165,5.996649218588541,6.118125,6.350208333333333,6.748509791014058,7.232271012214631,8.837346906821084,7.002213525087162,11.107708333333335,10.475371212121214,11.257678720032008,11.369028817931294,12.53949338445137,13.048209912031357,9.960881944444445,10.477951388888885,11.243133827843826,12.194891573431986,10.243333927205052,9.473717854154852,7.6035,7.3551666666666655,7.933790590813633,7.868936315231844,8.752994726549332,9.674534277004987
2010-08-31,MONSOON,5.306666666666667,6.144,8.6125,13.928333333333335,10.2425,8.696000000000002,4.747916666666667,3.9211111111111077,4.824281327429857,5.0848486480848365,3.972034953432362,4.509039665708644,4.2952916666666665,4.952874999999992,5.721071514116847,5.642067293302409,5.6271969993765625,6.3254798523187725,6.124687499999999,6.3125,7.494105874608435,7.767381556017185,7.066605866247673,7.734052984188681,10.418666666666669,10.972000000000001,12.32594056535254,12.79049013176133,12.213871784055375,11.523039392137056,9.598084821428571,10.175576388888885,10.842880296706296,12.291093093929264,12.518280147665523,12.674799292354775,7.171437500000001,7.552499999999998,8.238674354488179,8.073502003852004,7.744340644165239,7.9209331719448715
2010-11-30,POMKH,5.092499999999999,1.5260000000000002,3.18,6.0840000000000005,6.627999999999999,5.6,5.087916666666666,4.407291666666663,4.931568796457913,5.08521703885512,3.3248092066799404,4.935993796547281,4.221354166666666,4.430374999999992,4.043042908470108,3.700360467023822,3.9247653394548503,4.353823968026354,6.572125,5.92375,5.768463524765061,6.319489736189713,5.212713457752197,6.722457846997866,9.327363636363637,11.243416666666668,9.829164339211523,8.89339956593133,11.460953448058444,11.644106740038474,8.804732142857143,9.746187499999996,9.156928178023778,12.37615827989967,8.172144405190549,10.135955389704778,6.399000000000001,7.654499999999999,7.183204612692906,7.297866730939336,6.725213507908453,6.116756835471598
2011-02-28,POMRB,5.364999999999998,2.933333333333333,6.37,6.609999999999999,6.891428571428572,3.6775,4.972708333333333,5.0885416666666625,5.104941277874747,5.161795537808549,4.952353515205631,5.5876775551678595,4.448607142857143,4.160208333333325,3.599159078415398,3.3183184770186025,3.4098373389293024,3.6695971546087267,7.0345625,6.3256250000000005,6.009078114859037,6.402014308426418,5.618784034303254,6.3977851218121184,8.779655303030303,9.593916666666669,8.541498603526914,7.548175111890024,8.961939068449343,9.208333179489088,8.109919642857145,9.449982142857138,8.250728335385695,12.462512485195607,8.006357896813732,7.950610854134181,5.927416666666666,6.688374999999999,5.780922767615744,6.172325229245074,7.634831931610071,6.796189525932285
2011-05-31,PREMON,4.585,6.526666666666667,9.111999999999998,9.620909090909091,8.876000000000003,6.465,4.708368055555556,5.087291666666663,4.896964766724849,4.998463199812626,7.055818936771388,7.580101677209656,5.235214285714285,4.282499999999992,4.770162113715905,4.772961937997925,4.088401063526661,5.184260232451087,8.46675,6.818625000000001,7.250246868915422,7.37160401344732,8.515056572332782,7.066835597200099,9.17159375,9.060810606060608,8.973262798479784,8.706102865949319,8.047023603517477,9.255684325573725,8.549200892857144,8.15948214285714,8.500837001231417,12.5557027799296,10.82940982354387,9.578493447403778,5.707958333333333,6.109624999999998,6.0545536605694465,6.196840684356542,7.146715620246054,7.2409043061971925
2011-08-31,MONSOON,4.3900000000000015,7.472857142857142,10.34,11.67909090909091,9.846,7.238333333333332,4.716180555555556,4.858124999999996,4.69417886003491,4.826319353742305,4.524362615643638,4.57163030067002,6.585714285714285,4.614714285714278,5.8512401253724,5.981969120351355,5.702017757142803,6.685552197864258,10.22175,7.2505000000000015,8.486148121349252,8.437382046372106,8.40933581142308,7.567072932334476,10.72996527777778,8.498500000000002,10.055594042724234,10.375532642441646,9.437521656458566,10.364600073418643,9.727727182539683,8.060357142857141,9.03890220073885,12.652498696480624,7.0085393788854695,8.800768421505364,6.267270833333333,5.745208333333331,6.5280655296750005,6.446061373411607,5.849821009368535,6.376565118769627
2011-11-30,POMKH,3.894444444444444,6.4899999999999975,12.91,11.46875,10.53875,5.3020000000000005,4.956736111111113,4.558611111111107,4.374285093798724,4.563664390204608,3.1900838547296804,4.388755883520222,7.651666666666666,5.855714285714278,6.106744075223439,6.170685409421035,4.9533904878011485,5.154960199266063,11.162749999999999,9.683000000000002,10.255688872809552,10.015485580573726,5.913418381815916,6.53946002215715,12.202629419191922,9.844687500000001,10.62085642563454,10.960390607552178,9.06789248770642,9.92937852197003,11.072354166666667,9.038044642857141,9.63884132044331,12.752026461840165,6.102365336784356,8.668206156040679,7.011458333333333,5.67070833333333,6.0376393178050005,6.050018210307133,5.0083642811125655,4.7643606761055715
2012-02-29,POMRB,6.625555555555558,8.773333333333332,10.68,13.692222222222226,12.408888888888884,8.45,5.212981723137974,4.873749999999997,5.274793278501457,5.139502844640713,4.3203054658685796,4.838062943670835,8.064382440476189,7.315714285714278,7.173379778467396,7.324172508385248,7.431659382624062,7.3673023626057335,11.885703125,10.760500000000002,10.425413323685731,10.34103363036516,10.64202446113312,9.815332375606713,12.871340593434343,11.615243055555558,11.849402744269614,12.482428081541988,12.224554675110484,11.987889486256499,12.220189236111109,10.417409722222219,10.74686034782154,12.858090276641894,10.011682171442288,9.442837856871504,7.342253472222223,6.86383333333333,7.002583590683,6.70566440767322,6.495036174675741,5.555659276979242
2012-05-31,PREMON,5.248888888888889,9.214285714285714,12.33,14.320000000000002,14.115555555555556,7.646000000000001,5.655164835164836,5.039722222222219,5.26443152265643,5.168342881943498,7.308947218551484,8.107471903878288,8.544181547619047,7.987619047619039,7.989742152794722,8.140181156967818,9.493106522579176,9.693415409685922,12.104947916666665,11.565000000000001,11.18724799421144,11.111308137025306,13.211519561541909,12.616552406587077,12.97146748737374,12.790015782828284,12.83764164656177,13.48556018805759,14.087086456093555,13.29655676316101,13.26773611111111,11.727298611111106,12.094338430915148,12.970197818794743,15.000553537644247,13.254065581065081,7.970642361111111,7.159083333333331,7.2599501544098,6.937947122099828,8.411481755603699,9.014433069017603
2012-08-31,MONSOON,5.776076007326008,8.086964285714286,12.905625,12.329689393939393,13.789125,8.703694444444443,5.873862751831501,5.3862412240537205,5.469089316524261,5.336734551882169,4.969604854984758,4.961235349152886,8.985209686147186,8.141145833333324,8.028631005962549,8.053541155199131,9.040141272440186,8.77035125059239,12.378489583333334,12.20640625,11.874598796526865,11.824727563718211,12.797938109102555,11.939887317302865,13.157075126262628,12.952665404040404,12.634460745512818,12.768260682298175,14.50248963514768,13.242891428622984,14.109674107142856,12.713079861111105,12.77225305854909,13.081835860555284,13.911584248740983,11.80278573459061,8.60248611111111,7.5254236111111075,7.837447870423658,7.422304060608225,7.080519015355099,7.810901591973465
2012-11-30,POMKH,6.0458333333333325,9.714285714285714,12.098333333333334,11.619166666666667,14.975999999999999,8.86375,6.602195063923005,5.924088446275942,5.69978692324789,5.533454831216414,4.075356844259742,5.194000381177046,8.954072646103896,8.947217261904754,8.702892889291814,8.758182541506235,6.219661217718581,5.710550221558355,13.30670386904762,12.003489583333334,11.964092611249452,12.03882223411863,10.687005324568911,8.83331628449265,13.74388068181818,12.99026957070707,12.228343113974358,12.057748287866211,10.922928233335494,10.599732262324968,14.94771974206349,13.822392361111104,13.653751835129455,13.197873319948169,11.918730918746189,11.0192447390042,8.915736111111109,8.415861111111107,8.247968722254194,7.8200428097005,6.334501010656128,5.804608856192954
2013-02-28,POMRB,6.223749999999997,9.077272727272726,13.68,15.026666666666666,14.707142857142856,9.943,7.440082855257487,5.823637057387051,5.909372153948733,5.724840528273008,5.797744625554144,6.291329058118823,8.971072646103895,9.023202110389603,8.85264482448418,8.83856727643563,10.187171822018302,9.896105767621316,14.390465029761906,12.753489583333334,12.65045556674967,12.710853501123875,11.571605971403093,11.389479580820014,14.523086174242424,13.323880681818181,13.34767253505128,13.711287298068648,12.84006760002927,12.374201747346273,16.136093005952382,14.3969558531746,14.075108243934816,13.313646988352616,14.353574632461918,12.744371849859597,9.128899305555555,8.789111111111108,8.925981233352516,8.431383790223906,8.73040862201188,7.697985552939069
2013-05-31,PREMON,11.477352941176472,8.66125,16.755714285714287,17.68,18.521666666666665,8.658999999999999,7.300414242620123,7.380753070458947,8.136564468839829,7.333829279791048,7.907458037653473,7.63689324133551,8.861541396103895,8.884943181818175,8.776086894690508,8.68935474583563,10.383983163579527,9.888075097014873,15.430803571428571,13.859918154761907,14.292559054335516,14.19084125316632,14.784125689485464,14.275796460060242,14.672645833333334,14.163880681818183,15.080603521030767,15.93139778441309,15.225374255462185,14.316377692034568,16.449410714285712,15.498483630952375,15.853731613027556,13.44229996378649,16.92238439066525,13.768973521908661,9.197093749999999,9.042361111111108,8.819188740011509,8.488014954950641,10.344927410071595,9.111675485877816
2013-08-31,MONSOON,6.2507142857142854,8.776,17.150000000000002,15.203333333333333,18.89,9.396,7.069905428517561,7.499412640056016,7.382224395589612,7.027944654371893,8.201261537338837,8.830286372785757,8.80459659090909,9.057202110389603,8.776052136814304,8.66304169553568,8.832796233974172,8.303086355789265,16.522261904761905,14.921011904761908,15.435535432601311,15.324429459858017,15.760870948153828,15.51630214632225,13.891854166666665,14.882291666666667,15.129695445951793,15.449499648309052,17.256307266225495,15.339546068606436,15.989726190476189,16.773702380952376,17.068238967816534,13.572805701448916,17.845840238543516,15.193090820672575,9.46605357142857,9.215437499999997,9.049913244006905,8.750355587310425,8.639614563647513,8.660957228756235
2013-11-30,POMKH,4.453846153846154,8.148999999999997,16.176666666666666,9.942,12.381666666666666,8.717,6.5355528172807595,7.101415845184221,6.210873098892229,6.3046180445066895,6.01754782404339,5.549052344435585,9.15490625,8.665880681818175,8.52523128208858,8.359842944487905,6.694092170115089,6.499886724823208,16.311964285714282,15.94059523809524,15.731987926227452,15.76771994469856,14.46642730504273,16.129439445060985,12.618208333333332,14.463000000000003,13.054617267571077,12.22912814005215,13.763878201216468,12.588197323057209,15.423625,16.12511904761904,15.193610047356586,13.683037711114975,17.96252805629122,16.636698527311708,9.996537698412698,9.178749999999997,8.916747946404143,8.736237990430896,7.541068493608198,7.6817335842436965
2014-02-28,POMRB,5.971666666666668,10.187,18.33333333333333,10.4575,13.624,12.241428571428573,6.145986721611722,7.038395011850888,6.115190526002005,6.209175276684855,6.086989974340246,5.312554504471319,9.513874999999999,8.943312499999992,9.189938769253146,9.138911092171467,9.11021978634906,8.6547266568536,15.316249999999998,17.10392857142857,16.772526089069803,16.786560656722767,15.62930215894805,15.079279378326586,11.078791666666666,13.320708333333338,12.015770360542646,11.163849196899251,12.395645050210854,11.879865466080549,14.653916666666667,15.854333333333326,14.565766028413952,13.797840360692994,13.85972031622776,13.485844581753161,10.25077380952381,9.75335714285714,10.246620196413915,9.786634446981944,9.386574741212414,9.885059142980094
2014-05-31,PREMON,7.454615384615384,10.354,10.42,12.06,15.075999999999999,10.604444444444443,6.166089743589744,6.032710622710617,6.650960469447357,6.55579307079935,7.9435223535013675,7.771411453069831,9.49748611111111,9.366499999999991,9.655563261551887,9.629700273277692,10.970192062384616,10.644428467193944,14.960416666666667,15.519999999999996,14.231515653441882,14.839556898778515,19.055355540343932,17.048755570321198,9.756625,11.915708333333336,12.033462216325589,11.632524831826325,11.781622104340993,12.14691578819031,14.286958333333333,14.992916666666659,14.769859617048372,13.917912274488932,16.40981679320591,13.87953926193448,9.940676587301587,10.23971825396825,10.389749895626124,10.05470793146218,11.669010337274969,9.72104042037644
2014-08-31,MONSOON,7.156923076923077,9.955,15.52,8.508,16.178,9.484444444444444,5.871994047619048,6.259262820512816,6.853345512437645,6.721851390103083,6.339012151022678,6.175083893466453,8.853847222222221,9.661249999999992,9.775337956931132,9.706301564625528,10.260626455856874,9.61089522686645,14.570416666666667,15.112499999999994,14.74690939206513,15.220560649245481,15.554972059829442,15.12960965731656,8.9384375,10.241875000000004,10.623277329795354,9.793938034145365,12.230084928322254,12.281307065042387,14.28025,14.314916666666658,15.333115770229025,14.04215412437983,15.073292732316956,14.86922690075958,9.062220238095238,10.261829365079361,10.027627715153452,9.91123453167499,10.216408499801645,10.215660614641848
2014-11-30,POMKH,3.708461538461538,6.838888888888889,14.96,6.06,12.158,6.147777777777778,5.3877445054945055,6.072916666666662,5.595391922847202,5.8756084048091495,5.450114556817588,6.018806282158608,8.18259722222222,9.333722222222214,8.600758329714235,8.309576011156985,7.932665237471651,7.495507211064952,15.339583333333334,14.808333333333326,14.83214563523908,15.291957826549313,13.748658092779484,12.573301928464677,8.98675,9.271375000000004,8.797966397877213,7.613364190411047,7.5239529341644635,8.66692229126754,14.201000000000002,14.258999999999991,14.063069462137413,14.154099737576571,12.586459008650191,14.563700445649987,8.30779861111111,9.619523809523805,8.475687740203181,8.805309085448267,8.51254283529572,8.875919486418534
2015-02-28,POMRB,4.364285714285715,6.348000000000001,16.43,7.794,13.794,7.782999999999999,4.770968864468864,5.671071428571423,5.102949439422607,5.450313408807985,5.436328332975925,4.905775251344988,7.810938131313131,8.373972222222214,7.699654997828542,7.341351108012719,8.41029554224371,7.759827206996915,16.71625,14.332499999999992,15.471287381143448,15.830148500715094,14.929156408467506,15.093652948517876,10.281791666666667,8.605500000000003,8.396379838726327,7.686140934065429,7.87029766982671,9.48155552017798,13.996249999999998,14.301499999999992,13.955441677282447,14.271892091838009,13.677368829304514,13.591652898524494,7.831034090909091,8.504916666666663,8.198612644121908,8.497117818000273,8.918029100860604,9.243259098228807
2015-05-31,PREMON,5.188,8.823,18.476666666666667,15.11,14.272,9.027499999999998,4.359051739926739,5.104417582417577,5.136969663653565,5.374950857639919,6.845400246366829,6.763286872403369,7.432952020202021,7.9912222222222145,8.148992998697125,7.968811257620657,7.882726056415489,7.720904133061245,16.290833333333335,16.34666666666666,16.673439095352734,16.876597781385037,15.328100053262556,17.007474898359302,11.475083333333334,9.368000000000002,11.081827903235798,11.911727619461454,8.61012693944864,10.440333704691529,13.154125,14.100499999999991,14.082065006369469,14.391833889348234,16.027459930157114,14.486926797758844,7.678415404040404,8.11068055555555,8.530167586473144,8.648093940502372,9.57775824828714,7.58891349826584
2015-08-31,MONSOON,4.489333333333333,8.512727272727274,18.476666666666667,15.818333333333333,15.344,7.247272727272729,4.55586755952381,4.437520146520141,4.877915131525472,5.125058791667516,4.6943822649213605,4.861972156161187,7.643029761904763,7.630654040404034,8.294486708309185,8.158925422788368,8.356989028336665,8.474388629559538,16.16421875,17.08583333333333,17.394730123878308,17.585220791000037,18.578965484661232,17.992725612762378,12.276817708333333,11.195583333333335,12.976430075274813,14.10350649767841,13.582583030321812,13.615226080314194,12.749776041666667,13.891999999999992,14.58683900382168,14.515848371992114,15.291041406299215,15.607023266742656,8.215135551948052,7.551387626262622,8.017009642792978,8.223510996882762,8.33432804454942,8.939451547745577
2015-11-30,POMKH,3.0807142857142855,5.257272727272729,8.6,8.296,6.255,7.163999999999999,4.9506875,4.280583333333328,4.1590347932009974,4.550753373214633,3.3270433038759517,4.21790599664502,8.023351190476191,7.2352499999999935,7.079601115894603,6.758208680746708,6.379936030810785,6.36454124795744,16.3290625,15.495833333333328,13.876838074326983,14.773912842607116,17.023573643040343,17.424189945336177,12.235302083333334,11.754583333333334,11.104258045164887,10.716562188708647,13.20872258145112,12.579560898340002,11.786802083333335,12.416249999999993,11.254103402293008,14.611248242376469,11.508136318329932,12.033028492880605,8.926640422077924,7.805443181818179,7.675805785675786,7.892697530645852,6.486044889415166,6.174537106021088
