Date,Season,Govindgarh,Chaksu,Kotputli,Shahpura,Sanganer,Phagi,Sambhar,Jhotwara,Bassi,Dudu,Jamwa Ramgarh,Viratnagar,Amber,Govindgarh_Trend,Govindgarh_SMA,Govindgarh_EWMA,Govindgarh_DES,Govindgarh_TES,Govindgarh_ARIMA,Chaksu_Trend,Chaksu_SMA,Chaksu_EWMA,Chaksu_DES,Chaksu_TES,Chaksu_ARIMA,Kotputli_Trend,Kotputli_SMA,Kotputli_EWMA,Kotputli_DES,Kotputli_TES,Kotputli_ARIMA,Shahpura_Trend,Shahpura_SMA,Shahpura_EWMA,Shahpura_DES,Shahpura_TES,Shahpura_ARIMA,Sanganer_Trend,Sanganer_SMA,Sanganer_EWMA,Sanganer_DES,Sanganer_TES,Sanganer_ARIMA,Phagi_Trend,Phagi_SMA,Phagi_EWMA,Phagi_DES,Phagi_TES,Phagi_ARIMA,Sambhar_Trend,Sambhar_SMA,Sambhar_EWMA,Sambhar_DES,Sambhar_TES,Sambhar_ARIMA,Jhotwara_Trend,Jhotwara_SMA,Jhotwara_EWMA,Jhotwara_DES,Jhotwara_TES,Jhotwara_ARIMA,Bassi_Trend,Bassi_SMA,Bassi_EWMA,Bassi_DES,Bassi_TES,Bassi_ARIMA,Dudu_Trend,Dudu_SMA,Dudu_EWMA,Dudu_DES,Dudu_TES,Dudu_ARIMA,Jamwa Ramgarh_Trend,Jamwa Ramgarh_SMA,Jamwa Ramgarh_EWMA,Jamwa Ramgarh_DES,Jamwa Ramgarh_TES,Jamwa Ramgarh_ARIMA,Viratnagar_Trend,Viratnagar_SMA,Viratnagar_EWMA,Viratnagar_DES,Viratnagar_TES,Viratnagar_ARIMA,Amber_Trend,Amber_SMA,Amber_EWMA,Amber_DES,Amber_TES,Amber_ARIMA
1996-02-29,POMRB,23.62,8.634285714285713,16.0,13.404000000000002,23.665,7.539999999999999,17.86,21.220833333333328,14.865,5.183333333333334,22.85,20.84,47.00733333333334,,,23.62,23.09727445890532,22.222482471763694,0.0,,,8.634285714285713,8.481818460837689,8.258320155993637,0.0,,,16.0,14.544064778487323,16.01,0.0,,,13.404000000000002,11.747528204143538,13.414000000000001,0.0,,,23.665,23.789293270703908,24.331063026595462,0.0,,,7.539999999999999,6.552438779311712,7.549999999999999,0.0,,,17.86,18.013382657041866,17.491946388253616,0.0,,,21.220833333333328,21.29832418032504,21.28280327311577,0.0,,,14.865,14.837054231493518,14.480417499074898,0.0,,,5.183333333333334,5.303871388965337,5.125323883213692,0.0,,,22.85,20.878400940470417,21.604730245699614,0.0,,,20.84,16.857215748390477,20.85,0.0,,,47.00733333333334,41.75759016601415,38.519442645983844,0.0
1996-05-31,PREMON,23.88333333333333,9.622,16.26,13.844,25.412,7.395,19.225,22.336666666666666,14.57,7.126,22.55833333333333,20.956666666666667,33.2,,,23.72533333333333,23.453450886330998,23.022692299110805,23.61976985735475,,,9.029371428571428,9.000844110241736,8.975634193637813,8.63426657164912,,,16.104,15.05132574512589,16.278171745152353,15.99997994514375,,,13.580000000000002,12.201810865635208,13.862836565096952,13.402709194582586,,,24.363799999999998,24.072475790958798,24.768975398037306,23.66447504753357,,,7.481999999999999,6.832609433339921,7.412451523545707,7.539993752893477,,,18.406,18.913463352666138,18.865232867460882,17.85988920289311,,,21.667166666666663,21.623221118627775,22.444813652990597,21.220796499103265,,,14.747,14.839265462720684,15.325921674930138,14.864907005944959,,,5.9604,5.98428704028278,6.028912165912726,5.183320270417839,,,22.733333333333334,21.37200919326299,22.366682064224733,22.84980089759326,,,20.886666666666667,17.70456023346415,20.97483841181902,20.839786277295055,,,41.48440000000001,38.71748052118097,41.562365953339544,47.00652784558274
1996-08-31,MONSOON,22.35666666666667,6.9239999999999995,13.85,9.243333333333334,24.896,4.775,16.116666666666667,20.16222222222222,15.48,3.6016666666666666,19.666666666666668,8.959999999999997,31.46,23.148333333333333,,23.177866666666667,23.435032736889642,23.089518882407003,23.76068461051636,7.5999285714285705,,8.187222857142856,8.135356273913269,8.208007110756549,9.20133012176736,14.879999999999999,,15.2024,15.089900349815977,13.874600179556625,16.210723242142397,10.742333333333333,,11.845333333333336,11.828612725310478,9.269867583377454,13.843831518719119,24.253625,,24.57668,24.241805861782066,25.73581790419455,24.352565850867382,5.491875,,6.3991999999999996,6.179189946887531,4.79756083056453,7.422302486126434,17.264166666666668,,17.490266666666667,17.47501749237381,18.33438462018735,18.622719750821915,20.977629419191917,,21.065188888888883,21.35559503598981,20.30203155337479,21.99185635184722,14.540625,,15.0402,15.252808379588034,13.878757747093154,14.694648523409558,5.088791666666667,,5.016906666666666,5.031676537044456,5.917110867325127,6.26531106121994,21.242333333333335,,21.506666666666668,21.188420654748672,21.29387847485756,22.677310915297987,15.614166666666666,,16.116,15.739170184065928,8.98460017955663,20.916710912550634,34.489666666666665,,37.47464000000001,36.16750128827485,40.273882655996495,38.91145137123253
1996-11-30,POMKH,23.01,6.328571428571429,14.16,8.672857142857143,23.08,3.68,16.360000000000007,20.301666666666666,13.945,4.361666666666667,21.446,15.03,32.92,23.0775,23.2175,23.11072,23.551194451181967,23.689134897944893,23.19060886493505,7.352392857142857,7.8772142857142855,7.4437622857142856,7.383407504496218,8.209069308728475,8.108807757111443,14.52875,15.067500000000003,14.785440000000001,15.173420324765848,14.189400297126959,14.403864367493867,9.860797619047618,11.291047619047621,10.576342857142858,11.363000446730206,8.705984786911676,9.245330694163115,24.257083333333334,24.26325,23.978008,24.116721093934768,24.59910034238655,24.901528761996442,4.843125,5.8475,5.31152,5.3826834927106075,3.7055945679920406,5.495089001955741,16.883541666666666,17.390416666666667,17.03816,17.00651981568613,18.499832642593,17.48815954177884,20.742443667443666,21.00534722222222,20.759779999999996,21.126996607822168,20.4602760503891,20.710389993190045,14.41625,14.715000000000002,14.60212,14.786913079472537,16.160059761934455,15.075847781611149,4.9788749999999995,5.068166666666667,4.754810666666667,4.747492329751096,4.332316454861996,5.069981857824802,20.510458333333336,21.63025,21.4824,21.398264165367557,22.35920126384754,21.337734306115582,13.839270833333334,16.446666666666665,15.6816,15.537689190729077,15.059400297126965,14.400441403199018,32.930625,36.14683333333333,35.652784000000004,35.187648576564364,34.914599245638634,35.178881216711304
1997-02-28,POMRB,23.066666666666666,6.416,14.5,9.014285714285714,23.588,4.695,16.849999999999998,20.99909090909091,13.47,5.348333333333334,19.746666666666666,14.18,33.75,23.295416666666668,23.079166666666666,23.093098666666666,23.65642116228119,23.665395969543685,23.126149342283252,7.409142857142857,7.322642857142857,7.032657371428572,6.990686946068728,7.678181994570164,7.3025800902946525,14.553749999999999,14.692500000000003,14.671264,15.300145264584046,16.03165689842125,15.349543947238939,9.595684523809522,10.193619047619048,9.95152,10.974749118803462,13.43476519443998,15.374721697341167,24.303166666666666,24.244,23.8220048,24.082439884681218,25.015758692712502,24.543729989551167,4.489375,5.13625,5.064912,5.168478877125972,7.565276291202479,5.289328589602679,16.74041666666667,17.137916666666666,16.962896,17.094537711588753,16.96820386450505,16.25263380173382,20.758788850038847,20.949911616161614,20.855504363636364,21.088038585292036,21.38399350926349,20.76108441166323,14.305,14.366250000000003,14.149272,14.313023548997236,15.492565481035962,14.56301460535955,5.005000000000001,5.109416666666667,4.992219733333334,4.957259206550335,4.6663078386767065,4.776886166123099,19.978916666666667,20.854416666666665,20.788106666666664,21.225681160295252,22.593021928518723,22.165286175240798,13.100625,14.781666666666666,15.08096,15.19490658768429,20.868499003684416,18.06754579792619,33.225,32.832499999999996,34.8916704,34.91791553123819,35.50870356931991,34.09755732234527
1997-05-31,PREMON,23.87,9.86,14.95,11.18142857142857,25.516666666666666,5.05,17.19,20.676923076923075,14.97,6.081666666666666,19.806666666666672,13.4175,33.985,23.638333333333332,23.075833333333335,23.4038592,23.902576654736578,24.072295499250107,23.10616797627126,7.539535714285715,7.382142857142856,8.163594422857143,8.249918021986304,7.670135286876145,6.908303731220051,14.7975,14.365000000000002,14.7827584,15.481661762886699,16.018722184825357,14.841976960117396,9.823749999999999,9.52797619047619,10.44348342857143,10.978468844323976,13.362514354949967,9.455926773950683,24.574916666666667,24.270166666666668,24.499869546666666,24.340470256331205,25.391831711736636,23.344463412212853,4.456875,4.550000000000001,5.0589471999999995,5.137291539325869,6.69426558099093,5.982286402206904,16.870416666666664,16.629166666666663,17.0537376,17.33109103794974,18.05085455055446,16.633796833628406,21.11791448135198,20.53497571872572,20.78407184895105,20.971200861622,22.44050876754306,21.34425086644893,14.2475,14.466250000000004,14.477563199999999,14.72955548682996,15.144093033429844,14.047830026101286,5.186875,4.848333333333334,5.4279985066666665,5.368933369308004,5.823153602549114,5.006337197358252,19.582250000000002,20.1665,20.395530666666666,21.098590210031563,21.995410267536933,21.235211672939883,12.961041666666667,12.896875000000001,14.415576,14.761299470007497,19.766848247905507,16.93489855866499,32.880624999999995,33.02875,34.52900224,34.846251364879365,34.18322114850832,33.93330527384773
1997-08-31,MONSOON,24.11333333333333,7.1400000000000015,15.36,9.785,25.16,4.29,17.006666666666664,21.952727272727266,14.19,4.855,18.166,10.59,33.03,23.921666666666667,23.515,23.687648853333332,24.15028168273262,23.929697136773836,23.355585974263647,8.106553571428572,7.4361428571428565,7.754156653714286,7.798622241746159,7.585959163880101,8.21350918116173,14.9375,14.742500000000001,15.01365504,15.703338349284303,13.382421889013301,14.287825554132134,10.039642857142857,9.663392857142858,10.180090057142857,10.747170873382041,8.46205446148208,5.455421740163502,25.298666666666662,24.336166666666667,24.763921728,24.511634880497674,26.310329350355673,24.056457836291628,4.3125,4.428750000000001,4.751368319999999,4.871356114949909,3.53385617555017,5.640874635204394,16.92125,16.85166666666666,17.034909226666667,17.324183938821136,16.790441477365253,17.039981476395237,21.589947760572763,20.982601981351976,21.251534018461534,21.19186791315994,19.83909664529865,20.15995070620749,14.65,14.143750000000004,14.36253792,14.607405425658731,14.24947971618655,14.537071769722397,5.223291666666667,5.161666666666667,5.198799104,5.1436007890721225,5.371015968233284,5.43335078602008,18.850583333333336,19.79133333333333,19.5037184,20.666126704214406,19.647964928747086,19.526232134721575,12.453333333333333,13.304375000000004,12.8853456,13.805189911355706,6.447854303064608,10.477707663963878,32.34,33.42125,33.929401344,34.4232946727708,36.37533794497678,33.9576475454462
1997-11-30,POMKH,23.996666666666666,7.155714285714287,14.6,9.955714285714283,24.99,3.905,16.51,21.384166666666676,14.775,4.5633333333333335,19.773333333333333,12.283333333333333,28.595,24.215,23.761666666666667,23.811255978666665,24.327030901436427,24.709884174194638,23.59977152979238,8.56625,7.6429285714285715,7.514779706514287,7.547085066879496,7.958103369888066,7.739661545625829,15.10875,14.852500000000003,14.848193023999999,15.768094456943013,13.996590279904455,14.843464596115195,10.123214285714285,9.984107142857145,10.090339748571427,10.562387319025934,7.9761609314859445,4.007906457489645,26.127083333333335,24.813666666666666,24.8543530368,24.634731465254323,25.137317380057357,25.418314053008935,4.23125,4.485000000000001,4.412820991999999,4.566718763422887,2.437637139836278,4.705565310145559,16.975833333333334,16.88916666666666,16.824945536,17.030313873691878,18.410655812606826,17.087559007826098,22.185575882450884,21.25322698135198,21.30458707774359,21.254686802703255,20.462185361426428,21.32090416548449,14.889583333333334,14.351250000000006,14.527522752,14.804646189303051,15.322874468896948,14.254402473744152,5.2361666666666675,5.212083333333333,4.944612795733333,4.8936548531297985,4.516521146141791,5.204620490210761,17.93341666666667,19.373166666666663,19.611564373333334,20.640700798506707,21.03293793914125,20.241847130801684,11.949270833333333,12.617708333333336,12.644540693333333,13.431586128227648,12.956031097707854,15.238694541547906,32.241875,32.34,31.7956408064,32.40396065857967,33.3474459649772,33.5212753700832
1998-02-28,POMRB,24.346666666666664,10.125,15.18,9.45857142857143,27.468000000000004,3.3150000000000004,17.10666666666667,23.692857142857147,15.86,5.4380000000000015,15.565999999999999,12.865,33.75,24.452916666666663,24.081666666666667,24.025420253866663,24.540049390601467,24.679430123639467,23.72688860965804,8.554107142857143,8.57017857142857,8.558867823908571,8.682571914063463,7.904595397074014,7.482050431239677,15.095,15.0225,14.9809158144,15.91803772709756,15.780148540099077,14.88835243097568,10.234732142857142,10.095178571428574,9.837632420571428,10.31039079356477,9.416548926722301,6.23829648210409,26.77029166666667,25.78366666666667,25.89981182208,25.112742275564365,25.631309099041516,25.145946657734846,4.28875,4.1400000000000015,3.9736925952,4.169772859771253,6.060923692175706,4.2774036943936435,17.016250000000003,16.95333333333333,16.93763398826667,17.254994656424692,17.021982878044184,16.729144706050096,22.29318077755578,21.92666853979354,22.259895103789013,21.902956029352552,21.640803927000622,21.35514252152333,14.743750000000002,14.948750000000004,15.0605136512,15.405762974476398,15.406566838824538,14.527690960364241,5.271583333333334,5.234500000000001,5.14196767744,5.080813000080579,4.857599488609512,4.951378067820069,17.761208333333332,18.327999999999996,17.993338624,19.773980567334632,20.412046438391748,19.391100617184467,11.893020833333333,12.288958333333337,12.732724416,13.268092806765827,15.62117813417914,15.387904899163669,31.9475,32.34,32.57738448384,33.215523983678644,32.76580417200861,31.20457968764947
1998-05-31,PREMON,24.936666666666664,9.828571428571427,15.64,11.405714285714286,28.264,5.78,17.37,22.748181818181816,14.496666666666668,6.095,16.65,10.7,33.2,24.633333333333333,24.348333333333333,24.389918818986665,24.83051264656793,25.13873154292369,23.924824572228236,8.608214285714286,8.562321428571428,9.066749265773714,9.204760700554532,9.438614668510425,8.64779724277206,14.990000000000002,15.195,15.244549488639999,16.12097530519885,15.985763825108247,15.446722070366675,10.339285714285715,10.151250000000005,10.46486516662857,10.413245507555386,11.594868783356368,10.137096482607575,27.244041666666668,26.470500000000005,26.845487093248,25.649148728211905,26.219642847865696,24.717061282314045,4.281874999999999,4.322500000000002,4.69621555712,4.693949817979754,5.313642861718293,3.8400793325317033,17.22416666666667,16.99833333333333,17.110580392960003,17.504691366933876,18.22589938902904,16.843398865438704,22.08693441974692,22.444483225108225,22.45520978954613,22.255312242196034,23.285127868455255,22.55690802850397,14.841770833333333,14.830416666666672,14.834974857386667,15.1217917661358,16.371863155463913,15.169949051297563,5.492416666666667,5.237833333333334,5.523180606464001,5.449165444567849,5.973200660280445,5.143438472921192,18.04566666666667,17.53883333333333,17.4560031744,19.29314304538771,19.620285669582202,18.24601811457584,11.975208333333333,11.609583333333337,11.919634649599999,12.667155399497359,15.142708814396023,14.86391136600448,32.291875000000005,32.14375,32.826430690304,33.493496477010495,32.60969541222612,32.4015271188305
