Date,Season,Fulambari,Soegaon,Aurangabad,Khuldabad,Sillod,Vaijapur,Paithan,Kannad,Ganagapur,Fulambari_Trend,Fulambari_SMA,Fulambari_EWMA,Fulambari_DES,Fulambari_TES,Fulambari_ARIMA,Soegaon_Trend,Soegaon_SMA,Soegaon_EWMA,Soegaon_DES,Soegaon_TES,Soegaon_ARIMA,Aurangabad_Trend,Aurangabad_SMA,Aurangabad_EWMA,Aurangabad_DES,Aurangabad_TES,Aurangabad_ARIMA,Khuldabad_Trend,Khuldabad_SMA,Khuldabad_EWMA,Khuldabad_DES,Khuldabad_TES,Khuldabad_ARIMA,Sillod_Trend,Sillod_SMA,Sillod_EWMA,Sillod_DES,Sillod_TES,Sillod_ARIMA,Vaijapur_Trend,Vaijapur_SMA,Vaijapur_EWMA,Vaijapur_DES,Vaijapur_TES,Vaijapur_ARIMA,Paithan_Trend,Paithan_SMA,Paithan_EWMA,Paithan_DES,Paithan_TES,Paithan_ARIMA,Kannad_Trend,Kannad_SMA,Kannad_EWMA,Kannad_DES,Kannad_TES,Kannad_ARIMA,Ganagapur_Trend,Ganagapur_SMA,Ganagapur_EWMA,Ganagapur_DES,Ganagapur_TES,Ganagapur_ARIMA
1999-02-28,POMRB,2.9,4.9,4.94,4.0,6.716666666666666,8.4,8.2,5.9625,8.753333333333334,3.6475,3.6625000000000005,3.0909746628607997,2.4228952045243437,4.531411629909982,3.5719517670163423,6.05,6.4925000000000015,6.0399007682559995,6.291853526339221,7.062948321005355,7.50652434793633,4.623125,4.414375000000002,4.264918673807361,5.823788469460837,5.753876713876398,5.662576381009583,4.7625,5.0625,4.82165694742528,6.115458888796123,5.7974152965331704,5.020188267300581,4.849791666666666,4.299999999999998,4.515616126593707,5.521337274805295,3.7767864913707543,3.8389341083480293,8.239166666666666,8.646666666666665,8.563168942571519,10.772238154705082,8.762945595853225,8.826811803002421,8.98125,10.17125,9.591544149606401,9.846150381003183,10.852623469227957,9.580692726196009,5.8687499999999995,5.767499999999999,5.886702547783679,6.782122040754049,5.592607673301689,5.58311473263909,7.7326213369963375,7.732621336996339,7.571482944628054,7.679545434809276,8.591105958120675,8.50982004561434
1999-05-31,PREMON,6.64,6.5,6.425,5.85,6.903333333333332,9.64,7.55,7.725,10.522023809523812,4.05375,3.397500000000001,4.51058479771648,3.792027935800562,7.129783035217477,6.7328118295196795,5.7250000000000005,6.250000000000002,6.2239404609535995,6.250507053803353,7.8644292951099946,7.076002704083255,5.334374999999999,3.9906250000000023,5.128951204284417,5.8723953319448725,8.858896528356981,8.030869974160147,5.37625,4.275,5.232994168455168,6.083317135472543,8.166974719166706,10.544400842456293,5.925,4.188333333333331,5.470703009289557,5.527889330746927,7.230146797213727,7.154367847952798,8.103000000000002,8.118333333333332,8.99390136554291,10.774870879534383,9.505933241253395,8.740694243550337,9.321875,8.64375,8.77492648976384,9.104932466656972,11.787509255008544,9.486899398833803,6.0071875,5.799999999999999,6.622021528670207,6.937792952921697,9.033851884982969,8.338880896876674,7.897230711996338,7.732621336996339,8.751699290586357,8.28146750732701,10.036956730645525,10.26223446046054
1999-08-31,MONSOON,4.6,4.8,6.8874999999999975,6.9,6.525,8.600000000000001,11.1,5.400000000000001,6.455128205128204,4.47375,3.8975000000000013,4.546350878629887,4.174359676428266,2.510588989422046,3.9274651394671745,5.7875,5.850000000000001,5.65436427657216,6.0549504860304975,5.853813048279616,5.462667396857994,5.498124999999999,5.255625000000002,5.83237072257065,5.939116873189988,3.9973242943308445,3.9453919384509644,5.85875,5.25,5.899796501073101,6.274297212185202,1.3695962382228988,3.874458360640756,6.2908333333333335,5.511249999999997,5.8924218055737345,5.534449160713464,2.8078031991563024,4.3648204328302285,7.779333333333334,8.36,8.836340819325747,10.777504239858564,8.408163510717472,9.352924758941228,9.61875,9.318750000000001,9.704955893858305,9.641918447331419,7.525529363578016,5.314276015793826,6.241979166666667,5.937499999999999,6.133212917202124,6.5867430597537435,4.656780405342344,7.579371610552078,8.061840086996337,7.732621336996338,7.833070856403096,7.9111404050075524,6.600560851912063,6.519164957081268
1999-11-30,POMKH,2.7,6.2,3.4,5.26,5.21,4.744,10.45,5.22,6.516875,4.913333333333334,4.210000000000002,3.8078105271779323,3.690586850105728,2.783817343487537,3.08709179191845,6.0874999999999995,5.600000000000001,5.872618565943297,6.00695112153671,5.641612091739644,5.336783523493498,5.757083333333332,5.413125000000002,4.85942243354239,5.862057870059232,4.329970005175253,4.964369711882352,6.25875,5.5024999999999995,5.64387790064386,6.088261201361772,5.52788236272913,6.887277097696984,6.6284375,6.338749999999997,5.619453083344241,5.541016771110863,5.197358960767814,4.806658683302068,7.820166666666667,7.845999999999999,7.199404491595447,10.780138214380878,7.787199927045438,8.99116557340647,10.634375,9.325000000000003,10.002973536314983,9.823330725098604,8.06950371771035,11.154034768828684,6.597708333333334,6.076874999999999,5.767927750321275,6.272470113859788,4.361108703840225,4.614488984423738,8.061840086996337,8.061840086996337,7.306592513841857,7.630398867315922,5.979323309512218,5.262255055344025
2000-02-29,POMRB,5.01,6.4,5.62,6.85,6.333333333333332,7.866666666666667,10.55,7.283333333333334,8.753333333333334,4.870416666666666,4.7375000000000025,4.288686316306759,4.232816572917053,4.6102125371495415,3.644491230273731,6.38125,5.975000000000001,6.083571139565978,5.983001828188422,5.837505730854335,6.610535177012044,5.3469791666666655,5.583125000000002,5.163653460125435,5.87488607499939,5.827188544853403,5.612087016791899,6.090000000000001,6.215,6.126326740386316,6.267924865450316,6.696722069480041,4.6348450859690615,6.8525,6.242916666666664,5.905005183339878,5.547592178511149,6.081993024149476,5.768928031925186,8.212041666666668,7.7126666666666654,7.466309361623935,10.782772856414338,7.531783394568898,7.453822390942926,11.2875,9.912500000000001,10.221784121788989,9.97947879845262,10.444325180044569,9.000173695144731,7.009166666666667,6.407083333333333,6.374089983526099,6.444756231845486,6.006285701832164,6.086309707027219,8.061840086996337,8.061840086996337,7.885288841638447,7.873901287128911,9.118235939021638,9.139497167697916
2000-05-31,PREMON,8.046666666666667,7.4,7.816666666666666,6.2,9.9875,10.5,13.325,9.25,10.522023809523812,4.814166666666667,5.089166666666669,5.791878456450722,6.106905272536168,7.71260552948632,7.190746245196703,6.6125,6.200000000000001,6.610142683739587,6.056137883786933,7.157083110706875,7.297264272751869,4.820729166666666,5.931041666666668,6.224858742741928,5.976899713875952,8.93220835933937,7.788640755484659,5.944999999999999,6.3025,6.15579604423179,6.277097419932206,10.131738125117652,9.701153413777243,6.821041666666667,7.013958333333332,7.5380031100039275,5.554175399784432,8.586692163384933,6.947321821632201,9.147166666666667,7.927666666666665,8.67978561697436,10.785408162394376,8.643516554130796,8.423182574020144,11.175,11.356250000000003,11.463070473073394,10.912003166213266,12.583498446240366,9.618156820705702,7.28375,6.788333333333332,7.52445399011566,6.982038434119415,10.013419175349956,9.043225122854057,8.061840086996337,8.061840086996337,8.939982828792594,8.435560408535279,10.39986205984675,10.668478837539233
2000-08-31,MONSOON,2.85,6.25,2.215,5.2,5.233333333333333,10.875,10.55,7.166666666666668,6.455128205128204,5.662916666666666,4.651666666666669,4.6151270738704335,5.400575000332707,3.2978401134187267,4.77900348383856,6.700000000000001,6.562500000000001,6.466085610243752,6.017676173822627,5.3790567301647885,5.395937182961705,4.966666666666666,4.762916666666669,4.620915245645157,5.84870684703252,4.070636125324946,4.896257618755022,6.66875,5.8774999999999995,5.773477626539075,6.078116381438147,2.4523858116222126,4.053268798465572,6.771875,6.691041666666665,6.616135199335689,5.56076641889486,4.773946086666058,6.03061838305781,10.364583333333334,8.496416666666665,9.557871370184618,10.788044115279456,8.274077933009377,8.591796901181041,11.10625,11.218750000000002,11.097842283844038,10.738414930990992,10.495380753878571,13.730652404214176,7.3187500000000005,7.229999999999998,7.381339060736063,6.982001180364961,5.976592096881548,7.996826314030235,8.061840086996337,8.061840086996337,7.946040979326838,8.033311267985898,6.772139986934356,6.5059559563206175
2000-11-30,POMKH,4.0,6.6,3.8625,5.8,6.25,9.95,10.1,5.65,6.516875,6.568333333333333,4.976666666666669,4.36907624432226,5.136468126760643,2.9414751682518325,2.473111234570605,6.724999999999999,6.6625000000000005,6.519651366146251,6.016433687882439,6.03802329702939,5.879058293827241,5.171458333333332,4.87854166666667,4.317549147387094,5.787020573164952,4.4032818361272135,3.5982010960529998,8.350000000000001,6.012499999999999,5.784086575923444,6.043225316876806,5.09072940076764,4.873198876349,6.478645833333333,6.951041666666665,6.469681119601413,5.567365262465661,6.013971781343066,4.407086706807679,11.822916666666668,9.797916666666666,9.71472282211077,10.790680705324393,8.15605548129937,8.990263913846741,11.040625,11.131250000000001,10.698705370306422,10.483834814766803,9.502569554499287,9.721050826617855,7.383333333333335,7.337499999999999,6.688803436441638,6.67267954745524,5.959671377366005,5.952889290733255,8.061840086996337,8.061840086996337,7.374374587596103,7.7272606931614884,6.150486614357561,5.402368058219679
2001-02-28,POMRB,10.5,6.7,6.3249999999999975,12.1,4.9,12.4,10.35,7.133333333333333,8.753333333333334,7.18125,6.349166666666669,6.821445746593357,7.812462738427928,5.0513310616280425,4.7216350629040384,6.6875,6.737500000000001,6.59179081968775,6.0261655647258285,6.242251301634738,6.572831658016531,5.63,5.054791666666669,5.120529488432256,5.825405388835486,5.90050037580882,5.666271967456664,10.25625,7.324999999999999,8.310451945554066,7.31506323839486,6.793284040416943,5.609605994173516,6.147916666666667,6.592708333333332,5.841808671760847,5.573971932658462,6.977428831472725,6.246682834909807,12.973958333333334,10.931249999999999,10.788833693266463,10.793317958395367,10.446243724042331,10.106740883363752,11.215625000000001,11.08125,10.559223222183853,10.380566269236171,11.098895132876741,9.5781163009562,7.517083333333334,7.299999999999998,6.866615395198316,6.730601769194498,6.875891530548802,6.675172960115867,8.473699061355312,8.061840086996337,7.925958085890995,7.950697121073375,9.143627481119106,9.07965498086801
2001-05-31,PREMON,9.8,7.3,8.75,14.4,9.075,17.633333333333333,13.0,9.916666666666668,10.522023809523812,7.54375,6.787500000000001,8.012867447956014,9.89879083828598,9.406553115913553,9.186398663116183,6.66875,6.7125,6.87507449181265,6.092877596734601,7.410847207140608,7.382335894689473,6.081249999999999,5.288125000000003,6.572317693059354,5.962523335279418,9.005520190300395,7.8991686545675766,12.1875,9.374999999999998,10.74627116733244,8.803710675665146,13.043076225222373,13.32492468118672,5.518750000000001,6.364583333333331,7.135085203056509,5.58058645539071,8.660413226007844,7.000717094668473,13.260416666666666,12.714583333333332,13.526633549293212,10.795955895857622,12.47075090545842,11.677862959306077,11.509374999999999,11.0,11.535533933310312,11.095143666788644,12.86495868163076,10.83810387628095,7.732083333333334,7.466666666666665,8.086635903785657,7.34400144530493,10.246988388567736,8.972313093774716,9.270948660714286,8.061840086996337,8.964384375344121,8.496447141360537,10.460617689050896,10.633301317539722
2001-08-31,MONSOON,6.0,6.05,4.95,12.25,3.5,12.95,12.275,7.57,9.75,7.1625000000000005,7.575000000000001,7.2077204687736085,9.766316213677966,5.00652367452661,4.552477909376588,6.65,6.6625,6.54504469508759,6.038869578817058,5.916618097248069,5.556513109864188,6.01375,5.9718750000000025,5.923390615835612,5.943399765509972,4.143947956293606,4.563056604905318,13.193750000000001,11.137499999999998,11.347762700399464,9.547228891045926,8.252358486768998,10.570422115471269,5.140624999999999,5.931249999999998,5.681051121833906,5.587208810634136,4.499675425010965,5.535464146704461,13.259374999999999,13.23333333333333,13.295980129575927,10.798594442334073,13.597853862350249,13.03614315596724,11.790625,11.431249999999999,11.831320359986186,11.378097243977066,10.512057273895564,11.206306937021495,8.033125,7.567499999999998,7.879981542271395,7.350446959025654,6.480330262376079,8.239933384893218,10.12467261904762,8.885558035714286,9.278630625206473,8.768246748661175,6.770245872529255,6.501217144876519
2001-11-30,POMKH,3.75,6.65,4.7375,14.2,2.95,10.166666666666666,10.725,6.966666666666666,9.6,6.826666666666667,7.512500000000001,5.824632281264165,8.319082946592212,5.007806879918286,4.344837839486063,6.4750000000000005,6.674999999999999,6.587026817052553,6.046494635997867,6.393300207571171,6.00669539171881,6.218125000000001,6.1906250000000025,5.449034369501367,5.914737320358483,4.476593667119508,4.215288217414651,13.125,13.237499999999997,12.488657620239678,10.542388872480636,11.57345930612832,9.61662189912016,5.086875000000001,5.1062499999999975,4.588630673100344,5.593839022808218,5.2248654969395165,4.123165965835803,12.714583333333334,13.287499999999998,12.044254744412221,10.8012336124476,11.99750267072214,10.774976608921204,12.0625,11.587499999999999,11.388792215991712,11.115281949733223,10.265109053841186,11.344475726554137,8.8175,7.896666666666665,7.514655592029504,7.232506146066907,6.400776368513061,6.145936121514357,10.502752976190477,9.656339285714287,9.407178375123884,8.952479587103305,7.423713719422295,7.582719743236776
2002-02-28,POMRB,7.7,6.5,4.91,11.75,5.175,12.175,11.975,8.225000000000001,12.5,6.372083333333333,6.812500000000002,6.574779368758499,8.527281613063757,6.542888400088196,7.402511837250545,6.342499999999999,6.624999999999999,6.552216090231532,6.04083327955169,6.534131350953795,6.613619308376404,6.671875,5.836875000000003,5.23342062170082,5.892364965880541,5.973812206808232,5.962960755728293,12.415000000000001,13.149999999999997,12.193194572143806,10.830509762244564,14.323215069597595,11.529177411841962,4.86625,5.174999999999997,4.823178403860206,5.600477109589102,5.3023444771574315,4.7962092293044725,12.129791666666666,13.231249999999998,12.096552846647334,10.803873442853135,12.798704633797298,11.357336545481044,12.1475,11.993749999999999,11.623275329595028,11.303090619879313,11.801384166270783,10.19080613396664,9.362666666666666,8.169583333333332,7.798793355217703,7.3958640488206315,7.863177476204028,7.653568260442456,10.412500000000001,10.593005952380953,10.64430702507433,9.70291609285487,11.013005328755787,11.159137815995098
2002-05-31,PREMON,9.913333333333334,6.1,11.8,14.2,8.370000000000001,13.5,13.55,15.1,9.8,5.7058333333333335,6.840833333333335,7.910200954588433,9.563031196228698,9.833203745687127,8.519474081788271,6.513125,6.324999999999998,6.371329654138918,5.999391914302836,7.4081828862616605,7.309761118558173,6.6671875,6.599375000000002,7.860052373020492,6.151678028386865,9.078832021286594,7.73390537447616,10.704999999999998,13.099999999999996,12.995916743286283,11.565681844767267,16.26903743166294,11.767408579915159,4.742083333333333,4.998749999999998,6.241907042316124,5.607123083241007,7.673423298659029,7.443750307282279,12.394583333333333,12.197916666666663,12.6579317079884,10.806513928506469,14.245874070740737,12.751891643182027,12.323125,12.131249999999998,12.393965197757018,11.901504491313705,13.970220835086405,12.258088319368,9.121895833333332,9.465416666666666,10.71927601313062,8.927038008100583,11.299387693366858,9.901193532398986,10.4125,10.412499999999998,10.306584215044598,9.735202559916603,13.061832897206271,13.066665584386262
2002-08-31,MONSOON,2.25,6.19,5.529999999999999,6.77,2.44,12.405,12.405,6.7479999999999976,9.75,5.189583333333334,5.903333333333335,5.64612057275306,7.147474841867951,5.355427774401593,5.4373771621896845,6.90375,6.3599999999999985,6.298797792483351,5.970744738565929,5.9639858188796175,5.392455908548803,6.776666666666667,6.7443750000000025,6.928031423812295,6.153624848894337,4.217259787306235,5.294155569942753,9.723749999999999,11.729999999999997,10.50555004597177,10.619136976764223,9.607080770967745,9.947177807399935,4.5910416666666665,4.733749999999998,4.721144225389674,5.613776925657602,3.6121866792537816,4.936576614246534,12.780625,12.061666666666664,12.556759024793038,10.809155051132382,12.00162010270457,11.765930873123999,12.473125000000001,12.163749999999999,12.39837911865421,11.978814451578085,11.374889062934571,12.483023039186364,8.914083333333334,9.259916666666665,9.130765607878372,8.434481981508284,10.109632547047317,11.594776014009163,10.16875,10.412499999999998,10.083950529026758,9.750380366221831,8.417166570592345,7.644343012764159
