Date,Season,Barshitakli,Akot,Akola,Telhara,Balapur,Murtijapur,Patur,Barshitakli_Trend,Barshitakli_SMA,Barshitakli_EWMA,Barshitakli_DES,Barshitakli_TES,Barshitakli_ARIMA,Akot_Trend,Akot_SMA,Akot_EWMA,Akot_DES,Akot_TES,Akot_ARIMA,Akola_Trend,Akola_SMA,Akola_EWMA,Akola_DES,Akola_TES,Akola_ARIMA,Telhara_Trend,Telhara_SMA,Telhara_EWMA,Telhara_DES,Telhara_TES,Telhara_ARIMA,Balapur_Trend,Balapur_SMA,Balapur_EWMA,Balapur_DES,Balapur_TES,Balapur_ARIMA,Murtijapur_Trend,Murtijapur_SMA,Murtijapur_EWMA,Murtijapur_DES,Murtijapur_TES,Murtijapur_ARIMA,Patur_Trend,Patur_SMA,Patur_EWMA,Patur_DES,Patur_TES,Patur_ARIMA
1998-08-31,MONSOON,6.75,6.1,12.314285714285715,16.066666666666666,15.175,11.25,4.475,9.060625,12.39625,11.301807436799997,9.1996602164736,10.433542449684136,11.910721283249805,7.2802083333333325,7.6175000000000015,7.47519264256,8.151553870156254,7.06940919764401,7.785421897410364,10.74159474206349,10.579732142857145,11.042570487149712,10.456699704814211,9.838746995139779,10.279184340638375,15.742291666666667,16.750416666666666,16.699067252394666,16.919100008677763,16.328508205521196,16.78014015717273,14.4868125,15.950624999999997,15.837343464448,15.832256453866558,15.25259521371974,16.080254391527,9.758750000000001,10.845833333333335,10.978341052415999,11.015735600056047,10.165846565730655,10.533454266130995,4.2631250000000005,4.90125,5.02503190016,5.081607335851314,3.5124794952317173,4.987979941982083
1998-11-30,POMKH,3.675,7.5166666666666675,9.781111111111107,13.45,13.046,8.483333333333333,3.2,7.6862499999999985,9.9775,8.251084462079998,4.560682121096302,8.315824729981,6.684708616712593,7.346250000000001,7.525000000000001,7.4917822522026665,8.053274269451405,7.018922091881345,7.041279434896162,10.867911706349204,10.678134920634921,10.53798673673427,10.284056639949881,10.264763631115983,10.299862938459086,15.334583333333331,15.987916666666667,15.399440351436798,16.68502227589135,17.395422426398454,16.63088556740545,13.710625,14.984624999999998,14.7208060786688,15.135566193466376,15.520137831231512,15.251651032475674,10.245416666666667,9.598333333333334,9.980337964782933,10.336923904718319,10.208772486762744,11.101141395360719,4.077500000000001,4.30125,4.2950191400960005,4.799514494402077,3.8910413689114693,4.788112559232861
1999-02-28,POMRB,6.8249999999999975,6.125,10.00625,13.65,11.36,9.733333333333333,3.725,7.2141666666666655,8.143749999999997,7.680650677247998,4.743068185186655,7.7552495917059385,7.704325335227699,8.024270833333333,7.035416666666668,6.9450693513215995,7.62461851350629,7.801629102803229,7.263884854694727,10.263804563492062,10.805054563492064,10.325292042040562,10.206724504700182,10.637575388646347,9.576117867870256,14.555833333333332,15.496666666666668,14.69966421086208,16.48805780980375,16.647215400821704,15.968900791808906,13.047874999999998,13.988999999999997,13.37648364720128,14.201871243606684,14.889118295739152,14.199859047003631,10.357916666666664,9.91916666666667,9.881536112203094,10.14494893812512,9.474467696166418,9.083538200130382,3.776875,4.225,4.0670114840576,4.596028376303102,4.655270443408013,3.9577060656725234
1999-05-31,PREMON,11.665,10.886666666666667,11.621428571428574,17.523333333333333,14.148,12.82,4.32,7.171458333333333,7.228749999999997,9.274390406348799,9.710025582419014,10.871711156976739,12.54024188947379,8.514375,7.657083333333334,8.521708277459627,8.515338896231107,9.84812056516012,7.911664177174901,9.51404513888889,10.93076884920635,10.843746653795765,10.534231699321479,11.106960803044174,9.854494473092355,14.216249999999999,15.172500000000001,15.829131859850582,16.66631359395941,17.452815978070205,15.487879762246665,12.63025,13.432249999999996,13.685090188320768,14.165599485448816,14.791258645700493,14.096505092293317,10.027499999999998,10.571666666666669,11.056921667321856,10.776746218702822,11.244101661069747,11.201883718620982,3.3362499999999997,3.9299999999999997,4.16820689043456,4.47350091126483,6.106584317749309,5.882389278853239
1999-08-31,MONSOON,6.633333333333333,9.0375,6.9785714285714295,11.133333333333333,12.1,9.54,3.25,7.165208333333332,7.1995833333333294,8.217967577142613,8.54566493396674,5.312360785318111,8.123465687255964,8.609166666666667,8.391458333333334,8.728024966475775,8.714759317320521,6.971245571557166,7.216922703111996,9.3609375,9.596840277777778,9.29767656370603,9.672748473831163,10.791841904397897,11.188850791836902,14.574583333333333,13.939166666666669,13.950812449243681,16.2361977764617,15.935637411739101,15.909236043134545,12.649916666666666,12.663499999999996,13.05105411299246,13.645121489961516,12.718576035319897,14.63911540766548,9.619166666666665,10.144166666666669,10.450153000393113,10.424111923736103,10.791980908318578,12.185654023772951,3.1539583333333336,3.62375,3.800924134260736,4.2535708760654565,2.334498162858603,4.134529035988119
1999-11-30,POMKH,3.4500000000000006,8.5,9.11875,15.666666666666664,12.78,7.55,0.9,6.973541666666666,7.14333333333333,6.310780546285567,5.170448124500865,6.223603846043062,5.757797195821797,8.728958333333335,8.637291666666668,8.636814979885465,8.727934768004072,8.051929543317833,8.07555043768247,9.11700892857143,9.43125,9.226105938223618,9.530013796981924,8.928786553341435,7.4050479252617265,14.687916666666666,14.493333333333336,14.637154136212875,16.261607042210674,16.412249592190115,14.921864361781484,12.899958333333332,12.596999999999996,12.942632467795477,13.414478119845544,12.782246943838969,13.095263150937587,9.02375,9.910833333333334,9.290091800235867,9.661838190549402,9.509918679455026,9.391493726057316,3.444166666666667,3.04875,2.6405544805564416,3.81182041574562,2.6887021546599614,3.6132990774587688
2000-02-29,POMRB,7.0,5.9,9.44375,14.3,11.783333333333333,7.399999999999999,4.566666666666666,6.427708333333334,7.187083333333332,6.586468327771341,5.938308054700712,6.793155968541713,7.425412265894305,8.6534375,8.581041666666668,7.542088987931279,8.075263972822137,8.510067745057604,7.850469546821012,9.171852678571428,9.290625,9.313163562934172,9.49928728594417,9.48749102688566,9.342331637401198,15.42,14.655833333333335,14.502292481727725,16.157566174267824,16.08005123752506,15.075719298646208,13.033333333333333,12.702833333333329,12.47891281401062,12.99981511916864,13.082773578297981,13.205390439153575,8.542083333333334,9.3275,8.53405508014152,9.056243977615098,8.970254721748319,8.760312244125956,3.647916666666667,3.2591666666666668,3.4109993550005315,3.7871686583475017,2.8842914267605955,2.587866111908601
2000-05-31,PREMON,9.956666666666667,12.07,10.2325,17.78,15.725,10.39,5.8000000000000025,6.609166666666667,6.76,7.934547663329472,9.258659735856996,10.597838468273931,12.442757513297087,8.434999999999999,8.876875000000002,9.353253392758766,9.156215998389449,10.659391646208068,9.224935414446266,9.42171875,8.943392857142857,9.680898137760503,9.66456797134121,10.281692963987629,10.030969118873939,16.41583333333333,14.72,15.813375489036634,16.38463278356923,17.043894390913994,14.915560241691441,13.408958333333333,13.09708333333333,13.777347688406373,13.634493700671234,13.825180810813816,14.052117543732438,8.72125,8.72,9.276433048084913,9.355603921717542,10.21088228653943,10.24878121445902,4.0547916666666675,3.6291666666666673,4.36659961300032,3.8983076592188133,5.689078369696587,5.929300939418906
2000-08-31,MONSOON,3.975,7.25,8.806249999999997,16.73333333333333,11.59,8.116666666666667,3.4,7.438541666666667,6.095416666666667,6.350728597997683,6.2701044328640165,4.170287075007325,6.748950752933593,8.7525,8.430000000000001,8.51195203565526,8.741775744046738,8.041836101864611,8.629299608314263,9.329620535714286,9.4003125,9.331038882656301,9.449065129199665,9.242948794156447,9.313452916765758,17.20333333333333,16.119999999999997,16.181358626755312,16.495480183769175,15.613248441225556,15.506775699499224,14.49,12.96958333333333,12.902408613043825,13.119967806035383,12.71087157903097,14.609601727057838,9.703333333333333,8.364166666666668,8.812526495517615,9.007981966353299,8.800583520144052,10.114923762598302,4.531458333333334,3.666666666666667,3.9799597678001915,3.7580587797886214,2.8999893487349544,4.7189004643910835
2000-11-30,POMKH,7.56,8.54,9.29,18.033333333333328,16.295,10.406666666666666,4.005,8.250833333333333,7.122916666666667,6.834437158798609,7.10951133954711,4.163820640765474,3.6308757196771833,9.0475,8.440000000000001,8.523171221393156,8.758470476412686,8.023806684719467,8.226602744932295,9.261875,9.443125,9.31462332959378,9.401014224242418,8.917061193804683,8.775470277378503,17.769374999999997,16.711666666666666,16.922148509386517,16.71748191845736,16.859825853861388,15.759883383817012,15.259375000000002,13.84833333333333,14.259445167826296,13.862737041047131,12.585249548438409,12.772380092781297,10.59375,9.078333333333335,9.450182563977236,9.323829525994222,7.639600711177889,8.134580857354642,4.7625,4.442916666666667,3.989975860680115,3.6954982247460806,3.038949403334403,3.0228213325885727
2001-02-28,POMRB,9.525,8.4,8.535714285714286,18.233333333333327,16.916666666666668,12.4,5.275,8.998125,7.754166666666666,7.910662295279166,9.381388347129361,8.467607021955079,9.810170024030427,8.944999999999999,9.065000000000001,8.473902732835894,8.73536277200947,8.067382294515404,7.360311178142392,9.59560267857143,9.216116071428571,9.003059712041983,9.184120901490022,9.50155378762258,9.432550754186952,17.85520833333333,17.694999999999997,17.446622438965242,16.93943049773736,16.777126965817445,16.228963341225306,15.986833333333337,15.131666666666664,15.322333767362444,14.575135505680846,14.28466356230533,14.520738034232098,11.340416666666668,10.328333333333335,10.630109538386343,10.059531645269866,9.015421930632014,9.995593239926304,4.8968750000000005,4.62,4.503985516408069,3.7744639691843975,4.66162988637922,4.721566604339053
2001-05-31,PREMON,13.93,11.93,10.598571428571429,18.375,16.746666666666666,12.513333333333335,6.94,9.085,8.747499999999999,10.3183973771675,14.951587822978334,12.78708054583878,13.46395507937387,8.9175,9.030000000000001,9.856341639701537,9.61755887444997,11.683066507023627,10.599172511199013,10.071785714285713,9.307633928571427,9.64126439865376,9.512650890953564,10.014797470742701,9.597950232507557,17.912499999999998,17.843749999999996,17.817973463379147,17.155911921613537,18.1617134798133,16.64249061724836,16.532520833333333,15.387083333333331,15.892066927084134,15.073952928458638,16.508657634284887,16.736348511301017,12.398958333333335,10.859166666666669,11.383399056365139,10.636124135335777,12.45771648612405,12.997648652638139,4.881875000000001,4.904999999999999,5.478391309844842,4.0275429086080905,6.912622006410951,6.276352318188753
2001-08-31,MONSOON,5.98,6.569999999999999,11.11,16.825,16.387999999999998,11.966666666666667,3.335,8.6625,9.24875,8.5830384263005,10.829985916382341,7.439342570039731,8.592481025741478,9.241249999999999,8.860000000000001,8.54180498382092,8.915850402090188,8.398470031742555,8.763783912712423,10.336160714285715,9.883571428571427,10.228758639192256,9.884572298942413,9.118983649889248,9.365815991403307,17.85833333333333,17.866666666666664,17.420784078027488,17.210273102255666,16.66309622273873,16.999911300905715,16.050958333333334,16.58658333333333,16.09044015625048,15.365537193588565,14.76808577388224,14.444894322075678,12.897083333333333,11.821666666666669,11.61670610048575,10.928493769350176,10.874078544109091,10.832631568904096,4.474375,4.88875,4.621034785906905,3.8919935054011936,4.080253463849122,5.097171663680911
2001-11-30,POMKH,6.25,9.0,10.795714285714288,18.4,15.8625,15.025,3.95,8.14625,8.921249999999999,7.6498230557803,7.8693397187464695,6.66781208453817,5.633416421162345,9.609375,8.975000000000001,8.725082990292552,9.006767532733978,8.251641009511118,8.485050760595342,10.659250000000002,10.26,10.455540897801068,10.091995880950789,9.634301456803085,10.055788715339983,17.833333333333332,17.95833333333333,17.81247044681649,17.405920601260977,17.785101246049734,16.963827857010852,15.3904375,16.47845833333333,15.999264093750288,15.459953445868708,15.675344500403432,16.025624928855617,12.92625,12.976250000000002,12.980023660291451,11.91404497433374,10.910701364709716,10.867536859460303,3.915,4.875,4.3526208715441435,3.8330273463188265,3.574108270321394,3.1556802053659205
2002-02-28,POMRB,7.455,10.53,9.145,17.433333333333334,13.496666666666664,11.766666666666666,2.07,7.7475,8.403749999999999,7.57189383346818,7.04702976192992,8.663196851306921,8.965753104401024,9.719999999999999,9.507500000000002,9.44704979417553,9.465132974589,8.339629513850454,8.04973768735425,10.932928571428572,10.41232142857143,9.931324538680641,9.854833208012364,10.287587733749248,9.969510016088055,17.727083333333333,17.758333333333333,17.660815601423227,17.495306208388055,17.629778067506095,17.260097944564443,14.657666666666666,15.623458333333328,14.998225122916839,14.961980392636313,16.04724852812388,15.155088555375436,12.88875,12.817916666666669,12.494680862841538,11.83041782466892,12.905669020280566,13.159107347726417,3.514375,4.07375,3.4395725229264857,3.585678896431685,4.891058764674962,4.77041562209395
2002-05-31,PREMON,11.87,12.745,12.574000000000002,18.975,14.8825,13.38,5.67,7.475,7.888749999999998,9.291136300080908,10.50218531338667,11.611432055233294,12.286218136627445,9.272499999999999,9.711250000000001,10.766229876505317,10.374735637707044,12.507576099521382,11.498276273166327,10.944589285714287,10.906178571428573,10.988394723208387,10.494670446504449,10.944872381609203,10.105634576277676,17.245833333333334,17.90833333333333,18.186489360853937,17.72002600767395,18.799504683652007,17.295834474195107,14.102604166666667,15.157416666666663,14.951935073750104,14.918296707234333,16.31815591281551,15.055886377776751,12.626041666666666,13.034583333333334,12.848808517704922,12.17309741477395,14.087555953335801,12.512103265119686,3.035,3.7562500000000005,4.3317435137558915,3.734208560689528,5.362855549419767,4.512101845753407
2002-08-31,MONSOON,4.85,6.64,11.324000000000002,15.375,12.39,10.8,1.4,7.413749999999999,7.606249999999998,7.514681780048544,7.017735002687155,5.728444202212007,6.8924038294919425,8.66875,9.728750000000002,9.11573792590319,9.50380503879163,8.924700660948192,9.03804068670981,11.104083333333335,10.959678571428572,11.122636833925032,10.681882514433864,10.546375590864342,10.735644707136945,17.12291666666667,17.54583333333333,17.061893616512364,17.59156713603081,17.295974221250482,17.642224817454363,14.201458333333333,14.157916666666663,13.927161044250063,14.285202555456218,13.946853876505637,14.303011340095125,12.526666666666667,12.742916666666666,12.029285110622954,11.780770255240789,12.353668161669317,11.64368966475763,3.075,3.2725,3.159046108253535,3.4316792370260165,2.6754191563005882,4.028037961756361
2002-11-30,POMKH,5.2,5.35,10.675,16.0,15.419999999999998,14.09,2.05,7.49375,7.343749999999998,6.588809068029127,5.245247848885993,5.308499909253459,5.069978516987238,9.5775,8.816250000000002,7.609442755541913,8.519291344620866,9.006007832339881,9.23892403603288,11.010041666666668,10.929499999999999,10.94358210035502,10.668919348852544,10.587021157083525,10.30927557835179,17.66875,16.945833333333333,16.637136169907418,17.531067371341486,18.14718587895827,17.174527744020104,14.6258125,14.047291666666663,14.524296626550036,14.534931882598991,13.656929432848893,14.055252649428532,12.65125,12.509166666666667,12.853571066373771,12.31433466022246,11.786338393535647,11.228471584396377,3.446875,2.7975000000000003,2.715427664952121,3.2209395569853676,1.8946232530545606,2.129873469536413
2003-02-28,POMRB,8.015,9.35,10.541666666666666,18.85,14.73,11.906666666666665,4.29,7.943333333333333,7.483749999999999,7.159285440817476,6.649330646108296,7.4910945151923505,8.09146782566641,10.59125,8.521250000000002,8.305665653325148,8.797373680420483,7.961017724386022,8.170183381324932,10.2155,11.278666666666666,10.782815926879678,10.627183856805551,10.620011322627793,9.713904783244907,18.523958333333333,17.299999999999997,17.52228170194445,17.739600306871484,17.632766202991036,16.932239714056198,15.172249999999998,14.355624999999998,14.606577975930023,14.558038602762148,14.622726035764579,14.531699987968706,13.1,12.544166666666667,12.47480930649093,12.163801572712694,12.309722037783391,12.341551989305515,3.850625,3.3525,3.3452565989712726,3.2615346410631294,3.097336628390633,3.1621537392441086
2003-05-31,PREMON,11.95,21.195,10.425,21.925,17.044,14.236666666666665,6.425,8.68625,7.503749999999998,9.075571264490485,11.43125859907517,11.487677070699146,12.558195665879653,11.5275,10.633750000000003,13.461399391995087,12.02536833914438,11.607510902025613,10.715605449030743,9.228958333333333,10.741416666666666,10.639689556127808,10.56757308168743,11.954488398362233,11.301500020729437,19.276666666666667,18.037499999999994,19.28336902116667,18.216177993972742,18.986284077008627,17.327845036535244,15.655375,14.895999999999999,15.581546785558015,15.13257412219306,15.895261538778033,15.420848082584971,13.268333333333333,12.758333333333331,13.179552250561223,12.636533369803026,13.843434084339592,12.761081999293319,4.164999999999999,3.5412500000000002,4.577153959382764,3.527333153985103,5.648429843417701,5.887511852573196
2003-08-31,MONSOON,8.366666666666667,6.3,7.116666666666666,19.266666666666666,14.6,13.533333333333333,3.875,9.271458333333333,8.382916666666665,8.792009425360957,11.00742028294436,5.72801102953228,6.6269448629821746,13.180833333333334,10.548750000000002,10.596839635197052,10.660001071910488,10.506578860804268,10.482386697244989,8.590125,9.689583333333331,9.230480400343351,9.731106011652672,10.48729340228956,9.743758546415933,19.433333333333334,19.01041666666666,19.27668807936667,18.406495594075697,17.84199779910172,18.276168286522093,16.189333333333334,15.4485,15.188928071334809,14.979541216978815,14.497903254890174,14.902798278612096,13.275833333333331,13.441666666666666,13.321064683670066,12.812193204113335,12.420174291675457,11.975100796496207,3.98375,4.16,4.296292375629658,3.513173989265531,3.2041779932413506,3.997246330706339
2003-11-30,POMKH,7.626666666666668,13.18,6.9899999999999975,18.13,17.075,12.703333333333333,2.09,9.724166666666665,8.98958333333333,8.325872321883242,9.465498419142516,7.4367760079285254,7.226629382765782,13.668229166666668,12.506250000000001,11.63010378111823,11.38526723275653,9.808768102694806,9.377482132034991,8.571291666666665,8.76833333333333,8.33428824020601,9.065271186389818,9.179107490982032,8.223441576459262,19.033125,19.54291666666666,18.818012847620004,18.47516040194712,19.128173939978854,18.480492896093807,16.897791666666667,15.86225,15.943356842800885,15.459382813119895,14.833163810755078,15.37331399072016,13.709583333333333,13.094999999999999,13.073972143535372,12.734719795183263,13.459363500961336,13.403527686663349,3.814375,4.17,3.4137754253777945,3.31611776899065,3.431626351798122,3.4968481218743914
2004-02-29,POMRB,10.27,14.746666666666668,9.116,17.973333333333333,17.346666666666668,13.353333333333332,2.8,9.583541666666667,9.553333333333331,9.103523393129944,10.38215749158619,9.799970198066022,9.546484096160142,13.647291666666668,13.855416666666668,12.876728935337605,12.330609507893765,11.616974416269056,11.743094920394372,9.180166666666667,8.411916666666665,8.646972944123606,9.067798314441507,8.498774146510367,7.993275174814475,18.69682291666667,19.32374999999999,18.480141041905334,18.52308676513295,18.76313642191854,18.408191628803923,17.335604166666666,16.516416666666665,16.504680772347196,15.888324907582277,15.979385968780933,15.4671957196115,13.697708333333331,13.456666666666663,13.185716619454556,12.840163594248313,12.388051595856721,11.51385371527434,3.7521875,3.7975000000000003,3.168265255226676,3.208718999295916,3.858821873287092,3.3181858289590833
2004-05-31,PREMON,13.316666666666668,19.6975,11.7,19.6,20.095,16.26,6.5600000000000005,9.134687500000002,9.895,10.788780702544635,13.501896466415024,13.763944732512698,13.836024309344793,13.264166666666666,13.481041666666668,15.605037361202564,14.304088375599147,16.95924631198427,17.333681329412084,10.044956845238096,8.730666666666664,9.868183766474164,9.687672031219373,9.859467739030224,10.379409319881404,18.743958333333335,18.74249999999999,18.9280846251432,18.717590871469636,19.855720975055995,18.318487111987057,17.280260416666664,17.279166666666665,17.940808463408317,16.874889931943386,17.726762193617507,16.978837275017273,13.311666666666667,13.962499999999999,14.415429971672735,13.648371522157944,14.575055501905151,13.869152276452116,3.783125,3.83125,4.524959153136006,3.5058956418722302,5.243540071216195,5.051797756655927
2004-08-31,MONSOON,5.875,7.630000000000001,10.712666666666667,18.90125,15.0515,11.415,3.2425000000000006,9.472291666666667,9.272083333333333,8.82326842152678,9.060191804804804,7.4537466734779825,7.70095539825524,12.366458333333334,13.81354166666667,12.415022416721538,12.714702414959772,11.813957231202595,11.787850391037502,10.743068452380953,9.629666666666663,10.205976926551166,9.922531646250814,9.18159010985815,9.856316172353178,18.970104166666665,18.651145833333324,18.91735077508592,18.830763659622956,18.296128414473174,18.58284327734946,17.056145833333336,17.392041666666668,16.78508507804499,16.40827125924004,16.788979191724437,16.46200170488867,13.34125,13.432916666666664,13.215257983003639,13.03431988021089,13.763911115116205,13.508709191871112,4.326875,3.6731249999999998,4.0119754918816035,3.439908321844771,3.0789764585852595,4.017754026627211
