Date,Season,Kumargram,Mal,Nagrakata,Rajganj,Maynaguri,Dhupguri,Kalchini,Jalpaiguri,Matiali,Falakata,Madarihat,Alipurduar-ii,Kumargram_Trend,Kumargram_SMA,Kumargram_EWMA,Kumargram_DES,Kumargram_TES,Kumargram_ARIMA,Mal_Trend,Mal_SMA,Mal_EWMA,Mal_DES,Mal_TES,Mal_ARIMA,Nagrakata_Trend,Nagrakata_SMA,Nagrakata_EWMA,Nagrakata_DES,Nagrakata_TES,Nagrakata_ARIMA,Rajganj_Trend,Rajganj_SMA,Rajganj_EWMA,Rajganj_DES,Rajganj_TES,Rajganj_ARIMA,Maynaguri_Trend,Maynaguri_SMA,Maynaguri_EWMA,Maynaguri_DES,Maynaguri_TES,Maynaguri_ARIMA,Dhupguri_Trend,Dhupguri_SMA,Dhupguri_EWMA,Dhupguri_DES,Dhupguri_TES,Dhupguri_ARIMA,Kalchini_Trend,Kalchini_SMA,Kalchini_EWMA,Kalchini_DES,Kalchini_TES,Kalchini_ARIMA,Jalpaiguri_Trend,Jalpaiguri_SMA,Jalpaiguri_EWMA,Jalpaiguri_DES,Jalpaiguri_TES,Jalpaiguri_ARIMA,Matiali_Trend,Matiali_SMA,Matiali_EWMA,Matiali_DES,Matiali_TES,Matiali_ARIMA,Falakata_Trend,Falakata_SMA,Falakata_EWMA,Falakata_DES,Falakata_TES,Falakata_ARIMA,Madarihat_Trend,Madarihat_SMA,Madarihat_EWMA,Madarihat_DES,Madarihat_TES,Madarihat_ARIMA,Alipurduar-ii_Trend,Alipurduar-ii_SMA,Alipurduar-ii_EWMA,Alipurduar-ii_DES,Alipurduar-ii_TES,Alipurduar-ii_ARIMA
1998-08-31,MONSOON,1.79375,7.925,3.385,1.5679166666666666,3.3937500000000003,2.4333333333333336,4.1691666666666665,1.07875,1.1725,4.19375,1.93,1.2112500000000002,3.0621875000000003,3.1421874999999995,2.7937142336000003,2.572599839803081,1.6244348160023772,1.4409993967651307,7.31125,7.285416666666666,7.530241291264,7.496516729436485,6.913748986664626,7.354845541082932,7.834999999999999,8.06875,6.727016344576,6.973678419719169,3.800117255087894,3.5181479104183775,3.7349375000000005,3.987229166666664,3.4648806204586666,4.274939498230143,2.211859598115593,1.645541321242604,4.5634375,4.2221874999999995,4.177289246976,4.2372099490119535,3.0865549265312797,3.4613807632234583,3.912916666666667,4.045833333333333,3.6301972452693336,3.7025742630387204,2.8755964065254913,2.9867911573170254,7.582916666666667,7.679166666666665,6.877476734378666,7.847773624533078,5.11892536492273,5.117483942012631,2.2776041666666664,2.3971875000000002,2.198534600448,2.329163923336909,1.2162683017235896,1.0682243609713316,3.050625,3.2156250000000006,2.8058765839360005,2.664564845396328,1.327077637080095,1.15016912554381,5.0034374999999995,5.105937499999998,4.794021522176,4.6647656732718605,4.424265247182053,5.165888752434022,3.00875,3.1574999999999998,2.8659331348480004,3.731866857744701,2.3501621018586647,1.6506119963131463,2.8909375,3.0803125000000002,2.5209857149440005,2.558238312044716,1.9507210145474092,0.8241664444422777
1998-11-30,POMKH,2.91,6.3950000000000005,8.254999999999999,3.0900000000000003,4.585,3.796666666666667,7.227499999999999,1.845,2.41,5.01,2.83,3.175,2.8953125,3.0734374999999994,2.84022854016,2.6127468735578825,2.6800661017294396,2.856728260379671,7.335833333333333,7.303333333333335,7.076144774758401,6.83439171008791,6.950910112672847,7.459525082603131,7.734999999999999,7.855,7.338209806745599,7.196384515908222,8.704535466665035,8.95657091643874,3.6991875000000003,3.7572291666666646,3.3149283722752,4.1624126864489766,4.13674488429178,3.726149351283781,4.702187500000001,4.5134375,4.3403735481856,4.250703658130034,4.230739917851412,3.8965392206018876,3.9820833333333336,3.890833333333333,3.6967850138282667,3.677078700480551,3.848285608630013,4.043665392453951,7.6594791666666655,7.439166666666665,7.017486040627199,7.833154645827542,5.658761975935077,6.408606585497194,2.2365625000000002,2.2921875000000003,2.0571207602688,2.0091205059201402,1.9755558030944926,2.1716492502918237,3.071875,3.078125000000001,2.6475259503616004,2.349565064720396,2.8492429425089765,2.8126430115650236,4.9796875,5.008437499999998,4.8804129133056,4.727914306490247,4.889440024223686,5.041755784566903,2.9050000000000002,3.0649999999999995,2.8515598809088,3.618141600782345,3.6188560470797215,2.939325678363834,2.7346874999999997,2.9528125,2.7825914289664,2.6797574908501165,2.9359968435197232,3.491553718706905
1999-02-28,POMRB,3.33,7.243333333333332,10.2,4.736666666666667,5.5150000000000015,4.776666666666666,9.11,2.39,3.61,5.29,3.1,3.37,2.73921875,3.0509374999999994,3.0361371240960002,2.730792623020755,3.225414806583995,3.229379466320848,7.277708333333334,7.319166666666668,7.143020198188373,6.966850634300279,7.349825231698439,7.092735392630465,7.635624999999998,7.815000000000001,8.48292588404736,7.969705908649719,9.984002626412023,9.938303840350391,3.6578645833333336,3.7126458333333314,3.883623690031787,4.369612029145167,4.6812009578362135,4.6969353252762405,4.7435937500000005,4.6134375,4.8102241289113605,4.503965176755987,5.198077441542976,5.534563971296807,3.9804166666666663,3.9349999999999996,4.128737674963627,3.879321841301101,4.580873495611978,4.342937421105374,7.525729166666666,7.726666666666665,7.85449162437632,7.832782916782308,9.387301002891341,7.703094755477606,2.1938020833333334,2.263020833333334,2.19027245616128,2.0030130966175457,2.829105321600447,2.501468468763744,3.1103125,3.0231250000000007,3.03251557021696,2.759065615123628,3.7123428040627453,3.7780787123477126,4.92171875,4.998437499999998,5.04424774798336,4.83693401212903,5.175028783044531,5.016191506866501,2.89125,2.9524999999999997,2.95093592854528,3.5518536224943023,3.707441300176593,3.285136923484619,2.66203125,2.8290624999999996,3.01755485737984,2.842515013952616,3.629288100602328,3.6892938782082503
1999-05-31,PREMON,2.925,7.846666666666668,8.78,5.348333333333334,5.67,5.11,9.8625,3.5266666666666664,5.29,5.35,3.57,2.805,2.6975,2.739687499999999,2.9916822744575997,2.7713298026396833,3.136318331488807,3.399991297592206,7.199791666666667,7.3525,7.424478785579691,7.343021198768378,7.94230638188683,7.2748732672570116,7.723125,7.655000000000001,8.601755530428415,8.293089384660835,9.22580089466301,9.42558298783698,3.556666666666667,3.6857291666666647,4.469507547352405,4.682514490404464,5.9777470622451485,5.9614963529432865,4.631875,4.7909375,5.154134477346816,4.788068771707099,5.52461288360756,5.254227674648361,3.9008333333333334,4.029166666666666,4.521242604978177,4.15199871079788,4.636322195717032,4.737219896272802,7.296979166666667,7.592291666666666,8.657694974625791,7.838138093618089,10.560486103136594,9.030392280861175,2.1254166666666667,2.2101041666666674,2.7248301403634345,2.5139831215113855,3.5540271291641035,3.705767163333521,3.0675,3.120625000000001,3.935509342130176,4.070204229470557,4.994877644846264,4.945287568833968,4.8687499999999995,4.960937499999998,5.166548648790016,4.935317586366257,5.283131965004484,5.1178303879815115,2.9175,2.8575,3.198561557127168,3.5707781734103525,3.9109135187238224,3.617965845124959,2.650625,2.6403124999999994,2.932532914427904,2.863833210579862,3.208137710555036,3.297712319711168
1999-08-31,MONSOON,1.79,7.326666666666667,3.23,1.345,3.015,2.043333333333333,3.6366666666666654,0.9483333333333334,1.09,3.88,2.2,1.385,2.6568750000000003,2.7387499999999996,2.51100936467456,2.602897135686916,1.6530834506960694,1.559092354850108,7.161250000000001,7.202916666666666,7.3853539380144815,7.247953431942031,7.0509898859519415,7.605576812631671,7.85,7.616250000000001,6.453053318257049,7.0433921056269595,3.2120792019864366,3.0192439627502226,3.444791666666667,3.6299999999999977,3.2197045284114427,4.162520854202131,1.811505294668029,1.5937342946579243,4.519375,4.69625,4.29848068640809,4.399630186715838,3.4522635717290298,3.7716384628030655,3.835833333333333,3.9316666666666658,3.530078896320239,3.7251332018829153,2.930449534130397,2.873860894341375,7.0772916666666665,7.459166666666666,6.649283651442141,7.796751553870856,5.018115390942396,4.5732673107972355,2.084791666666667,2.177500000000001,2.014231417551394,1.916876355658923,1.1160426158022925,1.0795223416288218,3.03125,3.100000000000001,2.7973056052781056,2.951440248510049,1.3029710777439143,1.0792593943284414,4.86375,4.8824999999999985,4.65192918927401,4.700735778437748,4.448829030291355,5.3357259942447595,2.925,2.925,2.7991369342763006,3.3372454752281198,2.268963994352763,1.7400999600253917,2.636875,2.6837499999999994,2.3135197486567423,2.5547936299874303,1.7399497635797196,1.0278505433896066
1999-11-30,POMKH,2.58,6.37,9.11,2.5033333333333334,4.07,3.5499999999999994,5.9300000000000015,1.4283333333333337,2.15,4.9,2.77,2.91,2.6975000000000002,2.6562499999999996,2.538605618804736,2.5850970753675737,2.708708931063239,2.87419160499732,6.41,7.196666666666666,6.979212362808688,6.705209576457151,6.689465543806293,7.160346916984587,7.644567307692307,7.830000000000001,7.515831990954229,7.512379597952451,8.245639755320056,8.080529230261439,3.4195833333333336,3.4833333333333307,2.933156050380199,3.879571554890138,3.6487713293015505,3.6914521582381705,4.449375,4.5675,4.207088411844854,4.293159281979449,4.354178156328948,4.072708288704772,3.5754166666666665,3.869999999999999,3.5380473377921433,3.656239907523487,3.7709666830580737,4.006931898191798,6.915729166666667,7.134791666666667,6.361570190865285,7.77274897409727,5.31843591031693,6.3621673818945075,2.079791666666667,2.0733333333333346,1.7798721838641698,1.6304548594583586,1.8711673100453878,1.9522570873946214,3.07,3.035000000000001,2.5383833631668633,2.5403749715855093,2.715913681056963,2.628774640952537,4.87375,4.854999999999999,4.751157513564406,4.7328371467798425,4.798397223184588,5.157985470675095,2.9650000000000003,2.9099999999999997,2.7874821605657805,3.2174377257065943,3.535208199088205,2.903720062448015,2.74,2.6174999999999997,2.5521118491940458,2.6122664345434448,2.804228699553712,3.250607633674294
2000-02-29,POMRB,3.335,6.96,10.36,4.428333333333333,5.13,4.503333333333334,8.65,2.481666666666667,3.58,5.36,3.22,3.5250000000000004,2.82125,2.6574999999999993,2.8571633712828417,2.7079556051537494,3.253993282106028,3.25472716404904,4.9158333333333335,7.125833333333333,6.971527417685213,6.758895587570473,7.216534980167223,6.930276328631894,7.301813186813186,7.870000000000002,8.653499194572538,8.316423980883142,10.318166109358755,10.644534883714972,3.469583333333333,3.4062499999999973,3.5312269635614526,3.9872836677353813,4.297181626241972,4.760535822727946,4.474375,4.4712499999999995,4.5762530471069125,4.4597786667131745,5.113747669398599,5.281499078200505,3.4362500000000002,3.801666666666666,3.924161736008619,3.809293557851508,4.45323900012618,4.2396188429985875,6.888333333333334,7.019791666666666,7.276942114519171,7.769306650204987,8.515902765199684,7.456665919395384,2.077916666666667,2.0962500000000013,2.0605899769851685,1.8483350811043415,2.6816591408473442,2.3971059448016785,3.12875,3.027500000000001,2.955030017900118,2.951256205756939,3.694844205140446,3.7770596215993515,4.96875,4.872499999999999,4.994694508138643,4.855653139632035,5.077508039793674,4.9796829318725875,2.9662499999999996,2.94,2.9604892963394684,3.187940768323288,3.6160798520894297,3.2393184210378436,2.8775000000000004,2.65625,2.941267109516428,2.8125480651637,3.4701463572887827,3.4679585837611318
2000-05-31,PREMON,3.245,2.12,6.976538461538462,5.455000000000001,5.495,3.3000000000000003,9.03,3.395,5.63,5.36,3.77,3.475,2.928125,2.737499999999999,3.0122980227697047,2.8111978182361876,3.164892572653365,3.2777145994289283,3.51625,5.694166666666666,5.0309164506111275,4.262886041728647,7.72769191634878,7.065339025158879,6.713941163003662,7.419134615384618,7.982714901358907,8.10301415303548,9.15595115707794,9.023811710288857,3.6289583333333337,3.4329166666666646,4.300736178136872,4.296882387328246,5.4449302961286135,5.689590145965008,4.575,4.4275,4.943751828264148,4.711928339125116,5.342435502513694,5.26717630951496,3.5704166666666666,3.349166666666666,3.674497041605172,3.6899591740719346,4.465398548499313,4.543531436932433,7.0131250000000005,6.8116666666666665,7.9781652687115026,7.768797032377216,9.917345392974887,9.005512225044937,2.1627083333333337,2.0633333333333344,2.594353986191101,2.4638687844815577,3.43955042000406,3.6342485771636093,3.19625,3.1125000000000016,4.025018010740071,4.4655028808281365,5.121497419737063,5.12034148952015,5.07625,4.874999999999998,5.140816704883186,4.95214632181469,5.242855418584287,5.181135241533597,2.96,2.9899999999999998,3.2842935778036813,3.264157955518311,3.8384193853676787,3.605640797078861,2.931875,2.82375,3.154760265709857,2.991868517919975,3.113539014439078,2.9591801359963528
2000-08-31,MONSOON,2.46,1.1,2.291428571428572,1.6383333333333332,3.39,2.74,4.25,1.0650000000000002,1.22,4.63,2.01,1.815,2.9187499999999997,2.9049999999999994,2.7913788136618227,2.7655397603613774,1.6817099871455459,1.6180834346988293,2.28125,4.137499999999999,3.458549870366676,2.565131637553011,3.8488113992186364,4.465961446228494,5.807414005265567,7.1844917582417605,5.706200369386773,6.612381162164704,2.795066968622911,2.2192073856550527,3.754166666666667,3.506249999999998,3.235775040215456,3.8315084129016066,1.3687157847938116,1.545653576202339,4.623125,4.52125,4.322251096958489,4.428086587984831,3.272421937608803,3.399624513285222,3.61125,3.5233333333333325,3.300698224963103,3.457298786980268,2.272533486475548,1.9693555159721625,6.99375,6.965,6.486899161226901,7.732426452155303,4.2699118016691,3.9729854911846845,2.220833333333333,2.0925000000000007,1.9826123917146607,2.011402319260558,0.9991957125989315,1.0041600701095308,3.2437500000000004,3.145000000000002,2.9030108064440427,3.3418729851089144,1.2525619643189483,0.9963784718834355,5.06625,5.062499999999998,4.936490022929911,4.873079649552143,4.4257326876855805,5.067258699709459,2.97,2.9425,2.7745761466822088,3.0222384990332176,2.225076875697426,1.8522925878358936,2.9087500000000004,2.93125,2.618856159425914,2.772476802961934,1.8024442617219414,1.1553431757695871
2000-11-30,POMKH,2.765,1.4,5.345595238095238,3.485,4.5,3.9266666666666663,6.315,1.99,2.56,5.01,2.91,2.915,2.8656249999999996,2.9512499999999995,2.7808272881970937,2.7751871642875376,2.7374505729113525,2.798350086334164,1.7087499999999998,2.8949999999999987,2.6351299222200057,1.9279943863458684,1.8479970541493882,2.5767963580031843,5.371437442765568,6.243390567765569,5.561958316870159,6.101436813496906,8.092560428052282,8.396926003755452,3.771458333333334,3.7516666666666643,3.335465024129274,3.7488191582947774,3.1966977384315602,3.3147304235762394,4.626875,4.62875,4.393350658175093,4.431989691483044,4.3548995517789235,4.21499173832756,3.8120833333333333,3.6174999999999993,3.5510856016445285,3.507731668788251,3.5155160106737338,3.708185687430124,7.080937500000001,7.061249999999999,6.41813949673614,7.711715349783754,5.325658628503572,6.527175967599573,2.2420833333333334,2.232916666666667,1.9855674350287964,1.9919020461057177,1.786517835388235,1.7591901255087858,3.2275,3.247500000000002,2.7658064838664256,3.022018157970352,2.5444009378374965,2.364119849257998,5.041250000000001,5.089999999999998,4.965894013757946,4.8915809267536,5.039478788459459,5.386215357868622,2.96375,2.9775,2.8287456880093256,2.9587622520025025,3.4232876548648856,2.870539263517369,2.86,2.9325,2.7373136956555486,2.8128475471323027,2.9422302760613084,3.0973567927187657
2001-02-28,POMRB,3.075,2.05,6.872187499999999,4.448333333333333,5.085,4.453333333333333,8.11,2.385,3.55,5.17,3.16,3.335,2.65,2.8862499999999995,2.8984963729182565,2.8399950017591076,3.282762990506098,3.27113362568489,1.7862500000000001,1.6674999999999989,2.4010779533320035,1.9688212559917804,2.3054016720569575,2.100278334560613,5.371437442765567,5.371437442765569,6.0860499901220955,6.092321898688938,8.509917410352902,8.39221415017609,3.821041666666667,3.7566666666666646,3.780612347810898,3.8635993106105673,4.2904849848002975,4.69604006993911,4.5,4.617500000000001,4.670010394905056,4.582308941660806,5.254169910284088,5.356975140815284,4.01125,3.6049999999999995,3.9119846943200502,3.680962937029137,4.385599185980347,4.273696342411269,7.187500000000001,6.92625,7.094883698041684,7.7046058354454035,8.732728978013672,7.862495293795117,2.272708333333333,2.20875,2.1453404610172777,2.1439677948104636,2.6861253354168557,2.5532345677249704,3.22375,3.2400000000000015,3.079483890319855,3.2585309675616134,3.721164364666223,3.5634641161243374,4.953749999999999,5.042499999999999,5.047536408254768,4.940062901510352,5.273797189082762,5.211022595300653,2.98125,2.9625,2.9612474128055952,2.94998881280967,3.5368877405569275,3.2349590407415483,2.84875,2.8850000000000002,2.976388217393329,2.9470973184532676,3.5808216479331065,3.526216838147825
2001-05-31,PREMON,3.08,2.45,6.976538461538462,5.573333333333334,5.57,4.956666666666667,10.267500000000002,3.661666666666666,5.53,5.35,3.78,3.275,2.375,2.8449999999999998,2.971097823750954,2.9018004547576135,3.1936104880333613,3.270381315808542,1.8199999999999998,1.749999999999999,2.420646771999202,2.196255925365104,2.817172867756632,1.1117597940864568,5.084488038003663,5.37143744276557,6.442245378688643,6.153759161377485,5.619771813157998,5.535132277104772,3.7702083333333336,3.786249999999998,4.497700742019873,4.202291441619527,5.4414263836100645,5.52885348058608,4.195625000000001,4.63625,5.030006236943033,4.845000980502582,5.422515477240964,5.333939519485435,3.9783333333333335,4.019166666666666,4.329857483258697,3.963947745785503,4.402999763511098,4.65022343505279,6.981250000000001,7.235624999999999,8.363930218825011,7.7137979376549906,9.714259062954264,8.761881022109073,2.250625,2.2754166666666666,2.751870943277033,2.845492356582114,3.4300721655839848,3.5367434657631023,3.3199999999999994,3.2150000000000016,4.059690334191913,4.541411330144698,5.375394905415472,5.303348155731104,4.8675,5.039999999999999,5.168521844952861,5.016343147290908,5.307144126109296,5.238831405117884,3.01625,2.965,3.288748447683357,3.0605872911778054,3.7654881117299155,3.6376133537878776,2.863125,2.8350000000000004,3.0958329304359973,3.057608988726923,3.162438053396025,3.2584632245346046
2001-08-31,MONSOON,0.8999999999999999,1.39,2.291428571428572,1.9166666666666667,2.3,2.6766666666666667,3.865,1.0433333333333332,1.29,3.94,2.14,1.925,2.315625,2.455,2.1426586942505725,2.5630165241733573,1.71039315865452,1.7947267571485617,1.8475000000000001,1.822499999999999,2.0083880631995212,1.7504005322270952,1.7786838401610146,1.5841895885650084,4.377265195741758,5.37143744276557,4.781918655784614,4.997891405535163,1.3331580148762407,2.2492755783822513,3.667291666666667,3.8558333333333317,3.4652871118785904,3.798880498496819,1.4465637452251783,1.485748087368111,4.038125,4.3637500000000005,3.93800374216582,4.284145289978685,3.3508487277679895,3.483825652763371,3.98875,4.003333333333332,3.668581156621885,3.7196473264679533,2.7208929764869927,2.3499781799806483,6.989375,7.139374999999999,6.564358131295007,7.674915877511084,4.8661110391535445,4.589318609949532,2.1937499999999996,2.27,2.068455899299553,2.3133000259552676,1.0277930033768565,1.0985302151958034,3.49875,3.2325000000000013,2.9518142005151478,3.3473568566366736,1.2884008382812397,1.1092337025375574,4.8862499999999995,4.8675,4.677113106971716,4.777125115253476,4.464635897869447,4.74277690358141,3.09375,2.9975,2.8292490686100145,2.8741605704115933,2.1410706285155445,1.8832350818054497,2.8825,2.8625000000000007,2.627499758261598,2.8442407958520555,1.800204911828457,1.4039906888653346
2001-11-30,POMKH,2.125,1.38,3.05,2.8000000000000003,3.155,3.7266666666666666,5.05,1.835,3.26,5.01,3.06,2.92,2.330625,2.295,2.1355952165503433,2.461107124296526,2.7658486555521242,2.790950656789783,1.8275000000000001,1.8174999999999986,1.7570328379197124,1.5368321213765277,1.0570722173420104,1.545881581072819,3.5724244505494505,4.797538633241761,4.0891511934707685,4.227688855572728,5.958188186188702,5.634646941476141,3.4991666666666665,3.6845833333333315,3.199172267127154,3.5871552783981846,3.3352829266453545,3.055804275761802,4.0275,4.027500000000001,3.624802245299492,3.970943477043803,4.053083281424686,3.8829704785094066,3.9612500000000006,3.9533333333333323,3.6918153606397976,3.7189526722452024,3.81184444352829,3.955240261553176,6.963437500000001,6.823124999999998,5.958614878777004,7.645083984459084,5.3774556507059526,6.309503393212889,2.0016666666666665,2.2312499999999997,1.9750735395797319,2.1520117503579335,1.8081846074910655,1.9370689728403687,3.42,3.407500000000001,3.0750885203090887,3.3072173924110073,2.5997830718290107,2.4314154148875753,4.86125,4.8675,4.81026786418303,4.816192061311002,4.82930550655412,5.102253585785065,3.0925,3.035,2.921549441166009,2.8672125078249953,3.336398571245499,2.877886352211887,2.871875,2.8637500000000005,2.744499854956959,2.866648030473883,2.963051438872479,3.0672779525558527
2002-02-28,POMRB,3.24,2.29,3.51,4.31,5.17,4.736666666666667,9.44,2.085,4.28,5.32,3.63,3.4850000000000003,2.5400000000000005,2.3362499999999997,2.5773571299302063,2.5699308214716,3.3110410895936306,3.2353548874161797,1.78125,1.8774999999999988,1.9702197027518276,1.911034354444281,1.9323225343557877,1.5915093343439082,3.085178571428571,3.9569917582417604,3.8574907160824607,3.7385884206646667,6.898804800139404,5.914370466917648,3.313125,3.6499999999999977,3.6435033602762923,3.6878096149390296,4.284031250205968,4.562147399389042,4.1475,4.04875,4.242881347179695,4.182101865194919,4.612868635488124,4.633093372163303,3.89375,4.024166666666666,4.109755883050545,3.9459977317324215,4.534461534164612,4.482847827671036,6.76625,7.155624999999999,7.351168927266202,7.648377511262738,8.05392288865873,7.334841533718796,1.8360416666666663,2.1562499999999996,2.019044123747839,2.1141672686723005,2.6834328552122306,2.449989398790196,3.22375,3.5900000000000007,3.5570531121854536,3.802812005602001,3.7434535914714457,3.3581298274722244,4.9025,4.904999999999999,5.014160718509817,4.912656320591593,5.135443076721546,5.177341788035078,3.05,3.1525,3.2049296646996055,2.9698777296482937,3.4750235969408547,3.2219002809890043,2.9187499999999997,2.90125,3.0406999129741754,3.017975868678011,3.598392220271233,3.437532665019015
2002-05-31,PREMON,3.035,2.05,3.9,4.366666666666666,5.4,4.453333333333333,8.73,2.4249999999999994,4.17,5.0,3.3,3.04,2.8775,2.3249999999999997,2.760414277958124,2.640781517193327,3.221913069362984,3.2356385402186456,1.8387499999999999,1.7774999999999987,2.0021318216510964,1.960895403061678,2.7763861516631336,2.0236343172684035,2.9243750000000004,3.1878571428571445,3.8744944296494763,3.479352730097723,4.974341089018619,5.288401614177871,3.3504166666666664,3.348333333333331,3.932768682832442,3.800474631672862,5.412364517128036,5.492612000128436,4.4275,4.00625,4.705728808307818,4.448801006978639,5.017575626127631,5.425287903540724,3.9041666666666672,3.8983333333333325,4.247186863163661,4.096813576296658,4.591815315236541,4.557769811768518,6.9825,6.7712499999999975,7.902701356359721,7.646398836469917,10.150005903665448,9.603811797185237,1.8272916666666665,1.8470833333333327,2.1814264742487035,2.2271865858011046,3.3863861894534732,3.576092870987285,3.10625,3.25,3.802231867311272,4.139036302421897,5.558700227411979,5.1357868480914455,4.96875,4.817499999999999,5.00849643110589,4.920553613242213,5.267324674372859,5.244735126470276,3.08,3.0325,3.2429577988197633,3.012347847692005,3.7790131835470744,3.660812755395754,3.0218749999999996,2.8425,3.040419947784505,3.0555839862697063,3.2072173592671205,3.197666074443257
2002-08-31,MONSOON,2.62,1.42,1.47,1.635,3.43,2.64,3.825,0.955,1.08,4.62,2.28,2.535,3.02375,2.7549999999999994,2.7042485667748744,2.6345225841445057,1.7386825355793496,1.633355131600691,1.8937500000000003,1.7849999999999986,1.7692790929906579,1.6560372354279573,1.543201456505667,1.826004686308147,2.806875,2.9825000000000017,2.912696657789686,2.7054441281938857,-0.3456313575864982,0.6144485549327685,3.4522916666666665,3.2779166666666644,3.013661209699465,3.3746482334984895,1.2579160472322721,1.5845879181991367,4.534375,4.288749999999999,4.195437284984691,4.217109958573586,3.022365740487673,2.9174168226075667,3.8829166666666666,3.889166666666666,3.6043121178981963,3.826612091317721,2.70406146065209,2.4336028782314996,7.169375,6.761249999999997,6.271620813815833,7.607624696475371,4.207034412476391,3.7668438965281674,1.8641666666666665,1.8249999999999993,1.6908558845492219,1.733025685262103,0.8196158972266137,0.8536871215364081,2.9387499999999998,3.1975,2.713339120386763,2.8481392422511296,1.3335817062110582,1.4919271238980956,4.9175,4.987499999999999,4.853097858663534,4.846136491912989,4.318823384292332,4.692428840472556,3.07375,3.0675,2.857774679291858,2.869958759869144,2.095160674102856,1.9258381734198664,3.035,2.9949999999999997,2.8382519686707033,2.9689568020681456,1.7875012203602592,1.516241687504274
2002-11-30,POMKH,3.105,1.81,2.585,3.3799999999999994,4.265,3.8466666666666662,6.819999999999999,1.8533333333333333,2.53,4.86,3.16,3.135,3.0425,2.9999999999999996,2.8645491400649243,2.717645654555223,2.7944415734235157,2.670636291755033,1.8375,1.8924999999999985,1.7855674557943946,1.7167156410679119,0.9654828137834692,1.6191052413764861,2.7474999999999996,2.8662500000000017,2.7816179946738115,2.389975551638811,2.5557992618730094,3.235867720475365,3.482916666666666,3.422916666666664,3.1601967258196786,3.3181916098644653,2.9438362612666893,3.1579998066910773,4.271249999999999,4.566249999999999,4.223262370990815,4.205400334904618,4.19923682205135,3.9966596788424638,3.8658333333333332,3.9191666666666665,3.7012539374055846,3.834812110151215,3.789119628108574,3.9786065569639133,7.1675,7.203749999999997,6.490972488289499,7.591506767657187,5.061863480719211,6.081282787326665,1.886875,1.8295833333333327,1.7558468640628664,1.6929949891182423,1.6165318573159924,1.8681820530678908,2.95,3.0149999999999997,2.640003472232058,2.54318817771751,2.872947895023528,2.9177466024826346,4.875,4.949999999999999,4.855858715198121,4.8385880229063085,4.965684758423851,5.183507854937768,3.08875,3.0925,2.978664807575115,2.8961021355258016,3.290962199249619,2.9078499254307966,3.025625,3.0487499999999996,2.956951181202422,3.021149913811506,3.0782874264057543,3.04657280527548
2003-02-28,POMRB,3.43,2.3,3.035,4.545000000000001,4.915,4.446666666666666,9.165,2.361666666666667,3.67,5.06,3.48,3.375,3.025625,3.0474999999999994,3.0907294840389548,2.8578033324963483,3.3398047455356563,3.2356407217411602,1.7625,1.8949999999999985,1.9913404734766367,2.0003073651025653,2.1234375898713065,1.8965361568768258,2.780625,2.747500000000002,2.882970796804287,2.294238045144134,4.243626684737727,3.846518984979344,3.511458333333333,3.4816666666666647,3.7141180354918077,3.50324522493586,4.129441850204399,4.479640342281256,3.986875,4.5024999999999995,4.499957422594489,4.358719431129582,5.07268832165392,5.296552483442894,3.9166666666666665,3.846666666666666,3.999419029110017,3.976726897807611,4.554142248652526,4.505988512225905,7.163437500000001,7.134999999999998,7.560583492973699,7.593117140694352,8.895487139244235,8.433035393511734,1.90625,1.8987499999999995,1.9981747851043865,1.8919612842594447,2.5207335051336175,2.3348613589627516,3.0875,2.8625,3.052002083339235,2.920636939839529,3.9142444695876866,3.9816352691655625,4.851249999999999,4.884999999999999,4.937515229118873,4.8750899274449155,5.173962505601321,5.1367929342230205,3.16375,3.0549999999999997,3.179198884545069,2.9830741613409537,3.4646068039817344,3.280569875693129,2.991875,3.0212499999999993,3.1241707087214534,3.1236689956193526,3.7341255580975474,3.4907035073981505
2003-05-31,PREMON,2.995,1.59,3.9,4.376666666666667,3.55,4.6066666666666665,8.99,2.33,4.87,4.92,3.57,3.075,3.038125,3.0374999999999996,3.052437690423373,2.91123802357957,3.2507056889372867,3.2032013003898667,1.70875,1.7799999999999987,1.8308042840859822,1.7630064207406746,2.869335804564377,2.052404112843456,2.871875,2.747500000000002,3.2897824780825724,2.4903614729121086,4.2656978418523135,3.9490745411354973,3.4200000000000004,3.484166666666665,3.9791374879617516,3.6535593730999696,5.154643736248487,5.366238342555107,3.8743749999999997,4.039999999999999,4.119974453556694,4.169030590335838,5.244770360968688,5.285330529964769,3.9,3.884999999999999,4.242318084132677,4.146119876067955,4.519485578544747,4.541996721679409,7.027708333333332,7.199999999999998,8.132350095784219,7.593480146028232,10.37206289384794,9.357503230156507,1.8933333333333335,1.8749999999999996,2.130904871062632,2.0638645637027304,3.2842677125971744,3.1678827882847123,3.08375,3.0375,3.779201250003541,3.917919465275514,4.972919627515661,4.979785792086057,4.8100000000000005,4.864999999999998,4.930509137471324,4.874065708352615,5.203835810431217,5.235053399942481,3.04875,3.1224999999999996,3.3355193307270414,3.0854321683553794,3.715995461345304,3.607872586005603,2.935625,3.0299999999999994,3.104502425232872,3.147058658530076,3.2924627284214525,3.1024954208428226
