Date,Season,Mc. Donal Choultry,Vazhapadi,Talavasal,Kadayampatti,Kolathur,Attur,Yercaud,Edappadi,Salem,Mecheri,Pethanaickenpalayam,Gangavalli,Tharamangalam,Omalur,Mettur,Sankari,Ayodhiapattinam,Veerapandi,Panaimarathupatti,Mc. Donal Choultry_Trend,Mc. Donal Choultry_SMA,Mc. Donal Choultry_EWMA,Mc. Donal Choultry_DES,Mc. Donal Choultry_TES,Mc. Donal Choultry_ARIMA,Vazhapadi_Trend,Vazhapadi_SMA,Vazhapadi_EWMA,Vazhapadi_DES,Vazhapadi_TES,Vazhapadi_ARIMA,Talavasal_Trend,Talavasal_SMA,Talavasal_EWMA,Talavasal_DES,Talavasal_TES,Talavasal_ARIMA,Kadayampatti_Trend,Kadayampatti_SMA,Kadayampatti_EWMA,Kadayampatti_DES,Kadayampatti_TES,Kadayampatti_ARIMA,Kolathur_Trend,Kolathur_SMA,Kolathur_EWMA,Kolathur_DES,Kolathur_TES,Kolathur_ARIMA,Attur_Trend,Attur_SMA,Attur_EWMA,Attur_DES,Attur_TES,Attur_ARIMA,Yercaud_Trend,Yercaud_SMA,Yercaud_EWMA,Yercaud_DES,Yercaud_TES,Yercaud_ARIMA,Edappadi_Trend,Edappadi_SMA,Edappadi_EWMA,Edappadi_DES,Edappadi_TES,Edappadi_ARIMA,Salem_Trend,Salem_SMA,Salem_EWMA,Salem_DES,Salem_TES,Salem_ARIMA,Mecheri_Trend,Mecheri_SMA,Mecheri_EWMA,Mecheri_DES,Mecheri_TES,Mecheri_ARIMA,Pethanaickenpalayam_Trend,Pethanaickenpalayam_SMA,Pethanaickenpalayam_EWMA,Pethanaickenpalayam_DES,Pethanaickenpalayam_TES,Pethanaickenpalayam_ARIMA,Gangavalli_Trend,Gangavalli_SMA,Gangavalli_EWMA,Gangavalli_DES,Gangavalli_TES,Gangavalli_ARIMA,Tharamangalam_Trend,Tharamangalam_SMA,Tharamangalam_EWMA,Tharamangalam_TES,Tharamangalam_ARIMA,Omalur_Trend,Omalur_SMA,Omalur_EWMA,Omalur_DES,Omalur_TES,Omalur_ARIMA,Mettur_Trend,Mettur_SMA,Mettur_EWMA,Mettur_DES,Mettur_TES,Mettur_ARIMA,Sankari_Trend,Sankari_SMA,Sankari_EWMA,Sankari_DES,Sankari_TES,Sankari_ARIMA,Ayodhiapattinam_Trend,Ayodhiapattinam_SMA,Ayodhiapattinam_EWMA,Ayodhiapattinam_DES,Ayodhiapattinam_TES,Ayodhiapattinam_ARIMA,Veerapandi_Trend,Veerapandi_SMA,Veerapandi_EWMA,Veerapandi_DES,Veerapandi_TES,Veerapandi_ARIMA,Panaimarathupatti_Trend,Panaimarathupatti_SMA,Panaimarathupatti_EWMA,Panaimarathupatti_DES,Panaimarathupatti_TES,Panaimarathupatti_ARIMA
2008-02-29,POMRB,18.0275,9.13,6.1400000000000015,4.13,10.215,5.36,2.07,9.22,5.245,6.23,6.2,3.016666666666666,8.35,3.35,5.835,4.32,4.475,3.4815,6.67,18.550208333333334,18.550208333333345,18.268347416124676,17.429458583619553,19.917355506395985,13.028534644553918,10.64,11.49000000000001,10.190181466923496,10.174564384646233,8.957023478632127,9.433481966959663,6.541249999999999,7.402500000000003,6.672943147188903,7.987824028528259,5.095995754898267,5.660583230221461,5.1675,6.937499999999993,5.551335698480566,3.840375615202441,7.3607082471458165,6.009170518991066,12.69625,13.013750000000002,12.482280314098936,13.98233809353809,10.920366378466259,10.56204090253493,8.653333333333332,7.679166666666662,6.714660833078239,12.584930889384902,10.089395494610892,7.1391622901801,2.0875,2.4375,2.2069292823730953,2.165121364274595,2.1065101793274614,2.517873191431478,9.336250000000001,9.744999999999997,9.448075637902651,9.87131409045143,8.158435907499314,9.417591516587601,5.4696875,6.193125000000006,5.545899374750871,6.07342523438213,5.886485987513813,5.480497673181981,7.694375,8.38000000000001,7.521446348240131,6.948503372972138,7.47657295254787,6.823724015261815,6.3062499999999995,7.137500000000003,6.405879349242713,6.366714410310904,3.90392895470551,3.6396650510511885,4.479583333333332,4.894166666666663,4.155717889449243,4.3260519989330035,3.839761117367095,3.0253493184791402,9.275,9.876249999999985,9.94166120974678,7.259662998659324,9.011100310396237,4.24703125,4.562499999999997,3.9931194280805684,3.02335818473685,4.098626204441027,4.051265505029804,5.932187500000001,7.709999999999993,6.911596869704065,6.417120238724931,6.7581780750058655,5.689384451684909,5.338333333333333,5.750000000000004,5.05926615654702,3.803570462793334,4.419626069354535,4.520012345949887,6.0775,7.208749999999995,6.008706098150288,5.208661113984126,5.418676995598791,4.2395498128356826,4.231704861111111,3.8851041666666672,3.3318916895124264,3.9495047711125633,3.448023175428073,3.562259051222566,6.316000000000001,7.234499999999997,7.0442325502325644,8.242649986103713,7.629044260067599,2.6482937766077037
2008-05-31,PREMON,21.203333333333333,12.31,6.1999999999999975,6.69,10.55,12.546666666666667,2.59,9.71,7.225,7.26,6.16,4.423333333333333,7.05,4.8,5.065,6.75,8.02,7.554444444444445,3.62,18.550208333333334,18.550208333333345,19.44234178300814,18.84080325660673,20.699673711582307,21.121465986750124,10.2775,10.96500000000001,11.038108880154098,10.827524607902344,13.262881263373998,12.610866636069526,6.423124999999999,6.503750000000002,6.483765888313341,8.015924063606224,9.590084157240046,9.468231066022629,4.711875,5.562499999999993,6.006801419088339,5.352869125581923,7.519852203583277,9.32198919520164,12.064479166666667,13.22625,11.709368188459361,12.467859503508858,13.701822566437768,13.134911403331829,9.246666666666666,8.112499999999995,9.04746316651361,12.681814141867727,12.882550862129287,8.316190780011722,1.96125,2.255,2.3601575694238575,2.3060941565672657,3.7983392244567407,3.0976314706874897,9.0425,9.654999999999998,9.552845382741591,9.967069741727196,10.586568336171032,9.367497748983695,5.166875,5.893125000000006,6.217539624850522,6.271699666892652,8.053274981637658,7.914997173335749,7.40125,7.900000000000009,7.416867808944079,7.062477242672258,8.829572721079192,6.4068471548420955,6.48625,6.402500000000002,6.307527609545628,6.253401164110398,11.615823013672124,11.01604901378748,3.90625,4.960833333333329,4.2627640670028795,4.325449940674568,7.801543985844895,3.4047237217908,8.469375000000001,9.274999999999984,8.784996725848067,18.45562551258186,9.5305146920536,4.287812499999999,4.287499999999998,4.315871656848341,4.30786313742496,5.9349097608150725,5.812563749016984,5.0634375,6.563749999999993,6.17295812182244,5.658619648855026,7.829947776857954,8.209097038398923,5.369166666666667,5.473333333333338,5.735559693928212,5.762612666821526,6.9155054760583266,6.512176367014737,5.41625,6.708749999999994,6.813223658890173,6.436995628512605,8.333260865378818,8.15667875415386,4.110454861111111,4.207048611111111,5.020912791485234,5.482110948580613,6.194923526513596,5.798249925206255,4.6450000000000005,7.214499999999997,5.674539530139539,8.179194026821039,13.59940566090725,2.2179010804546184
2008-08-31,MONSOON,16.29,9.71,7.32,5.285,18.0,12.54,1.33,8.045,4.32,10.085,8.83,4.666666666666667,6.15,5.576249999999999,4.52,5.59,4.445,4.6247500000000015,2.46,18.550208333333334,18.550208333333345,18.18140506980488,17.96830453744173,15.88172998405216,16.24245216146537,10.3375,10.31500000000001,10.50686532809246,10.462796409864113,12.464764253900505,11.859804054096307,6.081249999999999,6.578750000000002,6.818259532988005,8.04412295617745,7.353449899697537,6.468231050984558,4.969375,4.772499999999993,5.718080851453004,4.899031534348521,5.519793870705041,7.782194242600838,12.047083333333333,12.166250000000002,14.225620913075616,14.348309827091677,15.16673016203415,15.906919325116116,9.191666666666666,9.194166666666662,10.444477899908165,12.777899725752361,15.695526675181862,10.058705147647391,2.0025,1.92,1.9480945416543145,1.7687929851655677,2.670482877352334,2.8403030332199504,8.72375,9.017499999999998,8.949707229644954,9.73363158686015,10.438955406408224,9.454329554632695,5.24875,5.046250000000006,5.458523774910313,5.95522533342607,6.3627094073640285,7.103291426512704,7.4575000000000005,7.488750000000009,8.484120685366449,8.67943932845584,7.428605042052319,8.100792746495879,6.4875,6.210000000000001,7.316516565727376,7.198721947038134,7.647064770723441,7.932650751192423,3.7024999999999997,3.9983333333333295,4.424325106868395,4.388590936325198,4.429583531973552,6.493193515107115,7.66375,9.274999999999984,7.73099803550884,6.724311258423762,7.901257461162025,4.4503125,4.206562499999997,4.820022994109004,5.934768707980987,5.071762654977585,5.545237621703843,4.801875,5.300624999999993,5.511774873093463,5.015596763640184,5.5712239436676425,6.240522914040363,5.4679166666666665,5.2033333333333385,5.677335816356927,5.863472474140925,7.377073410201858,6.754480400625854,5.3950000000000005,5.446249999999994,5.865934195334105,5.248598135201558,7.358708700526266,8.072035491697104,4.107486111111111,4.2563611111111115,4.862447674891142,5.677047628154423,5.698788778591226,6.148924273082779,3.3724999999999996,5.417499999999997,4.388723718083723,8.116226580910887,9.423821376823124,5.783326925466528
2008-11-30,POMKH,18.68,9.81,5.41,2.5,9.085833333333332,6.75,2.02,9.295,4.359999999999999,5.68,5.86,3.15,9.105,3.75,3.885,5.48,4.605,0.1975,2.74,18.55020833333333,18.550208333333345,18.38084304188293,18.21318744078804,19.1979349027366,16.993804157688754,10.455000000000002,10.24000000000001,10.228119196855475,10.243845238898585,8.222636029161414,8.942499259942673,5.886666666666666,6.267500000000002,6.254955719792804,8.072421038710406,5.366016986168694,5.939400304780841,6.161875000000001,4.651249999999993,4.430848510871803,3.001612887750576,0.7276301561086544,4.196801471159323,12.517083333333334,11.962708333333335,12.169705881178702,12.33721964600316,10.481184879662267,10.211530667950715,8.428333333333333,9.299166666666663,8.9666867399449,12.786741363834693,12.723133915064185,9.904863766934975,2.1375,2.0025,1.9768567249925888,1.7616128033220253,1.7543887020297841,2.225476782048328,8.401875,9.067499999999999,9.087824337786973,9.775589158303728,10.084304512777836,9.097033713159723,5.575625,5.287500000000006,5.019114264946188,5.697533535937544,3.466160633683479,3.3405710506144835,7.635624999999999,7.313750000000009,7.362472411219869,6.942002361170183,7.392660964223318,7.178539410259811,6.7278125,6.762500000000001,6.733909939436426,6.650561493559518,4.2101384822232575,3.4835724485597366,3.675416666666667,3.814166666666663,3.9145950641210367,4.038554128610896,2.0657824619783014,2.0735947836527666,9.382083333333334,7.663749999999985,8.280598821305304,9.65647528562461,12.387208958722029,4.679374999999999,4.3690624999999965,4.3920137964654025,4.50081851939191,2.628082393888909,3.0696684822625446,5.01625,4.826249999999992,4.861064923856078,4.387261124669343,2.3689473204472495,3.5269628154498274,5.3675,5.5350000000000055,5.598401489814156,5.713452477804297,3.647029700895834,3.9900667102629153,5.51625,5.386249999999994,5.361560517200463,4.765120401494736,3.400022043715889,1.915740008746325,4.354034722222223,3.9645486111111117,2.996468604934685,4.08588214930757,1.4920308141692433,0.6894223395146488,3.2984999999999998,3.8724999999999974,3.7292342308502335,8.053743889721835,5.9453854511306865,5.346939902068971
2009-02-28,POMRB,18.0275,9.91,4.65,6.6750000000000025,10.89,4.5,2.07,6.4700000000000015,4.9350000000000005,7.38,4.0,2.123333333333333,8.35,4.0,5.6400000000000015,3.783333333333333,4.545,4.625,2.67,18.550208333333334,18.550208333333345,18.239505825129758,18.151803393444652,18.799514988030694,16.04001667446219,10.825000000000001,10.435000000000011,10.100871518113285,10.124898713478363,8.160358510885779,9.438279121179333,5.852916666666667,5.895000000000001,5.612973431875682,8.100818665947063,4.467680080211206,5.124387355143307,7.880625000000001,5.287499999999993,5.328509106523082,5.100901219676005,5.938576241019889,5.442745564455418,12.292083333333332,12.131458333333335,11.657823528707222,11.41799495343877,11.004712615161484,10.494879476290162,9.055833333333334,9.084166666666663,7.180012043966939,12.76188522801783,10.562532349813745,7.320600617751128,2.3312500000000003,2.0025,2.0141140349955533,1.825327909215341,1.9054452654772462,2.7832136163969743,8.64875,8.379999999999999,8.040694602672184,9.280080682016576,7.949997306346134,9.147222493212881,6.608750000000001,5.210000000000005,4.985468558967712,5.577721145002451,5.1742831066583905,5.836378282976033,7.698125,7.601250000000008,7.3694834467319215,7.126208242512022,6.440621877516087,5.3294693499277885,7.448125,6.212500000000001,5.640345963661856,5.606724483569104,4.370537092603236,4.243387446346001,3.9808333333333334,3.5908333333333298,3.1980903718059555,3.5138218751446093,2.920782815666615,2.2931303311423665,11.100416666666668,7.663749999999984,8.308359292783182,6.720313573760526,8.87540389221538,4.71140625,4.531562499999996,4.2352082778792415,3.9532508226168037,4.012836428185083,4.028045019917961,5.5337499999999995,4.777499999999992,5.172638954313648,4.916019906323363,4.2319305892690675,4.384104038459752,5.315833333333333,5.400833333333338,4.872374227221827,4.127614279924441,4.591906369519112,4.809444079959887,6.363125000000001,5.403749999999993,5.034936310320278,4.506492093327613,3.7847337336014535,4.509692396711226,4.432989583333334,4.2504236111111116,3.647881162960811,4.276769831829052,2.807171317182587,3.0067084356484166,3.9682500000000003,2.8724999999999974,3.30554053851014,7.991742220848108,6.279576859738752,3.9982162720627845
2009-05-31,PREMON,21.203333333333333,12.47,6.133333333333334,13.685,13.635,7.3,3.67,9.885,10.15,7.535,10.2825,5.1,20.796666666666667,5.9825,6.975,6.4833333333333325,8.920000000000002,8.383333333333335,7.0280000000000005,18.550208333333334,18.550208333333345,19.425036828411187,19.455785330180014,20.899364561482393,20.647951870134165,11.51875,10.47500000000001,11.048522910867971,10.843463632220141,13.18793062948751,12.227620508929608,6.411875,5.878333333333336,5.821117392458743,8.129316199397326,8.079250089006745,8.030992704871956,10.325000000000001,7.036249999999993,8.67110546391385,10.153429188853274,8.852389773768483,10.473625576096609,12.045729166666668,12.902708333333333,12.448694117224335,11.872151808085073,13.78616880156334,12.704699280230708,12.41625,7.7724999999999955,7.228007226380163,12.779063907547078,13.355687715891401,8.645672235315857,2.4937500000000004,2.2725,2.676468420997332,2.87362411332574,3.6147018805060798,2.647759260940806,9.0,8.423749999999998,8.77841676160331,9.512076326087007,9.804654772966034,8.468488083380567,8.008750000000001,5.9412500000000055,7.051281135380627,6.343069975661104,7.466392525202185,7.631018335373432,8.395,7.670000000000009,7.435690068039153,7.292652440402703,9.186151569068603,7.384873925244897,8.033125,7.243125000000002,7.497207578197115,7.353529606430662,10.825767318887877,9.919089978701223,4.567916666666666,3.7599999999999962,3.9588542230835735,3.9071487304112775,6.891710224487018,2.991034975805207,11.100416666666668,11.100416666666652,13.303682242336576,17.914464213563082,8.242557866681407,4.666875,4.827187499999996,4.934124966727545,5.972737570031528,6.094610558465421,5.827239311703726,6.1975,5.254999999999991,5.893583372588189,5.823720799270529,7.130807101186965,7.754787323843176,5.344166666666666,5.334166666666672,5.51675786966643,5.87521781722555,6.762440429888601,6.548590799040497,8.14,5.628749999999994,6.588961786192168,6.550120337988802,7.638109822483563,7.975427468945142,4.863347222222223,4.457645833333333,5.54206203110982,5.946714098478235,6.7262100441255335,7.030011647792523,4.5745000000000005,3.7244999999999973,4.794524323106084,7.930217877798955,12.080482817024885,2.1699464624988427
2009-08-31,MONSOON,16.29,12.51,7.116666666666667,12.04,13.115,22.80666666666667,1.8,9.845,9.66,10.31,10.47,6.433333333333334,6.15,4.65,6.750000000000001,5.4433333333333325,10.32,4.4275,4.41,18.550208333333334,18.550208333333345,18.171022097046713,18.445313593123874,16.019105425770324,15.92540671753519,12.200000000000001,11.17500000000001,11.633113746520783,11.348909633107628,12.497361668390798,10.872272166686544,7.440000000000001,5.827500000000002,6.339337102141913,8.157913987992341,6.801556152638331,6.58573176248122,13.2875,8.724999999999994,10.01866327834831,10.57067676757345,10.78419278513827,11.643947236863376,12.68,11.681458333333332,12.715216470334601,12.141145421195604,15.25107640100008,16.226910011844097,16.230833333333333,10.339166666666662,13.459471002494766,13.027919867191347,16.168663522755935,8.818495277358325,2.6350000000000002,2.39,2.3258810525983993,2.5866499526230315,2.5963729875839237,2.608793441522175,8.932500000000001,8.873749999999998,9.205050056961987,9.695992253773214,9.872958708164596,8.827604810579931,9.336875000000001,7.276250000000006,8.094768681228377,6.900999745410346,6.870077193549916,8.250391426054373,9.55125,7.726250000000009,8.585414040823492,8.904794762071472,7.73321521233054,8.38442579615137,9.281875000000001,7.653125000000003,8.686324546918268,8.498068748149334,9.172096538523094,9.479038264626233,5.258333333333333,4.201666666666663,4.948645867183478,4.543729995348658,4.085467651798259,4.204849289660312,10.83066666666667,11.100416666666652,10.442209345401945,6.9445206898296865,8.00851979268602,4.831875,4.595624999999997,4.820474980036527,5.331788051252963,5.572712504194078,6.049721839022976,6.745625,5.812499999999991,6.236150023552915,6.171246329184049,6.916987876835297,7.39567012196833,5.565416666666667,5.297500000000005,5.487388055133191,5.870006857602647,6.7154518241943455,5.992440011723798,10.045000000000002,7.097499999999995,8.0813770717153,8.210905934405558,7.542410504450862,6.67754433798051,5.546996527777779,4.408333333333332,5.096237218665892,5.870705863449209,6.425569900237459,6.207890124640696,5.277,4.211999999999997,4.640714593863651,7.869167175401294,8.21988952605951,1.4746045021400975
2009-11-30,POMKH,18.68,12.56,10.085,15.3,12.0,23.366666666666664,2.85,10.305,10.22,11.03,8.9,6.079999999999999,9.105,4.32,6.965,5.8533333333333335,12.945,3.837611111111111,5.64,18.55020833333333,18.550208333333345,18.374613258228027,18.547503973523913,18.838622935902475,18.161150876509154,12.43625,11.86250000000001,12.003868247912472,11.711279348800739,9.522004859508531,11.17514286673774,8.311666666666667,6.9962500000000025,7.837602261285149,8.186612394436972,4.952040470797922,5.717826616892998,15.859375000000002,11.924999999999994,12.131197967008987,12.758760902852268,7.0270623022282965,8.062218266254696,13.201875000000001,12.409999999999998,12.429129882200762,11.960897904877216,10.565531115914684,10.019378731167166,20.2975,14.493333333333329,17.422349268163526,13.283354048201193,13.196270773231191,13.994967535963427,2.8025,2.5975,2.53552863155904,2.8905268878106236,1.7274402635329862,2.129690815730658,8.811875,9.126249999999997,9.645030034177193,9.934065064658157,10.052168561457584,9.085536725169728,9.865,8.741250000000006,8.944861208737027,7.459931973343771,5.479304606326483,5.99111365474929,10.024375000000001,9.06375000000001,9.563248424494095,10.00836800143976,7.646556575719513,7.733311346339924,11.299062500000002,8.413125000000003,8.771794728150962,8.604490714402395,5.789350096420387,5.194929093213297,5.840833333333332,4.934166666666663,5.401187520310087,4.91782111519109,2.47433415689055,3.8051758337915893,10.560916666666667,11.10041666666665,9.907325607241168,9.873864533393904,9.39895882320265,5.211562499999999,4.7381249999999975,4.620284988021917,4.499448463739425,2.652858040395707,2.9427491663263052,7.2078125,6.582499999999991,6.527690014131748,6.4491679286761565,4.4077280938414525,5.113893741363521,5.90625,5.390833333333338,5.633766166413247,6.109594518289368,4.233782159617162,4.595980502026059,11.42,9.182499999999994,10.02682624302918,10.296923419663727,6.719360217024701,6.8294115898739385,5.993965277777779,5.31836111111111,4.5927867756439795,5.469476383914205,1.6118171140617323,0.7652768165156303,6.18475,4.936999999999998,5.040428756318191,7.8085864731203305,4.943092667464388,1.6424456649853119
2010-02-28,POMRB,18.0275,12.61,8.2,17.575,13.05,18.4,2.37,4.92,9.7,11.28,10.95,4.716666666666666,6.192,4.75,6.944999999999999,5.18,11.445,6.454083333333334,5.39,18.550208333333334,18.550208333333345,18.23576795493682,18.355067840148863,18.324402291518226,19.559820465008766,12.15375,12.537500000000009,12.246320948747483,11.97549715761165,10.123750028169988,11.355142422908573,8.991875,7.883750000000003,7.98256135677109,8.215411748186748,5.940642317643936,7.3357220759309065,16.760624999999997,14.649999999999993,14.308718780205393,14.834046385406216,16.751827556297265,13.133191345157506,12.470625,12.95,12.677477929320457,12.277292148598027,11.08905885223578,10.546828977894235,23.92145833333333,17.968333333333327,17.813409560898116,13.462703808213675,11.035669225443392,14.651782877854437,2.935,2.6725000000000003,2.469317178935424,2.800484046997742,1.9527739772113568,2.712800804730481,8.111875,8.738749999999998,7.7550180205063155,9.11997413914486,8.153007700657104,9.394697315390532,9.415,9.932500000000005,9.246916725242215,7.840477389738317,8.38605009516337,8.68947914294241,9.875,10.03875000000001,10.249949054696456,10.629074370688816,9.940920362749097,10.943450800420491,12.75375,10.150625000000002,9.643076836890577,9.449140862809305,6.638158790588518,6.477732935836427,6.2,5.582499999999996,5.127379178852719,4.835679362982652,4.228438202874579,3.460487813536848,10.560916666666667,10.56091666666665,8.421195364344701,6.934428882328997,9.03181489952902,5.699999999999999,4.9256249999999975,4.67217099281315,4.568617605515376,4.21952196759579,4.402557084935884,7.6990625,6.908749999999991,6.694614008479048,6.579093155985426,7.086763179542467,6.6470578601418,6.119583333333333,5.740000000000004,5.452259699847948,5.512141150898256,4.337948577154394,4.613149539256749,11.0425,10.907499999999994,10.594095745817508,10.541974183339716,9.870219326498827,9.477692935906875,6.661593750000001,5.775631944444443,5.337305398719721,6.044286430976193,5.239454329916954,6.301606924787791,7.038749999999999,5.616999999999997,5.180257253790915,7.748472150440133,5.526767804215961,1.6004853742740082
2010-05-31,PREMON,21.203333333333333,11.66,9.556666666666667,23.36,15.65,25.93333333333333,4.71,10.47,9.61,7.42,19.47,7.166666666666668,20.796666666666667,8.27,9.3675,7.813333333333333,13.02,10.13,11.57,18.550208333333334,18.550208333333345,19.422794106295424,19.545264905161744,21.015895614914267,20.762936369788523,11.71625,12.335000000000008,12.01179256924849,11.85981779300007,15.48850278520401,13.323755034855933,8.959791666666666,8.739583333333336,8.61220348072932,8.244312420726095,10.043482451265076,9.377928987853874,14.939374999999998,17.068749999999994,17.929231268123235,19.102748002202052,19.725877038397034,17.258340363027525,10.345,13.453750000000001,13.866486757592273,13.677199655029193,13.870515038614394,12.839842470451897,24.866249999999997,22.62666666666666,21.061379069872203,13.75337327051729,13.828824606045062,13.913556054853107,2.7337499999999997,2.9325000000000006,3.3655903073612548,4.11365479879373,3.683931213554682,2.862361782683974,7.16375,8.884999999999998,8.84101081230379,9.48974939612799,9.61211793799895,8.260263756267458,8.31125,9.797500000000005,9.39215003514533,8.14338604193115,11.162123775276045,10.273128644466565,9.346249999999998,10.010000000000009,9.117969432817873,8.758834698912887,12.941074380503327,10.54633999328731,13.95375,12.447500000000002,13.573846102134347,13.206799628345983,15.300003246932334,14.37340464286011,6.05875,6.0991666666666635,5.943094173978299,5.415671145595045,8.657815537530073,5.0766209647491065,10.560916666666667,10.56091666666665,13.371383885273488,18.005327991618394,14.96733607794601,5.91125,5.497499999999997,6.11130259568789,8.989761398479141,6.482568769848983,6.395827451415142,7.554999999999999,7.50687499999999,7.763768405087428,7.809683611766844,8.770963978303635,8.582374342605963,5.632916666666667,6.072500000000003,6.396689153242102,7.719151358654626,7.372525641806877,7.056565635996407,9.355625,11.932499999999994,11.564457447490504,11.437794365292836,14.172354364704184,12.085584535947316,7.11088888888889,6.212298611111111,7.254383239231833,8.014541691856245,8.762251985214641,8.138031898804535,6.937499999999999,6.752499999999998,7.736154352274548,7.688820626605672,11.549699477749952,4.212813187414881
2010-08-31,MONSOON,16.29,11.06,9.135,9.575,5.25,33.165,1.82,3.66,6.6,9.23,12.92,7.24,6.15,6.27,8.2875,5.82,3.2,8.021861111111113,6.6999999999999975,18.550208333333334,18.550208333333345,18.169676463777254,18.45055292243989,16.112103569235387,15.95494219224244,11.2,11.972500000000009,11.631075541549095,11.592922144469759,13.374077420108542,11.543746973374189,8.272291666666666,9.244166666666668,8.821322088437592,8.273314759501362,9.590361585463398,8.370876259191594,11.678125,16.452499999999993,14.58753876087394,11.59430177120036,20.825482784747493,17.633605439926008,8.1275,11.4875,10.419892054555364,10.598581828542303,15.335422636777718,15.712091341400802,22.87833333333333,25.216249999999995,25.90282744192332,14.150050955968464,16.641800432557563,21.999856604517674,2.3712500000000003,2.9375000000000004,2.747354184416753,3.3755686152149926,2.7497451645069964,2.8670519581827403,6.6362499999999995,7.338749999999997,6.768606487382274,8.516917847131165,9.85586438154256,8.820480185449995,7.083749999999999,9.032500000000006,8.275290021087198,7.896881070212957,9.246017703025824,8.290139792728993,8.44,9.740000000000009,9.162781659690722,8.946058088171633,9.02285717816046,8.27104047850285,13.910000000000002,13.060000000000002,13.31230766128061,13.025725863285883,15.867501902349517,16.17652965567583,5.713333333333334,6.300833333333331,6.461856504386979,5.85978624821305,5.958747806482599,6.206108361177925,10.560916666666667,10.56091666666665,10.482830331164093,7.031947107182631,8.018888323832229,5.85375,5.902499999999996,6.174781557412734,8.29737949753346,6.5944381569110995,6.61261921963392,7.011249999999999,7.8912499999999905,7.973261043052457,7.908032719635398,9.146790965737617,8.995081869501572,4.732916666666666,6.1666666666666705,6.166013491945261,6.850004224167103,7.355627580088592,6.6568330688696555,7.753125,10.152499999999995,8.218674468494303,7.000021223736305,12.735501332272356,10.04489391096715,7.110888888888891,7.110888888888889,7.561374387983545,8.896153190420318,8.271521606166244,8.405226997747977,6.162499999999999,7.324999999999997,7.321692611364728,7.629628322156632,8.013422420780106,2.643498314812126
2010-11-30,POMKH,18.68,10.51,7.81,3.1950000000000003,2.86,20.566666666666666,1.22,8.905,4.45,7.88,16.05,4.1433333333333335,9.105,4.39,4.275,1.5833333333333333,6.57,3.837611111111111,2.54,18.55020833333333,18.550208333333345,18.373805878266353,18.494785817922367,18.700414756018002,18.99138925981808,10.9775,11.460000000000008,11.182645324929457,11.237918654546231,9.333672460107449,11.321356898904225,7.402708333333333,8.675416666666669,8.416793253062554,8.30241911759885,8.072827920236815,7.58377972116916,7.700625,13.426249999999992,10.030523256524365,5.377730604010053,8.384321490347011,7.4024687422512265,6.345,9.2025,7.395935232733218,7.274553417221736,10.649877353982694,10.325298456972877,19.086249999999996,24.516249999999996,23.768363131820657,14.355544815165066,13.66940769372684,23.61312680332542,1.95125,2.5300000000000007,2.136412510650052,2.387821380954422,1.8692522289230107,2.2188387838283306,6.243124999999999,6.988749999999998,7.623163892429364,8.698479390863039,8.643355162620928,7.51218568172372,6.513750000000001,7.590000000000007,6.745174012652319,7.334203332935894,6.161487054378634,4.974738551715667,7.785,8.95250000000001,8.649668995814434,8.278915169075018,7.426650875110034,9.09425809870445,11.338750000000001,14.847500000000002,14.407384596768367,14.10427246194497,10.48406878267569,10.114545525143402,5.275416666666667,5.816666666666665,5.534447235965521,5.3760365608535325,3.967278881578555,5.556602742233494,10.560916666666667,10.56091666666665,9.931698198698456,9.957792325324236,9.410861912920762,5.373749999999999,5.919999999999996,5.460868934447641,5.3891253356268765,3.8741933068536456,3.903261817000172,6.29625,7.21874999999999,6.493956625831474,6.027183961881679,6.094941141077445,6.3599022766653945,3.9718750000000003,5.099166666666671,4.33294142850049,2.9195548405868887,5.579220023556635,5.672032706613253,6.20125,8.558749999999995,7.559204681096582,6.56728427509032,5.128519843420918,5.653038562068604,7.194152777777779,7.110888888888888,6.07186907723457,7.862592593904802,4.606296646058002,4.232213191233418,4.80875,6.549999999999996,5.409015566818836,7.5708917028639195,4.896231197933199,3.3808005658821743
