Date,Season,Indri,Nilokheri,Nissang,Assandh,Karnal,Gharaunda,Indri_Trend,Indri_SMA,Indri_EWMA,Indri_DES,Indri_TES,Indri_ARIMA,Nilokheri_Trend,Nilokheri_SMA,Nilokheri_EWMA,Nilokheri_DES,Nilokheri_TES,Nilokheri_ARIMA,Nissang_Trend,Nissang_SMA,Nissang_EWMA,Nissang_DES,Nissang_TES,Nissang_ARIMA,Assandh_Trend,Assandh_SMA,Assandh_EWMA,Assandh_DES,Assandh_TES,Assandh_ARIMA,Karnal_Trend,Karnal_SMA,Karnal_EWMA,Karnal_DES,Karnal_TES,Karnal_ARIMA,Gharaunda_Trend,Gharaunda_SMA,Gharaunda_EWMA,Gharaunda_DES,Gharaunda_TES,Gharaunda_ARIMA
1998-08-31,MONSOON,1.53,6.9875000000000025,6.276666666666666,6.234999999999999,7.0,8.77,3.361722222222222,3.5828888888888915,3.150456870485333,4.690928276499544,3.886427980172088,4.204635761383255,6.978125,7.856875000000004,8.1965108673536,8.581810823430358,12.668242339819642,11.677228493412017,5.220684523809524,6.218988095238095,6.372077664993524,5.9378071174215945,7.92788799510959,5.7568417366527145,5.6397916666666665,6.580833333333332,6.575497593855999,6.13582959816324,7.51316209262993,6.502878905683665,5.91625,7.457499999999996,10.191106871296,12.905801755183605,12.23789259291016,12.937561747540014,7.0307916666666666,7.369499999999997,7.580469096448,8.129796049395324,6.97971944682959,7.739334665086732
1998-11-30,POMKH,4.0,4.654999999999999,3.2325,3.8575,2.92,8.591666666666669,3.1967777777777773,3.5338888888888915,3.4902741222911997,4.481089422237405,4.520668319233344,3.5910549403912873,6.5356250000000005,7.168125000000004,6.77990652041216,7.513504127230562,5.994788560448306,6.340972512515299,4.529791666666667,5.565327380952381,5.116246598996114,4.510151492233484,6.739514373966493,6.019200504173003,5.016875,6.025208333333332,5.4882985563136,5.456160648941728,6.218013540474626,5.638093360225499,5.0600000000000005,6.279999999999997,7.2826641227776,11.800045777250471,9.11946958626031,12.226701512012932,6.402916666666666,7.567416666666664,7.984948124535467,8.280030443895766,9.12820561101778,7.219575843365158
1999-02-28,POMRB,3.136,6.66,2.7300000000000004,3.57,4.33,3.635,3.37775,3.189555555555558,3.3485644733747195,4.083397329824346,3.614930805098728,3.6845747805135773,6.374062499999999,6.788125000000004,6.731943912247296,7.21158977125518,7.169355102866303,6.600873720490478,4.166666666666667,4.876041666666667,4.161747959397669,3.329653237147429,6.047883955659442,5.396216227201052,5.03875,5.254374999999999,4.72097913378816,4.795124098850546,6.197765265658443,5.515385048347103,4.675,5.552499999999997,6.10159847366656,11.007669413706262,9.314583740948041,10.974879329334797,6.413541666666667,6.494166666666664,6.24496887472128,7.414384497941915,8.081111335957544,8.283250749194158
1999-05-31,PREMON,4.15,6.829999999999999,4.495000000000001,5.455,4.02,4.25,3.8685833333333335,3.2040000000000024,3.6691386840248317,3.988526207065094,4.008295251494712,3.5593592891196395,6.775,6.283125000000004,6.771166347348377,7.023661705236219,8.28742737834594,7.27356655180299,4.417336309523811,4.183541666666667,4.295048775638602,3.401578536231065,6.755293033220404,5.39523726367565,5.590937500000001,4.779374999999999,5.014587480272896,4.753928786636517,6.411315546688499,5.545865863437652,5.3843749999999995,4.567499999999996,5.268959084199936,10.265967604170244,10.093793746527176,10.431454868951455,6.4122916666666665,6.311666666666664,5.446981324832768,6.837381853596044,5.3460536617092895,5.679509379647207
1999-08-31,MONSOON,2.92,7.715,6.141666666666668,8.31,7.86,9.585,4.171166666666667,3.5515000000000025,3.3694832104148986,3.6200529722308903,3.225825852877776,3.694025417002615,7.135625,6.465000000000002,7.1486998084090265,7.122968319919463,8.927436083574266,7.613632413110184,5.066755952380953,4.149791666666667,5.033695932049828,4.428112216228943,6.564165401329798,4.729388699280869,6.204583333333333,5.298124999999999,6.332752488163738,5.559248056413606,5.952557502220171,5.106008594009458,6.3812500000000005,4.782499999999996,6.3053754505199615,10.115627445985865,12.664929075925915,9.807710641645187,6.186041666666667,6.515416666666664,7.102188794899661,7.43352420548677,7.282091456926866,6.474510437309665
1999-11-30,POMKH,6.536666666666666,7.1350000000000025,5.372857142857144,6.2,7.735,7.7666666666666675,4.1187499999999995,4.185666666666669,4.636356592915606,4.218043021175829,4.155011802186817,3.5176656492616933,7.5125,7.085000000000003,7.143219885045417,7.050508634483553,5.097843609317769,4.705069623461188,5.729505952380952,4.6848809523809525,5.169360416372754,4.933460579892656,5.368146947551873,3.4965022442722815,6.786458333333334,5.883749999999999,6.2796514928982425,5.731517058615194,5.191563590691287,5.2996240435840285,7.29,5.9862499999999965,6.8772252703119765,9.966185935403479,9.546506066962873,9.915269655642446,5.9591666666666665,6.309166666666664,7.367979943606463,7.553134792471533,8.429211594188896,7.687647873927273
2000-02-29,POMRB,3.02,7.065,5.785,6.136666666666666,7.49,2.65,4.178333333333334,4.156666666666669,3.9898139557493635,3.9010706541259887,3.750881782358371,4.205262885446151,7.9675,7.186250000000002,7.11193193102725,6.979751255974467,7.547442333347604,6.666585536560905,6.152464285714286,5.448630952380952,5.415616249823652,5.5469621932932665,5.372615516424073,3.552171537627942,7.1381250000000005,6.525416666666666,6.222457562405612,5.871912045396544,5.830741548638851,4.867266706626978,7.926250000000001,6.776249999999997,7.122335162187186,9.801735769182262,9.741620224805377,9.714093292351553,5.963541666666668,6.0629166666666645,5.480787966163877,6.63088239892685,5.466355507308645,5.356452099360661
2000-05-31,PREMON,3.8466666666666667,9.44,6.742000000000001,7.543333333333334,8.13,3.42,4.089444444444444,4.080833333333336,3.9325550401162848,3.8237437495022975,4.1415920579156555,3.935375814796547,8.2265625,7.838750000000003,8.04315915861635,7.583655824430397,8.335051830948194,7.231342096596967,6.501940476190476,6.010380952380952,5.946169749894192,6.514380573932232,6.931414302582032,4.357454165514596,7.3758333333333335,7.047499999999999,6.7508078707767005,6.398822688571056,6.992377243192394,6.781732731290296,8.158125,7.803749999999998,7.525401097312312,9.740561126876573,10.520830227869803,9.504956623882268,5.489583333333333,5.855416666666665,4.656472779698326,6.039005660268347,4.732388710831943,4.816220182836022
2000-08-31,MONSOON,3.7,8.745,7.278333333333332,9.035,8.84,10.45,4.148055555555555,4.2758333333333365,3.8395330240697714,3.7280209406425233,3.3163160957035274,3.9151794096038603,8.515,8.096250000000001,8.32389549516981,7.882784071578122,9.805125620237867,8.532891220156024,6.8276666666666666,6.294547619047618,6.479035183269849,7.511869132592253,7.37640421864644,5.584993637128661,7.785833333333334,7.228749999999998,7.664484722466021,7.317128640817536,7.493465592598939,6.971185746418525,8.44375,8.048749999999998,8.051240658387387,9.779954904943096,13.091965560521137,9.436678713407224,5.8345,6.071666666666664,6.9738836678189955,6.96066116788438,8.256994144984155,7.529936791226547
2000-11-30,POMKH,5.045555555555555,8.1775,7.031999999999999,7.376666666666666,8.61,3.11,4.428472222222222,3.903055555555559,4.321942036664085,3.993503299212228,4.398009425259529,3.8661936831755037,8.608875,8.356875,8.265337297101885,7.968028800062174,7.179100189712056,6.711777340160645,7.086999999999999,6.709333333333332,6.700221109961909,8.037620581529806,6.298247418824353,6.272430072422861,8.223020833333333,7.5229166666666645,7.54935750014628,7.663983339251282,6.350789895879229,6.729152345029904,8.715,8.267499999999998,8.274744395032432,9.784509551228778,9.973542558848584,9.439922790573936,7.694749999999999,4.907499999999997,5.428330200691397,6.243746092081383,7.947603692420481,6.976620046326685
2001-02-28,POMRB,4.98,8.33,6.7316666666666665,8.24,8.9,10.066,4.4655555555555555,4.393055555555559,4.585165221998452,4.234572187228333,3.719899658097814,4.13466256598555,8.586500000000001,8.673125,8.291202378261131,8.07857302612974,8.428667382488229,7.845146411815127,7.366958333333333,6.945999999999999,6.712799332643812,8.097617881597861,6.495379550391684,6.896596308225078,8.295833333333333,8.048749999999998,7.8256145000877675,8.181976837009682,6.90106483427554,6.2582227779035495,8.84125,8.619999999999997,8.52484663701946,9.826730112723611,10.168656715644094,9.355433754158883,8.82278125,6.761499999999998,7.283398120414839,7.049630665571569,2.959436707746681,4.147668228842036
2001-05-31,PREMON,4.13,8.926,7.87,8.9375,8.89,10.886,4.411527777777778,4.463888888888892,4.4030991331990705,4.241385394769628,4.4747899360805246,4.327088617037391,9.014223214285714,8.544625000000002,8.54512142695668,8.332315810691115,9.893871978403746,9.048957623621494,7.636916666666666,7.227999999999999,7.175679599586287,8.554878621507266,7.941855695825573,7.3516298344600015,8.400104166666669,8.397291666666664,8.27036870005266,8.810820914410266,8.369694287276733,8.575262667210378,8.91,8.809999999999997,8.670907982211675,9.862758257602218,10.947866718416934,9.340344867125042,10.013062499999998,8.627999999999997,8.724438872248903,7.864101284835314,5.295150659050796,3.7397535868061684
2001-08-31,MONSOON,3.713333333333333,9.08,8.389999999999999,8.223333333333334,9.09,12.00825,4.1899999999999995,4.467222222222225,4.127192813252775,4.135534946754906,3.690239538786269,4.2822257019512815,9.780696428571428,8.628375000000002,8.759072856174008,8.578621809194765,9.990702106931172,9.11400885718777,7.793020833333332,7.505916666666665,7.661407759751772,9.043969448266761,8.421259443478299,7.599929537348077,8.600833333333334,8.194374999999997,8.25155455336493,9.118246660391028,9.098699979348059,8.596850026596634,8.91,8.872499999999995,8.838544789327006,9.92096523999147,13.519002046567314,9.303884378800515,10.858687499999998,9.017562499999997,10.037963323349341,8.745697918824934,12.141573843972255,12.390019200099795
2001-11-30,POMKH,4.6,11.264285714285714,8.08,9.0225,8.91,11.074000000000002,3.9154166666666663,4.355833333333336,4.316315687951665,4.259867810429565,4.754565355196533,4.152731181665458,10.548571428571428,9.40007142857143,9.76115799941869,9.386949599741982,8.142445916912566,7.8158985432654795,7.859125,7.7679166666666655,7.828844655851063,9.11741835898575,7.464596306802884,7.791135949277067,8.610520833333334,8.605833333333331,8.559932732018957,9.554341360721832,7.374121481923933,7.517816121756949,8.890625,8.947499999999994,8.867126873596202,9.948745424273246,10.400579051896088,9.301877878778123,10.6828125,11.008562499999996,10.452377994009606,9.272015748650988,7.891021931424829,7.458878984477132
2002-02-28,POMRB,3.6533333333333338,11.375,6.932499999999999,8.2,8.6,8.866999999999997,3.9074999999999998,4.024166666666669,4.051122746104332,4.131852598334512,3.9694116209571817,4.2545404045818085,11.659571428571429,10.16132142857143,10.406694799651214,10.073005246946192,9.616027932912708,9.36470617953591,8.1729375,7.818124999999999,7.4703067935106375,8.43875706809243,7.574082793810778,7.871126853825123,9.069791666666667,8.59583333333333,8.415959639211374,9.638408572601678,8.13925901774855,8.429741951163486,9.16,8.872499999999995,8.760276124157722,9.932491879091637,10.59569320891589,9.258040583809588,10.75428125,10.708812499999995,9.818226796405764,9.257809162741204,10.559530743459021,11.327589878736033
