Date,Season,Pataspur-ii,Nandigram-i,Kanthi-iii,Mahisadal-ii,Mahisadal-i,Haldia,Bhagwanpur-i,Panskura-i,Bhagwanpur-ii,Panskura-ii,Khejuri-i,Pataspur-i,Ramnagar-ii,Mayna,Egra-ii,Egra-i,Sutahata,Tamluk-i,Ramnagar-i,Pataspur-ii_Trend,Pataspur-ii_SMA,Pataspur-ii_EWMA,Pataspur-ii_DES,Pataspur-ii_TES,Pataspur-ii_ARIMA,Nandigram-i_Trend,Nandigram-i_SMA,Nandigram-i_EWMA,Nandigram-i_DES,Nandigram-i_TES,Nandigram-i_ARIMA,Kanthi-iii_Trend,Kanthi-iii_SMA,Kanthi-iii_EWMA,Kanthi-iii_DES,Kanthi-iii_TES,Kanthi-iii_ARIMA,Mahisadal-ii_Trend,Mahisadal-ii_SMA,Mahisadal-ii_EWMA,Mahisadal-ii_DES,Mahisadal-ii_TES,Mahisadal-ii_ARIMA,Mahisadal-i_Trend,Mahisadal-i_SMA,Mahisadal-i_EWMA,Mahisadal-i_DES,Mahisadal-i_TES,Mahisadal-i_ARIMA,Haldia_Trend,Haldia_SMA,Haldia_EWMA,Haldia_DES,Haldia_TES,Haldia_ARIMA,Bhagwanpur-i_Trend,Bhagwanpur-i_SMA,Bhagwanpur-i_EWMA,Bhagwanpur-i_DES,Bhagwanpur-i_TES,Bhagwanpur-i_ARIMA,Panskura-i_Trend,Panskura-i_SMA,Panskura-i_EWMA,Panskura-i_DES,Panskura-i_TES,Panskura-i_ARIMA,Bhagwanpur-ii_Trend,Bhagwanpur-ii_SMA,Bhagwanpur-ii_EWMA,Bhagwanpur-ii_DES,Bhagwanpur-ii_TES,Bhagwanpur-ii_ARIMA,Panskura-ii_Trend,Panskura-ii_SMA,Panskura-ii_EWMA,Panskura-ii_DES,Panskura-ii_TES,Panskura-ii_ARIMA,Khejuri-i_SMA,Khejuri-i_EWMA,Khejuri-i_TES,Khejuri-i_ARIMA,Pataspur-i_Trend,Pataspur-i_SMA,Pataspur-i_EWMA,Pataspur-i_DES,Pataspur-i_TES,Pataspur-i_ARIMA,Ramnagar-ii_Trend,Ramnagar-ii_SMA,Ramnagar-ii_EWMA,Ramnagar-ii_DES,Ramnagar-ii_TES,Ramnagar-ii_ARIMA,Mayna_Trend,Mayna_SMA,Mayna_EWMA,Mayna_DES,Mayna_TES,Mayna_ARIMA,Egra-ii_Trend,Egra-ii_SMA,Egra-ii_EWMA,Egra-ii_DES,Egra-ii_TES,Egra-ii_ARIMA,Egra-i_Trend,Egra-i_SMA,Egra-i_EWMA,Egra-i_DES,Egra-i_TES,Egra-i_ARIMA,Sutahata_Trend,Sutahata_SMA,Sutahata_EWMA,Sutahata_DES,Sutahata_TES,Sutahata_ARIMA,Tamluk-i_Trend,Tamluk-i_SMA,Tamluk-i_EWMA,Tamluk-i_DES,Tamluk-i_TES,Tamluk-i_ARIMA,Ramnagar-i_Trend,Ramnagar-i_SMA,Ramnagar-i_EWMA,Ramnagar-i_DES,Ramnagar-i_TES,Ramnagar-i_ARIMA
2002-05-31,PREMON,9.875,13.75,6.035,8.31,10.157928571428572,8.9,11.19,18.744166666666672,8.376666666666665,14.87,,5.505000000000001,11.97,14.076,8.93,8.235,8.06,10.09,7.89,7.024062499999999,7.0375,8.283558139816448,16.356826839883826,10.604858816943793,10.129054365873284,12.9625,12.962499999999999,13.56040940410238,13.508577761223183,13.750000000000002,13.749999720777383,4.819375,5.0074999999999985,5.340124367925821,5.381431991221806,7.1375654120690974,6.100906866619573,7.2775,7.302499999999998,7.553982142800093,7.168936903811497,9.027682495284418,7.734477420077213,7.502436755952381,7.50243675595239,8.3781315443962,7.7254168549252515,9.592196749535994,9.401746426024927,8.731250000000001,8.755000000000003,8.769907109139979,9.194448070693692,10.098746737849714,9.778668654273169,7.960624999999999,7.907499999999999,8.83915892038354,9.1598825777813,10.601690830441928,9.832947567192186,13.061093750000001,13.061093750000001,15.093381881200528,15.725877816376807,18.744166666666672,18.744164262169637,6.613124999999999,6.610416666666664,7.408794350887593,6.158885872403501,8.71064695232026,8.704904460539804,9.680937499999999,8.920250000000005,10.66877652932752,8.065536928598561,10.972085314234535,10.952345814312459,,,,,4.5671875,4.53125,4.874387514761024,4.709285466655637,7.075569067094225,5.283389036180539,8.64625,8.64625,9.758525385005793,10.404658951213142,12.18908123358743,11.969999999927882,8.96025,9.01025,10.422920584584226,10.1919097391806,12.077080298025018,10.651187443472725,6.204999999999999,6.529999999999999,7.080631679353846,11.027143591287112,7.634645878543276,6.1470464137908465,5.5925,5.788750000000002,6.7734154737453185,14.068646521568597,8.610364832626647,8.22207704063061,7.855,8.156250000000004,8.074625861236065,8.104618095215919,8.516001504901071,8.151133120115421,7.9425,8.677499999999998,8.942454225890145,10.53058914246775,9.61369221419554,8.88108709704377,7.06875,7.114999999999997,7.463219072499342,7.600972602277027,8.71570120176673,8.71672082113268
2002-08-31,MONSOON,3.54,11.14,3.95,6.95,5.71702380952381,9.05,6.975,8.908333333333333,4.918333333333333,8.315,6.35,4.2787500000000005,5.8020000000000005,9.055,4.31,2.4250000000000003,7.19,5.21,6.02,6.73484375,6.904999999999999,6.386134883889869,9.013019161501562,4.733880480711754,5.906937163977851,12.962499999999999,12.962499999999999,12.592245642461428,12.819597637788753,11.140000000000002,11.139999773778912,4.661875,4.814999999999999,4.784074620755492,5.16942714246202,5.0111594808565645,5.061251640611278,7.197500000000001,7.272499999999999,7.312389285680056,6.91153413198701,6.566432416310106,6.9106554783938945,7.330819568452381,7.50243675595239,7.313688450447245,7.58563930236522,6.6835941397723895,6.7380712732607755,8.5975,8.777500000000002,8.881944265483988,9.266543655095026,9.119464703023588,8.992443814368361,8.043125,7.945,8.093495352230123,8.99890911892652,7.767582293118584,7.726796420579114,13.061093750000001,13.061093750000001,12.619362462053651,13.166855792168834,8.908333333333331,8.908331760893972,6.211458333333333,6.609999999999997,6.412609943865889,6.066968577871015,5.606844138272804,5.459888594409068,9.4840625,9.758750000000004,9.727265917596512,8.038658198890953,8.259046569110673,7.712356529157137,9.215,9.26316755154647,11.779496655749426,9.611587688565255,4.2246875,4.760937500000001,4.6361325088566145,4.670762196854371,2.724170546088015,3.5896793974060444,8.64625,8.64625,8.175915231003476,8.318773862741464,5.886062206846045,5.802000001855945,9.032125,8.985249999999999,9.875752350750535,9.87976453264896,7.673063334106759,9.794956141728873,5.862499999999999,6.204999999999999,5.972379007612308,6.529470240643573,5.500618695299558,4.426123273392393,5.145,5.455000000000002,5.034049284247191,4.666541633523213,4.468273875878954,4.240365633807651,7.781875,7.868750000000003,7.720775516741639,8.015843184615225,7.96232127844716,7.969623421494037,7.692499999999999,7.929999999999999,7.4494725355340865,8.219697441784284,8.48798471353674,8.32802135048063,6.919375,7.0349999999999975,6.885931443499604,7.004398978159693,6.940274841083669,6.906209738708535
2002-11-30,POMKH,3.5475000000000003,11.77,4.14,6.37,6.846857142857143,8.55,6.025,10.75125,4.0633333333333335,5.5225,11.21,2.915,8.652000000000001,6.999999999999999,3.4,3.42,7.84,7.4,5.8,6.327812499999999,7.1431249999999995,5.250680930333922,4.657560637779758,5.2898273886092175,3.6986446959927735,12.9625,12.962499999999999,12.263347385476857,12.408701705500098,11.770000000000001,11.76999976098544,4.433125,4.823749999999999,4.526444772453295,5.031309492573283,4.258619192409094,4.266196515309278,7.1000000000000005,7.282499999999999,6.9354335714080335,6.522432681824351,6.576004958976957,6.273618545969365,6.74571130952381,7.502436755952389,7.126955927411204,7.55581665957369,6.838078497092411,6.979820504381512,8.5925,8.685000000000002,8.749166559290392,9.328273734206121,8.773669021637502,8.96811298714665,8.20125,7.97625,7.2660972113380735,8.726390016362858,6.921995479893932,6.560793793348939,13.061093750000001,13.061093750000001,11.872117477232191,11.928331116735563,10.751249999999999,10.751247763671504,5.708333333333333,6.616249999999996,5.472899299652867,5.878744765499765,4.817489290243198,5.059587298060477,9.11375,9.603125000000006,8.045359550557906,8.010159587615416,7.2237781034598,6.254512091430591,10.43,10.041900530927883,10.332376369220023,10.03851164143933,4.0040625,4.3734375000000005,3.9476795053139684,4.42172627013651,3.3042063145554774,3.949433996276311,8.64625,8.64625,8.366349138602086,8.370312219823642,8.594608965020267,8.652000001251572,8.384500000000001,8.93525,8.72545141045032,9.226854962446279,8.411143652055609,8.215896773411025,5.543749999999999,6.204999999999999,4.943427404567385,3.569474871453701,3.9733628519885293,2.774224145925651,4.4437500000000005,5.730000000000002,4.388429570548315,2.6905999673328216,4.128843929996894,3.8706231684389776,7.7575,7.841250000000003,7.768465310044983,8.045501454396756,8.072049583217401,7.547070477698774,7.390000000000001,7.954999999999999,7.429683521320452,7.669428796520995,6.7210575315205165,6.34680913758773,6.7775,7.102499999999997,6.451558866099763,6.460426824148509,6.265859351610652,6.3814330214868
2003-02-28,POMRB,8.34375,15.19,3.875,6.82,5.914999999999999,7.54,8.25,13.840625,5.868333333333332,8.7525,12.95,3.605,8.161,6.385,5.44,4.16,7.8,7.02,7.235,6.3386458333333335,6.3265625,6.4879085582003535,7.2143369995012,7.171205029520889,7.946913678402022,12.9625,12.962499999999999,13.434008431286115,13.201304962535973,15.190000000000001,15.189999723517623,4.4425,4.499999999999998,4.2658668634719765,4.867607250724734,4.029089710302314,4.623704033429276,7.0725,7.112499999999999,6.889260142844821,6.490046795884402,7.1274104756518115,6.713282708250965,6.401967261904762,7.15920238095239,6.642173556446722,7.447285323709961,7.551808300166249,7.571358892491009,8.552500000000002,8.510000000000002,8.265499935574235,9.369836398297757,8.395317603778503,8.72862811525212,8.411249999999999,8.11,7.659658326802845,8.794906329308988,8.165249193909895,7.425351334219428,13.061093750000001,13.061093750000001,12.659520486339314,12.541278669347534,13.840624999999998,13.84062112589894,5.6504166666666675,5.806666666666661,5.6310729131250525,5.889235959717274,7.6310807356226045,6.364668254084837,8.7578125,9.365000000000006,8.328215730334744,7.983770563083092,8.469532229005221,7.585359368344543,10.865,11.20514031855673,7.764708870392202,10.991006551957446,3.82984375,4.0759375,3.810607703188381,4.320108552879747,5.598502035149711,4.40755550407197,8.64625,8.64625,8.284209483161252,8.158937734350488,8.213466966390525,8.161000000253543,7.4334375,9.129,7.789270846270193,8.525364718809458,9.136457205775848,6.977912270218789,5.675416666666667,5.52,5.142056442740431,4.3846141331045985,7.303371944064066,6.42090128120185,4.736875000000001,4.560000000000002,4.297057742328989,3.4675790359978564,5.730215819069092,5.203326777379288,7.9125,7.722500000000004,7.78107918602699,8.06414682353261,8.041722626321981,7.856759706312164,7.7212499999999995,7.43,7.265810112792271,7.095182256604537,8.662283026655333,7.354818168791986,6.84625,6.736249999999997,6.764935319659857,6.746302840044892,7.1809197436544405,7.2987355635497355
2003-05-31,PREMON,9.885,13.75,5.5,8.21,6.8500000000000005,9.56,11.92,18.744166666666672,7.5900000000000025,12.86,,4.93,11.97,8.12,9.12,7.3050000000000015,8.34,9.77,8.22,6.250104166666667,6.329062499999999,7.846745134920212,10.496621292608472,10.450288553618037,9.566965212546386,12.9625,12.962499999999999,13.560405058771668,13.445919358994871,13.750000000000002,13.749999749727934,4.458125000000001,4.366249999999998,4.759520118083186,5.04127136763123,6.622066473634396,5.53864577369991,6.95875,7.087499999999999,7.4175560857068925,7.061444613282606,8.711214417086818,7.449576944450872,6.309607142857144,6.332220238095248,6.7253041338680335,7.4291581648602065,9.686939702219405,9.468411920245378,8.4125,8.675000000000002,8.783299961344541,9.44881998444693,10.452014079511923,9.374352725391322,8.549999999999999,8.2925,9.363794996081706,9.362310097906674,11.29491554509215,10.607302700726091,13.061093750000001,13.061093750000001,15.093378958470257,15.70721473219016,18.744166666666672,18.744161899331587,5.691666666666667,5.609999999999996,6.414643747875033,6.088132787410984,8.57267258523191,8.306587698221636,8.7309375,8.862500000000006,10.140929438200846,7.960026275309519,12.335886406021956,12.16310485059149,,,,,3.8815625000000002,3.9321875,4.258364621913028,4.444204385579728,6.664622730682907,4.779365367980936,8.64625,8.64625,9.75852568989675,10.414804843824355,12.190050529645404,11.969999999779912,7.251874999999999,7.639999999999999,7.921562507762115,8.212656937926777,12.543521252229457,12.792348159621152,5.738333333333332,5.567499999999999,6.733233865644259,9.548917836105499,8.522069013846815,8.025155742488078,5.01875,4.327500000000002,5.500234645397394,9.152973128411896,8.892614207939918,7.6490571216448835,8.010625000000001,7.792500000000004,8.004647511616195,8.166958899343955,8.513430020703744,7.78027525122959,8.094999999999999,7.349999999999999,8.267486067675362,8.414177207856524,10.001405149798234,9.788415654120179,6.8725,6.818749999999998,7.346961191795915,7.432571058548474,7.950557511465531,7.558780946612079
2003-08-31,MONSOON,3.616666666666666,11.14,4.5600000000000005,6.83,6.275,8.07,7.925,8.908333333333333,5.241666666666667,7.477499999999999,6.35,3.46,5.8020000000000005,7.4025,5.173333333333333,5.7,8.15,8.18,6.24,6.166510416666666,6.348229166666666,6.154713747618794,5.754921772563409,4.620499477418573,4.496313327756043,12.962499999999999,12.962499999999999,12.592243035263,12.781887155249649,11.140000000000002,11.139999797234124,4.358125,4.518749999999998,4.679712070849912,5.005679967861348,4.489308124495393,4.356178058216667,6.75875,7.057499999999998,7.182533651424135,6.815316773469191,6.3682887777237696,6.643468739307162,6.096562500000002,6.471714285714295,6.54518248032082,7.36244132593519,6.109986812420407,6.091334312927121,8.485,8.430000000000003,8.497979976806725,9.498607464744266,9.472732045188083,9.242936494333822,8.748125,8.53,8.788276997649024,9.307790398519655,7.928797067022257,7.745760982201359,13.061093750000001,13.061093750000001,12.619360708415488,13.164805836533066,8.908333333333331,8.908330670742037,5.832083333333334,5.690833333333329,5.945452915391687,6.024394372744663,5.304837702035916,5.075708843700163,8.9278125,8.653125000000006,9.075557662920506,7.933049553578152,8.149006368107823,7.555477925623563,9.215,9.263084191134038,10.940481765411203,9.334101056879133,4.5453125,3.7274999999999996,3.939018773147817,4.31615569907593,2.267812009894083,3.4217740084121004,8.64625,8.64625,8.17591541393805,8.328023673320482,5.886875099755827,5.801999999775629,7.18,7.226874999999998,7.713937504657269,7.826369103160276,6.50704592333015,7.134894518237203,6.035833333333333,5.783333333333332,6.109273652719889,7.417353523110096,4.710973765830903,4.1342217043708285,4.940625,5.146250000000002,5.580140787238436,7.773999451188081,4.542191161294808,3.747616294309989,7.95,8.032500000000004,8.062788506969717,8.223319529055066,8.00803946619835,7.879741451623906,8.137500000000001,8.0925,8.232491640605218,8.46854805589693,6.6525220021580695,6.5843208768298,6.850625,6.8737499999999985,6.904176715077549,6.987117154877385,6.545676874716692,6.880403483868017
2003-11-30,POMKH,2.7625,11.77,3.655,5.58,5.5500000000000025,8.41,6.1850000000000005,10.75125,4.07,6.145,11.21,4.1475,8.652000000000001,7.1999999999999975,3.04,2.4,7.665,7.42,5.79,6.5216666666666665,6.151979166666666,4.797828248571276,2.9054044319686994,5.224012225817041,4.1163350298718715,12.9625,12.962499999999999,12.263345821157799,12.39152160214913,11.770000000000001,11.769999785767112,4.351875000000001,4.397499999999998,4.2698272425099475,4.804838155115889,4.105465346320095,4.103679398947492,6.7075,6.8599999999999985,6.541520190854481,6.149933547824883,6.420575711756349,6.180383354712495,6.21125,6.147500000000011,6.147109488192493,7.238080142148579,6.593732645772521,6.6632335879058475,8.638750000000002,8.395000000000003,8.462787986084034,9.553850511976576,9.126936361776654,8.550820839013621,9.0075,8.57,7.746966198589415,9.019447569818382,7.186998448162036,6.800083378001177,13.061093750000001,13.061093750000001,11.872116425049292,11.936074446469885,10.751249999999999,10.751247358586395,6.232916666666667,5.692499999999996,5.195271749235012,5.8307385548092086,4.533483881213048,4.3342282165581985,9.298125,8.808750000000005,7.903334597752304,7.9053558726294515,6.623066080180657,5.423318043595959,10.43,10.041850514680423,10.392626016386012,10.290548909516755,5.647187499999999,4.035625,4.02241126388869,4.316697239946302,2.7475330813642396,3.366001248632492,8.64625,8.64625,8.36634924836283,8.377407108096945,8.595290691596302,8.65199999991963,7.083124999999998,7.276874999999997,7.508362502794361,7.465488224165581,6.379883699019043,6.543418819563654,5.788333333333333,5.6933333333333325,4.8815641916319334,3.9693893409287875,3.7323099704196023,3.2151071593077423,5.33,4.891250000000001,4.308084472343062,2.8696245377880127,4.369439728428434,4.082262818985569,7.831250000000001,7.988750000000004,7.903673104181831,8.192831615337658,8.274012725789222,8.036573214770145,8.282499999999999,8.0975,7.90749498436313,7.995275964741206,7.430288185370249,7.573972331627475,6.9375,6.871249999999999,6.458506029046529,6.447068434129865,6.216987733707868,6.036877471730261
2004-02-29,POMRB,8.459999999999999,15.19,3.56,6.01,5.5074999999999985,8.26,9.675,13.840625,6.984999999999999,9.705,12.95,7.6825,8.161,5.61,8.18,4.555,7.49,7.34,7.07,7.170208333333333,6.181041666666665,6.262696949142766,7.791319365146002,6.925389600139839,6.729156300817837,12.9625,12.962499999999999,13.434007492694679,13.201095571368981,15.190000000000001,15.189999749492367,4.421875,4.318749999999998,3.985896345505968,4.621848323711986,3.767837879393589,4.244718891694918,6.90875,6.657499999999999,6.328912114512688,5.948470927374467,6.625116096015437,6.264146336832823,6.165937500000001,6.04562500000001,5.8912656929154945,7.120283493347728,6.8315855746627845,6.6975845482987,8.82,8.575000000000003,8.38167279165042,9.60524983345388,8.748584943149254,8.435419214710342,9.13125,8.92625,8.518179719153649,9.248944542029568,8.794036603420793,8.075741990404222,13.061093750000001,13.061093750000001,12.659519855029576,12.554346711046138,13.840624999999998,13.840623785314467,6.540208333333333,5.971666666666663,5.911163049541007,5.958828395496435,7.019041393121501,7.519583975540309,9.654062499999998,9.046875000000005,8.624000758651382,7.879972837704119,8.513236624676262,7.774772417176724,10.865,11.205110308808253,10.624303980666436,10.761745662488902,6.594375,5.055,5.486446758333214,4.878042075940188,5.53709535398305,4.674040508414205,8.64625,8.64625,8.2842095490177,8.163533961465129,8.214038691299026,8.16100000001633,7.2896874999999985,7.083124999999997,6.749017501676617,6.882532553915926,7.252538165693613,6.3437996976418445,5.251666666666667,6.378333333333332,6.2009385149791605,7.722557616198715,6.218486295356871,5.831359792782065,5.48625,4.990000000000001,4.406850683405837,3.9854752338559387,5.86322097149649,5.67530812686719,7.7225,7.9112500000000034,7.738203862509098,8.138830681127462,8.179265162040299,7.79757396454023,8.4178125,8.177500000000002,7.680496990617878,7.577092325168922,7.9903834609197375,8.33718486945787,7.11,6.829999999999998,6.703103617427917,6.662696762594047,7.2872664817003585,7.967626572499302
2004-05-31,PREMON,12.61,13.75,5.7650000000000015,8.61,8.175,10.07,12.57,18.744166666666672,9.68,14.87,,9.6675,11.97,8.12,4.4,10.025,7.7,10.61,9.08,7.7978125,6.862291666666666,8.80161816948566,16.31636506827578,10.295092211903278,9.690383971254729,12.9625,12.962499999999999,13.560404495616806,13.458531263739626,13.750000000000002,13.749999773240292,4.5075,4.384999999999998,4.697537807303581,4.88964888212612,6.34330632237693,5.233279906538758,6.94375,6.7574999999999985,7.241347268707613,6.933699038697354,8.040723898090809,6.858604092022013,5.9409375,6.376875000000011,6.804759415749297,7.24456767803464,8.720097402402208,8.246402032805044,9.025625,8.702500000000002,9.057003674990252,9.6901190789087,10.805281419437144,9.628346926380614,9.278125000000001,9.08875,10.13890783149219,9.850427284805537,12.280396850629879,11.698353334204885,13.061093750000001,13.061093750000001,15.093378579684414,15.723134504838926,18.744166666666672,18.744164275979802,6.6425,6.494166666666661,7.418697829724604,6.383051072246912,8.341110928584866,7.737815623762922,9.603125,9.549375000000005,11.12240045519083,7.857884725225954,12.628855740715089,12.116708103743031,,,,,7.103437500000001,6.239375,7.158868054999928,5.668823926793882,7.748919552736143,6.452157127823808,8.64625,8.64625,9.75852572941062,10.416935960382277,12.19053000247584,11.970000000035732,7.446249999999999,7.083124999999997,7.29741050100597,6.829543992801464,10.461198667158637,8.963865271967858,5.3275,5.198333333333332,5.480563108987496,5.597385457928923,9.420121591987051,8.36615991753969,5.402500000000001,5.670000000000002,6.6541104100435025,14.690073418948673,9.023446196128704,7.661419548611217,7.710625,7.751250000000003,7.722922317505459,8.12699060642169,8.57449037955184,7.79581176488687,8.666875,8.387500000000003,8.852298194370727,9.3076430884057,10.200294972466693,9.601716541444178,7.2025,7.044999999999998,7.653862170456751,7.795120643262795,8.017198680821974,7.65152048114645
2004-08-31,MONSOON,6.080000000000001,11.14,4.855,8.04,4.5875,9.01,8.265,8.908333333333333,5.609999999999999,8.315,6.35,6.3000000000000025,5.8020000000000005,9.055,5.6,4.23,7.92,8.4225,6.76,8.1378125,7.478124999999999,7.7129709016913965,11.950614981824355,5.186169431147061,5.563813790993377,12.962499999999999,12.962499999999999,12.592242697370082,12.802587824158593,11.140000000000002,11.139999816283408,4.6068750000000005,4.458749999999998,4.760522684382149,4.937071846481614,4.387676368087716,4.293493832897575,6.786666666666667,7.059999999999999,7.5608083612245665,7.270625486943262,6.282943152459969,6.62180866270266,5.977812500000001,5.955000000000011,5.917855649449578,7.046097605928837,6.045827359866658,5.965735074734486,9.3,8.937500000000002,9.038202204994152,9.754007264668736,9.825999385333825,9.245976083060476,9.260625,9.17375,9.389344698895314,9.782949326800704,8.607455046557456,8.434134643286253,13.061093750000001,13.061093750000001,12.619360481143982,13.17975606290186,8.908333333333331,8.908331839715505,6.723958333333333,6.586249999999994,6.695218697834762,6.351197603251657,5.540179464448245,5.284578419531801,9.209375,9.758750000000004,9.999440273114498,7.831833231123579,8.605582001952934,8.11391241227719,9.215,9.263066185284952,8.930640126344983,9.54588226268846,7.291770833333334,6.949375,6.815320832999958,5.804828118373828,4.3633632528298785,5.564480445321725,8.64625,8.64625,8.17591543764637,8.328488265490675,5.8872772060690295,5.802000000018604,7.59,7.496249999999997,8.000446300603581,6.988869437380096,6.336260521370291,7.636000024509919,5.069999999999999,5.305,5.528337865392498,5.519711592894128,4.89559001548708,5.503535423762573,5.644374999999999,5.302500000000002,5.684466246026101,7.739064687159431,5.015943363582751,4.231537569306022,7.767500000000001,7.693750000000003,7.801753390503276,8.152432778261973,7.949293062375135,7.775354408477871,8.930625000000001,8.448125000000003,8.680378916622436,9.234273720611348,7.906991278026469,6.912190095338184,7.223749999999999,7.174999999999997,7.296317302274051,7.501906599000166,6.743218679161455,6.929077251122665
2004-11-30,POMKH,5.32,11.77,4.045,4.65,5.437500000000001,9.115,7.02,10.75125,4.5200000000000005,4.9,11.21,5.38,8.652000000000001,6.8,3.22,3.2,7.8,9.17,6.01,7.7214583333333335,8.117499999999998,6.755782541014838,7.48196257718868,6.264636456322235,5.115781697204642,12.9625,12.962499999999999,12.263345618422049,12.416440980964973,11.770000000000001,11.769999805893692,4.728125,4.556249999999999,4.47431361062929,4.82243378767006,4.1330353090714755,4.078008919633837,6.575833333333333,6.827499999999999,6.39648501673474,6.039460742052429,7.043283884603291,6.8656488322871905,5.863125,5.92687500000001,5.725713389669747,6.938052503255082,6.1009766444290605,6.002813555865177,9.577499999999999,9.113750000000003,9.068921322996491,9.818950605122035,9.48020370283422,8.922196608443512,9.067499999999999,9.3825,8.441606819337188,9.55166369028073,7.414162718872703,6.921409742091017,13.061093750000001,13.061093750000001,11.872116288686389,11.94817929979744,10.751249999999999,10.751248051517557,6.718229166666666,6.698749999999994,5.825131218700857,6.195061011775954,4.639771609887534,4.4530223732881,8.46875,9.447500000000005,7.959664163868698,7.803773716358196,7.201313357982638,6.079150321473895,10.43,10.041839711170972,9.700771330789127,10.068951302940437,7.202916666666667,7.2575,6.241192499799975,5.7741401904509955,5.049157477100835,4.992377620604783,8.64625,8.64625,8.366349262587823,8.376835325963285,8.59562791505684,8.652000000001244,7.7837499999999995,7.396249999999998,7.520267780362149,6.763233432590588,6.60490118776141,8.401275424980115,5.450833333333334,5.35,4.6050027192354985,3.4090040562230173,3.179383920095649,2.4683892971044186,5.531875,5.502500000000002,4.690679747615661,3.344605091708455,4.452579367432351,3.8434502655730074,7.795,7.727500000000003,7.801052034301965,8.154616714710615,8.186000170065059,7.782694956978721,8.992291666666667,8.885625000000003,8.876227349973462,9.503912312100056,7.741943038995909,7.832380880115272,7.2075000000000005,7.229999999999997,6.781790381364431,6.910391901464082,6.498260465914314,6.374754849390496
2005-02-28,POMRB,8.6225,15.19,3.965,5.683333333333334,5.914999999999999,9.75,8.7,13.840625,7.1866666666666665,7.8,12.95,7.956666666666668,8.161,7.16,5.94,5.69,7.81,7.7,7.02,7.168854166666668,8.158124999999998,7.5024695246089035,8.11116591216454,8.345663162451467,8.725625220730937,12.9625,12.962499999999999,13.43400737105323,13.227800908492581,15.190000000000001,15.189999771006939,4.530625,4.657499999999999,4.270588166377574,4.71309793256531,3.913468444033951,4.299150697624456,6.025416666666667,6.745833333333332,6.111224343374177,5.762778451142369,6.399092549714593,6.11313394295048,5.9084375,6.028750000000009,5.801428033801848,6.880520278292819,6.309779840891109,6.033693968858131,9.718125,9.486250000000004,9.341352793797896,9.89504771852441,9.101852284747366,8.765942796204948,8.58,9.138750000000002,8.544964091602314,9.58101342774304,9.867199416924688,9.429262060109483,13.061093750000001,13.061093750000001,12.659519773211834,12.563055040027352,13.840624999999998,13.840622141277464,6.661354166666667,6.74916666666666,6.369745397887181,6.3310320853913975,7.295335952353156,6.4216924601296235,7.756875000000001,8.971250000000005,7.895798498321219,7.777617868789013,8.99225459228213,7.859443065824537,10.865,11.205103826702583,10.671816990055705,10.99650101272297,7.054479166666667,7.326041666666668,6.927382166546652,6.156957766891095,7.542772133614598,6.039640062752676,8.64625,8.64625,8.284209557552693,8.162487959595007,8.214321501239084,8.160999999995056,7.370625,7.783749999999998,7.37616066821729,6.645028503987394,6.669917941113473,6.724120539782226,6.014583333333333,4.79,5.1390016315413,5.282259596590682,7.393174263135153,7.6790844801480995,5.308125,5.786250000000003,5.090407848569397,5.218964376889778,6.028950898116749,5.62469100192956,7.617500000000001,7.807500000000003,7.804631220581179,8.158076244509546,8.129364035666153,7.745091088906819,9.274895833333334,8.975625000000004,8.405736409984076,8.722425849990392,8.01187635454778,7.789790972891275,7.24,7.217499999999996,6.877074228818658,6.948442283513604,7.603306580110316,7.293890037618202
