Date,Season,Samalkha,Israna,Panipat,Bapoli,Madlauda,Samalkha_Trend,Samalkha_SMA,Samalkha_EWMA,Samalkha_DES,Samalkha_TES,Samalkha_ARIMA,Israna_Trend,Israna_SMA,Israna_EWMA,Israna_DES,Israna_TES,Israna_ARIMA,Panipat_Trend,Panipat_SMA,Panipat_EWMA,Panipat_DES,Panipat_TES,Panipat_ARIMA,Bapoli_Trend,Bapoli_SMA,Bapoli_EWMA,Bapoli_DES,Bapoli_TES,Bapoli_ARIMA,Madlauda_Trend,Madlauda_SMA,Madlauda_EWMA,Madlauda_DES,Madlauda_TES,Madlauda_ARIMA
2000-02-29,POMRB,11.031666666666665,2.655,6.25,6.23,6.0566666666666675,11.880069444444443,11.641874999999999,11.120001667186763,11.379571244393299,11.31792533184402,11.10598132094135,3.307083333333333,3.155,2.9906836938992516,3.1116474126190092,2.9528987651858536,2.819989750512803,8.475,8.7978125,8.229098100229784,8.593796846563007,12.410770993522354,13.462336789063961,8.98,9.322500000000005,8.59421800469224,8.68555944113547,9.655232452124839,9.144936022827785,6.667604166666667,6.324916666666667,6.3000082882146025,6.289342218497855,6.662575935832784,6.433462301958211
2000-05-31,PREMON,13.0175,3.28,7.49,7.07,6.34,12.427013888888888,11.874791666666665,11.879001000312059,11.816907350684648,12.501979858636124,10.84791230528916,3.357916666666667,3.3175,3.106410216339551,3.224338071693263,2.7994288346640404,2.936184858465978,8.070625,8.64375,7.933458860137871,8.308680090005476,8.177875992701408,8.534328150660327,9.168333333333333,8.935000000000006,7.984530802815343,8.370294787297995,8.793514179464008,7.462063694368764,6.538125,6.522916666666667,6.316004972928761,6.326474501732187,6.511019368323874,6.141178997698484
2000-08-31,MONSOON,14.642222222222221,4.446666666666666,10.0,11.8,8.112499999999999,13.052222222222222,11.88534722222222,12.984289489076124,12.640685319599047,14.395156986771402,13.565526719498045,3.616041666666667,3.296666666666666,3.642512796470397,4.389010513769822,4.636922068689459,3.8812130072970867,7.9662500000000005,8.30625,8.760075316082723,8.733401504183112,11.08425498977412,11.64212632321502,9.629166666666666,9.025000000000006,9.510718481689207,9.030083477550363,9.921338049673249,8.277902848257932,6.379125,6.812291666666667,7.034602983757257,6.603844478950937,5.92927138578564,6.503561048657358
2000-11-30,POMKH,13.183333333333332,3.295,7.6,12.146666666666668,4.546666666666667,13.121701388888887,12.968680555555553,13.063907026779008,12.928750396723805,10.555701829803638,11.16415439871541,3.9688541666666666,3.4191666666666656,3.5035076778822383,3.9207962624839237,2.8392560825312843,3.1218622564477174,8.21,7.835000000000001,8.296045189649634,8.471523569699253,8.70101462134358,10.989568330815175,10.419166666666666,9.311666666666673,10.565097755680192,9.715311308034423,9.899136609202946,10.345737266743255,6.488041666666667,6.263958333333333,6.039428456921021,6.350898462692348,6.784065517798955,6.490527487372795
2001-02-28,POMRB,11.7,4.23,7.3,8.77,6.978,13.343263888888888,13.135763888888885,12.518344216067405,12.74510138653399,12.692852347200107,13.279892641303665,3.9514583333333335,3.812916666666666,3.794104606729343,4.349053514133419,2.908473734463884,3.0697509294332836,7.94625,8.0975,7.89762711378978,8.144940102517456,5.94857115582588,3.9282331825012315,11.010416666666666,9.946666666666673,9.847058653408116,9.660055751372633,9.339024915148,9.227505057998895,5.985645833333333,6.494291666666666,6.4148570741526125,6.4680671851476275,6.732128726614611,6.206057563325212
2001-05-31,PREMON,12.905,4.527500000000002,8.39,10.85,6.29,13.674722222222222,13.107638888888886,12.673006529640443,12.906302349554087,14.168988856633801,12.797674821827854,3.884166666666667,4.124791666666666,4.087462764037607,4.786825637760514,3.407682143515207,3.498144639699559,8.268541666666668,8.3225,8.094576268273869,8.14675638444354,7.394804259100063,7.632168894761529,11.320833333333333,10.891666666666673,10.24823519204487,10.014647073089312,9.41942927628332,9.073636548374234,5.564500000000001,6.481791666666667,6.364914244491567,6.474415151696465,6.694197171426083,6.27688671710199
2001-08-31,MONSOON,16.52722222222222,3.06,6.99,12.75,4.1433333333333335,14.10625,13.578888888888885,14.214692806673154,14.043741265649684,15.523932827642984,13.20428347360924,3.9939583333333335,3.7781249999999993,3.6764776584225642,3.65671151092577,4.871835350485112,4.170200797323859,9.454270833333334,7.57,7.652745760964321,7.782322609892306,10.12458774307105,8.946723759311773,11.6278125,11.129166666666674,11.248941115226923,10.719168442355192,11.881905431949868,12.109026279574394,5.552666666666667,5.489500000000001,5.4762818800282735,6.18295904183697,6.081343957637833,6.4777316705820045
2001-11-30,POMKH,13.95,4.1433333333333335,13.188333333333333,13.68,5.1466666666666665,14.470069444444444,13.770555555555552,14.108815684003892,14.277464821460745,13.175225022050329,14.866665056609502,3.955520833333334,3.990208333333333,3.8632199283868722,3.9089824644265416,3.3402052816081396,3.4962605219546297,10.687083333333335,8.967083333333333,9.866980789911926,9.174400784722074,7.500062163613086,6.685164478044159,11.819375,11.512500000000006,12.221364669136154,11.552809938279626,11.692201256636832,12.037084990234751,5.561041666666667,5.639500000000002,5.344435794683631,6.069219934777719,6.386376929518004,5.7519553311268465
2002-02-28,POMRB,14.385555555555555,4.26,11.197500000000002,9.6925,6.283333333333334,14.496875,14.441944444444442,14.219511632624556,14.569022355864378,12.891648773089663,13.494531559252463,4.1198958333333335,3.9977083333333328,4.021931957032123,4.198521344494857,4.000215093975294,4.014869557829051,12.262708333333332,9.941458333333333,10.399188473947156,9.932595453148592,7.683720402932197,8.852595365450291,11.989375,11.743125000000006,11.209818801481692,11.490434441810812,10.591797241342807,9.299903207991065,6.042583333333334,5.465833333333336,5.719994810143512,6.127909299727604,6.467528853644946,6.267796089021811
2002-05-31,PREMON,13.13,4.19,14.355,11.46,7.051666666666668,14.845555555555556,14.49819444444444,13.783706979574735,14.436866752809344,14.760070524986261,13.314023627831395,4.464166666666667,3.9133333333333327,4.089159174219274,4.2872672208752025,4.270635276857549,4.184278856926514,13.69125,11.432708333333334,11.981513084368295,11.517284709204384,9.077962796460213,9.44010412054529,11.843125,11.895625000000006,11.309891280889016,11.757066280897899,10.938386993605654,10.213891659686835,6.514333333333333,5.6562500000000036,6.252663552752774,6.285047450495715,6.372227656522559,5.707467723180396
2002-08-31,MONSOON,16.516666666666666,4.7125,13.63,13.5,7.234,15.491111111111111,14.495555555555551,14.876890854411506,15.24222461741384,17.297501417241648,15.524533220004027,4.579375,4.326458333333333,4.338495504531565,4.766887086357692,3.7320426965009172,3.4848694787130605,14.078854166666668,13.092708333333334,12.640907850620977,12.760592543944808,8.626247418138124,7.197365984805223,11.8078125,12.083125000000006,12.18593476853341,12.39347255246094,13.097469216567847,13.216486329968603,6.664583333333335,6.42891666666667,6.645198131651664,6.4464236022603405,5.903928313515269,5.1697082811381145
2002-11-30,POMKH,16.75,5.245,17.976666666666667,11.76,5.830000000000001,15.960416666666665,15.19555555555555,15.626134512646903,15.971303501722545,14.431791810113326,13.647925750804768,4.5328125,4.601875,4.701097302718939,5.467995962761026,4.146793836975082,4.139303891654731,14.728541666666665,14.289791666666666,14.775211377039252,15.122795868195494,14.86046433808021,15.950603296385244,12.15625,11.603125000000006,12.015560861120047,12.600639014915604,12.992811626246171,13.602396907357589,6.917958333333335,6.599750000000004,6.319118878990999,6.392028435281545,6.644913827484649,6.332222510636532
2003-02-28,POMRB,16.75,4.08,9.51,11.33,6.802000000000001,16.377708333333334,15.786666666666662,16.07568070758814,16.561014125368715,14.88582046724077,16.425782116919862,4.257187500000001,4.556875,4.452658381631363,4.700114779812017,4.483718640275203,4.318921598586745,16.87291666666667,13.867916666666666,12.66912682622355,14.785290293876823,12.9214692518932,13.614258165557949,12.395,12.012500000000005,11.741336516672028,12.667890685970335,10.664712450033763,10.469626027690623,7.226416666666668,6.72941666666667,6.5122713273946,6.479357768878985,6.782732343287434,6.084971836515263
2003-05-31,PREMON,14.52,3.9975,21.24,12.61,8.56,16.519166666666667,16.134166666666662,15.453408424552885,16.397235397022317,15.095645426543527,15.032357781304649,3.6590625000000006,4.508749999999999,4.270595028978818,4.113697272332065,4.472876906825287,4.258744406291046,18.719583333333333,15.589166666666664,16.09747609573413,17.672240684919533,15.219711081305212,15.99498388186868,12.6775,12.300000000000004,12.088801910003216,12.954829999844709,11.610854913485927,12.258895346574256,7.593416666666667,7.106500000000002,7.3313627964367605,6.79821544720302,6.714572533930099,6.54717344692782
2003-08-31,MONSOON,18.465,2.7,23.9,14.26,8.193333333333333,16.161666666666665,16.621249999999996,16.65804505473173,17.320615858284107,18.336296443713405,15.882063436701232,3.1681250000000003,4.005624999999998,3.642357017387291,2.8379642569935126,4.5821039116058815,4.478710207681898,20.81,18.156666666666666,19.21848565744048,21.12576338666912,14.661154100568783,16.79749814266876,13.003749999999998,12.490000000000004,12.957281146001929,13.526713654771928,13.858520237152407,13.722872053979488,8.014535714285715,7.346333333333336,7.67615101119539,7.023769266106437,6.401812612230945,7.246444293449877
