Date,Season,Gangeve,Naigarhi,Raipur Karchuliyan,Jawa,Sirmour,Teonthar,Hanumana,Rewa,Mauganj,Gangeve_Trend,Gangeve_SMA,Gangeve_EWMA,Gangeve_DES,Gangeve_TES,Gangeve_ARIMA,Naigarhi_Trend,Naigarhi_SMA,Naigarhi_EWMA,Naigarhi_DES,Naigarhi_TES,Naigarhi_ARIMA,Raipur Karchuliyan_Trend,Raipur Karchuliyan_SMA,Raipur Karchuliyan_EWMA,Raipur Karchuliyan_DES,Raipur Karchuliyan_TES,Raipur Karchuliyan_ARIMA,Jawa_Trend,Jawa_SMA,Jawa_EWMA,Jawa_DES,Jawa_TES,Jawa_ARIMA,Sirmour_Trend,Sirmour_SMA,Sirmour_EWMA,Sirmour_DES,Sirmour_TES,Sirmour_ARIMA,Teonthar_Trend,Teonthar_SMA,Teonthar_EWMA,Teonthar_DES,Teonthar_TES,Teonthar_ARIMA,Hanumana_Trend,Hanumana_SMA,Hanumana_EWMA,Hanumana_DES,Hanumana_TES,Hanumana_ARIMA,Rewa_Trend,Rewa_SMA,Rewa_EWMA,Rewa_DES,Rewa_TES,Rewa_ARIMA,Mauganj_Trend,Mauganj_SMA,Mauganj_EWMA,Mauganj_DES,Mauganj_TES,Mauganj_ARIMA
2007-02-28,POMRB,14.182,10.86,11.76,12.9225,14.335,11.329999999999998,4.86,9.62,8.6375,11.561499999999999,10.52200000000001,11.443995623038619,11.643714963071199,12.082292179481176,11.679625026309157,10.9125,10.565000000000003,10.116053615743443,9.232361122144926,12.170980763800905,10.15683617382765,9.120000000000001,7.889999999999999,8.612408810164407,6.940137220180927,9.274172710884173,8.86361557011039,12.087187500000002,10.379999999999999,11.485139083858986,10.74600910194544,11.366345005759639,10.380859259178683,13.289583333333333,12.612916666666667,12.745359152734341,13.570241062562861,12.744172244201081,13.211130378660542,10.209062499999998,9.867499999999996,9.950200180630407,7.958005296100344,9.739698878085811,9.149996675149534,4.25125,4.467499999999999,4.188088001020409,3.9237638267979844,5.015990634913084,4.455346839833428,8.249916666666666,8.407291666666666,8.4997821453222,9.41809745360727,9.227691735342693,9.253828125043444,7.951333333333333,7.975791666666663,7.906810595957614,7.531435312346605,8.92542596427365,7.891151389832881
2007-05-31,PREMON,13.962,13.67,11.76,13.05,16.033333333333335,11.415,6.66,9.728,11.8875,11.9271875,11.16000000000001,12.451197373823172,12.620706539643308,15.067294966630762,12.771645820834127,11.2725,10.892500000000004,11.537632169446066,9.98099329648458,13.466237863954783,12.321811449237059,11.055,7.889999999999999,9.871445286098645,7.132495329325322,12.065880703537477,11.977948344625055,12.3134375,11.999999999999998,12.111083450315391,11.217198382285058,12.335031823321387,10.005736389342236,12.807708333333334,13.224583333333333,14.060548824973939,15.056425871705354,14.633068984523401,14.38112508112883,10.559999999999999,9.909374999999995,10.536120108378244,8.208814190610779,12.591188382864068,11.822487606354231,4.616250000000001,3.9299999999999993,5.176852800612245,5.84180846240875,8.764841005950325,8.902816843793483,8.66810119047619,7.909916666666666,8.99106928719332,9.775905082296727,11.136970421749789,10.632584353124958,7.824,7.744666666666663,9.49908635757457,10.612154671145088,12.380191341058879,11.800930947818706
2007-08-31,MONSOON,8.863999999999997,10.22,11.76,11.0225,10.35,9.7875,3.96,7.3199999999999985,4.904999999999999,11.73675,11.96300000000001,11.016318424293901,12.28299804944461,6.338662554181084,5.1643203531273105,12.2275,10.932500000000003,11.01057930166764,10.032567207015635,6.620609481300997,6.677804310173976,11.76,10.349999999999998,10.626867171659185,7.319292311436977,4.318060636251403,3.527201422646124,12.340520833333334,12.174374999999998,11.675650070189235,11.298566289086883,9.925198866528403,10.57844952404524,11.640208333333334,13.354583333333334,12.576329294984362,14.315540607851295,9.281277466314442,8.792571134081756,10.630625,10.508749999999996,10.236672065026946,8.323878124952214,7.079146962469011,5.88393800147014,4.625,4.572499999999999,4.690111680367347,5.139815782362199,1.5716631368110665,0.3967969144869994,8.718994047619047,8.589916666666666,8.322641572315991,9.363493349300136,4.9717213623645105,4.128651116756054,7.5234375,8.157999999999996,7.6614518145447414,7.691790170752912,4.54896261447513,4.1469868502087905
2007-11-30,POMKH,10.5575,11.7,11.76,12.815,8.325,9.9125,3.16,8.317142857142859,4.529999999999999,12.230125,11.891375000000009,10.83279105457634,12.27376384083481,10.007509460396498,11.020909638391426,13.37375,11.6125,11.286347581000584,10.321652291334555,10.216842139383985,9.668444807570024,11.76,11.759999999999998,11.08012030299551,7.5006889402623775,9.272691678108451,9.12696111749258,12.329166666666666,12.452499999999997,12.13139004211354,11.675165660848869,10.436878270185648,10.721231351225935,11.192291666666666,12.260833333333334,10.875797576990617,12.815409294596193,10.38685682105541,9.588702501059384,10.7575,10.611249999999997,10.107003239016167,8.439673582427227,8.622684346415042,8.254785246162278,4.965,4.659999999999999,4.078067008220408,3.9857004518410384,3.6065490609718642,4.253930115727971,8.982369047619047,8.746285714285715,8.320442086246738,9.218896267537874,8.079807834584033,8.096500421476323,7.983437499999999,7.489999999999996,6.408871088726844,5.468542953656214,6.753768692895392,6.2013795158750415
2008-02-29,POMRB,12.945,15.78,11.76,12.026666666666666,9.37,11.485,4.58,9.401666666666667,8.905,12.189125,11.582125000000008,11.677674632745806,12.763867876079626,13.343981388297651,13.373512039292137,13.331249999999999,12.842500000000001,13.08380854860035,11.241251374347177,13.82875025315023,11.931111028636579,10.6175,11.759999999999998,11.352072181797306,7.676841341533785,13.249919637639374,12.090780283716589,12.258854166666666,12.228541666666663,12.089500691934791,11.879639090526661,11.471070821903977,10.965579484603357,11.239999999999998,11.019583333333333,10.27347854619437,11.757025050779177,13.118384903188563,11.399251245835432,10.15875,10.649999999999997,10.6582019434097,8.660780596630339,10.879246058388027,9.538404445208736,4.99,4.59,4.278840204932245,4.1829625978334555,5.103325466240415,4.726273676473229,8.896785714285715,8.691702380952384,8.75293191841471,9.368118798486272,9.71176157291461,9.547007924554292,8.107625,7.556874999999995,7.407322653236106,7.148470394249037,7.987413567273485,7.122602300956311
2008-05-31,PREMON,19.146000000000004,17.92,11.76,13.855,17.415,12.275,9.66,12.053333333333333,15.3,11.5081875,12.878125000000008,14.665004779647486,14.666172487930796,15.589366245198997,11.448193049561635,12.88875,13.905000000000001,15.018285129160212,12.364811204672824,16.3893631579728,15.479095973266702,9.475,11.759999999999998,11.515243309078382,7.847901127344634,14.736291975894533,12.034107441167958,12.201979166666668,12.429791666666663,12.795700415160876,12.376479115770186,12.43975763946571,11.096770245673715,11.330625,11.364999999999998,13.130087127716623,13.513059093988778,14.007260047083347,12.361990545333637,9.28875,10.864999999999997,11.304921166045819,8.923035697391311,13.488175481808236,11.861877338562959,4.69,5.34,6.4313041229593475,8.595360297860699,8.780980888089704,7.981906982023727,8.906934523809523,9.273035714285717,10.073092484382158,10.254030916370422,11.404327309312862,10.774570952364773,8.16475,8.409999999999997,10.564393591941664,13.9282529267075,11.877861693947448,11.379008028033237
2008-08-31,MONSOON,3.3520000000000003,5.63,2.62,9.655,9.35,4.137499999999998,1.16,4.31,2.4859999999999998,11.863375,11.50012500000001,10.139802867788491,12.715810690934362,8.240675787812794,9.506898351909589,12.38875,12.757500000000002,11.262971077496127,11.259942765588333,10.0584036823225,9.757664096144573,9.475000000000001,9.474999999999998,7.9571459854470294,7.708572093674804,6.111710109728458,4.73566100296585,12.245208333333334,12.087916666666663,11.539420249096526,12.096310954854424,10.029924682672737,11.05034656562867,11.806875,11.114999999999998,11.618052276629975,12.397636376257385,9.03146384627827,9.556932436539869,8.7871875,9.452499999999995,8.437952699627491,8.578143115263526,7.967021655319336,6.651536892094477,4.793749999999999,4.64,4.322782473775608,5.185401369940759,2.1661194522325733,2.7796338696285905,9.281517857142855,8.520535714285717,7.767855490629295,8.847028781248746,5.874027184415156,5.026898486390926,8.474375000000002,7.805249999999996,7.333036155164998,8.779609647659488,5.461486726153842,5.767556117492175
2008-11-30,POMKH,10.622,12.75,11.76,13.7275,10.05,8.6025,3.56,11.408333333333333,7.4060000000000015,12.153750000000002,11.51625000000001,10.332681720673094,12.460478296712115,9.714957198110017,8.647935114972098,11.66,13.020000000000003,11.857782646497677,11.520998769373556,10.540811012092888,7.456183693705278,9.475,9.474999999999998,9.478287591268217,7.878714534517533,7.47655469069713,5.065102277851143,12.049166666666665,12.316041666666663,12.414652149457915,12.52415860318223,10.541604086329961,11.117196678928696,11.725,11.546249999999997,10.990831365977986,11.606747673764296,9.996535109421998,9.024784449119403,8.3446875,9.124999999999995,8.503771619776494,8.58089473833806,7.899841494060146,5.552674898505558,4.9225,4.739999999999999,4.017669484265365,4.195587526667793,3.543109298252719,2.8503008645051455,9.053035714285713,9.293333333333337,9.22404662771091,9.53653662859195,7.7750471939394705,6.410636335940177,8.066062500000001,8.524249999999995,7.362221693098999,8.093759713824893,6.46225078049855,5.67640714092664
2009-02-28,POMRB,15.722,10.73,11.76,11.46,11.455,8.7825,5.01,9.307142857142855,8.506,12.57,12.21050000000001,12.488409032403856,13.373664462999049,13.15711744222552,12.912553264319662,11.895000000000001,11.757500000000004,11.406669587898607,11.40318027682987,14.434332487725158,13.152080814363174,9.855833333333333,9.474999999999998,10.390972554760928,8.043938109545893,12.04349866663241,12.093682030494062,12.012604166666666,12.174374999999998,12.032791289674748,12.516247009743772,11.575796638048303,11.202071159666238,11.957500000000001,12.067499999999997,11.17649881958679,11.38653572105194,13.12425782363145,11.95683661521463,8.4353125,8.449374999999995,8.615262971865896,8.596459113713443,10.011746973856601,9.034992688199544,5.372499999999999,4.8475,4.414601690559219,4.542814414213507,5.1297072166038795,4.814610849570933,9.096056547619048,9.269702380952385,9.257285119483688,9.572816272961557,10.454756104199111,11.449777187571897,8.142708333333333,8.424499999999995,7.819733015859399,8.347464287833306,8.84066440060579,8.044454436057649
2009-05-31,PREMON,18.692,17.14,11.76,12.853333333333332,14.675,11.4375,10.26,10.32,12.4325,12.908166666666668,12.097000000000012,14.969845419442315,14.928023950126304,16.279813054540732,15.912836923474723,12.161875,11.562500000000004,13.700001752739166,12.370353623826233,14.801254975547398,12.984797054451125,9.985416666666666,9.474999999999998,10.938583532856557,8.204385024553922,13.925968727463584,12.048046440186686,11.241562499999999,11.923958333333331,12.361008107138181,12.734033870850881,12.544483455610026,11.384065576752437,13.095,11.382499999999999,12.575899291752075,12.302186443052163,14.402548432717948,13.757907099234089,8.2053125,8.239999999999995,9.744157783119537,8.802817419856824,12.168592454270666,10.535651601559188,5.7162500000000005,4.9975,6.752761014335531,9.220247992377045,8.88558985330756,8.761309137466066,8.87720238095238,8.836369047619051,9.682371071690213,9.876623654109197,11.888921728052205,10.278837317825634,8.312458333333334,7.707624999999994,9.66483980951564,11.491985964475388,12.278538096817789,12.122643170229795
