Date,Season,Sidhi,Sihawal,Rampur Naikin,Majhauli,Sidhi_Trend,Sidhi_SMA,Sidhi_EWMA,Sidhi_DES,Sidhi_TES,Sidhi_ARIMA,Sihawal_Trend,Sihawal_SMA,Sihawal_EWMA,Sihawal_DES,Sihawal_TES,Sihawal_ARIMA,Rampur Naikin_Trend,Rampur Naikin_SMA,Rampur Naikin_EWMA,Rampur Naikin_DES,Rampur Naikin_TES,Rampur Naikin_ARIMA,Majhauli_Trend,Majhauli_SMA,Majhauli_EWMA,Majhauli_DES,Majhauli_TES,Majhauli_ARIMA
1999-05-31,PREMON,11.162222222222221,18.786666666666665,8.4625,9.19714285714286,7.943621031746032,8.043353174603176,9.242692435170873,8.849590582639562,10.148991137882813,11.371586594282201,12.037916666666666,11.424166666666666,13.53555047450897,12.556534178031747,14.698221981165279,14.275501588713077,6.2603125,5.650624999999999,6.884414985695233,6.368403403168471,8.474074706780947,8.384856059553396,7.575696924603176,7.084687500000003,7.760072603396681,7.295665754200134,8.659342080545175,8.982362593301376
1999-08-31,MONSOON,5.92875,10.325,3.286666666666666,7.635555555555558,7.252659722222222,8.190540674603175,7.917115461102524,7.958983362983257,6.454307543699738,6.412458974911873,12.077916666666665,12.072916666666664,12.251330284705382,12.112070270654428,8.987285285425163,11.971275715550208,6.390416666666667,5.9606249999999985,5.445315658083806,5.588813458514816,3.712195408133108,3.227908560879192,7.430525793650794,7.627504960317463,7.710265784260232,7.360855511404558,6.215483188106069,6.052688221003969
1999-11-30,POMKH,4.5975,8.7,6.1575000000000015,5.694285714285713,6.5887569444444445,7.69670138888889,6.589269276661515,6.673428986976932,7.4641163034811555,6.647268833111197,11.088958333333334,12.002916666666664,10.830798170823229,10.960062300878716,9.933666929289863,9.579549535517554,6.275104166666668,6.559999999999999,5.730189394850285,5.81154966406758,4.802193967641795,4.2424318518386945,7.258769841269841,7.523888888888891,6.903873756270423,6.950316542507693,7.897937832886186,7.569826090222231
2000-02-29,POMRB,5.546,10.8,6.976666666666668,6.821666666666666,6.37821875,6.808618055555556,6.171961565996909,5.990709465234773,7.437616462058591,7.394710759651613,10.214375,12.152916666666663,10.818478902493936,10.82006769315351,12.667180529435452,10.252972218328884,6.651041666666668,6.220833333333331,6.228780303576839,6.282102285488581,6.479384791433841,6.26313724536274,6.92905753968254,7.3371626984127,6.87099092042892,6.905176050126387,7.185630506119075,6.746171142758506
2000-05-31,PREMON,9.403333333333334,10.275,8.896666666666668,8.57,6.736447916666667,6.368895833333335,7.464510272931479,6.975767757654501,7.804801996761638,9.014846499428728,10.71875,10.024999999999995,10.601087341496362,10.507584623083737,15.334517940086194,16.04412762034937,6.9411458333333345,6.329374999999999,7.29593484881277,7.363196483238879,8.836815829548128,8.821958135785515,6.907983630952381,7.180376984126985,7.550594552257351,7.285237991200683,8.240989309968828,8.477471377941047
2000-08-31,MONSOON,6.003333333333334,11.839999999999998,5.859999999999999,5.625000000000001,7.588631944444446,6.387541666666668,6.880039497092221,6.561838649531994,4.431400558089424,5.183225381814243,11.405833333333334,10.403749999999995,11.096652404897817,10.920666305506531,7.20469593381513,7.255026156171414,7.0715625,6.972708333333332,6.721560909287662,7.256465159753565,4.060927861087491,3.676079811287341,7.23391369047619,6.677738095238095,6.780356731354411,6.876359201916987,5.653876475141734,5.974705662872025
2000-11-30,POMKH,7.38875,11.22,5.904999999999999,7.53625,8.171076388888888,7.085354166666668,7.083523698255332,6.762143362217243,6.5925606377267805,6.238151511911832,12.554791666666665,11.033749999999994,11.14599144293869,11.0375382942889,9.023019316976015,9.998410482959285,6.8843749999999995,6.909583333333331,6.394936545572596,7.0941993556276515,5.450555149579191,5.36080335543126,7.421598214285714,7.138229166666667,7.082714038812647,7.018282448747277,6.342186060080225,5.640177795105496
2001-02-28,POMRB,9.572222222222225,13.776666666666666,8.2725,7.587142857142857,8.16763888888889,8.091909722222224,8.07900310784209,7.835653478412739,8.576642740389572,8.787917607263106,13.044583333333334,11.777916666666659,12.19826153242988,12.221829933109927,12.663657645836851,11.616576625020162,6.394458333333334,7.233541666666666,7.145961927343558,7.699323041510644,7.020511276387952,7.031282600338003,7.241410714285714,7.329598214285715,7.284485566144731,7.138329672968988,7.961101566885272,8.10743865867912
2001-05-31,PREMON,10.036666666666667,16.49,6.103333333333333,9.306000000000001,8.04310763888889,8.250243055555558,8.862068531371921,8.974778714809855,10.528663668745029,11.726306757962544,12.429583333333333,13.331666666666658,13.914956919457929,14.41895255711539,16.119010598393,15.63159055367722,6.316833333333334,6.5352083333333315,6.728910489739468,7.460730820571465,9.423511796979717,9.545677790680937,6.717973214285714,7.513598214285716,8.09309133968684,7.637090017594135,9.009602745044232,9.062205869949537
2001-08-31,MONSOON,5.3425,9.543333333333333,4.734,3.4475,8.023559027777779,8.085034722222225,7.454241118823152,8.023058002317873,6.007732466445487,5.757033907471464,11.938333333333333,12.757499999999991,12.16630748500809,13.223879474173131,9.425112084071237,11.709855891022414,6.349645833333334,6.253708333333332,5.9309462938436806,6.736290385448841,4.515567300421802,4.396348799617112,6.382973214285714,6.969223214285716,6.234854803812103,6.627937158289994,6.400113355371663,6.4480859134440385
2001-11-30,POMKH,7.053333333333334,8.596666666666666,6.410000000000001,5.52625,8.054479166666667,8.001180555555559,7.293878004627224,7.782754359695578,6.940871065023053,6.028741941920856,11.794999999999998,12.101666666666658,10.73845115767152,11.655941292965881,10.049037794274327,9.232374722913958,6.670416666666667,6.379958333333333,6.122567776306209,6.621353927319965,5.693738855563369,5.59704593564428,6.179544642857143,6.466723214285715,5.951412882287261,6.352836885837742,5.082404173312928,4.388382409455882
2002-02-28,POMRB,9.75125,12.47,8.03,6.917142857142857,8.502708333333334,8.045937500000003,8.276826802776334,8.621658977038184,8.549642689340972,8.711226020286212,12.1825,11.774999999999991,11.431070694602912,11.887153373014796,12.724722083750969,10.973477912525013,6.8950625,6.319333333333333,6.885540665783725,7.064049168867969,7.329177889147316,7.392344485353754,6.471272321428572,6.299223214285716,6.3377048722295,6.473206883456991,6.186584023633477,6.520657339042129
2002-05-31,PREMON,10.105,16.65,8.912,8.348571428571429,9.228586309523811,8.063020833333335,9.008096081665801,9.480154289296815,10.614756110103599,11.531564201673984,12.919166666666667,11.81499999999999,13.518642416761747,13.896042701284664,15.81842241341893,15.214295476303151,6.833625,7.0215,7.696124399470236,7.766292846502031,9.38246390736047,9.059328668484278,7.017834821428571,6.059866071428572,7.142051494766271,6.90408358685958,7.992910889544843,8.600875444992784
2002-08-31,MONSOON,8.860000000000003,12.483333333333334,3.7225,6.7387500000000005,9.659933035714285,8.942395833333336,8.948857648999482,9.659715616436102,6.084076603884564,5.719490467490626,13.887916666666667,12.54999999999999,13.104518783390382,13.815472598832704,9.246311672007547,11.112545091607469,6.938124999999999,6.768625,6.106674639682141,6.645237698763438,4.921730755218343,4.884928608360088,7.285133928571429,6.882678571428572,6.980730896859763,6.850345378234782,5.424082906635412,5.228494436916176
2002-11-30,POMKH,9.342857142857145,11.550000000000002,6.93,6.607500000000001,9.765714285714289,9.514776785714288,9.106457446542548,9.911639082711224,8.9061294604287,8.497667253543682,14.68,13.288333333333325,12.48271127003423,13.236057066408211,10.694904120804047,10.449862458826647,7.017875,6.898625,6.436004783809285,6.682896328023467,6.027528547888971,6.003506830058374,7.473883928571429,7.1529910714285725,6.831438538115858,6.778347784804306,7.034217444956712,7.027218680758137
2003-02-28,POMRB,10.9125,17.266666666666666,8.346,7.974285714285713,9.443005952380954,9.805089285714288,9.828874467925528,10.67931303897036,10.692896386796294,10.364639835100895,14.592083333333333,14.48749999999999,14.396293428687205,15.104674336757128,13.980724052033354,12.829038597165692,7.243062500000001,6.977625,7.200002870285571,7.203090620723824,7.67522230285487,7.780555171131293,7.399084821428572,7.417276785714288,7.2885774085838,7.047536887190499,7.54109106600833,7.385435532289023
2003-05-31,PREMON,9.79,18.19,9.234,8.801428571428572,8.821346726190477,9.726339285714289,9.813324680755317,10.806513432661852,12.218969769197095,12.05631815337386,13.872083333333334,14.87249999999999,15.913776057212324,17.080229662099867,18.010639600211476,17.94079036758672,7.325750000000001,7.058125,8.013601722171343,7.980058801038222,9.648846101865233,9.32429834649464,7.052209821428572,7.530491071428574,7.893717873721709,7.448410562612324,9.143392004265182,9.350878129001
2003-08-31,MONSOON,6.593333333333334,10.24,5.202000000000001,5.6875,8.116458333333334,9.159672619047623,8.525328141786524,9.553996297378747,6.634798308591567,6.008108328635035,12.743749999999999,14.311666666666657,13.644265634327395,15.216272042759892,11.266070942542928,12.257216530850375,7.157000000000001,7.428,6.888961033302806,7.295957351673517,5.144087429398964,5.012475201889924,6.615267857142857,7.267678571428575,7.011230724233025,7.0153254839754045,6.095913981400815,5.784957412949245
2003-11-30,POMKH,6.63625,8.033333333333333,6.112,4.88375,7.800052083333332,8.483020833333338,7.769696885071915,8.45012695563754,7.910334446158311,7.136838182179714,11.775833333333333,13.432499999999989,11.39989271392977,12.583327979310502,11.587425283906816,9.659693599271112,6.993,7.2235,6.578176619981683,6.950643246768769,6.486449494781055,6.569637222385061,6.378147321428572,6.836741071428575,6.1602384345398145,6.495294308668493,6.523817315833935,6.174618391715162
2004-02-29,POMRB,7.979999999999999,11.756666666666668,7.814,6.2025000000000015,7.8720138888888895,7.749895833333337,7.853818131043148,8.05061985539605,8.75800487312736,8.672640490560472,11.3,12.054999999999989,11.54260229502453,11.896797215299427,13.707376910977572,12.399032897483153,7.04875,7.0905,7.07250597198901,7.204606592570678,8.025169124571676,8.15541451033203,6.439218750000001,6.393794642857147,6.177143060723889,6.412205523602546,6.198193788163772,6.183046425797327
2004-05-31,PREMON,10.19125,15.956666666666667,8.454,8.676250000000001,7.978975694444444,7.850208333333336,8.788790878625889,8.625460671444381,9.736472453555852,9.798268941810568,11.320416666666667,11.496666666666655,13.308228043681385,13.15681052986591,16.35262756760701,15.283759352497196,7.3790000000000004,6.8955,7.625103583193407,7.652293267415721,9.857897526524393,9.511203933701928,6.768593750000001,6.362500000000004,7.176785836434334,6.935339625797673,7.506228075334543,7.951388803875161
2004-08-31,MONSOON,6.767777777777778,8.666666666666668,6.428,6.3012500000000005,8.132187499999999,7.893819444444448,7.980385638286645,7.848592553494076,5.735243365070222,6.360142416125527,11.552083333333334,11.103333333333323,11.451603492875497,11.320384178458308,9.455933644442023,10.555336891409313,7.597,7.201999999999999,7.146262149916044,7.363304367097062,5.3014900742596645,5.146905353465605,7.154375,6.515937500000004,6.826571501860601,6.770426252504364,5.496145385898341,5.682515287492541
2004-11-30,POMKH,7.3175,9.77,7.528,6.904999999999999,8.385086805555556,8.064131944444448,7.715231382971988,7.434863592585229,7.600317676819453,7.180970970650243,11.667916666666667,11.53749999999999,10.778962095725298,10.302026835017124,9.839903199192172,8.390188579638567,7.6755,7.555999999999999,7.298957289949627,7.451710039969885,6.6890142104649595,6.722771928040301,7.366875,7.021250000000004,6.85794290111636,6.78805677376833,6.756661631414762,6.4675557692286025
2005-02-28,POMRB,8.524444444444445,11.873333333333333,8.142000000000001,7.2675,8.607708333333335,8.200243055555559,8.03891660756097,7.604792751915731,8.992112813488117,9.019721600636284,11.923333333333334,11.566666666666658,11.216710590768512,10.427280466376883,12.881136791960982,13.01823688957801,7.756749999999999,7.638,7.6361743739697765,7.729076767204688,8.329120034809202,8.443925097598996,7.297499999999999,7.287500000000003,7.0217657406698155,6.887394594033898,7.658089482404172,7.693988795982266
2005-05-31,PREMON,11.67,16.766666666666666,8.754,9.31125,8.75017361111111,8.569930555555558,9.491349964536582,9.063948202277478,10.140929857614639,10.207333534769049,12.439166666666667,11.769166666666656,13.436693021127773,12.729882802864413,15.775708905885196,15.496182995130072,7.733750000000001,7.712999999999999,8.083304624381865,8.173462786514259,10.087256472728987,9.705634089568338,7.10578125,7.446250000000003,7.937559444401889,7.447407319994932,8.695180042878182,8.835089570911299
2005-08-31,MONSOON,7.07,9.9,6.7780000000000005,5.11125,9.040243055555557,8.645486111111113,8.522809978721948,8.52063294867003,6.729399895291467,7.387112524717457,13.537916666666666,12.07749999999999,12.022015812676665,11.853840195570562,9.245741139685059,10.380982653149111,7.8717500000000005,7.800499999999999,7.561182774629119,7.882387960299468,5.704635665691955,5.6528071570229255,7.12265625,7.148750000000002,6.807035666641133,6.877973550313474,6.305022783570363,6.232099511305582
2005-11-30,POMKH,8.155,12.663333333333336,6.994,6.561250000000001,9.12421875,8.854861111111113,8.375685987233169,8.433369767172671,8.214658634471139,7.3974001049904725,14.512500000000001,12.800833333333323,12.278542820939334,12.210069173376864,10.011404803608979,9.3802681853271,8.0685,7.667,7.3343096647774715,7.662935746998603,7.071480791995239,7.160835108451416,7.166250000000001,7.062812500000003,6.708721399984681,6.788406383616031,6.194079922032775,5.6282369797493725
2006-02-28,POMRB,10.007500000000002,17.77,9.78,7.7462500000000025,8.694843750000002,9.225625,9.028411592339902,9.08050032237248,9.728949907373144,9.499352045388157,14.545833333333336,14.274999999999988,14.475125692563601,14.721308068694576,13.77233949882842,14.054875373541382,7.83275,8.0765,8.312585798866483,8.393027939032047,8.574313588057827,8.652161816291542,7.120000000000001,7.1825000000000045,7.12373283999081,7.0011387667576415,7.24565141830979,7.385105966294682
2006-05-31,PREMON,10.85875,18.666666666666668,8.690000000000001,9.18125,8.28609375,9.0228125,9.760546955403942,9.975941221313223,11.287380105461178,11.365157247012188,14.511666666666665,14.74999999999999,16.151742082204827,17.280770144344853,17.990446014924828,18.70311856601952,7.7357499999999995,8.0605,8.46355147931989,8.67062690516923,10.363710583963982,9.972018237241318,7.067522321428572,7.150000000000004,7.946739703994486,7.503137087070275,8.894199183627672,9.244266655592021
2006-08-31,MONSOON,4.44625,8.266666666666667,4.956,4.87125,8.1115625,8.366875,7.634828173242365,8.195845670742475,6.80123217764446,6.811973256556324,14.693750000000001,14.341666666666656,12.997711915989562,14.809047302548716,11.377256114912555,11.156116374591114,7.675750000000001,7.605,7.060530887591933,7.640605025060358,6.117108573696714,6.140332089057092,7.050044642857144,7.090000000000003,6.716543822396692,6.863489015707646,6.278297065102936,6.009453993472245
2006-11-30,POMKH,7.508749999999999,14.023333333333332,8.040000000000001,6.381428571428571,8.0253125,8.2053125,7.584396903945419,7.815653727927307,6.8068358217857625,5.769010107632367,14.558333333333334,14.681666666666656,13.40796048292707,14.86001228343503,11.147426394934628,9.528844913263768,7.460750000000001,7.8665,7.452318532555161,7.720709596582498,7.235722886869904,7.281317777836463,7.065669642857143,7.045044642857146,6.582497722009443,6.7347625496436985,6.021023589955897,5.548138400942915
2007-02-28,POMRB,9.2575,17.866666666666667,8.254000000000001,7.786250000000003,8.524531249999999,8.0178125,8.253638142367251,8.203644521395374,8.739168531414027,9.135266581222027,15.014166666666668,14.705833333333324,15.191442956422907,16.45975520678128,14.96758499659019,15.775427169344955,7.71875,7.484999999999999,7.7729911195330965,7.873158954687975,8.882953205445817,9.00080126513673,7.453169642857143,7.055044642857146,7.063998633205667,6.969804386704966,7.067953453951467,7.286873124399611
2007-05-31,PREMON,10.91875,17.486666666666668,8.495999999999999,9.26625,9.25703125,8.032812499999999,9.319682885420349,9.237660659895221,10.42921917033355,10.807864204012432,15.265833333333333,14.410833333333322,16.10953244052041,17.583121089707674,18.89520757590655,18.694277814573386,8.0025,7.436499999999998,8.062194671719858,8.093544239339625,10.334715615122377,9.86862251084527,8.098772321428573,7.076294642857146,7.9448991799234,7.499443490350463,8.86586698618362,9.265429535123356
2007-08-31,MONSOON,8.379999999999999,13.093333333333335,7.213999999999999,7.88625,9.66765625,9.016249999999998,8.943809731252209,9.12039657093575,6.447066799210402,6.56214918691971,14.891250000000001,15.617499999999989,14.903052797645582,16.503683980579368,11.730769346379418,9.721302395223773,8.038499999999999,8.000999999999998,7.722916803031914,7.857751168744425,6.0945953417842835,6.038646719311245,8.44984375,7.830044642857147,7.92143950795404,7.575324493776196,6.3277237509969675,5.95495414257935
2007-11-30,POMKH,9.435,11.21,8.052000000000001,8.53125,9.880625,9.497812499999998,9.140285838751325,9.388087026428815,8.806386703518822,8.56005717308296,15.123750000000001,14.914166666666654,13.42583167858735,14.658113634682516,12.68372158332523,13.180415090730381,8.17575,8.003999999999998,7.854550081819149,7.918041615052505,7.506271952940236,7.606654587351628,8.624374999999999,8.367500000000003,8.165363704772425,7.785943932384973,8.105173635412422,7.889902816969099
2008-02-29,POMRB,10.61625,17.683333333333334,8.530000000000001,8.444999999999999,9.76703125,9.837499999999999,9.730671503250795,10.057693581964886,10.698483201624395,10.408681700353164,15.225416666666666,14.86833333333332,15.128832340485744,15.74798302194857,15.353760429568245,14.977425261005541,8.1015,8.072999999999997,8.12473004909149,8.131744509451742,9.036132608634334,9.127770628241546,8.593638392857143,8.532187500000003,8.277218222863453,7.925752529477564,9.197161602747745,8.942316898085267
2008-05-31,PREMON,11.26375,19.53,9.317999999999998,10.00375,9.625625000000001,9.923749999999998,10.343902901950477,10.857246899595896,12.058872759633697,11.709962691097942,15.417500000000002,15.379166666666652,16.88929940429145,17.497545005095024,19.130794681687274,18.204853462286273,7.968749999999999,8.278499999999998,8.602038029454892,8.584816687282549,10.413767289721143,9.93185171286585,8.545915178571429,8.716562500000002,8.967830933718073,8.401598348262043,9.986172229622317,9.757055848397677
2008-08-31,MONSOON,7.12625,11.863333333333335,5.797999999999999,6.902857142857143,9.6628125,9.6103125,9.056841741170286,9.830536207799865,7.371550218511667,7.000932097529633,15.682916666666667,15.071666666666651,14.878912975908204,15.712178883916934,12.444356961559338,11.704014997737206,8.093,7.924499999999998,7.480422817672935,7.8030058618410285,6.422678611608168,6.4521283298192085,8.687991071428572,8.470714285714287,8.141841417373701,8.028646623159007,7.185380702779929,6.6939911851006
2008-11-30,POMKH,9.5575,13.976666666666668,8.406,9.132857142857144,9.793325892857142,9.640937499999998,9.257105044702172,9.818115559207799,8.535197410114828,7.836029950250412,15.651666666666667,15.76333333333332,14.51801445221159,14.991229207868999,12.883389791036263,11.970442645220597,8.439250000000001,8.012999999999998,7.85065369060376,7.954915325768179,7.660059790502826,7.78100869674411,8.841183035714286,8.621116071428574,8.538247707567079,8.273458777133104,7.699659304399217,7.212038413649327
2009-02-28,POMRB,10.79125,17.04,9.17,8.979999999999997,9.833058035714286,9.684687499999997,9.870763026821304,10.273670582875308,10.643397259264813,10.507992068547733,15.636666666666667,15.602499999999985,15.526808671326954,15.670608017170386,16.2321890475106,17.079550694662117,8.769083333333334,8.172999999999998,8.378392214362256,8.355090070092386,9.1275409160802,9.201203900088753,9.164642857142857,8.754866071428573,8.714948624540245,8.423495432307716,9.482648089926485,9.340621765493426
2009-05-31,PREMON,12.132857142857144,19.92333333333333,11.448,10.694285714285714,9.747589285714286,9.901964285714282,10.77560067323564,11.186702516507374,12.13008525571549,11.770799979889635,15.487916666666665,15.700833333333318,17.285418536129505,17.510215051599694,19.606842159618157,18.23725363712931,8.466083333333334,8.705499999999999,9.606235328617354,9.49546126047711,10.501588752780336,10.04826389462975,9.496428571428572,8.927500000000002,9.506683460438431,8.943990045798088,10.442853599157067,10.178343938941708
2009-08-31,MONSOON,6.575,11.35,6.3066666666666675,8.8,9.840089285714285,9.764151785714283,9.095360403941385,9.745708376997635,7.880741881315175,7.584951304909174,15.814583333333333,15.572499999999982,14.911251121677704,15.457229878536188,12.89853333687105,11.932915468457415,8.2429375,8.832666666666665,8.286407863837079,8.756015823780961,6.696811453981426,6.7481412673384185,9.803727678571429,9.401785714285715,9.22401007626306,8.891012146931175,7.802512970038753,7.2295116429669175
2009-11-30,POMKH,9.425,13.3,5.473333333333334,9.89,9.591919642857144,9.731026785714283,9.22721624236483,9.566184650297902,8.46229298515023,7.666490601214742,16.835416666666667,15.403333333333316,14.266750673006623,14.469579502281357,13.081739255174245,12.281720053920544,8.246,8.099499999999999,7.161178051635581,7.775796513095781,8.048594153228944,8.224370567026483,9.899806547619049,9.591071428571428,9.490406045757837,9.109066072989402,9.195025617886241,8.807733399962288
2010-02-28,POMRB,11.66375,20.33,10.3175,10.68125,9.2190625,9.949151785714283,10.201829745418898,10.308328440006827,10.537779716451286,10.448621587861279,17.310625,16.22583333333332,16.692050403803975,16.62729102619923,16.199168560555776,16.69153678456699,8.066875,8.386375,8.423706830981349,8.508505471613763,9.216276338419881,9.279342216509736,9.729979166666666,10.016383928571429,9.9667436274547,9.46252521935147,10.471508462157015,9.870250078315841
2010-05-31,PREMON,9.275,24.8,10.325,9.761666666666667,9.368348214285714,9.234687499999996,9.831097847251339,10.016343254523358,12.561374567332637,12.380837083596456,16.935625,17.444999999999986,19.935230242282387,20.52875717685009,20.452487860039838,20.29305965075453,8.192708333333334,8.105624999999998,9.184224098588809,9.188334239123582,10.722262807951486,10.36912832747998,9.71190773809524,9.783229166666668,9.884712843139488,9.513490105621326,11.920494948497259,11.496934563335554
2010-08-31,MONSOON,6.45,10.275,5.996666666666667,8.374,9.467998511904762,9.203437499999996,8.478658708350803,8.67369653438979,6.506557716987264,5.594157519739011,16.460833333333333,17.17624999999999,16.07113814536943,17.559049115230252,14.810053243470389,14.13081350304496,8.254604166666667,8.028125,7.909201125819951,8.33056116642104,6.71926131106032,6.7690451341551094,9.709251488095239,9.676729166666668,9.280427705883692,9.223348589342635,7.626439302264485,6.664472519048619
2010-11-30,POMKH,10.744285714285716,11.375,6.79,10.171428571428573,9.629613095238096,9.533258928571424,9.384909510724768,9.207899144672682,7.773809173111765,7.775535527912162,15.631666666666666,16.69499999999999,14.192682887221657,15.291759976896353,14.203569760171302,12.026053012024892,8.122541666666667,8.357291666666665,7.461520675491971,7.806917377777181,7.889282219420878,7.9673264493130915,9.851052083333334,9.74708630952381,9.636828052101645,9.428635474944205,8.847473826510901,8.578053071048778
