Date,Season,Dadri,Dankaur,Jewar,Bisarakha,Dadri_Trend,Dadri_SMA,Dadri_EWMA,Dadri_DES,Dadri_TES,Dadri_ARIMA,Dankaur_Trend,Dankaur_SMA,Dankaur_EWMA,Dankaur_DES,Dankaur_TES,Dankaur_ARIMA,Jewar_Trend,Jewar_SMA,Jewar_EWMA,Jewar_DES,Jewar_TES,Jewar_ARIMA,Bisarakha_Trend,Bisarakha_SMA,Bisarakha_EWMA,Bisarakha_DES,Bisarakha_TES,Bisarakha_ARIMA
2006-08-31,MONSOON,5.69,16.122500000000002,3.77,15.519444444444444,9.059999999999999,8.514166666666663,7.660082715644302,8.711873560505833,6.692644347656339,7.276112023155521,16.3425,16.310625000000005,16.31944264439828,16.50082283057318,16.06034018609798,16.201843974740832,5.592499999999999,6.07,5.448709763212995,5.305822292075227,6.027135728366318,5.639014663628598,17.1352025462963,17.1352025462963,16.833623774509505,17.126672306258662,16.33754741564629,17.04105820396854
2006-11-30,POMKH,11.76,15.6225,6.629999999999999,17.37851851851852,8.505,9.552499999999995,9.300049629386582,9.992457459822088,7.6813310046563155,8.012163640347929,16.396250000000002,16.288750000000007,16.040665586638966,16.291946072157124,16.209163880507745,16.56932697589605,5.592499999999999,5.5925,5.921225857927796,5.7186882685755345,4.546152267268176,6.781764588382809,17.1352025462963,17.1352025462963,17.05158167211311,17.34585031865416,17.369403351073977,16.12304642984737
2007-02-28,POMRB,7.82,16.29,3.43,16.787222222222226,8.74375,8.567499999999995,8.70802977763195,9.682301470222367,11.913173130176196,10.809484652623587,16.574687500000003,16.396250000000006,16.14039935198338,16.373636324145778,16.11603561952225,16.338036842688453,6.69859375,5.5925,4.924735514756677,4.842781497903885,5.692072408826361,4.859258492146579,17.1352025462963,17.1352025462963,16.945837892156757,17.238787903707816,17.802644197453056,16.62877283457321
2007-05-31,PREMON,8.5,17.55,8.54,18.855625000000003,9.045,8.442499999999995,8.624817866579171,9.55384753849899,8.710014475099484,8.863984626178517,16.779062500000002,16.396250000000006,16.70423961119003,16.869371793329993,16.398929078796584,16.123727117972898,8.0434375,5.5925,6.370841308854006,6.111175225286131,6.700616698210776,6.269214990328981,17.1352025462963,17.1352025462963,17.709752735294057,18.010713125018928,18.739834623901533,17.186822972962187
2007-08-31,MONSOON,8.1,17.55,12.61875,15.519444444444444,9.291249999999998,9.044999999999996,8.414890719947504,9.241474768307315,5.8837796447274116,7.0899272752197025,16.7725,16.753125000000004,17.04254376671402,17.21538169200176,16.34406562124373,16.436133443695116,9.37122159090909,7.804687500000001,8.870004785312403,8.42969486337905,5.825821581905293,5.256714416080797,17.1352025462963,17.1352025462963,16.83362941895421,17.12667873419051,16.33754840721808,17.17585472897775
2007-11-30,POMKH,11.76,15.83,8.54,17.37851851851852,9.56875,9.044999999999996,9.752934431968502,10.223328630873786,10.599923148143573,10.402723931847852,16.73375,16.805000000000003,16.55752626002841,16.850785293727576,16.898267546580332,16.99462848958251,11.056141098484849,8.282187500000003,8.738002871187442,8.47846394276899,8.076434925701353,8.691866809004159,17.1352025462963,17.1352025462963,17.051585058779935,17.34585419127777,17.369403897771114,17.74831154393718
2008-02-29,POMRB,9.79,16.03,12.142272727272728,16.787222222222226,10.0575,9.537499999999996,9.7677606591811,10.37186234584136,9.232266841797658,8.601803207505123,16.5025,16.740000000000002,16.346515756017048,16.65772394784657,16.634448619666777,16.970435177969875,11.530932765151515,10.460255681818184,10.099710813621556,9.822687219572737,8.554266809169011,7.469526006021142,17.034646990740743,17.1352025462963,16.94583992415685,17.238790236839836,17.80264449887097,17.289439113540254
2008-05-31,PREMON,8.75,17.5,13.307083333333333,18.855625000000003,10.515,9.599999999999996,9.36065639550866,10.073004619691218,9.260975539168056,9.159526772927824,16.24875,16.727500000000003,16.80790945361023,17.032320385091353,16.641455820745577,16.507401359541806,11.721089015151515,11.652026515151517,11.382659821506266,11.13940407525545,11.974963459009928,10.857682796132458,16.276776620370374,17.1352025462963,17.70975395449411,18.01071453065644,18.739834790086643,17.79997982185179
2008-08-31,MONSOON,11.76,15.75,11.65,14.715,10.26875,10.514999999999995,10.320393837305195,10.819014788386854,7.8929838099775065,8.881689564401308,16.15125,16.277500000000003,16.38474567216614,16.679224110429267,16.482914613408354,16.529933257413592,11.912054924242426,11.409839015151517,11.48959589290376,11.406521411017316,10.8910093185793,13.147004021411014,15.21730902777778,16.934091435185188,16.511852372696467,16.801375928744765,16.33754849884304,17.04310188771464
2008-11-30,POMKH,11.76,15.6,11.03,12.12,9.991249999999999,10.514999999999995,10.896236302383116,11.449525637532755,12.240244863137143,11.27308562816201,15.87,16.220000000000002,16.070847403299684,16.373314706948438,16.34994688257453,16.566730020828413,11.709635416666668,12.032339015151518,11.305757535742256,11.355505314738856,10.653659879494683,11.16643885249092,14.524453125,15.61946180555556,14.75511142361788,15.023414183975012,17.008484989951288,15.865745886642356
