Date,Season,Thiruvaiyaru,Papanasam,Ammapettai,Sethubhavachatram,Pattukkottai,Orathanadu,Madukkur,Kumbakonam,Thiruppanandal,Thanjavur,Budalur,Thiruvonam,Thiruvaiyaru_Trend,Thiruvaiyaru_SMA,Thiruvaiyaru_EWMA,Thiruvaiyaru_TES,Thiruvaiyaru_ARIMA,Papanasam_Trend,Papanasam_SMA,Papanasam_EWMA,Papanasam_DES,Papanasam_TES,Papanasam_ARIMA,Ammapettai_Trend,Ammapettai_SMA,Ammapettai_EWMA,Ammapettai_DES,Ammapettai_TES,Ammapettai_ARIMA,Sethubhavachatram_Trend,Sethubhavachatram_SMA,Sethubhavachatram_EWMA,Sethubhavachatram_DES,Sethubhavachatram_TES,Sethubhavachatram_ARIMA,Pattukkottai_Trend,Pattukkottai_SMA,Pattukkottai_EWMA,Pattukkottai_DES,Pattukkottai_TES,Pattukkottai_ARIMA,Orathanadu_Trend,Orathanadu_SMA,Orathanadu_EWMA,Orathanadu_TES,Orathanadu_ARIMA,Madukkur_Trend,Madukkur_SMA,Madukkur_EWMA,Madukkur_DES,Madukkur_TES,Madukkur_ARIMA,Kumbakonam_Trend,Kumbakonam_SMA,Kumbakonam_EWMA,Kumbakonam_DES,Kumbakonam_TES,Kumbakonam_ARIMA,Thiruppanandal_Trend,Thiruppanandal_SMA,Thiruppanandal_EWMA,Thiruppanandal_DES,Thiruppanandal_TES,Thiruppanandal_ARIMA,Thanjavur_Trend,Thanjavur_SMA,Thanjavur_EWMA,Thanjavur_DES,Thanjavur_TES,Thanjavur_ARIMA,Budalur_Trend,Budalur_SMA,Budalur_EWMA,Budalur_DES,Budalur_TES,Budalur_ARIMA,Thiruvonam_Trend,Thiruvonam_SMA,Thiruvonam_EWMA,Thiruvonam_DES,Thiruvonam_TES,Thiruvonam_ARIMA
1996-02-29,POMRB,1.67,1.455,9.198,3.105,1.79,1.7433333333333334,3.4200000000000004,2.543333333333333,2.36,13.756666666666668,2.273333333333333,1.09,,,1.67,1.29875772644025,0.0,,,1.455,6.568992994499419,1.556744053610649,0.0,,,9.198,6.139111450006165,4.765713811292395,0.0,,,3.105,2.9903490180871155,3.105,0.0,,,1.79,10.110212054377447,1.714952171360745,0.0,,,1.7433333333333334,0.40879620570663144,0.0,,,3.4200000000000004,6.770926217229421,3.0633683898699866,0.0,,,2.543333333333333,5.887533231793556,2.251243317769611,0.0,,,2.36,3.890625975396791,2.184317766667629,0.0,,,13.756666666666668,9.976191608209582,13.105504847728593,0.0,,,2.273333333333333,6.118805365498622,2.209767211774865,0.0,,,1.09,7.724104647775961,0.7877393707445799,0.0
1996-05-31,PREMON,2.87,4.275,12.882,3.53,5.82,2.26,5.57,4.776666666666666,4.99,13.37,4.526666666666666,3.115,,,2.1500000000000004,2.8246621006471555,1.6699987490199661,,,2.583,8.82307866334519,3.6337474125988214,1.4549977869844215,,,10.6716,6.129448983969852,7.545310726443077,2.3585526958767336,,,3.275,2.9315605417005677,3.53,2.166810746735058,,,3.402,17.303988284045456,6.010772157183984,0.7219387532448703,,,1.95,3.178463934038925,1.743324822497855,,,4.28,8.85901935661086,6.122095526211897,0.9740547017277261,,,3.4366666666666665,8.216366366863031,3.961015995302501,2.5433295627518238,,,3.412,3.953006278128613,4.375424072924483,-2.69170794661175e-10,,,13.602,10.011546563542092,12.792619559129772,9.376421872718264,,,3.174666666666666,8.934961834477479,3.9301457240683697,-1.0925150794609079e-14,,,1.9000000000000004,10.279556883152393,3.4505918316356556,1.089996344863414
1996-08-31,MONSOON,1.45,3.265,9.4875,4.895,5.2,2.5766666666666667,9.085,4.126666666666666,5.12,13.6,2.966666666666667,6.1999999999999975,1.9112500000000001,,1.87,2.3172764472514413,2.297537794619801,2.584375,,2.8558000000000003,7.299910190657446,3.219777764492029,2.91168142341209,9.261625,,10.19796,6.118751454990056,6.162841472514327,3.57786394376024,3.294375,,3.923,3.2456615758581164,4.895,2.719143905396863,3.4912499999999995,,4.1212,19.283465218742464,4.576923374813472,2.455575157735328,2.0320833333333335,,2.2006666666666668,3.2943040816683755,1.960663399086381,4.8481250000000005,,6.202,12.880408066179001,6.360063860362362,1.6962732960802789,3.447916666666666,,3.7126666666666663,8.100052383628256,3.822440087463021,3.660507200108043,3.6224999999999996,,4.0952,4.0217019455074485,4.098148511958939,-3.475299463216878e-10,12.672916666666667,,13.601199999999999,10.075669571164756,14.546246440537995,9.92227439168984,2.8341666666666665,,3.0914666666666664,8.648173215051965,3.0816529757418496,6.372303377329472e-14,3.256249999999999,,3.619999999999999,14.218887108618766,4.518048182820161,2.369247874974398
1996-11-30,POMKH,1.46,1.39,8.648,2.8000000000000003,1.44,1.78,2.575,2.62,2.18,12.053333333333333,2.0766666666666667,2.62,1.9224999999999999,1.8625,1.706,1.1889248327550168,1.9568638121445523,2.479375,2.5962500000000004,2.26948,3.592569486479586,1.4047377312908855,3.0420886582309095,7.6413125,10.053875,9.577976,6.107816610933777,4.125809209173698,3.9882114356829668,2.98,3.5825,3.4738,3.047481815374187,2.8000000000000003,3.3696176274161704,3.41125,3.5625,3.04872,12.845586131485565,1.7570918618775462,1.372357634973067,2.0520833333333335,2.09,2.0324,1.2513574561486231,2.242079145915999,4.490625,5.1625000000000005,4.7512,9.42813811797488,3.921176683486376,3.0760349970541787,3.454999999999999,3.5166666666666666,3.2756,5.661488285152742,2.536475569374936,3.8161272341407417,3.5737500000000004,3.6624999999999996,3.3291200000000005,3.91584594419336,2.523103398883134,-4.355813016829463e-10,11.085833333333332,13.195,12.982053333333333,10.040569678922077,11.403324651933378,11.180295412366352,2.6574999999999998,2.960833333333333,2.6855466666666663,6.501256687818352,1.6432963417940818,1.21135638004547e-13,3.1387499999999995,3.2562499999999996,3.2199999999999993,11.353939592291063,1.8941013588575921,3.8434336063595453
1997-02-28,POMRB,2.06,1.36,2.86,0.8,1.22,1.28,0.905,1.9933333333333327,2.04,9.58,1.26,1.09,1.92875,1.96,1.8476,1.3328909190960732,1.7345474306528523,2.236875,2.5725000000000002,1.905688,1.6789031308172961,1.7273565907596533,1.8000853724044352,6.484500000000001,8.469375,6.8907856,6.095103656108809,4.765713914526342,8.14498384826152,2.886875,3.00625,2.40428,2.415962803482984,3.105,3.1254065460866034,3.13375,3.42,2.3172319999999997,6.5063624807005755,1.8774689049451987,1.5972139875385907,2.1070833333333336,1.9741666666666664,1.7314399999999999,0.6176631232196139,1.9271954701786866,3.9175,4.53375,3.21272,5.065239779728709,3.4446740767656845,3.1572714483531445,3.4949999999999997,3.3791666666666664,2.762693333333333,3.3228470444793814,2.3362343954581926,3.0339511699248094,3.2925,3.5824999999999996,2.813472,3.8042792322104315,2.21085836427671,2.1818108319676837,9.088333333333333,12.150833333333333,11.621232,9.841681584694019,13.582685937337267,12.234082304491269,2.57,2.7074999999999996,2.115328,3.8660178369388887,2.445944701416166,2.026385794696975,2.7493749999999997,3.2562499999999996,2.3679999999999994,6.473200587338786,1.422896628639224,1.9294583652768817
1997-05-31,PREMON,2.57,3.53,6.2575,3.3200000000000003,5.75,2.8833333333333333,5.225,5.383333333333333,4.92,4.85,4.126666666666666,2.175,1.9362499999999998,1.885,2.1365600000000002,2.916627640294,2.409339536278722,2.0037499999999997,2.38625,2.5554128,2.8441074059762474,3.741252503423288,3.534648846313135,5.19225,6.81325,6.63747136,6.083476875641152,7.545310792534467,9.508841537788637,2.635625,2.9537500000000003,2.770568,2.475450592948372,3.108587257617728,3.0394603813665313,2.8149999999999995,3.4025,3.6903392000000004,5.760009292460968,5.887148918886563,4.997836156078954,2.0149999999999997,2.13,2.192197333333333,3.2768024546149532,2.0163889068107483,3.219375,4.4475,4.017632,4.8645751774272075,5.570094366235526,4.411925323844878,3.3254166666666665,3.530833333333333,3.8109493333333333,4.599557515533185,4.038550031904742,4.05691383314633,2.875,3.565,3.6560832,3.8647682964488124,4.40196582761067,4.613235615099043,6.977916666666666,10.020833333333334,8.912739199999999,9.322863987203377,11.68864553001286,9.59470831461765,2.4016666666666664,2.607499999999999,2.9198634666666665,3.896108748823522,3.9916551639884066,4.034944148384886,2.1681250000000003,3.0212499999999998,2.2907999999999995,3.8221557781538236,3.945770676101516,2.914907222010872
1997-08-31,MONSOON,1.8,2.07,6.8575,4.36,3.05,2.393333333333333,4.845,3.84,2.94,6.14,2.6666666666666665,4.025,1.8449999999999998,1.9725,2.001936,2.34554319108593,1.7090649551313102,1.9118749999999998,2.0875,2.36124768,2.212173014987604,3.12473435925562,2.867234244631312,4.57725,6.15575,6.725482816,6.072062881423572,6.162841499784186,6.92120221699922,2.431875,2.8200000000000003,3.4063408,2.8143949947292337,4.454773520767949,4.026604962802612,2.76625,2.865,3.4342035200000005,3.5351195010697753,4.872597059397753,4.977123623390439,1.91,2.0841666666666665,2.272651733333333,3.47896633535997,2.367198634360264,3.058125,3.3874999999999993,4.3485792,4.590166632377971,5.874766849045795,8.233724280369335,3.1774999999999998,3.4591666666666665,3.8225696,4.182485732391521,3.9063667905412265,3.834699810116665,2.7362499999999996,3.0199999999999996,3.3696499199999996,3.8075984979569,4.124693878395702,4.733420110095179,5.3334375,8.155833333333334,7.80364352,8.92005013283035,10.56820173709327,7.149568896015921,2.2591666666666663,2.532499999999999,2.8185847466666667,3.007049807885009,3.0786484056049725,2.6444037496778714,1.7756250000000002,2.4775000000000005,2.98448,3.6034819914479246,4.696936761961336,4.503613324770086
1997-11-30,POMKH,1.17,0.72,0.94,1.325,1.04,1.2266666666666666,1.23,1.5499999999999998,1.02,2.6300000000000003,1.03,0.14500000000000002,1.83,1.8999999999999997,1.6691616,1.2694768387301698,1.7219366672620644,1.998125,1.9200000000000002,1.704748608,0.9408498639633095,1.0483533018403843,1.4327700176876208,4.7818958333333335,4.228750000000001,4.4112896896,6.058831340104249,4.12580922103098,7.570970190005547,2.48875,2.45125,2.5738044799999997,2.4045600747238196,2.2902518097174123,2.7076567989570224,2.77625,2.765,2.476522112,1.4478153469467911,1.071011567212022,0.44648797366817117,1.8225,1.945833333333333,1.8542577066666663,1.3755110113347973,2.0581308666462816,3.0318750000000003,3.0512499999999996,3.1011475199999996,2.3691518693363585,2.2259624911749194,1.611849347495585,3.0533333333333332,3.1916666666666664,2.91354176,2.2997978298273765,2.613557216242041,3.088412443196313,2.73125,2.7299999999999995,2.4297899519999997,3.639342263990617,2.5496081255138403,2.0154015312355784,4.919999999999999,5.800000000000001,5.734186112,8.292665296566547,6.658602186502656,6.647793455323152,2.2454166666666664,2.270833333333332,2.103150848,1.6017391049851024,1.598775034420726,1.8510826247745098,1.721875,1.8587500000000003,1.848688,1.253828547133984,1.5542308675432588,2.5771140728839006
1998-02-28,POMRB,1.62,1.295,5.6480000000000015,0.645,1.23,0.9933333333333336,0.96,1.88,2.09,5.8474999999999975,1.1666666666666667,0.425,1.9125,1.7899999999999996,1.64949696,1.3532240686184376,1.829730307680043,2.13125,1.9037500000000003,1.5408491648,0.9220901676364806,1.2964595712237792,1.021885423674786,4.2316875000000005,4.925750000000001,4.905973813760001,6.047095109955219,4.765713881212462,3.873942060028436,2.50125,2.4124999999999996,1.8022826879999998,1.8959905587761656,1.3936953929672171,1.5297220549664252,2.73125,2.7675,1.9779132672,0.8358009977944321,1.0803971043480005,1.5835502426351888,1.7366666666666668,1.8741666666666663,1.5098879573333333,0.6304190113570516,1.5338319442726944,2.575625,3.065,2.2446885119999997,1.165064563967912,1.862313062528822,1.238002259903655,2.903333333333333,3.163333333333333,2.500125056,1.6228986959671767,2.392547800651174,2.6286392973475916,3.31875,2.7424999999999997,2.2938739711999996,3.538476886899037,2.2373516965992546,2.110286805197465,4.898541666666666,4.866875,5.779511667199999,7.9235189078317765,6.094172560907225,3.4066324366963756,2.2041666666666666,2.2474999999999987,1.7285571754666667,1.0138486534433497,2.2613343510118553,1.1231287835710508,1.3225,1.6925000000000003,1.2792128,0.47993066039813403,0.6124780370217424,1.0871073214752576
1998-05-31,PREMON,2.89,4.285,5.1066666666666665,3.93,5.82,2.47,4.96,4.503333333333333,4.83,5.275,4.109999999999999,2.41,1.9831250000000002,1.8699999999999997,2.1456981760000002,2.8621514907042456,2.3696348124433357,2.296875,2.0925000000000007,2.6385094988800004,5.318237557159661,3.3972897340326162,3.0904086041260106,3.859916666666667,4.638041666666667,4.986250954922667,6.035216379211241,7.545310775559092,8.563388899677351,2.2931250000000003,2.5649999999999995,2.6533696127999997,2.2534285170878587,2.662735081646832,2.803338120189683,2.6475000000000004,2.785,3.5147479603200003,5.864859285204601,5.519393562400999,5.163088160557649,1.7208333333333334,1.770833333333333,1.8939327744,3.2403249559043523,2.201441257612233,2.38,2.99875,3.3308131072,3.51092234941426,4.515357302402485,4.779349415776162,2.9354166666666663,2.9433333333333334,3.301408366933333,3.655239068153891,4.100464444639174,4.462784067498776,3.9225,2.7199999999999998,3.30832438272,3.6013507765111394,4.428467375421088,4.757433195507157,5.047083333333332,4.973125,5.577707000319999,7.53864149307278,4.746303054354982,2.8486029199215794,2.24625,2.2433333333333323,2.6811343052799996,3.036554976027261,3.8198043497645497,3.6783953282036,0.8956250000000001,1.7512500000000004,1.7315276800000001,1.7404056795917913,3.1673999961995207,2.067652301750848
1998-08-31,MONSOON,2.14,2.38,3.606666666666667,3.85,2.62,2.12,1.46,3.52,7.73,5.543333333333332,2.353333333333333,0.595,2.0075,1.9549999999999998,2.1434189056,2.3519236152928844,1.7469469959886441,2.3856249999999997,2.170000000000001,2.535105699328,5.268704154900788,3.0418764880821674,2.446150199170626,3.551,3.8253333333333335,4.434417239620267,6.022896830964349,6.162841476064587,6.569909370606206,2.1506250000000002,2.437499999999999,3.1320217676799995,2.589289310776978,4.033215416225343,3.899430436061516,2.6550000000000002,2.6775,3.156848776192,5.8826518591329,3.7510059679891397,3.8623764199649067,1.7329166666666667,1.7025000000000001,1.9843596646400001,3.380523267275149,2.179433221634338,2.76,2.1525,2.58248786432,2.614928001152919,5.074515011246539,5.7393728563034365,3.027083333333333,2.8633333333333333,3.3888450201599998,4.130829632009993,3.9456289717756095,3.737400694728451,3.9112500000000003,3.9175,5.076994629632001,3.8337400003448354,4.151174460361249,3.8546600843163934,5.582604166666665,4.823958333333333,5.563957533525333,7.198282499847781,6.707146350923029,5.571738040279607,2.382916666666666,2.164999999999999,2.550013916501333,3.1534857854606346,2.928490650697383,2.3769921345419065,0.888125,0.8937500000000003,1.276916608,1.1146589431987644,4.141896632446564,3.4574508326681723
1998-11-30,POMKH,1.395,1.735,1.2166666666666666,0.17,0.8,1.3733333333333333,3.05,2.1266666666666665,1.06,4.415,1.68,0.16,2.0,2.01125,1.8440513433599999,1.330074185313984,1.5941186768367512,2.19375,2.4237500000000005,2.2150634195968,3.577659004407152,1.0588353674162552,1.149681320940864,4.018166666666667,3.8945000000000003,3.147317010438827,6.009860106775562,4.1258091782605355,3.642213295027966,2.1103125,2.1487499999999993,1.9472130606079996,2.0078468467468555,1.4725082002817285,1.886582278820323,2.7103125,2.6175000000000006,2.2141092657151997,3.418428849411062,0.9921231358959817,0.4650926971974868,1.7866666666666666,1.7391666666666667,1.7399491321173333,1.248311124677754,1.5651816551529267,2.8775,2.6075,2.7694927185919997,3.0133256267634514,0.5928002438225964,0.5792758557245992,3.014583333333333,3.0075000000000003,2.8839736787626666,3.068797083387378,2.641590545314934,2.471683214449297,3.8699999999999997,3.9275,3.4701967777792,3.6689530566822164,2.5761384521232733,1.5283533514557885,5.852499999999999,5.270208333333333,5.104374520115199,6.80343412320364,3.9943204946920012,2.5253562846311097,2.315,2.3274999999999992,2.2020083499007996,2.555033222721916,1.4258071049038454,0.9181132119668115,0.765,0.8975000000000003,0.8301499647999999,0.4736082172205693,0.36559596076018636,0.3344474716356689
1999-02-28,POMRB,1.59,0.99,2.9000000000000004,0.66,1.53,0.9433333333333334,2.18,2.036666666666666,1.96,8.346666666666666,1.61,0.35000000000000003,1.9724999999999997,2.00375,1.742430806016,1.4405386900433053,1.857512100061137,2.110625,2.3475000000000006,1.7250380517580801,1.720021301846154,1.5456071871106158,1.4409275669755632,5.003,3.2075,3.048390206263296,5.997376240737257,4.765713840063366,4.958258671579736,2.109375,2.1524999999999994,1.4323278363647998,1.6143213892688548,0.589770548805144,1.175436802480236,3.081875,2.6925000000000003,1.9404655594291198,2.1897903207223233,1.0584618677547184,1.3031469187240559,1.8910416666666667,1.7266666666666666,1.4213028126037333,0.5482503948838651,1.341299766953903,3.348125,2.9124999999999996,2.5336956311552,2.6235418451621686,1.3418993699269846,1.9557437028636837,2.9929166666666664,3.046666666666667,2.5450508739242665,2.2849040625545536,2.4319556298558687,2.399133935467462,3.44375,3.8950000000000005,2.8661180666675197,3.561333175541355,2.263898128359468,2.1010236687387156,6.49875,5.895,6.401291378735786,6.711396930954603,5.877167677924486,5.8273834462465235,2.805833333333333,2.4383333333333326,1.9652050099404799,2.010810719369321,2.2034084047952542,1.0399340588620842,0.85875,0.8787500000000004,0.63808997888,0.2947830601470939,-0.31089515307076243,0.7891976345360842
1999-05-31,PREMON,2.86,3.055,11.592,3.5925,5.9625,2.95,4.68,4.246666666666667,4.63,4.9350000000000005,3.123333333333333,1.5,1.951875,1.9962499999999999,2.1894584836095996,2.9304011705460384,2.550253608260508,2.113125,2.0400000000000005,2.257022831054848,2.6847659619139366,3.514776241414986,3.5738467664779785,5.959145833333334,4.828833333333334,6.465834123757977,5.987627062129108,7.545310718305904,6.9720792261903695,2.3506249999999995,2.0681249999999993,2.29639670181888,1.990190448440437,2.833244088496685,3.025398105787797,3.604375,2.7281250000000004,3.549279335657472,5.651892691110189,5.640353157850175,5.470556747307033,2.19375,1.8466666666666662,2.03278168756224,3.1634457537180225,2.2203076256882346,3.52875,2.8424999999999994,3.39221737869312,4.238394962195062,4.555775301129658,5.054456188962699,3.0866666666666664,2.9825,3.2256971910212267,3.715092250621035,4.14610160402634,4.4382024770922,3.25,3.845,3.571670840000512,3.6134543988752785,4.4550183766559766,4.776692905739756,7.2625,5.8100000000000005,5.814774827241472,6.3959151038435005,5.636734662431485,6.292381577017771,3.4570833333333333,2.191666666666666,2.4284563392976213,2.722102604721123,3.831949009702673,3.663539127362713,1.1325,0.6512500000000003,0.982853987328,1.342162096964458,2.4309945714286982,2.004090556138537
1999-08-31,MONSOON,1.95,2.945,5.0,4.18,5.45,2.475,5.505,3.603333333333333,4.52,11.053333333333335,7.2666666666666675,2.255,1.9874999999999998,1.9487499999999995,2.0936750901657595,2.4042066203588517,1.8944257057998706,2.098125,2.1812500000000004,2.5322136986329085,3.139165928437165,2.8392108123304896,2.1890947387033783,7.0958125,5.177166666666667,5.879500474254787,5.97584702099119,6.162841456817372,7.216976264949304,2.514375,2.1506249999999993,3.049838021091328,2.5164163901832994,3.4964234022146554,3.6059208408800187,3.788125,3.435625,4.309567601394483,7.396491595489817,3.15857154628344,2.81336111803437,2.4172916666666664,1.9354166666666661,2.209669012537344,3.395210477668523,2.196297886416623,2.9437499999999996,3.853749999999999,4.237330427215872,6.082284482047582,5.0116813677794765,3.916556582720203,3.285416666666667,3.0033333333333334,3.3767516479460693,4.06045459500359,3.9818994214513186,3.642563841998847,3.5774999999999997,3.0424999999999995,3.9510025040003067,3.658190212235412,4.1777595765674,5.165310849544591,7.500416666666667,7.187500000000001,7.910198229678217,6.534076078097447,6.757780309280631,4.735511923193831,4.192916666666667,3.4199999999999995,4.36374047024524,7.187529762825598,2.801012329184198,2.0976955587332324,1.205,1.0662500000000004,1.4917123923968,3.0811685882442648,3.3672337636564382,1.6319457606388639
1999-11-30,POMKH,1.42,1.19,7.4725,1.77,2.15,3.44,0.45,2.793333333333333,2.72,5.0150000000000015,1.9766666666666663,0.6900000000000001,2.02875,1.9549999999999996,1.8242050540994557,1.3429834850221218,1.5480708716423273,2.1825,2.0450000000000004,1.995328219179745,1.7176057763301869,1.0385610114017876,1.2857382090963259,7.269,6.741125000000001,6.516700284552872,5.9648632004042526,4.125809167178666,3.509702145647541,2.5134374999999998,2.5506249999999993,2.5379028126547967,2.400607659656811,0.6065461737055409,1.2345814765706735,4.0128125,3.773125,3.44574056083669,4.917649636574098,1.5846040817770761,2.1556566242437913,2.27625,2.452083333333333,2.7018014075224066,1.3189552125715565,1.7396121141662513,2.519375,3.2037499999999985,2.722398256329523,3.4003630916816663,1.8536767633866738,3.102058187256528,3.269166666666667,3.17,3.143384322100975,3.4429071228972097,2.6778656691522733,2.3518915493135344,3.71625,3.4574999999999996,3.458601502400184,3.596421676318228,2.602628262369684,1.3677064893792301,8.693958333333335,7.337500000000002,6.75211893780693,6.254897802652226,6.277409631259777,7.377466339372976,4.861666666666666,3.494166666666666,3.4089109488138107,5.826275875505446,2.00297953517143,1.4975050447614011,1.5374999999999999,1.1987500000000004,1.17102743543808,2.5015906503335876,0.12749351284335314,1.069682510860204
2000-02-29,POMRB,1.85,1.415,5.7375,0.37,1.65,0.665,0.1,2.9600000000000004,2.92,9.65,7.2,0.4,2.04,2.0199999999999996,1.8345230324596735,1.4554128641376332,1.8097856321288774,2.06375,2.1512500000000006,1.763196931507847,1.248905844077517,1.4006621495908866,1.1591377786938828,7.439500000000001,7.450500000000002,6.205020170731723,5.953363614102401,4.765713865642532,5.521215779531585,2.625,2.478124999999999,1.6707416875928778,1.939200961790397,0.7578932884901347,1.2950631015539482,4.115,3.803125,2.727444336502014,2.757935311397684,2.1417989614931483,1.3116578665954144,2.3502083333333337,2.3825,1.887080844513444,0.9470960500992187,1.7240715578176191,1.9006250000000002,2.6837499999999985,1.673438953797714,1.4310767222423484,1.3586453035536132,1.4436901365626942,3.127083333333333,3.400833333333334,3.070030593260585,3.1094289047297297,2.4789058856640502,2.31560653241367,3.5949999999999998,3.6975,3.2431609014401106,3.548224826796922,2.2904203528450044,2.060840062619657,9.891666666666667,7.663333333333336,7.911271362684158,6.322552755091997,8.111647586386182,7.266753036977895,4.303333333333334,4.891666666666667,4.925346569288287,8.419415864933747,2.741369174180263,1.4351090012296763,2.005,1.2112500000000006,0.8626164612628481,1.5185663783270833,-0.3797202123164386,0.5994702954057938
2000-05-31,PREMON,2.93,3.305,10.14,3.875,7.64,2.1,3.365,3.1933333333333334,4.78,13.18,2.8833333333333333,4.109999999999999,2.05625,2.0374999999999996,2.272713819475804,2.9851110402649015,2.6727085706148865,1.91125,2.2137500000000006,2.379918158904708,3.1569398157960764,3.505245656172711,3.4449826346964922,6.962854166666666,7.087500000000002,7.779012102439034,5.9432608085791685,7.54531076051366,8.778841738446884,2.95,2.548749999999999,2.5524450125557268,2.3908696157744624,3.2744542609480973,3.150488757923687,4.005,4.2225,4.6924666019012085,6.956664673431247,6.447772137289176,5.634749117242434,2.5460416666666665,2.17,1.9722485067080664,3.450944369194203,2.8506473940823307,1.4400000000000002,2.3549999999999986,2.3500633722786284,2.382883579463246,3.8968648822687837,4.273482395384982,3.1340625,3.1375,3.1193516892896844,3.09813300704033,4.209826623528252,4.41421902696644,3.3975,3.7350000000000003,3.8578965408640666,3.6107664048440937,4.481556656340117,4.7319723296659735,10.165,9.724583333333335,10.018762817610495,6.649883515680248,6.759124583825294,5.699993868807651,3.794166666666666,4.831666666666667,4.1085412749063055,6.4238111041144235,5.076130024091493,2.784052037582208,2.3506249999999995,1.8637500000000005,2.1615698767577087,4.432917804996467,2.388356638368906,1.5047809744462701
2000-08-31,MONSOON,1.97,1.745,7.816,4.79,4.59,3.916666666666666,1.87,3.52,3.4,12.39,3.04,3.385,2.02875,2.0425,2.1516282916854825,2.4614013077165007,1.965801456069669,1.8643750000000001,1.9137500000000003,2.1259508953428248,2.5055083773072555,2.891342650627326,2.4252179413489396,6.061083333333334,7.791500000000003,7.793807261463421,5.9324570875096105,6.162841490515977,6.342979134342013,3.2268749999999997,2.701249999999999,3.447467007533436,3.077555331569568,3.932058534103497,3.9541962460807203,3.9824999999999995,4.0075,4.651479961140725,6.697271611899503,5.135042540311539,5.115009550179455,2.6597916666666666,2.5304166666666665,2.7500157706915065,3.495672717707055,2.103134405353884,1.43625,1.446249999999999,2.158038023367177,2.0676017931013884,4.141352347600331,5.228102381513856,3.0247916666666663,3.1166666666666667,3.2796110135738106,3.3848163215730276,4.024903488535927,3.617782411794586,3.20875,3.455,3.67473792451844,3.5910468154852384,4.20430117925628,4.986450458211207,9.601875,10.058750000000002,10.967257690566298,6.92378575207313,11.531417645088254,13.881810134408804,3.035,3.775,3.6811247649437835,4.710764901873883,3.8377209484237436,6.477303566626697,2.571875,2.14625,2.6509419260546254,5.6365746027952035,3.9091944392903137,3.2758038282003534
2000-11-30,POMKH,1.53,1.17,0.8433333333333333,3.76,2.13,3.565,0.4,2.9325,2.26,5.865,2.1300000000000003,2.325,1.9749999999999999,2.07,1.9029769750112895,1.3941336185717583,1.5751699357201614,1.8187499999999999,1.9087500000000004,1.7435705372056949,1.505398352718848,0.7931961862286329,1.0170793129493902,5.505458333333333,6.134208333333336,5.013617690211386,5.919505929080315,4.125809217379865,5.043198875613734,3.1762500000000005,3.198749999999999,3.5724802045200614,3.4627826532995645,1.3274626515791363,1.9162778966758784,3.5875,4.0025,3.642887976684435,4.052645940412309,2.103704163949898,1.273165745771329,2.7897916666666664,2.5616666666666665,3.0760094624149037,1.6399487229470284,2.531576785623126,1.3968749999999999,1.433749999999999,1.4548228140203063,1.0110903211354247,0.09245892295640235,0.3213571985230402,3.0614583333333334,3.1514583333333333,3.140766608144286,3.0892753988284976,2.7210453433201653,2.4241971666058437,3.0637500000000006,3.3399999999999994,3.108842754711064,3.5052165214274615,2.629154338623053,1.7287744582203892,7.875,10.271250000000002,8.926354614339779,6.7358163413160295,8.495930033388897,6.178021553603644,2.5637499999999998,3.8133333333333335,3.0606748589662702,2.9895752880831616,2.3039254229218953,1.761945419729188,2.6581249999999996,2.555,2.5205651556327755,4.840618097044026,0.7990485694667986,1.1461646549321225
2001-02-28,POMRB,1.52,1.06,5.152500000000002,0.595,1.49,1.45,0.12,1.9466666666666663,1.87,4.295,0.9733333333333332,0.535,1.9475,1.9874999999999998,1.7497861850067737,1.516126760945613,1.8845574917870942,1.7575,1.8200000000000005,1.470142322323417,0.9770401527372952,1.2088422317865262,1.0110694341453845,4.858208333333334,5.987958333333336,5.069170614126833,5.907925243086674,4.765713876994852,4.435743854315718,3.0025,3.2549999999999994,2.3814881227120366,2.9757999269378677,1.113328272451982,1.5128585755307582,3.1262499999999998,3.9625,2.781732786010661,2.09793708647741,2.0182779091448477,1.9195177884400496,2.8179166666666666,2.7579166666666666,2.4256056774489423,1.2358627820934251,1.7690040344883438,1.3924999999999998,1.438749999999999,0.9208936884121838,0.3739289327888898,0.14885106925306046,0.7741842008209557,3.1691666666666665,2.8981249999999994,2.6631266315532383,2.1922152063942484,2.5252508093574084,2.4129956242093074,3.065,3.0774999999999992,2.6133056528266385,3.3991117465678045,2.316946853319466,2.254449399730021,5.985416666666667,8.932500000000003,7.073812768603867,6.448360092526335,10.576737968194433,8.480460209758409,2.8545833333333333,2.256666666666667,2.2257382487130952,1.4797825246607679,3.021680429145948,6.417878763263148,2.6706250000000002,2.58875,1.7263390933796652,2.5024171018963988,0.5041625677588202,1.1515855055070356
