Date,Season,Khirkiya,Timarni,Harda,Khirkiya_Trend,Khirkiya_SMA,Khirkiya_EWMA,Khirkiya_DES,Khirkiya_TES,Khirkiya_ARIMA,Timarni_Trend,Timarni_SMA,Timarni_EWMA,Timarni_DES,Timarni_TES,Timarni_ARIMA,Harda_Trend,Harda_SMA,Harda_EWMA,Harda_DES,Harda_TES,Harda_ARIMA
1999-08-31,MONSOON,3.233333333333333,4.6880000000000015,5.1,5.791458333333334,6.2614583333333345,5.837848143299925,6.525315040808919,4.687096377160021,4.404894871655166,6.454250000000001,6.741000000000003,6.517689614457898,7.709625823668245,5.883811775601218,7.4711792071461485,7.384479166666667,8.597499999999998,8.059252519723007,8.400246315676062,8.429136593968277,9.216128764074517
1999-11-30,POMKH,4.4175,5.472,5.8275000000000015,5.284583333333334,5.972708333333335,5.269708885979956,6.059671306284762,5.514451677849684,5.742216468851724,6.362,6.546000000000003,6.099413768674738,7.557092499166778,6.557447803870216,6.034761813854162,7.0633333333333335,7.769999999999999,7.166551511833804,7.758934867783827,7.787457729389538,8.17376543951612
2000-02-29,POMRB,5.3100000000000005,7.025999999999999,5.583333333333332,5.227708333333333,5.610208333333336,5.285825331587974,5.85953848452902,5.962276954194677,6.232807114189621,6.613999999999999,6.3625000000000025,6.470048261204843,7.539159553269615,7.265995348577316,6.934842349202478,7.266041666666667,6.998958333333332,6.533264240433615,7.21385857722531,7.473557006901653,7.579080470056612
2000-05-31,PREMON,6.875,8.26,12.0,5.904270833333333,4.958958333333336,5.921495198952784,6.101833972769131,7.829207868176268,7.951843358268022,7.2135,6.361500000000001,7.186028956722906,7.62027079259771,8.55855605401722,7.673448484222579,7.833854166666667,7.127708333333331,8.71995854426017,8.310663258714868,9.001316624193253,8.226782983344895
2000-08-31,MONSOON,5.383333333333333,6.707999999999998,6.206666666666668,6.575833333333334,5.496458333333336,5.706230452705004,5.924219027250763,4.271777770146587,4.077574837416336,7.75225,6.8665,6.994817374033743,7.572365809202515,5.272793933182934,6.53681649088197,8.849791666666668,7.404374999999998,7.7146417932227696,7.780126150239011,7.129129532093841,7.3171784609823245
2000-11-30,POMKH,7.68,8.248000000000001,9.263333333333334,6.887708333333333,6.3120833333333355,6.4957382716230025,6.386689437894589,5.3540616054636985,5.363908423810392,8.223375,7.560499999999999,7.496090424420246,7.6500045100473555,6.622290669098507,6.254988414295123,9.393125,8.263333333333332,8.334118409266996,8.096659312961117,7.235828159572072,7.272858031469728
2001-02-28,POMRB,7.42,8.56,10.275,6.879479166666665,6.839583333333335,6.865442962973802,6.7455971697133945,6.144317385116419,6.086663496673633,8.664874999999999,7.944,7.921654254652148,7.746442621018523,8.027285250433833,7.753399339402112,9.783229166666667,9.436249999999998,9.110471045560198,8.57557204584224,8.161865968060924,7.99714056331883
2001-05-31,PREMON,7.26,10.495,11.655,6.6240625,6.935833333333335,7.023265777784281,7.020356637001484,8.205696937910872,7.900577749921694,8.88,8.50275,8.950992552791288,7.988726557128753,9.51834114861557,8.406547816373237,10.106458333333332,9.349999999999998,10.12828262733612,9.264685036929281,10.934506752498578,10.633532402016797
2001-08-31,MONSOON,4.9325,8.005,9.6725,6.2820833333333335,6.823125000000001,6.186959466670568,6.611988216884373,4.651288297535141,4.489670307703609,9.015500000000001,8.827000000000002,8.572595531674773,8.015499333750839,6.560158580650903,7.561019027579569,10.355208333333332,10.21645833333333,9.945969576401671,9.321693550578264,8.353895334215938,8.406812274203942
2001-11-30,POMKH,6.0875,8.672,8.383333333333333,6.029583333333333,6.425000000000001,6.147175680002341,6.524573707376548,5.6524533643148045,5.944909351133822,9.202375,8.933,8.612357319004865,8.09303707622817,7.91213046366918,7.422240764930734,10.319583333333334,9.99645833333333,9.320915079174336,9.061419464272094,9.157474672702891,9.435510660917819
2002-02-28,POMRB,6.276666666666666,9.22,13.145,6.0676041666666665,6.139166666666668,6.198972074668072,6.486278412827415,6.254728464082233,6.422228099162055,8.9605,9.097999999999999,8.85541439140292,8.208063353225008,9.094706524364168,8.505783645613977,10.874583333333332,10.713958333333329,10.8505490475046,9.98497676382144,9.21231454265696,9.341079549340957
2002-05-31,PREMON,6.383333333333333,11.33,8.5,5.878854166666667,5.920000000000002,6.272716578134176,6.47508155068823,8.190948847715784,7.864684936433774,8.66525,9.30675,9.845248634841752,8.481376111351889,10.481103295551401,9.39102878659038,12.403854166666665,9.925208333333329,9.91032942850276,9.593172326182422,12.550761699908117,12.388298850658648
2002-08-31,MONSOON,6.113333333333332,5.235,17.2675,5.284791666666667,6.215208333333335,6.208963280213839,6.388671184710188,4.549961893664772,4.5603373307982675,9.176250000000001,8.614249999999998,8.001149180905053,8.251453355898203,7.490100952049001,8.366058744449287,13.449791666666666,11.823958333333328,12.853197657101656,11.36015837288349,8.486484353258192,8.71060852637452
2002-11-30,POMKH,3.396666666666667,9.08,13.0225,4.909166666666666,5.542500000000002,5.08404463479497,5.587008849751532,5.679123093057603,5.986065065836532,9.520000000000001,8.716249999999999,8.432689508543032,8.343362745133243,7.891624826284577,7.141953308509135,14.607083333333334,12.983749999999995,12.920918594260993,11.703795392048013,11.610569520756512,11.75750162791815
2003-02-28,POMRB,4.215,12.9,16.873333333333335,4.546250000000001,5.027083333333335,4.736426780876982,5.093218190236798,6.008929407214209,6.359291335470415,9.860375000000001,9.636249999999999,10.21961370512582,8.730676161994767,9.18427620407863,8.931502185457406,14.576145833333333,13.915833333333328,14.50188448988993,12.871976453117735,12.34518867550697,12.875298549079549
2003-05-31,PREMON,5.44,10.4,14.03,4.495416666666667,4.7912500000000025,5.017856068526189,5.001745297536981,7.761556502954641,7.490603189618559,10.16375,9.403749999999999,10.291768223075492,8.89066914031435,11.492989326724354,11.102742059385305,13.689895833333335,15.298333333333328,14.313130693933958,13.090469618072172,15.868799388004028,15.32531417863486
2003-08-31,MONSOON,4.153333333333333,8.887999999999998,11.49,4.706458333333334,4.301250000000002,4.672046974449047,4.617644539642804,4.066524736962704,4.516380584728903,9.5976875,10.316999999999998,9.730260933845294,8.918819705967122,8.00315172406507,8.132430626245355,12.80375,13.853958333333328,13.183878416360375,12.658379844047182,12.492352214982862,13.574198097418696
2003-11-30,POMKH,4.95,7.854000000000001,11.71,4.9158333333333335,4.689583333333335,4.7832281846694285,4.516597550829548,5.0447845928691555,5.326958331768601,9.146374999999999,10.010499999999999,8.979756560307177,8.862981609038775,9.211271537358872,8.975911980289588,11.915416666666667,13.525833333333326,12.594327049816226,12.381686637476953,12.574208509617833,12.89527607062888
2004-02-29,POMRB,4.3500000000000005,9.597499999999998,11.096666666666666,4.966354166666667,4.723333333333335,4.6099369108016575,4.304837526523797,5.590395733859638,5.7789653436545265,8.548874999999999,9.184874999999998,9.226853936184305,8.949398660937161,9.849992500938052,9.63499343357149,11.928333333333333,12.08166666666666,11.995262896556401,12.026876012209565,12.601041158902788,13.551806991549277
2004-05-31,PREMON,6.98,10.092,12.7,4.7009375,5.108333333333335,5.557962146480994,4.851745696123578,7.3961696082424595,6.975951536026214,7.4575000000000005,9.107874999999998,9.572912361710584,9.068394707524726,11.139342914838673,10.337969854210211,12.069583333333334,11.74916666666666,12.277157737933841,12.134729688805304,14.248784154277548,13.628866101683878
2004-08-31,MONSOON,3.0175,4.416,12.923333333333332,4.7909375,4.8243750000000025,4.541777287888596,4.31991463061382,3.8902076023559657,4.276589512171453,6.6441875,7.989875,7.51014741702635,8.729045968791214,7.661231046527197,8.241523731553858,11.847395833333332,12.107499999999993,12.535627976093638,12.26932593122052,10.962519904830923,11.883559641711972
2004-11-30,POMKH,3.9625,3.595,11.406666666666665,5.0053125000000005,4.577500000000002,4.310066372733157,4.104859630703027,4.771258922931379,5.090871868802125,6.43075,6.9251249999999995,5.94408845021581,8.35048779323412,7.808408479055494,7.429961377967537,11.794375,12.03166666666666,12.084043452322849,12.014460382061063,11.965800007994277,12.183877958607752
2005-02-28,POMRB,6.0575,7.35,9.6225,5.2434375,5.004375000000002,5.009039823639894,4.496078981091023,5.2437383834660025,5.368994926329575,6.65,6.363250000000001,6.506453070129486,8.29792910907193,7.713439726279269,7.906569085626515,11.874270833333334,11.663124999999994,11.099426071393708,11.400497711048304,12.08749860712604,12.819117612794354
2005-05-31,PREMON,6.9875000000000025,10.632,13.75,5.647500000000001,5.006250000000002,5.800423894183938,5.138726787419607,7.2536388437317845,6.77828117028351,7.162625,6.4982500000000005,8.15667184207769,8.509162111100638,8.974289812645264,8.955202958537608,11.599583333333333,11.925624999999993,12.159655642836224,11.905800350816246,13.436526634356897,12.73300533540948
2005-08-31,MONSOON,4.915,5.630000000000001,12.5125,5.6234375000000005,5.480625000000002,5.446254336510362,5.168203457870002,3.7619859665882216,3.996506052245299,7.658499999999999,6.801750000000001,7.1460031052466135,8.308396180166197,6.191056965803249,7.290297020554389,11.439375,11.82291666666666,12.300793385701734,11.998520361648822,10.729348613276134,11.72644617483143
2005-11-30,POMKH,5.297499999999999,6.4819999999999975,9.62,5.8559375,5.814375000000002,5.386752601906217,5.284234972869629,4.845582615690003,4.898159288331361,7.763999999999999,7.5235,6.880401863147966,8.190325381277578,7.0277499783353266,6.8240782943767995,11.356562499999999,11.376249999999994,11.228476031421039,11.387790160907235,11.67738305860033,11.823500320113531
2006-02-28,POMRB,4.529999999999999,8.430000000000001,10.1275,5.974999999999999,5.432500000000002,5.04405156114373,5.166184515610281,5.445034260869864,5.464533241354273,7.910249999999999,7.7935,7.5002411178887805,8.23542542023572,7.874936094229231,8.377189942157022,10.442812499999999,11.502499999999992,10.788085618852623,11.042991591974149,11.333187027791604,11.808455650204717
2006-05-31,PREMON,10.375,10.395999999999997,12.5825,5.6315625,6.279375,7.176430936686238,6.700711525255964,7.282761349594542,6.794016294711382,8.119499999999999,7.734499999999999,8.658544670733267,8.432725287594248,9.371733084783346,9.335382366608224,9.6728125,11.210624999999993,11.505851371311575,11.359036137854579,13.07380965725982,12.441131186568745
2006-08-31,MONSOON,2.48,7.0360000000000005,6.37,5.6975,5.670625,5.297858562011743,5.918857882803176,4.128230132209264,4.174849504065063,8.04675,8.085999999999999,8.00952680243996,8.349063299241408,6.425780163865282,6.995786613799554,9.5896875,9.674999999999994,9.451510822786945,10.136188815002008,10.11637689937141,11.1731597199335
2006-11-30,POMKH,4.984999999999999,6.75,9.6025,5.2875000000000005,5.5925,5.172715137207046,5.819690442509177,4.933016370961194,5.01110078663953,7.820999999999999,8.152999999999999,7.5057160814639765,8.249117608072824,7.563352917859351,7.1931975262976895,9.251875,9.670624999999994,9.511906493672166,9.967788362358382,9.344953296527855,9.350690534138922
2007-02-28,POMRB,5.37,7.579999999999999,9.48,4.8687499999999995,5.8025,5.251629082324228,5.805976930390989,5.492916509698264,5.3856008961051325,7.537499999999999,7.940499999999998,7.535429648878385,8.222466381202844,8.341796697942796,8.524648056917728,8.908125,9.508749999999996,9.4991438962033,9.810907651871892,9.720606121352413,10.06718773230414
2007-05-31,PREMON,6.255,9.44,10.5275,4.816875,4.7725,5.652977449394537,6.017420089787654,7.410435590018479,7.154751570892572,7.411749999999998,7.7014999999999985,8.29725778932703,8.345075005722721,9.500316111987939,9.223937371908502,8.6609375,8.994999999999997,9.91048633772198,9.938335851998135,11.761329599378037,11.130695576217335
2007-08-31,MONSOON,3.25,5.7239999999999975,5.675,4.77875,4.965,4.691786469636722,5.380542794478871,3.8306139715694187,3.920360351445994,7.308,7.373499999999998,7.2679546735962175,8.164215466953255,6.275753506080365,6.686590752840106,8.5078125,8.821249999999997,8.216291802633188,8.892386943971344,8.573003386386699,9.28178825083699
2007-11-30,POMKH,3.8,7.056,8.32,4.675624999999999,4.66875,4.335071881782033,4.936214245774302,4.740834561572696,4.849515706076689,7.2716249999999985,7.4499999999999975,7.1831728041577305,8.102534977846483,7.114836408462656,6.6436181711404245,8.833229166666667,8.500624999999998,8.257775081579913,8.720113407575433,8.065389386893223,8.084318192837543
2008-02-29,POMRB,6.25,6.444,9.5375,4.4593750000000005,4.88875,5.10104312906922,5.19803390594908,5.200103514403802,5.204872440383309,7.538,7.165999999999999,6.887503682494638,7.997095143080617,8.087101778711478,8.358624342971783,9.874895833333333,8.514999999999997,8.769665048947948,8.875876148653774,8.440129207092447,8.73468002884042
2008-05-31,PREMON,4.55,10.285,13.073333333333332,4.579375,4.4625,4.880625877441532,4.9944483308635785,7.233652326232686,6.910963204871354,7.8564375,7.37725,8.246502209496782,8.203714020353141,9.019229920936937,8.736472943245342,10.343333333333334,9.15145833333333,10.491132362702102,9.827034733025165,10.896909001983099,10.211380388989378
2008-08-31,MONSOON,3.225,7.0100000000000025,11.4625,4.50875,4.456250000000001,4.21837552646492,4.467875274839182,3.499597742344885,3.67222339321426,8.328125,7.698750000000002,7.75190132569807,8.135391579480938,6.1353147773993655,6.67721399929648,9.906458333333333,10.598333333333331,10.879679417621261,10.170801931948976,8.769032842490784,9.207544103789555
2008-11-30,POMKH,4.785,8.317499999999999,6.28,4.511875,4.702500000000001,4.445025315878952,4.421777009120249,4.438695128029873,4.539795138307697,8.66675,8.014125000000003,7.978140795418842,8.175759510014954,7.34082388679882,6.991322969793089,9.612291666666666,10.088333333333331,9.039807650572758,9.211610268616482,10.00013841004281,9.984056669408012
2009-02-28,POMRB,4.7,8.956,8.0825,4.905625,4.315,4.547015189527371,4.38199096447628,5.025433363369297,5.108706869949663,8.510625000000001,8.642125000000004,8.369284477251306,8.263603577956626,8.579093620206033,8.587268964820097,9.0390625,9.72458333333333,8.656884590343655,8.906875819115621,9.138893198173003,9.480764397514204
2009-05-31,PREMON,6.125,10.482,12.175,4.979375,4.70875,5.178209113716422,4.752275060012729,6.920122671497835,6.51250952848136,8.318520833333334,8.691375000000004,9.214370686350783,8.465570437832856,10.030125177497748,9.786626859257613,8.6775,9.499999999999998,10.064130754206193,9.639033341872741,10.925940126858324,10.427724624994779
2009-08-31,MONSOON,4.8,5.564000000000001,7.775,4.66125,5.1025,5.026925468229853,4.748572747565338,3.373811685918668,3.4644651928971384,8.236916666666668,8.329875000000003,7.754222411810471,8.262891632278555,6.937135121891239,7.050617852760142,8.7813125,8.578124999999998,9.148478452523715,9.159413630495678,8.509691397649739,9.100940975304779
2009-11-30,POMKH,3.8,8.226666666666668,7.075,4.953125,4.85625,4.536155280937912,4.479833831070323,4.4829092781663205,4.48156098116449,7.347666666666666,8.30716666666667,7.943200113752949,8.28638330840404,7.565220002464765,6.899983447077746,8.667625000000001,8.776874999999999,8.319087071514229,8.629912303697965,8.674779302751139,8.449920477040935
2010-02-28,POMRB,3.14,8.394,8.118000000000002,5.155,4.4662500000000005,3.9776931685627472,4.067947394578313,4.966783480875643,5.007922111434189,6.710354166666667,8.166666666666671,8.12352006825177,8.321336244125149,8.722513014600516,8.708592887566816,8.433875,8.78575,8.23865224290854,8.47298731521704,8.472879398936284,8.732727783105316
2010-05-31,PREMON,10.02,3.93,11.23,5.0325,5.44,6.394615901137648,5.619751605905012,6.71065548743501,6.343075687545111,6.8215208333333335,6.5286666666666715,6.4461120409510615,8.000269387338323,9.99233513902766,9.75832804665657,8.252625,8.549500000000002,9.435191345745125,9.086599414808067,10.478068542506199,10.082611484863389
2010-08-31,MONSOON,2.52,7.0175,6.8500000000000005,5.257916666666667,4.87,4.844769540682589,5.0027067769237545,3.574978327120983,3.52611378647543,6.717250000000001,6.892041666666671,6.674667224570637,7.94799604825611,5.225962834383963,4.840534462055441,7.870687500000001,8.318250000000003,8.401114807447076,8.521563093402875,7.90723312683095,8.420947473034087
2010-11-30,POMKH,5.1,7.6625,6.55,4.650833333333333,5.194999999999999,4.946861724409553,5.101632384813727,4.436474848773163,4.406259204570946,7.4825,6.751000000000005,7.069800334742382,7.9507512091637125,6.666994559050526,7.041891552718761,7.063958333333333,8.187000000000001,7.660668884468246,8.021327216657841,7.972023693041463,7.6682255790071085
2011-02-28,POMRB,3.643333333333333,8.124,5.5875,3.892708333333333,5.320833333333333,4.425450367979065,4.783091237971075,5.055262021166764,4.836974884200717,8.358895833333333,6.683500000000006,7.49148020084543,7.989828807281633,7.910101204822783,8.198455092580192,6.206458333333334,7.554375,6.831401330680947,7.414329690458723,7.825398542789204,8.049235566524885
2011-05-31,PREMON,4.66,10.322,7.3066666666666675,3.5858333333333334,3.980833333333333,4.519270220787439,4.754907635969317,6.84137714168115,6.630827876566983,8.400479166666667,8.281500000000007,8.623688120507257,8.199928570320246,9.319259073591875,8.8626242734109,5.820625000000001,6.573541666666666,7.021507465075235,7.357732796543782,9.245045438545487,8.92222423919241
2011-08-31,MONSOON,1.815,7.636666666666668,3.9133333333333327,3.3110416666666667,3.8045833333333334,3.437562132472463,3.976552566852063,3.1557967053987928,3.316732775869215,8.497666666666666,8.436291666666675,8.228879538971022,8.181499827640156,6.367776517077081,6.821961914338183,5.789687499999999,5.8393749999999995,5.778237812378474,6.515527993828871,5.837633132920872,6.283191714795574
2011-11-30,POMKH,3.35,7.375999999999999,6.4,3.6470833333333332,3.367083333333334,3.402537279483478,3.6910002860612123,3.9863249789048285,4.189295213588826,8.673333333333332,8.364666666666674,7.887727723382612,8.143837055275077,7.674549713952127,7.515134482402106,5.789999999999999,5.801875,6.026942687427084,6.460865957891234,5.632801284216484,5.2856658217064805
2012-02-29,POMRB,3.1950000000000003,9.188,5.4899999999999975,4.084427083333334,3.2550000000000003,3.3195223676900865,3.4214176278755613,4.472262022954329,4.421962669489838,8.5338125,8.630666666666674,8.407836634029568,8.25247104849339,8.585237088885421,8.338961189493487,5.868203124999999,5.7775,5.8121656124562495,6.204990630698449,6.166935123506229,6.249018237015203
2012-05-31,PREMON,7.796666666666668,10.663333333333332,7.406666666666666,4.1628125,4.0391666666666675,5.110380087280719,4.461561638544756,6.268673127873441,6.124472652674941,8.539,8.716000000000008,9.310035313751074,8.469637743564212,10.094287087749471,9.519573029691626,6.200156249999999,5.802499999999999,6.449966034140417,6.461856360170035,8.071978055654943,7.647721016637851
2012-08-31,MONSOON,2.177083333333333,6.179166666666667,4.438958333333334,4.4268125,4.1296875,3.9370613857017642,3.915035777784308,2.9520432346047527,2.9471235500447692,8.5763125,8.351625000000007,8.057687854917312,8.31534574792504,7.031396243100044,7.258431906279261,6.382499999999999,5.93390625,5.645562953817583,5.958209134694509,5.06043784678121,5.362098000293945
2012-11-30,POMKH,3.615,8.875,8.53,4.532895833333334,4.195937499999999,3.8082368314210586,3.7957274857574905,3.838334756593012,3.9610885420355006,8.414583333333333,8.726375000000008,8.384612712950387,8.386173784394495,7.793292299289819,7.281830128733792,6.708854166666667,6.46640625,6.799337772290549,6.538795195832908,5.260730035773397,4.95539455689358
2013-02-28,POMRB,5.042,7.9875,4.81875,4.240135416666667,4.6576875,4.301742098852635,4.0816161681594725,4.365029387516786,4.192011712047713,7.923020833333334,8.426250000000007,8.225767627770232,8.381367759486618,9.058542740269257,9.0079470632428,6.862994791666667,6.298593750000001,6.007102663374329,6.106149704861229,6.57290610982151,6.586309921633993
2013-05-31,PREMON,6.798333333333333,10.57,10.68875,3.9484166666666667,4.408104166666666,5.300378592644915,4.849318333724802,6.357037553694966,6.15817564051661,7.1156250000000005,8.402916666666673,9.163460576662139,8.581354201163181,10.137622461559351,9.431482574135881,5.998645833333334,7.119114583333335,7.879761598024597,7.159685118203023,8.142977196551076,7.690397645668821
2013-08-31,MONSOON,0.8333333333333334,2.34,2.39,3.6060833333333333,4.072166666666666,3.513560488920282,3.9296368567065074,2.9320973779320902,2.8336663506976447,6.897187500000001,7.443125000000007,6.434076345997283,8.114671791298687,7.039623907768494,7.247002951028528,5.324635416666666,6.606875000000002,5.683856958814759,6.006192177433365,6.129953365965937,6.355566473647057
2013-11-30,POMKH,2.6250000000000004,6.255000000000001,3.6641666666666666,3.279166666666667,3.824666666666666,3.1581362933521695,3.5550160802795028,3.6856679069945235,3.8220837749811123,6.997187500000001,6.788125000000008,6.3624458075983705,7.993348943836181,6.813194224237934,6.253884382258032,4.898072916666666,5.390416666666669,4.8759808419555215,5.429306103415306,5.360527219954625,5.239557840644983
2014-02-28,POMRB,3.293333333333333,8.86,4.2925,3.5091666666666668,3.3874999999999997,3.212215109344635,3.4028868788955284,4.127675810010771,4.081319765155557,7.660937499999999,7.006250000000008,7.361467484559022,8.087451258059854,7.657183639292929,7.864532491513367,4.813854166666666,5.258854166666669,4.642588505173313,5.138696186659664,5.128594481197429,5.082363937479821
2014-05-31,PREMON,5.9316666666666675,10.4975,7.8024999999999975,4.075,3.1708333333333334,4.299995732273448,3.9989296099570173,5.9669077587126855,5.969360463289259,8.77375,6.988125000000007,8.615880490735414,8.304027129547357,9.320376473131317,9.421118287179038,5.438645833333333,4.537291666666668,5.906553103103986,5.744405612293241,6.984145336460697,6.693503435741361
2014-08-31,MONSOON,3.54,7.7225,4.6025,4.462083333333333,3.8474999999999997,3.9959974393640687,3.9088786565143434,2.4921177397213623,2.4221423264969077,9.34375,8.333750000000006,8.258528294441248,8.284484616838158,6.413689640041616,6.563286025622725,5.674999999999999,5.090416666666668,5.384931861862392,5.4512669984792455,4.4339648317319345,4.4844473863022625
2014-11-30,POMKH,4.444999999999999,9.775,6.45,4.640833333333333,4.302499999999999,4.175598463618441,4.0674311429099195,3.5590034360980316,3.5258444181368027,9.6228125,9.213750000000005,8.865116976664748,8.428899967185387,7.730717614099074,7.746029779868866,5.4259375,5.786875000000001,5.810959117117435,5.663512777016252,4.879919404923625,4.67135826460491
2015-02-28,POMRB,4.569999999999999,9.9,3.3975,4.770416666666667,4.621666666666666,4.333359078171064,4.245709736812532,4.195771501047267,3.9306624797973906,10.014375,9.473750000000004,9.27907018599885,8.57223911850016,9.24323601251935,9.253642526732003,5.3390625,5.563125000000001,4.845575470270461,5.105972629672274,5.66371680269341,5.553155320315122
2015-05-31,PREMON,6.085000000000001,11.69,6.705,4.933333333333334,4.659999999999999,5.0340154469026395,4.829253713541377,6.156848402814996,5.944232080936114,10.4459375,9.771875000000003,10.24344211159931,8.846383074405304,10.766157907321965,10.249737522224255,5.63125,5.288750000000001,5.589345282162277,5.461050741385386,7.074557872970349,6.824393166363631
2015-08-31,MONSOON,4.423333333333333,9.6625,5.005,5.0725,4.8808333333333325,4.7897426014749165,4.897194406017741,2.679697042899486,2.5090710024185467,10.6653125,10.256875000000004,10.011065266959585,8.939206410276974,7.7944076730733425,7.492535688680973,6.628854166666668,5.389375000000001,5.355607169297366,5.330634125212988,4.154984959772132,4.211176010758748
2015-11-30,POMKH,4.864999999999998,11.2875,8.385,5.322791666666666,4.985833333333332,4.819845560884949,5.051499109657254,3.8176631133704686,3.6216352660651494,10.702083333333333,10.635000000000005,10.52163916017575,9.153610981824034,9.255105028576102,9.017306377587197,7.603958333333334,5.873125000000001,6.56736430157842,6.027517433897933,4.812852012597999,4.684312278671919
