Date,Season,Pharasgaon,Kondagaon,Jagdalpur,Londigura,Keshkal,Makdi,Baderajpur,Tokapal,Bastar,Bakaband,Darbha,Bastanar (bade Kilew,Pharasgaon_Trend,Pharasgaon_SMA,Pharasgaon_EWMA,Pharasgaon_DES,Pharasgaon_TES,Pharasgaon_ARIMA,Kondagaon_Trend,Kondagaon_SMA,Kondagaon_EWMA,Kondagaon_DES,Kondagaon_TES,Kondagaon_ARIMA,Jagdalpur_Trend,Jagdalpur_SMA,Jagdalpur_EWMA,Jagdalpur_DES,Jagdalpur_TES,Jagdalpur_ARIMA,Londigura_Trend,Londigura_SMA,Londigura_EWMA,Londigura_DES,Londigura_TES,Londigura_ARIMA,Keshkal_Trend,Keshkal_SMA,Keshkal_EWMA,Keshkal_DES,Keshkal_TES,Keshkal_ARIMA,Makdi_Trend,Makdi_SMA,Makdi_EWMA,Makdi_DES,Makdi_TES,Makdi_ARIMA,Baderajpur_Trend,Baderajpur_SMA,Baderajpur_EWMA,Baderajpur_DES,Baderajpur_TES,Baderajpur_ARIMA,Tokapal_Trend,Tokapal_SMA,Tokapal_EWMA,Tokapal_DES,Tokapal_TES,Tokapal_ARIMA,Bastar_Trend,Bastar_SMA,Bastar_EWMA,Bastar_DES,Bastar_TES,Bastar_ARIMA,Bakaband_Trend,Bakaband_SMA,Bakaband_EWMA,Bakaband_DES,Bakaband_TES,Bakaband_ARIMA,Darbha_Trend,Darbha_SMA,Darbha_EWMA,Darbha_DES,Darbha_TES,Darbha_ARIMA,Bastanar (bade Kilew_Trend,Bastanar (bade Kilew_SMA,Bastanar (bade Kilew_EWMA,Bastanar (bade Kilew_DES,Bastanar (bade Kilew_TES,Bastanar (bade Kilew_ARIMA
1998-08-31,MONSOON,1.795,4.703999999999999,1.672,0.88,1.925,0.88,2.325,1.05,1.09,1.1,4.0,2.625,3.935625,3.9699999999999984,4.06757698816,1.9923380598970268,2.1439186205435012,3.71241582452609,6.0672797619047625,5.882666666666665,5.882062037430857,5.209309503914177,4.011512398608303,5.023858944560818,3.8657500000000002,3.854999999999998,3.6652913142784,3.336010991118962,1.3434876283954846,2.3184078420014926,1.214375,1.2062499999999998,1.271384154112,1.575787455320131,0.04333328626744315,0.9666011787750193,3.9324999999999997,3.4375000000000004,3.5971546833919996,2.4242479451936023,1.7611175617119699,2.6248966236348052,3.43875,3.3525000000000005,3.233843319808,3.0189647594317077,1.0360136769820718,1.6197588390628956,5.3566666666666665,4.987083333333334,4.6545641328639995,4.879275680749296,2.7115465529380667,1.7439744205269774,6.35875,6.4399999999999995,5.494260332544,6.135742685928035,3.7780863052124087,6.245808188119802,3.2175000000000002,2.5625,2.3827081400320003,2.5650688538778645,-0.18902316203479508,1.6548848928810038,3.5025,3.4749999999999996,3.2549248747519997,3.8220485443412135,1.7959493650695717,2.3231778865812402,5.135833333333333,5.520833333333334,5.4494035711999995,5.047211608828171,3.8002693926140108,4.052056342500302,4.510625,4.303749999999999,4.174516962816,4.042845697583952,3.433147251469003,3.560698399696106
1998-11-30,POMKH,1.8,5.392857142857144,3.094,1.56,3.24,2.15,5.246666666666667,7.33,2.0,2.81,3.803333333333333,3.5250000000000004,3.6375,3.917499999999998,3.160546192896,1.8541785460887013,2.929164061411079,2.1760297898182754,6.180285714285715,6.017130952380952,5.686380079601372,5.188003914841989,4.872855183260543,4.287208150410802,4.048625,3.785499999999998,3.43677478856704,3.1993918565769497,3.5702069476753695,2.909471521391751,1.29125,1.2137499999999999,1.3868304924672001,1.541565504928566,1.6138871887832136,1.6537695349371604,4.03625,3.7612500000000004,3.4542928100352,2.4219267675458145,2.1771116996144166,2.045231203249321,3.41125,3.3875000000000006,2.8003059918848,2.715775942172609,1.7487192602197283,2.233177952308792,5.5725,5.226250000000001,4.8914051463850665,4.967251150209555,4.137532964746201,4.315910123137268,6.2075,6.479999999999999,6.2285561995264,6.12932444862642,6.399095063422302,5.917855277759523,4.00375,2.51,2.2296248840192003,2.395760387664213,1.783163631997592,2.1423340153870405,3.335,3.4899999999999993,3.0769549248512,3.608020026844834,2.994406999427051,2.7397338638658337,5.18375,5.107500000000001,4.790975476053333,4.110509145483864,5.0694200134958365,5.249283898381465,4.8,4.222499999999998,3.9147101776896,3.900919977772829,3.7557992166685588,3.494461576868894
1999-02-28,POMRB,3.06,6.112857142857144,4.534000000000002,0.96,3.845,3.91,6.2,6.88,8.47,4.45,5.326666666666667,6.67,3.22875,3.9537499999999985,3.1203277157376004,1.9305987209114015,4.543034153401253,3.127262379368341,6.276184523809524,6.1174285714285705,5.856970904903681,5.166785465989421,6.688512064023224,5.597512853566025,4.023812500000001,3.945999999999999,3.8756648731402246,3.472341913003827,4.959041263939805,4.285200641397638,1.31,1.2149999999999999,1.2160982954803201,1.4282946496796536,2.1689146742500425,1.4662472297959008,4.038125000000001,4.10375,3.6105756860211202,2.5038924345992637,3.9398048951458895,3.7771707334326354,3.4075,3.49,3.24418359513088,2.9197616756262725,3.5504945039083577,3.725361265367733,5.961458333333333,5.487083333333334,5.41484308783104,5.320083527803796,6.14851467107638,5.805550138130254,6.13375,6.237499999999999,6.48913371971584,6.064630913581339,7.349806932103279,6.821162466408364,4.03875,3.9249999999999994,4.725774930411521,4.012619057512101,3.6348692449704663,2.7513215028299163,3.1475,3.5149999999999992,3.62617295491072,3.5988699924486887,5.833761010538671,5.184750178456287,4.970833333333333,5.1641666666666675,5.005251952298667,4.1667584049096416,5.92070732446249,6.19699715641294,4.6518749999999995,4.798749999999998,5.01682610661376,4.6127859514773615,4.751917045660435,4.605962429486718
1999-05-31,PREMON,6.63,8.762857142857143,7.305,2.0700000000000003,6.865,6.3900000000000015,8.86,9.45,4.77,4.26,7.683333333333333,6.385,3.1781249999999996,3.3212499999999983,4.52419662944256,2.5817592544209313,6.543504815982623,7.178494828476424,6.121577380952381,6.243142857142857,7.019325400085066,5.145653807076224,8.464557880031244,8.008458205920238,3.827125,4.151249999999999,5.247398923884135,4.5178290797752245,6.939874992129524,6.634349961431128,1.2075,1.3675,1.5576589772881921,1.4874938771391926,3.303291112362248,2.255757416255408,3.954375,3.968750000000001,4.912345411612673,2.9676983883476145,7.3391071445241405,7.24560472089627,3.4287500000000004,3.3325000000000005,4.502510157078529,3.815797377901789,7.389544837099534,6.682634858020512,5.7179166666666665,5.657916666666668,6.792905852698624,6.424524080346483,8.210686513664898,8.414974631605023,5.5337499999999995,6.177499999999998,7.673480231829503,7.17386587670437,9.46505865393636,9.097037354445504,3.92375,4.0825,4.743464958246912,4.58882376103804,7.182570988283124,3.836345654992394,3.1500000000000004,3.1549999999999994,3.8797037729464314,3.578699255996491,5.442801639261643,5.380987401530739,4.8445833333333335,5.203333333333334,6.076484504712534,5.433379987436321,8.179023381599507,8.323567432750544,4.444375000000001,4.801249999999998,5.564095663968256,5.21365958084135,6.669764026722265,7.027903270858197
1999-08-31,MONSOON,1.055,4.968333333333333,0.6525,0.42,2.4800000000000004,1.48,4.753333333333333,0.7,0.74,1.04,2.14,1.43,3.2493749999999997,3.136249999999998,3.136517977665536,2.3425866507027493,1.6363039530803976,2.0365772164450586,5.8881547619047625,6.30922619047619,6.198928573384372,5.124608562719276,4.374963483807682,5.160052532848576,3.7642500000000005,3.896374999999999,3.409439354330481,3.6830299205520136,1.3698400453414976,2.4227280918041183,1.303125,1.2525,1.1025953863729152,1.3075044697542109,-0.14526452640070486,0.889740645895899,3.7750000000000004,4.107500000000001,3.939407246967604,2.8810132148577132,1.8912208570968514,2.1659918887047755,3.435625000000001,3.4825000000000004,3.2935060942471175,3.3234285464552675,0.891932042210493,1.390367259175111,5.248333333333333,6.2650000000000015,5.977076844952507,6.252987537147106,3.189095888343988,2.5920208850649074,4.925,6.089999999999998,4.884088139097702,4.694157991329873,3.3720095257693905,2.613116126920602,3.543125,3.994999999999999,3.1420789749481473,3.9963906796180395,0.8485058530085077,1.4424280620202983,3.2699999999999996,3.1399999999999992,2.743822263767859,3.205244894121955,1.5370627220553965,1.3349148121271697,5.094166666666666,4.738333333333334,4.50189070282752,4.044988552696148,3.581812369558841,4.669188887141219,4.09875,4.502499999999998,3.9104573983809536,4.432528307850603,3.229371231069024,2.9160673717893153
1999-11-30,POMKH,2.135,3.891666666666666,2.54,1.2000000000000002,2.015,1.72,0.87,2.88,1.43,2.89,4.653333333333333,3.06,3.0100000000000002,3.219999999999998,2.7359107865993217,2.283107519892824,2.368803897380928,1.7391345677165782,5.72052380952381,5.93392857142857,5.27602381069729,5.103649388102626,5.202368540818285,4.785468817379401,3.85675,3.757874999999999,3.0616636125982883,3.3937691736415996,3.4049579192700348,2.5736936463482234,1.4175,1.1625,1.1415572318237492,1.2622058465977135,1.3712070072755214,1.490553278215521,3.765625,3.801250000000001,3.169644348180562,2.742738710309733,2.43961434813896,2.674307369845073,3.3787499999999997,3.3750000000000004,2.6641036565482703,2.9202950301354536,2.0802582272647077,2.3874115520197803,5.302083333333334,5.170833333333335,3.934246106971504,4.969049868285151,5.224314208097147,5.901273930523707,4.81625,4.977499999999997,4.082452883458621,3.626148458186398,6.002996815731674,6.542571929035459,3.79375,3.852499999999999,2.457247384968888,3.55130652753784,2.5119474318089834,1.985305762402167,3.34875,3.1599999999999993,2.8022933582607155,3.0668550197150313,2.857370116397333,2.7861252340873994,5.36625,4.950833333333334,4.562467755029846,4.066960548383648,4.314927340305288,4.722304499613871,3.8012499999999996,4.386249999999997,3.570274439028572,4.109917925408812,3.7185316141985876,3.2176959965007406
2000-02-29,POMRB,3.295,5.746666666666667,4.585,2.085,3.635,4.395,6.82,6.46,5.995,5.33,6.473333333333333,4.37,2.80625,3.2787499999999974,2.9595464719595928,2.411670926137271,4.185897720969461,3.2024515104505786,5.456553571428572,5.8423809523809505,5.464280953085041,5.082775940498066,6.391195949263822,5.066138099181344,4.1443125,3.770624999999998,3.670998167558973,3.6760840887913386,4.722572580798877,4.147113255651842,1.465,1.44375,1.5189343390942496,1.348644949103214,1.9028561481430832,1.2392049156271636,3.8675,3.7487500000000007,3.3557866089083372,2.8128187101011175,3.8644466166800475,3.3474679122028275,3.295,3.4962500000000007,3.3564621939289623,3.265192588323405,3.7742989145576775,3.672177553241897,5.247916666666666,5.325833333333335,5.088547664182903,5.430863715150252,5.529055347705569,4.73037967280772,4.852499999999999,4.872499999999998,5.033471730075172,4.287916337847174,6.232340807040366,6.045909372324927,4.596875000000001,3.2337499999999992,3.872348430981333,4.310887198560583,4.07465491976921,6.03659389330275,3.305,3.38,3.8133760149564293,3.2214205944005423,5.43505910173008,5.313551919069772,5.512499999999999,5.2375,5.32681398635124,5.0016036696871415,5.51632225828748,5.344372425702626,3.8637499999999996,3.811249999999997,3.8901646634171434,4.152092779211563,5.500726646426139,5.572944301025723
2000-05-31,PREMON,4.48,7.788000000000001,7.994,1.86,7.0,5.45,8.67,9.0,9.25,4.01,8.713333333333333,6.305,3.079375,2.741249999999998,3.567727883175756,2.7296951677618204,6.320768128946362,7.00711829868494,5.328607142857144,5.598666666666665,6.393768571851025,5.0619878698802605,8.143659316372435,8.040881362566704,4.602416666666667,3.942874999999998,5.400198900535384,4.914426259815269,6.7560709242733115,6.81668404917784,1.5374999999999999,1.39125,1.6553606034565498,1.3929764177904678,3.3144290965702,2.505085565203917,4.111875,3.782500000000001,4.813471965345002,3.3098444457396217,7.215830360858001,7.055057161558323,3.62,3.2612500000000004,4.193877316357377,3.8905407150882163,6.665476753598373,6.025519779471798,5.97125,5.278333333333336,6.521128598509741,6.406730365001654,7.9783116492600055,7.972032039064443,5.25375,4.759999999999998,6.620083038045103,6.0784328904782745,8.471702507090983,8.3626687033957,5.2075,4.353749999999999,6.0234090585888005,5.965172602721068,6.973774816633028,4.32553279059867,3.34375,3.3175000000000003,3.8920256089738574,3.2295906145784374,5.134172706512496,4.74324949276909,5.5320833333333335,5.495,6.681421725144077,6.97303032523056,7.98710113563172,7.900651720130881,4.016875,3.7912499999999976,4.8560987980502865,4.713103413674808,6.434910836902878,6.09700181634983
2000-08-31,MONSOON,1.5750000000000002,3.8314285714285714,2.264,1.01,3.16,1.75,4.51,1.44,2.685,0.94,2.28,2.01,3.3887500000000004,2.871249999999998,2.770636729905454,2.5781220459604675,0.9761280525290683,0.8532364230406673,5.408904761904762,5.314440476190474,5.368832571682043,5.041284808060093,3.8301507601725673,4.66284882555253,5.151895833333333,4.345749999999998,4.1457193403212305,4.483712312809399,1.34593475306776,2.250047115400432,1.5731249999999997,1.53875,1.3972163620739297,1.3123747420605523,-0.17819275141928959,0.5473339038934317,4.434374999999999,3.9525000000000015,4.152083179207001,3.3173759420388516,1.8810162721092758,2.308334212682653,4.1068750000000005,3.3287500000000003,3.2163263898144265,3.460281155899759,1.284257175382404,1.656620252252626,6.89625,5.217500000000002,5.716677159105845,6.1105035180868805,2.9699547389575294,3.5469896834462826,5.6375,4.9449999999999985,4.548049822827061,4.485806465470842,2.4753403965813248,2.016185442080068,5.6537500000000005,4.839999999999999,4.68804543515328,5.728708862882254,1.6830344460911766,0.8331486753337191,3.3587499999999997,3.2925000000000004,2.711215365384314,2.8981392605496743,1.384465876785629,1.3936734024214636,5.559166666666666,5.53,4.920853035086446,5.492839041208672,3.3233587219725838,2.747313274288029,4.1693750000000005,3.9362499999999976,3.7176592788301717,4.101934337227611,2.432985647715073,2.332486282104056
2000-11-30,POMKH,3.8,4.005,4.593333333333333,1.19,3.29,4.050000000000002,6.9,5.35,4.37,3.3,4.670000000000001,3.705,3.5162500000000003,3.2874999999999983,3.182382037943272,2.7818456996869547,1.9764975775982991,2.02958386181879,5.522785714285715,5.342773809523807,4.823299543009226,5.020666420446002,4.454824641824028,3.9957003339646153,5.533958333333333,4.859083333333332,4.324764937526071,4.671015102197044,3.6806608820977047,3.174648913036163,2.0425,1.5362500000000001,1.3143298172443578,1.2685541342723832,1.46240981360644,1.4124788724714508,4.628125,4.271250000000001,3.8072499075242012,3.338487552946661,2.4882879578258597,2.7345255948419913,4.340000000000001,3.9112500000000003,3.5497958338886564,3.660692880299563,1.7800632056021053,2.083191785215087,7.09125,6.725000000000002,6.1900062954635064,6.476145163166034,4.9976178140478815,3.3558493686113327,5.765,5.562499999999999,4.868829893696237,4.715721222933708,5.397563293082436,4.536840324948135,5.805625,5.574999999999999,4.560827261091968,5.85038544827188,3.59357192688688,1.5714992768615026,3.506875,3.3950000000000005,2.9467292192305887,2.8556888714738347,2.8255557503075677,2.823131308484402,5.587916666666667,5.534166666666668,4.820511821051868,5.2411577889727035,4.512089322595476,4.393644689223396,4.311875,4.0974999999999975,3.712595567298103,3.9717598744233844,3.421247558519055,3.2606230532253724
