Date,Season,Kollegal,Yelandur,Chamrajnagar,Gundlupet,Kollegal_Trend,Kollegal_SMA,Kollegal_EWMA,Kollegal_DES,Kollegal_TES,Kollegal_ARIMA,Yelandur_Trend,Yelandur_SMA,Yelandur_EWMA,Yelandur_DES,Yelandur_TES,Yelandur_ARIMA,Chamrajnagar_Trend,Chamrajnagar_SMA,Chamrajnagar_EWMA,Chamrajnagar_DES,Chamrajnagar_TES,Chamrajnagar_ARIMA,Gundlupet_Trend,Gundlupet_SMA,Gundlupet_EWMA,Gundlupet_DES,Gundlupet_TES,Gundlupet_ARIMA
1998-08-31,MONSOON,1.6933333333333334,4.696666666666666,5.26,4.6000000000000005,2.296666666666667,2.3241666666666667,2.6513938701653332,2.539206591506041,3.6417302986095286,3.197591730350802,5.672083333333333,5.754583333333333,6.069714615978666,5.950130918985176,7.405296569075324,6.998843194722313,5.579375,5.016250000000001,5.3432771350528,6.48704868470708,10.728956710448022,5.617707896531549,5.604119047619048,4.847303571428574,5.252371443492573,7.5767551203343695,8.912403351874728,6.857486045349825
1998-11-30,POMKH,0.9533333333333336,2.98,6.719999999999999,5.273333333333333,2.3770833333333337,2.220833333333333,1.9721696554325334,2.031291385533306,1.472218216337931,1.6928711057474348,4.988124999999999,5.646249999999999,4.833828769587199,5.17563321585481,4.98544062427589,4.058140169348916,5.566249999999999,5.495000000000001,5.8939662810316795,6.583155727294838,8.497931675991119,5.4365207255900385,6.169083333333333,5.3187619047619075,5.260756199428877,7.433989850219862,5.768685328594874,5.405932410442859
1999-02-28,POMRB,2.4433333333333334,4.38,5.51,9.268571428571429,2.6774999999999998,2.3724999999999996,2.1606351265928536,2.062869453848683,1.6616722643574193,2.219646372551675,4.212083333333333,5.697916666666666,4.652297261752319,4.973160956923808,4.439940656207074,5.541143949272783,6.2990625,5.66375,5.7403797686190075,6.4836974136449,8.64020508018561,6.110146207597375,7.581502976190477,5.889476190476193,6.863882291085898,7.588443684744638,7.462972672334278,6.750412604441376
1999-05-31,PREMON,4.4366666666666665,5.056666666666667,4.385,6.652857142857143,3.0529166666666665,2.3816666666666664,3.071047742622379,2.617199543367759,3.62681448618175,4.218012611073814,4.166666666666667,4.278333333333332,4.814045023718059,5.00211025539122,5.830409386137006,5.334013670289579,7.572708333333333,5.46875,5.198227861171405,6.229036606404413,9.16618180913662,5.863140504269777,8.593273809523808,6.448690476190479,6.779472231794395,7.544103632583248,7.337674250876001,7.332517412906671
1999-08-31,MONSOON,4.06,4.166666666666667,11.9025,13.6625,3.09375,2.973333333333333,3.4666286455734268,2.9188058992354957,3.349174142752978,3.6940184211967044,4.115,4.145833333333333,4.555093680897502,4.788903478526916,5.127415817368876,4.708609717309688,8.298541666666667,7.129375000000001,7.879936716702843,7.141099326518055,11.502017579977336,5.2163341610571585,8.143660714285714,8.714315476190478,9.532683339076637,8.007029991221266,8.735527738911646,6.546090115946784
1999-11-30,POMKH,1.59,3.146666666666667,10.266666666666667,4.305,2.9554166666666664,3.1325,2.715977187344056,2.480620768442394,2.067992616550976,2.269653890154466,3.944583333333333,4.1875,3.991722875205168,4.3627623014502355,3.4408796221327784,2.742291448939077,9.235416666666666,8.016041666666668,8.834628696688373,7.678482582338159,9.270992580078843,9.307570609766831,7.978482142857143,8.472232142857145,7.441610003445982,7.764963064875085,6.428533475323107,9.69277133090545
2000-02-29,POMRB,2.1333333333333333,3.8,7.77,6.6400000000000015,2.5020833333333337,3.0549999999999997,2.482919645739767,2.31087273370386,2.2711069902892955,2.301407492108476,3.8648958333333336,4.0425,3.915033725123101,4.220530577008698,3.6133216786146614,4.4808025966862095,10.1190625,8.58104166666667,8.408777218013023,7.764530058181667,9.41326600058227,8.355374029595467,8.9796875,7.815089285714288,7.12096600206759,7.7075349890821165,7.975371663781338,7.070594487599554
2000-05-31,PREMON,3.64,4.273333333333333,9.62,7.96,2.4065833333333333,2.855833333333333,2.9457517874438603,2.5913533511896,3.9291061045896614,3.9365934064051302,3.8472916666666666,3.846666666666667,4.058353568407194,4.2403374709723485,5.1072588898461895,4.538844348159494,9.950249999999999,9.88979166666667,8.893266330807814,8.116728615738243,9.939242738270082,7.08360773067394,9.937083333333334,8.141875000000002,7.456579601240554,7.749013051876477,7.565624953931174,7.029657427746417
2000-08-31,MONSOON,1.23,4.3125,13.736666666666665,20.365,2.837541666666667,2.1483333333333334,2.259451072466316,2.1539238414608426,3.2843516494120983,2.5501239494889587,3.7552083333333335,3.8831250000000006,4.160012141044316,4.265274431837821,4.379015736432768,3.8220907169234954,9.378208333333331,10.348333333333336,10.830626465151354,9.038509533631442,12.275078535398663,10.074985768234205,10.286875,9.8175,12.619947760744331,8.679937991133368,9.061210773070526,9.426974359279024
2000-11-30,POMKH,3.656,2.86,7.081999999999999,5.261666666666667,3.0615,2.6648333333333336,2.81807064347979,2.48632013446847,1.0794447207014326,1.1071836263469583,3.6885416666666666,3.811458333333334,3.6400072846265896,3.9008558028064177,3.067653318221732,2.5688043373542926,9.032999999999998,9.55216666666667,9.331175879090813,8.829286826098816,10.044053541747303,10.863473062122043,10.305416666666666,10.056666666666667,9.676635323113265,8.460317911566072,7.331705128846689,10.93965649429661
2001-02-28,POMRB,3.515,3.35,6.378333333333334,8.481666666666667,3.8077499999999995,3.0102500000000005,3.096842386087874,2.6907379664365934,2.302950544061651,3.547591861990754,3.7665624999999996,3.6989583333333336,3.5240043707759536,3.761117480852619,3.276411291249985,3.8027174393901086,8.596666666666666,9.204250000000005,8.15003886078782,8.543718292663064,10.186326938947154,7.4941724688865055,9.078875,10.517083333333334,9.198647860534626,8.487448965360613,8.883387859879749,7.026039826331791
2001-05-31,PREMON,4.05,4.19,8.25,6.266666666666668,4.43575,3.11275,3.4781054316527245,2.983907122536914,4.411866785816677,4.4188476290612435,4.160937500000001,3.6781250000000005,3.7904026224655722,3.8794020496554182,4.722901989698929,4.225326741867985,8.723083333333333,8.861750000000006,8.190023316472692,8.579961867003957,10.712303663908138,7.851770545771926,8.761041666666667,10.09375,8.025855382987444,8.353383209037078,8.558193133269164,8.448966961203466
2001-08-31,MONSOON,6.79,5.0200000000000005,11.616,12.246,4.038125,4.50275,4.802863258991635,3.938356631812279,3.74280615515728,3.350285802743265,4.541458333333334,3.8550000000000004,4.282241573479343,4.185430025616051,4.120952650335067,3.500335127089783,9.689166666666665,8.33158333333334,9.560413989883614,9.117422433804117,13.048139448440564,8.974674287317683,9.272875,8.064,9.713913229792468,8.658655209164086,9.810541995065874,10.143905926828646
2001-11-30,POMKH,3.12,5.307500000000001,10.214,10.838,4.191666666666666,4.36875,4.12971795539498,3.6476141953223187,3.2421034426238142,4.116171315973431,4.878541666666666,4.466875000000001,4.692344944087607,4.487001906608686,3.2146902252367155,2.9546279204765766,10.288749999999999,9.11458333333334,9.821848393930168,9.368200633387469,10.817114437733142,8.838225295378347,10.054958333333333,9.458083333333335,10.16354793787548,8.84161327147412,7.277914608302975,8.147635152381014
2002-02-28,POMRB,0.87,3.9466666666666654,10.974999999999998,7.0,4.718583333333333,3.7075000000000005,2.825830773236988,2.833507419966723,3.5641048930631642,3.1470882811942964,5.340416666666667,4.616041666666667,4.3940736331192305,4.350854407219728,4.388602724723564,4.757052680503436,10.6595625,10.263750000000005,10.2831090363581,9.698089208131057,10.959387848805799,9.004697999554516,11.48075,9.087666666666667,8.898128762725287,8.735893020531687,9.339464953326562,9.531782963797388
2002-05-31,PREMON,7.923333333333333,6.29,8.45,14.005,5.1913333333333345,4.675833333333333,4.864831797275526,4.147134614581133,4.368145050158096,2.791072017764736,5.536666666666667,5.141041666666666,5.152444179871538,4.868004009800102,5.618806074894028,4.791885346902482,11.471124999999999,10.313750000000006,9.54986542181486,9.601638956534563,11.485364596272216,9.867606014604412,12.617624999999999,11.022250000000001,10.940877257635172,9.141334661686972,8.838786913535623,7.316398544754035
2002-08-31,MONSOON,7.1320000000000014,6.615,14.3825,15.913999999999998,6.19425,4.761333333333334,5.771699078365316,4.900143750037131,5.007601960127303,4.984106544179161,5.606458333333333,5.539791666666667,5.737466507922923,5.335232789305203,5.522032682942417,5.368794842711159,12.1978125,11.005375000000006,11.482919253088916,10.411180555605364,13.821200377440269,9.294897657552145,14.31625,11.93925,12.930126354581102,9.656155470412932,10.766513434931515,10.871000961854692
2002-11-30,POMKH,6.56,5.2825000000000015,13.939999999999998,16.265,6.383,5.621333333333333,6.087019447019189,5.3006081847482704,4.198633349804473,5.4933099485781485,5.688124999999999,5.533541666666667,5.555479904753755,5.3287806543462795,4.6971289785685615,4.283901463525654,12.01125,11.936875000000006,12.465751551853348,11.040005431010336,11.590175378466963,11.933849895899549,14.452125,13.295999999999998,14.264075812748661,10.160749985351805,8.479489087625316,11.871665866678509
2003-02-28,POMRB,5.453333333333332,4.529999999999999,13.0625,15.162,5.742958333333333,6.767166666666666,5.833545001544847,5.2955692896254085,5.35025402188252,4.782516328912131,5.669583333333334,5.679375,5.145287942852253,5.125692599986451,5.238598670947136,5.659552246872934,10.343437499999999,12.458750000000006,12.70445093111201,11.448162065735355,11.732448806917436,12.175740594931947,12.195166666666667,15.336499999999997,14.623245487649196,10.55123507749081,10.923696667949159,10.909123527354769
2003-05-31,PREMON,4.85,6.36,4.87,6.9300000000000015,5.007708333333333,5.998833333333334,5.440127000926908,5.12855994705214,7.0887116257640095,5.5529978400302875,5.670729166666668,5.696875,5.6311727657113515,5.458157816628778,6.356924274139587,5.590512151108175,9.028484375,11.563750000000006,9.570670558667207,10.566414309684262,12.258425562095963,11.150698463334214,9.408208333333333,13.567749999999998,11.545947292589517,10.322676924426949,11.018705527432813,13.010516489707985
2003-08-31,MONSOON,5.085,6.396666666666667,4.62,4.933333333333334,4.52875,5.4870833333333335,5.298076200556145,5.07024707443543,5.792678856504599,5.586172554496811,5.7588541666666675,5.642291666666667,5.937370326093478,5.713126945321642,5.979843275354727,6.113363874110974,9.86915625,9.123125000000005,7.590402335200324,9.771396387295836,14.594261317678114,8.834730178422554,8.069520833333334,10.82258333333333,8.900901708887044,9.966245361769563,12.108300705040444,9.820175453689451
2003-11-30,POMKH,2.725,5.5100000000000025,13.182875,4.95,4.805,4.528333333333334,4.268845720333687,4.387632325729136,4.037636670578429,3.716329223716331,5.791666666666668,5.699166666666667,5.766422195656087,5.667564621825345,4.871264787208887,4.528939694623329,13.274468750000002,8.933843750000005,9.827391401120195,10.376547787543767,12.363236256731781,7.639051308234218,9.178333333333335,7.993833333333331,7.3205410253322265,9.63557282493815,8.705347054877885,8.8787199746639
2004-02-29,POMRB,5.456666666666668,5.007499999999999,20.545,15.767500000000002,5.068125000000001,4.529166666666668,4.743974098866879,4.628287461530758,3.9619328080863805,2.179235038753493,5.713958333333333,5.8185416666666665,5.462853317393652,5.501509110774369,5.435123315547062,5.955507822210061,18.190093750000003,10.804468750000005,14.114434840672118,12.00380783458724,12.505509676172341,11.367750936243386,11.166041666666668,8.145208333333331,10.699324615199338,10.105799893461015,10.10440716280384,8.733526474827013
2004-05-31,PREMON,7.0566666666666675,6.145,24.63000000000001,15.195,5.106250000000001,5.080833333333334,5.669051125986794,5.242686186037638,6.1652816000831905,7.252919260644454,5.475624999999999,5.7647916666666665,5.735711990436191,5.678784385745273,6.671331547209367,5.878968789724722,21.380359375000005,15.744468750000008,18.320660904403276,14.016089489086198,13.031486470764609,13.5099288334917,12.734625,10.211458333333331,12.497594769119603,10.502445086812598,10.32844587034793,9.910771965269307
2004-08-31,MONSOON,4.983333333333333,5.9899999999999975,24.185,12.57,4.975250000000001,5.055416666666668,5.39476400892541,5.1321018721778735,5.9148778438191485,6.361389948717541,5.2046875,5.663124999999999,5.837427194261714,5.768733250667702,6.072138823401161,6.329607934596562,21.635625,20.635718750000006,20.666396542641962,15.677679134880888,15.367322338037539,16.689780509878553,13.0105,12.120624999999997,12.52655686147176,10.68294009134288,12.229035085125677,10.17761788136385
2004-11-30,POMKH,3.1316666666666664,4.01,19.14,9.861999999999998,4.693208333333334,5.157083333333334,4.489525072021912,4.54799371176051,4.0850518905285895,4.603153973653553,5.0553124999999985,5.288124999999998,5.106456316557029,5.3132559809780595,4.754221771413128,4.488029784522722,19.57,22.125000000000007,20.055837925585177,16.346076961175584,13.136297387728273,19.668150552026475,12.46675,13.348624999999995,11.460734116883055,10.656208613142788,9.506729065695923,9.633039051738486
2005-02-28,POMRB,4.002,4.34,16.63,13.0625,4.847583333333334,4.793416666666667,4.294515043213147,4.355291960445992,4.129358293804469,3.6831168247347863,4.8740625,5.121249999999998,4.799873789934217,5.064161884427467,4.737863561092297,5.182059877173157,17.3046875,21.146250000000006,18.685502755351106,16.54265889490931,13.278570837719549,18.708101077312474,11.956906250000001,12.672374999999995,12.101440470129834,10.86153448380662,11.27804936550513,11.4745795771741
2005-05-31,PREMON,6.255000000000001,5.6175,12.02,13.55,4.966333333333334,4.593000000000001,5.078709025927889,4.827397908646104,5.7908367274788635,4.825842654994226,4.5529166666666665,4.989374999999998,5.12692427396053,5.217066295583591,5.98655743610363,5.416658687702789,15.4028125,17.993750000000002,16.01930165321066,16.018065291112624,13.804547604754688,18.238789039847582,11.221901785714286,12.261124999999995,12.680864282077902,11.08777862461262,11.150835756627718,12.183762086452187
2005-08-31,MONSOON,7.0200000000000005,5.0675,18.6725,10.13625,4.914249999999999,5.102166666666667,5.855225415556734,5.38590206260915,5.397716772024956,5.529965666449305,4.253645833333334,4.758749999999998,5.103154564376318,5.184927994492931,5.45334873990204,5.632649948942619,13.3721875,16.615625,17.080580991926396,16.568141730057555,16.140383393269488,15.1593102167699,10.359910714285714,11.652687499999994,11.663018569246741,11.052878551060264,12.827976566582983,11.725243260668487
2005-11-30,POMKH,2.045,2.3633333333333337,9.4375,6.4157142857142855,5.203375,4.830500000000001,4.33113524933404,4.444697686368958,4.421013466325701,4.63845011322566,4.093020833333333,4.347083333333332,4.007226071959124,4.4485102758049795,4.008010821417416,3.790478965280681,11.9440625,14.190000000000001,14.023348595155838,15.651484379011427,13.90935840595971,16.358016434981906,9.368526785714288,10.791116071428565,9.564096855833759,10.75276116870986,9.83102806863027,10.072287031578885
2006-02-28,POMRB,4.672,3.5925,10.0875,9.612857142857145,5.4705,4.998000000000001,4.467481149600424,4.466366873513076,3.9900817184921715,4.026972655987114,4.030729166666667,4.160208333333332,3.8413356431754746,4.229110361923705,3.613868279992536,3.8772915649482163,10.8111875,12.554375000000004,12.449009157093503,14.961861232784386,14.05163179429991,11.592318503671006,8.907775297619049,9.928705357142851,9.583600970643113,10.703297505794307,11.260881806954462,9.097695823902827
2006-05-31,PREMON,7.8980000000000015,5.079999999999999,7.1375,9.068571428571428,5.939750000000001,5.408750000000001,5.839688689760255,5.364233689987147,5.921904218141897,5.76540208395516,4.146145833333334,4.025833333333332,4.336801385905284,4.45927144605786,5.020519970476553,4.746020224585664,10.9958125,11.333750000000006,10.324405494256101,13.925731059767932,14.577608518258337,10.588586368700728,9.442738095238097,8.808348214285708,9.377589153814439,10.61809111725944,10.822821041602959,10.086480350180159
2006-08-31,MONSOON,7.514000000000001,5.1066666666666665,14.492,10.931666666666667,6.324857142857144,5.532250000000002,6.509413213856154,5.925356297792285,6.033855080904145,6.035375378271981,4.370729166666666,4.035624999999999,4.644747498209837,4.636121159872932,4.667103280487606,4.600522405916763,12.371125000000001,10.288625000000007,11.991443296553662,14.1420008231046,16.913444273529073,11.293212911477623,10.075416666666666,9.007202380952375,9.99922015895533,10.672770374901537,12.123826038591778,9.154068426633494
2006-11-30,POMKH,5.305,3.2475,15.095,9.9,6.141880952380952,6.3472500000000025,6.027647928313692,5.737318526568568,5.00966955511808,4.677013196266478,4.674791666666667,4.256666666666665,4.085848498925902,4.276609199747761,3.568065310081982,3.461527417266308,14.4893125,11.703000000000007,13.232865977932196,14.418480003198,14.68241925702625,12.018862507288867,10.812113095238095,9.878273809523803,9.959532095373199,10.649473029117187,9.262679304046483,9.279415835888644
2007-02-28,POMRB,4.492857142857143,4.505,15.4325,11.19,5.729703869047619,6.302464285714288,5.413731614131072,5.376591868924293,5.471117491358223,5.270015222844096,4.999895833333333,4.4847916666666645,4.253509099355541,4.342771999838932,3.7294512907442448,3.7393676627739607,16.426,13.039250000000006,14.112719586759317,14.706740813038124,14.824692674107398,13.750217187908056,11.537172619047618,10.272559523809516,10.45171925722392,10.72057208711307,11.059542210507187,9.980101407961204
2007-05-31,PREMON,6.613333333333332,6.6,18.738,13.385,5.208891369047619,5.981297619047622,5.893572301811976,5.6897362564453715,6.848346598954108,5.943847053038947,5.06375,4.864791666666665,5.192105459613325,4.943743498868539,5.470447853671507,5.297588623126345,16.9754375,15.939375000000005,15.96283175205559,15.451580825261146,15.350669424940328,13.546453209051231,11.562321428571428,11.35166666666666,11.625031554334353,10.944660716880652,10.782541952645513,10.055946019685129
2007-08-31,MONSOON,5.5012500000000015,6.1875,18.385,12.415714285714285,4.802371031746032,5.4781101190476225,5.736643381087186,5.617997350367113,6.221662205965356,6.373186290960705,4.854687500000001,5.134999999999999,5.590263275767995,5.2784451683129605,5.56597770419652,5.336350594512053,17.39075,16.912625000000006,16.931699051233355,16.038290692645365,17.686505243948943,16.96935747975447,11.316964285714286,11.722678571428565,11.941304646886326,11.083586596705532,12.478093179398995,11.558522852553098
2007-11-30,POMKH,3.15125,2.6775,15.5975,8.617142857142857,4.705902777777778,4.939672619047623,4.702486028652311,4.923989082501714,4.462366362227832,3.1032254462780173,4.4515625000000005,4.992499999999999,4.425157965460797,4.600311913401309,4.543280217485676,4.3810067969626205,17.097875,17.038250000000005,16.398019430740014,16.122960839687977,15.455480245821967,17.051994925740384,11.125401785714285,11.40196428571428,10.61163993098894,10.939704372082831,9.719260086919821,11.013564022013883
2008-02-29,POMRB,3.3944444444444435,3.4025,18.2525,10.51,4.849454861111111,4.665069444444447,4.179269394969164,4.478390512613109,4.387170368742456,4.4503788269318925,4.06625,4.716874999999999,4.016094779276478,4.2910392881944635,4.0563744838586056,3.84527466150015,16.735625000000002,17.743250000000003,17.13981165844401,16.59506773580826,15.597753661312645,15.546435233312817,11.052083333333334,11.23196428571428,10.570983958593363,10.941891700285465,11.358598383284054,9.879000970338637
2008-05-31,PREMON,6.94,4.4775,13.575,12.5325,5.061303075396826,4.746736111111114,5.283561636981498,5.117867043266801,5.759567157355118,5.866497738068212,4.0903125,4.186249999999999,4.200656867565887,4.346171215348065,5.197659506419324,5.361390733214929,17.0865625,16.452500000000004,15.713886995066405,16.296993494027348,16.12373042420809,17.800641735088078,11.334434523809524,11.01883928571428,11.35559037515602,11.089408902864152,10.99293417277546,11.037892093872122
2008-08-31,MONSOON,6.323,5.2275,20.65,12.681666666666667,5.093448412698413,4.952173611111114,5.6993369821889,5.423457619636003,5.605721677178642,6.421311948746746,4.3078125,3.946249999999999,4.611394120539533,4.5845181551003344,4.51714666373992,4.182346206577819,16.936562499999997,17.01875,17.68833219703984,17.105201847613767,18.459566208273337,14.716599850415237,11.577916666666667,11.085327380952375,11.886020891760278,11.237491044195478,12.592229200860494,11.146799096923747
2008-11-30,POMKH,4.024285714285715,3.83,16.139999999999993,10.61,4.812535714285715,5.170432539682542,5.029316475027626,5.02200583155561,4.326695638570481,4.539642046642096,4.48,4.234374999999998,4.298836472323719,4.392057122636765,3.5317180560676484,3.758576179001222,17.53020833333333,17.154375,17.068999318223902,17.121031206309194,16.228541218920228,17.460814975977758,11.47858630952381,11.58354166666666,11.375612535056167,11.226352273610752,9.84714469491109,10.448568303124745
2009-02-28,POMRB,2.7785714285714285,3.99,16.51,10.465,4.430732142857143,5.016464285714289,4.129018456445147,4.3863449612703755,4.588464544498239,4.1597100838998715,4.6015625,4.381249999999999,4.175301883394232,4.292221425231763,3.952740120550113,3.578706808109417,18.636249999999997,16.718750000000004,16.845399590934342,17.19028539536604,16.37081463307198,16.55285573446829,10.90860119047619,11.57229166666666,11.0113675210337,11.205551022580163,11.655376095794706,10.532066790595838
2009-05-31,PREMON,5.308571428571428,5.2675,20.066666666666666,11.782857142857145,4.467876984126984,4.608607142857145,4.600839645295659,4.607328983611978,5.687881355894815,5.233999791060944,4.716875,4.578749999999999,4.612181130036539,4.555254293725955,5.3839891339133175,5.514657644159762,19.509999999999998,18.34166666666667,18.133906421227273,17.784782600069423,16.896791381130846,15.04785851355935,10.368883928571428,11.384880952380946,11.319963369763078,11.280977974273501,11.258760277237037,10.704530634992768
2009-08-31,MONSOON,4.9,5.41,23.006666666666664,8.871428571428572,4.636468253968254,4.252857142857145,4.720503787177396,4.659738571410116,5.012993731223167,5.070999079419208,4.820625,4.624375,4.9313086780219235,4.786886852193713,4.956744945841919,4.555675016836931,20.464166666666664,18.930833333333332,20.08301051940303,18.73769636615237,19.23262719887441,19.39749838205127,10.247142857142856,10.432321428571424,10.340549450429275,11.141785398122037,12.76609378725029,11.183104122460705
2009-11-30,POMKH,5.7444444444444445,4.57,20.773333333333333,10.1025,4.9198015873015875,4.682896825396828,5.130080050084215,4.9297883555709205,3.4566099513739434,3.578835646114351,5.018125,4.809374999999999,4.786785206813154,4.7364053052876605,3.8634512863553074,4.09101502443704,20.760416666666668,20.08916666666667,20.35913964497515,19.22029179715938,17.00160221882245,19.31353997755955,10.254107142857144,10.305446428571424,10.245329670257565,11.100736275088186,9.660206396516028,9.853232427527153
2010-02-28,POMRB,2.407142857142857,4.08,19.51,9.998571428571427,5.365257936507936,4.590039682539685,4.040905172907672,4.219900691995206,4.583666731590663,4.728906610430252,5.289375,4.831874999999998,4.504071124087893,4.570014681823017,4.455760828557759,4.110630926743003,20.822499999999998,20.83916666666667,20.01948378698509,19.444800249427804,17.14387565568754,18.892200493132886,10.672633928571429,10.18883928571428,10.14662637358311,11.055039977976849,11.439407524855728,10.19520171738968
2010-05-31,PREMON,7.946666666666667,6.7575,19.436666666666667,12.305,5.327646825396826,5.249563492063496,5.60320977041127,5.21040142364597,5.560608170602689,5.207724094454716,5.16625,5.204374999999999,5.405442674452736,5.152922083049014,5.7137278592314775,5.678729018778482,20.62229166666667,20.681666666666672,19.786356938857722,19.62661950117703,17.669852416869702,19.72649790136391,11.09950892857143,10.319374999999994,11.009975824149866,11.178396297687353,11.020109888603807,10.439675381383475
2010-08-31,MONSOON,5.825555555555555,6.09,24.133333333333336,11.697500000000002,5.404948412698413,5.480952380952385,5.692148084468984,5.364744859048776,5.809509725374102,6.486775823170531,4.9703125,5.374374999999999,5.679265604671642,5.407088081397369,5.773268886082981,5.673379091761069,19.816875000000003,20.963333333333342,21.525147496647968,20.489292432632915,20.005688226362643,19.45643946902136,11.162303571428572,11.025892857142852,11.28498549448992,11.24955453452196,12.59634132111957,10.400746738492455
