Date,Season,Rajula,Bagasara,Lathi,Amreli,Kunkavav-vadia,Babra,Dhari,Jafrabad,Lilia,Kundla-savar,Khambha,Kodinar,Rajula_Trend,Rajula_SMA,Rajula_EWMA,Rajula_DES,Rajula_TES,Rajula_ARIMA,Bagasara_Trend,Bagasara_SMA,Bagasara_EWMA,Bagasara_DES,Bagasara_TES,Bagasara_ARIMA,Lathi_Trend,Lathi_SMA,Lathi_EWMA,Lathi_DES,Lathi_TES,Lathi_ARIMA,Amreli_Trend,Amreli_SMA,Amreli_EWMA,Amreli_DES,Amreli_TES,Amreli_ARIMA,Kunkavav-vadia_Trend,Kunkavav-vadia_SMA,Kunkavav-vadia_EWMA,Kunkavav-vadia_DES,Kunkavav-vadia_TES,Kunkavav-vadia_ARIMA,Babra_Trend,Babra_SMA,Babra_EWMA,Babra_DES,Babra_TES,Babra_ARIMA,Dhari_Trend,Dhari_SMA,Dhari_EWMA,Dhari_DES,Dhari_TES,Dhari_ARIMA,Jafrabad_Trend,Jafrabad_SMA,Jafrabad_EWMA,Jafrabad_DES,Jafrabad_TES,Jafrabad_ARIMA,Lilia_Trend,Lilia_SMA,Lilia_EWMA,Lilia_DES,Lilia_TES,Lilia_ARIMA,Kundla-savar_Trend,Kundla-savar_SMA,Kundla-savar_EWMA,Kundla-savar_DES,Kundla-savar_TES,Kundla-savar_ARIMA,Khambha_Trend,Khambha_SMA,Khambha_EWMA,Khambha_DES,Khambha_TES,Khambha_ARIMA,Kodinar_Trend,Kodinar_SMA,Kodinar_EWMA,Kodinar_DES,Kodinar_TES,Kodinar_ARIMA
1996-02-29,POMRB,13.726666666666668,14.45,15.12,10.386666666666667,20.25,14.134999999999998,19.48625,4.126,11.5025,16.61,6.9750000000000005,12.8,,,13.726666666666668,12.882085616881064,12.897663134922958,0.0,,,14.45,14.871342855915126,17.30944701147739,0.0,,,15.12,13.00890201234245,13.445488817261944,0.0,,,10.386666666666667,14.795571702082862,9.536693093283573,0.0,,,20.25,17.07145838998101,17.748799262396595,0.0,,,14.134999999999998,13.6410996566197,13.04408564683311,0.0,,,19.48625,17.350731925922275,20.83248284362648,0.0,,,4.126,4.378288095129133,6.683796554713918,0.0,,,11.5025,12.406100094873416,11.16202225442074,0.0,,,16.61,18.99895586868277,16.62,0.0,,,6.9750000000000005,8.967713129556293,6.634590906173983,0.0,,,12.8,11.34570761685367,8.784296374575165,0.0
1996-05-31,PREMON,14.143333333333333,20.006666666666664,16.57,15.0,22.5,17.5,26.38125,8.379999999999999,14.558333333333335,19.76375,10.071666666666667,14.6,,,13.893333333333334,13.141174160708015,12.879930174898524,13.726270503546761,,,16.672666666666665,15.382454507110626,15.738974966674501,8.12230979430364,,,15.7,13.236707461270809,17.1615059303968,15.119826232630412,,,12.232,19.22358786674209,13.892038101283283,1.6457346609436e-05,,,21.15,17.387530793684377,19.541923437718875,20.24967675450666,,,15.480999999999998,13.975295377146658,18.80479046642185,14.134704588009026,,,22.24425,20.012694283453744,22.832205383371825,18.71273524187286,,,5.8276,5.089562925326771,6.956010498990919,4.125994483368331,,,12.724833333333333,12.461821884834407,15.488110441272312,11.502431467210691,,,17.8715,18.93268012947248,19.783195983379507,16.609643826049407,,,8.213666666666668,11.745189958993695,10.924165066790998,4.803750696299906,,,13.52,12.11860836066162,15.971626360116035,9.366743789825208
1996-08-31,MONSOON,11.449999999999998,8.879999999999997,9.67,7.146666666666667,7.29,6.44,18.3375,6.91,9.576,18.386666666666667,5.434,2.87,12.882499999999999,,12.916,12.79329175898225,11.889325734313323,13.938688747596021,14.162499999999998,,13.555599999999998,14.58557413489449,11.900377216653702,12.9972285022098,12.48725,,13.288,12.841607710623135,8.74570922380316,16.06609507478014,9.790625,,10.197866666666666,17.214052565980946,6.757138373523446,3.2315828798718096e-05,16.91,,15.606,14.476799398004724,11.76683964960283,21.93278005337864,12.2271875,,11.8646,13.138018755901737,7.52097503454011,15.863845227873945,20.9646875,,20.68155,18.967904325134608,19.933221306179902,22.878470797666612,6.58975,,6.26056,5.275326655185258,5.206339352090441,6.721834528641063,11.224520833333335,,11.4653,12.063358898677293,8.730298616463196,13.576396042699889,18.033980429292928,,18.07756666666667,18.86663557583055,18.415007609415728,18.191267483676526,6.5429345238095244,,7.101800000000001,10.98850840835639,4.319279593076205,6.943956915040458,7.7525,,9.26,8.932808809186875,7.931125677471896,12.026678182965107
1996-11-30,POMKH,13.566666666666665,14.27,11.330000000000002,7.088333333333334,17.75,11.43,18.9575,5.625,9.9825,16.832727272727272,4.744285714285715,4.54,12.19125,13.221666666666666,13.176266666666667,12.952083484056457,12.920828021180325,13.058289062654765,13.692499999999999,14.401666666666664,13.841359999999998,14.486346883470839,10.043121847374179,13.401665581579314,11.21725,13.1725,12.5048,12.628198573480283,11.135327257435785,12.42997172980127,9.086875000000001,9.905416666666666,8.954053333333334,15.01874603043465,8.017943708073119,2.4438387003280712e-05,16.765,16.947499999999998,16.4636,14.300899203135424,18.24182912880089,11.863984205434736,11.761625,12.376249999999999,11.69076,12.902892761405004,9.705709312153731,12.439718057234971,20.82970486111111,20.790625,19.99193,18.509270474376365,20.55593373782963,20.590816028542267,6.87,6.26025,6.006335999999999,5.027683693870284,5.6654075626328835,6.303873728365377,10.964416666666668,11.404833333333334,10.87218,11.74179849784857,9.975977637313182,10.683591289892362,18.432487373737374,17.898285984848485,17.57963090909091,18.800821399943747,16.86941651232298,18.25700724224242,6.099839285714285,6.806238095238095,6.158794285714286,9.690959617883674,5.231711035434291,5.090371608620957,5.4925,8.7025,7.372,7.34881086946963,7.411116678864153,10.581445543891437
1997-02-28,POMRB,11.013333333333335,12.536666666666667,9.638,9.468333333333334,19.95,12.9425,20.87875,6.7620000000000005,10.06,17.695555555555554,4.8685714285714266,5.2,11.429166666666665,12.543333333333333,12.311093333333334,12.553306707953324,13.583932259082845,13.303415432661524,13.756666666666666,13.923333333333328,13.319482666666666,14.20420753862163,17.719769813898605,10.403944323467584,10.231000000000002,11.802,11.35808,12.287230747084585,14.024595746389707,14.01168627735582,8.482083333333334,9.675833333333333,9.159765333333334,14.30038378195017,9.777691439762735,10.386602752020783,16.904791666666668,16.8725,17.858159999999998,14.787476433751499,18.019889957275563,20.25370644025351,11.519187500000001,12.078125,12.191455999999999,12.848281741549663,13.320903945858207,13.132065948970146,21.125793650793653,21.138749999999998,20.346657999999998,18.912141853931086,20.69684377477569,19.36779825021899,6.57675,6.91925,6.308601599999999,5.433262200701736,6.775473922211528,5.375621842755234,10.965125,11.044208333333335,10.547308000000001,11.459742513261906,11.281102427900016,10.94364083743588,18.008037968975465,18.169674873737375,17.626000767676768,18.735236816560914,16.653970204365674,17.818850901136578,5.779904761904762,6.279630952380952,5.642705142857142,8.541205687419177,6.727965327095058,6.1384070949465315,4.648750000000001,6.802500000000001,6.5032,6.507541268888122,6.789672923360784,8.182892085708117
1997-05-31,PREMON,11.326666666666664,18.16,11.892,10.288333333333334,21.64,14.968,23.90888888888889,7.985999999999999,13.920000000000002,21.86625,8.633333333333335,4.12,11.354583333333332,11.839166666666667,11.917322666666667,12.300933713769501,12.885767968576067,12.942803561186114,13.587916666666667,13.461666666666662,15.2556896,14.585895170817393,15.784654612776002,13.857623345784015,9.7610625,10.632499999999999,11.571648,12.174679382896578,16.146571623832987,13.530886068703616,8.49375,8.497916666666667,9.611192533333334,13.907576682296705,13.943647624157563,14.9052565049593,17.039583333333333,16.6575,19.370896,15.749172005754255,19.70466142592388,19.487265597359556,11.466750000000001,11.445125,13.3020736,13.007504237697171,18.358658188847564,15.304673864319055,21.661954365079367,20.52065972222222,21.771550355555554,20.300698970650025,23.321217335560576,22.529548766953294,6.063999999999999,6.820749999999999,6.979560959999999,6.414489694008209,7.5137149793452735,7.3873759533284495,11.172500000000001,10.884625000000002,11.896384800000002,11.55372486889841,14.89994073859727,12.470444163608551,17.26196293290043,18.695299873737373,19.32210046060606,18.66988104995371,19.874666900138152,17.979202983213796,5.699226190476191,5.920047619047619,6.838956419047619,9.49082038911482,9.931535619988873,7.940417022688731,5.062499999999999,4.182500000000001,5.54992,5.609772625729791,11.862731640013578,9.104127973396105
1997-08-31,MONSOON,8.17,11.24,6.457999999999998,7.02,9.268333333333333,7.0325000000000015,23.17857142857143,4.958,10.22,12.888571428571426,4.312857142857142,6.6,11.8825,11.019166666666669,10.4183936,11.451492127609676,11.330238514181897,12.049940629820982,13.312916666666668,14.051666666666662,13.64941376,14.1466653013244,11.64909763470071,10.178615927322383,10.266312499999998,9.829499999999998,9.5261888,11.598878172430021,6.767406702050192,9.29362910390119,8.448125000000001,8.46625,8.57471552,11.621423169202808,6.030617452986775,6.642314432623198,16.638333333333335,17.15208333333333,15.329870933333332,13.941206746374709,11.735534151836173,13.425167920516941,11.400250000000002,11.593250000000001,10.79424416,12.33483901225578,6.656381933878624,7.924293574272914,21.45716517857143,21.73092757936508,22.334358784761903,21.005717999458824,19.211725166941882,19.969599321774815,5.813,6.33275,6.170936575999999,5.888369787998402,5.595089499324499,6.85742983233668,11.362187500000001,11.045625000000001,11.22583088,11.305097809098713,8.119409477301168,10.733055491154737,17.173392857142858,17.32077606421356,16.748688847792206,18.604753201825755,18.620075996042157,18.534252849453615,6.057202380952381,5.639761904761904,5.828516708571429,7.8377474614593865,3.1066140128952235,4.999712774041625,5.485,5.115000000000001,5.969952,5.796844741146443,1.4191372977175236,0.9461607483917279
1997-11-30,POMKH,16.25,10.56,10.7825,7.308333333333334,16.85,10.418,18.40571428571429,3.475,10.9975,16.362222222222222,5.22,4.12,12.46,11.690000000000003,12.75103616,12.437802638942197,11.817149388940804,11.788768092648452,13.636666666666667,13.124166666666664,12.413648256,13.68234295981203,10.201621154020541,13.297136511348397,11.2925625,9.692624999999996,10.028713280000002,11.453982766415434,8.832568382133964,10.533739673106272,8.730416666666667,8.52125,8.068162645333334,10.05267689532502,7.389415185598672,6.8736796531817665,15.216458333333334,16.92708333333333,15.93792256,14.06441689827724,18.59181124216039,15.53645031588418,12.097791666666666,11.340250000000001,10.643746496,12.081924000405404,9.630074544922774,11.014786693588952,21.540238095238095,21.59298115079365,20.762900985142856,19.7856448573787,22.10822509716441,21.391212515126032,5.917,5.79525,5.0925619456,4.813482825613245,5.629694625082612,5.528476174559196,11.91225,11.299375000000001,11.134498528,11.15161705986052,9.933435998541885,10.59538507396078,16.886604662698414,17.203149801587298,16.59410219756421,18.539852571893515,16.766302760816966,17.626440744987345,6.736391369047619,5.758690476190475,5.585110025142857,7.012784887710373,4.0642286064486175,4.37367397850666,7.693125,5.010000000000002,5.2299712,5.138966657488903,4.762266052503131,4.165238692908389
1998-02-28,POMRB,12.553333333333335,14.046666666666667,14.2275,8.883333333333333,17.64,13.4225,19.79222222222221,6.903999999999999,10.562500000000002,17.4575,7.256666666666668,9.0,13.069166666666668,12.075000000000003,12.671955029333335,12.461358549531901,13.238225072771552,11.986206339562084,13.327291666666667,13.501666666666663,13.066855620266667,13.663352198900512,17.27119917775496,10.948020028058327,11.845687499999999,10.839999999999996,11.708227968000001,11.623003179265577,12.183461300298767,11.609721961352214,8.776041666666668,8.375,8.394230920533333,9.731611929907382,9.287778829773735,9.741451085249338,13.709791666666668,16.349583333333328,16.618753536,14.446320377791238,18.13271368845333,19.279442044711658,13.22627083333333,11.46025,11.7552478976,12.164629536528372,12.687963473621414,12.066986558116428,21.468194444444443,21.321349206349204,20.374629479974598,19.47124821190971,21.38906034172176,20.366769637991222,6.01675,5.83075,5.817137167359999,5.483131848998019,6.352863422132073,5.123100385937883,12.5073125,11.425,10.905699116800001,10.974499499322723,11.717528315580411,11.029605388005315,17.002720734126985,17.143635912698407,16.939461318538527,18.475178349424347,16.57967741100074,17.51455175951475,7.0362946428571425,6.355714285714285,6.253732681752381,7.384569018779274,6.371700081556921,5.659339685146609,9.41375,5.960000000000002,6.73798272,6.241541789508419,4.981514229280234,8.108266281465045
1998-05-31,PREMON,14.406666666666668,19.24,15.5125,13.131666666666666,12.575,20.068333333333328,25.66,8.676,17.817999999999994,19.81,11.67875,17.985,12.653749999999999,12.845000000000002,13.365839684266668,12.861084684738193,12.91748557405294,12.141872831169945,12.815,13.771666666666665,15.536113372159999,14.229265908535984,15.643435554023398,14.083733333445368,11.9131875,11.745124999999998,13.2299367808,11.888249132144983,15.996662328294335,14.570511467948384,8.587083333333334,9.085833333333333,10.289205218986666,11.724843553050984,13.43820150525855,12.635151336018165,12.668125,14.083333333333329,15.0012521216,13.718270630709151,19.35780421426533,19.307171758002212,13.902458333333334,12.735333333333333,15.080482071893332,12.92085891372076,17.463885790218253,14.232117824176607,21.287953869047616,21.75912698412698,22.488777687984758,21.397942971634365,23.286344010134712,22.57230615267706,6.235375,6.003250000000001,6.960682300416,6.94411637775114,7.190503680398819,7.4523185213009935,12.285020833333332,12.3995,13.670619470079998,11.46849452194488,15.36629202399347,13.228865491957345,17.896125992063492,16.629573412698406,18.087676791123116,18.410729754189937,19.832707307122085,17.740706309983782,6.968645833333334,7.117068452380952,8.42373960905143,9.890445988849795,10.930112653517206,9.610028122945879,10.012291666666666,9.426250000000001,11.236789632,9.804418650722356,12.16989360192483,8.033523470612135
