Date,Season,Sonhat,Manendragarh,Baikunthpur,Khadgawan,Bharatpur (janakpur),Sonhat_Trend,Sonhat_SMA,Sonhat_EWMA,Sonhat_DES,Sonhat_TES,Sonhat_ARIMA,Manendragarh_Trend,Manendragarh_SMA,Manendragarh_EWMA,Manendragarh_DES,Manendragarh_TES,Manendragarh_ARIMA,Baikunthpur_Trend,Baikunthpur_SMA,Baikunthpur_EWMA,Baikunthpur_DES,Baikunthpur_TES,Baikunthpur_ARIMA,Khadgawan_Trend,Khadgawan_SMA,Khadgawan_EWMA,Khadgawan_DES,Khadgawan_TES,Khadgawan_ARIMA,Bharatpur (janakpur)_Trend,Bharatpur (janakpur)_SMA,Bharatpur (janakpur)_EWMA,Bharatpur (janakpur)_DES,Bharatpur (janakpur)_TES,Bharatpur (janakpur)_ARIMA
2007-11-30,POMKH,1.86,3.3500000000000005,4.0875,6.3475,2.98,2.979375,3.221250000000002,2.756206337712813,2.2162050400148217,2.480974759256216,2.310436360898694,4.179107142857143,3.8871428571428583,3.7083918749383247,3.6963009791190595,3.421672396696695,3.7195454005492685,6.648020833333334,7.910625000000001,6.928230422676695,7.7560957772738215,7.2180270662752894,6.885519460771111,7.550625,8.166875000000012,7.269030665857805,7.3415936751968855,6.866456732264582,6.557588469928292,3.5620833333333333,3.3462499999999977,3.128816478221803,3.7526441702884625,3.244995474483298,3.2734302505300445
2008-02-29,POMRB,2.59,4.321428571428571,5.02,8.966666666666667,3.555,3.1687500000000006,3.001250000000002,2.6897238026276877,2.115938716450459,3.3076452494468844,3.454521869941471,4.068035714285714,4.051785714285716,3.9536065535344234,3.7410892253607897,4.599526994652827,3.9604664537541012,5.656041666666667,7.405625000000002,6.164938253606016,7.396155144677745,8.467872256594724,6.465199367354986,7.305208333333333,7.741875000000013,7.94808506618135,7.504800879700111,9.157209979433723,9.94141748899867,3.619166666666666,3.426249999999998,3.299289886933082,3.7632512284100095,3.356410049573675,3.3079487658311244
2008-05-31,PREMON,5.8000000000000025,5.755714285714285,6.286666666666666,9.5,5.836666666666666,3.518593750000001,2.9575000000000027,3.9338342815766136,4.747182682088667,5.336791087684169,5.645223832836267,3.8073214285714285,4.306428571428572,4.674449646406368,3.891744305505189,5.609548913371153,5.2514193810042755,5.597395833333333,5.8904166666666695,6.213629618830277,7.244967173908122,9.39076635666784,8.347406620244305,7.032604166666667,7.359375000000012,8.568851039708811,7.894631747996576,11.10165221917319,11.07608766366886,3.65625,3.6979166666666643,4.314240598826515,3.773888284440079,4.6452656801179435,4.539987482822281
2008-08-31,MONSOON,3.2700000000000005,1.8914285714285717,6.2925,4.19,1.79,3.7921875000000007,3.380000000000003,3.6683005689459685,4.62896808720827,1.4899438628688513,2.076175446284376,3.7178571428571434,3.8296428571428587,3.561241216415249,3.755834521528927,2.4843012049162816,2.359097332912828,6.1740625,5.4216666666666695,6.245177771298167,7.114074033123197,4.659201745824675,4.733245690077135,6.493333333333333,7.251041666666678,6.8173106238252865,6.6053196029432275,5.028825167791497,4.581113902317083,3.9418749999999996,3.540416666666664,3.3045443592959094,3.7845553772952125,2.795440931880682,2.790223708516529
2008-11-30,POMKH,2.9687500000000004,3.171428571428572,5.493333333333332,4.6,3.9066666666666654,4.044062500000001,3.6571875000000036,3.388480341367581,4.040957469689707,2.871598471471628,3.0411640014630734,3.568035714285714,3.785000000000001,3.405316158420578,3.7148287567182403,3.4026482425176034,3.4497314361927085,7.312291666666667,5.773125000000002,5.944439996112233,6.897760268813483,5.138494558810813,5.45926441485374,6.112500000000001,6.8141666666666785,5.930386374295171,5.678658704573384,5.854075005755982,6.2359844403764635,4.253333333333333,3.77208333333333,3.545393282244212,3.7952526365538977,3.2313892026705204,3.1595408755428593
2009-02-28,POMRB,3.67,3.784285714285714,8.2275,6.4,4.913333333333333,4.3203125,3.927187500000003,3.5010882048205483,3.9810951752124604,4.00835429329644,3.8810742276583703,3.6410714285714287,3.6507142857142862,3.5569039807666325,3.7192606065321865,4.552998692065771,3.7894226468982817,8.426458333333334,6.575000000000002,6.8576639976673395,7.059562762088743,7.292571646453736,6.864732010530821,5.741250000000001,6.172500000000012,6.118231824577103,5.521777570359683,7.991513823701457,8.667081240641803,4.726249999999999,4.111666666666664,4.09256930267986,3.8059801394365724,3.812006830542116,3.610168934761342
2009-05-31,PREMON,6.735,5.094285714285714,12.185,9.02,6.97,4.642343750000001,4.160937500000003,4.794652922892329,6.2889755414761535,6.201277122328604,6.151556304570806,3.8628571428571434,3.485357142857143,4.171856674174265,3.8204594160589505,5.478444201873419,5.016545136741081,9.303854166666666,8.049583333333334,8.988598398600404,7.707257957149559,9.352525180988703,9.503762488280048,5.4487499999999995,6.052500000000013,7.278939094746262,6.311869595396324,9.267900426594212,9.179828576769312,5.112291666666667,4.394999999999997,5.243541581607916,3.8167379790397584,5.675214168474705,5.6537593835888025
2009-08-31,MONSOON,4.545,3.137142857142858,9.3075,1.7,4.44,4.94875,4.479687500000003,4.694791753735397,6.095506170828184,2.384877671522415,2.611242929662661,4.124434523809525,3.7967857142857144,3.7579711473617023,3.7763762608835107,2.2617746486809294,2.4473864564184082,9.9865625,8.803333333333335,9.116159039160241,7.902705772402876,6.1611260157204,7.863569942794751,5.63,5.430000000000012,5.047363456847757,4.772054432592478,3.7297654546387577,4.206396457817144,5.392916666666666,5.057499999999997,4.92212494896475,3.8275262078629866,3.368595317596286,3.182025329064505
2009-11-30,POMKH,4.2700000000000005,3.7,9.4975,4.75,4.345,5.185625,4.805000000000003,4.524875052241239,5.44434083706885,3.9306440144478687,3.616652706458714,4.401369047619047,3.9289285714285715,3.734782688417021,3.773798505970212,3.4332298272348476,3.758098765420081,10.2228125,9.804375000000002,9.268695423496144,8.09721537894208,7.032966240256508,6.914488757346166,5.81125,5.467500000000012,4.928418074108654,4.446354163407939,4.131836415504313,4.37599954091529,5.534583333333334,5.167083333333331,4.691274969378849,3.838344929454161,4.9894440801357565,4.638110270754719
2010-02-28,POMRB,4.82,5.348333333333333,9.685,7.7,6.7200000000000015,4.798125000000001,5.092500000000003,4.642925031344744,5.220906702409014,5.171983181399517,4.454323851840501,4.5026190476190475,4.319940476190476,4.380202946383546,3.892904556756118,4.669428102282714,4.053215071923462,9.931875,10.168750000000003,9.435217254097687,8.290587922346663,9.734375684833536,9.0258030234104,6.30125,5.792500000000011,6.037050844465192,5.180045766096182,6.751818546367092,7.992606925946356,5.252083333333333,5.618749999999998,5.50276498162731,3.849194247907583,5.155029669111976,4.741209850781267
2010-05-31,PREMON,7.48,5.7457142857142856,12.6175,9.17,6.296666666666668,4.055,5.278750000000003,5.777755018806847,6.9987129326213635,7.3590210875891175,6.725710481227682,4.461547619047619,4.482797619047619,4.926407482115842,4.0407128862791994,5.844426643975748,5.691034405852061,9.238437499999998,10.276875000000002,10.708130352458612,8.834505830290079,11.538964603961864,10.656734774769946,6.7682031249999985,5.830000000000012,7.290230506679115,6.401807728505737,9.015167444733548,9.781629126905166,5.049791666666667,5.450416666666665,5.820325655643053,3.860074229421696,7.241652852097432,6.843503031117686
2010-08-31,MONSOON,0.7,3.295714285714286,6.547499999999999,5.47,2.853333333333333,3.5212499999999998,4.317500000000003,3.7466530112841077,3.5647922525827336,3.3643997129239462,3.1172144146748466,4.347827380952381,4.522440476190476,4.274130203555219,4.005634594633549,2.6769647800613683,2.753417009094363,9.002500000000001,9.586875000000003,9.043878211475167,8.530750195099744,7.892529139994114,8.318928896915372,6.63890625,6.7725000000000115,6.562138304007469,6.281076549745932,3.2654290762031843,3.4992631937269305,4.763333333333334,5.053749999999997,4.633528726719165,3.870984938775195,4.016602932135697,3.7426336348398945
2010-11-30,POMKH,2.17,3.212857142857143,6.709999999999999,4.715624999999998,4.3133333333333335,3.23,3.792500000000003,3.1159918067704644,2.352027254392398,2.826948183369787,1.9146213446674634,4.345535714285714,4.400654761904762,3.849620979275989,3.9633667226181504,3.8041817921335195,3.8931393825647485,9.2459375,8.890000000000002,8.1103269268851,8.287078912087136,7.599134449582341,6.020583061660194,6.76765625,6.763906250000011,5.823532982404481,5.8893882729742675,5.3882682486610625,6.469007115342356,4.467083333333334,5.045833333333331,4.505450569364832,3.8819264983660284,4.383447386292949,3.814711117639182
2011-02-28,POMRB,2.65,4.925714285714285,10.585,6.7,4.46,3.225,3.2500000000000027,2.929595084062279,2.076614262470649,3.6380854286567494,3.5250112769054285,4.1553571428571425,4.295,4.280058301851307,4.047097104178681,4.892454209949721,4.0485946402108155,9.2815625,9.115000000000002,9.100196156131062,8.571160634946217,9.430479198811621,7.765809472305036,6.910406249999999,6.513906250000011,6.174119789442688,6.1722893751285675,7.693530415807292,7.847704910248616,4.29,4.48083333333333,4.487270341618899,3.8928989858735634,5.271284397012527,5.063495519598817
2011-05-31,PREMON,7.32,6.15,13.665,11.2,6.186666666666667,3.14375,3.2100000000000026,4.685757050437368,5.9503407078422885,5.550455801128329,5.795055155593223,3.899464285714286,4.396071428571428,5.0280349811107845,4.220620008027884,5.95615081785883,5.633700231469697,8.92375,9.376875000000002,10.926117693678638,9.212948939434602,11.547403078920393,11.4079663814972,6.897453125,7.021406250000011,8.184471873665611,7.982902252889813,9.245462851717845,9.023238216452027,4.0225,4.4533333333333305,5.167028871638006,3.9039025001704717,5.86943912850133,5.784302626074407
2011-08-31,MONSOON,0.82,1.37,5.785,4.582,1.5466666666666666,2.9787500000000002,3.240000000000003,3.1394542302624204,3.7045806695828722,2.2676812435809737,2.845831092512816,3.6648214285714285,3.914642857142857,3.5648209886664706,4.038255180479317,2.839123259740801,3.1405534368859134,8.355625,9.186250000000001,8.869670616207182,8.762613922517236,8.170538333599701,8.501096478914961,7.178515624999999,6.799406250000011,6.743483124199367,7.360639399058479,4.39765116536325,5.2043856657784895,3.8633333333333337,4.126666666666664,3.7188839896494708,3.9149370828035988,3.08412698828438,2.976594707317291
2011-11-30,POMKH,1.4,3.091428571428571,4.61,5.5,3.48,2.46375,3.047500000000003,2.4436725381574522,2.3659879209399257,2.2556060397877626,1.9912498591109404,3.3987499999999997,3.8842857142857143,3.375464021771311,3.9825956485548235,3.6064145844897952,3.2527910254295547,7.194375,8.66125,7.165802369724309,8.220029713394968,7.607197346178431,5.756787977423304,7.174031249999999,6.995500000000011,6.24608987451962,7.008688026141836,5.401705838907578,5.423403154790504,3.7866666666666666,3.9183333333333312,3.623330393789683,3.926002869239133,3.5532098624888637,3.4705578854229486
2012-02-29,POMRB,2.1,3.1700000000000004,8.14,8.164124999999999,4.02,2.020208333333333,2.910000000000003,2.3062035228944713,1.977128164824012,2.9809632648521784,3.1039475033605854,3.4762589285714287,3.4453571428571435,3.2932784130627866,3.932261395518516,4.707846921130633,4.253280265831971,6.098269097222222,8.05,7.555481421834585,8.19966429574803,8.891633162400439,7.221053781919689,7.169760416666666,7.36153125000001,7.013303924711771,7.531307597922342,7.872094330783578,7.867713489336252,3.842222222222222,3.808333333333331,3.781998236273809,3.937099937575893,4.272218140645217,4.271368758374124
2012-05-31,PREMON,3.75,5.777142857142858,6.82,9.7,6.013333333333333,1.9791666666666667,2.0175000000000027,2.883722113736683,2.986585721179576,4.939588750206267,5.663657252444759,3.7083908730158734,3.352142857142858,4.286824190694815,4.074527243587381,5.500702424596572,4.99044824499663,5.823413194444445,6.338750000000001,7.261288853100751,8.012887666045174,10.514030701677749,10.586379658222146,7.167052083333332,6.98653125000001,8.087982354827062,8.503126323170562,10.342104023037509,10.450584342694544,3.834756944444445,3.764999999999997,4.674532275097619,3.9482283867688985,5.342243908427495,5.563216710254533
2012-08-31,MONSOON,0.8416666666666667,2.3629285714285717,3.8611527777777783,6.047833333333332,2.1644444444444444,2.0854166666666667,2.0229166666666694,2.066899934908676,1.75259575360755,0.37906717444410976,1.0545459063190772,4.173073412698413,3.6003750000000014,3.5172659429883177,3.9631258813490806,2.3979126653813836,2.966109046862239,6.120288194444445,5.857788194444446,5.901234422971562,7.471338727587426,5.629416321578024,4.689220999995286,7.222161458333333,7.352989583333343,7.27192274622957,8.101242294430753,4.412046080194378,4.21820932304106,3.780277777777778,3.9194444444444416,3.6704971428363486,3.959388263167474,2.2745816067125126,2.374080948532246
2012-11-30,POMKH,1.05,3.9555555555555566,4.335,4.012499999999998,2.8025,2.4299479166666664,1.9354166666666694,1.6601399609452057,1.1491535261243893,1.191846937449912,1.9553235358877834,4.848222222222223,3.8164067460317477,3.692581788015213,3.9692531186602347,3.412433387207866,3.35623694273213,7.132579861111111,5.789038194444446,5.274740653782937,7.060491875247977,5.226219083490912,4.6042929182902625,7.690395833333332,6.981114583333342,5.968153647737741,7.003349147700068,5.822580357429708,6.205151351065454,3.8213194444444447,3.750069444444441,3.323298285701809,3.9705796881279625,3.6279175354108126,3.6708649877750927
2013-02-28,POMRB,3.3,6.0233333333333325,10.79,10.0925,4.261666666666667,2.7017708333333337,2.2354166666666697,2.3160839765671235,2.491642002149091,2.2254037528906387,2.867219238140833,5.040838293650794,4.52974007936508,4.624882406142461,4.127995952338444,4.696271625572205,4.621796676678637,7.496116319444443,6.451538194444446,7.480844392269762,7.52941779741432,7.057023001875222,7.22271340551067,7.983604166666665,7.463208333333343,7.617892188642644,7.997271996344724,7.7733937749742505,7.14207048025783,3.7890972222222223,3.810486111111108,3.6986456380877524,3.981802756776142,4.01496014007482,4.043240572145794
2013-05-31,PREMON,5.30625,8.325,12.268333333333333,11.5175,6.1,3.0653124999999997,2.62447916666667,3.512150385940274,5.510098899203121,5.02843547958226,6.064038443124934,4.764027777777778,5.166704365079365,6.104929443685476,4.457304692153203,5.983005024503387,6.100983844520542,7.156180555555556,7.813621527777778,9.39583996869519,8.12703525817212,9.842893111822125,11.170211594458802,8.3293125,7.917583333333343,9.177735313185586,9.401488400314552,10.660898878390823,11.196881128012047,3.8082291666666666,3.8321527777777744,4.659187382852651,3.9930575613030186,5.48714145157229,5.643654307073463
2013-08-31,MONSOON,1.46,1.3559999999999999,1.3211111111111111,6.5760000000000005,1.82,3.3684375,2.7790625000000033,2.6912902315641642,4.320754132369234,1.1015353685375602,1.74970888322574,4.667893939393939,4.9149722222222225,4.2053576662112855,4.267385998826502,3.2362935430921933,3.6786926769359765,6.3573611111111115,7.178611111111111,6.165948425661559,7.245440003097275,6.545894223853006,7.178791135219148,8.3679375,8.04962500000001,8.137041187911352,8.958459951820778,5.587278395644703,5.76351666578971,3.8758333333333335,3.746041666666663,3.523512429711591,4.0043441470598795,2.220226189635361,2.4173594384821913
2013-11-30,POMKH,3.34,2.748,4.155555555555557,6.25,3.3,3.22203125,3.351562500000003,2.9507741389384985,4.402748230848301,1.8693499304914387,2.168129239731468,4.404222402597403,4.613083333333334,3.6224145997267714,4.179047143872269,3.9327037541570142,3.232167881794194,5.016430555555556,7.133749999999999,5.361791277619158,6.8408202837089265,5.245948870603124,3.3091411062969733,8.462187499999999,8.60900000000001,7.382224712746811,8.357922529319243,6.173677445159111,5.77479637453631,3.8704166666666664,3.8704166666666633,3.434107457826954,4.015662645632099,3.299379292838944,3.2701620759098864
2014-02-28,POMRB,3.435,6.461818181818183,4.578888888888889,8.163999999999998,4.305,3.001875,3.385312500000003,3.144464483363099,4.281293616204776,3.59917936276596,3.9448910568787334,4.3449902597402605,4.722704545454546,4.758176032563336,4.365010721343219,4.918684315061466,4.200078842123872,4.510625000000001,5.580972222222222,5.0486303221270505,6.542729433976561,7.025079678742601,7.737453218715908,8.737687499999998,8.126875000000009,7.694934827648085,8.398061451630854,9.4353532112727,9.225846297579105,3.89375,3.881249999999997,3.782464474696172,4.027013143779542,4.248991166591187,4.220800476100936
2014-05-31,PREMON,4.0,5.777142857142858,7.7520000000000024,14.199999999999998,6.013333333333333,2.9274999999999998,3.058750000000003,3.4866786900178592,4.436028448328944,5.867310540177986,6.068026203569846,4.804281926406928,4.08574025974026,5.165762762395144,4.49865474958435,6.242666114195484,6.5604244299063295,4.60213888888889,4.45188888888889,6.129978193276232,6.6895411170525705,8.207846737416808,8.317846818998841,8.642375,8.797500000000008,10.29696089658885,10.479908546197999,11.008192479571964,10.2396326916755,3.8966927083333336,3.85958333333333,4.674812018151036,4.038395737049028,5.730089233874066,5.885988106184591
2014-08-31,MONSOON,1.005,3.43,1.7909999999999997,6.0975,2.0933333333333333,3.1156249999999996,2.945000000000003,2.4940072140107157,2.4842835343450167,1.0141502060257828,1.1313572289826048,4.776440070346321,4.60424025974026,4.471457657437087,4.455811507062064,3.0119701935639487,2.7232293767387183,4.684430555555557,4.569361111111112,4.394386915965739,6.053981919007882,4.163336198201345,3.946627139585862,8.473874999999998,8.677875000000009,8.61717653795331,9.604632478700202,6.638480516300589,7.442689901305045,3.9798437499999997,3.927916666666663,3.6422205442239552,4.049810475359268,2.1063212300908907,2.2276881189640463
2014-11-30,POMKH,3.2,4.348333333333334,4.417777777777777,5.9659999999999975,3.050208333333334,3.590625,2.910000000000003,2.7764043284064295,2.6566382592307285,1.6232295004415116,2.0472404821095256,4.515319940476191,5.004323593073593,4.422207927795586,4.478925648952336,4.10458539613051,4.052869661823833,4.965413194444444,4.634916666666667,4.403743260690554,5.836992515556825,3.6034203291191256,3.6720129752282515,7.674937499999998,8.60687500000001,7.556705922771984,8.675754114483752,6.611387589745427,5.656731883075235,4.0560937500000005,3.8654687499999962,3.405415659867707,4.061257484922201,3.426187569308864,3.3692578875644683
2015-02-28,POMRB,5.08,4.63875,4.9750000000000005,7.1,5.22,4.05375,3.321250000000003,3.6978425970438575,4.31267658622493,3.398881497222286,3.8426063167151105,4.706794871794872,4.548556547619048,4.5088247566773525,4.521532847688441,5.33681489774747,5.186959429675168,5.718881944444444,4.733944444444445,4.632245956414332,5.719418725770666,5.876713436276088,7.275842460749649,7.333374999999999,8.340875000000011,7.37402355366319,8.180496888800905,9.414372772350704,8.703454264719307,4.036857638888889,4.094218749999996,4.131249395920625,4.072736865746522,4.242394377940327,4.1963923804052605
2015-05-31,PREMON,6.155,5.51125,9.60375,8.872499999999997,5.708333333333332,4.275625,3.860000000000003,4.680705558226315,6.441308617506702,6.4638081821075355,6.668175733484299,5.1685897435897425,4.482083333333334,4.909794854006412,4.626908353910762,6.274439338755011,6.432754050430633,6.421715277777778,5.196881944444444,6.620847573848598,6.209822381230188,7.46017464055972,8.376695819153781,8.1460625,7.009000000000011,7.973414132197913,8.320571926120913,11.507258440574883,10.887344973809999,4.068220486111111,4.017968749999996,4.762082970885707,4.084248697142312,6.132003635939972,6.195357644739112
2015-08-31,MONSOON,2.555,5.2276923076923065,5.9670000000000005,8.6925,2.2444444444444445,4.4437500000000005,4.247500000000003,3.830423334935789,4.941069071607529,2.283605695944373,2.106812556213577,6.15743646978022,4.931506410256411,5.0369538354807695,4.708995803261383,2.9924291470503492,2.3038348472914083,7.090673611111111,6.240881944444443,6.35930854430916,6.171083088279363,4.090049655757586,4.463726113540438,9.433124999999999,7.657750000000012,8.261048479318749,8.402500072877343,4.7532683115351055,4.197148227595874,4.243194444444444,4.055746527777774,3.7550275603092023,4.095793042183087,2.167308786069292,2.2874135294485427
2015-11-30,POMKH,3.425,6.245,5.8644444444444455,9.8725,3.1500000000000004,4.601875,4.3037500000000035,3.6682540009614732,4.223365149787383,3.0138234860043895,2.8378366099670167,7.375501945970695,5.405673076923078,5.520172301288461,4.864416210599976,4.3983148586633245,4.652972788082592,7.54957986111111,6.602548611111111,6.1613629043632745,6.124218912680483,4.632554768851534,5.814445022918514,10.7540625,8.634375000000013,8.90562908759125,8.872546103424211,6.0106211211479925,7.1135292327570765,4.405694444444444,4.080694444444441,3.5130165361855217,4.1073700244443065,3.440000839255907,3.263079052080717
2016-02-29,POMRB,6.2,10.652857142857142,8.879999999999997,13.49,6.52,4.534375,4.583750000000004,4.680952400576884,5.70208709986627,4.28617459631517,4.032570403373555,7.683163919413919,6.909199862637363,7.573246237915933,5.347920280708433,5.906872633006779,6.381190643514078,7.213611111111111,7.578798611111109,7.248817742617964,6.469597834386664,7.014171069459861,7.543641619519674,11.351354166666669,10.231875000000013,10.73937745255475,10.530360924317153,9.817223231301208,10.232356015446847,4.313055555555555,4.405694444444441,4.715809921711314,4.1189797540414,4.59566194273051,4.59097142613874
2016-05-31,PREMON,6.3,9.241666666666664,9.37,13.05,5.708333333333332,4.355625,4.620000000000004,5.32857144034613,6.770153275462376,7.45158360197731,7.142136565719811,7.304648809523809,7.84180402930403,8.240614409416224,5.726131336804692,7.782989714624019,8.584258080290459,6.760737373737372,7.520361111111109,8.097290645570778,6.833072433271446,9.31563440052335,10.45508236571411,11.030833333333332,11.276250000000013,11.66362647153285,11.882686682620083,13.59321003158304,13.592100066355165,4.1952083333333325,4.405694444444441,5.112819286360121,4.130622293223463,6.53520510104192,6.516269451098777
2016-08-31,MONSOON,1.87,3.9585714285714286,3.5129999999999995,9.293333333333333,1.5033333333333332,3.93375,4.448750000000004,3.9451428642076785,4.215151254394418,2.907472567128152,2.2045016743496477,6.570755952380952,7.52452380952381,6.527797217078306,5.705156670388804,4.8840041808927435,4.391338456994439,6.414301136363636,6.906861111111109,6.263574387342467,6.399481448462417,5.403491678923951,4.616555519077683,10.438125000000001,11.426458333333345,10.715509216253043,11.734332611558235,8.660901882543895,7.830293347629048,3.9593749999999996,4.220416666666663,3.669024905149406,4.142297710130157,2.5275364414280785,2.5705861150157188
2016-11-30,POMKH,2.68,4.4860000000000015,4.695454545454545,6.7075000000000005,2.9483333333333333,3.7279166666666668,4.262500000000004,3.439085718524607,3.0345726762364342,3.072524557653891,2.5647540678912093,5.932065476190477,7.084773809523811,5.711078330246984,5.71649846807235,5.745021609463267,4.94376715288297,6.055759469696969,6.614613636363634,5.636326450587298,6.173381186598969,4.96858397378821,4.616514999256321,9.905729166666667,10.635208333333345,9.112305529751826,10.600708798255384,8.941724893000393,8.28577961576525,3.74875,4.169999999999996,3.3807482764229766,4.1540061386487634,3.290426271114648,2.953432865489795
2017-02-28,POMRB,3.57,6.540714285714286,7.2775000000000025,11.913333333333336,4.835,3.9027083333333334,3.605000000000004,3.491451431114764,2.9740200459915185,3.997839336025851,3.842874522273487,5.963154761904763,6.056738095238096,6.042932712433904,5.875419535898333,6.718190611352508,6.296810674741655,6.017988636363637,6.213988636363636,6.29279587035238,6.307181287727925,6.959743047745274,7.186321197638852,9.056750000000001,10.241041666666678,10.232716651184429,11.21525418913076,10.939508466874738,9.551375689539203,3.9529166666666664,3.7487499999999967,3.962448965853786,4.165747675289857,4.9267146230496985,4.989657042066909
2017-05-31,PREMON,7.283333333333334,8.244285714285715,8.104166666666666,10.3675,5.708333333333332,4.194583333333334,3.8508333333333375,5.008204192002193,6.010846103656466,6.152122721142778,5.880310094491704,6.199338541666666,5.807392857142859,6.923473913174629,6.157385089701507,7.745558643413967,7.334379222017173,6.203910984848486,5.897530303030303,7.017344188878095,6.529547915372029,8.859579655410235,9.452391778492315,8.720895833333334,9.570416666666677,10.286629990710658,11.212460553407134,13.152170007173904,12.545495917399453,4.266666666666667,3.7487499999999967,4.660802712845604,4.177522406289523,5.46280344679635,5.550075085829653
2017-08-31,MONSOON,2.285,5.204666666666666,4.476666666666667,5.184,3.1366666666666667,4.619583333333333,3.9545833333333373,3.9189225152013156,4.381072707293262,2.5937171432672845,2.6308563032238066,6.357087797619048,6.118916666666668,6.235951014571444,6.206670687373652,4.6810885904614095,4.763053131860084,6.3766875,6.13844696969697,6.001073179993523,6.258611930163489,4.737350629234504,3.807359433803294,8.734229166666667,8.543083333333342,8.245577994426394,9.480344567827506,7.784545714399332,6.864834395048024,4.378958333333333,4.15708333333333,4.05114829437403,4.1893304005004754,1.826059274753368,1.9124492069076124
2017-11-30,POMKH,4.6000000000000005,5.129375,5.219166666666665,8.129999999999999,3.825,4.743125000000001,4.434583333333338,4.191353509120789,4.679359524815758,3.073444102894135,2.7620630406205433,5.9988794642857135,6.279760416666668,5.7933206087428655,6.242969315362242,5.791899122826502,5.772787466694584,5.850979166666666,6.269375,5.68831057466278,6.117793956380711,4.725274899581773,5.082002193045817,8.73740625,8.89870833333334,8.199346796655837,8.886105440471086,6.595628910861438,5.590364395687855,4.381666666666666,4.376249999999996,3.960688976624418,4.201171775574511,3.6479573729971855,3.5712476554491706
2018-02-28,POMRB,5.05,7.1593333333333335,8.136000000000001,10.5975,4.8566666666666665,4.655729166666667,4.804583333333338,4.534812105472474,5.155597473447193,4.8274135472603446,4.700093174816444,5.577760416666666,6.434415178571429,6.339725698579053,6.424423061176897,6.867897555427595,7.470160059327975,5.157729166666666,6.484,6.667386344797668,6.368724047106476,6.915427440100968,7.429525967477663,9.161895833333332,8.569750000000008,9.158608077993502,9.199858866587906,10.282008838226405,11.011753173777471,4.223333333333333,4.381666666666662,4.319080052641318,4.21304662835309,5.542037821815447,5.570156010535664
2018-05-31,PREMON,6.791666666666668,4.76,3.04,11.70875,5.708333333333332,4.449166666666667,4.681666666666671,5.437553929950152,6.746294591463703,7.26254934020709,6.651480141648213,5.771708333333333,5.56334375,5.707835419147432,6.419977043954304,7.976100738921484,7.85982474771099,5.1859375,5.217958333333334,5.216431806878601,5.934596582624627,9.049487571866829,9.598646779636058,8.8770625,8.905062500000009,10.178664846796103,9.892215079683167,11.609569149012632,11.122663968297498,4.1061250000000005,4.381666666666662,4.874781364918123,4.224955052157766,5.924359304250263,5.767653910964015
2018-08-31,MONSOON,2.0775,5.32,3.994833333333333,7.238666666666667,1.87,,4.629791666666671,4.0935323579700915,4.357476943220344,3.01236344946751,2.382451898527988,,5.592177083333333,5.552701251488459,6.449809932910671,4.271236321480512,3.667539486796925,,5.0975,4.727792417460494,5.678879144374195,3.5641586453998673,1.468921760193793,,9.418729166666676,9.002665574744329,9.07361201183868,7.115101108148248,7.03676601535226,,4.064999999999996,3.672868818950874,4.23689710788093,2.3496492939352924,2.3636917760216436
2018-11-30,POMKH,3.155,6.565624999999999,5.926666666666666,3.7966666666666655,4.154000000000001,,4.268541666666671,3.7181194147820547,,3.2217218296514836,2.792059613822102,,5.951239583333332,5.9578707508930755,,5.472582920993852,5.707830186618192,,5.274375,5.207342117142963,,3.731446739387631,4.856402667692722,,8.335395833333344,6.920266011513264,,7.481871451562554,7.461451608556666,,4.147249999999996,3.865321291370525,,3.2214485306922653,3.1859493462116917
